0-Bebarova 2008,1-Cheng 2010,2-Cheng 2010,3-Cheng 2011,4-Ge 2008,6-Hsueh 2009,7-Hu 2015,8-Juang 2014a,9-Kapplinger 2015,10-Kapplinger 2015,11-Kapplinger 2015,12-Kapplinger 2015,13-Kapplinger 2015,18-Tan 2005,19-Tan 2005,20-Tan 2005,21-Tan 2005,22-Tan 2005,23-Tan 2005,24-Tan 2005,25-Tan 2005,26-Tan 2006,27-Watanabe 2011b,28-Watanabe 2011b,29-Zeng 2013,sum,gauss,x
3.5892082064e-13,1.9561993193e-23,3.12254571292e-49,1.62030736143e-07,2.64068065845e-10,1.3316254123e-18,4.88471355322e-05,0.0,8.14515824323e-45,5.7049906856e-184,3.73666151005e-11,9.27343655295e-15,2.79959547605e-12,7.95388132743e-12,7.95388132743e-12,5.08859861204e-10,3.09459146296e-05,1.69057665202e-27,1.91579124504e-12,2.73570317803e-07,3.18182453273e-39,1.07430878092e-06,3.52775727187e-23,2.89459936684e-06,7.0536472723e-14,8.419839072e-05,4.17123236181e-06,-64.3192431924
4.49608218595e-13,3.07062776019e-23,9.95167993568e-49,1.83816913904e-07,3.16294866406e-10,2.25937226385e-18,5.13339710206e-05,0.0,3.01194889652e-44,9.58331312214e-182,4.6010202885e-11,1.30939063278e-14,3.56886473031e-12,1.02374746674e-11,1.02374746674e-11,6.38489972774e-10,3.26585442319e-05,3.95368429235e-27,2.60911784937e-12,3.08819238248e-07,1.00250119904e-38,1.21841274617e-06,5.89064267637e-23,3.31857685877e-06,9.1879816846e-14,8.90231690122e-05,4.71141755549e-06,-64.1592415924
5.62583863838e-13,4.80945447775e-23,3.15165571806e-48,2.08361634057e-07,3.78470516921e-10,3.81855392716e-18,5.39289719437e-05,0.0,1.10391389321e-43,1.55973311289e-179,5.65859815247e-11,1.84472925987e-14,4.5431002551e-12,1.31556311403e-11,1.31556311403e-11,7.99835914252e-10,3.4453702704e-05,9.18733531891e-27,3.54547224027e-12,3.48331120881e-07,3.13373338401e-38,1.38046512242e-06,9.80824514303e-23,3.79962741821e-06,1.19511260676e-13,9.41207299361e-05,5.31747244618e-06,-63.9992399924
7.03165804607e-13,7.51655852202e-23,9.91826972593e-48,2.35990357264e-07,4.52413561655e-10,6.42858632597e-18,5.66357872758e-05,0.0,4.01016578045e-43,2.4595677013e-177,6.95100936947e-11,2.59316961838e-14,5.77513290568e-12,1.68785700759e-11,1.68785700759e-11,1.00031931416e-09,3.63346150165e-05,2.12127809576e-26,4.80716871565e-12,3.92584152732e-07,9.7186883657e-38,1.56250760728e-06,1.62848811401e-22,4.3446606467e-06,1.55231501693e-13,9.95077125231e-05,5.99687974701e-06,-63.8392383924
8.77901224106e-13,1.17218685255e-22,3.10161461669e-47,2.67063772603e-07,5.40260017125e-10,1.07804638795e-17,5.94581322556e-05,0.0,1.44387295493e-42,3.75786475251e-175,8.52847164202e-11,3.6371741436e-14,7.33093003974e-12,2.16204500054e-11,2.16204500054e-11,1.24901410012e-09,3.83045888518e-05,4.86660510281e-26,6.50338585194e-12,4.42105389767e-07,2.99034803813e-37,1.76678839959e-06,2.69614051777e-22,4.96131066449e-06,2.01341460417e-13,0.000105201922084,6.75790172569e-06,-63.6792367924
1.09484088623e-12,1.82401845002e-22,9.63816883407e-47,3.0198120962e-07,6.44515984282e-10,1.80079731347e-17,6.23997865057e-05,0.0,5.15270363502e-42,5.56285045438e-173,1.04515056793e-10,5.09016836135e-14,9.29273592486e-12,2.76502410595e-11,2.76502410595e-11,1.55699408132e-09,4.03670142883e-05,1.10936654954e-25,8.77858585466e-12,4.9747517307e-07,9.12860231225e-37,1.99577985478e-06,4.45107694384e-22,5.6579968224e-06,2.60776765534e-13,0.000111222414657,7.60965282366e-06,-63.5192351924
1.36387259008e-12,2.83214957439e-22,2.97615811069e-46,3.41184332691e-07,7.6811847051e-10,2.99638515015e-17,6.5464591946e-05,0.0,1.82255596871e-41,7.9786148251e-171,1.27929536794e-10,7.1077980708e-14,1.17629308994e-11,3.53051637125e-11,3.53051637125e-11,1.93774897476e-09,4.25253633177e-05,2.51272225156e-25,1.18234571504e-11,5.593318777e-07,2.76474643104e-36,2.25219726582e-06,7.32744098482e-22,6.44398752456e-06,3.37277133945e-13,0.00011758958603,8.56217804495e-06,-63.3592335923
1.6971258018e-12,4.38791012179e-22,9.13213335508e-46,3.8516113554e-07,9.1450561397e-10,4.96633321118e-17,6.86564504933e-05,0.0,6.38948876872e-41,1.10874452789e-168,1.56403731126e-10,9.90313950676e-14,1.4868765938e-11,4.50072680936e-11,4.50072680936e-11,2.40768132112e-09,4.47831891862e-05,5.65502285589e-25,1.58890994939e-11,6.28377011956e-07,8.30758500136e-36,2.53901879684e-06,1.20282987319e-21,7.32946706247e-06,4.35599354461e-13,0.000124325265281,9.62653746315e-06,-63.1992319923
2.10946202687e-12,6.78350014562e-22,2.78447462764e-45,4.34450254246e-07,1.08769766124e-09,8.19935122493e-17,7.19793215434e-05,0.0,2.22019374953e-40,1.49282656374e-166,1.90988714884e-10,1.37671991495e-13,1.8768161555e-11,5.72838488377e-11,5.72838488377e-11,2.98669878186e-09,4.71441255526e-05,1.26457532423e-24,2.13053645199e-11,7.05380684987e-07,2.47663924122e-35,2.85950659181e-06,1.96888672425e-21,8.32560531708e-06,5.61784665623e-13,0.00013145281278,1.08148972042e-05,-63.0392303923
2.61906832688e-12,1.04641638711e-21,8.4366311098e-45,4.8964561758e-07,1.29239022632e-09,1.34843042224e-16,7.54372192293e-05,0.0,7.64636750646e-40,1.94742658582e-164,2.32944584827e-10,1.90964734896e-13,2.36567984907e-11,7.27925347761e-11,7.27925347761e-11,3.6989186477e-09,4.96118854543e-05,2.80980060347e-24,2.85045070944e-11,7.91187460692e-07,7.32519474033e-35,3.21722907467e-06,3.21367463108e-21,9.44463013735e-06,7.23493873855e-13,0.000138997222507,1.21406272708e-05,-62.8792287923
3.24817475088e-12,1.61068199459e-21,2.54009307372e-44,5.51401453803e-07,1.53406155679e-09,2.20893537835e-16,7.90342094497e-05,0.0,2.61011106043e-39,2.46142558193e-162,2.83780040877e-10,2.64299070441e-13,2.97767734766e-11,9.2352064866e-11,9.2352064866e-11,4.57350405289e-09,5.21902600746e-05,6.20335677381e-24,3.80516053442e-11,8.86722615805e-07,2.14953276187e-34,3.6160844505e-06,5.23055444485e-21,1.06999021509e-05,9.30426690058e-13,0.000146985228516,1.36184065801e-05,-62.7192271923
4.02392043299e-12,2.47382887076e-21,7.5994992329e-44,6.20437673446e-07,1.8190957531e-09,3.60448229267e-16,8.27744066646e-05,0.0,8.83084645817e-39,3.01429810501e-160,3.4529905531e-10,3.64983287722e-13,3.74271478477e-11,1.16979966472e-10,1.16979966472e-10,5.64565441588e-09,5.48831173018e-05,1.36081308693e-23,5.06835835602e-11,9.92998819858e-07,6.25802698342e-34,4.06032540978e-06,8.48903254111e-21,1.21059917045e-05,1.1948455935e-12,0.000155445415278,1.52643355929e-05,-62.5592255923
4.97939781071e-12,3.79126447606e-21,2.25930620858e-43,6.9754564769e-07,2.15492413173e-09,5.85879360007e-16,8.66619704523e-05,0.0,2.96131910105e-38,3.57651100949e-158,4.19655818332e-10,5.02904132122e-13,4.6976781366e-11,1.47938595036e-10,1.47938595036e-10,6.95777605244e-09,5.76944000743e-05,2.96613323238e-23,6.73591387814e-11,1.11112325437e-06,1.80758722307e-33,4.554585029e-06,1.37383102098e-20,1.36787575722e-05,1.53222920848e-12,0.000164408331614,1.70960569137e-05,-62.3992239922
6.15490996471e-12,5.79766460293e-21,6.67451926726e-43,7.83594402125e-07,2.55018719465e-09,9.48590819672e-16,9.07011018233e-05,0.0,9.84254954206e-38,4.11156165569e-156,5.09419332831e-10,6.91404673767e-13,5.88799200399e-11,1.86791281751e-10,1.86791281751e-10,8.56086277178e-09,6.06281245025e-05,6.42396686127e-23,8.9322448557e-11,1.24230518814e-06,5.1799976546e-33,5.10390385113e-06,2.2170377467e-20,1.54354269992e-05,1.96208587793e-12,0.00017390660783,1.91328842439e-05,-62.2392223922
7.59948261166e-12,8.84660572024e-21,1.95938446949e-42,8.79537245567e-07,3.01491996848e-09,1.52987184724e-15,9.4896039289e-05,0.0,3.24242200722e-37,4.57960397125e-154,6.17649240933e-10,9.48449691828e-13,7.36950969702e-11,2.35470675375e-10,2.35470675375e-10,1.05161206105e-08,6.36883777608e-05,1.3824084789e-22,1.18184247784e-10,1.38786402474e-06,1.47274762872e-32,5.71375811878e-06,3.56761108783e-20,1.73946765849e-05,2.50896504867e-12,0.000183975075593,2.13959400678e-05,-62.0792207922
9.37267995958e-12,1.34696041969e-20,5.71576160505e-42,9.86418853455e-07,3.56076380899e-09,2.45774377616e-15,9.92510546803e-05,0.0,1.05869532365e-36,4.94222956757e-152,7.47984703773e-10,1.2981688097e-12,9.21080115791e-11,2.96361764331e-10,2.96361764331e-10,1.28968757252e-08,6.68793157432e-05,2.95590141572e-22,1.5602473473e-10,1.54923783762e-06,4.15427813657e-32,6.39008912103e-06,5.72461878592e-20,1.95767134305e-05,3.20371249601e-12,0.000194650890024,2.39083024476e-05,-61.9192191922
1.15467826487e-11,2.04638608812e-20,1.6568505154e-41,1.10538282497e-06,4.20120813378e-09,3.93299662633e-15,0.000103770448714,0.0,3.42619422329e-36,5.16763440592e-150,9.04748426886e-10,1.77289462315e-12,1.14959177602e-10,3.72402535059e-10,3.72402535059e-10,1.57908098955e-08,7.02051604743e-05,6.28006244192e-22,2.05523833642e-10,1.72799240698e-06,1.16260256456e-31,7.13933360175e-06,9.15967968472e-20,2.2003355902e-05,4.08502560818e-12,0.000205973653387,2.66951612978e-05,-61.7592175922
1.42093965642e-11,3.10223642856e-20,4.77251522648e-41,1.23767973257e-06,4.95186594951e-09,6.26925535309e-15,0.000108458546304,0.0,1.09898683424e-35,5.23521500915e-148,1.09306823068e-09,2.41584772908e-12,1.43277276895e-10,4.67205773267e-10,4.67205773267e-10,1.93025741246e-08,7.36701972699e-05,1.32574023831e-21,2.70125642865e-10,1.9258307714e-06,3.22801431555e-31,7.96845516338e-06,1.46143212777e-19,2.4698113281e-05,5.20137727572e-12,0.000217985539678,2.97839844962e-05,-61.5992159922
1.74665736685e-11,4.69263515791e-20,1.36604841949e-40,1.38467568175e-06,5.83078748349e-09,9.95436959779e-15,0.000113319691618,0.0,3.49391655212e-35,5.13867486278e-146,1.31901891264e-09,3.28466492857e-12,1.78319327845e-10,5.8520615828e-10,5.8520615828e-10,2.35568375078e-08,7.72787716405e-05,2.78082317312e-21,3.54245479148e-10,2.14460330553e-06,8.89217694845e-31,8.88497658471e-06,2.32510014506e-19,2.76862634939e-05,6.6133918053e-12,0.00023073141932,3.32046941806e-05,-61.4392143921
2.14465404434e-11,7.08293514156e-20,3.88543491681e-40,1.54786139817e-06,6.85881671595e-09,1.57440688635e-14,0.000118358242871,0.0,1.10096140344e-34,4.88699204028e-144,1.58978753947e-09,4.45602348881e-12,2.21618977726e-10,7.318375509e-10,7.318375509e-10,2.87018359082e-08,8.10352859321e-05,5.79573832982e-21,4.63529844378e-10,2.38631833364e-06,2.43024024929e-30,9.89701295496e-06,3.68866593259e-19,3.09949280269e-05,8.39677419301e-12,0.000244258983096,3.69898535559e-05,-61.2792127921
2.63041463776e-11,1.06675409338e-19,1.09816591335e-39,1.72886185787e-06,8.05999614057e-09,2.48042223794e-14,0.00012357856687,0.0,3.43851709192e-34,4.50304201289e-142,1.91386574828e-09,6.0316863689e-12,2.75044462195e-10,9.13746247358e-10,9.13746247358e-10,3.49134930636e-08,8.4944195698e-05,1.20023040581e-20,6.05181952527e-10,2.65315328638e-06,6.58959602707e-30,1.10133055089e-05,5.83527912548e-19,3.46531430551e-05,1.06459156287e-11,0.000258618864357,4.11748645218e-05,-61.1192111921
3.2226164554e-11,1.60313445871e-19,3.08426052087e-39,1.92944647506e-06,9.46202566107e-09,3.89259901705e-14,0.000128985033288,0.0,1.06441211297e-33,4.02016836099e-140,2.3012731312e-09,8.14638466187e-12,3.40868046955e-10,1.13904698314e-09,1.13904698314e-09,4.24001955852e-08,8.90100057972e-05,2.46968144983e-20,7.88368234067e-10,2.94746640604e-06,1.77270651886e-29,1.22432560298e-05,9.20488980945e-19,3.86919257303e-05,1.34783239406e-11,0.000273864758441,4.57981763995e-05,-60.9592095921
3.94375992028e-11,2.40397617115e-19,8.60773573865e-39,2.15153986018e-06,1.10967821632e-08,6.08497975517e-14,0.000134582008687,0.0,3.26578775467e-33,3.47741368515e-138,2.76381633245e-09,1.09780690137e-11,4.21849082135e-10,1.4176296396e-09,1.4176296396e-09,5.14083129143e-08,9.32372662135e-05,5.04937603427e-20,1.02472456479e-09,3.27180900295e-06,4.73133131786e-29,1.3596961666e-05,1.44790544647e-18,4.31443344925e-05,1.70400586241e-11,0.000290053538183,5.09015060088e-05,-60.7992079921
4.82091815625e-11,3.59703733843e-19,2.38716023355e-38,2.39723315915e-06,1.30009069873e-08,9.47510482544e-14,0.000140373850283,0.0,9.93128926928e-33,2.91435432421e-136,3.31538910788e-09,1.47612073937e-11,5.21333165108e-10,1.76152595414e-09,1.76152595414e-09,6.22285636913e-08,9.76305675923e-05,1.02578170456e-19,1.32898494008e-09,3.62893826236e-06,1.25284790005e-28,1.50852499895e-05,2.2710487578e-18,4.80455221962e-05,2.15123870671e-11,0.00030724536429,5.6530069309e-05,-60.6392063921
5.88662660774e-11,5.37049493774e-19,6.57853200469e-38,2.66879598221e-06,1.52164692687e-08,1.46965137657e-13,0.000146364899458,0.0,2.99338676897e-32,2.36647662851e-134,3.97231928862e-09,1.98039895895e-11,6.43370329247e-10,2.18534708449e-09,2.18534708449e-09,7.52033411674e-08,0.00010219453649,2.0705829955e-19,1.71976004079e-09,4.0218305984e-06,3.29140865181e-28,1.67197140994e-05,3.55203604014e-18,5.3432780769e-05,2.71199226606e-11,0.000325503789289,6.27328247759e-05,-60.479204792
7.17993744632e-11,8.00088918412e-19,1.80148722875e-37,2.96868892834e-06,1.77917139175e-08,2.27064920541e-13,0.000152559475009,0.0,8.94251268797e-32,1.8618125904e-132,4.75376936139e-09,2.65105280608e-11,7.92855662109e-10,2.70680465341e-09,2.70680465341e-09,9.07351222348e-08,0.000106933830336,4.15289352984e-19,2.22049873327e-09,4.45369554749e-06,8.57894201018e-28,1.85127475556e-05,5.53978509812e-18,5.93455760549e-05,3.41405579452e-11,0.000344895853678,6.95627286415e-05,-60.319203192
8.74766761745e-11,1.18936944472e-18,4.90216763587e-37,3.29957670843e-06,2.07819038713e-08,3.49454937165e-13,0.000158961866162,0.0,2.64786490038e-31,1.41919993051e-130,5.68219823259e-09,3.54094311146e-11,9.75696315104e-10,3.3473299306e-09,3.3473299306e-09,1.09296097349e-07,0.000111853132094,8.27617014754e-19,2.86067214792e-09,4.92799019007e-06,2.21847289432e-27,2.04775789021e-05,8.61535387079e-18,6.58255714361e-05,4.29175682404e-11,0.000365492172874,7.70770020662e-05,-60.159201592
1.06458741093e-10,1.76420836578e-18,1.32556156847e-36,3.66434186664e-06,2.42502671873e-08,5.35719843283e-13,0.000165576325328,0.0,7.77090514515e-31,1.04815394864e-128,6.78389269076e-09,4.71904808137e-11,1.1990095072e-09,4.13280812052e-09,4.13280812052e-09,1.31439171999e-07,0.000116957144642,1.63880954205e-18,3.67722773719e-09,5.44843408484e-06,5.69171296308e-27,2.26283055183e-05,1.33603542053e-17,7.29166387806e-05,5.38743350364e-11,0.000387367013465,8.53374102584e-05,-59.999199992
1.29415954683e-10,2.61118447704e-18,3.56177453931e-36,4.06609909648e-06,2.82690605326e-08,8.18068560177e-13,0.000172407060626,0.0,2.2604084405e-30,7.50033123584e-127,8.08957812756e-09,6.27515903653e-11,1.47135685783e-09,5.09444735209e-09,5.09444735209e-09,1.57810504417e-07,0.000122250584843,3.22439335213e-18,4.71636978983e-09,6.01902469523e-06,1.44877292904e-26,2.49799265122e-05,2.06598646769e-17,8.06648552197e-05,6.75322257459e-11,0.000410598357274,9.44105534861e-05,-59.839198392
1.57149048403e-10,3.85637990868e-18,9.51015775314e-36,4.50821014328e-06,3.29207616973e-08,1.2443629967e-12,0.000179458228165,0.0,6.51691055326e-30,5.20007595727e-125,9.63511922996e-09,8.32587628744e-11,1.80302121991e-09,6.26980493913e-09,6.26980493913e-09,1.89163758737e-07,0.000127738177327,6.3035907548e-18,6.03573345093e-09,6.64405328253e-06,3.65869429664e-26,2.7548374347e-05,3.18567613212e-17,8.91184842384e-05,8.45322694556e-11,0.000435267951692,0.000104368169854,-59.679196792
1.9061326991e-10,5.68298678278e-18,2.52327039332e-35,4.994299281e-06,3.82994048872e-08,1.88542773204e-12,0.000186733924106,0.0,1.86224204384e-29,3.49311437927e-123,1.14623226218e-08,1.10222447889e-10,2.2063331351e-09,7.70399683626e-09,7.70399683626e-09,2.26376267812e-07,0.000133424647973,1.22447088312e-17,7.70703156233e-09,7.32812123487e-06,9.16685566242e-26,3.03505448675e-05,4.89824404997e-17,9.83279395462e-05,1.05661389672e-10,0.000461461344745,0.00011528744964,-59.519195192
2.30946799758e-10,8.35657005925e-18,6.65264942367e-35,5.52826934606e-06,4.45120737547e-08,2.84562789769e-12,0.000194238176489,0.0,5.27436307323e-29,2.27347299969e-121,1.36198548205e-08,1.4559452105e-10,2.69605511298e-09,9.45111998764e-09,9.45111998764e-09,2.70467315056e-07,0.000139314717096,2.36335724586e-17,9.81926779956e-09,8.07615679523e-06,2.27867890458e-25,3.34043253737e-05,7.51006794704e-17,0.000108345730203,1.31884097643e-10,0.00048926790338,0.000127251360891,-59.3591935919
2.79504115205e-10,1.22612302849e-17,1.74293125904e-34,6.1143183059e-06,5.16805683998e-08,4.27810801732e-12,0.000201974936857,0.0,1.4806194299e-28,1.43364185032e-119,1.61642903877e-08,1.91891127287e-10,3.28983315764e-09,1.15759214944e-08,1.15759214944e-08,3.22618759964e-07,0.00014541309234,4.53242625562e-17,1.24826258582e-08,8.89343214569e-06,5.6197156207e-25,3.672862036e-05,1.14818524542e-16,0.00011922638549,1.64380717044e-10,0.000518780813475,0.000140348985901,-59.1991919919
3.378951089e-10,1.79512468112e-17,4.53754196911e-34,6.75695633404e-06,5.99432639095e-08,6.40664704383e-12,0.000209948071675,0.0,4.11961275123e-28,8.7592196073e-118,1.9161306806e-08,2.52347866964e-10,4.00872634509e-09,1.41557532479e-08,1.41557532479e-08,3.84198247033e-07,0.000151724461278,8.63679434252e-17,1.58331630588e-08,9.78558079841e-06,1.37503583122e-24,4.03433745253e-05,1.75042983075e-16,0.000131026358068,2.04593406409e-10,0.000550097060136,0.000154675868067,-59.0391903919
4.08030892306e-10,2.62246538837e-17,1.17385870814e-33,7.46102335776e-06,6.94571794154e-08,9.55686096192e-12,0.000218161353544,0.0,1.13607988537e-27,5.1851823585e-116,2.26870444006e-08,3.31115311441e-10,4.87782680736e-09,1.72828559269e-08,1.72828559269e-08,4.5678525241e-07,0.00015825348372,1.63529033453e-16,2.00384579266e-08,1.0758615237e-05,3.33796793374e-24,4.42695926307e-05,2.66098299329e-16,0.000143803904004,2.54281474055e-10,0.000583317386952,0.000170334368522,-58.8791887919
4.92177352447e-10,3.82278162783e-17,3.01762849599e-33,8.23170703762e-06,8.04002781147e-08,1.42005496201e-11,0.000226618452244,0.0,3.10528077712e-27,2.97396963396e-114,2.6829651568e-08,4.33504661162e-10,5.92698422302e-09,2.10670220778e-08,2.10670220778e-08,5.42200236423e-07,0.000165004783748,3.07650496989e-16,2.53043852859e-08,1.18189447452e-05,8.03930997165e-24,4.85293557692e-05,4.03370506707e-16,0.000157618938356,3.1558774617e-10,0.000618546232951,0.000187434031841,-58.7191871919
5.93017688076e-10,5.56037130424e-17,7.70851094459e-33,9.07456113139e-06,9.29740202331e-08,2.101843889e-11,0.00023532292559,0.0,8.41264197328e-27,1.65265765665e-112,3.16910376615e-08,5.66295565707e-10,7.19165086435e-09,2.5638694417e-08,2.5638694417e-08,6.42537182859e-07,0.000171982941454,5.75096642181e-16,3.18832194135e-08,1.29733933509e-05,1.92098448229e-23,5.31458335913e-05,6.09720547855e-16,0.000172532865096,3.91118057817e-10,0.000655891646165,0.000206091959955,-58.5591855919
7.13725329696e-10,8.07016984075e-17,1.95672588204e-32,9.99552418764e-06,1.07406192489e-07,3.09885443141e-11,0.000244278210142,0.0,2.25893360158e-26,8.89822013035e-111,3.73888581311e-08,7.38120780465e-10,8.71386542931e-09,3.11525625544e-08,3.11525625544e-08,7.60199816883e-07,0.000179192484422,1.06818014826e-15,4.00832960247e-08,1.42292178082e-05,4.55404594696e-23,5.81432920156e-05,9.19014091228e-16,0.00018860838027,4.84036294881e-10,0.000695465172872,0.000226433193315,-58.3991839918
8.5804884952e-10,1.16873522678e-16,4.93564892764e-32,1.10009385066e-05,1.23954039256e-07,4.55100499116e-11,0.000253487611754,0.0,6.01193189387e-26,4.64191588037e-109,4.40587589241e-08,9.59945518497e-10,1.05433963077e-08,3.7791729058e-08,3.7791729058e-08,8.97941802581e-07,0.000186637878926,1.97137222242e-15,5.02804974981e-08,1.55941255296e-05,1.07112320532e-22,6.35470959435e-05,1.38126866135e-15,0.000205909247477,5.98177829464e-10,0.000737381721775,0.000248591098179,-58.2391823918
1.03041069496e-09,1.68890091871e-16,1.23712421318e-31,1.20975692977e-05,1.42907722277e-07,6.657617876e-11,0.000262954295998,0.0,1.58585751989e-25,2.34620124978e-107,5.18569097146e-08,1.24566315976e-09,1.27390676175e-08,4.57725241883e-08,4.57725241883e-08,1.05891122752e-06,0.000194323520886,3.6150409642e-15,6.29318629257e-08,1.70762923735e-05,2.4994814452e-22,6.93837064836e-05,2.07013560653e-15,0.0002245000449,7.38184669418e-10,0.000781759402618,0.000272707758771,-58.0791807918
1.23602183543e-09,2.43526814393e-16,3.08132230967e-31,1.3292623955e-05,1.64594137506e-07,9.70143177773e-11,0.000272681278466,0.0,4.14623398585e-25,1.14896588214e-105,6.09628582612e-08,1.61283350663e-09,1.53702943142e-08,5.5350057744e-08,5.5350057744e-08,1.24669968497e-06,0.000202253726561,6.58685757097e-15,7.85916653958e-08,1.86843801847e-05,5.78667211322e-22,7.56806721902e-05,3.09374191209e-15,0.000244445883339,9.09666193265e-10,0.000828719338998,0.000298934372891,-57.9191791918
1.48101470021e-09,3.50383770406e-16,7.62633229959e-31,1.45937713637e-05,1.89381119346e-07,1.40818015646e-10,0.000282671414971,0.0,1.074441998e-24,5.4515861424e-104,7.15827410701e-08,2.08359514134e-09,1.85188559473e-08,6.6824606284e-08,6.6824606284e-08,1.46539626397e-06,0.000210432723006,1.1925148125e-14,9.79303433962e-08,2.04275539741e-05,1.32915705697e-21,8.24666138117e-05,4.61035125961e-15,0.000265812094919,1.11938997388e-09,0.000878385455417,0.000327431649407,-57.7591775918
1.77259710794e-09,5.03032162725e-16,1.87563831629e-30,1.60091611395e-05,2.17682064291e-07,2.03603867343e-10,0.000292927391661,0.0,2.75963517427e-24,2.50618138715e-102,8.3952888578e-08,2.68578977815e-09,2.22809422242e-08,8.05489445193e-08,8.05489445193e-08,1.71964675219e-06,0.000218864638303,2.1452096971e-14,1.21756721312e-07,2.23154986196e-05,3.02895064485e-21,8.97712020509e-05,6.8509153022e-15,0.000288663892416,1.37550791849e-09,0.000930884238975,0.000358370205896,-57.5991759918
2.11923025001e-09,7.20613018804e-16,4.58392224753e-30,1.75474426975e-05,2.49961007665e-07,2.93237320506e-10,0.000303451715061,0.0,7.02521945342e-24,1.11628733336e-100,9.83438662456e-08,3.45434395649e-09,2.67695074669e-08,9.69367408884e-08,9.69367408884e-08,2.01471834654e-06,0.000227553491568,3.83438909123e-14,1.51044005519e-07,2.43584349571e-05,6.84820198083e-21,9.76251278414e-05,1.0151444165e-14,0.000313065999391,1.68782377992e-09,0.000986344476417,0.000391930964528,-57.4391743917
2.53083419351e-09,1.03006120871e-15,1.11321785647e-29,1.92177840345e-05,2.86738188856e-07,4.20685824908e-10,0.000314246702076,0.0,1.77258735177e-23,4.81740732317e-99,1.15064996258e-07,4.43296215114e-09,3.21169753193e-08,1.16472149207e-07,1.16472149207e-07,2.35657014999e-06,0.00023650318276,6.80993660682e-14,1.86960097235e-07,2.65671351248e-05,1.53613503342e-20,0.000106060064656,1.4999324846e-14,0.000339082251654,2.06810903692e-09,0.00104489696769,0.000428305544123,-57.2791727917
3.01902481961e-09,1.46919194556e-15,2.68644442383e-29,2.10298900995e-05,3.28596142031e-07,6.01176411187e-10,0.000325314469944,0.0,4.43297134819e-23,2.01430214585e-97,1.34469407955e-07,5.67619555683e-09,3.84783397013e-08,1.3972074076e-07,1.3972074076e-07,2.75192971012e-06,0.000245717482297,1.20173972495e-13,2.30902820684e-07,2.8952937016e-05,3.41861894961e-20,0.000115108622378,2.2099387665e-14,0.000366775170875,2.53047521336e-09,0.00110667421753,0.000467696646116,-57.1191711917
3.5973866136e-09,2.09097395542e-15,6.44214257173e-29,2.29940206206e-05,3.76186350889e-07,8.55758853756e-10,0.000336656926197,0.0,1.09880779062e-22,8.16036787475e-96,1.56959668639e-07,7.25196262812e-09,4.60347130117e-08,1.67341934237e-07,1.67341934237e-07,3.2083758243e-06,0.00025520002049,2.10716345529e-13,2.84540724568e-07,3.15277576842e-05,7.54814902834e-20,0.000124804292283,3.24678415987e-14,0.000396205511523,3.09181192093e-09,0.00117181010711,0.000510318432021,-56.9591695917
4.28178627795e-09,2.96943132843e-15,1.53510320557e-28,2.51210072425e-05,4.30236507438e-07,1.213406417e-09,0.000348275758619,0.0,2.69952940818e-22,3.20308699943e-94,1.82994049986e-07,9.24461112301e-09,5.49973779707e-08,2.00103094328e-07,2.00103094328e-07,3.7344277972e-06,0.000264954276831,3.67118688784e-13,3.49860175591e-07,3.430410554e-05,1.6534790836e-19,0.000135181382711,4.75654100942e-14,0.000427431782631,3.77230128377e-09,0.00124043954819,0.000556396889769,-56.7991679917
5.0907327547e-09,4.20777517517e-15,3.63495969907e-28,2.74222698236e-05,4.91558416095e-07,1.7138254601e-09,0.000360172425236,0.0,6.57345846839e-22,1.21815234955e-92,2.13093488948e-07,1.17586271263e-08,6.56124052541e-08,2.38895483614e-07,2.38895483614e-07,4.33964128815e-06,0.000274983569126,6.35528778133e-13,4.29219523725e-07,3.72950911704e-05,3.59356424605e-19,0.00014627494504,6.94854254787e-14,0.000460509746301,4.59602095216e-09,0.0013126981227,0.000606170186148,-56.6391663917
6.04578992241e-09,5.94958051415e-15,8.55295913105e-28,2.99098317289e-05,5.61056585564e-07,2.41119486425e-09,0.000372348144364,0.0,1.5864972045e-21,4.48857364201e-91,2.47849305647e-07,1.49231145392e-08,7.81659052118e-08,2.84752266264e-07,2.84752266264e-07,5.03471082748e-06,0.000285291042512,1.09316170279e-12,5.25411178768e-07,4.05144366019e-05,7.74855268937e-19,0.000158120689589,1.0121872109e-13,0.00049549189519,5.59164965309e-09,0.00138872171127,0.000659889002374,-56.4791647916
7.17204898121e-09,8.39411168498e-15,1.99980646716e-27,3.25963339483e-05,6.39737551877e-07,3.37911868871e-09,0.000384803884722,0.0,3.79510875996e-21,1.60246656805e-89,2.87931744407e-07,1.88971890439e-08,9.29899884613e-08,3.38868775977e-07,3.38868775977e-07,5.8315790117e-06,0.000295879658363,1.86833201387e-12,6.41732494987e-07,4.3976482827e-05,1.65761716866e-18,0.000170754891169,1.47025484389e-13,0.000532426911646,6.79329117735e-09,0.00146864611469,0.00071781684966,-56.3191631916
