0-Abe 2014,1-Beyder 2010,2-Beyder 2014,3-Calloe 2011,4-Calloe 2011,5-Calloe 2013,6-Cheng 2010,7-Cheng 2010,8-Cheng 2011,9-Gosselin-Badaroudine 2012,11-Hu 2015,12-Kapplinger 2015,13-Kapplinger 2015,14-Kapplinger 2015,15-Kapplinger 2015,16-Kapplinger 2015,17-Kapplinger 2015,18-Kapplinger 2015,19-Kapplinger 2015,20-Kapplinger 2015,21-Kapplinger 2015,22-Kapplinger 2015,23-Kapplinger 2015,24-Kapplinger 2015,25-Kapplinger 2015,26-Kapplinger 2015,27-Kapplinger 2015,28-Kapplinger 2015,29-Kapplinger 2015,30-Kapplinger 2015,31-Kapplinger 2015,32-Kapplinger 2015,33-Kapplinger 2015,35-Medeiros-Domingo 2009,36-Nakajima 2015,37-Samani 2009,38-Shuraih 2007,39-Swan 2014,40-Tan 2005,41-Tan 2005,42-Tan 2005,43-Tan 2005,44-Tan 2005,45-Tan 2005,46-Tan 2005,47-Tan 2006,48-Tester 2010,49-Valdivia 2004,sum,gauss,x
0.00121738052706,0.000306385850209,3.33143193326e-06,1.00885102765e-113,8.7335410709e-37,1.45428029212e-165,4.40359658e-08,6.74304989437e-06,4.48849248943e-05,6.1615063056e-06,0.000602525731943,1.07191129367e-07,3.85155560657e-05,3.42361485429e-05,0.000222521971154,2.17863559058e-05,0.000213832782794,3.6037723318e-06,0.000162481822237,8.08479473651e-05,8.46117378982e-05,0.000126339596194,0.000213832782794,0.00023740828718,8.08479473651e-05,2.52409673196e-05,0.00035432392164,0.000222521971154,0.000126339596194,3.06849688335e-05,0.000222521971154,5.28288491058e-05,0.000121622423942,0.000113720292274,6.23204898259e-05,0.000138238282691,1.10988145086e-07,2.75995866451e-10,0.000418144813895,0.000291012576459,0.000577586852371,0.000461935522893,0.000405587096324,0.000654953518153,8.25190028324e-09,0.00243925163859,0.000892813961009,0.000856578374996,0.012176778562,0.0257657543091,-47.1990719907
0.0011980235703,0.000307813338799,2.73575093106e-06,5.83130660869e-111,4.2059856008e-36,5.50858344684e-162,5.55964596047e-08,7.8410014992e-06,5.12293512358e-05,4.78058130859e-06,0.000642585540248,1.42607076468e-07,4.69374642747e-05,3.91292790892e-05,0.0002369716651,2.41167751766e-05,0.000227861275841,4.28598847774e-06,0.000172447383815,8.49673388973e-05,9.13595327587e-05,0.000134192040392,0.000227861275841,0.000248014581334,8.49673388973e-05,2.9378117534e-05,0.000374147753816,0.0002369716651,0.000134192040392,3.57359000081e-05,0.0002369716651,5.86378877796e-05,0.000130711827998,0.000127221324003,7.17085163251e-05,0.000148321364787,2.85419165718e-07,3.59937786003e-10,0.000441401768242,0.000309253367417,0.000636375598529,0.000502911027247,0.000460233385902,0.000663179558236,1.49349690048e-08,0.00244668481772,0.000939708248033,0.000868351696348,0.0126907175223,0.026379569679,-47.0390703907
0.00117808044608,0.000309231188753,2.24020011831e-06,3.11143304681e-108,1.99340868218e-35,1.90425028164e-158,7.0016595431e-08,9.09973652304e-06,5.8340761179e-05,3.69085511285e-06,0.000684156285438,1.88967054664e-07,5.69472607841e-05,4.46264435636e-05,0.000252106238932,2.66648500533e-05,0.000242566271732,5.08550294078e-06,0.000182875481109,8.92544162244e-05,9.85464027064e-05,0.000142424466498,0.000242566271732,0.00025894401002,8.92544162244e-05,3.41071528801e-05,0.000394690677999,0.000252106238932,0.000142424466498,4.15083233928e-05,0.000252106238932,6.4987167305e-05,0.000140338727933,0.000142025648121,8.22910253809e-05,0.000158978765866,7.04760892289e-07,4.68367968318e-10,0.000465455499224,0.000328287132063,0.00069902704628,0.000546305833387,0.000520183226767,0.00067132056802,2.66725151867e-08,0.00244869294853,0.000987484345976,0.000879911320768,0.0132299247454,0.0269967930032,-46.8790687907
0.00115759090401,0.000310639205963,1.82920224083e-06,1.53253636878e-105,9.29771133828e-35,6.00759166464e-155,8.79567318481e-08,1.05396991871e-05,6.62918605384e-05,2.83547459764e-06,0.000727191370938,2.49398535338e-07,6.87853288345e-05,5.07874251796e-05,0.000267938065882,2.94472217771e-05,0.000257960941239,6.02013289542e-06,0.000193776628661,9.37134851455e-05,0.000106191885711,0.000151047318322,0.000257960941239,0.000270197818447,9.37134851455e-05,3.94975817046e-05,0.000415950503723,0.000267938065882,0.000151047318322,4.80858269001e-05,0.000267938065882,7.19149225191e-05,0.000150522560293,0.00015821897754,9.41837696929e-05,0.000170229394683,1.67090818477e-06,6.08109534771e-10,0.000490296740613,0.000348120842463,0.000765523772488,0.000592127728819,0.0005856239146,0.000679370908827,4.70037932826e-08,0.00244526265942,0.00103603043965,0.000891244475541,0.0137956427409,0.0276169854268,-46.7190671907
0.00113659524959,0.000312037196985,1.48936547556e-06,6.96813996773e-103,4.26782812679e-34,1.72969314953e-151,1.10217719577e-07,1.21834344543e-05,7.51593831015e-05,2.16758931157e-06,0.000771633608827,3.27841924612e-07,8.27158163606e-05,5.76757963712e-05,0.000284478136369,3.24814029242e-05,0.000274057154479,7.10996569445e-06,0.000205160785096,9.83488176743e-05,0.000114315610916,0.000160070761205,0.000274057154479,0.000281776728003,9.83488176743e-05,4.56246009349e-05,0.000437922741247,0.000284478136369,0.000160070761205,5.55584876558e-05,0.000284478136369,7.94607293992e-05,0.000161282435,0.000175887628153,0.000107508183134,0.000182091642646,3.80378096889e-06,7.87791556368e-10,0.000515913140754,0.000368759260233,0.000835810120114,0.000640368325561,0.00065669770221,0.000687324950321,8.17355774616e-08,0.00243641678733,0.00108522534115,0.000902338512408,0.0143894047612,0.0282396941795,-46.5590655907
0.00111513421336,0.000313424969089,1.20922046559e-06,2.92468224293e-100,1.92791966471e-33,4.54495938414e-148,1.37767887854e-07,1.40557286269e-05,8.50239128217e-05,1.64884836065e-06,0.0008174149505,4.29237710682e-07,9.90264172344e-05,6.53588633399e-05,0.00030173592568,3.57857810839e-05,0.000290865349231,8.37757240733e-06,0.000217037286686,0.000103164642076,0.000122937223866,0.00016950463341,0.000290865349231,0.000293680911788,0.000103164642076,5.25691779663e-05,0.000460600495944,0.00030173592568,0.00016950463341,6.40228748705e-05,0.00030173592568,8.76653958797e-05,0.000172637031757,0.000195117820562,0.000122390817056,0.000194583270143,8.31439286024e-06,1.0182999262e-09,0.000542289152015,0.000390204782135,0.000909789269409,0.000691001781963,0.000733493761554,0.000695177076961,1.40248638523e-07,0.0024222141245,0.00113493882289,0.000913180930883,0.015013292178,0.0288644530168,-46.3990639906
0.00109324882083,0.000314802330302,9.78981182389e-07,1.13317310291e-97,8.57081447345e-33,1.08989140935e-144,1.7177455073e-07,1.61837482244e-05,9.59696365116e-05,1.24806415088e-06,0.000864456294698,5.59749915315e-07,0.000118027534879,7.39075606117e-05,0.00031971926126,3.93796174735e-05,0.000308394398379,9.84822887351e-06,0.000229414779577,0.000108165132513,0.000132076305883,0.000179358395882,0.000308394398379,0.000305909970703,0.000108165132513,6.04180671365e-05,0.000483974369239,0.00031971926126,0.000179358395882,7.35819609728e-05,0.00031971926126,9.65708313266e-05,0.00018460449124,0.000215994904144,0.000138962623263,0.000207721288194,1.74500914256e-05,1.31333338668e-09,0.000569405931863,0.000412457289412,0.000987320686112,0.000743983620397,0.000816040262073,0.000702921694507,2.37462734068e-07,0.00240274876776,0.00118503204067,0.000923759401559,0.0156703641331,0.0294907826995,-46.2390623906
0.00107098026367,0.000316169089449,7.90328872531e-07,4.05293438961e-95,3.7497853226e-32,2.38522160318e-141,2.13640647002e-07,1.85971751044e-05,0.000108084021261,9.40038361441e-07,0.000912667379629,7.27031102611e-07,0.000140050727845,8.33962902674e-05,0.000338434190405,4.32830399799e-05,0.000326651477259,1.155014228e-05,0.000242301150958,0.000113354398317,0.000141752287663,0.000189641080479,0.000326651477259,0.000318462910234,0.000113354398317,6.92637503853e-05,0.000508032367042,0.000338434190405,0.000189641080479,8.43449282793e-05,0.000338434190405,0.000106219893678,0.000197202301395,0.000238602505113,0.000157358074218,0.000221521835841,3.51655162318e-05,1.69008730292e-09,0.000597241256845,0.000435514002065,0.00106821802955,0.000799249664956,0.000904296777527,0.000710553236582,3.96735958349e-07,0.0023781490802,0.0012353580469,0.00093406178932,0.0163653134828,0.0301181915103,-46.0790607906
0.00104836977279,0.000317525056201,6.36218071275e-07,1.33813101121e-92,1.61451418347e-31,4.76394260587e-138,2.65047181203e-07,2.13283355324e-05,0.000121457411272,7.04541729033e-07,0.000961946765278,9.40534502474e-07,0.000165446341292,9.39027006703e-05,0.000357884849195,4.7517030113e-05,0.000345641931713,1.35146808171e-05,0.000255703459442,0.000118736472888,0.000151984357182,0.000200361236865,0.000345641931713,0.000331338118024,0.000118736472888,7.92042915381e-05,0.000532759816619,0.000357884849195,0.000200361236865,9.64268585973e-05,0.000357884849195,0.000116656213401,0.000210447179194,0.000263021601593,0.000177714112987,0.000236000053762,6.8043777077e-05,2.17009214621e-09,0.000625769450685,0.000459369339334,0.00115224760079,0.000856715123331,0.000998147249144,0.000718066171254,6.5405904628e-07,0.00234857628151,0.00128576239305,0.000944076176418,0.01710537412,0.030746175809,-45.9190591906
0.00102545849375,0.000318870041115,5.10703462405e-07,4.07834014641e-90,6.84113993163e-31,8.68353559604e-135,3.2800218531e-07,2.44123206476e-05,0.000136182539458,5.25436624291e-07,0.00101218191128,1.21187900147e-06,0.000194580237248,0.000105507399795,0.000378073333571,5.21034033564e-05,0.000365369147719,1.57766034813e-05,0.000269627864967,0.000124315302249,0.00016279136208,0.000211526878207,0.000365369147719,0.000344533342352,0.000124315302249,9.03430936965e-05,0.000558139292841,0.000378073333571,0.000211526878207,0.000109948293573,0.000378073333571,0.000127923993599,0.000224354948288,0.000289329530199,0.000200168927725,0.000251169954644,0.000126418884582,2.78023875715e-09,0.000654961327671,0.000484014787644,0.00123912740621,0.000916273836583,0.00109739374282,0.000725455007657,1.06400002918e-06,0.00231422268844,0.00133608381939,0.000953790885341,0.017901431399,0.0313742206243,-45.7590575906
0.00100228736516,0.000320203855682,4.08786224715e-07,1.14742418599e-87,2.85276654108e-30,1.44450463257e-131,4.04896969873e-07,2.78870955122e-05,0.000152353949945,3.89929809053e-07,0.00106324935486,1.55527279864e-06,0.000227829550506,0.000118293598661,0.000398999573465,5.70647824091e-05,0.000385834423509,1.83742865791e-05,0.000284079558537,0.00013009473326,0.000174191706711,0.000223145425878,0.000385834423509,0.000358045671631,0.00013009473326,0.000102788549495,0.000584150554704,0.000398999573465,0.000223145425878,0.000125034654358,0.000398999573465,0.00014006778577,0.000238940413036,0.000317598930111,0.000224860548368,0.000267044290913,0.000225521328102,3.5540283931e-09,0.000684784152464,0.000509438777292,0.00132852690431,0.000977797719609,0.00120175124121,0.000732714302613,1.70795181474e-06,0.00227530963234,0.00138615502897,0.000963194501423,0.0187691583686,0.0320018002813,-45.5990559906
0.000978897000374,0.000321526312367,3.26278420731e-07,2.98002770663e-85,1.17072566705e-29,2.19297444507e-128,4.9857047715e-07,3.17935936895e-05,0.00017006732863,2.87941994922e-07,0.00111501499244,1.98800137128e-06,0.000265577416457,0.000132346680908,0.000420661210949,6.24245628208e-05,0.000407036845087,2.13499429578e-05,0.000299062692159,0.000136078501521,0.000186203244127,0.000235223653358,0.000407036845087,0.000371871515046,0.000136078501521,0.000116653574526,0.000610770493034,0.000420661210949,0.000235223653358,0.0001418155103,0.000420661210949,0.000153132240988,0.000254217229457,0.000347896632268,0.000251925266341,0.000283634420467,0.000386291731258,4.53309243336e-09,0.000715201617354,0.000535626569189,0.00142006749431,0.00104113641371,0.00131084370714,0.00073983866726,2.7053214712e-06,0.0022320850853,0.00143580354166,0.000972275895119,0.0197298236513,0.0326283790651,-45.4390543905
0.00095532757312,0.000322837224653,2.59683944529e-07,7.14450838852e-83,4.72819301444e-29,3.03836877683e-125,6.12382585144e-07,3.61757940617e-05,0.000189418740071,2.11580703776e-07,0.00116733446733,2.53098499376e-06,0.000308206642114,0.000147753695229,0.000443053483369,6.8206870544e-05,0.00042897316613,2.47498294436e-05,0.000314580309315,0.000142270218971,0.000198843163306,0.000247767629561,0.00042897316613,0.000386006584431,0.000142270218971,0.000132055015048,0.000637973090201,0.000443053483369,0.000247767629561,0.000160423687876,0.000443053483369,0.000167161836473,0.000270197773704,0.000380282502884,0.000281495881733,0.00030095017115,0.000635324098315,5.76903452887e-09,0.000746173837952,0.00056256015291,0.00151332379322,0.00110611717074,0.00142420164184,0.000746822773675,4.22835493716e-06,0.00218482103051,0.00148485262314,0.000981024243901,0.0208102334545,0.0332534119185,-45.2790527905
0.00093161870733,0.000324136407087,2.06094544564e-07,1.58117575189e-80,1.87925798132e-28,3.84184359106e-122,7.50297237581e-07,4.10807763902e-05,0.000210503770369,1.54703301348e-07,0.00122005366495,3.20941034502e-06,0.000356092322113,0.000164602768184,0.000466169112484,7.44365109483e-05,0.000451637693263,2.86244374268e-05,0.000330634276373,0.000148673361224,0.000212127871996,0.000260782661807,0.000451637693263,0.000400445877518,0.000148673361224,0.00014911292225,0.000665729392658,0.000466169112484,0.000260782661807,0.000180994213016,0.000466169112484,0.000182200577827,0.000286893008732,0.000414808252109,0.000313699786343,0.000318999704706,0.0010032920496,7.3256570561e-09,0.000777657368156,0.000590218157332,0.0016078257341,0.00117254498604,0.00154126134028,0.00075366136147,6.52128654139e-06,0.00213381061575,0.00153312228244,0.000989429053702,0.0220411620849,0.0338763451732,-45.1190511905
0.000907809371683,0.000325423675322,1.63099466798e-07,3.23030617266e-78,7.35070102561e-28,4.43334120261e-119,9.16976287612e-07,4.65587519427e-05,0.000233416577153,1.12557796324e-07,0.00127300931557,4.05343966911e-06,0.000409593437028,0.000182982435892,0.000489998200602,8.11389088756e-05,0.000475022177697,3.30286610054e-05,0.0003472252153,0.000155291254642,0.000226072875598,0.000274273238706,0.000475022177697,0.000415183662652,0.000155291254642,0.000167949686758,0.000694007497055,0.000489998200602,0.000274273238706,0.000203663082345,0.000489998200602,0.000198291677497,0.000304312349863,0.000451516220273,0.00034865689525,0.000337789381054,0.001521288345,9.28164408627e-09,0.000809605235179,0.000618575775091,0.00170306150282,0.0012402029943,0.00166136601563,0.000760349244357,9.9244036971e-06,0.00207936513171,0.00158043033089,0.000997480179858,0.0234537021354,0.0344966173134,-44.9590495905
0.000883937779166,0.00032669884616,1.2870731645e-07,6.09204321646e-76,2.82958186959e-27,4.66890369782e-116,1.11788493915e-06,5.26630653672e-05,0.000258248849456,8.14899512659e-08,0.00132602970356,5.09899946033e-06,0.000469043511451,0.000202980894177,0.000514528134736,8.83400393503e-05,0.000499115714257,3.80219365933e-05,0.000364352438106,0.000162127063193,0.000240692652574,0.000288242973188,0.000499115714257,0.000430213465096,0.000162127063193,0.000188689028899,0.000722772550608,0.000514528134736,0.000288242973188,0.000228565861587,0.000514528134736,0.000215477210319,0.000322463530024,0.000490438155599,0.000386477444053,0.000357323623744,0.00221486790792,1.1733784831e-08,0.000841966995249,0.000647604702044,0.00179848131321,0.00130885313946,0.00178376892655,0.000766881316677,1.49033826245e-05,0.00202181085863,0.00162659349417,0.00100516784748,0.0250733251908,0.0351136597694,-44.7990479905
0.000860041291988,0.000327961737597,1.01278807288e-07,1.06056675724e-73,1.07193121625e-26,4.48736046061e-113,1.35940964538e-06,5.94501638945e-05,0.00028508868207,5.87063406614e-08,0.00137893548047,6.38864867323e-06,0.000534740452748,0.000224685168004,0.00053974349979,9.60663486072e-05,0.000523904648802,4.36683474389e-05,0.00038201388342,0.00016918377511,0.00025600052693,0.000302694545988,0.000523904648802,0.000445528055025,0.00016918377511,0.000211454842319,0.000751986766352,0.00053974349979,0.000302694545988,0.000255836112584,0.00053974349979,0.000233797747376,0.000341352465483,0.000531593998762,0.000427259673556,0.000377604787505,0.00309625163025,1.48008347911e-08,0.000874688810515,0.000677273092866,0.00189350200257,0.00137823712577,0.00190763859474,0.000773252559862,2.20838390002e-05,0.00196148582561,0.00167142856835,0.00101248267121,0.0269121105364,0.0357268977423,-44.6390463905
0.000836156332147,0.000329212168863,7.94691503701e-08,1.704389271e-71,3.99634268773e-26,3.93603797185e-110,1.64898927514e-06,6.69795299042e-05,0.00031401937083,4.20841382564e-08,0.00143154057822,7.97252396088e-06,0.000606935737141,0.000248180202373,0.000565626001776,0.000104344665151,0.000549372495064,5.00366860962e-05,0.000400206055626,0.000176464189384,0.000272008538363,0.000317629649837,0.000549372495064,0.000461119437318,0.000176464189384,0.000236369891009,0.000781609453812,0.000565626001776,0.000317629649837,0.000285603653914,0.000565626001776,0.000253291969692,0.000360983122942,0.000574990690858,0.000471087428314,0.000398633028843,0.00415601198442,1.86281267279e-08,0.000907713547511,0.000707545533856,0.00198751241018,0.00144807765334,0.00203206614747,0.000779458048842,3.22904118415e-05,0.00189873652763,0.0017147536101,0.00101941567431,0.0289604624595,0.036335751055,-44.4790447904
0.000812318297894,0.000330449960468,6.21789251331e-08,2.5284555292e-69,1.46625557025e-25,3.15079308667e-107,1.99526028034e-06,7.53135729072e-05,0.00034511813731,3.00195614234e-08,0.001483653217,9.90935638173e-06,0.000685823155863,0.000273547878361,0.000592154402022,0.000113202100622,0.000575499861867,5.72004675663e-05,0.000418923966991,0.000183970902122,0.000288727310739,0.000333048934679,0.000575499861867,0.000476978843249,0.000183970902122,0.000263554362532,0.000811597065541,0.000592154402022,0.000333048934679,0.000317992663943,0.000592154402022,0.000273996263695,0.0003813573889,0.000620621022501,0.000518027700083,0.000420406180661,0.00535635631562,2.33930601997e-08,0.0009409808974,0.000738383033934,0.00207987948251,0.00151807993688,0.00215607476162,0.000785492958368,4.65888389174e-05,0.00183391464431,0.00175638915044,0.00102595830696,0.0311804306954,0.0369396350306,-44.3190431904
0.000788561486312,0.000331674934244,4.85123708351e-08,3.46256228343e-67,5.29429061839e-25,2.30182747753e-104,2.40821648699e-06,8.45174770752e-05,0.000378454793415,2.13080017325e-08,0.00153507700157,1.22675503638e-05,0.000771527379043,0.0003008659595,0.000619304463339,0.000122665940313,0.000602264391715,6.52378855954e-05,0.000438161083209,0.000191706292807,0.000306165919603,0.000348951954219,0.000602264391715,0.000493096724176,0.000191706292807,0.00029312428328,0.000841903259896,0.000619304463339,0.000348951954219,0.000353119639325,0.000619304463339,0.000295944300712,0.000402474942236,0.000668462542598,0.000568128151578,0.000442919631924,0.00662848461948,2.93116168387e-08,0.000974427518075,0.000769743034718,0.00216995502999,0.00158793350205,0.00227863112449,0.000791352569247,6.63283938903e-05,0.00176737380337,0.00179615942086,0.0010321024639,0.033503108382,0.0375379613947,-44.1590415904
0.000764919022188,0.000332886913385,3.77421327095e-08,4.37719218465e-65,1.88129555264e-24,1.53468036956e-101,2.89938398397e-06,9.46590006093e-05,0.000414090358439,1.50498988076e-08,0.00158561209767,1.5126311471e-05,0.000864092636252,0.000330206975403,0.000647048909033,0.000132763523255,0.000629640711671,7.42317045031e-05,0.000457909272818,0.000199672510489,0.000324331759492,0.0003653371141,0.000629640711671,0.000509462747309,0.000199672510489,0.000325189804837,0.000872478980301,0.000647048909033,0.0003653371141,0.000391091226286,0.000647048909033,0.000319166603141,0.000424333130982,0.000718476545993,0.00062141466002,0.000466166213398,0.00787609909331,3.66460688552e-08,0.00100798719799,0.000801579440466,0.0022570830422,0.00165731424884,0.00239865876332,0.00079703227448,9.31807853252e-05,0.00169946642991,0.00183389358031,0.00103784050105,0.0358321810667,0.0381301392013,-43.9990399904
0.000741422793318,0.000334085722494,2.92795922275e-08,5.10798228871e-63,6.57896278459e-24,9.33803264231e-99,3.48201139392e-06,0.000105808223479,0.000452075643164,1.05773509027e-08,0.00163505647985,1.85768047033e-05,0.000963471848341,0.000361637051174,0.000675357395623,0.000143522111874,0.000657600397411,8.42690789335e-05,0.000478158760889,0.000207871459954,0.000343230411858,0.00038220162205,0.000657600397411,0.000526065793666,0.000207871459954,0.000359853374009,0.000903272551157,0.000675357395623,0.00038220162205,0.000432001946515,0.000675357395623,0.000343690100312,0.000446926854297,0.000770607159498,0.000677888923556,0.000490136090495,0.00898587174256,4.57140704726e-08,0.00104159104148,0.000833842668563,0.00234060745176,0.00172588676686,0.00251505303317,0.000802527585287,0.000129170262633,0.00163054071947,0.00186942693113,0.00104316525147,0.0380544279061,0.0387155757782,-43.8390383904
0.000718103392344,0.000335271187621,2.26500027743e-08,5.50248537467e-61,2.26416972982e-23,5.18543409914e-96,4.17127557384e-06,0.000118037240392,0.000492449817563,7.39729129153e-09,0.00168320723994,2.27233197304e-05,0.0010695165729,0.000395214692892,0.000704196500064,0.000154968751314,0.000686111951292,9.54412940963e-05,0.000498898087447,0.000216304787894,0.000362865514455,0.000399541440312,0.000686111951292,0.000542893958271,0.000216304787894,0.000397207802629,0.000934229790447,0.000704196500064,0.000399541440312,0.000475931843967,0.000704196500064,0.000369537677391,0.000470248450658,0.000824780545852,0.000737526176621,0.000514816664299,0.00984376834171,5.68993461117e-08,0.00107516767509,0.000866479721083,0.00241988022265,0.00179330688252,0.00262669749375,0.000807834137005,0.00017668838858,0.00156093777019,0.00190260211185,0.00104807004018,0.0400560668868,0.0392936776924,-43.6790367904
0.000694990065188,0.000336443136306,1.74717394175e-08,5.47172368074e-59,7.66852220459e-23,2.6278896992e-93,4.98450250735e-06,0.000131419796269,0.000535238980491,5.14779217328e-09,0.0017298619451,2.76844137028e-05,0.00118196814325,0.000430989541138,0.000733529722198,0.000167130118613,0.000715140795207,0.000107843419414,0.000520114071027,0.00022497386914,0.000383238633087,0.00041735124069,0.000715140795207,0.000559934552691,0.00022497386914,0.000437334256936,0.000965294138949,0.000733529722198,0.00041735124069,0.000522944083286,0.000733529722198,0.000396727721043,0.000494287593308,0.000880904244841,0.000800273062584,0.000540192481781,0.0103541554072,7.0664215097e-08,0.00110864347436,0.000899434277839,0.00249426962656,0.00185922441381,0.00273248135136,0.00081294769486,0.000238485933516,0.00149098890518,0.0019332702549,0.00105254869813,0.0417418631996,0.0398638517311,-43.5190351904
0.000672110666118,0.000337601397625,1.34390533126e-08,5.022791665e-57,2.55602753665e-22,1.21540614469e-90,5.94140281109e-06,0.000146030862026,0.000580454751428,3.56468998331e-09,0.00177482003291,3.35939962228e-05,0.00130045038623,0.000469001106191,0.00076331750309,0.000180032362024,0.000744649278916,0.00012157386902,0.000541791777768,0.000233879792982,0.000404349136656,0.000435624362538,0.000744649278916,0.000577174109966,0.000233879792982,0.000480300189911,0.000996406805878,0.00076331750309,0.000435624362538,0.000573082534737,0.00076331750309,0.000425273665878,0.000519031193982,0.000938866670117,0.000866045713404,0.000566245156275,0.0104573127969,8.75642203409e-08,0.00114194281018,0.000932646811172,0.00256316856139,0.00192328610357,0.00283131759606,0.000817864159594,0.00031763387871,0.00142101321245,0.00196129209735,0.00105659557516,0.0430526153358,0.0404255058978,-43.3590335903
0.000649491619431,0.000338745802223,1.03077970359e-08,4.25619893526e-55,8.38437175765e-22,5.13012567738e-88,7.0643208834e-06,0.000161946149072,0.000628092905801,2.45626376955e-09,0.00181788423038,4.06023148787e-05,0.00142446429605,0.000509277500092,0.000793517259804,0.000193700930885,0.000774596704489,0.0001367338633,0.000563914496463,0.000243023349623,0.000426194076465,0.000454352774028,0.000774596704489,0.000594598391992,0.000243023349623,0.000526157243505,0.00102750693064,0.000793517259804,0.000454352774028,0.000626369384415,0.000793517259804,0.000455183546011,0.000544463315962,0.000998536779228,0.000934728086448,0.000592953299194,0.0101409267008,1.08265157673e-07,0.00117498831383,0.000966054722592,0.00262600276022,0.00198513869866,0.00292216142739,0.000822579572932,0.000417445860215,0.00135131532496,0.00198653903296,0.00106020555183,0.0439765859146,0.0409780504203,-43.1990319903
0.000627157887709,0.000339876182362,7.88365642348e-09,3.32931140983e-53,2.70661618114e-21,1.97618165422e-85,8.37849627196e-06,0.000179241561633,0.000678132076602,1.68414978785e-09,0.00185886198299,4.88767936444e-05,0.00155338501773,0.000551834182188,0.000824083437106,0.000208160396548,0.000804939367381,0.000153426786597,0.000586463719911,0.000252405016825,0.00044876807076,0.000473527037015,0.000804939367381,0.000612192399412,0.000252405016825,0.000574939150959,0.00105853176025,0.000824083437106,0.000473527037015,0.000682802811858,0.000824083437106,0.000486459556328,0.000570565097457,0.00105976393293,0.00100617060797,0.00062029246398,0.00944250696287,1.33562832957e-07,0.00120770115952,0.000999592501196,0.00268223873622,0.0020444321387,0.00300402853658,0.000827090122892,0.000541355795213,0.00128218345909,0.00200889409468,0.00106337405024,0.0445518147777,0.0415208987682,-43.0390303903
0.000605132946586,0.000340992371961,6.01248724963e-09,2.40404540617e-51,8.59872323472e-21,6.94733120332e-83,9.91233532904e-06,0.000197992586848,0.000730532545869,1.14904993772e-09,0.00189756687952,5.86026707086e-05,0.00168646145544,0.000596672736079,0.000854967576441,0.000223434264999,0.000835630614572,0.000171757437396,0.000609419132951,0.000262024946766,0.000472063195519,0.000493136275821,0.000835630614572,0.000629940384063,0.000262024946766,0.000626659672471,0.00108941684187,0.000854967576441,0.000493136275821,0.000742354780002,0.000854967576441,0.000519097628271,0.000597314686311,0.00112237795804,0.00108018917094,0.000648235103226,0.00844207311391,1.64405905498e-07,0.00124000136317,0.00103319190365,0.00273139131048,0.00210082281477,0.00307601280083,0.000831392148915,0.0006927470947,0.00121388772468,0.00202825285682,0.00106609704371,0.0448586549311,0.0420534686781,-42.8790287903
0.000583438765909,0.000342094206634,4.57241137472e-09,1.60245801487e-49,2.68839090022e-20,2.22895564293e-80,1.169769066e-05,0.000218273623433,0.000785235150142,7.80098725183e-10,0.00193382005799,6.99833772025e-05,0.00182281876602,0.000643779696928,0.00088611840247,0.00023954478192,0.000866620920108,0.000191831168666,0.000632758607503,0.00027188295319,0.000496068882507,0.000513168150259,0.000866620920108,0.000647825863987,0.00027188295319,0.000681310600021,0.00112009622977,0.00088611840247,0.000513168150259,0.000804968984484,0.00088611840247,0.000553087025165,0.000624687186995,0.00118618942598,0.00115656453188,0.000676750539852,0.00724707956985,2.01922208008e-07,0.00127180809584,0.00106678215532,0.0027730305743,0.00215397685657,0.00313730294661,0.000835482146814,0.000874733837986,0.00114667871555,0.00204452424749,0.00106837106527,0.0450045019045,0.0425751831834,-42.7190271903
0.000562095797162,0.00034318152373,3.46737707372e-09,9.86021533964e-48,8.2718378424e-20,6.52645172526e-78,1.37701452543e-05,0.000240157250748,0.000842160324078,5.27002540577e-10,0.00196745157781,8.32405941961e-05,0.0019614639294,0.000693125448943,0.000917481927286,0.000256512731062,0.000897857978252,0.00021375291766,0.000656458204909,0.000281978498861,0.000520771825592,0.000533608833187,0.000897857978252,0.000665831641066,0.000281978498861,0.000738859869286,0.00115050270589,0.000917481927286,0.000533608833187,0.000870559010506,0.000917481927286,0.000588409962198,0.000652654620805,0.00125099015653,0.00123504214718,0.000705804953163,0.00597350285442,2.47448964957e-07,0.00130304001038,0.00110029017202,0.00280678814655,0.00220357340431,0.00318719775427,0.000839356773529,0.00108989944642,0.00108078638407,0.00205763126209,0.00107019321507,0.0451046446061,0.0430854716469,-42.5590255903
0.000541122966983,0.000344254162378,2.62193245201e-09,5.60069453111e-46,2.50474060804e-19,1.74399451941e-75,1.61692975285e-05,0.000263713441093,0.000901207306102,3.54265063401e-10,0.00199830174381,9.86139225904e-05,0.00210129450456,0.000744663213358,0.000949001572354,0.000274357226928,0.000929286814358,0.000237626126293,0.000680492185869,0.0002923106834,0.000546155896346,0.000554442992901,0.000929286814358,0.000683939821262,0.0002923106834,0.000799249818041,0.00118056801312,0.000949001572354,0.000554442992901,0.000939006745756,0.000949001572354,0.000625041256293,0.000681185900121,0.00131655395361,0.00131533248387,0.000735361380552,0.00472767100425,3.02567361728e-07,0.00133361557935,0.00113364080154,0.00283236259859,0.00224930782092,0.003225119406,0.000843012851678,0.00134000441139,0.00101641919959,0.0020675115704,0.00107156116649,0.0452638290186,0.0435837707925,-42.3990239902
