1-Feng 1996,4-Sakakibara 1992,5-Sakakibara 1993,6-Schneider 1994,sum,gauss,x
1.72658666178e-23,1.92984002383e-29,9.37459520188e-15,5.32677198926e-11,5.32770944878e-11,2.49078566139e-15,-107.039670397
2.14449775814e-23,2.58492995301e-29,1.07984599564e-14,5.85647800617e-11,5.85755785217e-11,2.89154453056e-15,-106.879668797
2.66221101134e-23,3.46001398973e-29,1.24342036983e-14,6.43730559419e-11,6.43854901457e-11,3.35555977053e-15,-106.719667197
3.30323155151e-23,4.62816183294e-29,1.43126809594e-14,7.07403065115e-11,7.07546191924e-11,3.8926166799e-15,-106.559665597
4.09652136987e-23,6.18644027125e-29,1.64691377023e-14,7.77185963848e-11,7.77350655225e-11,4.51398244355e-15,-106.399663997
5.07774743209e-23,8.26370334004e-29,1.89438212984e-14,8.53646689635e-11,8.53836127849e-11,5.2326255577e-15,-106.239662397
6.29081088446e-23,1.10308814624e-28,2.17826730538e-14,9.37403505245e-11,9.37621331976e-11,6.06346697787e-15,-106.079660797
7.78971964889e-23,1.4714561463e-28,2.50381141475e-14,1.02912987683e-10,1.02938025798e-10,7.02366746011e-15,-105.919659197
9.64088027948e-23,1.96148971405e-28,2.87699372292e-14,1.12955920853e-10,1.1298469079e-10,8.13295617919e-15,-105.759657597
1.19259014376e-22,2.61292144159e-28,3.30463174855e-14,1.2394899651e-10,1.23982042827e-10,9.41400640153e-15,-105.599655997
1.47450213454e-22,3.47830992793e-28,3.79449587306e-14,1.35979121287e-10,1.36017066245e-10,1.08928647778e-14,-105.439654397
1.82212958363e-22,4.62713111564e-28,4.35543920429e-14,1.49140861134e-10,1.49184415526e-10,1.25994417098e-14,-105.279652797
2.25057130272e-22,6.15115883578e-28,4.99754466699e-14,1.63537089028e-10,1.63587064475e-10,1.45680712554e-14,-105.119651197
2.77834362553e-22,8.17153571392e-28,5.73229154003e-14,1.79279684946e-10,1.79337007861e-10,1.68381501731e-14,-104.959649596
3.42814200518e-22,1.0848058804e-27,6.57274393654e-14,1.9649029212e-10,1.9655601956e-10,1.94548669983e-14,-104.799647996
4.22776961091e-22,1.4391364873e-27,7.53376403439e-14,2.15301133845e-10,2.15376471486e-10,2.24700334989e-14,-104.639646396
5.21126893066e-22,1.90789093169e-27,8.63225321148e-14,2.35855895422e-10,2.35942217955e-10,2.59430325023e-14,-104.479644796
6.4203000141e-22,2.52759047035e-27,9.88742463019e-14,2.58310676181e-10,2.58409550428e-10,2.99418979443e-14,-104.319643196
7.9058182047e-22,3.34627385943e-27,1.13211112504e-13,2.82835016812e-10,2.82948227925e-10,3.45445450868e-14,-104.159641596
9.73011533385e-22,4.42708497714e-27,1.29581137383e-13,3.09613007663e-10,3.09742588802e-10,3.98401712132e-14,-103.999639996
1.19693017725e-21,5.85296384949e-27,1.48265932827e-13,3.38844484026e-10,3.3899274996e-10,4.5930849782e-14,-103.839638396
1.47163229217e-21,7.73277602276e-27,1.695851494e-13,3.70746314848e-10,3.70915899999e-10,5.29333440172e-14,-103.679636796
1.8084623233e-21,1.02093155353e-26,1.93901478081e-13,4.05553791773e-10,4.05747693253e-10,6.0981169308e-14,-103.519635196
2.22125943451e-21,1.34697466736e-26,2.21626290901e-13,4.43522125871e-10,4.43743752165e-10,7.02269375939e-14,-103.359633596
2.7268972216e-21,1.77592178779e-26,2.53225999568e-13,4.84928059935e-10,4.85181285937e-10,8.08450212105e-14,-103.199631996
3.3459382161e-21,2.33985986829e-26,2.89229220604e-13,5.30071604737e-10,5.30360833961e-10,9.30345784922e-14,-103.039630396
4.10342716367e-21,3.08075717141e-26,3.30234846092e-13,5.79277908243e-10,5.79608143093e-10,1.07022988862e-13,-102.879628796
5.02985197963e-21,4.05346748295e-26,3.76921130865e-13,6.32899267335e-10,6.33276188471e-10,1.23069751235e-13,-102.719627196
6.16230719169e-21,5.32963570403e-26,4.30055920073e-13,6.91317292295e-10,6.91747348221e-10,1.41470906429e-13,-102.559625596
7.54590177176e-21,7.00277160453e-26,4.90508155649e-13,7.54945234918e-10,7.55435743081e-10,1.62564051959e-13,-102.399623996
9.23546176643e-21,9.19483637724e-26,5.59260816418e-13,8.2423049191e-10,8.24789752736e-10,1.86734026249e-13,-102.239622396
1.12975883374e-20,1.20647868785e-25,6.37425464664e-13,8.99657295929e-10,9.00294721404e-10,2.14419348987e-13,-102.079620796
1.38131440478e-20,1.58196514236e-25,7.26258592044e-13,9.81749607487e-10,9.82475866093e-10,2.46119515221e-13,-101.919619196
1.68802548703e-20,2.07288768343e-25,8.27179980083e-13,1.07107422176e-09,1.07190140176e-09,2.82403252987e-13,-101.759617596
2.06179329207e-20,2.71428994767e-25,9.41793315251e-13,1.16824410528e-09,1.16918589861e-09,3.23917867924e-13,-101.599615996
2.51704458813e-20,3.55171665232e-25,1.07190932623e-12,1.27392197839e-09,1.27499388774e-09,3.71399813621e-13,-101.439614396
3.0712584146e-20,4.64431845025e-25,1.21957174152e-12,1.3888241605e-09,1.39004373227e-09,4.25686643563e-13,-101.279612796
3.74560066695e-20,6.06886219076e-25,1.38708639941e-12,1.51372469608e-09,1.51511178251e-09,4.87730519727e-13,-101.119611196
4.56568822678e-20,7.92490686413e-25,1.5770538802e-12,1.64945978053e-09,1.65103683445e-09,5.58613474271e-13,-100.959609596
5.56250858074e-20,1.03414792309e-24,1.79240607191e-12,1.7969325064e-09,1.79872491252e-09,6.39564644758e-13,-100.799607996
6.77352596401e-20,1.34856774241e-24,2.03644712727e-12,1.95711795145e-09,1.95915439865e-09,7.31979730085e-13,-100.639606396
8.24401113434e-20,1.75737513086e-24,2.3128993209e-12,2.13106863162e-09,2.13338153102e-09,8.37442944228e-13,-100.479604796
1.00286391155e-19,2.28853622567e-24,2.625954372e-12,2.31992034317e-09,2.32254629764e-09,9.57751778231e-13,-100.319603196
1.21934078606e-19,2.97819213512e-24,2.9803308611e-12,2.52489842001e-09,2.527878751e-09,1.09494491818e-12,-100.159601596
1.48179410359e-19,3.87301553903e-24,3.38133843822e-12,2.74732443355e-09,2.75070577213e-09,1.25133370835e-12,-99.999599996
1.79982503148e-19,5.03323690671e-24,3.83494959687e-12,2.98862336409e-09,2.99245831387e-09,1.42953759514e-12,-99.839598396
2.18500470623e-19,6.53652778293e-24,4.34787987278e-12,3.25033127485e-09,3.25467915494e-09,1.6325240388e-12,-99.679596796
2.65127105055e-19,8.48298026072e-24,4.92767742012e-12,3.53410352096e-09,3.53903119865e-09,1.86365343772e-12,-99.519595196
3.2154039922e-19,1.1001487443e-23,5.58282302079e-12,3.84172352834e-09,3.84730635168e-09,2.12672967359e-12,-99.3595935959
3.89759426336e-19,1.42579131302e-23,6.32284169688e-12,4.17511217877e-09,4.18143502085e-09,2.42605695746e-12,-99.1995919959
4.72212383525e-19,1.84655448784e-23,7.15842722174e-12,4.53633784027e-09,4.54349626797e-09,2.76650373531e-12,-99.0395903959
5.71817945158e-19,2.38984588973e-23,8.10158096367e-12,4.92762708348e-09,4.93572866501e-09,3.15357450019e-12,-98.8795887959
6.92082476274e-19,3.09085955065e-23,9.16576664918e-12,5.35137612756e-09,5.3605418949e-09,3.59349045548e-12,-98.7195871959
8.37216134241e-19,3.99475594691e-23,1.03660828007e-11,5.81016306143e-09,5.82052914507e-09,4.09328008257e-12,-98.5595855959
1.01227145246e-18,5.15944323697e-23,1.17194547885e-11,6.30676088879e-09,6.31848034459e-09,4.66088078669e-12,-98.3995839958
1.22330866868e-18,6.65912292132e-23,1.32448486412e-11,6.84415144793e-09,6.85739629779e-09,5.30525292843e-12,-98.2395823958
1.47759285074e-18,8.58880673687e-23,1.49635089816e-11,7.42554026053e-09,7.44050377099e-09,6.03650769673e-12,-98.0795807958
1.78382880617e-18,1.10700666401e-22,1.68992237023e-11,8.05437236632e-09,8.0712715918e-09,6.86605044356e-12,-97.9195791958
2.15244086368e-18,1.42583491765e-22,1.90786182652e-11,8.73434920365e-09,8.75342782407e-09,7.80674128272e-12,-97.7595775958
2.59590591443e-18,1.83522730785e-22,2.15314828061e-11,9.46944659957e-09,9.49097808497e-09,8.87307495671e-12,-97.5995759958
3.12914963343e-18,2.36054392166e-22,2.4291135552e-11,1.02639339359e-08,1.02882250746e-08,1.00813821992e-11,-97.4395743957
3.77001760685e-18,3.03414208452e-22,2.73948264159e-11,1.11223945621e-08,1.11497893923e-08,1.14500550669e-11,-97.2795727957
4.53983521749e-18,3.89727766895e-22,3.08841850261e-11,1.20497475286e-08,1.20806317182e-08,1.29997989896e-11,-97.1195711957
5.46407264281e-18,5.002514887e-22,3.48057178772e-11,1.3051270719e-08,1.30860764423e-08,1.47539145856e-11,-96.9595695957
6.57313426353e-18,6.41677832592e-22,3.92113597611e-11,1.4132625463e-08,1.41718368293e-08,1.67386126274e-11,-96.7995679957
7.90329524021e-18,8.22521557235e-22,4.415908515e-11,1.52998827166e-08,1.53440418097e-08,1.8983365908e-11,-96.6395663957
9.49781208038e-18,1.05360821391e-21,4.97135857717e-11,1.65595509004e-08,1.66092644956e-08,2.15213021645e-11,-96.4795647956
1.14082387905e-17,1.34869147495e-21,5.59470212284e-11,1.79186054908e-08,1.79745525235e-08,2.43896426657e-11,-96.3195631956
1.36959858077e-17,1.72523270716e-21,6.29398501921e-11,1.93845204657e-08,1.94474603296e-08,2.76301915639e-11,-96.1595615956
1.64341654719e-17,2.2053847114e-21,7.07817504409e-11,2.0965301708e-08,2.10360834749e-08,3.12898816542e-11,-95.9995599956
1.97097754976e-17,2.81723219051e-21,7.95726368099e-11,2.26695224791e-08,2.27490951356e-08,3.54213827875e-11,-95.8395583956
2.3626280917e-17,3.5963547999e-21,8.94237870071e-11,2.45063610773e-08,2.45957848879e-08,4.00837798408e-11,-95.6795567956
2.8306665522e-17,4.58779522684e-21,1.00459086205e-10,2.6485640803e-08,2.65860999175e-08,4.5343327878e-11,-95.5195551956
3.38970361769e-17,5.84853543761e-21,1.12816402364e-10,2.86178723574e-08,2.87306887936e-08,5.12742929309e-11,-95.3595535955
4.05708778092e-17,7.45061002178e-21,1.26649105383e-10,3.09142988085e-08,3.10409479544e-08,5.79598877112e-11,-95.1995519955
4.85340737559e-17,9.48501767965e-21,1.42127744424e-10,3.33869432645e-08,3.35290710575e-08,6.54933125272e-11,-95.0395503955
5.80308258364e-17,1.20666318634e-20,1.59441899078e-10,3.60486594e-08,3.62081013571e-08,7.39789127412e-11,-94.8795487955
6.93506315187e-17,1.53403612755e-20,1.78802221575e-10,3.89131849876e-08,3.90919872785e-08,8.35334652661e-11,-94.7195471955
8.28365023563e-17,1.94888726663e-20,2.00442688755e-10,4.19951985959e-08,4.21956413675e-08,9.42876078741e-11,-94.5595455955
9.88946391353e-17,2.47422650248e-20,2.24623084341e-10,4.53103796205e-08,4.55350028037e-08,1.06387426495e-10,-94.3995439954
1.18005815585e-16,3.13901793368e-20,2.51631733896e-10,4.88754718213e-08,4.91271036733e-08,1.19996217208e-10,-94.2395423954
1.40738764907e-16,3.97969459533e-20,2.817885169e-10,5.27083505507e-08,5.29901392084e-08,1.35296441318e-10,-94.0795407954
1.67765912711e-16,5.04205175949e-20,3.15448182654e-10,5.68280938603e-08,5.71435422108e-08,1.52491893744e-10,-93.9195391954
1.99881857314e-16,6.38361166978e-20,3.53003999077e-10,6.12550576861e-08,6.16080618851e-08,1.7181010695e-10,-93.7595375954
2.38025065045e-16,8.07657492516e-20,3.94891766144e-10,6.60109553182e-08,6.64058473225e-08,1.93505014875e-10,-93.5995359954
2.83303325616e-16,1.02115013388e-19,4.41594228496e-10,7.11189413708e-08,7.15605358827e-08,2.17859903685e-10,-93.4395343953
3.37023602538e-16,1.29018971917e-19,4.93645924895e-10,7.66037004758e-08,7.70973467378e-08,2.45190678845e-10,-93.2795327953
4.00727017812e-16,1.62899278656e-19,5.51638515463e-10,8.24915409353e-08,8.30431798516e-08,2.75849480833e-10,-93.1195311953
4.76229831037e-16,2.05535266967e-19,6.16226631302e-10,8.88104935735e-08,8.94267206812e-08,3.10228684976e-10,-92.9595295953
5.65671413124e-16,2.59152347789e-19,6.88134294967e-10,9.55904160428e-08,9.62785509037e-08,3.48765324311e-10,-92.7995279953
6.71570377031e-16,3.26531850775e-19,7.68161964474e-10,1.02863102845e-07,1.03631265481e-07,3.91945978064e-10,-92.6395263953
7.96890215581e-16,4.11147409353e-19,8.57194258082e-10,1.10662401339e-07,1.11519596394e-07,4.4031217243e-10,-92.4795247952
9.45116013521e-16,5.17334179195e-19,9.56208422016e-10,1.19024334023e-07,1.19980543391e-07,4.94466344743e-10,-92.3195231952
1.12034405185e-15,6.50498639315e-19,1.06628360856e-09,1.27987227377e-07,1.29053512106e-07,5.55078426927e-10,-92.1595215952
1.32738641219e-15,8.17378516175e-19,1.18861103773e-09,1.37591847575e-07,1.38780459941e-07,6.22893109374e-10,-91.9995199952
1.57189302364e-15,1.02636456744e-18,1.32450512177e-09,1.47881543384e-07,1.49206050078e-07,6.98737852038e-10,-91.8395183952
1.86049398013e-15,1.28789865265e-18,1.47541563859e-09,1.58902396563e-07,1.60377814063e-07,7.83531715768e-10,-91.6795167952
2.20096540179e-15,1.61496581193e-18,1.64294104708e-09,1.70703380124e-07,1.72346323373e-07,8.78295093583e-10,-91.5195151952
2.6024226258e-15,2.02370210317e-18,1.8288430452e-09,1.83336524777e-07,1.85165370427e-07,9.84160428867e-10,-91.3595135951
3.07554510324e-15,2.53414487253e-18,2.03506247992e-09,1.96857093942e-07,1.988921595e-07,1.10238401541e-09,-91.1995119951
3.63283805726e-15,3.1711581479e-18,2.26373672687e-09,2.11323767683e-07,2.13587508046e-07,1.23435898272e-09,-91.0395103951
4.28893673943e-15,3.96557318442e-18,2.51721866719e-09,2.26798835966e-07,2.29316058926e-07,1.38162957942e-09,-90.8795087951
5.06096001922e-15,4.95559314107e-18,2.79809739942e-09,2.43348401622e-07,2.46146504088e-07,1.54590687747e-09,-90.7195071951
5.96892107266e-15,6.18852177177e-18,3.10922083485e-09,2.61042593442e-07,2.64151820252e-07,1.7290860309e-09,-90.5595055951
7.03620412057e-15,7.72288929005e-18,3.45372033716e-09,2.79955789801e-07,2.83409517182e-07,1.93326523465e-09,-90.399503995
8.29011752498e-15,9.63106471559e-18,3.83503757904e-09,3.00166853271e-07,3.0400189915e-07,2.16076654152e-09,-90.239502395
9.76253510929e-15,1.20024636409e-17,4.25695380275e-09,3.21759376653e-07,3.26016340231e-07,2.41415870927e-09,-90.079500795
1.14906393523e-14,1.49474841975e-17,4.72362168525e-09,3.44821940892e-07,3.49545574083e-07,2.69628226476e-09,-89.919499195
1.35177821489e-14,1.86023329337e-17,5.23960002483e-09,3.69448385342e-07,3.74687998904e-07,3.0102769877e-09,-89.759497595
1.58944811675e-14,2.31349374025e-17,5.80989148182e-09,3.95738090872e-07,4.01547998272e-07,3.3596120345e-09,-89.599495995
1.8679572509e-14,2.87521847655e-17,6.43998362436e-09,4.23796276301e-07,4.30236278634e-07,3.74811894055e-09,-89.4394943949
2.19415434244e-14,3.5708777188e-17,7.13589354846e-09,4.53734308676e-07,4.60870224202e-07,4.18002776014e-09,-89.2794927949
2.57600723409e-14,4.4318057058e-17,7.90421636207e-09,4.85670027907e-07,4.93574270073e-07,4.6600066242e-09,-89.1194911949
3.0227807426e-14,5.49652303173e-17,8.75217784409e-09,5.19728086292e-07,5.28480294419e-07,5.19320501976e-09,-88.9594895949
3.54524194629e-14,6.81235070854e-17,9.68769161201e-09,5.56040303484e-07,5.65728030617e-07,5.78530111971e-09,-88.7994879949
4.1558969989e-14,8.43737884441e-17,1.07194211564e-08,5.94746037441e-07,6.0546550024e-07,6.44255351854e-09,-88.6394863949
4.86926415471e-14,1.04428660517e-16,1.18568471258e-08,6.35992571927e-07,6.4784946785e-07,7.17185775854e-09,-88.4794847948
5.70218836167e-14,1.29161616342e-16,1.31103402742e-08,6.79935521158e-07,6.93045918583e-07,7.98080806194e-09,-88.3194831948
6.67420354289e-14,1.59642617886e-16,1.44912405103e-08,7.26739252148e-07,7.4123055956e-07,8.87776471758e-09,-88.1594815948
7.80794955612e-14,1.97181341346e-16,1.60119425214e-08,7.76577325385e-07,7.92589346183e-07,9.87192760672e-09,-87.9994799948
9.12965180724e-14,2.43379726267e-16,1.76859884754e-08,8.29632954411e-07,8.47319034426e-07,1.09734163902e-08,-87.8394783948
1.06696726151e-13,3.0019578216e-16,1.95281683406e-08,8.86099484951e-07,9.05627760289e-07,1.21933579208e-08,-87.6794767948
1.24631446961e-13,3.70021006071e-16,2.15546283991e-08,9.46180894185e-07,9.67735647586e-07,1.3543981487e-08,-87.5194751948
1.45506985807e-13,4.55774243903e-16,2.37829885694e-08,1.01009231081e-06,1.03387544534e-06,1.50387225439e-08,-87.3594735947
1.69792974053e-13,5.61015402576e-16,2.62324691943e-08,1.07806055654e-06,1.10429319608e-06,1.66923356326e-08,-87.1994719947
1.98031943783e-13,6.90083107546e-16,2.89240279946e-08,1.15032470962e-06,1.17924893633e-06,1.85210172477e-08,-87.0394703947
2.30850303097e-13,8.48261222518e-16,3.1880507935e-08,1.22713669112e-06,1.25901743076e-06,2.05425394656e-08,-86.8794687947
2.68970909657e-13,1.04198013088e-15,3.51267967971e-08,1.30876187457e-06,1.34388894138e-06,2.27763952088e-08,-86.7194671947
3.13227466875e-13,1.27905985194e-15,3.86899993062e-08,1.39547971956e-06,1.43417003337e-06,2.52439560865e-08,-86.5594655947
3.64580997365e-13,1.56900346515e-15,4.25996227122e-08,1.48758443007e-06,1.53018441893e-06,2.79686438184e-08,-86.3994639946
4.24138682448e-13,1.92335098511e-15,4.68877767829e-08,1.58538563812e-06,1.63227384097e-06,3.09761163255e-08,-86.2394623946
4.93175394994e-13,2.35610581825e-15,5.15893892261e-08,1.68920911342e-06,1.74079899818e-06,3.42944696457e-08,-86.0794607946
5.73158296323e-13,2.88424829928e-15,5.67424376224e-08,1.7993974996e-06,1.85614051327e-06,3.79544569184e-08,-85.9194591946
6.65774916759e-13,3.52835362008e-15,6.23881990145e-08,1.91631107779e-06,1.97869994611e-06,4.19897257675e-08,-85.7594575946
7.72965194523e-13,4.31333480829e-15,6.85715183699e-08,2.04032855813e-06,2.10890085378e-06,4.64370755073e-08,-85.5994559946
8.96958009568e-13,5.2693353841e-15,7.53410972059e-08,2.17184789981e-06,2.24718989924e-06,5.13367356938e-08,-85.4394543945
1.04031281858e-12,6.43280103457e-15,8.27498037421e-08,2.3112871604e-06,2.39403801089e-06,5.67326676497e-08,-85.2794527945
1.20596707562e-12,7.84776522863e-15,9.08550060267e-08,2.45908537493e-06,2.54994159477e-06,6.26728907008e-08,-85.1194511945
1.39729021067e-12,9.56739030937e-15,9.97189295638e-08,2.61570346544e-06,2.71542380186e-06,6.92098349807e-08,-84.9594495945
1.61814503691e-12,1.16558134255e-14,1.09409041059e-07,2.78162518157e-06,2.89103585243e-06,7.64007227838e-08,-84.7994479945
1.87295756794e-12,1.41903559173e-14,1.19998459989e-07,2.95735807277e-06,3.07735841991e-06,8.43079805776e-08,-84.6394463945
2.16679635e-12,1.72641657018e-14,1.31566399799e-07,3.14343449266e-06,3.27500307652e-06,9.29996839236e-08,-84.4794447944
2.50546255273e-12,2.09893751077e-14,1.44198640631e-07,3.34041263612e-06,3.4846138032e-06,1.02550037703e-07,-84.3194431944
2.89559221706e-12,2.55008718217e-14,1.5798803557e-07,3.54887760961e-06,3.70686856627e-06,1.13039894198e-07,-84.1594415944
3.34477223205e-12,3.0960798548e-14,1.73035052549e-07,3.76944253526e-06,3.94248096354e-06,1.24557311729e-07,-83.9994399944
3.86167180621e-12,3.75639180858e-14,1.89448354107e-07,4.00274968907e-06,4.19220194241e-06,1.3719815675e-07,-83.8394383944
4.45619141491e-12,4.5544005375e-14,2.07345417342e-07,4.24947167382e-06,4.4568215929e-06,1.51066752435e-07,-83.6794367944
5.13963144672e-12,5.51814572481e-14,2.26853196524e-07,4.51031262699e-06,4.73717101833e-06,1.66276577025e-07,-83.5194351944
5.92488304028e-12,6.68123449146e-14,2.48108830941e-07,4.78600946403e-06,5.03412428667e-06,1.82951015367e-07,-83.3594335943
6.82664390295e-12,8.08391744318e-14,2.71260400678e-07,5.07733315743e-06,5.34860046559e-06,2.01224167296e-07,-83.1994319943
7.86166223578e-12,9.77436675848e-14,2.96467733172e-07,5.38509005173e-06,5.68156574431e-06,2.21241716735e-07,-83.0394303943
9.04901226046e-12,1.18101930847e-13,3.23903263515e-07,5.71012321486e-06,6.03403564549e-06,2.43161865592e-07,-82.8794287943
1.04104052562e-11,1.42602444759e-13,3.53752951614e-07,6.05331382582e-06,6.40707733044e-06,2.67156336788e-07,-82.7194271943
1.19705404726e-11,1.72067381683e-13,3.8621725946e-07,6.41558259904e-06,6.8018120011e-06,2.93411450997e-07,-82.5594255943
1.37575007925e-11,2.07477848243e-13,4.21512191917e-07,6.79789124531e-06,7.21941740221e-06,3.22129281907e-07,-82.3994239942
1.58031985846e-11,2.50003751899e-13,4.59870404567e-07,7.20124396951e-06,7.66113042728e-06,3.53528895128e-07,-82.2394223942
1.81438778084e-11,3.01039111413e-13,5.01542382326e-07,7.62668900487e-06,8.12824983211e-06,3.87847676096e-07,-82.0794207942
2.08206791276e-11,3.62243771147e-13,5.4679769269e-07,8.07532018389e-06,8.6221390595e-06,4.25342752658e-07,-81.9194191942
2.38802755559e-11,4.35592642374e-13,5.95926317626e-07,8.54827854558e-06,9.14422917907e-06,4.66292518291e-07,-81.7594175942
2.73755870034e-11,5.23433784675e-13,6.49240068304e-07,9.04675397883e-06,9.69602194616e-06,5.10998262232e-07,-81.5994159942
3.13665830322e-11,6.28556861212e-13,7.07074087004e-07,9.57198690165e-06,1.02790929838e-05,5.5978591312e-07,-81.4394143941
3.59211841606e-11,7.54273757988e-13,7.69788440715e-07,1.01252699757e-05,1.08950950919e-05,6.13007903081e-07,-81.2794127941
4.11162732e-11,9.04513454576e-13,8.37769811119e-07,1.0707949856e-05,1.15457616879e-05,6.7104515952e-07,-81.1194111941
4.70388293634e-11,1.0839335786e-12,9.11433285804e-07,1.13214289744e-05,1.2232910383e-05,7.34309232266e-07,-80.9594095941
5.3787199275e-11,1.29805147553e-12,9.91224255725e-07,1.19671673577e-05,1.29584466986e-05,8.03244564041e-07,-80.7994079941
6.14725205324e-11,1.55339808734e-12,1.07762042412e-06,1.26466844774e-05,1.37243679274e-05,8.78330912644e-07,-80.6394063941
7.0220315155e-11,1.85769846806e-12,1.17113393223e-06,1.33615611328e-05,1.45327671431e-05,9.60085933588e-07,-80.479404794
8.01722720973e-11,2.22008338102e-12,1.27231360739e-06,1.41134413642e-05,1.53858373639e-05,1.04906793234e-06,-80.319403194
9.14882400303e-11,2.65133713505e-12,1.38174733912e-06,1.49040343961e-05,1.62858758748e-05,1.14587879574e-06,-80.159401594
1.04348453823e-10,3.16418763802e-12,1.50006458918e-06,1.57351166103e-05,1.72352887121e-05,1.25116711251e-06,-79.999399994
1.18956020591e-10,3.7736455921e-12,1.6279390416e-06,1.66085335446e-05,1.82365953159e-05,1.36563149331e-06,-79.839398394
1.35539693854e-10,4.49740084422e-12,1.76609139877e-06,1.75262019194e-05,1.92924333553e-05,1.49002410109e-06,-79.679396794
1.54356967271e-10,5.35628515699e-12,1.91529233009e-06,1.84901116873e-05,2.04055637307e-05,1.62515440302e-06,-79.519395194
1.75697522621e-10,6.37481210445e-12,2.07636557962e-06,1.95023281064e-05,2.15788757584e-05,1.77189315573e-06,-79.3593935939
1.99887070192e-10,7.58180644775e-12,2.25019123933e-06,2.0564993834e-05,2.28153925422e-05,1.93117663581e-06,-79.1993919939
2.27291623577e-10,9.01113723987e-12,2.43770919479e-06,2.16803310397e-05,2.41182765372e-05,2.10401112845e-06,-79.0393903939
2.58322255017e-10,1.0702571078e-11,2.63992275016e-06,2.28506435348e-05,2.54908353098e-05,2.29147768695e-06,-78.8793887939
2.93440382007e-10,1.27027644058e-11,2.85790243956e-06,2.40783189172e-05,2.69365274999e-05,2.49473717681e-06,-78.7193871939
3.33163640815e-10,1.50664166072e-11,3.09279003189e-06,2.53658307274e-05,2.84589689894e-05,2.71503561811e-06,-78.5593855939
3.78072407948e-10,1.78576088801e-11,3.34580273642e-06,2.67157406155e-05,3.00619392819e-05,2.95370984088e-06,-78.3993839938
4.28817036479e-10,2.11513575797e-11,3.61823761631e-06,2.81307005139e-05,3.17493880986e-05,3.21219346788e-06,-78.2393823938
4.86125880503e-10,2.50354149486e-11,3.91147621768e-06,2.96134548149e-05,3.35254421939e-05,3.49202324046e-06,-78.0793807938
5.508141879e-10,2.96123549605e-11,4.22698942135e-06,3.11668425497e-05,3.53944123976e-05,3.79484570286e-06,-77.9193791938
6.23793949088e-10,3.50019874832e-11,4.56634252506e-06,3.27937995642e-05,3.73608008852e-05,4.12242426131e-06,-77.7593775938
7.06084797577e-10,4.13441501985e-11,4.93120056337e-06,3.44973606907e-05,3.94293086831e-05,4.4766466343e-06,-77.5993759938
7.98826066909e-10,4.88019347881e-11,5.32333387288e-06,3.62806619098e-05,4.16048434107e-05,4.85953271109e-06,-77.4393743937
9.03290118118e-10,5.75654119337e-11,5.74462391018e-06,3.81469425001e-05,4.38925272658e-05,5.27324283554e-06,-77.2793727937
1.02089706208e-09,6.78559287804e-11,6.19706932986e-06,4.00995471715e-05,4.62977052543e-05,5.72008653322e-06,-77.1193711937
1.15323101227e-09,7.99310628358e-11,6.68279233011e-06,4.21419281777e-05,4.88259536699e-05,6.20253169948e-06,-76.9593695937
1.30205801539e-09,9.40903279482e-11,7.20404527279e-06,4.42776474047e-05,5.14830888259e-05,6.72321426699e-06,-76.7993679937
1.46934582019e-09,1.1068174121e-10,7.76321758542e-06,4.65103784299e-05,5.42751760428e-05,7.28494837131e-06,-76.6393663937
1.65728565882e-09,1.3010937454e-10,8.36284295173e-06,4.88439085473e-05,5.72085388941e-05,7.89073703317e-06,-76.4793647936
1.86831622981e-09,1.52842031527e-10,9.00560679765e-06,5.12821407555e-05,6.02897687114e-05,8.5437833767e-06,-76.3193631936
2.10515008803e-09,1.79423209063e-10,9.69435407909e-06,5.38290957018e-05,6.35257343542e-05,9.24750240262e-06,-76.1593615936
2.37080266391e-09,2.10482524673e-10,1.04320973779e-05,5.64889135781e-05,6.69235922413e-05,1.00055333359e-05,-75.9993599936
2.66862415307e-09,2.46748814452e-10,1.12220253119e-05,5.92658559642e-05,7.0490796649e-05,1.08217525673e-05,-75.8393583936
3.00233453685e-09,2.89065133509e-10,1.20675112638e-05,6.21643076114e-05,7.42351102749e-05,1.17002872077e-05,-75.6793567936
3.37606201581e-09,3.38405921162e-10,1.29721224361e-05,6.51887781626e-05,7.81646150666e-05,1.26455292756e-05,-75.5193551936
3.79438516047e-09,3.95896627061e-10,1.39396292339e-05,6.83439038021e-05,8.22877233177e-05,1.36621505365e-05,-75.3593535935
4.26237910813e-09,4.62836132561e-10,1.49740149824e-05,7.16344488291e-05,8.66131890267e-05,1.47551180129e-05,-75.1993519935
4.78566615997e-09,5.40722344221e-10,1.60794859814e-05,7.50653071502e-05,9.115011952e-05,1.59297101845e-05,-75.0393503935
5.37047116037e-09,6.31281384013e-10,1.72604819e-05,7.8641503683e-05,9.59079873356e-05,1.71915338976e-05,-74.8793487935
6.02368206939e-09,7.36500853996e-10,1.85216865148e-05,8.2368195666e-05,0.000100896642364,1.85465420005e-05,-74.7193471935
6.75291617043e-09,8.58667712605e-10,1.9868038792e-05,8.62506738669e-05,0.000106126324243,2.00010517236e-05,-74.5593455935
7.566592388e-09,1.00041136586e-09,2.13047443158e-05,9.02943636841e-05,0.000111607675004,2.15617638221e-05,-74.3993439934
8.47401022547e-09,1.16475265043e-09,2.28372870622e-05,9.45048261337e-05,0.000117351751959,2.32357824956e-05,-74.2393423934
