0-Aiba 2014,1-Amin 2005,2-Bankston 2007a,3-Beckermann 2014,4-Chang 2004,5-Chen 2016,6-Crotti 2012a,8-Hayashi 2015,9-Holst 2009,11-Huang 2006,12-Keller 2006,13-Li 2009,14-Liu 2003a,15-Makita 2005,16-Makita 2008,17-Marangoni 2011,18-Medeiros-Domingo 2007,19-Mok 2003,21-Olesen 2012,22-Otagiri 2008,23-Rivolta 2001,24-Rossenbacker 2004,25-Ruan 2007,26-Ruan 2010,27-Saber 2015,28-Shy 2014,29-Sottas 2013,30-Splawski 2002,31-Tan 2001,32-Tsurugi 2009,34-Vatta 2002b,36-Wang 2016,37-Wehrens 2003,38-Winkel 2012,39-Yokoi 2005,40-Zhang 2015,sum,gauss,x
1.72313488844e-05,1.57606089259e-05,5.86679138911e-66,3.44289734627e-20,0.00158930016653,2.65407918325e-07,0.0022857785476,0.000287363654182,4.04245202555e-34,0.00161128797535,0.00158574665286,0.0012239999905,0.000639108744052,0.000273111874872,0.00213340639412,0.00043931718162,2.24889241231e-08,0.000123161497441,2.85908553199e-08,7.8045286634e-05,1.40144354167e-53,7.53800901298e-302,1.43878336992e-71,3.80424736905e-84,1.01769957389e-13,9.38822174206e-16,1.88924474563e-44,1.44767318086e-18,4.57790434813e-05,2.63578854287e-09,8.52177698478e-181,0.000188785521429,4.88409901168e-131,1.43801143986e-05,0.000239450180537,1.32092045253e-10,0.0127913340391,0.0126635340331,-57.2791727917
1.90065838657e-05,1.68656710394e-05,2.43723151519e-65,6.475588113e-20,0.0015761018354,3.47051401863e-07,0.00230773802184,0.000301000787792,9.46525113596e-34,0.00150733933327,0.00154929379771,0.00123073953332,0.000676377127049,0.00030020955114,0.00220055273558,0.000454055719886,2.92277543925e-08,0.000129607826958,3.24329186778e-08,8.73781297691e-05,4.14659351816e-53,5.65253099678e-299,6.26414558929e-71,2.17286609679e-83,1.26981952883e-13,1.30146622029e-15,5.71574968093e-44,2.07940452049e-18,5.24742503091e-05,3.36563880516e-09,4.83021786232e-179,0.00020619063216,1.50042048323e-129,1.50718544381e-05,0.000261363046088,1.58723586823e-10,0.0128917786742,0.0129016271994,-57.1191711917
2.09410588898e-05,1.80386712452e-05,1.00537725878e-64,1.21179282319e-19,0.00156127735825,4.52119258984e-07,0.00232935066324,0.000315110577931,2.20502452285e-33,0.00140453683157,0.00151175834452,0.00123573266406,0.000714863264267,0.000329447335251,0.0022683121891,0.000469101035851,3.78673594261e-08,0.000136280263489,3.67659576262e-08,9.76889773367e-05,1.22062901795e-52,4.10517382718e-296,2.708455739e-70,1.23097246447e-82,1.58270930046e-13,1.80077773737e-15,1.71810840369e-43,2.98115865495e-18,5.99960666427e-05,4.28804494453e-09,2.68359646661e-177,0.000224950321087,4.51809591002e-128,1.5793064159e-05,0.000284741552132,1.90531895157e-10,0.0129984514703,0.013141828321,-56.9591695917
2.30463944722e-05,1.92830509119e-05,4.11810544375e-64,2.25616859968e-19,0.00154487480106,5.86801868492e-07,0.00235060282669,0.000329699195594,5.11079806705e-33,0.00130358533774,0.00147326061869,0.001238957876,0.00075453078032,0.000360931731854,0.00233661268313,0.000484451061252,4.89077177426e-08,0.000143179277564,4.16492030296e-08,0.000109062421206,3.57480439917e-52,2.88750303113e-293,1.16298766691e-69,6.91695376784e-82,1.97059351937e-13,2.4869381026e-15,5.13121611999e-43,4.26588207716e-18,6.84220879626e-05,5.45112364342e-09,1.46144218683e-175,0.000245144269484,1.3335578003e-126,1.65447979102e-05,0.000309624389932,2.28483750622e-10,0.0131124966404,0.0133840892708,-56.7991679917
2.533477931e-05,2.06023726402e-05,1.67495059103e-63,4.17934998202e-19,0.00152694698216,7.58768417487e-07,0.00237148100106,0.000344772285804,1.17857720097e-32,0.00120511928449,0.00143392157364,0.00124040124638,0.00079533639456,0.000394767784269,0.00240537886283,0.000500103288167,6.2969837852e-08,0.000150304795064,4.71485642741e-08,0.000121588208613,1.04159106315e-51,1.96705111221e-290,4.95931783019e-69,3.85507265469e-81,2.4509231238e-13,3.42805270465e-15,1.52258811469e-42,6.09270643881e-18,7.78335564013e-05,6.91429044741e-09,7.80117472153e-174,0.000266854367243,3.85817727638e-125,1.7328137773e-05,0.000336044762128,2.73718634604e-10,0.0132349957576,0.0136283599059,-56.6391663917
2.78189696772e-05,2.2000320833e-05,6.76460856546e-63,7.70264613783e-19,0.00150755118898,9.77476399216e-07,0.00239197182337,0.000360334930477,2.70409138801e-32,0.00110969809289,0.00139386216898,0.00124005653657,0.000837229775434,0.000431058204021,0.00247453219338,0.000516054758711,8.08221790789e-08,0.000157656169897,5.333732286e-08,0.000135361306783,3.01938556226e-51,1.29781006973e-287,2.10020767523e-68,2.13108818745e-80,3.04508255785e-13,4.71636768755e-15,4.48886916453e-42,8.68538974113e-18,8.83149921348e-05,8.75072602508e-09,4.0818054998e-172,0.000290164531327,1.09412376248e-123,1.81441938142e-05,0.000364029641482,3.27578073448e-10,0.0133669605133,0.0138745880677,-56.4791647916
3.0512285402e-05,2.3480701971e-05,2.7128106067e-62,1.41242425915e-18,0.00148674887334,1.2545344499e-06,0.002412062093,0.000376391611181,6.17275031182e-32,0.00101780335374,0.00135320276488,0.00123792523694,0.000880153435182,0.000469902438296,0.0025439910771,0.000532302055303,1.03412095483e-07,0.000165232157712,6.02968908082e-08,0.000150481936117,8.70795690143e-51,8.29294782142e-285,8.83275139381e-68,1.1684804112e-79,3.77924630661e-13,6.4765760726e-15,1.31487310711e-41,1.23579382362e-17,9.99537292452e-05,1.10503348047e-08,2.0934304882e-170,0.000315160496296,3.0413377904e-122,1.89941043162e-05,0.000393599027039,3.91639689567e-10,0.0135093270629,0.0141227195826,-56.3191631916
3.34286021161e-05,2.50474445752e-05,1.08027023815e-61,2.57682191508e-18,0.0014646053273,1.60412489862e-06,0.00243173878577,0.000392946171898,1.4019420777e-31,0.000929837698582,0.00131206253669,0.00123401655614,0.000924042667905,0.00051139567924,0.00261367098412,0.000548841291561,1.3190307621e-07,0.000173030890795,6.81176391049e-08,0.000167055568056,2.49856317893e-50,5.13226443374e-282,3.68912388109e-67,6.35466426333e-79,4.68541502902e-13,8.87689202997e-15,3.826688595e-41,1.75501317081e-17,0.000112839350461,1.39232835632e-08,1.05239486368e-168,0.000341929575887,8.28660815529e-121,1.9879035983e-05,0.000424765206294,4.67756665258e-10,0.0136629519105,0.0143726982649,-56.1591615916
3.65823394644e-05,2.67045988317e-05,4.27151052311e-61,4.67732619168e-18,0.00144118934237,2.04349248439e-06,0.00245098906795,0.000410001781923,3.16792905542e-31,0.000846125252282,0.0012705589137,0.00122834735482,0.000968825533815,0.000555627820064,0.00268348459672,0.000565668103859,1.67718632393e-07,0.000181049854373,7.68998017334e-08,0.000185192883628,7.13248337338e-50,3.07617767038e-279,1.53018499057e-66,3.42779581744e-78,5.80266740421e-13,1.21437845883e-14,1.10650857704e-40,2.48766783342e-17,0.00012706301633,1.75042207447e-08,5.18576499015e-167,0.000370560394795,2.21310940822e-119,2.08001841211e-05,0.000457532032544,5.58103422044e-10,0.0138286092454,0.0146244659223,-55.9991599916
3.99884449705e-05,2.84563358601e-05,1.67712982721e-60,8.44704731192e-18,0.00141657285411,2.59350557901e-06,0.00246980031017,0.000427560899023,7.12221105595e-31,0.000766913526432,0.00122880704555,0.0012209420245,0.00101442289214,0.000602682364034,0.0027533419669,0.000582777643584,2.12593755214e-07,0.000189285864473,8.67544611819e-08,0.000205009688675,2.025664738e-49,1.78573127367e-276,6.30315668051e-66,1.83395400117e-77,7.17867073618e-13,1.65815384787e-14,3.17891438009e-40,3.51950877168e-17,0.000142716685787,2.19572919711e-08,2.50472978177e-165,0.000401142589929,5.79352522775e-118,2.17587727934e-05,0.000491894227207,6.6522842768e-10,0.0140069896132,0.0148779623618,-55.8391583916
4.36623732534e-05,3.0306946603e-05,6.53864889652e-60,1.51777086122e-17,0.001390830575,3.27929589323e-06,0.00248816010114,0.000445625233004,1.59311910891e-30,0.00069237658637,0.00118691929929,0.0012118323127,0.00106074848486,0.000652635293534,0.00282315068711,0.000600164570149,2.68634938912e-07,0.000197735047549,9.78046216635e-08,0.000226626781728,5.72361925584e-49,1.00397544796e-273,2.57849167866e-65,9.73224632737e-77,8.8715015514e-13,2.25981684715e-14,9.07392657538e-40,4.96991961162e-17,0.000159892226716,2.74820834456e-08,1.18583117765e-163,0.000433766480635,1.48660934012e-116,2.27560549455e-05,0.000527836717283,7.92115165624e-10,0.0141986997824,0.0151331253991,-55.6791567916
4.7620060308e-05,3.22608403153e-05,2.53131087955e-59,2.71332308984e-17,0.00136403961812,4.13098198008e-06,0.00250605626127,0.000464195709819,3.54548514591e-30,0.000622619306115,0.00114500479019,0.00120105709623,0.00110770907303,0.000705553907484,0.00289281607363,0.000617823044781,3.3838982266e-07,0.00020639282205,1.10186376645e-07,0.000250169770589,1.60897861475e-48,5.46678984216e-271,1.04753087461e-64,5.12258185093e-76,1.09518370885e-12,3.07396778488e-14,2.57338090488e-39,7.00477721199e-17,0.000178680417023,3.43206427739e-08,5.50299079152e-162,0.000468522707577,3.73907992338e-115,2.37933125009e-05,0.000565334018467,9.42252439064e-10,0.0144042636517,0.0153898908693,-55.5191551916
5.18778925695e-05,3.43225426314e-05,9.73058804182e-59,4.82603898725e-17,0.00133627911417,5.18448082691e-06,0.00252347685614,0.000483272436361,7.85049622672e-30,0.000557682513884,0.00110316894831,0.00118866210486,0.00115520462704,0.00076149563652,0.00296224136234,0.000635746725138,4.24927552127e-07,0.000215253882105,1.24050177639e-07,0.00027576883376,4.49993432427e-48,2.88299549565e-268,4.22631045772e-64,2.67433544437e-75,1.35055899674e-12,4.17352512523e-14,7.25112298157e-39,9.85409944622e-17,0.000199169838831,4.2765746153e-08,2.50316019597e-160,0.000505501840193,9.21820954849e-114,2.48718564265e-05,0.000604349674605,1.11971533508e-09,0.0146241240313,0.015648192639,-55.3591535915
5.64526705026e-05,3.64966931911e-05,3.71423022738e-58,8.5403202641e-17,0.00130762982465,6.48241038607e-06,0.00254041020966,0.000502854666099,1.72946813172e-29,0.000497548826331,0.00106151312326,0.00117469959797,0.00120312857179,0.000820506846373,0.00303132791631,0.000653928760792,5.31930989913e-07,0.000224312183513,1.39562211595e-07,0.00030355842303,1.25209835992e-47,1.4725086259e-265,1.69336050857e-63,1.38482219032e-74,1.66370717272e-12,5.65567446226e-14,2.03001315121e-38,1.38362119257e-16,0.00022144567076,5.31706018766e-08,1.11607258175e-158,0.000544793952884,2.22762632157e-112,2.59930267638e-05,0.000644835764171,1.32925834578e-09,0.0148586451332,0.0159079626216,-55.1991519915
6.13615664761e-05,3.87880428005e-05,1.4077796614e-57,1.50366642957e-16,0.00127817375364,8.07508397796e-06,0.00255684491713,0.000522940765696,3.79072285868e-29,0.000442148971596,0.0010201342284,0.00115922799771,0.00125136808708,0.000882621640886,0.00309997544472,0.0006723617896,6.63801908324e-07,0.000233560932192,1.56905894583e-07,0.000333676903755,3.46614786581e-47,7.28406864396e-263,6.73799872484e-63,7.11251684036e-74,2.04727866658e-12,7.64968277801e-14,5.64657128804e-38,1.93907729315e-16,0.000245588385735,6.59602026045e-08,4.87764479556e-157,0.000586488170372,5.27657410812e-111,2.71581926269e-05,0.000686732484326,1.57642233385e-09,0.0151081156053,0.0161691307934,-55.0391503915
6.66220767109e-05,4.12014501107e-05,5.29830171521e-57,2.63404303574e-16,0.00124799376099,1.00215950557e-05,0.00257276985803,0.000543528182771,8.26657328268e-29,0.000391368408949,0.000979124425975,0.00114231148184,0.00129980446321,0.000947860677032,0.00316808223245,0.000691037935023,8.25780271531e-07,0.000242992575271,1.76283489863e-07,0.000366266129669,9.54623437207e-47,3.48973549516e-260,2.66259975756e-62,3.62329555533e-73,2.51659758896e-12,1.03271408164e-13,1.56049780844e-37,2.71238095882e-16,0.0002716723644,8.16445627186e-08,2.08949741707e-155,0.000630672182936,1.22511167874e-109,2.83687521638e-05,0.000729967822781,1.86765724196e-09,0.015372751954,0.0164316252132,-54.8791487915
7.22519671169e-05,4.37418777924e-05,1.98004389453e-56,4.59079864067e-16,0.00121717317917,1.23909878056e-05,0.00258817420849,0.000564613414959,1.79358937149e-28,0.000345054065413,0.000938570853763,0.00112401954063,0.00134831351121,0.00101623000513,0.0032355453798,0.000709948804397,1.02407865016e-06,0.000252598794963,1.97917858791e-07,0.000401470949382,2.61573333622e-46,1.61924770574e-257,1.04489901129e-61,1.83077669217e-72,3.09020531193e-12,1.39153592437e-13,4.28483294216e-37,3.78690058403e-16,0.000299764436956,1.00834102142e-07,8.77379420168e-154,0.000677431732548,2.78813150872e-108,2.96261324807e-05,0.000774457327189,2.21046268051e-09,0.0156527022135,0.016695372042,-54.7191471915
7.82692128704e-05,4.64143881879e-05,7.34766052686e-56,7.9606336507e-16,0.00118579543649,1.52635054399e-05,0.0026030474536,0.000586191980422,3.87181447357e-28,0.000303021026395,0.000898555393856,0.00110442650181,0.00139676602639,0.00108771994813,0.00330226105139,0.000729085488211,1.26603270202e-06,0.000262370505374,2.22054353392e-07,0.000439438642199,7.13068430915e-46,7.27673180423e-255,4.07226671702e-61,9.17525510711e-72,3.79050991121e-12,1.87148520137e-13,1.16895288988e-36,5.27709328851e-16,0.000329922368959,1.24257463966e-07,3.61116210843e-152,0.000726850071218,6.21963309155e-107,3.09317895272e-05,0.000820103981084,2.61354878841e-09,0.0159480497336,0.0169602955668,-54.5591455915
8.4691931622e-05,4.92241384229e-05,2.70744398962e-55,1.37341266349e-15,0.0011539436888,1.87319038045e-05,0.00261737939929,0.000608258389971,8.31572410114e-28,0.000265059036892,0.000859154483454,0.00108361102829,0.00144502830368,0.00116230403445,0.00336812473364,0.000748438560411,1.56026849054e-06,0.000272297852377,2.48962859819e-07,0.000480318281352,1.93395034825e-45,3.16709977495e-252,1.57612833904e-60,4.56091608078e-71,4.64456111267e-12,2.51221047843e-13,3.16849121428e-36,7.33978418434e-16,0.000362193309343,1.52782079741e-07,1.45686886753e-150,0.000779007393207,1.35997277163e-105,3.22872079404e-05,0.000866798194526,3.08702004926e-09,0.0162588169768,0.0172263182249,-54.3991439914
9.1538310267e-05,5.21763749592e-05,9.90617535991e-55,2.35748247244e-15,0.00112170046204,2.29028130833e-05,0.00263116018403,0.000630806120959,1.77696805504e-27,0.000230938691458,0.000820438967423,0.00106165559321,0.00149296270236,0.00123993799924,0.00343303149992,0.00076799807976,1.91688718905e-06,0.000282370216679,2.78940002242e-07,0.000524260023304,5.21838116405e-45,1.33502506882e-249,6.05815536984e-60,2.24872927969e-70,5.68497383314e-12,3.36591619717e-13,8.53297334643e-36,1.0189419902e-15,0.000396612221571,1.87437822923e-07,5.76113268278e-149,0.000833980243093,2.91480561693e-104,3.36939008476e-05,0.000914417916553,3.64258506218e-09,0.0165849692344,0.0174933606314,-54.2391423914
9.88265252591e-05,5.52764275741e-05,3.59905658874e-54,4.02614964836e-15,0.00108914730756,2.78981249689e-05,0.00264438029007,0.000653827593088,3.77792371872e-27,0.000200417213757,0.000782473991905,0.00103864593742,0.00154042825738,0.00132055886911,0.0034968762824,0.000787753592269,2.34766742728e-06,0.000292576220183,3.12311517106e-07,0.000571414322449,1.40088551155e-44,5.45028728972e-247,2.31250512077e-59,1.09969798131e-69,6.95102742073e-12,4.50119912689e-13,2.28318264428e-35,1.41186535008e-15,0.000433200321208,2.29444117093e-07,2.23310543594e-147,0.000891840901999,6.12354507236e-103,3.51534096245e-05,0.000962828875281,4.29379561556e-09,0.0169264181878,0.0177613416077,-54.0791407914
0.000106574656497,5.85297027494e-05,1.29839690518e-53,6.84109103296e-15,0.00105636447234,3.3856376749e-05,0.00265703055443,0.000677314146306,7.99136127132e-27,0.000173243749305,0.00074531893799,0.00101467051422,0.00158728133395,0.00140408414555,0.00355955414975,0.000807694134748,2.86628516852e-06,0.000302903735738,3.49434807996e-07,0.000621931071212,3.74150092764e-44,2.15502179926e-244,8.76634312455e-59,5.3340961632e-69,8.48997236694e-12,6.00801217096e-13,6.06978493551e-35,1.95260659106e-15,0.000471963545457,2.80240890545e-07,8.48446605945e-146,0.000952656754671,1.26098574344e-101,3.66673036088e-05,0.00101188495013,5.05631879492e-09,0.0172830252617,0.0180301782132,-53.9191391914
0.000114800594874,6.19416764574e-05,4.6511720102e-53,1.15652451107e-14,0.0010234305856,4.09340974453e-05,0.00266910217946,0.000701256020924,1.68183102656e-26,0.000149164117264,0.000709027394116,0.000989819926397,0.00163337632147,0.00149041110205,0.00362096058959,0.000827808239462,3.48855055567e-06,0.000313339900366,3.90701691682e-07,0.000675958666331,9.94180953243e-44,8.25251341515e-242,3.30025649313e-58,2.56625266789e-68,1.03585816813e-11,8.00407284365e-13,1.60323924771e-34,2.69534196307e-15,0.000512891082014,3.41523791883e-07,3.15975741211e-144,0.00101648964039,2.54525541961e-100,3.8237179766e-05,0.00106142867909,5.94824627566e-09,0.0176546047285,0.0182997857783,-53.7591375914
0.00012352194363,6.55178863316e-05,1.65444930069e-52,1.94526301268e-14,0.00099042236362,4.93070745613e-05,0.00268058674304,0.000725642340111,3.52158334546e-26,0.00012792498804,0.000673647165637,0.000964186360554,0.00167856636236,0.00157941620939,0.00368099179478,0.000848083939938,4.23266062754e-06,0.000323871131998,4.36541346206e-07,0.000733643002928,2.62821801411e-43,3.06071652939e-239,1.23387279666e-57,1.22458559589e-67,1.26249903989e-11,1.06431188496e-12,4.2074188859e-34,3.71356171184e-15,0.00055595398609,4.15284101255e-07,1.15344503116e-142,0.00108339519111,5.03577713808e-99,3.98646623082e-05,0.00111129190226,6.99044541018e-09,0.0180409265389,0.0185700779397,-53.5991359914
0.000132755913719,6.92639232107e-05,5.84360239069e-52,3.25533608614e-14,0.000957414333967,5.9171493358e-05,0.00269147620835,0.000750461094914,7.33647763869e-26,0.000109277472639,0.000639220319701,0.000937863023619,0.00172270411107,0.00167095470324,0.00373954495229,0.000868508777928,5.11946617893e-06,0.000334483149798,4.87423472149e-07,0.000795126398885,6.91247708414e-43,1.09941656829e-236,4.58127699478e-57,5.79602219119e-67,1.53708739584e-11,1.4125519926e-12,1.09704780213e-33,5.10675554155e-15,0.000601103915425,5.03853787937e-07,4.12718560757e-141,0.00115342216042,9.76597412931e-98,4.15514022612e-05,0.00116129654112,8.20695721897e-09,0.0184417188631,0.0188409666779,-53.4391343913
0.000142519213468,7.31854220474e-05,2.04948142214e-51,5.42010065102e-14,0.000924478580501,7.07448940885e-05,0.00270176293329,0.000775699131942,1.5206569132e-25,9.29801266924e-05,0.000605783263406,0.000910943586289,0.00176564251787,0.00176486030728,0.00379651853376,0.000889069811531,6.17275032063e-06,0.000345160998061,5.43861678413e-07,0.000860546452958,1.80876601419e-42,3.82475608938e-234,1.68925875765e-56,2.72095959222e-66,1.86940245836e-11,1.87118885955e-12,2.84202395943e-33,7.00934026461e-15,0.000648272013539,6.09956175626e-07,1.44752153962e-139,0.00122661174745,1.85642998171e-96,4.32990769818e-05,0.00121125551114,9.62544693952e-09,0.0188566703365,0.0191123623563,-53.2791327913
0.000152827932853,7.72880521762e-05,7.13745604371e-51,8.97868811399e-14,0.000891684510017,8.42668865733e-05,0.00271143967933,0.000801342143837,3.13594833353e-25,7.88013866044e-05,0.000573366852979,0.000883521637971,0.00180723563172,0.00186094512376,0.00385181258636,0.0009097536245,7.41951548838e-06,0.000355889073708,6.06417104098e-07,0.000930034841028,4.70876960809e-42,1.28868718726e-231,6.18584841918e-56,1.26696700512e-65,2.27113944882e-11,2.47404990112e-12,7.3151342633e-33,9.60255643295e-15,0.000697367971342,7.36762680853e-07,4.97633955225e-138,0.00130299691999,3.45903944623e-95,4.51093896215e-05,0.00126097376334,1.12777133771e-08,0.019285432006,0.0193841737634,-53.1191311913
0.000163697422824,8.15775069322e-05,2.46819256763e-50,1.47983207505e-13,0.000859098641415,9.99995561906e-05,0.0027204996201,0.00082737466268,6.43428913398e-25,6.65214672453e-05,0.000541996531593,0.000855690157554,0.00184733941632,0.00195899970259,0.00390532902307,0.000930546336725,8.89027476175e-06,0.000366651157353,6.75702288152e-07,0.00100371605594,1.21957597925e-41,4.20526699896e-229,2.24955095355e-55,5.85139851989e-65,2.7562685875e-11,3.2649530288e-12,1.87072199282e-32,1.31302877574e-14,0.000748279296387,8.87956085659e-07,1.67690675374e-136,0.00138260174129,6.31751660662e-94,4.69840685353e-05,0.00131024944866,1.32002639413e-08,0.0197276189778,0.0196563081556,-52.9591295913
0.000175142170141,8.60594926218e-05,8.47521582716e-50,2.42664363277e-13,0.000826784417976,0.000118227491136,0.00272893634932,0.000853780056434,1.31348846178e-24,5.59337599777e-05,0.000511692493309,0.000827541004065,0.00188581257306,0.00205879329799,0.00395697191097,0.000951433615902,1.06193423924e-05,0.000377430447901,7.523852986e-07,0.00108170609738,3.14258222646e-41,1.32905189232e-226,8.12429831882e-55,2.68043456707e-64,3.34145805292e-11,4.30054078917e-12,4.75322733341e-32,1.79200522105e-14,0.00080087081758,1.06780079154e-06,5.53887747534e-135,0.0014654407057,1.13097031608e-92,4.89248666362e-05,0.00135887519669,1.5434962942e-08,0.0201828117662,0.0199286713032,-52.7991279913
0.000187175668284,9.07397168421e-05,2.8897390443e-49,3.95907367643e-13,0.00079480204315,0.000139257358046,0.00273674388843,0.000880540528542,2.6677551517e-24,4.68457766564e-05,0.000482469870515,0.000799164430945,0.00192251736414,0.00216007432055,0.00400664775656,0.000972400690385,1.26451174227e-05,0.000388209600615,8.37194133195e-07,0.00116411111922,8.05639601045e-41,4.0681091785e-224,2.91386452322e-54,1.21787271965e-63,4.04657165256e-11,5.65388349949e-12,1.19994213449e-31,2.44107963808e-14,0.000854984450959,1.2812204758e-06,1.79328179387e-133,0.00155151808791,1.98458615481e-91,5.0933560691e-05,0.00140663949897,1.80297614609e-08,0.0206505573397,0.0202011675375,-52.6391263913
0.000199810285063,9.56238761523e-05,9.78368852575e-49,6.42650990247e-13,0.000763208340088,0.000163416952155,0.00274391669357,0.000907637120797,5.39088029052e-24,3.90796897278e-05,0.000454338942209,0.000770648627333,0.0019573204296,0.00226257099017,0.00405426578669,0.000993432363222,1.50103532183e-05,0.000398970768567,9.30921403292e-07,0.00125102604298,2.05480838513e-40,1.20599514704e-221,1.03787802368e-53,5.48845053802e-63,4.89525364429e-11,7.4190498726e-12,3.00970828876e-31,3.31896197218e-14,0.000910439249262,1.53388353202e-06,5.69100879916e-132,0.00164082731135,3.41352151667e-90,5.30119505586e-05,0.00145332818471,2.10395179153e-08,0.0211303698589,0.0204736998007,-52.4791247912
0.000213057127614,0.000100717643101,3.28914290574e-48,1.03788872476e-12,0.000732056634914,0.000191053649451,0.00275044966221,0.000935049719553,1.08384561394e-23,3.24725208901e-05,0.000427305360413,0.000742079289362,0.00199009359111,0.0023659921935,0.00409973822426,0.00101451302735,1.77624046696e-05,0.000409695647367,1.03442931267e-06,0.00134253314685,5.21408636737e-40,3.46258799656e-219,3.671273529e-53,2.4532893127e-62,5.91561507836e-11,9.71689201549e-12,7.50033892809e-31,4.50401943127e-14,0.000967031754436,1.83229662134e-06,1.77028794285e-130,0.00173335034112,5.75505222213e-89,5.51618583686e-05,0.00149872597536,2.45269192811e-08,0.0216217310947,0.0207461696974,-52.3191231912
0.000226925905558,0.000106026652617,1.09799155752e-47,1.66770957609e-12,0.000701396663615,0.000222532192182,0.00275633813917,0.000962757065385,2.16804941485e-23,2.68760312339e-05,0.000401370392012,0.000713539224085,0.00202071463609,0.00247002854723,0.00414298055713,0.00103562668198,2.09534437609e-05,0.000420365523048,1.14865494285e-06,0.00143870064081,1.31631999945e-39,9.62849428054e-217,1.28967605376e-52,1.08767448054e-61,7.1410382346e-11,1.27023511117e-11,1.85707634044e-30,6.10064684703e-14,0.00102453666797,2.18390658897e-06,5.39774672357e-129,0.001829057107,9.51064189796e-88,5.73851276379e-05,0.00154261810302,2.85635138569e-08,0.0221240905124,0.0210184775473,-52.1591215912
0.000241424793147,0.000111556487775,3.63958101956e-47,2.66614685158e-12,0.000671274502187,0.000258231745821,0.00276157792212,0.000990736766259,4.31484246559e-23,2.21563646315e-05,0.000376531173329,0.000685107988233,0.0020490680753,0.00257435366607,0.00418391179944,0.00105675695007,2.46406332088e-05,0.000430961322943,1.27461585618e-06,0.00153958123933,3.30613898502e-39,2.59309383699e-214,4.49922793734e-52,4.78299879122e-61,8.61111824396e-11,1.65736628751e-11,4.56847243378e-30,8.24762993164e-14,0.00108270784917,2.59721090833e-06,1.61322532131e-127,0.00192790496237,1.54058025362e-86,5.96836223265e-05,0.00158479197593,3.32308674201e-08,0.0226368650027,0.0212905224413,-51.9991199912
0.000256560291294,0.000117312664944,1.19795337405e-46,4.2407407803e-12,0.000641732519571,0.000298542175573,0.00276616526665,0.00101896531427,8.54387188882e-23,1.81934937061e-05,0.000352780974809,0.000656861563557,0.00207504586735,0.00267862563186,0.00422245474397,0.001077887097,2.88862469607e-05,0.000441463669394,1.41341602759e-06,0.00164521074405,8.26146564852e-39,6.76363850424e-212,1.55879434563e-51,2.08618473415e-60,1.03727638455e-10,2.15839307492e-11,1.1166180502e-29,1.11291013532e-13,0.00114127964603,3.08187670226e-06,4.72597581044e-126,0.00202983818463,2.44609185228e-85,6.20592258289e-05,0.00162503887351,3.86218556529e-08,0.0231594382392,0.0215622022978,-51.8391183912
0.000272337090449,0.000123300618343,3.91529573634e-46,6.71109523943e-12,0.000612809352709,0.000343859503774,0.00277009689064,0.00104741810603,1.68321086862e-22,1.48805142585e-05,0.000330109473241,0.000628872070126,0.00209854810391,0.00278248865778,0.00425853620456,0.0010990000503,3.37577255742e-05,0.000451852936099,1.56625211559e-06,0.00175560664938,2.05385350677e-38,1.70861746511e-209,5.3633126465e-51,9.0251912771e-60,1.24814824817e-10,2.80556430906e-11,2.71163145305e-29,1.49888626465e-13,0.00119996855767,3.64886825479e-06,1.35706889207e-124,0.00213478752283,3.80693210756e-84,6.45138399013e-05,0.00166315565221,4.48421068047e-08,0.023691159642,0.0218334139222,-51.6791167912
0.000288757935321,0.000129525684016,1.27064830278e-45,1.05666930837e-11,0.00058453990295,0.000394580526248,0.00277336997825,0.00107606946666,3.2992584788e-22,1.21228298649e-05,0.000308503029046,0.000601207518479,0.00211948364936,0.00288557493882,0.0042920872475,0.00112007842049,3.93276539163e-05,0.000462109306876,1.73442008225e-06,0.00187076678502,5.07993545366e-38,4.18033988149e-207,1.83261346508e-50,3.87267655902e-59,1.50028786254e-10,3.6398842069e-11,6.54258035307e-29,2.01490657008e-13,0.00125847522127,4.31058276667e-06,3.81967342301e-123,0.00224266979835,5.80752969417e-83,6.70493835242e-05,0.00169894644293,5.20116096982e-08,0.0242313429305,0.022104053067,-51.5191151912
0.000305823492519,0.00013599308325,4.09470183215e-45,1.65530794699e-11,0.000556955352882,0.000451096585794,0.00277598218323,0.00110489267754,6.43410541237e-22,9.83726372523e-06,0.000287944966273,0.000573931601128,0.0021377707293,0.00298750667735,0.00432304341083,0.00114110452293,4.56736482701e-05,0.000472212836623,1.91932217144e-06,0.00199066800979,1.25003822102e-37,9.90559674923e-205,6.218735688e-50,1.64822766173e-58,1.80143984066e-10,4.71338112897e-11,1.56841089723e-28,2.70345283327e-13,0.00131648670973,5.08099392164e-06,1.05381531808e-121,0.00235338756381,8.68403735657e-82,6.96677916979e-05,0.00173222432026,6.02665033875e-08,0.0247792642536,0.0223740144947,-51.3591135911
