0-Albert 2008,1-Baroudi 2000a,2-Bezzina 2003,3-Bezzina 2003,4-Ellinor 2008,5-Gosselin-Badaroudine 2012,6-Groenewegen 2003a,7-Groenewegen 2003a,8-Groenewegen 2003b,9-Guetter 2013,10-Gui 2010a,11-Makita 1998,12-O'Leary 2002,13-Rook 1999,14-Surber 2008,15-Vatta 2002b,16-Wei 1999,17-Wei 1999,18-Zhang 2008,sum,gauss,x
6.53595742032e-06,3.94176633785e-12,0.000256626352716,7.98633096153e-07,3.48099299499e-10,2.9419535978e-101,1.71597035129e-06,3.44131149187e-05,3.12637701205e-09,6.45242749917e-06,8.52679081824e-06,9.24517054727e-05,0.0,0.0,0.000176055128596,1.1636246448e-267,0.00118344228502,1.65441135454e-14,3.85952107186e-16,0.00176702184434,0.0137076070392,-56.7991679917
3.21427456718e-06,2.11798537496e-12,0.000251444723962,7.38046310383e-07,1.05318148511e-10,5.51629812546e-102,1.56052343871e-06,3.20153809846e-05,2.53978971721e-09,5.4498170642e-06,6.7971930235e-06,8.33933865047e-05,0.0,0.0,0.00015507451281,4.86345162206e-275,0.00111301190867,1.01306049891e-14,1.05519403015e-16,0.00165270241457,0.0133431128953,-56.6391663917
1.53734653016e-06,1.12796224916e-12,0.000246330463406,6.8175359098e-07,3.0686901902e-11,1.02797075363e-102,1.41833013034e-06,2.97658878677e-05,2.06004007456e-09,4.59441640322e-06,5.40056249001e-06,7.51190732771e-05,0.0,0.0,0.000136339534987,1.6106534153e-282,0.00104518859004,6.17541838553e-15,2.80898756584e-17,0.00154637805059,0.0129842992977,-56.4791647916
7.15114549685e-07,5.95395708732e-13,0.000241283731842,6.29475405e-07,8.61098112905e-12,1.90385955147e-103,1.28834114984e-06,2.76569628246e-05,1.66830354956e-09,3.86605850239e-06,4.27674924045e-06,6.75726203639e-05,0.0,0.0,0.000119644524988,4.22654408869e-290,0.000980012532733,3.74745577396e-15,7.28091381428e-18,0.00144694778911,0.0126312321565,-56.3191631916
3.2351505736e-07,3.11498789214e-13,0.000236304656462,5.80948465284e-07,2.32703005788e-12,3.50437177741e-104,1.1695827238e-06,2.56812174409e-05,1.34895038148e-09,3.24710347035e-06,3.37562330647e-06,6.07006340322e-05,0.0,0.0,0.000104798119468,8.78809043824e-298,0.000917509817294,2.2638402173e-15,1.83755584223e-18,0.00135369256931,0.0122839703474,-56.1591615916
1.42340479896e-07,1.61527530346e-13,0.000231393331465,5.35924933375e-07,6.05621258966e-13,6.41071632446e-105,1.06115182996e-06,2.38315454929e-05,1.08902631304e-09,2.72215889908e-06,2.65558107587e-06,5.44524747285e-05,0.0,0.0,9.16228481156e-05,1.44786956711e-305,0.000857693128617,1.36142634599e-15,4.51558252579e-19,0.00126611157543,0.0119425658311,-55.9991599916
6.09084285627e-08,8.30187654013e-14,0.000226549818685,4.94171650819e-07,1.51792388027e-13,1.16553163045e-105,9.62211685227e-07,2.21011201028e-05,8.77813524731e-10,2.27782552588e-06,2.08223888302e-06,4.87802413482e-05,0.0,0.0,7.99546496099e-05,1.89012344907e-313,0.000800562535553,8.15045127598e-16,1.08045231359e-19,0.00118382659952,0.0116070637806,-55.8391583916
2.53478662156e-08,4.22907624956e-14,0.000221774148223,4.55469398627e-07,3.66394240546e-14,2.10602094954e-106,8.71987466668e-07,2.04833902477e-05,7.06460133375e-10,1.90246675729e-06,1.62729742644e-06,4.36387392612e-05,0.0,0.0,6.96423310665e-05,1.95649995753e-321,0.000746106312608,4.85744940111e-16,2.51719004785e-20,0.00110652819686,0.0112775027143,-55.6791567916
1.02593645016e-08,2.13527732293e-14,0.000217066319097,4.19612184605e-07,8.51720393695e-15,3.7820078739e-107,7.89762257993e-07,1.89720766806e-05,5.67668174268e-10,1.58600056136e-06,1.26756057165e-06,3.89854340157e-05,0.0,0.0,6.05469837335e-05,0.0,0.000694301793754,2.88186770499e-16,5.71011678209e-21,0.00103394636992,0.0109539146363,-55.5191551916
4.03844856557e-09,1.06856904105e-14,0.000212426299895,3.86406558206e-07,1.90675641935e-15,6.74999248107e-108,7.14873214134e-07,1.75611673231e-05,4.55431358924e-10,1.31971221033e-06,9.84092460109e-07,3.47803925721e-05,0.0,0.0,5.2541366601e-05,0.0,0.000645116248736,1.7020758906e-16,1.26122496019e-21,0.000965835053463,0.0106363251822,-55.3591535915
1.54605056667e-09,5.30017750589e-15,0.000207854029441,3.55670952489e-07,4.11095905523e-16,1.19730630124e-108,6.46707936186e-07,1.6244912183e-05,3.64815104842e-10,1.09608635559e-06,7.61497506483e-07,3.098621384e-05,0.0,0.0,4.55092684941e-05,0.0,0.00059850777266,1.00074383885e-16,2.71243104124e-22,0.000901964070241,0.010324753771,-55.1991519915
5.75635904793e-10,2.60566013816e-15,0.000203349417467,3.27235052745e-07,8.53573352419e-17,2.1107090191e-109,5.84701049004e-07,1.50178178522e-05,2.91772387358e-10,9.08656937213e-07,5.87308742105e-07,2.75679501991e-05,0.0,0.0,3.93448581082e-05,0.0,0.000554426180164,5.85741580815e-17,5.67993592917e-23,0.000842114992982,0.0100192137609,-55.0391503915
2.08442895666e-10,1.2696518535e-15,0.000198912345292,3.00939191269e-07,1.70682230138e-17,3.69804832716e-110,5.28330973621e-07,1.38746416354e-05,2.32989882719e-10,7.51873468439e-07,4.51470984269e-07,2.44930215893e-05,0.0,0.0,3.39520303504e-05,0.0,0.000512813896012,3.41293730094e-17,1.15810183561e-23,0.000786078990931,0.00971971261151,-54.8791487915
7.34076570364e-11,6.13184347547e-16,0.000194542666514,2.76633767774e-07,3.28689273963e-18,6.43928900747e-111,4.77116886664e-07,1.28103853581e-05,1.85759670982e-10,6.20982286151e-07,3.45906418488e-07,2.17311236484e-05,0.0,0.0,2.92437562848e-05,0.0,0.000473606834594,1.97965581494e-17,2.29915708927e-24,0.000733655664927,0.00942625204851,-54.7191471915
2.51426280286e-11,2.93519525717e-16,0.000190240207696,2.54178694837e-07,6.0958253906e-19,1.11435706625e-111,4.30615858989e-07,1.18202889022e-05,1.47872460778e-10,5.11921420334e-07,2.64151326635e-07,1.92541312686e-05,0.0,0.0,2.51414429527e-05,0.0,0.000436735261457,1.14311571417e-17,4.44435890157e-25,0.000684652372592,0.00913882823341,-54.5591455915
8.37519678307e-12,1.39258739897e-16,0.000186004769067,2.33442867819e-07,1.08875275779e-19,1.91660203017e-112,3.88420165753e-07,1.08998235116e-05,1.17528897887e-10,4.21227804793e-07,2.01053839058e-07,1.70359988346e-05,0.0,0.0,2.15743083674e-05,0.0,0.000402124630696,6.57097515318e-18,8.36504309328e-26,0.000638883801058,0.00885743193603,-54.3991439914
2.71327874045e-12,6.54858475235e-17,0.000181836125222,2.143036586e-07,1.87273264345e-20,3.27612629159e-113,3.50154760283e-07,1.0044684912e-05,9.32660370614e-11,3.45955626194e-07,1.5252370379e-07,1.50526582913e-05,0.0,0.0,1.84787760678e-05,0.0,0.000369696392751,3.76017952336e-18,1.53301295352e-26,0.000596171670973,0.00858204871013,-54.2391423914
8.54887262407e-13,3.05219285558e-17,0.000177734025832,1.96646432517e-07,3.10221616422e-21,5.56558019543e-114,3.1547490418e-07,9.25078628167e-06,7.3896501893e-11,2.83604686565e-07,1.15326128783e-07,1.3281916081e-05,0.0,0.0,1.57978927674e-05,0.0,0.000339368767864,2.14203449406e-18,2.73553356943e-27,0.00055634451573,0.00831265907159,-54.0791407914
2.61962015288e-13,1.40998995187e-17,0.000173698196346,1.80364087814e-07,4.94900730929e-22,9.39683007653e-115,2.84063946225e-07,8.51425111332e-06,5.84582396637e-11,2.32057734011e-07,8.69127484417e-08,1.17033498812e-05,0.0,0.0,1.34807718604e-05,0.0,0.00031105748118,1.21474037133e-18,4.75288006031e-28,0.000519237507618,0.00804923867869,-53.9191391914
7.80697595326e-14,6.45594157404e-18,0.000169728338706,1.65356616954e-07,7.60350607249e-23,1.57678841648e-115,2.55631242825e-07,7.83140599902e-06,4.6173105279e-11,1.89525796034e-07,6.52836837323e-08,1.02982059666e-05,0.0,0.0,1.14820648365e-05,0.0,0.000284676456187,6.85771757643e-19,8.04063306366e-29,0.000484692315285,0.00779175851421,-53.7591375914
2.26278037155e-14,2.9298318269e-18,0.000165824132055,1.51530689104e-07,1.1250179767e-23,2.62958120414e-116,2.29910212896e-07,7.19877337205e-06,3.64127877285e-11,1.54500628369e-07,4.88755006511e-08,9.04929791886e-06,0.0,0.0,9.76146202642e-06,0.0,0.000260138463881,3.85402786783e-19,1.32447026952e-29,0.00045255698272,0.00754018506881,-53.5991359914
6.37847718166e-15,1.31784799728e-18,0.000161985233457,1.38799253096e-07,1.60307850242e-24,4.35833763509e-117,2.06656520257e-07,6.61306423503e-06,2.86708304314e-11,1.25713468555e-07,3.64706232057e-08,7.94090730826e-06,0.0,0.0,8.28322353898e-06,0.0,0.0002373557257,2.15620093909e-19,2.12428492414e-30,0.000422685822782,0.0072944805255,-53.4391343913
1.74866513819e-15,5.87526522755e-19,0.000158211278601,1.27081160178e-07,2.19988450802e-25,7.17920368045e-118,1.85646376818e-07,6.07117090176e-06,2.25396989708e-11,1.02099356913e-07,2.71244255043e-08,6.95868688023e-06,0.0,0.0,7.0157407585e-06,0.0,0.000216240468916,1.20088863868e-19,3.31743102581e-31,0.000394939319919,0.00705460294458,-53.2791327913
4.66241942954e-16,2.59614628518e-19,0.000154501882521,1.16300805863e-07,2.90733271732e-26,1.1753109893e-118,1.66674960046e-07,5.57015977823e-06,1.76920210499e-11,8.27663574897e-08,2.01068163491e-08,6.08956669252e-06,0.0,0.0,5.9311283504e-06,0.0,0.000196705433752,6.65817746231e-20,5.04440118757e-32,0.000369184037726,0.00682050644902,-53.1191311913
1.20901327705e-16,1.13702593458e-19,0.000150856640301,1.06387790174e-07,3.70032059551e-27,1.91227539744e-119,1.49554938407e-07,5.10726420582e-06,1.38652683654e-11,6.69690775362e-08,1.48556436214e-08,5.32166356768e-06,0.0,0.0,5.00484636288e-06,0.0,0.000178664332062,3.67491350431e-20,7.46854356593e-33,0.000345292527815,0.00659214140959,-52.9591295913
3.0490591025e-17,4.93572675339e-20,0.000147275127792,9.7276595608e-08,4.535589418e-28,3.09221154313e-120,1.34115098698e-07,4.67987738748e-06,1.0849272285e-11,5.40859459094e-08,1.09396904189e-08,4.64419415094e-06,0.0,0.0,4.21535171398e-06,0.0,0.000162032257896,2.01919379026e-20,1.07666550817e-33,0.00032314323712,0.0063694546297,-52.7991279913
7.47851996815e-18,2.1235934355e-20,0.000143756902312,8.89062821273e-08,5.35399395973e-29,4.96945858014e-121,1.20199069428e-07,4.28554541588e-06,8.47606804257e-12,4.35997682253e-08,8.02941657971e-09,4.04739179502e-06,0.0,0.0,3.54377810976e-06,0.0,0.000146726050747,1.10445495336e-20,1.51127766537e-34,0.000302620411391,0.00615238952941,-52.6391263913
1.78394111416e-18,9.05589059257e-21,0.000140301503355,8.12201985039e-08,6.08655826133e-30,7.93725022751e-122,1.07664134596e-07,3.92196042027e-06,6.61164849542e-12,3.50811296833e-08,5.87392432765e-09,3.52242743119e-06,0.0,0.0,2.97364324663e-06,0.0,0.000132664612667,6.01391295236e-21,2.06550528293e-35,0.000283613993118,0.00594088632841,-52.4791247912
4.1386663325e-19,3.82763473662e-21,0.000136908453291,7.41657093551e-08,6.66370025021e-31,1.25994674085e-122,9.63801324958e-08,3.586953847e-06,5.14928079716e-12,2.81742651837e-08,4.28290166113e-09,3.06133452972e-06,0.0,0.0,2.49058200383e-06,0.0,0.000119769180807,3.25990837031e-21,2.74869744207e-36,0.000266019512636,0.00573488222772,-52.3191231912
9.3380319563e-20,1.60350136837e-21,0.000133577258062,6.76939372088e-08,7.02601198017e-32,1.98772098008e-123,8.62284343593e-08,3.2784898869e-06,4.00409977073e-12,2.25850608128e-08,3.11252792678e-09,2.65693820311e-06,0.0,0.0,2.08210422574e-06,0.0,0.000107963557234,1.75910909286e-21,3.56160825015e-37,0.000249737971576,0.00553431158959,-52.1591215912
2.04911031637e-20,6.65806008219e-22,0.000130307407877,6.17595189585e-08,7.13431173276e-33,3.11659072976e-124,7.71009979056e-08,2.99465906078e-06,3.1087421531e-12,1.80708911107e-08,2.25451853111e-09,2.30278846114e-06,0.0,0.0,1.73737562384e-06,0.0,9.71742981238e-05,9.44972736761e-22,4.49349167294e-38,0.000234675718181,0.00533910611569,-51.9991199912
4.37310964222e-21,2.74009495022e-22,0.000127098377895,5.63203760764e-08,6.97661955323e-34,4.85652072157e-125,6.88994910846e-08,2.73367197291e-06,2.40982780118e-12,1.44320329621e-08,1.62764527018e-09,1.99309758851e-06,0.0,0.0,1.44702028921e-06,0.0,8.73308646612e-05,5.05341435169e-22,5.52001573837e-39,0.000220744314362,0.005149195023,-51.8391183912
9.07675126956e-22,1.11769431548e-22,0.000123949628912,5.13374979668e-08,6.57033877439e-35,7.52128137848e-126,6.15344815235e-08,2.49385324063e-06,1.86512874406e-12,1.15044296741e-08,1.17120012545e-09,1.72268158247e-06,0.0,0.0,1.2029432946e-06,0.0,7.83657381001e-05,2.69023157041e-22,6.60260433814e-40,0.000207860394604,0.00496450521733,-51.6791167912
1.83225343883e-22,4.51876752923e-23,0.000120860608033,4.67747378603e-08,5.95909416303e-36,1.15765604879e-126,5.49246874078e-08,2.27363560685e-06,1.44129578502e-12,9.15360807503e-09,8.39977897462e-10,1.48690555993e-06,0.0,0.0,9.98171875845e-07,0.0,7.02145015839e-05,1.42571771357e-22,7.6896896441e-41,0.000195945517112,0.00478496146421,-51.5191151912
3.59712639796e-23,1.81074161992e-23,0.000117830749343,4.25986206614e-08,5.2050211223e-37,1.77087690033e-127,4.89962857434e-08,2.07155424083e-06,1.11203617307e-12,7.26957751676e-09,6.00440537942e-10,1.28163301998e-06,0.0,0.0,8.26713712211e-07,0.0,6.28158913809e-05,7.52170940848e-23,8.72008931802e-42,0.000184926007733,0.0046104865569,-51.3591135911
6.86816775071e-24,7.19171545603e-24,0.00011485947457,3.87781621806e-08,4.37839064858e-38,2.69226818616e-128,4.36822741573e-08,1.88624123139e-06,8.56655502857e-13,5.76256276366e-09,4.27796818866e-10,1.10317882851e-06,0.0,0.0,6.8343086962e-07,0.0,5.61118202341e-05,3.95037825121e-23,9.62834485478e-43,0.000174732797386,0.00444100148138,-51.1991119911
1.27538449138e-24,2.83105323164e-24,0.000111946193738,3.52846991983e-08,3.54695992753e-39,4.06789172042e-129,3.89218825982e-08,1.71642027547e-06,6.58893161333e-13,4.55944313641e-09,3.03787916123e-10,9.48265776561e-07,0.0,0.0,5.63928027918e-07,0.0,5.00473755221e-05,2.06537985714e-23,1.03514436554e-43,0.000165301253812,0.00427642557802,-51.0391103911
2.30333131267e-25,1.10459507412e-24,0.000109090305818,3.20917298238e-08,2.76724632571e-40,6.1085983148e-130,3.46600314986e-08,1.56090156391e-06,5.05993907407e-13,3.60078820447e-09,2.15015039049e-10,8.13984552593e-07,0.0,0.0,4.64453678871e-07,0.0,4.45707948989e-05,1.07497983554e-23,1.08359948614e-44,0.000156571008582,0.00411667669993,-50.8791087911
4.04563533596e-26,4.27167001651e-25,0.000106291199362,2.91747636331e-08,2.07916578648e-41,9.11664136038e-131,3.0846833152e-08,1.41857686534e-06,3.87969041369e-13,2.83839602012e-09,1.51681487307e-10,6.97756960042e-07,0.0,0.0,3.81813054095e-07,0.0,3.96334220246e-05,5.56980285563e-24,1.10447334822e-45,0.000148485780329,0.00396167136758,-50.7191071911
6.91086005298e-27,1.63731340679e-25,0.000103548253141,2.65111810833e-08,1.50445840081e-42,1.35222602931e-131,2.74371332459e-08,1.28841480809e-06,2.97009508029e-13,2.23325358356e-09,1.06650210794e-10,5.97302206606e-07,0.0,0.0,3.13291618727e-07,0.0,3.51896449161e-05,2.87288640516e-24,1.09612547865e-46,0.000140993195206,0.00381132491984,-50.5591055911
1.14813380775e-27,6.22021601311e-26,0.000100860836759,2.40801017215e-08,1.04838551163e-43,1.99335583289e-132,2.43900896689e-08,1.16945635928e-06,2.27020528118e-13,1.7538511356e-09,7.47405443249e-11,5.10606088388e-07,0.0,0.0,2.56588045715e-07,0.0,3.11968193464e-05,1.47515008932e-24,1.05921442638e-47,0.000134044605609,0.00366555166102,-50.399103991
1.85510268673e-28,2.34217123705e-26,9.8228311273e-05,2.18622607231e-08,7.03576945671e-45,2.92039428423e-133,2.16687858837e-08,1.06081049944e-06,1.73253255294e-13,1.37479218727e-09,5.22054920269e-11,4.35892891476e-07,0.0,0.0,2.09755665388e-07,0.0,2.76151796039e-05,7.54037753128e-25,9.96611935035e-49,0.000127594908151,0.00352426500399,-50.239102391
2.91513348338e-29,8.74120583776e-27,9.56500297904e-05,1.98398933117e-08,4.54728268534e-46,4.25225467155e-134,1.9239876325e-08,9.61650090356e-07,1.32013751789e-13,1.07565009769e-09,3.63447368429e-11,3.71599834704e-07,0.0,0.0,1.71151464192e-07,0.0,2.4407738791e-05,3.83697612099e-25,9.13033815677e-50,0.000121602361867,0.00338737760918,-50.079100791
4.45516691254e-30,3.23343085528e-27,9.31253380668e-05,1.79966266319e-08,2.83036255066e-47,6.15344272734e-135,1.70732614342e-08,8.7120793323e-07,1.00433463684e-13,8.40029668583e-10,2.52192555608e-11,3.16353880128e-07,0.0,0.0,1.39391783991e-07,0.0,2.15401807009e-05,1.94367758913e-25,8.14453368117e-51,0.000116028407602,0.00325480151936,-49.919099191
6.62192954137e-31,1.18548301733e-27,9.06535750874e-05,1.63173786618e-08,1.69660971091e-48,8.84989620873e-136,1.51417901011e-08,7.8877301371e-07,7.62885225284e-14,6.54798788663e-10,1.74416832479e-11,2.68950741982e-07,0.0,0.0,1.13313948305e-07,0.0,1.89807451619e-05,9.80163403225e-26,7.07398552532e-52,0.000110837489439,0.00312644829022,-49.759097591
9.57238535618e-32,4.30791001292e-28,8.8234073641e-05,1.47882637702e-08,9.79425914243e-50,1.26496733388e-136,1.34209874211e-08,7.13686929913e-07,5.78577397989e-14,5.09460770506e-10,1.20229191396e-11,2.28335930101e-07,0.0,0.0,9.19431135783e-08,0.0,1.67001085866e-05,4.92052977216e-26,5.98247224208e-53,0.000105996878994,0.00300222911645,-49.599095991
1.34576997367e-32,1.55159165873e-28,8.58661608822e-05,1.33965045412e-08,5.44516439351e-51,1.79697304441e-137,1.18888058168e-08,6.45340499084e-07,4.38112072391e-14,3.95642800471e-10,8.26031969509e-12,1.93587670029e-07,0.0,0.0,7.44637115772e-08,0.0,1.46712613082e-05,2.45903307248e-26,4.92624264875e-54,0.000101476503328,0.0028820549536,-49.4390943909
1.84007928867e-33,5.53895423628e-29,8.35491588835e-05,1.21303495041e-08,2.91541352597e-52,2.53702608837e-138,1.05253977019e-08,5.83170538265e-07,3.31230617021e-14,3.06679978993e-10,5.65651813945e-12,1.63901548849e-07,0.0,0.0,6.01949129302e-08,0.0,1.28693831302e-05,1.22336485728e-26,3.94974892493e-55,9.72487771306e-05,0.0027658366353,-49.2790927909
2.44690597922e-34,1.95982658744e-29,8.12823851762e-05,1.09789964239e-08,1.50327728722e-53,3.55983134204e-139,9.31290798985e-09,5.26656814016e-07,2.50032937517e-14,2.37277862184e-10,3.86070760396e-12,1.38576743157e-07,0.0,0.0,4.85696014928e-08,0.0,1.12717183642e-05,6.05880195122e-27,3.08348444207e-56,9.3288439767e-05,0.00265348498612,-49.1190911909
3.16455807106e-35,6.87301102653e-30,7.90651532801e-05,9.93252082295e-09,7.46496525e-55,4.96426584218e-140,8.2352848663e-09,4.75319156002e-07,1.88445369072e-14,1.83239313145e-10,2.62633448589e-12,1.17003693317e-07,0.0,0.0,3.9116404467e-08,0.0,9.85745148253e-06,2.98714729191e-27,2.34386511718e-57,8.95723977066e-05,0.00254491092984,-48.9590895909
3.98037416971e-36,2.38899897604e-30,7.6896773222e-05,8.98180942148e-09,3.56998382208e-56,6.88021099797e-141,7.27810735406e-09,4.2871472907e-07,1.41806197645e-14,1.41243908868e-10,1.78073198847e-12,9.86530960185e-08,0.0,0.0,3.14443740976e-08,0.0,8.6075843666e-06,1.46610691978e-27,1.73477059453e-58,8.60795727434e-05,0.00244002559323,-48.7990879909
4.86911207691e-37,8.23046578701e-31,7.47765520423e-05,8.11849819665e-09,1.64419933717e-57,9.47697210905e-142,6.42842830578e-09,3.86435458289e-07,1.0654337536e-14,1.086701932e-10,1.20340685986e-12,8.30660951975e-08,0.0,0.0,2.52299633277e-08,0.0,7.50481599657e-06,7.16331046894e-28,1.25017287127e-59,8.27907563664e-05,0.00233874040526,-48.6390863909
5.79282869099e-38,2.81042753441e-31,7.27037942906e-05,7.33491477852e-09,7.29276891961e-59,1.29735421322e-142,5.67463155614e-09,3.48105601326e-07,7.99243636603e-15,8.34527761921e-11,8.10572384976e-13,6.98455593304e-08,0.0,0.0,2.02059801698e-08,0.0,6.53342529855e-06,3.48418358711e-28,8.77236454982e-61,7.96884705477e-05,0.00224096719178,-48.4790847908
6.70265154449e-39,9.51173838662e-32,7.06778025092e-05,6.62402491261e-09,3.1151588657e-60,1.76509729468e-143,5.00630205858e-09,3.13379462456e-07,5.98623028248e-15,6.39677060544e-11,5.44172415783e-13,5.86483409883e-08,0.0,0.0,1.61522439057e-08,0.0,5.67915774281e-06,1.68704789249e-28,5.99351855375e-62,7.67568351442e-05,0.00214661826574,-48.3190831908
7.54254032643e-40,3.19070703112e-32,6.86978777044e-05,5.97938273377e-09,1.28149734148e-61,2.38671108821e-144,4.4141079187e-09,2.8193924247e-07,4.47660884519e-15,4.8940725511e-11,3.64121767115e-13,4.91784222332e-08,0.0,0.0,1.2887700771e-08,0.0,4.92911617467e-06,8.13191663444e-29,3.98717795241e-63,7.39814420445e-05,0.00205560651282,-48.1590815908
8.2547453811e-41,1.06084879957e-32,6.67633198064e-05,5.39508460941e-09,5.07697450664e-63,3.2073929547e-145,3.88969331776e-09,2.53493018752e-07,3.34246119512e-15,3.73740074624e-11,2.42841081592e-13,4.11808568803e-08,0.0,0.0,1.02637877481e-08,0.0,4.27165625565e-06,3.90209239794e-29,2.5826643421e-64,7.13492361236e-05,0.00196784547267,-47.9990799908
8.78627445917e-42,3.49590463201e-33,6.4873428117e-05,4.86572632271e-09,1.93705529777e-64,4.28376471961e-146,3.42558139625e-09,2.27772849797e-07,2.49175360902e-15,2.84877776641e-11,1.6142213009e-13,3.44364278185e-08,0.0,0.0,8.15886071681e-09,0.0,3.6962867978e-06,1.86398024394e-29,1.62887926859e-65,6.88484030126e-05,0.00188324941575,-47.8390783908
9.09538089259e-43,1.14183983841e-33,6.30275017449e-05,4.38636337917e-09,7.11752199863e-66,5.68617428875e-147,3.01508623914e-09,2.04532998522e-07,1.854664309e-15,2.16739023718e-11,1.06947192378e-13,2.87569444183e-08,0.0,0.0,6.47352775514e-09,0.0,3.1935751887e-06,8.86388649609e-30,1.000295713e-66,6.64682636366e-05,0.00180173341571,-47.6790767908
9.15697564195e-44,3.69649679038e-34,6.12248400293e-05,3.95247423147e-09,2.51863584839e-67,7.50128806291e-148,2.65223317106e-09,1.83548268762e-07,1.37831038893e-15,1.64590700201e-11,7.06221768802e-14,2.3981111552e-08,0.0,0.0,5.12675009301e-09,0.0,2.75505802834e-06,4.1961035052e-30,5.98117488962e-68,6.41991754265e-05,0.00172321341756,-47.5190751908
8.96599039294e-45,1.18608278615e-34,5.9464742951e-05,3.55992622931e-09,8.58324888856e-69,9.83496091585e-149,2.33168663221e-09,1.64612449461e-07,1.0227046752e-15,1.24756479592e-11,4.6481294147e-14,1.997090788e-08,0.0,0.0,4.05259234709e-09,0.0,2.37315703115e-06,1.97745825268e-30,3.48227590152e-69,6.20324400678e-05,0.00164760630146,-47.3590735907
8.53806627709e-46,3.77206527788e-35,5.77465115311e-05,3.20494411179e-09,2.81700614591e-70,1.28153523685e-149,2.04868496363e-09,1.47536861156e-07,7.57661029029e-16,9.43866490891e-12,3.04916355987e-14,1.66084168058e-08,0.0,0.0,3.19752044746e-09,0.0,2.04110018783e-06,9.27700049699e-31,1.97405130475e-70,5.99602176163e-05,0.00157482994248,-47.1990719907
7.9074383842e-47,1.18900292818e-35,5.60694482185e-05,2.88408087043e-09,8.90376412107e-72,1.65962353251e-150,1.79898148498e-09,1.32148999486e-07,5.60429714938e-16,7.12767129574e-12,1.99364867822e-14,1.37930588829e-08,0.0,0.0,2.51816033711e-09,0.0,1.75284813013e-06,4.3325836966e-31,1.08961299977e-71,5.79754467778e-05,0.00150480326611,-47.0390703907
7.12241300925e-48,3.71472078545e-36,5.44328572635e-05,2.59419082097e-09,2.71024942437e-73,2.13604174153e-151,1.57879129792e-09,1.18291270593e-07,4.13893737778e-16,5.37247492177e-12,1.29921772182e-14,1.14391794491e-08,0.0,0.0,1.97944330114e-09,0.0,1.50302559876e-06,2.01430609778e-31,5.85604895425e-73,5.60717711236e-05,0.00143744629979,-46.8790687907
6.239266454e-49,1.1502942661e-36,5.2836045081e-05,2.33240473159e-09,7.94501348495e-75,2.73231650077e-152,1.38474329487e-09,1.05819813421e-07,3.05195449128e-16,4.04194843721e-12,8.43879897012e-15,9.47394989387e-09,0.0,0.0,1.5530748682e-09,0.0,1.2868578781e-06,9.32272983223e-32,3.0644723232e-74,5.4243470996e-05,0.00137268022055,-46.7190671907
5.31563258092e-50,3.53045972471e-37,5.12783206001e-05,2.09610686467e-09,2.24300261326e-76,3.47354870857e-153,1.21383689664e-09,9.46034040806e-08,2.24692588708e-16,3.03526615574e-12,5.46317038023e-15,7.83554523045e-09,0.0,0.0,1.2162738124e-09,0.0,1.10011203188e-06,4.2953628349e-32,1.56143996289e-75,5.24854008398e-05,0.00131042739866,-46.5590655907
4.40444730683e-51,1.07397233758e-37,4.97589956026e-05,1.88291379746e-09,6.09838282368e-78,4.38871016249e-154,1.063403082e-09,8.45224376127e-08,1.6516610939e-16,2.27505776567e-12,3.52512277586e-15,6.47156456231e-09,0.0,0.0,9.50736042719e-10,0.0,9.39042750306e-07,1.97013386628e-32,7.74664152481e-77,5.07929316868e-05,0.00125061143767,-46.3990639906
3.54930176341e-52,3.23813131522e-38,4.82773850488e-05,1.69065489576e-09,1.59679568603e-79,5.51088725444e-155,9.31069309708e-10,7.54679826334e-08,1.21220096745e-16,1.70207116951e-12,2.26709202171e-15,5.33766461901e-09,0.0,0.0,7.41785260134e-10,0.0,8.00342601087e-07,8.99561257621e-33,3.74214154796e-78,4.91618985111e-05,0.00119315721065,-46.2390623906
2.78169476614e-53,9.67687977207e-39,4.68328073914e-05,1.51735432234e-09,4.02655634594e-81,6.87744728811e-156,8.14727967804e-10,6.73409045389e-08,8.8827984954e-17,1.27102075139e-12,1.4532135819e-15,4.39637980576e-09,0.0,0.0,5.77678332712e-10,0.0,6.81096463471e-07,4.08888479468e-33,1.76013323889e-79,4.75885521724e-05,0.00113799089295,-46.0790607906
2.1202694907e-54,2.86626117768e-39,4.5424584878e-05,1.36121446937e-09,9.77840394721e-83,8.53010021694e-157,7.12508016501e-10,6.00510531033e-08,6.49899931113e-17,9.47364714974e-13,9.28442786503e-16,3.61610518054e-09,0.0,0.0,4.49038518306e-10,0.0,5.7873991581e-07,1.85019767485e-33,8.06101000313e-81,4.60695156615e-05,0.00108503999145,-45.9190591906
1.57176530246e-55,8.4146431849e-40,4.40520438408e-05,1.22060071128e-09,2.28692504378e-84,1.05148266057e-157,6.22749520323e-10,5.35165104853e-08,4.74749666232e-17,7.04808945686e-13,5.91216087494e-16,2.97022146225e-09,0.0,0.0,3.48394068332e-10,0.0,4.91021342014e-07,8.33432654314e-34,3.59461148844e-82,4.46017443646e-05,0.00103423337049,-45.7590575906
