0-Clatot 2012,1-Cordeiro 2006,2-Hu 2007,3-Keller 2005,4-Pfahnl 2007,5-Ye 2003,sum,gauss,x
2.301422434582471e-62,1.1176536775788e-310,0.0,5.418183829727727e-25,0.002198069946765054,0.0005856039981866845,0.0027836739449517383,0.002095500583789172,-113.27973279732797
9.33274767456361e-62,8.038525317687018e-306,0.0,8.50804200981161e-25,0.002272948859102863,0.0005965274104016484,0.0028694762695045113,0.002184800610458991,-113.11973119731198
3.757805760973875e-61,5.2914460275897426e-301,0.0,1.333327722733087e-24,0.002349549924028573,0.0006075885212909962,0.002957138445319569,0.0022772428659415447,-112.95972959729598
1.5023487277225333e-60,3.18787447081711e-296,0.0,2.085333817953766e-24,0.0024278762567218233,0.00061878745692099,0.003046663713642813,0.0023729053272868025,-112.79972799727997
5.96374136993445e-60,1.75774919309413e-291,0.0,3.2549600086168468e-24,0.002507929221621754,0.0006301243003256965,0.0031380535219474506,0.0024718663869028527,-112.63972639726397
2.350598586113768e-59,8.870364312467766e-287,0.0,5.070457204408007e-24,0.0025897083721140774,0.0006415990906774157,0.003231307462791493,0.0025742047767965035,-112.47972479724797
9.19919366707808e-59,4.096895260216002e-282,0.0,7.882790412094988e-24,0.0026732113914634897,0.0006532118224659286,0.0033264232139294182,0.002679999489138623,-112.31972319723197
3.574643000345631e-58,1.7317975443162505e-277,0.0,1.2230500549555253e-23,0.0027584340351594658,0.0006649624446872591,0.003423396479846725,0.00278932969314261,-112.15972159721596
1.379199879511526e-57,6.6998986356807165e-273,0.0,1.893825138057979e-23,0.002845370074845399,0.0006768508600426611,0.0035222209348880597,0.0029022746482515096,-111.99971999719997
5.283641804573859e-57,2.3722923002467927e-268,0.0,2.926623907925643e-23,0.002934011244002682,0.0006888769241485421,0.003622888168151224,0.003018913613636933,-111.83971839718397
2.0097921554055814e-56,7.687710502159197e-264,0.0,4.5136236966023486e-23,0.003024347185562236,0.0007010404447580325,0.0037253876303202683,0.0031393257540204655,-111.67971679716797
7.590677631166235e-56,2.2801042093567608e-259,0.0,6.947285958701842e-23,0.003116365401616908,0.0007133411809949379,0.003829706582611846,0.0032635900418367058,-111.51971519715197
2.8465680509213586e-55,6.189295619094115e-255,0.0,1.067176849552862e-22,0.0032100512054080853,0.0007257788426007804,0.0039358300480088655,0.0033917851557650966,-111.35971359713596
1.0599227538807846e-54,1.5376468777884706e-250,0.0,1.6360215095108621e-22,0.0033053876757596435,0.0007383530891956654,0.004043740764955309,0.0035239893756665607,-111.19971199711998
3.918668106046643e-54,3.4962368781389303e-246,0.0,2.5030701243733147e-22,0.003402355614131558,0.0007510635295537068,0.004153419143685264,0.0036602804739698123,-111.03971039710397
1.4385149206226804e-53,7.275685910615414e-242,0.0,3.821980067705608e-22,0.0035009335044639918,0.0007639097208937214,0.004264843225357713,0.0038007356035612123,-110.87970879708797
5.243265886996748e-53,1.385721290970788e-237,0.0,5.824185685076129e-22,0.003601097475981062,0.0007768911681859501,0.0043779886441670125,0.003945431182241727,-110.71970719707197
1.8975840178597727e-52,2.415498051037614e-233,0.0,8.857545685657421e-22,0.0037028212691207684,0.0007900073234755191,0.004492828592596287,0.004094442773823811,-110.55970559705597
6.818859912209832e-52,3.853597463000528e-229,0.0,1.344382910363774e-21,0.0038060762047548184,0.0008032575852233799,0.0046093337899781985,0.004247844965951007,-110.39970399703996
2.4329553829401167e-51,5.626714216594329e-225,0.0,2.036404081946159e-21,0.003910831156858457,0.0008166412976654549,0.0047274724545239115,0.004405711244732973,-110.23970239702396
8.619223511632902e-51,7.519210141200168e-221,0.0,3.0784799425076014e-21,0.004017052528786344,0.0008301577501907203,0.004847210278977064,0.0045681138662988195,-110.07970079700797
3.0318922509100257e-50,9.196412462162337e-217,0.0,4.64451202287322e-21,0.004124704233305954,0.000843806176738959,0.004968510410044914,0.004735123725381836,-109.91969919699197
1.0589391505320768e-49,1.0294221639182229e-212,0.0,6.993188717125212e-21,0.004233747676534548,0.0008575857552188847,0.005091333431753433,0.004906810221059034,-109.75969759697597
3.672314513866646e-49,1.0546234945637443e-208,0.0,1.0508525892061931e-20,0.004344141745920369,0.0008714956069473881,0.005215637352867757,0.005083241119779622,-109.59969599695997
1.2645044295122782e-48,9.888495588163127e-205,0.0,1.5759402320155494e-20,0.004455842802402004,0.0008855347961105987,0.005341377598512603,0.005264482415826799,-109.43969439694396
4.3232710309930246e-48,8.485781801314158e-201,0.0,2.3586803038156346e-20,0.004568804676873225,0.0008997023292474804,0.0054685070061207056,0.005450598189368,-109.27969279692797
1.4676286885583924e-47,6.66472679084304e-197,0.0,3.5231392755254024e-20,0.004682978671073174,0.0009139971547566699,0.005596975825829844,0.00564165046225936,-109.11969119691197
4.946881921829127e-47,4.790730007115518e-193,0.0,5.251966375843206e-20,0.00479831356301358,0.0009284181624272412,0.005726731725440822,0.0058376990517804905,-108.95968959689597
1.6556118179911625e-46,3.1517364551418228e-189,0.0,7.813497107820448e-20,0.0049147556170466185,0.0009429641829941114,0.00585771980004073,0.006038801422486641,-108.79968799687997
5.501702635696823e-46,1.8976973391508575e-185,0.0,1.1601131995624114e-19,0.005032248598667622,0.0009576339877187486,0.00598988258638637,0.006245012536375429,-108.63968639686397
1.815295498448818e-45,1.0457619994552821e-181,0.0,1.719042738733353e-19,0.00515073379413764,0.0009724262879958725,0.0061231600821335126,0.00645638470157585,-108.47968479684796
5.947153800514084e-45,5.274333884470698e-178,8.952e-320,2.54216873934103e-19,0.0052701500350007405,0.0009873397349868056,0.006257489769987546,0.006672967419777528,-108.31968319683196
1.9345619040143661e-44,2.434620279877048e-174,2.36194241155e-313,3.7519191168425404e-19,0.00539043372756058,0.001002372919280129,0.0063928066468407095,0.006894807232628211,-108.15968159681597
6.248384039958382e-44,1.0285459682126437e-170,5.360803218727545e-307,5.526293601551881e-19,0.005511518887370012,0.001017524370580301,0.006529043257950314,0.007121947567337562,-107.99967999679997
2.0038463576384175e-43,3.97690330231452e-167,1.0466210838702325e-300,8.12354957540494e-19,0.005633337178775925,0.001032792557424847,0.006666129736200773,0.0073544285817345,-107.83967839678397
6.3807649470383565e-43,1.4073276189756984e-163,1.75771372998954e-294,1.1917608364470735e-18,0.005755817959550374,0.0010481758869307703,0.006803993846481145,0.007592287009035499,-107.67967679676796
2.0174031536877146e-42,4.557999200511693e-160,2.539252352144911e-288,1.744872819874061e-18,0.005878888330626559,0.001063672704570772,0.006942561035197333,0.007835556002589587,-107.51967519675196
6.333215503381534e-42,1.3510833214302258e-156,3.1554596718303436e-282,2.5495870193567924e-18,0.006002473190946217,0.0010792812939798794,0.007081754484926098,0.008084264980875049,-107.35967359673597
1.9740923201584017e-41,3.6653788986175814e-153,3.3730164334934817e-276,3.717982101657028e-18,0.00612649529741233,0.0010949998767930747,0.007221495174205408,0.008338439473031154,-107.19967199671996
6.109733590514528e-41,9.100902718474036e-150,3.1015110478257605e-270,5.410982680020668e-18,0.006250875329927901,0.0011108266125144542,0.00736170194244236,0.008598100965215768,-107.03967039670397
1.8775378903681105e-40,2.0681351848545263e-146,2.4531678266134083e-264,7.85916463475072e-18,0.006375531961489163,0.0011267595984185254,0.007502291559907696,0.008863266748088546,-106.87966879668797
5.728840997748595e-40,4.301324707391253e-143,1.6690918648989466e-258,1.1392211073060141e-17,0.006500381933287319,0.0011427968694841103,0.007643178802771441,0.009133949765724576,-106.71966719667196
1.7356272061167514e-39,8.18755798095246e-140,9.768598790707947e-253,1.6480525401536915e-17,0.006625340134760458,0.0011589363983614122,0.007784276533121887,0.009410158466271941,-106.55966559665598
5.2210487875033105e-39,1.4263805316504915e-136,4.917941493221236e-247,2.3793891488493655e-17,0.006750319688523224,0.0011751760953727375,0.007925495783895984,0.009691896654671482,-106.39966399663996
1.559447202721518e-38,2.274287011260209e-133,2.1297738731878335e-241,3.4283984812288954e-17,0.006875232040088178,0.001191513808547321,0.008066745848635534,0.009979163347762585,-106.23966239662397
4.624824125227942e-38,3.3188222560979532e-130,7.93382624006331e-236,4.9300180016443707e-17,0.006999987052279823,0.0012079473236907734,0.008207934375970645,0.01027195263210501,-106.07966079660797
1.3618566314925313e-37,4.432528849289648e-127,2.542324172082528e-230,7.075173752946891e-17,0.007124493104227692,0.0012244743644895131,0.008348967468717277,0.010570253524848873,-105.91965919659197
3.981797594843216e-37,5.418112300031249e-124,7.007743884400961e-225,1.0133444847779763e-16,0.0072486571948123845,0.0012410925926506704,0.008489749787463157,0.01087404983799083,-105.75965759657596
1.1559487823657258e-36,6.061404793046824e-121,1.6615926705411117e-219,1.4484666495798878e-16,0.0073723850504243,0.001257799608077819,0.008630184658502264,0.0111833200463557,-105.59965599655996
3.332035545103932e-36,6.2062237382388736e-118,3.3889874995993743e-214,2.06629005702189e-16,0.007495581236881968,0.001274592949082923,0.008770174185965098,0.011498037159645985,-105.43965439654397
9.536571767827084e-36,5.815812847494657e-115,5.94585642996044e-209,2.941747988992323e-16,0.007618149275343688,0.0012914700926348608,0.008909619367978842,0.011818168598902851,-105.27965279652796
2.7101077558960384e-35,4.987952065344604e-112,8.973418490529584e-204,4.179757043155423e-16,0.007739991762033223,0.0013084284546448204,0.009048420216678461,0.012143676077722433,-105.11965119651197
7.647024096081162e-35,3.915281337154427e-109,1.1649317405316561e-198,5.926905529364327e-16,0.007861010491588358,0.001325465390288935,0.009186475881877886,0.012474515488572698,-104.95964959649596
2.1424464723866553e-34,2.8127590559982813e-106,1.3008945286414924e-193,8.387574009923201e-16,0.007981106583828014,0.0013425781943683607,0.009323684778197214,0.012810636794552879,-104.79964799647996
5.959902068442668e-34,1.8494003833267156e-103,1.249633755800295e-188,1.1846119771794292e-15,0.008100180613722804,0.0013597641017071176,0.009459944715431106,0.013151983926938128,-104.63964639646396
1.6461897336687178e-33,1.1129052965683699e-100,1.0325770339048663e-183,1.6697339093129066e-15,0.008218132744341822,0.001377020287587892,0.009595153031931385,0.013498494688847753,-104.47964479644796
4.514735129097688e-33,6.129348707034034e-98,7.33941131615732e-179,2.348820390020312e-15,0.008334862862537897,0.0013943438682260064,0.009729206730766252,0.013850100665372787,-104.31964319643197
1.2294087091217562e-32,3.089578998574161e-95,4.487444034232302e-174,3.2974919451168913e-15,0.008450270717123108,0.0014117319012817518,0.009862002618408158,0.01420672714049413,-104.15964159641595
3.324083437386105e-32,1.4253224750359486e-92,2.3601299478809694e-169,4.620075492490106e-15,0.008564256059276259,0.0014291813864111948,0.009993437445692073,0.014568293021116605,-103.99963999639996
8.923991941119202e-32,6.0180503456795895e-90,1.0677555526296927e-164,6.460197485055223e-15,0.00867671878491532,0.0014466892658556456,0.010123408050777426,0.014934710768539843,-103.83963839638396
2.3788006272128497e-31,2.325558957839019e-87,4.1553423840152537e-160,9.01516978611176e-15,0.008787559078758415,0.0014642524250698047,0.010251811503837235,0.015305886337677292,-103.67963679636796
6.296055405462888e-31,8.224845453837282e-85,1.3910439167353045e-155,1.2555482875142947e-14,0.00889667755978974,0.0014818676933887169,0.010378545253191013,0.015681719124329082,-103.51963519635197
1.654591008501172e-30,2.6623000022352956e-82,4.0056585025661916e-151,1.745116092511577e-14,0.009003975427839076,0.0014995318447335493,0.010503507272590076,0.016062101920804275,-103.35963359633595
4.3174210097716115e-30,7.887059063864503e-80,9.922156062209897e-147,2.420731493516203e-14,0.009109354610976974,0.0015172415983561714,0.010626596209357353,0.016446920880177865,-103.19963199631997
1.1185869882593691e-29,2.138464514874115e-77,2.1141570140583977e-142,3.351199719611148e-14,0.00921271791342247,0.0015349936196225843,0.010747711533078566,0.016836055489459007,-103.03963039630396
2.8775756357358466e-29,5.306618385338648e-75,3.8749622449613705e-138,4.630046954568289e-14,0.009313969163654344,0.0015527845208350697,0.010866753684535713,0.017229378551932486,-102.87962879628796
7.350135647378642e-29,1.2052094295725108e-72,6.109374738576824e-134,6.384132224949679e-14,0.00941301336241359,0.0015706108620930335,0.010983624224570466,0.017626756178925642,-102.71962719627196
1.8641273675076417e-28,2.5051632889418466e-70,8.285621814188338e-130,8.785161405306414e-14,0.009509756830280899,0.0015884691521924083,0.011098225982561159,0.018028047791237616,-102.55962559625596
4.6942631625147065e-28,4.765828511457486e-68,9.666127087562947e-126,1.2065046784065152e-13,0.009604107354510692,0.0016063558495634728,0.011210463204194814,0.0184331061304542,-102.39962399623997
1.1737372964526742e-27,8.297927531304564e-66,9.700161106784113e-122,1.653635051392308e-13,0.009695974334801677,0.0016242673632469277,0.01132024169821397,0.018841777280356638,-102.23962239622395
2.913976190705476e-27,1.3222991493696274e-63,8.373450287798363e-118,2.261943339698611e-13,0.009785268927682906,0.0016422000539079832,0.011427468981817084,0.01925390069861534,-102.07962079620796
7.183113271767525e-27,1.9284956064113005e-61,6.217689030812396e-114,3.0878426978619216e-13,0.009871904189195094,0.0016601502348882933,0.011532054424392172,0.019669309258945163,-101.91961919619196
1.7581302763328367e-26,2.5741653689679513e-59,3.971482025129418e-110,4.206878877504268e-13,0.009955795215547274,0.0016781141732953844,0.011633909389263347,0.020087829303877945,-101.75961759617596
4.272686344884742e-26,3.1447279973196056e-57,2.182103054986921e-106,5.720002805844358e-13,0.010036859281431604,0.0016960880911293407,0.011732947373132945,0.020509280708292624,-101.59961599615997
1.0310093277907846e-25,3.51607868461815e-55,1.0313283727536531e-102,7.761825398967064e-13,0.010115015975681676,0.001714068166446395,0.011829084142904255,0.020933476953822385,-101.43961439614395
2.4702209356830657e-25,3.598014737553449e-53,4.192931105525574e-99,1.0511456323428243e-12,0.010190187333963518,0.0017320505345590326,0.011922237869573696,0.021360225214238294,-101.27961279612796
5.87652548247202e-25,3.369738072305142e-51,1.4663496494273567e-95,1.4206703109973913e-12,0.010262297968193631,0.001750031289272282,0.012012329258886584,0.021789326451890488,-101.11961119611196
1.3880882284336353e-24,2.8884057834134536e-49,4.4111965105568665e-92,1.9162629950155775e-12,0.010331275192383466,0.0017680064841556773,0.012099281678455406,0.02222057552526344,-100.95960959609596
3.2555557785358053e-24,2.265943732805158e-47,1.14149581373668e-88,2.5795759245534585e-12,0.010397049144616942,0.0017859721338505078,0.012183021281047025,0.022653761307683675,-100.79960799607996
7.581320066948755e-24,1.6269300889915392e-45,2.5409217654045601e-85,3.465555916815167e-12,0.010459552904874568,0.0018039242154118211,0.012263477123751945,0.02308866681719364,-100.63960639606395
1.7529767065724846e-23,1.0690979957270806e-43,4.8652741386385077e-82,4.646531651795328e-12,0.010518722608426328,0.0018218586696846695,0.012340581282757529,0.023525069357583774,-100.47960479604797
4.0245662458374324e-23,6.429763423928216e-42,8.013502764021166e-79,6.217506998992241e-12,0.010574497554524522,0.0018397714027140574,0.012414268963456087,0.023962740670551843,-100.31960319603195
9.174314788255715e-23,3.5391692066334923e-40,1.135367657130281e-75,8.303000411303236e-12,0.01062682031013766,0.001857658287187962,0.012484478605628624,0.024401447098933812,-100.15960159601596
2.0765376823245126e-22,1.782939118673144e-38,1.3837247155769547e-72,1.1065861485194733e-11,0.010675636808477546,0.001875515163912886,0.012551151983456294,0.02484094976092941,-99.99959999599996
4.666783110612129e-22,8.22054394264596e-37,1.4506476217631317e-69,1.4718609855456926e-11,0.010720896442082775,0.0018933378433212058,0.012614234300122592,0.025281004735217594,-99.83959839598396
1.04137474300447e-21,3.468913343807585e-35,1.308197198800578e-66,1.9537984074009075e-11,0.01076255215023456,0.0019111221070097033,0.012673674276782248,0.02572136325683673,-99.67959679596797
2.307321351982347e-21,1.339723579235364e-33,1.0148072277597641e-63,2.588356560110478e-11,0.010800560500493456,0.0019288637093085547,0.012729424235685577,0.026161771923677322,-99.51959519595195
5.075989928689106e-21,4.735499613198739e-32,6.771625644021536e-61,3.422156349587504e-11,0.010834881764159227,0.0019465583788800028,0.012781440177260793,0.026601972913410894,-99.35959359593596
1.108779123604504e-20,1.5319523748767178e-30,3.886882235530403e-58,4.515511847233792e-11,0.010865479985470477,0.0019642018203460147,0.012829681850971612,0.027041704210656055,-99.19959199591996
2.404811005862008e-20,4.535796664317757e-29,1.919149806700675e-55,5.946282229045937e-11,0.010892323044375157,0.0019817897159440504,0.012874112819782029,0.027480699844154865,-99.03959039590396
5.1787921767101836e-20,1.2291099790374319e-27,8.151085018013444e-53,7.814756389641063e-11,0.010915382712718687,0.001999317727210171,0.012914700518076423,0.027918690133711763,-98.87958879588795
1.1073569548280756e-19,3.048293404446305e-26,2.9779748228428454e-50,1.024983239415329e-10,0.010934634703712054,0.0020167814966886087,0.012951416302898987,0.02835540194662055,-98.71958719587195
2.3510313152349765e-19,6.919132422226059e-25,9.35891866118367e-48,1.34168164094135e-10,0.01095005871455852,0.0020341766496669105,0.012984235498393596,0.02879055896328216,-98.55958559585596
4.956108575229025e-19,1.4373924945470144e-23,2.5300515864128096e-45,1.7527242039307507e-10,0.010961638462134257,0.0020514987959357714,0.01301313743334245,0.029223881951692256,-98.39958399583995
1.0373727416621535e-18,2.732926535839134e-22,5.883450882786929e-43,2.2851203851724492e-10,0.010969361711635088,0.00206874353157257,0.013038105471719698,0.029655089050453196,-98.23958239582396
2.1559588836857774e-18,4.755644656792711e-21,1.176884763702056e-40,2.973281159025914e-10,0.010973220298118815,0.002085906440747717,0.013059127036194652,0.030083896059944767,-98.07958079580796
4.4489521838128835e-18,7.573902147881508e-20,2.0250455714170567e-38,3.8609507937836994e-10,0.010973210140890014,0.0021029830975527464,0.013076193624537845,0.03051001674126185,-97.91957919579195
9.115628633971924e-18,1.1039739802747482e-18,2.9973310588618283e-36,5.003615720535951e-10,0.010969331250691843,0.002119969067849193,0.013089300818902617,0.030933163122509374,-97.75957759577597
1.854501255564855e-17,1.4727425671752026e-17,3.816222425600551e-34,6.471501014201416e-10,0.010961587729687102,0.002136859911137204,0.01309844828797444,0.031353045812021176,-97.59957599575995
3.746099093791168e-17,1.7981408022782575e-16,4.179570902274112e-32,8.353288720286575e-10,0.010949987764228616,0.002153651182442789,0.013103639782000494,0.0317693743180495,-97.43957439574396
7.51351249493351e-17,2.0093213855186278e-15,3.937574348072532e-30,1.0760720596825155e-09,0.010934543610436725,0.0021703384342226925,0.013104883120733563,0.03218185737445386,-97.27957279572796
1.4962990027514852e-16,2.054962833333576e-14,3.19098593208051e-28,1.3834281589731708e-09,0.010915271572619538,0.002186917218285699,0.013102190174354095,0.03259020327189613,-97.11957119571196
2.9587303178507327e-16,1.9234787415183502e-13,2.2244367649503173e-26,1.7750200422958753e-09,0.010892191974589033,0.0022033830877293114,0.01309557683753103,0.03299412019403413,-96.95956959569595
5.809035081838398e-16,1.6477816585788412e-12,1.3338724159621677e-24,2.2729051084231205e-09,0.010865329123943744,0.002219731598890612,0.013085062997387827,0.033393316558186656,-96.79956799567995
1.1324374900841703e-15,1.2919353821002727e-11,6.880303106247762e-23,2.9046294874731606e-09,0.010834711269405817,0.0022359583133101566,0.013070672500265949,0.03378750135992806,-96.63956639566396
2.1919775392942087e-15,9.270662582122029e-11,3.05281089600706e-21,3.704516835776414e-09,0.01080037055131731,0.002252058799707711,0.013052433148250674,0.03417638452105565,-96.47956479564795
4.21278778781963e-15,6.088490198772175e-10,1.165175347664104e-19,4.715239942442318e-09,0.010762342945417171,0.0022680286359686003,0.013030376905478947,0.03455967724035835,-96.31956319563196
8.039234330733554e-15,3.6596310371824018e-09,3.825442901757523e-18,5.989732338331616e-09,0.010720668200036488,0.002283863411139511,0.013004541260547418,0.03493709234660485,-96.15956159561595
1.5232507995785998e-14,2.0132321047682963e-08,1.0803667588226938e-16,7.59350752214009e-09,0.01067538976686563,0.00229955872743242,0.012974976220141961,0.03530834465315484,-95.99955999559995
2.865759650745874e-14,1.0136295128807912e-07,2.6245796345852148e-15,9.607465487487435e-09,0.010626554725461932,0.0023151102022354736,0.012941775898145463,0.03567315131358999,-95.83955839558396
5.353277225332427e-14,4.6708239766402813e-07,5.48463017117968e-14,1.2131280154454864e-08,0.010574213701681557,0.002330513470129514,0.01290520638559727,0.03603123217775075,-95.67955679556795
9.929132976884211e-14,1.9698656589430595e-06,9.859025606236025e-13,1.528747729830768e-08,0.010518420780233436,0.0023457641849089546,0.012866170119363826,0.036382310147557446,-95.51955519555196
1.8285824264177895e-13,7.60341283650687e-06,1.524472846137401e-11,1.9226330859160334e-08,0.010459233411566472,0.0023608580216057697,0.012827714087767195,0.036726111531990055,-95.35955359553596
3.3437159603176876e-13,2.68602090584137e-05,2.0277034685128703e-10,2.4131726351237398e-08,0.010396712313314614,0.0023757906785152206,0.012799387535719318,0.03706236640059337,-95.19955199551995
6.070938545118505e-13,8.684384824101177e-05,2.3200014020261515e-09,3.022816371838682e-08,0.010330921366536192,0.0023905578792220686,0.012808355642771486,0.03739080893487401,-95.03955039550395
1.0944449381575486e-12,0.00025697897070426116,2.2833427246142282e-08,3.778909865535271e-08,0.010261927506995743,0.002405155374625909,0.01292412247594626,0.03771117777695184,-94.87954879548795
1.9590414238970553e-12,0.0006959610988152306,1.9330941699979952e-07,4.7146851380992807e-08,0.010189800611747155,0.0024195789449643185,0.013305581113754126,0.03802321637482922,-94.71954719547196
3.4818089990837883e-12,0.0017250480609475104,1.4077773434467986e-06,5.8704345349322087e-08,0.01011461338128697,0.0024338244018324746,0.014274952329237561,0.038326673323642216,-94.55954559545594
6.1443774912279995e-12,0.0039133283378550475,8.818891190981906e-06,7.294897563798182e-08,0.010036441217555911,0.0024478875901978833,0.016406548991919838,0.03862130270226033,-94.39954399543996
1.076620035340967e-11,0.0081249412738151,4.7521818293055414e-05,9.046894795451904e-08,0.009955362098074712,0.0024617643904089183,0.02058968006030594,0.038906864404606854,-94.23954239542395
1.8730900095681735e-11,0.015439137242493116,0.00022027802142135776,1.1197247450140067e-07,0.009871456446508262,0.0024754507201957513,0.02800643442182389,0.03918312446507526,-94.07954079540795
3.235686666849137e-11,0.026850642315246892,0.0008783110301371117,1.3831026244063074e-07,0.009784806999958125,0.002488942536662386,0.040002841224623824,0.03944985537742683,-93.91953919539195
5.549909395031157e-11,0.04273809745662435,0.003012482682940408,1.7050178442789287e-07,0.009695498673289508,0.002502235838268403,0.05794848520840619,0.03970683640656148,-93.75953759537595
9.45185278572729e-11,0.062259344686987406,0.008887913795834137,2.097658785877103e-07,0.009603618420803357,0.002515326666799072,0.08326641343082108,0.03995385389256499,-93.59953599535996
1.5983048834726343e-10,0.08300853700376959,0.022556627139590328,2.5755628721198086e-07,0.00950925509556812,0.0025282111093224953,0.11760288806436824,0.04019070154644705,-93.43953439534394
2.683576165152369e-10,0.10129075969574666,0.04924334433253906,3.156028090932016e-07,0.009412499306728864,0.002540885300132391,0.16248780450631364,0.04041718073699741,-93.27953279532795
4.473833810933488e-10,0.11312165530690406,0.0924740698944671,3.859588093095617e-07,0.009313443275112876,0.002553345422675236,0.21746290030535198,0.04063310076820308,-93.11953119531195
7.405551231376652e-10,0.11562467604477791,0.1493796563478995,4.710559018437576e-07,0.009212180687452838,0.002565587711460358,0.27678257258804756,0.0408382791466834,-92.95952959529595
1.217156873579181e-09,0.10816435396422044,0.20756876076873035,5.737666938244732e-07,0.009108806549548005,0.0025776084539516956,0.3274201047203012,0.041032541838619326,-92.79952799527996
1.986311436762548e-09,0.09260760373661615,0.24810275188465963,6.974765543832783e-07,0.009003417038683632,0.0025894039924398765,0.35230387611526515,0.04121572351567031,-92.63952639526394
3.218546235462011e-09,0.0725668024890942,0.2550939875540726,8.461654448235986e-07,0.00889610935562723,0.002600970725893284,0.3391587195086784,0.04138766778939227,-92.47952479524795
5.178259174652949e-09,0.05204250371877231,0.22561497190250976,1.0245009184287597e-06,0.008786981576517352,0.0026123051117868433,0.28905779198876386,0.041548227433692304,-92.31952319523195
8.272169720002816e-09,0.03415916381129543,0.17164638536416105,1.2379434659148621e-06,0.008676132504957995,0.00262340366790718,0.21710633156395726,0.04169726459487629,-92.15952159521595
1.3120993221037703e-08,0.02052036750207606,0.11233121609624917,1.49286544406859e-06,0.008563661524626755,0.0026342629741329063,0.1440510140835222,0.04183465098887073,-91.99951999519995
2.0664533610348443e-08,0.011282150585384494,0.06323613403397314,1.7966848779621167e-06,0.008449668452700438,0.002644879674188738,0.08561465009565838,0.04196026808522348,-91.83951839518394
3.2314402235272775e-08,0.005677112547247398,0.03062169414814736,2.158015468427186e-06,0.008334253394395814,0.002655250477372196,0.04729050089703343,0.04207400727751412,-91.67951679516796
5.0173947053906066e-08,0.002614520012560273,0.012755343831292135,2.586834162962579e-06,0.008217516598916603,0.0026653721602516505,0.026255389611130678,0.04217577003983096,-91.51951519515194
7.735208593625291e-08,0.0011020093799806807,0.004570399649356427,3.0946676563586394e-06,0.008099558317090876,0.002675241568334467,0.016450380934504745,0.042265468068999036,-91.35951359513595
1.1840700990656853e-07,0.00042511601507546525,0.0014086893717302693,3.6947991731381507e-06,0.007980478660974366,0.002684855617704083,0.01250295287166723,0.04234302341227197,-91.19951199511995
1.799676395564794e-07,0.00015009232858594437,0.0003734868801707221,4.402496843200259e-06,0.007860377465687522,0.0026942112966247744,0.011082750435551719,0.042408368580228756,-91.03951039510395
2.7159579945675053e-07,4.849962482897651e-05,8.5179388018188e-05,5.235264910334922e-06,0.007739354153743939,0.002703305667112995,0.01058184569441389,0.04246144664464704,-90.87950879508796
4.0697084601861084e-07,1.4343235103176075e-05,1.6710626517668692e-05,6.213118905830801e-06,0.0076175076021185294,0.0027121358664741147,0.010367317419965338,0.04250221132115394,-90.71950719507194
6.055014271471107e-07,3.8822608233543045e-06,2.8200058064962226e-06,7.358885771388188e-06,0.007494936012293376,0.002720699108803422,0.010230301774925184,0.04253062703648649,-90.55950559505595
8.94496540232174e-07,9.617255544337734e-07,4.093608678056615e-07,8.698529722073606e-06,0.00737173678350774,0.002728992686450331,0.010111693582642616,0.04254666898022489,-90.39950399503995
1.3120602581764079e-06,2.1804516301600845e-07,5.111656938490818e-08,1.0261504396246344e-05,0.007248006389428271,0.0027370139714446634,0.009996863087259758,0.04255032314089328,-90.23950239502395
1.9109112574775943e-06,4.524500205432591e-08,5.490553477633249e-09,1.2081131540608682e-05,0.007123840258442683,0.0027447604168839993,0.009882643453680302,0.04254158632635441,-90.07950079500795
2.7633689836264845e-06,8.592580744114899e-09,5.073055400764159e-10,1.419500612040559e-05,0.006999332657768675,0.0027522295582810396,0.00976852969104003,0.042520466168456776,-89.91949919499194
3.967791661573757e-06,1.4935008902219763e-09,4.032014977246313e-11,1.6645427323492554e-05,0.006874576581557023,0.0027594190148700066,0.009654610349233136,0.04248698111192462,-89.75949759497595
5.656795308082794e-06,2.3758346068962826e-10,2.756599801866228e-12,1.9479854439304945e-05,0.006749663643155037,0.002766326490871095,0.00954112702411358,0.04244116038751355,-89.59949599495994
8.007624313548809e-06,3.459041532935371e-11,1.621154316199624e-13,2.2751386037372912e-05,0.0066246839716837145,0.0027729497767120396,0.009428392793499206,0.04238304396948637,-89.43949439494395
1.1255078723009573e-05,4.609185676007248e-12,8.201136598670457e-15,2.6519260243718283e-05,0.0064997261130681095,0.002779286750205902,0.009316787206858126,0.04231268251749581,-89.27949279492795
1.5707425421006047e-05,5.621102242764355e-13,3.568804736671247e-16,3.084937321723687e-05,0.00637487693564793,0.0027853353776841746,0.009206769112532813,0.04223013730299237,-89.11949119491194
2.1765722989343723e-05,6.274044870522267e-14,1.3358896345296266e-17,3.581481216366354e-05,0.006250221540480919,0.0027910937150843725,0.009098895790781053,0.04213548012030701,-88.95948959489596
2.9946964711481287e-05,6.4091820872924986e-15,4.301475225137106e-19,4.149639839516985e-05,0.006125843176438587,0.0027965599089912986,0.008993846448542946,0.042028793182589154,-88.79948799487994
4.0911381584970505e-05,5.992202127292275e-16,1.1914157144939511e-20,4.7983235054364656e-05,0.006001823160180259,0.0028017321976311843,0.008892449974451377,0.04191016900281143,-88.63948639486395
