1-Feng 1996,4-Sakakibara 1992,5-Sakakibara 1993,6-Schneider 1994,sum,gauss,x
0.0008298197952317914,0.0018640812174534065,0.00821500749401513,3.696712523976758e-16,0.010908908506700699,0.01319425573760146,-109.75969759697597
0.000840958028801283,0.0019785621066537385,0.008441667823747034,4.811208040568124e-16,0.011261187959202536,0.013540510164417544,-109.59969599695997
0.0008521210717526475,0.00209863131971659,0.008671523612557602,6.254452265837638e-16,0.011622276004027467,0.013891819255244775,-109.43969439694396
0.0008633059651695836,0.0022244580428813247,0.008904497585309144,8.121217020132815e-16,0.011992261593360865,0.01424810763676681,-109.27969279692797
0.0008745097014253778,0.0023562094489791,0.009140507034581148,1.0532940672054398e-15,0.01237122618498668,0.014609293601527969,-109.11969119691197
0.00088572922531522,0.0024940501039085895,0.009379463792928066,1.3645041091773875e-15,0.01275924312215324,0.014975289041532022,-108.95968959689597
0.000896961435238341,0.0026381413469668555,0.009621274214148537,1.7656179923847991e-15,0.013156376996355499,0.01534599938955109,-108.79968799687997
0.0009082031844295517,0.0027886406461147583,0.009865839163844562,2.2819983801521806e-15,0.013562682994391154,0.015721323568442958,-108.63968639686397
0.0009194512822397431,0.0029457009294439666,0.010113054019533945,2.9459855060956185e-15,0.013978206231220602,0.01610115394876692,-108.47968479684796
0.0009307024954648298,0.003109469894303851,0.010362808680561875,3.798766224044552e-15,0.014402981070334355,0.016485376314978328,-108.31968319683196
0.0009419535497225725,0.003280089295740618,0.010614987588039493,4.8927296358379424e-15,0.014837030433507575,0.016873869840470953,-108.15968159681597
0.0009532011308766638,0.0034576942160970156,0.010869469755018082,6.2944321457122124e-15,0.015280365101998056,0.017266507071725223,-107.99967999679997
0.0009644418865073783,0.0036424123178169943,0.011126128807086655,8.088324793566811e-15,0.015732983011419115,0.017663153921806993,-107.83967839678397
0.0009756724274280747,0.003834363081696065,0.011384833033560157,1.0381432789806962e-14,0.01619486854269468,0.018063669673449176,-107.67967679676796
0.0009868893292467433,0.004033657033011484,0.011645445449402153,1.330922291082108e-14,0.016665991811673688,0.01846790699193341,-107.51967519675196
0.0009980891339717531,0.0042403949581573085,0.01190782386800313,1.7042950761542843e-14,0.017146307960149234,0.018875711947974244,-107.35967359673597
0.0010092683516609068,0.004454667114595538,0.012171820984911184,2.1798849232136125e-14,0.017635756451189425,0.019286924050792565,-107.19967199671996
0.0010204234621128167,0.004676552437113963,0.012437284472586062,2.7849604633733486e-14,0.018134260371840693,0.019701376291547286,-107.03967039670397
0.0010315509165996373,0.0049061177435551296,0.01270405708622339,3.553867146062358e-14,0.018641725746413696,0.020118895197279,-106.87966879668797
0.0010426471396400327,0.0051434169433425825,0.012971976780666767,4.5298104683779484e-14,0.01915804086369468,0.020539300895497867,-106.71966719667196
0.0010537085308112992,0.005388490252285369,0.013240876838400676,5.767074498992433e-14,0.019683075621555014,0.020962407189532226,-106.55966559665598
0.0010647314665994596,0.005641363417281875,0.013510586008587875,7.33377835331245e-14,0.020216680892542548,0.021388021644732927,-106.39966399663996
0.0010757123022860856,0.005902046954671633,0.013780928657086538,9.31529658891864e-14,0.02075868791413741,0.021815945685607924,-106.23966239662397
0.0010866473738706149,0.006170535406097755,0.014051724927355255,1.181849787949803e-13,0.021308907707441812,0.022245974703942996,-106.07966079660797
0.0010975330000267884,0.006446806615837051,0.014322790912122582,1.4976990846195848e-13,0.021867130528136193,0.022677898177939634,-105.91965919659197
0.001108365484091871,0.006730821033635676,0.014593938835670823,1.8957607839858922e-13,0.02243312535358795,0.02311149980238258,-105.75965759657596
0.0011191411160872194,0.007022521047146291,0.014864977246552748,2.396840828412194e-13,0.023006639410025943,0.023546557629824754,-105.59965599655996
0.0011298561747687251,0.0073218303481028995,0.015135711220531136,3.026854470662717e-13,0.023587397743705444,0.02398284422275554,-105.43965439654397
0.0011405069297056312,0.007628653336387274,0.015405942573501466,3.8180408945903414e-13,0.024175102839976176,0.024420126816695274,-105.27965279652796
0.0011510896433861424,0.007942874566135719,0.0156754700841282,4.810456577085315e-13,0.024769434294131108,0.024858167494134144,-105.11965119651197
0.0011616005733482667,0.008264358238008385,0.015944089725897323,6.053808931012773e-13,0.025370048537859357,0.025296723369212404,-104.95964959649596
0.0011720359743341965,0.00859294774168864,0.016211594908256906,7.609704783928412e-13,0.025976578625040714,0.025735546783011428,-104.79964799647996
0.0011823921004665945,0.008928465252604994,0.016477776726491217,9.554403884764395e-13,0.026588634080518248,0.026174385509304558,-104.63964639646396
0.0011926652074450341,0.009270711386763497,0.016742424219944436,1.198218639008608e-12,0.027205800815351188,0.026612982970590008,-104.47964479644796
0.0012028515547608557,0.009619464917450362,0.017005324638183602,1.5009465751757866e-12,0.027827641111895764,0.027051078464205184,-104.31964319643197
0.001212947407928642,0.00997448255740961,0.017266263714663627,1.877980530150392e-12,0.02845369368187986,0.027488407398297585,-104.15964159641595
0.0012229490407324821,0.010335498809918273,0.017525025947430953,2.3470028918076283e-12,0.029083473800428715,0.02792470153740237,-103.99963999639996
0.0012328527374851975,0.01070222589197642,0.017781394886379014,2.9297654422610793e-12,0.0297164735187704,0.028359689257355325,-103.83963839638396
0.001242654795298606,0.011074353732593072,0.01803515342654267,3.652992389204099e-12,0.030352161958087338,0.02879309580924291,-103.67963679636796
0.0012523515263629529,0.011451550048893663,0.018286084106898096,4.5494759210992644e-12,0.030989985686704188,0.029224643592071286,-103.51963519635197
0.0012619392602335555,0.011833460502489773,0.018533969414111708,5.6594035416374604e-12,0.03162936918249444,0.029654052433811168,-103.35963359633595
0.0012714143461226921,0.012219708938245135,0.018778592090661468,7.031964049062507e-12,0.03226971538206126,0.030081039880453013,-103.19963199631997
0.0012807731551947928,0.012609897707244659,0.019019735446736127,8.727288027804394e-12,0.03291040631790287,0.030505321492687237,-103.03963039630396
0.0012900120828628926,0.01300360807541928,0.019257183675298332,1.0818789350746893e-11,0.03355080384439929,0.0309266111497993,-102.87962879628796
0.0012991275510843628,0.013400400718912462,0.019490722169683537,1.3395986724913554e-11,0.034190250453076346,0.031344621360352355,-102.71962719627196
0.0013081160106538801,0.01379981630688327,0.019720137843090877,1.6567899068168316e-11,0.03482807017719593,0.03175906357920777,-102.55962559625596
0.0013169739434915973,0.014201376172037232,0.019945219449309687,2.0467125844596357e-11,0.035463569585305645,0.032169648530415526,-102.39962399623997
0.0013256978649244663,0.014604583068757048,0.02016575790401449,2.5254743830937532e-11,0.03609603886295075,0.032576086535488394,-102.23962239622395
0.0013342843259586447,0.015008922018273179,0.02038154660595114,3.112617561679666e-11,0.03672475298130914,0.032978087846554864,-102.07962079620796
0.001342729915540955,0.01541386123987563,0.02059238175733048,3.831821300794449e-11,0.037348972951065276,0.033375362983871934,-101.91961919619196
0.0013510312628072902,0.01581885316671702,0.020798062682738525,4.711741103351747e-11,0.03796794715938025,0.03376762307715958,-101.75961759617596
0.0013591850393159365,0.016223335544307303,0.02099839214586994,5.787010617095406e-11,0.03858091278736328,0.03415458021020804,-101.59961599615997
0.0013671879612637359,0.01662673260934405,0.021193176663388644,7.099435651161992e-11,0.03918709730499079,0.034535947768192916,-101.43961439614395
0.0013750367916830228,0.017028456346068137,0.021382226815219584,8.699415281949818e-11,0.039785720039964896,0.03491144078712169,-101.27961279612796
0.0013827283426173125,0.01742790781688666,0.021565357550578482,1.064763088310818e-10,0.04037599381655876,0.03528077630482544,-101.11961119611196
0.0013902594772736642,0.01782447856355802,0.02174238848904908,1.3017050788747703e-10,0.04095712666005127,0.03564367371289702,-100.95960959609596
0.0013976271121497205,0.01821755207480359,0.021913144216024655,1.5895306241021358e-10,0.04152832356193102,0.03599985510897149,-100.79960799607996
0.0014048282191333932,0.018606505315786382,0.0220774545718378,1.9387503432458538e-10,0.04208878830063261,0.03634904564873517,-100.63960639606395
0.0014118598275732032,0.018990710314492506,0.022235154933912683,2.361954699736661e-10,0.042637725312173864,0.03669097389704491,-100.47960479604797
0.0014187190263172996,0.01936953579966317,0.02238608649128608,2.874206242245146e-10,0.04317434160468717,0.03702537217753454,-100.31960319603195
0.0014254029657191879,0.019742348884557722,0.022530096510856787,3.49350187432371e-10,0.043697848710483884,0.037351976920081825,-100.15960159601596
0.0014319088596082647,0.0201085167904878,0.02266703859473993,4.2413168801934383e-10,0.04420746466896769,0.037670529005509226,-99.99959999599996
0.0014382339872232174,0.02046740860374334,0.022796772928118856,5.143244252119561e-10,0.04470241603340983,0.03798077410688908,-99.83959839598396
0.001444375695106444,0.020818397059247543,0.022919166517008257,6.229744938106421e-10,0.045181939894336734,0.038282463026827744,-99.67959679596797
0.0014503313989576326,0.021160860344020264,0.023034093415362562,7.537026988642246e-10,0.04564528591204316,0.03857535203010432,-99.51959519595195
0.0014560985854446863,0.021494183913307575,0.023141434940986808,9.108074262338955e-10,0.0460917183505465,0.03885920317104397,-99.35959359593596
0.0014616748139702372,0.021817762312050563,0.02324107987973243,1.099384839020276e-09,0.04652051810513807,0.039133784615012886,-99.19959199591996
0.0014670577183919886,0.02213100099421467,0.023332924677485777,1.325469113799103e-09,0.046930984715561556,0.03939887095342699,-99.03959039590396
0.0014722450086952063,0.022433318132393878,0.02341687361948594,1.596195819034144e-09,0.04732243835677084,0.03965424351167726,-98.87958879588795
0.0014772344726156985,0.022724146410032148,0.02349283899653698,1.919991975740867e-09,0.0476942217991768,0.03989969064938319,-98.71958719587195
0.0014820239772116717,0.023002934788577175,0.02356074125771069,2.3067968326773707e-09,0.04804570233029636,0.040135008052398315,-98.55958559585596
0.0014866114703829096,0.02326915024189506,0.023620509149167798,2.7683179406374842e-09,0.048376273629763704,0.04035999901600433,-98.39958399583995
0.0014909949823357438,0.023522279450330103,0.02367207983875828,3.3183277287977307e-09,0.04868535758975186,0.040574474718744515,-98.23958239582396
0.0014951726269923752,0.023761830446894665,0.02371539902609613,3.97300647689512e-09,0.04897240607298965,0.04077825448636393,-98.07958079580796
0.0014991426033431124,0.02398733420821347,0.023750421037838334,4.751338347012578e-09,0.04923690260073326,0.040971166045339284,-97.91957919579195
0.001502903196740185,0.02419834618303343,0.02377710890793422,5.675567995021012e-09,0.04947836396327583,0.04115304576550146,-97.75957759577597
0.0015064527801318256,0.02439444775133425,0.023795434442647725,6.77172623166699e-09,0.04969634174584003,0.04132373889127216,-97.59957599575995
0.0015097898152353752,0.024575247607342202,0.023805378270192478,8.070234254597718e-09,0.04989042376300431,0.041483099761057254,-97.43957439574396
0.0015129128536482347,0.024740383060056378,0.02380692987485742,9.606597133207482e-09,0.05006023539515917,0.041630992014362024,-97.27957279572796
0.0015158205378955308,0.024889521245239143,0.023800087615538767,1.1422198506138382e-08,0.050205440820871944,0.04176728878621546,-97.11957119571196
0.0015185116024134413,0.025022360243204613,0.02378485872863258,1.356520985477669e-08,0.05032574413946049,0.041891872888516146,-96.95956959569595
0.0015209848744671829,0.02513863009715164,0.023761259315280923,1.609162925328376e-08,0.050420890378528996,0.04200463697793659,-96.79956799567995
0.0015232392750027235,0.025238093727234834,0.023729314313002903,1.906646617464612e-08,0.050490666381706635,0.04210548371004933,-96.63956639566396
0.0015252738194313628,0.025320547736041744,0.023689057451780668,2.2565090760684572e-08,0.05053490157234453,0.04219432587936511,-96.47956479564795
0.00152708761834637,0.025385823101645874,0.023640531194708655,2.6674767949272005e-08,0.05055346858946885,0.042271086545000926,-96.31956319563196
0.0015286798781709624,0.025433785754930605,0.023583786663352112,3.149639900095612e-08,0.050546283792852684,0.042335699141724734,-96.15956159561595
0.0015300499017369517,0.025464337038423556,0.023518883547998744,3.7146495285644494e-08,0.05051330763465453,0.042388107576152224,-95.99955999559995
0.0015311970887934747,0.02547741404444376,0.023445890003023936,4.37594116829803e-08,0.05045454489567285,0.04242826630790109,-95.83955839558396
0.0015321209364452869,0.025472989830939298,0.023364882527626273,5.1489869621031575e-08,0.050370044784880476,0.04245614041553865,-95.67955679556795
0.0015328210395201697,0.025451073513978927,0.023275945832225694,6.05158026289989e-08,0.05025990090152741,0.04247170564718873,-95.51955519555196
0.0015332970908650764,0.025411710236453184,0.023179172690850576,7.104156031097703e-08,0.05012425105972914,0.04247494845569563,-95.35955359553596
0.0015335488815707153,0.025354981013135516,0.023074663779874143,8.330150985711024e-08,0.04996327697609023,0.042465866018273395,-95.19955199551995
0.001533576301124337,0.025281002452847652,0.022962527503492303,9.756407759123505e-08,0.04977720382154188,0.04244446624060066,-95.03955039550395
0.001533379337490572,0.025189926359062854,0.022842879806366498,1.1413627660233477e-07,0.04956629963919653,0.04241076774535284,-94.87954879548795
0.0015329580771202352,0.025081939210861843,0.022715843973884757,1.3336877020978928e-07,0.04933087463063704,0.04236479984519478,-94.71954719547196
0.0015323127048870867,0.02495726152672527,0.022581550420522428,1.5566152485437315e-07,0.04907128031365964,0.04230660250028877,-94.55954559545594
0.0015314435039526168,0.024816147114201017,0.022440136466811297,1.8147010996874194e-07,0.048787908555074894,0.04223622626040424,-94.39954399543996
0.0015303508555589915,0.024658882209019246,0.02229174610545034,2.113127064387384e-07,0.04848119048273502,0.04215373219174631,-94.23954239542395
0.0015290352387503684,0.02448578450774257,0.022136529757116056,2.457778893902667e-07,0.048151595281498386,0.04205919178865174,-94.07954079540795
0.0015274972300228754,0.024297202098526368,0.02197464401655123,2.8553325519094065e-07,0.04779962887835566,0.0419526868703308,-93.91953919539195
0.0015257375029035993,0.024093512295025498,0.021806251389531905,3.3133496669899896e-07,0.0474258325224277,0.04183430946286399,-93.75953759537595
0.0015237568274590278,0.023875120378913893,0.021631520021330324,3.84038294876099e-07,0.04703078126599812,0.04170416166669171,-93.59953599535996
0.0015215560697334322,0.02364245825688043,0.021450623417308138,4.446092388497516e-07,0.04661508235316085,0.041562355509864056,-93.43953439534394
0.001519136191117781,0.023395983038327555,0.021263740156289183,5.141373103020187e-07,0.04617937352304482,0.04140901278734609,-93.27953279532795
0.0015164982476498108,0.023136175540322646,0.021071053597372727,5.938495716029044e-07,0.045724321234916786,0.04124426488670095,-93.11953119531195
0.001513643389245984,0.022863538726640636,0.02087275158086042,6.851260203190477e-07,0.04525061882276736,0.04106825260050038,-92.95952959529595
0.001510572858866101,0.022578596087980442,0.020669026123977224,7.895164155242788e-07,0.04475898458723929,0.04088112592583732,-92.79952799527996
0.0015072879916114283,0.022281889970644016,0.02046007311207443,9.087586436201353e-07,0.04425015983297349,0.040683043851340195,-92.63952639526394
0.0015037902137572526,0.021973979861129766,0.020246091986007478,1.044798723036632e-06,0.04372490685961754,0.040474174132112434,-92.47952479524795
0.0015000810417208378,0.021655440634210786,0.0200272854263832,1.199812548113291e-06,0.04318400691486294,0.040254693053042453,-92.31952319523195
0.0014961620809658448,0.02132686077214837,0.019803859035373402,1.376229472532437e-06,0.04262825811796015,0.04002478518095236,-92.15952159521595
0.001492035024844305,0.020988840562723352,0.019576021016788944,1.5767578317642864e-06,0.04205847336218837,0.03978464310607211,-91.99951999519995
0.001487701653377329,0.020641990283762006,0.01934398185510646,1.8044125019447947e-06,0.04147547820474774,0.03953446717334639,-91.83951839518394
0.0014831638319757728,0.020286928381782886,0.019107953994134307,2.0625445893002834e-06,0.04088010875248227,0.03927446520409833,-91.67951679516796
0.0014784235101021526,0.019924279652300987,0.018868151515997512,2.3548733395064453e-06,0.04027320955174016,0.039004852208590984,-91.51951519515194
0.0014734827198751505,0.01955467342919641,0.018624789821113267,2.685520350067518e-06,0.0396556314905349,0.03872585009004293,-91.35951359513595
0.001468343574618104,0.01917874179038479,0.018378085309816678,3.0590461607696895e-06,0.03902822972098034,0.038437687340666805,-91.19951199511995
0.0014630082673529423,0.0187971177868251,0.0181282550662863,3.480489287335636e-06,0.03839186160975168,0.03814059873031402,-91.03951039510395
0.0014574790692410602,0.018410433701658315,0.01787551654540306,3.955407751434479e-06,0.037747384724053874,0.03783482498831756,-90.87950879508796
0.0014517583279726816,0.0180193193460006,0.017620087263161895,4.489923146019447e-06,0.03709565486028119,0.03752061247913551,-90.71950719507194
0.001445848466106326,0.017624400397612525,0.017362184491238553,5.090767258428358e-06,0.036437524122215834,0.0371982128724062,-90.55950559505595
0.0014397519793599932,0.0172262967883345,0.017102024956294065,5.765331254649821e-06,0.03577383905524321,0.03686788280803057,-90.39950399503995
0.0014334714348557855,0.01682562114582631,0.016839824544581838,6.521717406490497e-06,0.03510543884267042,0.036529883556905014,-90.23950239502395
0.001427009469319667,0.01642297729476823,0.016575798012398932,7.3687933189746175e-06,0.0344331535698058,0.03618448067792895,-90.07950079500795
0.0014203687872381449,0.01601895882228593,0.01631015870290228,8.316248588052723e-06,0.03375780256101441,0.035831943671915154,-89.91949919499194
0.0014135521589736628,0.015614147711946325,0.01604311826978643,9.37465378852765e-06,0.03308019279449495,0.03547254563303085,-89.75949759497595
0.0014065624188405487,0.015209113050243226,0.015774886408294945,1.05555216589676e-05,0.03240111739903769,0.035106562898396414,-89.59949599495994
0.0013994024631433918,0.014804409809053664,0.01550567059401278,1.18713703142442e-05,0.03172135423652408,0.03473427469646739,-89.43949439494395
0.0013920752481797274,0.01440057770709618,0.015235675829859211,1.3335788277237559e-05,0.031041664573412356,0.03435596279481972,-89.27949279492795
0.0013845837882089794,0.01399814015297314,0.014965104401676003,1.4963501079213626e-05,0.030362791843937337,0.033971911147955704,-89.11949119491194
0.0013769311533895926,0.013597603271921485,0.014694155642775725,1.677043913353555e-05,0.02968546050722034,0.03358240554573917,-88.95948959489596
0.00136912046768633,0.013199455017944096,0.01442302570778817,1.8773806539824193e-05,0.029010374999958424,0.03318773326306204,-88.79948799487994
0.0013611549067497454,0.012804164372543158,0.01415190735611422,2.0992150425647773e-05,0.028338218785832772,0.03278818271133534,-88.63948639486395
0.001353037695769804,0.012412180630830336,0.013880989745266036,2.344543038054752e-05,0.027669653502246726,0.03238404309238565,-88.47948479484795
0.0013447721073057241,0.012023932775355467,0.013610458234345514,2.6155087482966132e-05,0.02700531820448967,0.031975604055329364,-88.31948319483195
0.0013363614590940329,0.011639828937566847,0.013340494197881093,2.9144112364856898e-05,0.026345828706906826,0.03156315535698105,-88.15948159481594
0.0013278091118369161,0.011260255946406464,0.013071274850215185,3.2437111701784684e-05,0.025691777020160348,0.03114698652634063,-87.99947999479994
0.001319118466972903,0.010885578963145601,0.012802973080604291,3.606037245871898e-05,0.02504373088318151,0.03072738653368818,-87.83947839478395
0.0013102929644319447,0.01051614120118672,0.012535757299164388,4.004192316400315e-05,0.024402233387947055,0.03030464346479878,-87.67947679476794
0.0013013360803769706,0.01015226372919785,0.012269791293765965,4.441159142677802e-05,0.02376780269476756,0.029879044200774207,-87.51947519475195
0.001292251324933953,0.009794245355603692,0.01200523409795241,4.92010568571711e-05,0.023140931835347225,0.02945087410396781,-87.35947359473595
0.0012830422399125786,0.0094423625921426,0.011742239869929401,5.444389849450277e-05,0.022522088600479082,0.02902041671046349,-87.19947199471994
0.0012737123965195635,0.009096869693900684,0.011480957782642695,6.0175635797534316e-05,0.02191171550886048,0.02858795342954684,-87.03947039470395
0.0012642653930666618,0.008757998772965602,0.011221531924935602,6.643376220314175e-05,0.02131022985317101,0.028153763250588198,-86.87946879468794
0.0012547048526754328,0.008425959982596584,0.010964101213750521,7.325777021672557e-05,0.020718023819239262,0.027718122457736232,-86.71946719467195
0.0012450344209807612,0.008100941768585524,0.010708799317311606,8.068916696013776e-05,0.02013546467383803,0.027281304352797273,-86.55946559465595
0.0012352577638351896,0.007783111184292477,0.010455754589202108,8.87714790718113e-05,0.019562895016401585,0.02684357898665649,-86.39946399463994
0.0012253785650160284,0.007472614265668034,0.01020509001322358,9.755024583030006e-05,0.019000633089737942,0.026405212899571213,-86.23946239462394
0.0012154005239372503,0.007169576462435267,0.009956923158901489,0.0001070729993574418,0.018448973144631446,0.025966468870645874,-86.07946079460794
0.0012053273533681216,0.006874103121487302,0.009711366147478667,0.00011738923075200832,0.0179081858530861,0.025527605676773632,-85.91945919459195
0.0011951627771605098,0.006586280018466623,0.00946852562821615,0.0001285503410099678,0.017378518764853253,0.025088877861306036,-85.75945759457593
0.0011849105279868003,0.006306173933428368,0.009228502764800701,0.00014060957560434287,0.016860196801820212,0.024650535512689288,-85.59945599455995
0.0011745743450902774,0.0060338332664481706,0.0089913932316374,0.00015362194162716654,0.016353422784803017,0.024212824053279174,-85.43945439454394
0.0011641579720498743,0.005769288689021357,0.008757287219788919,0.00016764410643888833,0.015858377987299038,0.023775984038526002,-85.27945279452794
0.0011536651545610871,0.005512553827105008,0.00852626945230375,0.0001827342768279098,0.015375222710797753,0.02334025096669355,-85.11945119451195
0.0011430996382348648,0.005263625971684534,0.008298419208660531,0.000198952057755131,0.01490409687633506,0.022905855099253677,-84.95944959449594
0.0011324651664162523,0.005022486812796361,0.00807381035804042,0.00021635828984627325,0.014445120627099307,0.02247302129207441,-84.79944799447995
0.0011217654780244766,0.004789103193006293,0.007852511401124402,0.00023501486489883226,0.013998394937054003,0.022041968837493393,-84.63944639446393
0.0011110043054162243,0.004563427876433347,0.0076345855201017145,0.0002549845187908229,0.013564002220742107,0.021612911317348625,-84.47944479444794
0.001100185372273695,0.004345400329510921,0.0074200906365615845,0.0002763306013157012,0.013142006939661902,0.021186056467010363,-84.31944319443194
0.001089312391519104,0.004134947509800324,0.007209079476932647,0.0002991168226212903,0.012732456200873366,0.020761606050439994,-84.15944159441594
0.0010783890632571594,0.003931984659304213,0.007001599645123316,0.0003234069761006609,0.012335380343785347,0.020339755746274914,-83.99943999439995
0.001067419072747051,0.0037364160988760282,0.006797693702009676,0.0003492646377686931,0.01195079351140145,0.01992069504491857,-83.83943839438393
0.0010564060884054502,0.0035481360204800082,0.006597399251410755,0.00037675284235911703,0.01157869420265533,0.019504607156593225,-83.67943679436794
0.001045353759841912,0.003367029274223664,0.006400749032184581,0.0004059337365923545,0.011219065802842512,0.019091668930289546,-83.51943519435194
0.0010342657159281114,0.0031929721472626596,0.006207771016075764,0.0004368682102928109,0.010871877089559345,0.01868205078353003,-83.35943359433594
0.0010231455629022203,0.003025833131859738,0.00601848851094054,0.000469615506274741,0.010537082711977237,0.01827591664283997,-83.19943199431994
0.0010119968825097214,0.0028654736800689507,0.005832920268974401,0.0005042328101659884,0.01021462364171906,0.017873423894802537,-83.03943039430393
0.0010008232301819016,0.0027117489427084425,0.005651080599565946,0.0005407748215974182,0.009904427594053708,0.01747472334755503,-82.87942879428795
0.0009896281332531964,0.002564508490480144,0.005472979486400795,0.000579293308450288,0.009606409418584424,0.01707995920256545,-82.71942719427193
0.0009784150892185445,0.002423597015291268,0.005298622708441109,0.0006198366461217141,0.009320471459072634,0.01668926903651228,-82.55942559425594
0.0009671875640317897,0.0022888550100280437,0.005128011964407371,0.0006624493440374799,0.009046503882504683,0.01630278379307202,-82.39942399423994
0.0009559489904462043,0.002160119425228355,0.004961145000393768,0.0007071715619082036,0.00878438497797653,0.015920627784406505,-82.23942239422394
0.0009447027663980696,0.0020372243012915657,0.004798015740251169,0.00075403861848724,0.008533981426428045,0.015542918702124143,-82.07942079420795
0.0009334522534342409,0.0019200013750540555,0.004638614418377525,0.0008030804958425736,0.008295148542708394,0.015169767637477499,-81.91941919419193
0.0009222007751845758,0.0018082806597441274,0.004482927714561366,0.0008543213423975602,0.00806773049188763,0.014801279110546408,-81.75941759417594
0.0009109516158799897,0.0017018909975094003,0.004330938890529813,0.0009077789782235056,0.00785156048214271,0.014437551108142033,-81.59941599415994
0.0008997080189169397,0.0016006605838849023,0.004182627927861262,0.000963464406276349,0.007646460936939453,0.01407867513015887,-81.43941439414394
0.0008884731854689857,0.001504417463736605,0.004037971666929588,0.0010213813334581474,0.007452243649593327,0.013724736244088603,-81.27941279412794
0.000877250273146092,0.001412989998375956,0.0038969439465563823,0.0010815257055467448,0.007268709923625175,0.013375813147402188,-81.11941119411193
0.0008660423947022426,0.001326207303693149,0.003759515744056615,0.0011438852601716781,0.007095650702623685,0.013031978237497209,-80.95940959409594
0.0008548526167918818,0.0012438996593010089,0.0036256553153730144,0.0012084391021173779,0.006932846693583282,0.012693297688899968,-80.79940799407993
0.0008436839587756835,0.00116589888881715,0.003495328335005142,0.0012751573053028837,0.006780068487900859,0.012359831537405814,-80.63940639406394
0.0008325393915760054,0.0010920387115381854,0.003368498035449262,0.0013440005458186031,0.006637076684382057,0.012031633770833695,-80.47940479404794
0.0008214218365824445,0.0010221550658779908,0.003245125345877342,0.0014149197703911367,0.006503622018728915,0.011708752426068562,-80.31940319403193
0.0008103341646077478,0.0009560864050495526,0.0031251690297940857,0.0014878559045966354,0.006379445504048021,0.011391229692058597,-80.15940159401595
0.0007992791948943418,0.0008936739655692719,0.0030085858214234425,0.0015627396050478493,0.006264278586934905,0.011079102018432747,-79.99939999399993
0.0007882596941716844,0.0008347620092521198,0.002895330560588115,0.0016394910596397687,0.006157843323651688,0.01077240022940166,-79.83939839398394
0.0007772783757645374,0.000779198039445989,0.002785356325857396,0.0017180198397526464,0.006059852580820569,0.010471149642602009,-79.67939679396794
0.0007663378987522873,0.0007268329923252425,0.0026786145657521437,0.0017982248080775562,0.00597001026490723,0.010175370192546253,-79.51939519395194
0.0007554408671793096,0.0006775214041250618,0.0025750552278073205,0.0018799940854506737,0.005888011584562366,0.009885076558337254,-79.35939359393593
0.0007445898293163696,0.0006311215552519077,0.0024746268853060027,0.00196320507975666,0.00581354334963094,0.009600278295309923,-79.19939199391993
0.0007337872769729827,0.0005874955922500705,0.002377276861511073,0.002047724579591775,0.005746284310325901,0.009320979970262948,-79.03939039390394
0.000723035644860603,0.0005465096286409464,0.0022829513512337305,0.0021334089149646334,0.005685905539699913,0.009047181299946049,-78.87938879388793
0.0007123373100064825,0.0005080338256805313,0.0021915955395907095,0.002220104186859338,0.005632070862137061,0.008778877292471867,-78.71938719387194
0.0007016945912179442,0.0004719424541016188,0.002103153717814297,0.0023076465669958513,0.005584437330129711,0.008516058391323965,-78.55938559385594
0.0006911097485968374,0.00043811393792165436,0.002017569395992434,0.002395862668597803,0.005542655751108729,0.008258710621638863,-78.39938399383993
0.0006805849831038246,0.0004064308814042934,0.0019347854126277224,0.0024845699884250157,0.005506371265560856,0.00800681573844288,-78.23938239382394
0.0006701224361721433,0.00037678008026401885,0.0018547440409168875,0.0025735774197491418,0.005475223977102192,0.007760351376531543,-78.07938079380793
0.000659724189370452,0.00034905251819845065,0.0017773870916639814,0.002662685835352544,0.005448849634585428,0.007519291201685253,-77.91937919379194
0.0006493922641142653,0.0003231433498227116,0.0017026560127520445,0.0027516887390185707,0.005426880365707592,0.007283605062920463,-77.75937759377594
0.0006391286214255337,0.00029895187106537835,0.0016304919851098877,0.0028403729833600556,0.0054089454609608555,0.0070532591454846244,-77.59937599375993
0.0006289351617397858,0.00027638147806572673,0.0015608360151211967,0.002928519551210971,0.00539467220613768,0.006828216124308786,-77.43937439374393
0.0006188137247602835,0.00025533961558852497,0.0014936290234343532,0.00301590439718776,0.005383686760970922,0.006608435317641032,-77.27937279372793
0.0006087660893585639,0.00023573771594528133,0.0014288119301416196,0.00310229934542033,0.005375615080865795,0.006393872840591803,-77.11937119371194
0.0005987939735207114,0.00021749112938044537,0.0013663257363064941,0.003187473038864162,0.005370083878071813,0.006184481758330761,-76.95936959369593
0.0005888990343386899,0.00020051904684789587,0.0013061116018278482,0.0032711919350409692,0.005366721618055403,0.005980212238684475,-76.79936799367994
0.000579082868045974,0.00018474441606738107,0.001248110919638514,0.003353221342523757,0.005365159546275627,0.00578101170389236,-76.63936639366393
0.0005693470100967697,0.00017009385171320415,0.0011922653862453767,0.003433326491987367,0.005365032740042718,0.005586824981289546,-76.47936479364793
0.000559692935287995,0.00015649754054818232,0.0011385170686261067,0.0035112736351967325,0.0053659811796590165,0.005397594452693402,-76.31936319363194
