0-Albert 2008,2-Bezzina 2003,3-Bezzina 2003,4-Ellinor 2008,5-Gosselin-Badaroudine 2012,6-Groenewegen 2003a,7-Groenewegen 2003a,8-Groenewegen 2003b,9-Guetter 2013,10-Gui 2010a,13-Rook 1999,14-Surber 2008,15-Vatta 2002b,18-Zhang 2008,sum,gauss,x
5.27272938945e-40,0.000645560356933,0.000513173758288,6.71085626553e-32,3.75172030014e-05,0.00199313517801,0.000884473251556,0.000490667649895,1.09958929188e-05,6.21664814496e-08,1.01359438898e-38,0.00047179959362,2.07198838767e-94,5.5425083392e-13,0.00504738505126,0.00954294676631,-48.1590815908
2.12180503667e-39,0.000651739376463,0.000522334787801,1.48819895396e-31,2.99853697759e-05,0.00205869922754,0.00090203883096,0.000513017068251,1.31354841e-05,8.22862683841e-08,8.8347639192e-38,0.000496051882749,3.75593666918e-93,8.95115474507e-13,0.00518708431481,0.00990051007406,-47.9990799908
8.44178066892e-39,0.000657899674734,0.000531475360657,3.28462000821e-31,2.38473892511e-05,0.00212494817505,0.000919646974472,0.000536029955907,1.56608108209e-05,1.08566200739e-07,7.48466191153e-37,0.000521298587803,6.67364561746e-92,1.43822933575e-12,0.00533091549633,0.0102672553217,-47.8390783908
3.32063581464e-38,0.000664039609898,0.000540588736778,7.21523290372e-31,1.88722963795e-05,0.00219181087493,0.000937286673694,0.000559704971604,1.86352396832e-05,1.42776951186e-07,6.16305316507e-36,0.000547565277699,1.16230995661e-90,2.29907737897e-12,0.00547864645991,0.0106432160266,-47.6790767908
1.29141856714e-37,0.000670157531951,0.000549668087815,1.57745382722e-30,1.48614481992e-05,0.00225921262339,0.000954946675405,0.000584039372558,2.21313701394e-05,1.87162035448e-07,4.93248903292e-35,0.000574877299013,1.98424233667e-89,3.65641432411e-12,0.00563008157416,0.0110284153866,-47.5190751908
4.96559619525e-37,0.000676251783439,0.000558706505168,3.43244857264e-30,1.16452815186e-05,0.00232707525654,0.000972615491993,0.000609028959977,2.62321688769e-05,2.44553344802e-07,3.83692075879e-34,0.000603259714526,3.3203311664e-88,5.78540255017e-12,0.00578505972116,0.0114228658637,-47.3590735907
1.88770605204e-36,0.00068232070018,0.000567697008281,7.43348557975e-30,9.08011455562e-06,0.00239531726369,0.000990281412481,0.000634668027118,3.10322079352e-05,3.18511887998e-07,2.90098858289e-33,0.000632737239387,5.44605507337e-87,9.10726830942e-12,0.00594345249463,0.0118265687746,-47.1990719907
7.09505770248e-36,0.000688362611991,0.000576632553198,1.60221963175e-29,7.0450671916e-06,0.00246385391588,0.00100793251414,0.000660949310178,3.66390102163e-05,4.13498441906e-07,2.13184535092e-32,0.000663334174982,8.75581531271e-86,1.42632681861e-11,0.00610516267048,0.0122395138898,-47.0390703907
2.63655047808e-35,0.000694375843433,0.000585506041377,3.43710401838e-29,5.43915490314e-06,0.00253259740942,0.00102555667464,0.000687863942366,4.31745051324e-05,5.35079484832e-07,1.52269128319e-31,0.00069507434057,1.37982844157e-84,2.22242100206e-11,0.00627012301355,0.0126616790428,-46.8790687907
9.68667757498e-35,0.000700358714556,0.000594310328726,7.33845074461e-29,4.17859414389e-06,0.00260145702453,0.00104314158481,0.000715401411457,5.07765960068e-05,6.90174508859e-07,1.05709620589e-30,0.000727981002792,2.13141260274e-83,3.44516466848e-11,0.00643829546599,0.0130930297506,-46.7190671907
3.51861859216e-34,0.000706309541661,0.000603038234876,1.55939871835e-28,3.19434214337e-06,0.00267033929856,0.0010606747619,0.000743549521153,5.96008394793e-05,8.87351568401e-07,7.13285924826e-30,0.00076207680316,3.22718530142e-82,5.31336933099e-11,0.00660967074764,0.0135335188461,-46.5590655907
1.26365388545e-33,0.000712226638067,0.000611682552641,3.29800297871e-28,2.42988179464e-06,0.00273914821367,0.00107814356335,0.000772294356561,6.98222355519e-05,1.13717870763e-06,4.67798992424e-29,0.000797383683644,4.78954450283e-81,8.15279256261e-11,0.00678426838551,0.013983086125,-46.3990639906
4.48686162456e-33,0.000718108314888,0.000620236057678,6.94202215641e-28,1.83925243288e-06,0.00280778539849,0.00109553520108,0.000801620254087,8.16371250356e-05,1.45263970104e-06,2.98195714387e-28,0.000833922810483,6.96752378079e-80,1.24456948325e-10,0.00696213717833,0.0144416580077,-46.2390623906
1.57512784892e-32,0.000723952881817,0.000628691518312,1.45432687147e-27,1.38531969055e-06,0.00287615034327,0.00111283675629,0.000831509776051,9.52651890001e-05,1.8496233147e-06,1.84752362559e-27,0.000871714496365,9.93520066305e-79,1.89020223005e-10,0.00714335609313,0.0149091472179,-46.0790607906
5.46698068087e-32,0.00072975864792,0.000637041705513,3.03234871566e-27,1.03827202173e-06,0.00294414062804,0.00113003519467,0.000861943690296,0.000110951542397,2.34749601994e-06,1.11256422673e-26,0.000910778121141,1.3886370969e-77,2.85610232184e-10,0.00732803558363,0.0153854524789,-45.9190591906
1.87602172505e-31,0.000735523922428,0.000645279403005,6.2927045095e-27,7.74327656849e-07,0.00301165216301,0.0011471173821,0.000892900955075,0.000128968911297,2.96976872894e-06,6.51188421698e-26,0.000951132051224,1.90245686979e-76,4.29354106632e-10,0.00751631931388,0.0158704582295,-45.7590575906
6.36482962132e-31,0.000741247015552,0.000653397417493,1.29968053837e-26,5.74633402815e-07,0.00307857944071,0.00116407010067,0.000924358709467,0.000149619880192,3.74486862761e-06,3.70454381967e-25,0.000992793557866,2.55478767928e-75,6.42146097804e-10,0.00770838626613,0.0163640343606,-45.5990559906
2.13498238876e-30,0.000746926239282,0.00066138858898,2.67163407555e-26,4.24335571464e-07,0.00314481579881,0.00118088006522,0.000956292269561,0.00017323919251,4.70702750239e-06,2.04837416698e-24,0.0010357787345,3.3628596557e-74,9.55495051506e-10,0.00790445320744,0.0168660359731,-45.4390543905
7.08044259881e-30,0.000752559908213,0.000669245801158,5.46585886659e-26,3.11803142407e-07,0.00321025369306,0.00119753394012,0.000988675130639,0.000200196083996,5.89729803425e-06,1.10085553821e-23,0.00108010241334,4.33886971516e-73,1.41448844613e-09,0.0081047774862,0.01737630316,-45.2790527905
2.32158778868e-29,0.000758146340359,0.000676961991855,1.1129635326e-25,2.27983812513e-07,0.00327478497914,0.00121401835645,0.00102147897555,0.000230896624805,7.3647092972e-06,5.75039742302e-23,0.00112577808151,5.48729631535e-72,2.08327563395e-09,0.00830966012606,0.0178946608122,-45.1190511905
7.52607271884e-29,0.000763683857984,0.000684530163509,2.25550885564e-25,1.65874647214e-07,0.0033383012027,0.00123031992944,0.00105467368946,0.000265786042235,9.16757207527e-06,2.91952284328e-22,0.00117281779681,6.80227448714e-71,3.05260374104e-09,0.00851944918146,0.0184209184508,-44.9590495905
2.4121832912e-28,0.000769170788424,0.000691943393657,4.54934863624e-25,1.20090454497e-07,0.00340069389633,0.00124642527622,0.00108822738113,0.000305350991881,1.13749435226e-05,1.44069610549e-21,0.00122123210348,8.26539911207e-70,4.4501074531e-09,0.0087345433152,0.0189548700854,-44.7990479905
7.64382603611e-28,0.000774605464924,0.000699194845407,9.13261152991e-25,8.65146072905e-08,0.00346185488246,0.00126232103377,0.0011221064109,0.000350121740799,1.40682590519e-05,6.91002111377e-21,0.00127102994816,9.84435898637e-69,6.45426705429e-09,0.00895539555434,0.0194962941017,-44.6390463905
2.39480347253e-27,0.000779986227467,0.000706277777884,1.82465949157e-24,6.20187300621e-08,0.00352167658104,0.00127799387708,0.00115627542536,0.000400674222007,1.73431370621e-05,3.22131247332e-20,0.00132221859629,1.14927773237e-67,9.31321721117e-09,0.00918251717614,0.0200449531774,-44.4790447904
7.4180124689e-27,0.000785311423618,0.000713185556611,3.62835488105e-24,4.42393536765e-08,0.00358005232072,0.00129343053755,0.00119069739892,0.000457631915456,2.13113591273e-05,1.4595965285e-19,0.00137480354922,1.3151536016e-66,1.33699228422e-08,0.0094164816705,0.0206005942284,-44.3190431904
2.27176724697e-26,0.000790579409354,0.000719911663818,7.18089813914e-24,3.14012657111e-08,0.00363687665242,0.00130861782138,0.00122533368228,0.000521667506489,2.61030244837e-05,6.42805045506e-19,0.00142878846233,1.47516942258e-65,1.9095649632e-08,0.00965792871947,0.0211629483871,-44.1590415904
6.87857859261e-26,0.000795788549904,0.000726449708651,1.41445409097e-23,2.21787982429e-08,0.00369204566385,0.00132354262822,0.00126014405776,0.000593504268966,3.18688730074e-05,2.75151712313e-18,0.00148417506439,1.62188949708e-64,2.71341575326e-08,0.00990756812771,0.021731731012,-43.9990399904
2.05916984054e-25,0.000800937220591,0.000732793437254,2.77293715617e-23,1.55876750145e-08,0.00374545729387,0.00133819196978,0.00129508680153,0.000673917116674,3.87827653197e-05,1.14475263109e-17,0.00154096307858,1.74789185179e-63,3.83596480861e-08,0.0101661836309,0.0223066417311,-43.8390383904
6.09458626797e-25,0.000806023807667,0.000738936742712,5.41043619128e-23,1.0901271377e-08,0.00379701164518,0.00135255298851,0.0013301187527,0.000763733263518,4.7044302156e-05,4.62911072147e-17,0.0015991501452,1.84638299129e-62,5.39522118932e-08,0.0104346365011,0.0228873645181,-43.6790367904
1.78342513815e-24,0.000811046709149,0.000744873674821,1.05066826098e-22,7.58622004484e-09,0.00384661129416,0.00136661297628,0.00136519538915,0.000863832430467,5.68815576847e-05,1.81940747415e-16,0.00165873174673,1.91180221509e-61,7.5495360288e-08,0.01071386886,0.023473567805,-43.5190351904
5.15969623254e-24,0.000816004335658,0.000750598449673,2.03067315693e-22,5.25322734382e-09,0.00389416159648,0.00138035939295,0.00140027090996,0.000975146535309,6.85538930964e-05,6.9503850968e-16,0.00171970113521,1.94034102771e-60,1.05101191038e-07,0.0110049066028,0.0240649046278,-43.3590335903
1.47588316658e-23,0.00082089511125,0.000756105459034,3.9062094305e-22,3.61975713407e-09,0.00393957098703,0.00139377988497,0.00143529832437,0.00109865880023,8.23548075565e-05,2.58068055343e-15,0.00178204926249,1.93031021839e-59,1.45569832053e-07,0.0113088618265,0.0246610128097,-43.1990319903
4.17386520755e-23,0.000825717474245,0.00076138927948,7.47845873492e-22,2.48190495052e-09,0.00398275127305,0.00140686230372,0.00147022954703,0.00123540221207,9.86147736544e-05,9.31335415738e-15,0.00184576471346,1.8823054048e-58,2.00591022456e-07,0.0116269346496,0.0252615151796,-43.0390303903
1.16703385553e-22,0.000830469878058,0.000766444681292,1.42498325295e-21,1.69333675033e-09,0.00402361791901,0.0014195947238,0.0015050154993,0.0013864572711,0.000117703993934,3.26681450074e-14,0.00191083364279,1.79914847679e-57,2.74997009449e-07,0.0119604142997,0.0258660198277,-42.8790287903
3.22616879007e-22,0.000835150792016,0.000771266637073,2.70239295693e-21,1.14961917395e-09,0.00406209032194,0.00143196546108,0.00153960621638,0.00155294896619,0.000140035004182,1.11375410795e-13,0.00197723971526,1.68561294682e-56,3.75077331591e-07,0.0123106793412,0.0264741203975,-42.7190271903
8.81757801891e-22,0.000839758702183,0.000775850330074,5.10068285948e-21,7.76635322956e-10,0.00409809207604,0.0014439630905,0.00157395096,0.00173604291762,0.000166065038152,3.6906312162e-13,0.0020449640502,1.5479703854e-55,5.08967477336e-07,0.0126791969092,0.0270853964151,-42.5590255903
2.38270420702e-21,0.000844292112168,0.000780191162204,9.58184683018e-21,5.22074830274e-10,0.00413155122535,0.0014555764636,0.00160799833631,0.00193694063373,0.000196298057631,1.18866224977e-12,0.00211398517014,1.39341786388e-54,6.87124785424e-07,0.0130675208092,0.0276994136562,-42.3990239902
6.36574953933e-21,0.000848749543933,0.000784284761716,1.79147688128e-20,3.49221399714e-10,0.00416240050321,0.00146679472577,0.00164169641855,0.00215687383381,0.000231286341636,3.7210266254e-12,0.00218427895418,1.22945896119e-53,9.22906201755e-07,0.013477288342,0.0283157245488,-42.2390223902
1.68146393987e-20,0.000853129538594,0.000788126990541,3.333606031e-20,2.3244564694e-10,0.00419057755752,0.00147760733309,0.00167499287439,0.00239709779718,0.000271631519443,1.13217503038e-11,0.0022558185962,1.06331180669e-52,1.23326351131e-06,0.0139102157142,0.0289338686142,-42.0790207902
4.39120956541e-20,0.000857430657218,0.000791713951257,6.17388334903e-20,1.53955235457e-10,0.00421602516067,0.00148800406886,0.00170783509707,0.00265888370826,0.000317984924649,3.34819585989e-11,0.0023285745683,9.01407510425e-52,1.63957228227e-06,0.014368091896,0.0295533729441,-41.9190191902
1.13380760231e-19,0.000861651481601,0.000795041993673,1.13800362961e-19,1.01465869905e-10,0.00423869140318,0.00149797505964,0.00174017034042,0.00294350997807,0.000371047142024,9.62397808277e-11,0.00240251458971,7.49023847355e-51,2.1686108241e-06,0.0148527707968,0.0301737527135,-41.7590175902
2.89436408514e-19,0.000865790615051,0.000798107721024,2.08770896508e-19,6.65423263527e-11,0.00425852987008,0.00150751079087,0.00177194585684,0.00325225253511,0.000431566616087,2.68871570044e-10,0.00247760360147,6.10076159911e-50,2.85370477716e-06,0.0153661616467,0.0307945117305,-41.5990159902
7.30508967517e-19,0.000869846683159,0.000800907995742,3.81186355196e-19,4.34238627029e-11,0.00427549979934,0.00151660212197,0.00180310903805,0.00358637409281,0.000500337190701,7.30098790161e-10,0.00255380374714,4.87064414076e-49,3.73605130219e-06,0.0159102174937,0.0314151430206,-41.4390143901
1.82287352604e-18,0.00087381833455,0.00080343994481,6.92701005285e-19,2.81975517094e-11,0.00428956622135,0.00152524030096,0.00183360755796,0.00394711241608,0.000578194453008,1.92692522495e-09,0.00263107435967,3.81155931784e-48,4.86623398993e-06,0.0164869217775,0.0320351294452,-41.2790127901
4.49724055907e-18,0.00087770424164,0.000805700964672,1.25283930719e-18,1.82199351431e-11,0.00430070007903,0.00153341697847,0.00186338951715,0.00433566762612,0.000666010763325,4.94304521369e-09,0.00270937195494,2.92370063583e-47,6.30593532717e-06,0.0170982730219,0.0326539443547,-41.1190111901
1.09696884904e-17,0.000881503101369,0.000807688725697,2.25520489106e-18,1.17147959304e-11,0.00430887832785,0.00154112422118,0.00189240358847,0.00475318860075,0.000764688865439,1.23245420671e-08,0.00278865023182,2.19824987991e-46,8.12984760248e-06,0.0177462678464,0.0332710522737,-40.9590095901
2.64545918947e-17,0.000885213635934,0.000809401176176,4.04033820437e-18,7.49505984176e-12,0.00431408401529,0.00154835452467,0.00192059916304,0.00520075854592,0.000875153989669,2.98671296912e-08,0.00286886007932,1.62007511325e-45,1.04277753084e-05,0.01843288278,0.0338859096176,-40.7990079901
6.30763323115e-17,0.000888834593496,0.000810836545854,7.2042788893e-18,4.77164315497e-12,0.0043163063394,0.00155510082557,0.00194792649631,0.00567937983383,0.000998344384066,7.03497683485e-08,0.00294994959072,1.17032687963e-44,1.33069122342e-05,0.019160055876,0.0344979654405,-40.6390063901
1.48692955545e-16,0.000892364748892,0.000811993348975,1.27851078118e-17,3.02282695877e-12,0.00431554068613,0.00156135651305,0.00197433685338,0.00618995822245,0.0011352002375,1.61056532008e-07,0.003031864085,8.28691998877e-44,1.68942644534e-05,0.0199296700194,0.0351066622119,-40.47900479
3.46555623451e-16,0.000895802904319,0.000812870386852,2.25818414472e-17,1.90550938399e-12,0.00431178864534,0.00156711543965,0.00199978265309,0.00673328659125,0.00128665099187,3.58377307736e-07,0.00311454613574,5.75165791617e-43,2.13391763e-05,0.0207435413036,0.0357114366207,-40.31900319
7.98572042835e-16,0.000899147890014,0.000813466749929,3.96967904016e-17,1.19525721241e-12,0.00430505800524,0.0015723719313,0.00202421761032,0.0073100283473,0.00145360107922,7.75084673936e-07,0.00319793560749,3.91297332504e-42,2.68159003235e-05,0.021603418207,0.0363117204065,-40.15900159
1.81933991837e-15,0.000902398564917,0.00081378181936,6.94532408868e-17,7.46043464386e-13,0.0042953627255,0.00157712079668,0.00204759687577,0.00792070067444,0.00163691416218,1.6293121049e-06,0.0032819696998,2.60936398019e-41,3.3526134393e-05,0.0225110007659,0.0369069412151,-39.99899999
4.09800222811e-15,0.000905553817314,0.000813815268073,1.20940210167e-16,4.63360878237e-13,0.00428272288899,0.00158135733573,0.00206987717284,0.00856565781614,0.001837396003,3.32893953054e-06,0.00336658299898,1.70559681153e-40,4.17014300509e-05,0.0234679936711,0.0374965234767,-39.83899839
9.12618203007e-15,0.000908612565479,0.000813567061342,2.09599384635e-16,2.8636970527e-13,0.00426716463244,0.00158507734741,0.00209101693081,0.00924507459827,0.0020557761355,6.61079996778e-06,0.00345170753763,1.09277820478e-39,5.1605356528e-05,0.0244762129657,0.0380798893063,-39.67899679
2.00939195306e-14,0.000911573758285,0.00081303745684,3.61535017779e-16,1.76111314138e-13,0.00424872005644,0.00158827713667,0.00211097641386,0.00995893041232,0.00229268856538,1.27599394614e-05,0.00353727286197,6.86280422883e-39,6.35352854001e-05,0.0255377718868,0.0386564594222,-39.51899519
4.37420150415e-14,0.000914436375806,0.000812227004201,6.20657225489e-16,1.07770505283e-13,0.004227427115,0.00159095352052,0.00212971784544,0.0107069938912,0.00254865177541,2.39381012294e-05,0.00362320610698,4.22459550427e-38,7.7823642729e-05,0.0266553753787,0.0392256540833,-39.3589935899
9.41437530529e-14,0.000917199429908,0.000811136544063,1.06046012695e-15,6.56243562781e-14,0.00420332948552,0.00159310383334,0.00214720552723,0.0114888085185,0.00282404836201,4.36492988727e-05,0.00370943207932,2.54907486997e-37,9.48384599546e-05,0.0278327515389,0.0397868940401,-39.1989919899
2.0032853937e-13,0.00091986196481,0.000809767206618,1.8033414005e-15,3.97633228796e-14,0.0041764764194,0.00159472593128,0.00216340595244,0.0123036794175,0.0031191046765,7.73590865082e-05,0.00379587334799,1.50762727952e-36,0.00011498304318,0.0290752370464,0.0403396015006,-39.0389903899
4.21456480948e-13,0.00092242305764,0.000808120409659,3.05212730269e-15,2.3974676681e-14,0.00414692257444,0.00159581819586,0.00217828791265,0.013150661569,0.00343387088665,0.000133257567408,0.00388245034262,8.74015871887e-36,0.000138694574348,0.0303905070908,0.0408832011056,-38.8789887899
8.76639920535e-13,0.000924881818965,0.000806197856136,5.14124636924e-15,1.43838559288e-14,0.00411472782939,0.00159637953662,0.00219182259805,0.0140285497048,0.00376820190955,0.000223109938758,0.00396908145934,4.96659318497e-35,0.000166441458672,0.0317893941112,0.041417120914,-38.7189871899
1.80280330646e-12,0.000927237393308,0.000804001531216,8.61936494233e-15,8.58717603384e-15,0.00407995708191,0.00159640939295,0.00220398369028,0.0149358701166,0.00412173969421,0.000363071735047,0.00405568317408,2.76637973037e-34,0.000198719242133,0.0332866730536,0.041940793394,-38.5589855899
3.66550691543e-12,0.000929488959643,0.000801533698874,1.4382129786e-14,5.10126498248e-15,0.00404268003063,0.00159590773503,0.0022147474477,0.015870874613,0.00449389734909,0.000574265137489,0.004142170163,1.51035464649e-33,0.00023604494211,0.0349016100803,0.0424536564178,-38.3989839898
7.36848723559e-12,0.00093163573187,0.000798796897997,2.38842836017e-14,3.01548989026e-15,0.00400297094249,0.00159487506388,0.00222409278267,0.0168315368389,0.0048838456154,0.000882833797474,0.00422845543019,8.08276616496e-33,0.000278949664546,0.0366579927728,0.0429551542591,-38.2389823898
1.46447250695e-11,0.000933676959275,0.000795793938037,3.94768340885e-14,1.77374157771e-15,0.00396090840637,0.0015933124105,0.00223200133033,0.0178155511556,0.00529050217951,0.00131914318309,0.00431445044196,4.23989430436e-32,0.000327969423006,0.0385833094424,0.0434447385887,-38.0789807898
2.87768137136e-11,0.000935611926967,0.000792527894203,6.49401810012e-14,1.03818629582e-15,0.00391657507415,0.0015912213342,0.00223845750873,0.0188203342545,0.00571252429582,0.00191580548275,0.00440006526794,2.18003759122e-31,0.000383634128818,0.0407067571969,0.0439218694677,-37.9189791898
5.59065616139e-11,0.000937439956296,0.000789002102212,1.06322640671e-13,6.04662051787e-16,0.00387005739044,0.00158860391997,0.00224344857005,0.0198430296504,0.00614830515575,0.00270431560228,0.00448520872835,1.09871959792e-30,0.000446454786798,0.0430558659186,0.0443860163339,-37.7589775898
1.07384464447e-10,0.000939160405244,0.000785220152614,1.7325233451e-13,3.50431075075e-16,0.00382144531221,0.00158546277502,0.00224696464248,0.0208805151693,0.00659597438732,0.00371030680964,0.00456978854734,5.42779824806e-30,0.000516909006636,0.0456517473154,0.0448366589809,-37.5989759898
2.03928874913e-10,0.000940772668811,0.000781185884698,2.8097877675e-13,2.02090074799e-16,0.00377083201951,0.00158180102446,0.00224899876276,0.021929413508,0.007053403004,0.00494776154369,0.00465371151197,2.62829711617e-29,0.000595425023971,0.0485033051561,0.0452732885256,-37.4389743897
3.82890495479e-10,0.000942276179359,0.000776903380001,4.53533133879e-13,1.15968445126e-16,0.00371831361873,0.00157762230614,0.00224954689921,0.0229861059071,0.00751821304273,0.00641289583505,0.00473688363661,1.2474959869e-28,0.000682364514837,0.0516011257031,0.0456954083631,-37.2789727897
7.10769926079e-10,0.000943670406953,0.000772376955423,7.28594025426e-13,6.62196925409e-17,0.00366398883951,0.00157293076457,0.00224860796496,0.0240467489351,0.00798779203875,0.0080787858913,0.00481921033213,5.80387155475e-28,0.00077800457891,0.0549121174191,0.046102535105,-37.1189711897
1.30449403221e-09,0.000944954859667,0.000767611155985,1.16493923275e-12,3.76259056128e-17,0.0036079587269,0.00156773104414,0.00224618382164,0.0251072943399,0.00845931238299,0.00989200890554,0.00490059657977,2.64673441504e-27,0.000882519356787,0.058376172479,0.0464941995001,-36.9589695897
2.36708440712e-09,0.000946129083876,0.000762610747221,1.85379633386e-12,2.1273514295e-17,0.00355032632979,0.00156202828139,0.00224227927315,0.026163511876,0.00892975549674,0.0117725186375,0.00498094710906,1.18308751976e-26,0.000995961829599,0.0619060710332,0.0468699473335,-36.7989679897
4.24662573782e-09,0.000947192664524,0.000757380707245,2.9360391853e-12,1.19686176505e-17,0.00349119638729,0.00155582809662,0.00223690204983,0.0272110149738,0.00939594064259,0.0136176059308,0.00506016657938,5.18366967034e-26,0.00111824642048,0.065391478702,0.0472293403039,-36.6389663897
7.53239047746e-09,0.000948145225365,0.000751926218496,4.62810024633e-12,6.70040760734e-18,0.00343067501405,0.0015491365846,0.00223006278296,0.0282452890687,0.00985455807157,0.0153101210911,0.00513815976476,2.22623855702e-25,0.00124913307171,0.0687072144303,0.0475719568739,-36.4789647896
1.3209313843e-08,0.000948986429187,0.000746252659189,7.26080458552e-12,3.73259550625e-18,0.00336886938612,0.00154196030464,0.00222177496972,0.0292617223641,0.0103022060891,0.0167302710321,0.00521483174134,9.37173540862e-25,0.00138821350378,0.0717251016959,0.0478973930931,-36.3189631896
2.29026790462e-08,0.000949715978011,0.000740365594489,1.13372525433e-11,2.06906012351e-18,0.00330588742841,0.00153430626983,0.00221205492883,0.0302556387589,0.0107354315093,0.0177694430266,0.00529008807708,3.86707213978e-24,0.00153490036842,0.074327854854,0.0482052633918,-36.1589615896
3.92600555977e-08,0.000950333613267,0.000734270767424,1.76186234808e-11,1.14126833735e-18,0.00324183750517,0.00152618193564,0.002200921747,0.0312223326307,0.0111507728615,0.0183438775046,0.00536383502312,1.56407820994e-23,0.00168841998399,0.0764228228501,0.0484952013411,-35.9989599896
6.6538671969e-08,0.000950839115945,0.000727974089564,2.72506715668e-11,6.26404548447e-19,0.00317682811463,0.00151759518785,0.00218839721645,0.0321571051258,0.0115448056205,0.0184058108928,0.00543597970624,6.20081242501e-23,0.00184780928485,0.0779532109205,0.0487668603795,-35.8389583896
1.11495141246e-07,0.000951232306727,0.000721481631486,4.19491848161e-11,3.42116887697e-19,0.00311096758894,0.00150855432975,0.00217450576389,0.0330553015787,0.011914188653,0.0179500332466,0.00550643032201,2.40964274829e-22,0.00201191752691,0.0789047244851,0.0490199145032,-35.6789567896
1.847125273e-07,0.000951513046091,0.000714799613043,6.42703882241e-11,1.8592877096e-19,0.00304436380067,0.00149906806878,0.0021592743711,0.0339123496505,0.0122557110122,0.0170146118715,0.00557509632791,9.17847778091e-22,0.00217941316922,0.0793063857078,0.0492540589179,-35.5189551896
3.02548743805e-07,0.000951681234395,0.000707934393462,9.80030071848e-11,1.00547473072e-19,0.00297712387684,0.00148914550259,0.00214273248766,0.0347237977573,0.0125663381725,0.0156756415359,0.00564188863598,3.42690921462e-21,0.00234879619879,0.0792253824422,0.0494690106499,-35.3589535895
4.89951343261e-07,0.000951736811934,0.000700892461292,1.48733556247e-10,5.41063451448e-20,0.00290935392146,0.00147879610447,0.00212491193605,0.0354853533403,0.0128432567794,0.0140370254829,0.00570671980431,1.25414708857e-20,0.00251841598778,0.0787569527299,0.0496645091165,-35.1989519895
7.84457006551e-07,0.000951679758979,0.000693680424223,2.24656818079e-10,2.89719490402e-20,0.00284115874774,0.00146802970833,0.00210584680972,0.0361929205216,0.013083916993,0.0122171903563,0.00576950422695,4.49892015915e-20,0.00268649457477,0.0780112068033,0.0498403166523,-35.0389503895
1.24177792485e-06,0.000951510095783,0.0006863049988,3.3773131119e-10,1.54368862059e-20,0.00277264162058,0.0014568564931,0.00208557336443,0.0368426366854,0.0132860715389,0.010335085664,0.00583015832152,1.58191095727e-19,0.00285115505171,0.0770992359499,0.0499962189902,-34.8789487895
1.94346766316e-06,0.000951227882574,0.000678773000056,5.05317256994e-10,8.18453798952e-21,0.00270390401039,0.00144528696675,0.00206412990346,0.0374309075285,0.0134478106271,0.00849773744188,0.00588860071404,5.45217414787e-19,0.0030104545264,0.0761207765741,0.0501320256972,-34.7189471895
3.0072483675e-06,0.000950833219517,0.00067109133108,7.52485291146e-10,4.3179848181e-21,0.00263504535884,0.00143333194984,0.00204155665716,0.0379544401369,0.0135675919838,0.00679108277064,0.00594475242039,1.8419224479e-18,0.00316242092485,0.0751551547539,0.0502475705616,-34.5589455895
4.60065716856e-06,0.000950326246657,0.000663266972547,1.11525192527e-09,2.26683823451e-21,0.00256616285735,0.00142100255865,0.00201789565729,0.0384102736634,0.0136442653336,0.00527498497276,0.00599853702376,6.0993969602e-18,0.00330509270974,0.0742564097682,0.0503427119319,-34.3989439894
6.95871485253e-06,0.000949707143831,0.000655306972235,1.64508760202e-09,1.18416555303e-21,0.00249735123873,0.00140831018806,0.00199319060689,0.0387958072051,0.0136770907898,0.00398244619958,0.00604988084771,1.97977754382e-17,0.00343656043076,0.0734526119827,0.0504173330068,-34.2389423894
1.04063110932e-05,0.000948976130569,0.000647218434542,2.41516139652e-09,6.15540727807e-22,0.00242870258267,0.00139526649398,0.00196748674602,0.0391088245158,0.0136657507416,0.00292230200356,0.00609871312408,6.29882910172e-17,0.00355500889771,0.0727486583968,0.0504713420733,-34.0789407894
1.53859091602e-05,0.000948133465958,0.000639008510034,3.52894076587e-09,3.18385763354e-22,0.00236030613539,0.00138188337561,0.00194083071411,0.0393475152231,0.0136103549698,0.0020842353707,0.00614496615535,1.96434241158e-16,0.00365875868743,0.0721313820456,0.0505046726952,-33.9189391894
2.24909664752e-05,0.000947179448492,0.000630684385034,5.13196469783e-09,1.63871323882e-22,0.00229224814387,0.00136817295738,0.00191327040944,0.0395104922675,0.0135114388781,0.00144482389505,0.00618857547092,6.0046610612e-16,0.0037463056649,0.0715756876191,0.050517283849,-33.7589375894
3.25051120529e-05,0.000946114415897,0.000622253271291,7.42786553328e-09,8.39275915872e-23,0.00222461170496,0.00135414757075,0.0018848548463,0.0395968053271,0.0133699548775,0.000973485656483,0.00622947997672,1.7991763748e-15,0.0038163572222,0.0710505774091,0.0505091600083,-33.5989359894
4.6446587565e-05,0.000944938744926,0.000613722395726,1.07000421192e-08,4.27719484779e-23,0.00215747662945,0.00133981973583,0.00185563401054,0.0396059500476,0.013187257119,0.00063751540851,0.00626762209782,5.28412299399e-15,0.00386786401674,0.0705242574937,0.0504803111751,-33.4389343893
6.56167251164e-05,0.000943652851145,0.000605098990294,1.53408005162e-08,2.16903113173e-23,0.0020909193214,0.00132520214279,0.00182565871397,0.0395378729505,0.0129650799168,0.00040578716168,0.00630294791339,1.52119900429e-14,0.00390004612009,0.069967898148,0.0504307728599,-33.2789327893
