0-Abriel 2000,1-Abriel 2001,2-Abriel 2001,3-Abriel 2001,4-Abriel 2001,5-Abriel 2001,6-Akai 2000,7-Albert 2008,8-An 1998,9-An 1998,10-Bankston 2007b,11-Baroudi 2000a,12-Baroudi 2000a,13-Baroudi 2000b,14-Baroudi 2001,15-Bezzina 2003,16-Bezzina 2003,17-Casini 2007,18-Deschenes 2000,20-Ellinor 2008,21-Groenewegen 2003a,22-Groenewegen 2003a,23-Groenewegen 2003b,24-Guetter 2013,25-Guetter 2013,26-Gui 2010a,27-Gui 2010a,28-Gui 2010b,29-Huang 2009,32-Itoh 2007,33-Kato 2014,34-Lin 2008,35-Liu 2002,36-Lupoglazoff 2001,37-Makita 1998,38-Makita 2002,39-Makiyama 2008,40-Mohler 2004,41-Moreau 2013,42-Murphy 2012,43-Neu 2010,44-Nguyen 2008,45-Rook 1999,46-Shirai 2002,47-Smits 2005a,48-Smits 2005b,49-Surber 2008,50-Surber 2008,51-Tan 2002,52-Tarradas 2013,53-Viswanathan 2003,54-Wang 1996,55-Wang 2002,56-Wang 2007a,58-Wang 2008,59-Wang 2015,60-Wedekind 2001,61-Wei 1999,62-Wei 1999,63-Yang 2002,64-Ye 2003,65-Young 2005,66-Zhang 2008,sum,gauss,x
6.789817046516128e-13,8.759472560840209e-74,1.8619846437702596e-63,9.270086012971306e-105,1.6312882104051909e-96,7.652531056856938e-94,0.0009254572927522187,1.085187010106275e-74,0.00038362091077357363,3.3270573581032726e-07,7.837423446868028e-05,3.0306860578804615e-07,3.247705722919333e-11,1.8622399075943572e-05,6.883704469053366e-12,0.00048670070761045175,0.0005477831226519291,0.0003643580156446396,2.456022927506864e-14,3.8388554710348e-89,0.0007582309049737181,0.0008741357772150288,0.001561599595654409,0.0006044280533556203,0.0002809414040567497,0.0012075653841012713,1.756337713362049e-06,0.0016325873989624254,3.6039178604293286e-10,1.221346390170881e-06,0.0005568520533446892,7.844376080948612e-19,0.0007464928088888589,8.621927113859856e-07,0.00012704964132063132,3.320786533218369e-05,0.001435312803080484,5.0866136993242854e-17,1.815976346911228e-05,8.623541105244433e-07,1.603783038683922e-05,1.486867288018159e-07,0.0005910589917349583,3.2467806853476894e-05,1.4396305492591558e-05,2.094989484526842e-05,2.7626477636583005e-05,0.001743785329873007,2.910670085650071e-06,0.0001438825633471341,0.0003759400808669407,5.072327430122814e-15,1.186956435581179e-06,6.108681423741476e-05,6.108681423741476e-05,0.00021312082018950558,5.137776515472805e-07,1.9116659354819046e-06,0.0005869062431500981,1.5618021693014727e-141,0.0002233724370427563,0.0002775936829395174,1.2925683518893995e-45,0.01704280239213144,0.028350763066731028,-78.23938239382394
1.2256012684490122e-12,4.723298599813117e-72,3.6362898013496133e-62,1.5843943918965951e-102,2.2524741428070318e-94,9.841260901670907e-92,0.0009156579769008318,2.2215836887549557e-73,0.00040100817812659714,3.808457238422375e-07,9.130818086078573e-05,2.699666292783447e-07,5.7426464580743504e-11,1.7021887756303557e-05,4.396724934331166e-12,0.0004866360240431602,0.0005372030562843084,0.000354487428049497,1.6072159166399212e-14,1.802741987853679e-87,0.0007456392666620978,0.0008851147940982775,0.001564031739506635,0.000580649603222887,0.00030469336240537023,0.0011554799122958075,2.179659290413822e-06,0.0015760618699939587,2.8896274824154807e-10,1.0128437727810061e-06,0.0005514517450882724,4.517916138940124e-19,0.0007616504086449734,7.25926389470935e-07,0.0001378262035157778,3.024321874918996e-05,0.0014362509140151602,1.5241645047374264e-16,1.641853447438751e-05,7.839165396223162e-07,1.428754259392391e-05,1.1226064229582545e-07,0.0019920878323091296,3.0392942815528312e-05,1.2530894514220818e-05,1.977716473763063e-05,3.124681200860086e-05,0.001714598421191338,2.5529910098568876e-06,0.0001259453503077504,0.0003508405773476237,3.3908458228274335e-15,1.0773956384096996e-06,5.5713578110532136e-05,5.5713578110532136e-05,0.00024544798014925075,4.5283731635901807e-07,2.202523563020183e-06,0.0006581393461315215,9.37894073126474e-144,0.0002204886159823895,0.0002844272413756952,1.259396302789784e-44,0.018372223700926442,0.028277085335585015,-78.07938079380793
2.19486998773011e-12,2.424553480691389e-70,6.8776992267507e-61,2.5582077163438676e-100,2.9382037336964122e-92,1.1956095232306986e-89,0.0009053782543935821,4.4231922086424757e-72,0.0004188101509755393,4.3546707089456513e-07,0.00010600368038388086,2.4028588780062433e-07,1.0064379789416909e-10,1.5544085960707975e-05,2.7942135093434756e-12,0.0004864977695958187,0.0005265938870439557,0.0003447302656896894,1.0480562820891643e-14,8.152956957042478e-86,0.0007328288797523246,0.0008956653665484251,0.0015640222709516838,0.0005572235732496366,0.00032983738352614333,0.0011032367560640426,2.6960913157270726e-06,0.0015174914071029442,2.3132408134054414e-10,8.379635346461366e-07,0.0005459528680481762,2.591085771595712e-19,0.0007765984086121173,6.100220001970551e-07,0.00014931109192570824,2.751116624301865e-05,0.0014352981727017327,4.481250849665593e-16,1.4826974130283779e-05,7.12157517978946e-07,1.270981352814208e-05,8.442005405406984e-08,0.0051976200133379965,2.8432721803110136e-05,1.0885671177156352e-05,1.8661746343310145e-05,3.5275692762749005e-05,0.0016822339653814373,2.236205285469991e-06,0.0001098964082312618,0.00032688809139032527,2.2599748847653066e-15,9.772756824864305e-07,5.0745827697871596e-05,5.0745827697871596e-05,0.0002815110868592718,3.9872111210539983e-07,2.5337936638503416e-06,0.0007346933459721779,5.407962685509215e-146,0.00021761515785742377,0.0002913357781430117,1.1947853589009617e-43,0.021514376301177886,0.028199776020113847,-77.91937919379194
3.899750901871209e-12,1.1847782025912687e-68,1.259882865956614e-59,3.902125993384612e-98,3.6207369468515548e-90,1.3722112040775096e-87,0.0008946367009531758,8.564933356009927e-71,0.0004370128239074227,4.973693257783947e-07,0.000122632920915884,2.136955576085573e-07,1.7482417248164295e-10,1.4181038299497271e-05,1.766904561582222e-12,0.00048628600697791336,0.0005159654991915183,0.00033509199877827946,6.810257907657369e-15,3.550965787686226e-84,0.0007198183236522105,0.0009057689739751637,0.0015615712343334158,0.000534183728345364,0.0003563907293635639,0.0010510651187259756,3.323884931558305e-06,0.0014572543995172327,1.84889328508718e-10,6.91650708727331e-07,0.000540359429689223,1.47975317073449e-19,0.0007913125962165831,5.116383473887083e-07,0.00016153040330091958,2.499677210021253e-05,0.0014324583403902023,1.2927989551016335e-15,1.3374101331378492e-05,6.465533183990146e-07,1.1289911520322275e-05,6.323048549668338e-08,0.010498299496427601,2.658214374541681e-05,9.437793399122635e-06,1.7601375185941478e-05,3.974980721448477e-05,0.0016468913688465487,1.9560508243178763e-06,9.558995250908922e-05,0.0003040790345479848,1.501737371815813e-15,8.858504648400263e-07,4.61599515911646e-05,4.61599515911646e-05,0.00032153925545126065,3.507165668877741e-07,2.9104761778306626e-06,0.0008164573116746995,2.9940958997929455e-148,0.00021475263245897578,0.00029831663987799523,1.103661650793768e-42,0.0267608492481055,0.028118865979269984,-77.75937759377594
6.874377907632203e-12,5.5113915208045226e-67,2.2352157993327553e-58,5.622892060440117e-96,4.21507218397677e-88,1.487803348270892e-85,0.0008834525660287771,1.612973404058252e-69,0.0004556004824791209,5.674402208540262e-07,0.00014137352154448385,1.8989423090139198e-07,3.0099236049330697e-10,1.2925169417771642e-05,1.1117056378556253e-12,0.000486000832217745,0.0005053276049509231,0.00032557778877471326,4.4097207243263294e-15,1.489455696224621e-82,0.0007066262005951177,0.0009154077331659145,0.0015566901025143816,0.0005115612686532752,0.00038436387090540815,0.0009991831524965022,4.084348226469083e-06,0.0013957275981782119,1.4754172481308827e-10,5.695443935676102e-07,0.0005346754749798882,8.41512622256957e-20,0.0008057687634454402,4.2829731628212486e-07,0.00017450923357335336,2.2685732099725037e-05,0.001427742618348031,3.659544685760485e-15,1.204954444489491e-05,5.866170380417658e-07,1.0014092913826519e-05,4.717046899763783e-08,0.016415411701942655,2.48363317439208e-05,8.166347151465717e-06,1.659384334973752e-05,4.470788656525482e-05,0.0016087852938948025,1.708656178630101e-06,8.288355697454775e-05,0.0002824047205379642,9.948994043117287e-16,8.024263621726349e-07,4.193301250997135e-05,4.193301250997135e-05,0.00036574210268717746,3.081792229591675e-07,3.3380971559501264e-06,0.0009032333899366705,1.5916583499542175e-150,0.0002119015980956472,0.00030536703895445134,9.926601661428562e-42,0.0326337943159258,0.02803438744774411,-77.59937599375993
1.202260026862772e-11,2.440643755356475e-65,3.8407058419133484e-57,7.654400477540442e-94,4.6356008568637625e-86,1.5239231896980478e-83,0.0008718457154590498,2.954237911883146e-68,0.00047455568614142887,6.466639863307312e-07,0.0001624067048540493,1.6860758020974535e-07,5.136283560209724e-10,1.1769278302558982e-05,6.959687451232892e-13,0.00048564237458985593,0.0004946897309424307,0.00031619248792913733,2.845294242338251e-15,6.016701341348883e-81,0.0006932710922101848,0.0009245644509239736,0.0015494016874183637,0.0004893848078643781,0.0004137598606923793,0.0009477966293927803,5.002244814556038e-06,0.0013332822984873254,1.175519612280444e-10,4.678939013973159e-07,0.0005289050815593082,4.765361540543038e-20,0.0008199427719981356,3.57842809437385e-07,0.00018827145231949645,2.056437934089645e-05,0.0014211695742564103,1.016453327362871e-14,1.0843527505140844e-05,5.31896394437442e-07,8.869566896167336e-06,3.50490829682142e-08,0.01987023436720043,2.319053595917748e-05,7.052243948334241e-06,1.5637000095496056e-05,5.0190658358185086e-05,0.0015681434919538845,1.4905114236774284e-06,7.163939392968875e-05,0.0002618517748731988,6.571419005137703e-16,7.263591381228889e-07,3.804280204941672e-05,3.804280204941672e-05,0.00041430327872350286,2.705268998305849e-07,3.822751058188749e-06,0.0009947309025068755,8.12430319307401e-153,0.00020906260147068767,0.0003124840538766113,8.693283029464039e-41,0.036055256057080064,0.027946374014565827,-77.43937439374393
2.086084428321716e-11,1.0288840698580096e-63,6.391531477329522e-56,9.843637002272472e-92,4.816150257402675e-84,1.4745978596855235e-81,0.0008598365728589456,5.262338372731051e-67,0.0004938592582773018,7.361302679937512e-07,0.0001859151188171426,1.4958617884983418e-07,8.687244372258985e-10,1.0706531385936256e-05,4.335237325813926e-13,0.00048521079651736457,0.00048406120529935953,0.0003069406395198904,1.829413405901405e-15,2.340664035473372e-79,0.0006797715169354198,0.0009332226750919729,0.001539739962437436,0.0004676803656653653,0.000444573727286899,0.0008970978075257864,6.106221043035401e-06,0.001270280749429629,9.350975396604316e-11,3.834831062627543e-07,0.0005230523549095532,2.6871687603026168e-20,0.0008338106194159216,2.9840349997607197e-07,0.00020283946771565726,1.861968599986645e-05,0.0014127650204166418,2.7702065657083697e-14,9.746854474196605e-06,4.819716195988522e-07,7.844457770332347e-06,2.5938562973319734e-08,0.018619696116901785,2.164013685606487e-05,6.078115282510069e-06,1.4728752317547589e-05,5.624077321981069e-05,0.0015252045439613328,1.2984403936106627e-06,6.172524365400966e-05,0.00024240255210154475,4.327468890330906e-16,6.570509791850503e-07,3.446788585912233e-05,3.446788585912233e-05,0.00046737366798258123,2.3723435463654164e-07,4.3711446890930374e-06,0.0010905620009563984,3.981754856896986e-155,0.00020623617756789948,0.00031966462989830213,7.412857064416202e-40,0.03478281045842238,0.027854860600850673,-77.27937279372793
3.5911522976611335e-11,4.129024066918968e-62,1.0301515416805978e-54,1.1958947926926703e-89,4.7270151759027316e-82,1.3479602824657808e-79,0.0008474460599714468,9.116478569819663e-66,0.0005134902837110558,8.370436698509467e-07,0.0002120803039683169,1.326034700290157e-07,1.4563126174508812e-09,9.730454588378008e-06,2.686947804965582e-13,0.00048470629344931054,0.0004734511454882716,0.0002978264787638608,1.1721011777473269e-15,8.769391782516916e-78,0.0006661458884058863,0.0009413667437490762,0.001527749798638142,0.00044647137376835263,0.00047679190045046426,0.0008472644975476194,7.429258998717792e-06,0.0012070728349115414,7.426701374305876e-11,3.1356251352978826e-07,0.0005171214235410671,1.5088910900693627e-20,0.0008473485059405187,2.4835917389599203e-07,0.00021823398323807396,1.6839261378953918e-05,0.0014025618448846012,7.408003720222315e-14,8.750891864631005e-06,4.3645345083790917e-07,6.927765264065671e-06,1.9119562563857747e-08,0.013507052160384121,2.0180647837706525e-05,5.2282055812935986e-06,1.3867064849558342e-05,6.290270355217138e-05,0.0014802155391787004,1.1295743122356015e-06,5.301528620975747e-05,0.00022403555621806925,2.8412114480060447e-16,5.93947658804373e-07,3.118763978771207e-05,3.118763978771207e-05,0.000525064393119465,2.0782832201402565e-07,4.9906425842233825e-06,0.0011902391672468542,1.8737646423075016e-157,0.00020342284954624783,0.0003269055798722801,6.154687616775959e-39,0.029660222127247372,0.027759883436714105,-77.11937119371194
6.133441602749879e-11,1.5774198672513433e-60,1.6080501917212575e-53,1.3725347060800793e-87,4.382954282400964e-80,1.1640551806126445e-77,0.0008346955362270115,1.5359974792162864e-64,0.0005334261140128083,9.507339410171839e-07,0.00024107981020700015,1.1745387722176731e-07,2.4197289110653567e-09,8.834924440527072e-06,1.6570239872529114e-13,0.0004841290937131401,0.00046286844684984203,0.00028885393437791043,7.483192550967242e-16,3.164095820735967e-76,0.0006524124749428034,0.0009489818323762614,0.0015134866176328718,0.0004257786948970118,0.0005103916760407163,0.0007984593308213686,9.009151184638745e-06,0.0011439930662670232,5.889074121297733e-11,2.5578854188020497e-07,0.00051111643419907,8.436935165353265e-21,0.0008605329018455302,2.0631042639138664e-07,0.00023447374754271617,1.5211346608431114e-05,0.0013905997970792008,1.9438133226227238e-13,7.84755000326027e-06,3.94981216613779e-07,6.1093234261647e-06,1.403695084245331e-08,0.0075851985645026135,1.880771729893949e-05,4.488265061764348e-06,1.3049960627106464e-05,7.02226119387049e-05,0.0014334297238469467,9.813268426966749e-07,4.5390691108723686e-05,0.0002067258600996961,1.8598073671573878e-16,5.365358286274454e-07,2.8182277557632685e-05,2.8182277557632685e-05,0.0005874397801807786,1.8188291538724798e-07,5.689313616916014e-06,0.0012931748173638084,8.466573559579136e-160,0.00020062312864313814,0.0003342035853334463,4.975594581956488e-38,0.023740741970288925,0.027661480037373776,-76.95936959369593
1.0393052342890306e-10,5.736752577419192e-59,2.431086334716944e-52,1.4881498683409927e-85,3.839192248294485e-78,9.49648781639203e-76,0.0008216067377537911,2.5169172241326734e-63,0.0005536423808861578,1.0786668234934926e-06,0.0002730839774015014,1.0395104851235234e-07,3.9849083935478675e-09,8.014158415044056e-06,1.0167673052957915e-13,0.0004834794583424889,0.0004523217718750818,0.0002800266307682149,4.760771210954979e-16,1.0994602796735204e-74,0.0006385893602625502,0.0009560539987910553,0.0014970159648740216,0.0004056206540384708,0.0005453407297817711,0.0007508292278138344,1.0888991267915863e-05,0.0010813579175117701,4.662406027999075e-11,2.0816949273426483e-07,0.0005050415470986073,4.697593089186551e-21,0.0008733406149774567,1.7105147470718025e-07,0.00025157529913975456,1.3724806352309035e-05,0.0013769252298205744,5.00463307891318e-13,7.0292631974151656e-06,3.5722101549070434e-07,5.3797586092855134e-06,1.0264324972408503e-08,0.0032975525132850915,1.751713013061572e-05,3.845443676880996e-06,1.2275520714927698e-05,7.824818717389535e-05,0.0013851041507268538,8.513705642986746e-07,3.874002241863407e-05,0.00019044552012718728,1.213744228975648e-16,4.843404354016944e-07,2.543287055690414e-05,2.543287055690414e-05,0.0006545104648099523,1.5901537137033304e-07,6.475978547731666e-06,0.0013986832213347066,3.673266664958396e-162,0.00019783751408631857,0.0003415551978192005,3.916539758300713e-37,0.019467973271561564,0.02755968917846231,-76.79936799367994
1.747231550063474e-10,1.9861125399288323e-57,3.559618561656374e-51,1.5242737865333347e-83,3.176916167173433e-76,7.318893676986802e-74,0.0008082017160806506,4.01108998350003e-62,0.0005741130178874213,1.2224555743121362e-06,0.00030825240478619064,9.192622771319908e-08,6.504433803513546e-09,7.262704593277701e-06,6.207797797413016e-14,0.0004827576808804415,0.0004418195402289542,0.0002713478908230737,3.018118411234599e-16,3.67924937131862e-73,0.0006246944055172072,0.0009625702256612413,0.0014784130079676606,0.00038601308121355047,0.0005815966890733499,0.0007045050623336321,1.3117673668985686e-05,0.001019463527250566,3.685404609481806e-11,1.6901767768955317e-07,0.0004989009311957554,2.604533476363007e-21,0.0008857488582378806,1.4154585138649706e-07,0.0002695527076534185,1.2369117859548989e-05,0.0013615908001404888,1.264311985393843e-12,6.288969047089965e-06,3.228639860673834e-07,4.7304469894569935e-06,7.475681590801098e-09,0.0011097748425390069,1.6304808706260017e-05,3.288187164490308e-06,1.1541884206672377e-05,8.702844602380981e-05,0.0013354973596729513,7.376148708945751e-07,3.295947821115186e-05,0.00017516398249908205,7.897346596383556e-17,4.3692226158724293e-07,2.2921360348312346e-05,2.2921360348312346e-05,0.0007262268375993228,1.3888211898056448e-07,7.360258188745576e-06,0.0015059848967638933,1.5302040759284125e-164,0.00019506649301434558,0.0003489568404297675,3.0017787243470978e-36,0.017307582916393963,0.027454550870572955,-76.63936639366393
2.9142464808640585e-10,6.545766489896906e-56,5.04787790557848e-50,1.4749329131815072e-81,2.4835026333046178e-74,5.328694669495459e-72,0.0007945027767729419,6.216857593584906e-61,0.0005948102906814152,1.3838731717672668e-06,0.0003467301457358497,8.122674521194565e-08,1.0523014809742392e-08,6.575430784318331e-06,3.771175679743872e-14,0.000481964087158478,0.000431369919530947,0.0002628207392836853,1.9066185370592828e-16,1.185737807328046e-71,0.0006107452127707318,0.0009685184604161491,0.001457761965379096,0.0003669693649700481,0.0006191067718752936,0.0006596015145935648,1.5750392988966567e-05,0.0009585837833613124,2.9085214419703284e-11,1.3690718000434937e-07,0.0004926987595023834,1.4379651417350641e-21,0.0008977353167343006,1.1690474618987484e-07,0.0002884173136263705,1.1134357689889545e-05,0.0013446551315670903,3.134011551859322e-12,5.620087127967223e-06,2.916246655549055e-07,4.153472024070111e-06,5.422929824766181e-09,0.0002891321727137685,1.5166813382690076e-05,2.806136042177406e-06,1.0847248004948332e-05,9.661349907487239e-05,0.001284867118005471,6.381852733183591e-07,2.79529839496393e-05,0.000160848478099732,5.123066882182454e-17,3.938755873656899e-07,2.063056450313749e-05,2.063056450313749e-05,0.0008024730402658112,1.2117515547679382e-07,8.3526218017358e-06,0.0016142135658169696,6.1206617084724e-167,0.0001923105404055647,0.00035640480963079204,2.2401308803699058e-35,0.01652665549292667,0.027346106333062,-76.47936479364793
4.822481463374707e-10,2.05369565572059e-54,6.932925283581007e-49,1.3482627266283832e-79,1.8340723778925866e-72,3.6651285328609875e-70,0.0007805324182374874,9.371184233479996e-60,0.0006157048359925837,1.5648652111003064e-06,0.0003886436765838246,7.171462167020432e-08,1.687370268039854e-08,5.9475132066089465e-06,2.279497806492943e-14,0.00048109903505133886,0.0004209808168995462,0.0002544479066663092,1.2002174051071245e-16,3.680169942485289e-70,0.0005967590900067702,0.0009738876523843344,0.0014351554716042925,0.00034850051576431436,0.0006578075014273632,0.0006162171037022221,1.884913238342665e-05,0.0008989687988730488,2.2917718304571486e-11,1.106367394776847e-07,0.0004864392044516579,7.905523578318096e-22,0.0009092782143246052,9.636777188179807e-08,0.0003081774689865984,1.0011186429492479e-05,0.0013261824409141537,7.622742616980207e-12,5.016497251830998e-06,2.632394345237026e-07,3.6415822030051368e-06,3.918140100765403e-09,5.831447270454939e-05,1.4099342546107285e-05,2.3900282333289086e-06,1.0189866489321012e-05,0.00010705427933349546,0.0012334682476123143,5.514040781356265e-07,2.363215955391023e-05,0.0001474644031521207,3.313398407202143e-17,3.548259713994051e-07,1.8544176366317835e-05,1.8544176366317835e-05,0.0008830617321390939,1.0561871088181603e-07,9.46443529373673e-06,0.0017224256892296769,2.3507125386807822e-169,0.00018957011901553155,0.00036389527730005936,1.6277462098964756e-34,0.016347506445874103,0.027234397967131504,-76.31936319363194
7.917413404726349e-10,6.133813702328866e-53,9.222029269818381e-48,1.1643130497771804e-77,1.2795618728915651e-70,2.3814998489221575e-68,0.0007663132709287657,1.3738302507018074e-58,0.0006367657093609363,1.767563490021114e-06,0.0004340967003841693,6.326527788966593e-08,2.6817613704394496e-08,5.374424834796588e-06,1.370960067405993e-14,0.00048016291420806647,0.00041065987126510576,0.0002462318337084017,7.528779929138236e-17,1.1000105321583469e-68,0.0005827530177559431,0.0009786677869975042,0.001410693885499843,0.0003306152383658232,0.0006976245051333337,0.0005744343881160173,2.2483128024614637e-05,0.0008408437799992493,1.8029450730654726e-11,8.919726957740947e-08,0.0004801264333213168,4.327895679547698e-22,0.0009203563792789598,7.928593796315636e-08,0.0003288382804409273,8.990831696225392e-06,0.0013062421328982794,1.8192242823317365e-11,4.472517492516249e-06,2.37465045210854e-07,3.1881494022272694e-06,2.819607939553241e-09,9.104889410823314e-06,1.3098732234939177e-05,2.0316058647593416e-06,9.568051079828884e-06,0.0001184022326002282,0.0011815505634831236,4.7577240641324326e-07,1.991617953851143e-05,0.00013497568326023446,2.1365452687613413e-17,3.1942814741082077e-07,1.6646759353717793e-05,1.6646759353717793e-05,0.0009677298475227572,9.196618359717589e-08,1.0708008715783422e-05,0.0018296125078408499,8.668676505608306e-172,0.00018684567932280376,0.00037142429301964894,1.151644863457253e-33,0.016361351380671314,0.027119469328217148,-76.15936159361593
1.289628273465628e-09,1.743990035620373e-51,1.1880610867024173e-46,9.498564522153995e-76,8.433329848255488e-69,1.461856968629661e-66,0.000751868037182627,1.9587847592650915e-57,0.0006579604417603994,1.994300278790637e-06,0.00048316585851363765,5.576634437198196e-08,4.224442432906113e-08,4.851923506966168e-06,8.204150975053372e-15,0.0004791561457595075,0.00040041444645314873,0.00023817467631055743,4.706064309964358e-17,3.1664714446284376e-67,0.0005687436174219555,0.0009828499169125282,0.001384484548992287,0.0003133200123973273,0.0007384724053509841,0.0005343203208295974,2.6729294798197075e-05,0.000784408280237768,1.416138165137163e-11,7.174353981600291e-08,0.0004737646037215454,2.359319705877887e-22,0.0009309493087831917,6.510662679947317e-08,0.0003504013581900867,8.065069717871597e-06,0.0012849083661626945,4.260156538797844e-11,3.982882147448275e-06,2.140772306749254e-07,2.7871281059467564e-06,2.020971904200634e-09,1.100503394219584e-06,1.216145537034305e-05,1.7235266443328579e-06,8.980169703435432e-06,0.0001307089690589459,0.0011293569458060103,4.099535091504504e-07,1.6731544880157876e-05,0.00012334511881938333,1.3735527580341239e-17,2.8736403340976105e-07,1.492373637051574e-05,1.492373637051574e-05,0.0010561355580274991,7.99973299573449e-08,1.2096642511544607e-05,0.00193471443530914,3.069433256132631e-174,0.00018413765948302991,0.0003789877866143045,7.933576963942001e-33,0.01642703035230834,0.027001365097706485,-75.99935999359994
2.0840792931712943e-09,4.720373222914255e-50,1.482358831518005e-45,7.32047336017031e-74,5.2508529780157566e-67,8.47719516473671e-65,0.0007372194318970989,2.716160316279236e-56,0.0006792551050831409,2.2476232632399785e-06,0.0005358964343367827,4.9116564324455457e-08,6.595658925232485e-08,4.376039879879022e-06,4.8850126730128684e-15,0.0004780791820025817,0.00039025162503767205,0.00023027831094540863,2.931296068644601e-17,8.77817170335169e-66,0.0005547471213771706,0.0009864261899161857,0.001356641003818731,0.0002966191801093149,0.0007802548090856124,0.0004959267446628537,3.1672596413546084e-05,0.000729835827942906,1.110556786552213e-11,5.7569583834974945e-08,0.00046735785915404506,1.2807391102383695e-22,0.0009410372320096079,5.336037803386199e-08,0.0003728645724731161,7.226205749173918e-06,0.0012622595945008645,9.788794152876249e-11,3.5427197871559907e-06,1.928693920045258e-07,2.433015722581917e-06,1.4427617316584226e-09,1.0297373999498272e-07,1.1284120624781216e-05,1.4592801084564396e-06,8.424646170681262e-06,0.00014402587599316965,0.0010771215649061706,3.527573303463553e-07,1.40117842083322e-05,0.00011253471014095955,8.803865478183285e-18,2.583408501956869e-07,1.3361374923323774e-05,1.3361374923323774e-05,0.0011478566394274156,6.951569108252306e-08,1.3644671902591835e-05,0.0020366375584223344,1.0435558986871614e-176,0.0001814464852912406,0.00038658157093629595,5.321549248357893e-32,0.01650940617910627,0.02688013105401284,-75.83935839358394
3.3414302506602686e-09,1.2162632875105885e-48,1.791307802100327e-44,5.329829634691643e-72,3.0885426653212764e-65,4.644002624057308e-63,0.0007223901242722258,3.6630186142617744e-55,0.0007006143864371904,2.5303111420273123e-06,0.0005922981433564332,4.322478410080493e-08,1.0206727256311971e-07,3.943065312407001e-06,2.8941494779224405e-15,0.0004769325060616504,0.00038017820296176806,0.00022254434050419906,1.81940794256279e-17,2.3435937449581122e-64,0.0005407793448896155,0.0009893898734908277,0.0013272821742808171,0.0002805150404818653,0.0008228644026863642,0.000459291011922582,3.7406341238081216e-05,0.0006772739089298728,8.695367177365619e-12,4.608742327962997e-08,0.00046091032464871403,6.923065080809829e-23,0.0009506011714843722,4.364929931475802e-08,0.00039622182054069115,6.467053575650858e-06,0.0012383780872453288,2.2069737081534673e-10,3.147531528035622e-06,1.7365136072752582e-07,2.120814181496154e-06,1.0258686074846828e-09,7.45898915571702e-09,1.0463470958477933e-05,1.2331089241069426e-06,7.89995946963612e-06,0.0001584036920652833,0.0010250682752408228,3.031262642802033e-07,1.1697100607509735e-05,0.00010250596099619081,5.625955038738957e-18,2.3208934559852615e-07,1.1946768478197844e-05,1.1946768478197844e-05,0.0012423904196918725,6.034624096191141e-08,1.5367508737011292e-05,0.002134271917356621,3.406633128961158e-179,0.0001787725701522639,0.00039420134489644013,3.475567395006306e-31,0.01660126514489935,0.026755814043031623,-75.67935679356793
5.3151928958869075e-09,2.9833058428654205e-47,2.0964735545557334e-43,3.665898745403084e-70,1.7162096006741635e-63,2.4033980613055425e-61,0.0007074026808121222,4.8043860106411524e-54,0.000722001671147242,2.8453898516250045e-06,0.0006523411128707624,3.800902531190326e-08,1.5655046341621817e-07,3.549539750046953e-06,1.7060801631585987e-15,0.0004757166315273374,0.000370200684920502,0.0002149741005512815,1.1253019199816566e-17,6.025739490680326e-63,0.0005268556599344197,0.0009917353759333954,0.0012965315242195127,0.00026500794874878477,0.000866183156599153,0.00042443671197278014,4.403238347579657e-05,0.0006268442805775964,6.797466763600008e-12,3.6808728348121636e-08,0.00045442610248407794,3.726490532525953e-23,0.0009596230024854339,3.563693389689769e-08,0.00042046280672569425,5.780914333783578e-06,0.0012133494329151417,4.882356055722451e-10,2.793169647189583e-06,1.562482335279287e-07,1.8459929619382423e-06,7.265268238001791e-10,4.1826531702704214e-10,9.696381852849948e-06,1.0399353379084693e-06,7.404642984060487e-06,0.000173892044166907,0.0009734091914525939,2.6012205032635227e-07,9.733978841842948e-06,9.322015962703085e-05,3.584378986253045e-18,2.0836212079270413e-07,1.0667814592774224e-05,1.0667814592774224e-05,0.0013391554536702128,5.233324031917992e-08,1.728168006883013e-05,0.0022265111610994858,1.0677931710966383e-181,0.00017611631505915938,0.00040184269674044184,2.2102017845497547e-30,0.01670053057034826,0.026628461948005284,-75.51935519355193
