0-Bebarova 2008,1-Cheng 2010,2-Cheng 2010,3-Cheng 2011,4-Ge 2008,5-Hoshi 2014,6-Hsueh 2009,7-Hu 2015,8-Juang 2014a,9-Kapplinger 2015,10-Kapplinger 2015,11-Kapplinger 2015,12-Kapplinger 2015,13-Kapplinger 2015,15-Sarhan 2009,16-Shinlapawittayatorn 2011a,17-Shinlapawittayatorn 2011b,18-Tan 2005,19-Tan 2005,20-Tan 2005,21-Tan 2005,22-Tan 2005,23-Tan 2005,24-Tan 2005,25-Tan 2005,26-Tan 2006,27-Watanabe 2011b,28-Watanabe 2011b,29-Zeng 2013,sum,gauss,x
2.0650878796162997e-05,6.727815552925248e-08,6.675569207280702e-12,1.56108355636184e-07,1.5079072545458507e-05,5.250990365686406e-21,3.757389526677388e-15,7.24988996607297e-05,1.7133947627856245e-104,1.7068695836030742e-133,6.98200296737594e-14,1.0553642233259903e-16,2.4832139182713633e-28,2.9740030590977644e-31,1.6615878119466653e-182,3.769358679207063e-17,1.0357859426122318e-37,6.877849258795148e-06,3.9746386168253934e-16,2.1099083363994084e-09,7.062230171247056e-05,1.3593153713650562e-07,2.020416993804181e-14,1.0276487753622308e-08,8.090445268471523e-89,8.593818523471535e-09,3.300981827791957e-10,1.312236549925293e-28,2.4581676380918555e-09,0.00018611209527224468,0.0005065094103039807,-56.15916159161591
1.732947487190789e-05,5.292201045938234e-08,4.54475720333875e-12,1.3231481750010604e-07,1.3886777313112975e-05,2.946483492568241e-21,2.7460305311370385e-15,6.93960524043913e-05,1.4417626641365877e-105,8.727401045428135e-135,5.015271392990093e-14,7.196671567929048e-17,1.348685976300685e-28,1.2729342790220646e-31,1.381354322321433e-183,2.839401749010745e-17,4.983109676978936e-38,6.2570001015551935e-06,2.563856734130911e-16,1.7688161857722682e-09,6.711518183878216e-05,1.2202905431799305e-07,1.467103959398183e-14,8.703627939751524e-09,5.671032839456804e-90,7.2495378495302684e-09,2.731212887492883e-10,7.401379017178022e-29,2.048680994075555e-09,0.00017431180080896864,0.00047834030644892397,-55.99915999159991
1.4503543631707972e-05,4.151929988885423e-08,3.082795823171424e-12,1.1198771464865214e-07,1.278130743851551e-05,1.646838599270796e-21,2.00332960052825e-15,6.640657059266371e-05,1.1974505379670532e-106,4.397605755781255e-136,3.5945433952308514e-14,4.8960997501793054e-17,7.301595662150911e-29,5.418697127948719e-32,1.139844052802372e-184,2.136174063999854e-17,2.3893688753782183e-38,5.687641682374488e-06,1.6485422773941005e-16,1.4812525408352433e-09,6.375955180384715e-05,1.0947552313027967e-07,1.0632193766281023e-14,7.363314785684694e-09,3.905089167859058e-91,6.108580822182581e-09,2.2573802230012097e-10,4.163120120514363e-29,1.7054190857816696e-09,0.00016341848512364533,0.00045157578507319245,-55.83915839158391
1.2106112548364477e-05,3.2487413692584206e-08,2.08348572099481e-12,9.464808880229763e-08,1.1756987622899028e-05,9.168162394388142e-22,1.4589061668461015e-15,6.352728198545386e-05,9.816323468094729e-108,2.183707252779122e-137,2.5705609439575517e-14,3.3232123201540603e-17,3.9403513391442435e-29,2.294077562705679e-32,9.335645196763801e-186,1.6050805880393878e-17,1.141874254292605e-38,5.165957775283988e-06,1.0566147154069667e-16,1.239089857329718e-09,6.0550163612433824e-05,9.81480280793793e-08,7.690011577429051e-15,6.222484989982182e-09,2.6416714491458038e-92,5.141338361947696e-09,1.8637627263098338e-10,2.3352373183769042e-29,1.4180183093663136e-09,0.00015334599650129583,0.00042615591720279353,-55.679156791567905
1.0078064806249232e-05,2.535313596197155e-08,1.402968713174875e-12,7.987904841017367e-08,1.0808459761779042e-05,5.083909270569349e-22,1.0605477271168659e-15,6.075505683377529e-05,7.942689900410644e-109,1.0686101766522847e-138,1.8342011456227637e-14,2.2503764758324618e-17,2.1196411622889474e-29,9.65929971544062e-33,7.589301245061581e-187,1.2045018160548493e-17,5.4388324843714655e-39,4.688371673237808e-06,6.750616711512608e-17,1.035389567698999e-09,5.748188050565813e-05,8.793401307592124e-08,5.551025491064254e-15,5.252569276566625e-09,1.7555196893016586e-93,4.3223298721959804e-09,1.5371394594480143e-10,1.306317923057947e-29,1.1776778231087745e-09,0.00014401694288665743,0.00040202273113551756,-55.51915519155192
8.367417605398453e-06,1.9733297426625893e-08,9.412763245275071e-13,6.7318353168157e-08,9.930669503671613e-06,2.808002692143742e-22,7.695927726317083e-16,5.808680961957565e-05,6.343279124581881e-110,5.1533656709122645e-140,1.3058728654184966e-14,1.5203428199984466e-17,1.1365799016619897e-29,4.044897408411679e-33,6.123754890469818e-188,9.027520599111226e-18,2.5819356095117897e-39,4.251535130409905e-06,4.299128986840586e-17,8.642354103440649e-10,5.454967848088669e-05,7.873049367676486e-08,3.999093580341942e-15,4.428913123789465e-09,1.1460713654291274e-94,3.6296561906588566e-09,1.266405138511349e-10,7.287398714653685e-30,9.769337071441691e-10,0.0001353619198223306,0.0003791201830735024,-55.359153591535915
6.928633678994001e-06,1.5318599708288094e-08,6.292134182135808e-13,5.665179183113231e-08,9.118853041021883e-06,1.5448328030672505e-22,5.5746762271108e-16,5.5519500656624985e-05,5.000201500121527e-111,2.449116135036945e-141,9.27661893718671e-15,1.0247481281051603e-17,6.075021640467756e-30,1.68458800753994e-33,4.9044731401483755e-189,6.7574046952274494e-18,1.221623713769994e-39,3.852317451938862e-06,2.7291520391610758e-17,7.205889824602549e-10,5.1748647539601285e-05,7.044332087906297e-08,2.875358692425401e-15,3.730267484089048e-09,7.3501579810634244e-96,3.0445206941650026e-09,1.0422425513176809e-10,4.054170047661049e-30,8.094641713423943e-10,0.00012731877578815387,0.0003573941260554327,-55.19915199151991
5.721970504228697e-06,1.186014239649444e-08,4.1907379713531034e-13,4.7607281744882935e-08,8.36852415887174e-06,8.465442807573821e-23,4.0309389706913255e-16,5.3050137555775454e-05,3.890349855583523e-112,1.1470294379155533e-142,6.5752673856366476e-15,6.8909960023766655e-18,3.236725850884434e-30,6.977570334011385e-34,3.898750784531649e-190,5.051749214286953e-18,5.760787088519462e-40,3.487794767361877e-06,1.726971679189284e-17,6.001647273317178e-10,4.9073992674407805e-05,6.298649388748845e-08,2.0633105984056087e-15,3.1383417097458046e-09,4.63085028380506e-97,2.5508107033806893e-09,8.568438407834744e-11,2.2492471181276853e-30,6.699217931607173e-10,0.00011983191893013682,0.0003367922773495355,-55.03915039150391
4.712870291730502e-06,9.158243124182742e-09,2.7809599217032904e-13,3.99496231016311e-08,7.67546156372507e-06,4.62063976850193e-23,2.909515681673442e-16,5.0675776558036874e-05,2.987564431767855e-113,5.294031408561245e-144,4.650203955778425e-15,4.623130155533507e-18,1.718993495641662e-30,2.8743461351289876e-34,3.0762182441895077e-191,3.771846829006731e-18,2.707562667680234e-40,3.1552395196391175e-06,1.0893136116231422e-17,4.993218911535029e-10,4.6521034606448286e-05,5.6281519328472736e-08,1.4776762930392841e-15,2.6374116722117417e-09,2.8661826443463422e-98,2.1347321481505776e-09,7.036736713948836e-11,1.2444520503617774e-30,5.537892489838638e-10,0.00011285166783199586,0.0003172641844632209,-54.87914879148791
3.8713926204206355e-06,7.053194553162403e-09,1.838699018020759e-13,3.347584548482504e-08,7.035696512143699e-06,2.512110725244697e-23,2.0963465938982382e-16,4.8393523739020695e-05,2.264505452472859e-114,2.40793759963453e-145,3.2814475434671484e-15,3.0944217204127464e-18,9.100238620016549e-31,1.1776011821781656e-34,2.409169550476832e-192,2.8126566903790368e-18,1.2683161802989171e-40,2.8521101975373414e-06,6.849058491782021e-18,4.149712746963104e-10,4.408521028449567e-05,5.025681444554182e-08,1.0561755750622186e-15,2.2139767707090763e-09,1.7427136712030318e-99,1.7844911962251556e-09,5.772682444920537e-11,6.866334321400564e-31,4.572554321249064e-10,0.00010633364781802969,0.00029876118991961723,-54.719147191471905
3.171690539370096e-06,5.417650541199644e-09,1.2112624375777972e-13,2.8011088762343897e-08,6.445500755834675e-06,1.3603782451000815e-23,1.507764027183934e-16,4.6200536088406913e-05,1.6941697770187016e-115,1.0793212010861275e-146,2.3104353079392103e-15,2.066389276320251e-18,4.80221452421875e-31,4.7982373261729844e-35,1.8727341973646e-193,2.0947385050333307e-18,5.921460972648473e-41,2.5760413352293203e-06,4.2925864440056355e-18,3.444948644531362e-10,4.1762073157010944e-05,4.4847151876187785e-08,7.53416368078852e-16,1.8564601737846956e-09,1.0409437674032346e-100,1.4900172232688792e-09,4.730649553951832e-11,3.778135296138255e-31,3.7710923307785105e-10,0.00010023823327937112,0.0002812363949456655,-54.559145591455916
2.591530078766093e-06,4.150376946850062e-09,7.950190701444294e-14,2.3404964770702916e-08,5.901374817370913e-06,7.33778213479297e-24,1.0825091435774955e-16,4.409402246817421e-05,1.2510306730439567e-116,4.767634489282257e-148,1.6231439649951547e-15,1.3766832740241873e-18,2.526041978369223e-31,1.9444175902442516e-35,1.4449188948303322e-194,1.5580927906072072e-18,2.7553865389012844e-41,2.324833799277621e-06,2.6817448431848534e-18,2.856766591417524e-10,3.954729322840613e-05,3.9993143682116654e-08,5.363843518362272e-16,1.5549472288494017e-09,6.108119922129627e-102,1.2427221145802698e-09,3.872582059346284e-11,2.0731744584782346e-31,3.1064859725511966e-10,9.453003567959035e-05,0.00026464462221068827,-54.399143991439914
2.1118523886135726e-06,3.171140804501877e-09,5.199104350250906e-14,1.952835047214604e-08,5.4000366082225314e-06,3.9423409602551975e-24,7.758141112411662e-17,4.207124445341128e-05,9.118144172439349e-118,2.075400718469724e-149,1.1377717640822144e-15,9.150507697899444e-19,1.3244934042010778e-31,7.836491777828578e-36,1.1065456954563284e-195,1.1574633075443926e-18,1.2778754192239166e-41,2.096445379712536e-06,1.6700369821089297e-18,2.366432132193047e-10,3.7436656910695286e-05,3.564076238026345e-08,3.8111782833908907e-16,1.3009575130133434e-09,3.521007058715071e-103,1.0352914433521631e-09,3.16677512461221e-11,1.1344881820734278e-31,2.556027764598285e-10,8.917743621060067e-05,0.0002489423777486401,-54.23914239142391
1.716377144356351e-06,2.4165452923861996e-09,3.387592895478507e-14,1.6270567335052113e-08,4.93841039846261e-06,2.1097344081466043e-24,5.5502389581237167e-17,4.0129517059584827e-05,6.559525436314265e-119,8.90323297181271e-151,7.957710654611772e-16,6.068000438553482e-19,6.922600448824363e-32,3.141073853954674e-36,8.411119234728063e-197,8.5875950903586e-19,5.906725967158932e-42,1.888981698684879e-06,1.0366805552206425e-18,1.9581260184216503e-10,3.542606668161862e-05,3.1740896800721295e-08,2.702617272155847e-16,1.0872464873051155e-09,1.9939088048559964e-104,8.615035708699041e-10,2.58684593294064e-11,6.191129462813437e-32,2.1006595657433636e-10,8.415216152421134e-05,0.00023408781219137756,-54.07914079140791
1.3912454099494951e-06,1.8366473750052855e-09,2.1992043399336077e-14,1.3536905565821122e-08,4.5136161453528975e-06,1.1245677479515855e-24,3.9636344439629347e-17,3.8266209360195503e-05,4.657639326077031e-120,3.7639190785528544e-152,5.5533624331637e-16,4.0145352384140814e-19,3.6066081715550623e-32,1.25215743872106e-36,6.345951952216923e-198,6.363357130602947e-19,2.7211811406476552e-42,1.7006874471768346e-06,6.414665974970032e-19,1.6185067373872247e-10,3.3511540560213546e-05,2.8248940679006857e-08,1.9127224178569813e-16,9.076331591264394e-10,1.1092328976057259e-105,7.160731649566644e-10,2.1108659095261034e-11,3.369345742281193e-32,1.7244067893323072e-10,7.942890054562392e-05,0.00022004068143453257,-53.919139191391906
1.1246998170220428e-06,1.392220598847486e-09,1.422497938364645e-14,1.1246455492983791e-08,4.122959186004388e-06,5.970733627949785e-25,2.825552698043036e-17,3.647874499878991e-05,3.264275146085987e-121,1.5681210439749812e-153,3.866862896658115e-16,2.6498067577712397e-19,1.8730047913602314e-32,4.964368971536473e-37,4.752239537507793e-199,4.709246772648264e-19,1.2494543822559922e-42,1.5299379574840591e-06,3.956520047093175e-19,1.336336018379432e-10,3.1689211410661324e-05,2.512441197304721e-08,1.3510190263774748e-16,7.568505579361278e-10,6.062046263290426e-107,5.945160382204584e-10,1.7206299242947858e-11,1.828635106772814e-32,1.413896798403348e-10,7.498496006897984e-05,0.00020676230685173132,-53.759137591375904
9.06799689374152e-07,1.0525476295421949e-09,9.16746791540215e-15,9.330211862427845e-09,3.763920297445766e-06,3.1575773878081044e-25,2.010671558560338e-17,3.476460259932634e-05,2.2580581954470283e-122,6.438217634691569e-155,2.6865591805074394e-16,1.7449476022252453e-19,9.6959204622344e-33,1.9574626841805467e-37,3.532306825378963e-200,3.480703356288054e-19,5.717888464701421e-43,1.375231116637926e-06,2.4325564332974024e-19,1.1021586812660122e-10,2.9955326085074453e-05,2.2330600979338258e-08,9.523862126480152e-17,6.304161899568569e-10,3.254578912972215e-108,4.930325710465438e-10,1.4010416318170407e-11,9.897244779720411e-33,1.1579495465995713e-10,7.07999566278823e-05,0.0001942155351671312,-53.599135991359915
7.291686010604446e-07,7.936461055500518e-10,5.886522969348397e-15,7.729420041392205e-09,3.434146125714602e-06,1.6632768562893903e-25,1.4282583228190363e-17,3.312131607890919e-05,1.541739401179831e-123,2.6049445830036763e-156,1.8623827115608489e-16,1.1464096562850986e-19,5.003218041500598e-33,7.67621721330857e-38,2.6060159615385926e-201,2.569407499682837e-19,2.6079741197338184e-43,1.2351796236123853e-06,1.490811409860917e-19,9.080293084352561e-11,2.830624441570516e-05,1.9834245407261534e-08,6.700494441929087e-17,5.245199622959281e-10,1.7165221852308223e-109,4.08407309416654e-10,1.1395971452203685e-11,5.3420426679337476e-33,9.472301257415933e-11,6.685554201189713e-05,0.00018236469809047688,-53.43913439134391
5.847717901436939e-07,5.968475989970719e-10,3.765997076681997e-15,6.394136146976701e-09,3.131439984009337e-06,8.726886350231263e-26,1.0127454429793343e-17,3.154647486691771e-05,1.0389969707143427e-124,1.0386711983418216e-157,1.288179349890926e-16,7.514265549539495e-20,2.5734755445620274e-33,2.993817645101133e-38,1.9083335073484786e-202,1.8943026858490635e-19,1.1855590713381778e-43,1.1085035910504385e-06,9.10736456146831e-20,7.472792035805805e-11,2.6738438066854503e-05,1.760523065505108e-08,4.7048168316950256e-17,4.359273582608691e-10,8.893712581993816e-111,3.3792261792287927e-10,9.259518592238478e-12,2.8754523587136556e-33,7.739542791495624e-11,6.31351597501721e-05,0.00017117557181322828,-53.27913279132791
4.677208460554825e-07,4.4766324903186723e-10,2.4005613273978424e-15,5.2819759141513856e-09,2.8537530184980754e-06,4.560771669443932e-26,7.168391849275632e-18,3.0037724034549557e-05,6.911066310733813e-126,4.081355778780799e-159,8.890345034411907e-17,4.9138568441266347e-20,1.3194741642785003e-33,1.1612554268123691e-38,1.3870433483912999e-203,1.3948136050538833e-19,5.371498282431688e-44,9.940234903419197e-07,5.545911880775722e-20,6.143179637502869e-11,2.5248489256534662e-05,1.5616313614864002e-08,3.297013353586786e-17,3.6189590666845785e-10,4.52684698064147e-112,2.792845269643981e-10,7.515574890095326e-12,1.5435147477901053e-33,6.316391618615902e-11,5.9623829893008685e-05,0.0001606153364586342,-53.11913119131191
3.731031345365686e-07,3.3488127407385966e-10,1.5246049431832558e-15,4.35702970299976e-09,2.5991757390717655e-06,2.3741140310009656e-26,5.064902417805124e-18,2.859276433879232e-05,4.537360724475777e-127,1.580438443724422e-160,6.122034623696984e-17,3.205883374979211e-20,6.743602552009743e-34,4.479757383668951e-39,1.0006549446795329e-204,1.0257307773991566e-19,2.425604598428482e-44,8.90653437181671e-07,3.366382325581197e-20,5.044647477858401e-11,2.3833089357706348e-05,1.3842868417461971e-08,2.3059018054595268e-17,3.0010322126559466e-10,2.2635369766668915e-113,2.3055914304538953e-10,6.0935832492238e-12,8.262684558945103e-34,5.148926950129736e-11,5.6307959479989175e-05,0.00015065253557313313,-52.959129591295905
2.96833509598826e-07,2.4985135774813115e-10,9.647472136503375e-16,3.588923421574029e-09,2.3659299111462096e-06,1.2309744916777547e-26,3.572303368798272e-18,2.7209352184815904e-05,2.940282260875071e-128,6.031113213344994e-162,4.2063734589542826e-17,2.0867104781227505e-20,3.4355262523595684e-34,1.7187216827493564e-39,7.165346737012069e-206,7.533573176350959e-20,1.0916838766213443e-44,7.973948132243334e-07,2.0368738895762253e-20,4.138049866413358e-11,2.248903738865861e-05,1.2262652608741825e-08,1.609544653430422e-17,2.485850945100925e-10,1.1118813026482145e-114,1.9011819509533177e-10,4.935373604201436e-12,4.411002926529727e-34,4.192357899812971e-11,5.3175176178599404e-05,0.00014125703574099037,-52.7991279912799
2.3552597726688434e-07,1.859190938545538e-10,6.082490420174136e-16,2.9520073172993836e-09,2.1523608035562933e-06,6.357417993822331e-27,2.5150897613130718e-18,2.588529951075099e-05,1.8806250165035547e-129,2.2681101479906658e-163,2.883731074831331e-17,1.3550831104427359e-20,1.7446359068541649e-34,6.558143908891089e-40,5.0927062912181676e-207,5.526103917761822e-20,4.8969549394645755e-45,7.13330218121188e-07,1.2284997543661003e-20,3.3906885987525097e-11,2.1213238401836858e-05,1.0855592330481148e-08,1.1212626800529831e-17,2.056823152413967e-10,5.365476731319358e-116,1.5659247036788609e-10,3.99304369487783e-12,2.3483309477883374e-34,3.409525247842849e-11,5.021418270089251e-05,0.00013239998639875774,-52.639126391263915
1.863831126164048e-07,1.3798049665607926e-10,3.8208591248154244e-16,2.4246565755561263e-09,1.9569297866408424e-06,3.270368676177272e-27,1.7676104110257556e-18,2.461847359878334e-05,1.1872518715198553e-130,8.405771257776714e-165,1.9725888234454866e-17,8.77928051801805e-21,8.831339316358988e-35,2.4887464493932636e-40,3.592680548816993e-208,4.048438032716266e-20,2.18931192267112e-45,6.376177450655776e-07,7.385777782085118e-21,2.7752836751090662e-11,2.0002701780148332e-05,9.603585155897323e-09,7.79567674185663e-18,1.6999504438386186e-10,2.543532312284481e-117,1.2883205310045377e-10,3.227192224193331e-12,1.2467719993180624e-34,2.769640552510944e-11,4.741462974942601e-05,0.00012405377992090038,-52.47912479124791
1.471011825923462e-07,1.0213223675240432e-10,2.391400461624009e-16,1.988669468991358e-09,1.7782072737822974e-06,1.6757024185314334e-27,1.2400737600091264e-18,2.3406796816453902e-05,7.39794308205409e-132,3.069995638906515e-166,1.3463353863214186e-17,5.674677403924793e-21,4.456137327144806e-35,9.39300793117646e-41,2.515632106250736e-209,2.9621452941428754e-20,9.755319537082629e-46,5.694855719767078e-07,4.426165303398298e-21,2.2691026616278455e-11,1.885453944949402e-05,8.490319306747128e-09,5.4093165175804384e-18,1.403437287865789e-10,1.1845277987925464e-118,1.0587241990070114e-10,2.6054476384527023e-12,6.601164592876939e-35,2.247226497270841e-11,4.476700540045897e-05,0.00011619201204286851,-52.31912319123191
1.15789086152253e-07,7.539792819991425e-11,1.491266573143324e-16,1.6287504359371726e-09,1.614865998935173e-06,8.552268219308272e-28,8.684331447837293e-19,2.22482462920008e-05,4.549949508494736e-133,1.1049553132511798e-167,9.168638191140941e-18,3.659423624071112e-21,2.2413041274018476e-35,3.525762458526931e-41,1.7483734733711483e-210,2.1645899116413896e-20,4.332391342468556e-46,5.082268596065541e-07,2.6440474940234306e-21,1.8532252059961968e-11,1.7765964015978437e-05,7.501108052505382e-09,3.746045805211315e-18,1.1573566247568811e-10,5.4191641997364965e-120,8.690556975299667e-11,2.101244588750724e-12,3.485458097009622e-35,1.8212276014426443e-11,4.226253899625769e-05,0.0001087894426828957,-52.15912159121591
9.089938537979559e-08,5.5514625079732183e-11,9.265523224488636e-17,1.332066942043943e-09,1.4656746220470923e-06,4.347603840800007e-28,6.070901247882545e-19,2.114085352752827e-05,2.762037926227291e-134,3.919209107881619e-169,6.230046546411101e-18,2.354363169611386e-21,1.1237074117388522e-35,1.3162116603146255e-41,1.2060903484595018e-211,1.5797752853964747e-20,1.9176360347206887e-46,4.53194947151676e-07,1.5744218355610798e-21,1.511922537105927e-11,1.673428683595548e-05,6.622738163531575e-09,2.5890825036627163e-18,9.533641869090827e-11,2.4355576733276096e-121,7.125547541768451e-11,1.6928076373674132e-12,1.835291077315879e-35,1.4742649453001472e-11,3.989311778447164e-05,0.00010182195721900649,-51.999119991199905
7.116986226518554e-08,4.0766820348232955e-11,5.735830460663632e-17,1.087870306976114e-09,1.3294916537385207e-06,2.201419702165866e-28,4.2364087073845714e-19,2.00827039537236e-05,1.6549320508088957e-135,1.3699317209171946e-170,4.22389029089607e-18,1.5112053458314216e-21,5.6158555671561436e-36,4.886779497758953e-42,8.258173998420819e-213,1.1515038987350969e-20,8.4597398402951435e-47,4.0379883538009255e-07,9.345083507446782e-22,1.2321346534828735e-11,1.575691602675962e-05,5.843331358917505e-09,1.7859151173787362e-18,7.844547666662819e-11,1.0753345025325818e-122,5.835723847603857e-11,1.3623081498791662e-12,9.63730987509328e-36,1.1920124559445576e-11,3.765121470691145e-05,9.526652827303616e-05,-51.8391183911839
5.557419264111541e-08,2.985779263670788e-11,3.5378087708702675e-17,8.871718688098813e-10,1.2052596901572968e-06,1.1102990510176157e-28,2.9510083678965215e-19,1.9071936429776723e-05,9.78719328193978e-137,4.718958665020735e-172,2.8573855853482565e-18,9.677490757986292e-22,2.797620772484936e-36,1.8044467773616406e-42,5.61237614227811e-214,8.382738574389303e-21,3.719633545969128e-47,3.594989468332067e-07,5.529113418345404e-22,1.0030303924627791e-11,1.4831354425666093e-05,5.152217755832841e-09,1.2294697684889385e-18,6.44754556335801e-11,4.66409940484388e-124,4.773941384726937e-11,1.0951657241542529e-12,5.0467579575888676e-36,9.62675650342559e-12,3.552982589962712e-05,8.910117804893561e-05,-51.679116791167914
4.328047886051789e-08,2.181021692857902e-11,2.174122916935057e-17,7.22466923441814e-10,1.0919999485555739e-06,5.577779254063351e-29,2.051969661691686e-19,1.8106742692084684e-05,5.712992211233757e-138,1.6019176615290422e-173,1.9286789980290266e-18,6.182886972212556e-22,1.3892230741287778e-36,6.6265844235690394e-43,3.785890634745124e-215,6.0947633068978904e-21,1.6300301101961964e-47,3.198031523241296e-07,3.2609042038924703e-22,8.156377203325959e-12,1.3955197504309796e-05,4.539820390578394e-09,8.447282381705438e-19,5.293444626557491e-11,1.9873349486998483e-125,3.900904262132023e-11,8.79470091126996e-13,2.635572166770732e-36,7.765566076392373e-12,3.3522416618592634e-05,8.330494126827489e-05,-51.51911519115191
3.3616524446331726e-08,1.5889626998415074e-11,1.3312067917475526e-17,5.874998253668636e-10,9.88807093844731e-07,2.7910454653501163e-29,1.424292985388553e-19,1.718536675524866e-05,3.2915205260687116e-139,5.35896562261884e-175,1.298930561292125e-18,3.9410242531437275e-22,6.876466981710833e-37,2.420247154638224e-43,2.534824592757352e-216,4.425661344938022e-21,7.119400433004738e-48,2.842630527169428e-07,1.9170384009417355e-22,6.625334361153495e-12,1.3126131245482104e-05,3.997549942186354e-09,5.792396567944069e-19,4.341099796271026e-11,8.318660434941617e-127,3.183899572982547e-11,7.055032999781414e-13,1.37259727200786e-36,6.256914072615925e-12,3.162287444889408e-05,7.785782874165866e-05,-51.35911359113591
2.6040865950752603e-08,1.1545662267071268e-11,8.121170844530755e-18,4.770644796924948e-10,8.948443461612005e-07,1.3910948215000907e-29,9.86860214922286e-20,1.630610426878666e-05,1.8717893515842185e-140,1.7667232226230266e-176,8.728644391998503e-19,2.506202539996693e-22,3.392883641427859e-37,8.791318729087549e-44,1.684559338124936e-217,3.209592707478508e-21,3.0991567114026504e-48,2.524705048266629e-07,1.1233984341062588e-22,5.375830765313757e-12,1.2341929988906652e-05,3.5177088472475944e-09,3.964073331899326e-19,3.556138002125743e-11,3.420698353496582e-128,2.595728641197944e-11,5.65345276105492e-13,7.128811532653038e-37,5.0354837764750545e-12,2.9825468788956882e-05,7.274079161070926e-05,-51.199111991119906
2.0118698932841408e-08,8.36710898651155e-12,4.936321760025207e-18,3.86835202823265e-10,8.093388593197086e-07,6.90606705957067e-30,6.825584565822735e-20,1.5467301832904607e-05,1.0506180205456694e-141,5.739880215592655e-178,5.852515167817794e-19,1.5900562277027416e-22,1.6687174194491263e-37,3.175942695286634e-44,1.11117706434516e-218,2.3247276605522978e-21,1.3446088847768838e-48,2.2405438021851703e-07,6.562163482819243e-23,4.357231805679984e-12,1.1600454252284634e-05,3.0934040497119142e-09,2.7074920468107476e-19,2.909878686040797e-11,1.3818319026067086e-129,2.113805760375374e-11,4.525486035398009e-13,3.6922994703082924e-37,4.047773010809733e-12,2.8124815724425582e-05,6.793568629141177e-05,-51.039110391103904
1.5501945995235858e-08,6.0476052052983366e-12,2.9895096858280798e-18,3.1322358993989116e-10,7.315773599326108e-07,3.414987220115108e-30,4.7125065637703296e-20,1.4667356276577854e-05,5.820498584082777e-143,1.8377393135992915e-179,3.915373320003494e-19,1.0064635626209038e-22,8.181008860534508e-38,1.1410787409507637e-44,7.275096817974558e-220,1.681685012700412e-21,5.814344213569584e-49,1.9867754569811848e-07,3.820942543679653e-23,3.5277924862830833e-12,1.0899648533585518e-05,2.7184676817082082e-09,1.8455882491991316e-19,2.3784202929672992e-11,5.483712864413842e-131,1.719399216554321e-11,3.6187071109891983e-13,1.9071396073295437e-37,3.250012554097695e-12,2.6515847518540648e-05,6.342524014589924e-05,-50.8791087910879
1.1912815226705046e-08,4.359562096399626e-12,1.8038821486283972e-18,2.532576097140612e-10,6.609020369312966e-07,1.6820217557492502e-30,3.2478202850928405e-20,1.390471390110584e-05,3.1827534602856545e-144,5.798447746823839e-181,2.613597392687913e-19,6.35583902272268e-23,3.99798496380442e-38,4.0773960266127585e-45,4.727731889972988e-221,1.2149758249447292e-21,2.5058658850801318e-49,1.7603405436340676e-07,2.2177071590703824e-23,2.853137393874565e-12,1.023753910024878e-05,2.3873850210080417e-09,1.255580494785717e-19,1.941868249178058e-11,2.1378304197689177e-132,1.3969930048043181e-11,2.8905359947670585e-13,9.823671608866723e-38,2.6064408029406065e-12,2.4993786047315406e-05,5.9193017906212565e-05,-50.71910719107191
9.130287437142056e-09,3.134395055102091e-12,1.0844962333447213e-18,2.0447965856989166e-10,5.967066712321983e-07,8.251983847475609e-31,2.2343948274821e-20,1.3177869692208245e-05,1.7178026914636346e-145,1.8029610920614777e-182,1.74076073122222e-19,4.004395638638721e-23,1.9475368313244297e-38,1.449020404383828e-45,3.0494776567413874e-222,8.766798642461445e-22,1.0763839946058813e-49,1.558465362267106e-07,1.2830634085482296e-23,2.3049931001943455e-12,9.612231770654168e-06,2.0952291176532417e-09,8.525039925419535e-20,1.583683386631642e-11,8.187491334448753e-134,1.1337507775710018e-11,2.30642891036184e-13,5.046275647157129e-38,2.087875662315285e-12,2.3554119598784403e-05,5.5223388870194844e-05,-50.55910559105591
6.979050689593243e-09,2.2475845010766703e-12,6.496203579070519e-19,1.6486075556946424e-10,5.384329953416205e-07,4.032453462683494e-31,1.5344606300874558e-20,1.2485366503637137e-05,9.151052092198216e-147,5.524687617462166e-184,1.156842821210265e-19,2.517041223466273e-23,9.456717875377614e-39,5.1214204494635595e-46,1.952345272930235e-223,6.317784950833566e-22,4.608174982241904e-50,1.3786377760355416e-07,7.399498229379153e-24,1.860132422665542e-12,9.021909692915159e-06,1.8376015265468683e-09,5.77684080976124e-20,1.2901327556364177e-11,3.080402796696114e-135,9.190662620153544e-12,1.8383936352039955e-13,2.5850793952163085e-38,1.670534068561173e-12,2.2192582536550553e-05,5.1501494886479595e-05,-50.39910399103991
