0-Aiba 2014,1-Amin 2005,2-Bankston 2007a,3-Beckermann 2014,4-Chang 2004,5-Chen 2016,6-Crotti 2012a,7-Glaaser 2012,8-Hayashi 2015,9-Holst 2009,10-Hu 2010,11-Huang 2006,12-Keller 2006,13-Li 2009,14-Liu 2003a,15-Makita 2005,16-Makita 2008,17-Marangoni 2011,18-Medeiros-Domingo 2007,19-Mok 2003,20-O'Leary 2002,21-Olesen 2012,22-Otagiri 2008,23-Rivolta 2001,24-Rossenbacker 2004,25-Ruan 2007,26-Ruan 2010,27-Saber 2015,28-Shy 2014,29-Sottas 2013,31-Tan 2001,32-Tsurugi 2009,33-Vatta 2002a,34-Vatta 2002b,35-Wang 2011,36-Wang 2016,37-Wehrens 2003,38-Winkel 2012,39-Yokoi 2005,sum,gauss,x
5.66334508369e-06,4.69221547426e-06,0.000871560629164,1.32532469025e-62,2.3338297175e-58,2.30396414111e-06,3.43639116428e-13,0.000667216044732,1.24539320678e-12,1.45783214603e-06,3.43639116428e-13,1.11456674187e-19,3.07499267923e-108,3.40996248908e-27,9.92768463215e-05,3.38273548973e-11,7.0631947281e-07,8.03812609096e-07,3.41054234441e-07,0.0,0.0,4.61961835978e-08,2.4498588025e-08,0.00299586335784,1.26878865893e-08,0.00305660416858,0.00157656966269,0.000944343564372,0.00021586974998,2.7201807188e-08,5.00669989372e-12,1.31040678765e-22,0.0,1.63260535072e-40,9.20379924787e-31,3.16577272549e-14,0.00296318041871,3.10743107493e-05,6.28842215151e-18,0.0134376379216,0.00766543244757,-63.9992399924
5.06142064439e-06,4.263952025e-06,0.000899148867017,1.78047575434e-63,9.06621720133e-59,2.01826304909e-06,2.65275278259e-13,0.000661596790156,7.96728780714e-13,1.27797038605e-06,2.65275278259e-13,8.50096126822e-20,4.38236614436e-109,2.21450135121e-27,9.10345912682e-05,2.59904432804e-11,6.25808385031e-07,7.37276479602e-07,2.81234322975e-07,0.0,0.0,3.89232087528e-08,2.07776723734e-08,0.00305157036249,7.17630052232e-09,0.00321045818775,0.00147524795681,0.000931334187048,0.000206802282819,1.68018478962e-08,4.00956495388e-12,7.23065823643e-23,0.0,2.41185690319e-43,4.65633481937e-31,2.3828694021e-14,0.00295571137172,2.91528101126e-05,4.0549433626e-18,0.0135264070429,0.00748397697722,-63.8392383924
4.51844791008e-06,3.871716228e-06,0.000925846197045,2.35739686864e-64,3.50960264028e-59,1.76575965641e-06,2.04485421166e-13,0.00065585352729,5.07439514303e-13,1.11899461589e-06,2.04485421166e-13,6.47740502343e-20,6.1969820753e-110,1.43568782673e-27,8.33839302545e-05,1.99320475449e-11,5.54005445415e-07,6.75915076216e-07,2.31425294143e-07,0.0,0.0,3.27538327615e-08,1.7602859249e-08,0.00310013732278,4.00626262585e-09,0.0033534388286,0.00137655252913,0.000917524793426,0.000198010925815,1.02818999135e-08,3.20695863853e-12,3.97405405258e-23,0.0,2.82323914653e-46,2.3471561386e-31,1.79082600192e-14,0.00293355634414,2.73366235723e-05,2.60730924797e-18,0.0135844419552,0.00730543016777,-63.6792367924
4.02924400806e-06,3.51278504204e-06,0.000951523110066,3.07618325379e-65,1.35383161592e-59,1.54289786477e-06,1.57398035795e-13,0.000649990319541,3.21756866184e-13,9.7865392576e-07,1.57398035795e-13,4.93066082211e-20,8.6947845823e-111,9.29184179406e-28,7.62914233138e-05,1.52574769703e-11,4.90026025997e-07,6.19355611458e-07,1.90042594669e-07,0.0,0.0,2.75274874933e-08,1.48970413047e-08,0.00314119307444,2.20752526397e-09,0.00348344784436,0.00128084467166,0.000902956472401,0.000189493041317,6.23371191021e-09,2.56176847099e-12,2.17557439749e-23,0.0,2.61860266395e-49,1.17885523469e-31,1.3438140757e-14,0.00289704559066,2.5620927677e-05,1.67172541993e-18,0.0136098203647,0.00712978958994,-63.5192351924
3.58901520652e-06,3.18461163669e-06,0.00097605228448,3.9561665619e-66,5.20410716027e-60,1.34646333956e-06,1.20978348894e-13,0.000644011288081,2.0311459339e-13,8.5491753955e-07,1.20978348894e-13,3.74955960812e-20,1.21044321324e-111,6.00345577741e-28,6.97246774707e-05,1.16575184817e-11,4.33068621241e-07,5.67249614237e-07,1.55735887882e-07,0.0,0.0,2.31058513908e-08,1.25935250542e-08,0.00317442073434,1.20060298385e-09,0.00359851891433,0.00118843669684,0.000887672090639,0.000181245679983,3.7443558469e-09,2.04379252318e-12,1.18631041502e-23,0.0,1.92449750167e-52,5.89928920592e-32,1.00683342162e-14,0.00284671971834,2.40010564188e-05,1.06881366158e-18,0.0136009748613,0.00695705123786,-63.3592335923
3.19333491184e-06,2.88481672645e-06,0.000999309628376,5.0144094728e-67,1.99343777891e-60,1.17355556107e-06,9.28511707492e-14,0.000637920607041,1.27650992492e-13,7.45956067466e-07,9.28511707492e-14,2.84856710125e-20,1.67200287319e-112,3.8722068188e-28,6.36523953633e-05,8.89041600332e-12,3.82407802973e-07,5.19271552288e-07,1.27357369475e-07,0.0,0.0,1.9369942547e-08,1.06346960574e-08,0.00319956177253,6.44496588744e-10,0.0036968669481,0.00109959194967,0.00087171608305,0.000173265600291,2.22825318334e-09,1.62848644511e-12,6.44327965927e-24,0.0,1.12070395893e-55,2.94143742903e-32,7.53197213209e-15,0.00278331636814,2.24725002752e-05,6.81402456825e-19,0.0135567334411,0.00678720956994,-63.1992319923
2.83812213326e-06,2.61118008089e-06,0.00102117531841,6.26394427542e-68,7.60911264559e-61,1.02156156656e-06,7.11604198337e-14,0.000631722498688,7.98687757638e-14,6.50124021775e-07,7.11604198337e-14,2.16194033865e-20,2.29158845466e-113,2.49329401934e-28,5.80444138886e-05,6.76753693111e-12,3.37387688625e-07,4.75117516121e-07,1.03933866125e-07,0.0,0.0,1.62175648918e-08,8.97084466847e-09,0.00321641936163,3.41483163831e-10,0.00377693407511,0.00101452548271,0.000855134238428,0.000165549287955,1.31373868384e-09,1.29593106996e-12,3.48577904076e-24,0.0,5.17118730662e-59,1.46130293673e-32,5.62590544825e-15,0.00270775222762,2.10309049371e-05,4.33181641467e-19,0.0134763520882,0.0066202575503,-63.0392303923
2.51962049916e-06,2.36163223271e-06,0.00104153482339,7.711854709e-69,2.89427782597e-61,8.88131353856e-07,5.44579145058e-14,0.000625421228576,4.97507489523e-14,5.65943550174e-07,5.44579145058e-14,1.63920025966e-20,3.11632854817e-114,1.60267759465e-28,5.28717334863e-05,5.14199638126e-12,2.97415894312e-07,4.3450396304e-07,8.46423494461e-08,0.0,0.0,1.3561068546e-08,7.55913453143e-09,0.00322486094275,1.78585189433e-10,0.00383743066691,0.000933405335116,0.00083797348166,0.000158092975203,7.67379994528e-10,1.02998302826e-12,1.87835191242e-24,0.0,1.89066872178e-62,7.23338557107e-33,4.19574220846e-15,0.002621100988,1.96720697464e-05,2.74600319977e-19,0.0133595382072,0.00645618669045,-62.8792287923
2.23437789621e-06,2.13424640255e-06,0.00106027990031,9.35734528589e-70,1.09703705277e-61,7.71154906931e-07,4.16154788678e-14,0.000619021100694,3.08526151722e-14,4.92089337886e-07,4.16154788678e-14,1.2416276691e-20,4.20491147706e-115,1.02843430839e-28,4.81065386867e-05,3.89964865006e-12,2.61957944903e-07,3.97166519701e-07,6.87885194428e-08,0.0,0.0,1.13253891319e-08,6.36269778254e-09,0.00322481996125,9.2182620533e-11,0.00387736988388,0.000856354349895,0.000820281653981,0.000150892659852,4.4408795116e-10,8.17576965656e-13,1.00818052254e-24,0.0,5.477298612e-66,3.56749760058e-33,3.12433653954e-15,0.00252456798602,1.83919458666e-05,1.7357880096e-19,0.0132064639912,0.00629498709145,-62.7192271923
1.97922678985e-06,1.92723065634e-06,0.00107730955094,1.11899806257e-70,4.14359452144e-62,6.68740795812e-07,3.17555890825e-14,0.000612526452609,1.90482071355e-14,4.27374626914e-07,3.17555890825e-14,9.39554135712e-21,5.62959928673e-116,6.58816802978e-29,4.3722210563e-05,2.95196887332e-12,2.30532113954e-07,3.62858841609e-07,5.57881345379e-08,0.0,0.0,9.44633427528e-09,5.34984253489e-09,0.0032162967405,4.69656275684e-11,0.00389609445351,0.000783452458439,0.000802107292674,0.000143944124136,2.54615324961e-10,6.48153152925e-13,5.38993935532e-25,0.0,1.25731242e-69,1.75309915182e-33,2.32294786373e-15,0.00241946236668,1.71866342093e-05,1.09409989886e-19,0.0130177691377,0.00613664748622,-62.5592255923
1.75126527345e-06,1.73892030835e-06,0.00109253092691,1.31883018006e-71,1.55958151529e-62,5.79196296415e-07,2.41967388448e-14,0.000605941650612,1.1708088367e-14,3.70738299043e-07,2.41967388448e-14,7.10269709021e-21,7.47833843021e-117,4.21318470224e-29,3.96933317294e-05,2.23044053276e-12,2.02704667194e-07,3.3135152792e-07,4.51507888168e-08,0.0,0.0,7.86908871692e-09,4.49335970439e-09,0.00319935847767,2.36177585647e-11,0.00389329466479,0.000714739357947,0.000783499411649,0.00013724295324,1.44629578844e-10,5.13188648002e-13,2.87021010477e-25,0.0,2.2868927672e-73,8.5836101633e-34,1.72446252354e-15,0.00230716766334,1.60523831365e-05,6.87672916811e-20,0.0127945526817,0.0059811552822,-62.3992239922
1.54783888235e-06,1.56777058044e-06,0.00110586017226,1.5319030553e-72,5.84943316458e-63,5.01008970429e-07,1.84104704913e-14,0.000599271084883,7.1645289498e-15,3.21232968021e-07,1.84104704913e-14,5.3640872999e-21,9.85688645509e-118,2.68976321804e-29,3.59956845246e-05,1.68213986984e-12,1.7808548414e-07,3.02431089845e-07,3.64658608017e-08,0.0,0.0,6.54691237745e-09,3.76991758699e-09,0.0031741383615,1.17226202466e-11,0.00386901689038,0.00065021750617,0.000764507284238,0.000130784553492,8.13929399582e-11,4.0581384181e-13,1.52239634904e-25,0.0,3.2959013509e-77,4.1874940866e-34,1.27820555904e-15,0.00218911171504,1.4985585962e-05,4.30994285441e-20,0.0125383540844,0.0058284966041,-62.2392223922
1.36652319975e-06,1.41234952588e-06,0.00111722319246,1.75370504256e-73,2.18622251242e-63,4.32829641327e-07,1.39876360587e-14,0.000592519164671,4.36474680586e-15,2.7801402583e-07,1.39876360587e-14,4.04705810372e-21,1.28908453705e-118,1.71425459621e-29,3.26062430129e-05,1.26626948501e-12,1.56324033333e-07,2.75898970958e-07,2.93903814451e-08,0.0,0.0,5.44000839991e-09,3.1595338269e-09,0.00314083382839,5.74299162186e-12,0.00382366230891,0.000589855358173,0.000745180229558,0.000124564170173,4.5380929007e-11,3.20499298743e-13,8.04314712482e-26,0.0,3.76381627697e-81,2.03544393233e-34,9.45976367194e-16,0.00206673682727,1.39827782706e-05,2.69355440552e-20,0.0122511240829,0.00567865633678,-62.0792207922
1.20510727221e-06,1.27133122359e-06,0.00112655634027,1.97863042179e-74,8.14235092723e-64,3.73456699621e-07,1.06119488288e-14,0.000585690313504,2.64728216323e-15,2.40329587982e-07,1.06119488288e-14,3.0503810936e-21,1.67274619474e-119,1.09067237953e-29,2.95031594236e-05,9.51442963986e-13,1.37105677703e-07,2.51570617649e-07,2.36385917656e-08,0.0,0.0,4.51454064244e-09,2.64511553122e-09,0.00309970398858,2.77702083409e-12,0.00375797587644,0.000533590771751,0.000725567403697,0.000118576904918,2.50678484829e-11,2.52800380469e-13,4.23261265762e-26,0.0,3.40571604889e-85,9.8579088207e-35,6.99024689041e-16,0.00194147103459,1.30406350759e-05,1.67859003639e-20,0.0119351861567,0.00553161816827,-61.9192191922
1.06157784465e-06,1.14348924694e-06,0.00113380700951,2.20016715246e-75,3.02190039292e-64,3.21821668532e-07,8.03928373628e-15,0.000578788964432,1.59849460496e-15,2.07511283262e-07,8.03928373628e-15,2.29688800622e-21,2.15370248298e-120,6.92741216621e-30,2.66657456317e-05,7.13562399612e-13,1.2014828755e-07,2.29274597985e-07,1.89729823856e-08,0.0,0.0,3.74178232335e-09,2.21205929781e-09,0.0030510662696,1.32540181834e-12,0.00367302597091,0.000481334511537,0.000705717596923,0.000112817732649,1.37188520399e-11,1.99149295795e-13,2.21858092287e-26,0.0,2.44182347097e-89,4.7569782485e-35,5.15747802914e-16,0.00181470124433,1.21559678346e-05,1.04310536382e-20,0.0115931897791,0.00538736463271,-61.7592175922
9.34104417657e-07,1.0276904092e-06,0.00113893412885,2.4111794523e-76,1.11759731363e-64,2.76975960237e-07,6.08150338743e-15,0.000571819555316,9.60930282592e-16,1.78965834265e-07,6.08150338743e-15,1.72781244607e-21,2.75136604571e-121,4.39243619177e-30,2.40744502648e-05,5.34162919233e-13,1.05199139696e-07,2.08851767205e-07,1.51966279708e-08,0.0,0.0,3.0973795443e-09,1.84790383605e-09,0.00299529233751,6.24372051935e-13,0.00357017548671,0.000432973786335,0.000685679038047,0.000107281518044,7.43833126451e-12,1.56686016374e-13,1.15831386947e-26,0.0,1.38722178398e-93,2.28716896855e-35,3.79939897757e-16,0.00168774893513,1.13257213365e-05,6.46362817051e-21,0.0112280568957,0.00524587715335,-61.5992159922
8.21025123442e-07,9.22888786151e-07,0.00114190854933,2.6042714772e-77,4.11874996518e-65,2.38078752594e-07,4.59384074784e-15,0.000564786524161,5.75098650664e-16,1.54167376288e-07,4.59384074784e-15,1.29844762022e-21,3.48753074216e-122,2.78033812504e-30,2.17108319967e-05,3.99124232989e-13,9.20320823588e-08,1.90154478099e-07,1.21466490811e-08,0.0,0.0,2.56071524919e-09,1.54202868412e-09,0.00293280336947,2.90313222657e-13,0.00345104547223,0.000388375759773,0.000665499206988,0.000101963031478,3.995676243e-12,1.23120994641e-13,6.02367418505e-27,0.0,6.24458159045e-98,1.09568584286e-35,2.79463478135e-16,0.00156184895891,1.05469704863e-05,3.99382655502e-21,0.0108429232756,0.00510713608539,-61.4392143921
7.20833411443e-07,8.28120014987e-07,0.00114271332039,2.77220816225e-78,1.51258706565e-65,2.04385916736e-07,3.46507233281e-15,0.000557694304506,3.42659345541e-16,1.32650463699e-07,3.46507233281e-15,9.74817529083e-22,4.38626354354e-123,1.75690180488e-30,1.95575295644e-05,2.97669979885e-13,8.04449463921e-08,1.73045834524e-07,9.68865213541e-09,0.0,0.0,2.11436083008e-09,1.28539326705e-09,0.00286406476161,1.33234791708e-13,0.00331747266548,0.000347390980632,0.000645224656492,9.68569644408e-05,2.12648390326e-12,9.66238646151e-14,3.12018916443e-27,0.0,2.22734041242e-102,5.22991422596e-36,2.05242767292e-16,0.00143813185584,9.81691699482e-06,2.46074541325e-21,0.0104410765276,0.00497112075881,-61.2792127921
6.32165529522e-07,7.42495866935e-07,0.00114134385074,2.90836081292e-79,5.53541532125e-66,1.75239926941e-07,2.609877123e-15,0.000550547320878,2.03260307011e-16,1.14003714664e-07,2.609877123e-15,7.31127776965e-22,5.47366742267e-124,1.10829425856e-30,1.75982290142e-05,2.21592246392e-13,7.02571845355e-08,1.57398986305e-07,7.71201501665e-09,0.0,0.0,1.74360407962e-09,1.07031120532e-09,0.0027895803651,6.03525947741e-14,0.00317146248084,0.000309856686038,0.000624900843874,9.19579443916e-05,1.12122026873e-12,7.57333389264e-14,1.60984702674e-27,0.0,6.29499888566e-107,2.48727496105e-36,1.50502358852e-16,0.0013176099461,9.13288599454e-06,1.51185039253e-21,0.0100258926416,0.00483780952089,-61.1192111921
5.5378878275e-07,6.65199090267e-07,0.00113780795204,3.0071396282e-80,2.01862159795e-66,1.50060685753e-07,1.96290464526e-15,0.000543349984308,1.20036227252e-16,9.78640470414e-08,1.96290464526e-15,5.47815475132e-22,6.77749330136e-125,6.97943710875e-31,1.58176286594e-05,1.64651868346e-13,6.13077213644e-08,1.43096463825e-07,6.12590129785e-09,0.0,0.0,1.43604352586e-09,8.90255379586e-10,0.00270988635022,2.6983713367e-14,0.00301513912453,0.000275599937812,0.000604571973547,8.7260549041e-05,5.85702142735e-13,5.92843711125e-14,8.27318107268e-28,0.0,1.40971242125e-111,1.17861983452e-36,1.10192337369e-16,0.00120116731684,8.49232259469e-06,9.26223079601e-22,0.00960077290943,0.00470717977866,-60.9592095921
4.84590548251e-07,5.95478518988e-07,0.00113212576461,3.06437398202e-81,7.33558062509e-67,1.28337199255e-07,1.47417734088e-15,0.000536106687933,7.05735332093e-17,8.39114603589e-08,1.47417734088e-15,4.1005901814e-22,8.32658259117e-126,4.3877657457e-31,1.42014021953e-05,1.22115656043e-13,5.34529976249e-08,1.30029550587e-07,4.85590015836e-09,0.0,0.0,1.18124038174e-09,7.39689790198e-10,0.00262554480263,1.1907893779e-14,0.00285069456512,0.000244440559522,0.000584280850994,8.2759320042e-05,3.03123577556e-13,4.63493600621e-14,4.23491486414e-28,0.0,2.50144641152e-116,5.56473398924e-37,8.0554930486e-17,0.00108955368327,7.89278838985e-06,5.65831379772e-22,0.00916908300229,0.004579208041,-60.7992079921
4.2356802169e-07,5.32644441724e-07,0.00112432956641,3.07760445396e-82,2.65637233715e-67,1.09620039706e-07,1.1055328371e-15,0.000528821802663,4.13086638602e-17,7.18643209627e-08,1.1055328371e-15,3.06640487824e-22,1.01501275042e-126,2.75374796319e-31,1.27361603896e-05,9.04000377238e-14,4.65651936269e-08,1.18097692097e-07,3.84120183268e-09,0.0,0.0,9.70420410235e-10,6.13924725744e-10,0.00253713715841,5.18675408755e-15,0.00268033805675,0.00021619384895,0.000564068748754,7.84487760779e-05,1.55424563165e-13,3.61907580192e-14,2.15924077427e-28,0.0,3.51704308507e-121,2.61779592651e-37,5.87983992084e-17,0.00098338197542,7.33195793518e-06,3.4468557435e-22,0.0087340958373,0.00445386996049,-60.6392063921
3.69818668709e-07,4.76064224501e-07,0.0011144634676,3.04625812346e-83,9.58557739644e-68,9.35145352819e-08,8.27875343937e-16,0.000521499672947,2.40718904768e-17,6.14751096727e-08,8.27875343937e-16,2.29078159638e-22,1.227674423e-127,1.72529222373e-31,1.14094117357e-05,6.67972306388e-14,4.05306173213e-08,1.07207939435e-07,3.03222993725e-09,0.0,0.0,7.96218958315e-10,5.08992178318e-10,0.00244525758439,2.22989201612e-15,0.00250624781371,0.000190673047606,0.00054397528486,7.4323425338e-05,7.8954452294e-14,2.82229254773e-14,1.09658347191e-28,0.0,3.9182305097e-126,1.22700937873e-37,4.28520419346e-17,0.00088312939093,6.80761520084e-06,2.09374523342e-22,0.00829893966304,0.0043311403749,-60.479204792
3.22531352777e-07,4.25158180453e-07,0.00110258299492,2.9716897196e-84,3.44685077915e-68,7.96746294122e-08,6.19055571683e-16,0.000514144612626,1.39652596063e-17,5.2526593566e-08,6.19055571683e-16,1.70965677768e-22,1.47333642049e-128,1.07909296486e-31,1.02095224215e-05,4.9265271879e-14,3.52482436117e-08,9.72744258932e-08,2.38866232732e-09,0.0,0.0,6.52463258976e-10,4.2153881986e-10,0.00235050640827,9.46236019938e-16,0.00233052627092,0.000167691555488,0.000524038314089,7.03777773738e-05,3.9736592923e-14,2.1981472955e-14,5.54710712806e-29,0.0,3.45882097136e-131,5.73034398369e-38,3.11824463162e-17,0.00078914156254,6.31765001709e-06,1.26820427336e-22,0.00786655254486,0.00421099334837,-60.319203192
2.80978109616e-07,3.79395678905e-07,0.00108875457114,2.85708450849e-85,1.23509840709e-68,6.77973550865e-08,4.62238070328e-16,0.000506760900875,8.06598837467e-18,4.48283857915e-08,4.62238070328e-16,1.2746919343e-22,1.75439607797e-129,6.73771718952e-32,9.12567593743e-06,3.62673556599e-14,3.06283923436e-08,8.82178751511e-08,1.87778131898e-09,0.0,0.0,5.33986850947e-10,3.48734187865e-10,0.00225348369844,3.96316896613e-16,0.00215516014969,0.000147064885341,0.000504293832253,6.66063543308e-05,1.98135210995e-14,1.70986555871e-14,2.79496031047e-29,0.0,2.41931263296e-136,2.6664547558e-38,2.2655908854e-17,0.000701639419372,5.86005452088e-06,7.65983187786e-23,0.00743964414828,0.0040934022121,-60.159201592
2.44506537402e-07,3.38291485865e-07,0.00107305489666,2.70723261774e-86,4.41017188077e-69,5.76178724758e-08,3.44645944738e-16,0.00049935277826,4.6380554206e-18,3.82138595902e-08,3.44645944738e-16,9.49451099739e-23,2.07281421089e-130,4.19975943963e-32,8.14783261659e-06,2.66491572557e-14,2.65915332688e-08,7.99651394385e-08,1.4731022516e-09,0.0,0.0,4.36471629427e-10,2.88192024615e-10,0.00215478308769,1.63837446142e-16,0.00198198629284,0.000128612356169,0.000484775893675,6.30037015551e-05,9.78790461624e-15,1.32836538664e-14,1.4027134827e-29,0.0,1.34085467666e-141,1.23625613832e-38,1.64355952538e-17,0.000620728273848,5.43291961405e-06,4.61332352148e-23,0.00702066541718,0.00397833960468,-59.999199992
2.12532771412e-07,3.01402327576e-07,0.00105557024112,2.52819707473e-87,1.56922184454e-69,4.89050212324e-08,2.56597263516e-16,0.000491924442895,2.6551192993e-18,3.25373849311e-08,2.56597263516e-16,7.06498142813e-23,2.42996553332e-131,2.61332710162e-32,7.26668936792e-06,1.95453588667e-14,2.30672070996e-08,7.24487662214e-08,1.15323654829e-09,0.0,0.0,3.56313626873e-10,2.37902975557e-10,0.00205498592645,6.68515097552e-17,0.00181266395397,0.000112158530567,0.000465516541879,5.95643975745e-05,4.79043363034e-15,1.03067928829e-14,7.01207466866e-30,0.0,5.88839909281e-147,5.71088505068e-39,1.19047979796e-17,0.000546408641474,5.03443144226e-06,2.77059620239e-23,0.00661178643771,0.00386577751186,-59.839198392
1.84535011561e-07,2.68323668503e-07,0.00103639565424,2.32690759991e-88,5.56401189082e-70,4.14573418572e-08,1.90766562836e-16,0.000484480046702,1.51321942945e-18,2.76718583493e-08,1.90766562836e-16,5.25194906871e-23,2.82648611442e-132,1.62338246333e-32,6.47363983672e-06,1.43085754824e-14,1.99930525526e-08,6.56065919706e-08,9.00951736969e-10,0.0,0.0,2.90509138717e-10,1.96177083163e-10,0.00195465584252,2.69238237276e-17,0.00164865393677,9.75344046641e-05,0.000446545753434,5.62830634571e-05,2.32282749976e-15,7.9869314938e-15,3.49147009942e-30,0.0,2.04898401988e-152,2.62856724762e-39,8.60976436381e-18,0.000478588297144,4.66286790344e-06,1.65919414406e-23,0.00621488248186,0.00375568730592,-59.679196792
1.6004757133e-07,2.38686694967e-07,0.00101563410606,2.11071800418e-89,1.96592356633e-70,3.50995235211e-08,1.41619767024e-16,0.000477023691802,8.58597346667e-19,2.35064986915e-08,1.41619767024e-16,3.90032723602e-23,3.26212505141e-133,1.00671293401e-32,5.76073519683e-06,1.04554259352e-14,1.73139300189e-08,5.93813616228e-08,7.02396407026e-10,0.0,0.0,2.36558262001e-10,1.61594715782e-10,0.00185433377314,1.07026106421e-17,0.00149120469619,8.45783628607e-05,0.000427891394803,5.3154371552e-05,1.11587647721e-15,6.18139906429e-15,1.73162703102e-30,0.0,5.6494440735e-158,1.20546743166e-39,6.21717575444e-18,0.000417095087086,4.31659519324e-06,9.90799609323e-24,0.00583152795003,0.00364803978443,-59.519195192
1.38655416922e-07,2.12155495489e-07,0.000993395567259,1.88696634439e-90,6.921816521e-71,2.96792386727e-08,1.04982493299e-16,0.00046955942701,4.85005807445e-19,1.99448835075e-08,1.04982493299e-16,2.8936942691e-23,3.7356085529e-134,6.23229736563e-33,5.12064575324e-06,7.62569869934e-15,1.49811332044e-08,5.37203723894e-08,5.46462872788e-10,0.0,0.0,1.9238331227e-10,1.32964749643e-10,0.00175453352412,4.19923503046e-18,0.00134134524753,7.31369124006e-05,0.000409579191927,5.01730536192e-05,5.31095129634e-16,4.77797658336e-15,8.55430282754e-31,0.0,1.23423729187e-163,5.50823659802e-40,4.48257605755e-18,0.000361690047207,3.99406439494e-06,5.89982453835e-24,0.00546299768958,0.00354280520842,-59.3591935919
1.19989166014e-07,1.88424428882e-07,0.000969796041248,1.66257389391e-91,2.42855762263e-71,2.50643276329e-08,7.77107815426e-17,0.000462091244461,2.72755865941e-19,1.69032027822e-08,7.77107815426e-17,2.14474320842e-23,4.24452526719e-135,3.85166410168e-33,4.54662350797e-06,5.55149732071e-15,1.29516807489e-08,4.85751406157e-08,4.2426447218e-10,0.0,0.0,1.56259931539e-10,1.09288978913e-10,0.00165573789851,1.62621554448e-18,0.00119988449233,6.30652148653e-05,0.000391632712253,4.73339083563e-05,2.50429535036e-16,3.68851593532e-15,4.20919570667e-31,0.0,2.13657146068e-169,2.50778561685e-40,3.22696929434e-18,0.000312080423229,3.69380812001e-06,3.50313612762e-24,0.00511027496466,0.0034399533401,-59.1991919919
1.03720516178e-07,1.67215671122e-07,0.00094495655976,1.44371218664e-92,8.49085876263e-72,2.11402991531e-08,5.74403472899e-17,0.00045462307636,1.52711247035e-19,1.43087085606e-08,5.74403472899e-17,1.58806771568e-23,4.78524184592e-136,2.37632789015e-33,4.03246581871e-06,4.03397505402e-15,1.11876804558e-08,4.39010904394e-08,3.28708016177e-10,0.0,0.0,1.26759003588e-10,8.97318661021e-11,0.00155839542514,6.21603573062e-19,0.00106741637113,5.42274331873e-05,0.000374073358756,4.46318083345e-05,1.16991903698e-16,2.8438698918e-15,2.06299346105e-31,0.0,2.93063674027e-175,1.1375983244e-40,2.31950141717e-18,0.000267932242174,3.41443720531e-06,2.07414722846e-24,0.00477406519704,0.00333945347978,-59.0391903919
8.95580739488e-08,1.482769321e-07,0.000919002154142,1.23555803999e-93,2.95821473701e-72,1.78081155772e-08,4.23959356069e-17,0.000447158791857,8.51211949114e-20,1.20983407849e-08,4.23959356069e-17,1.17471845384e-23,5.35285731507e-137,1.46359880058e-33,3.57248025693e-06,2.92582847846e-15,9.65575935805e-09,3.96572630456e-08,2.54144988461e-10,0.0,0.0,1.02697757072e-10,7.35948651611e-11,0.00146291770479,2.34518099012e-19,0.000944330097595,4.64969136589e-05,0.000356920375519,4.20617063524e-05,5.41480848701e-17,2.18986929827e-15,1.00711906765e-31,0.0,3.18516815437e-181,5.14171731433e-41,1.66466594423e-18,0.000228882144975,3.15463747202e-06,1.22457896742e-24,0.00445481449154,0.0032412745023,-58.8791887919
7.72435564727e-08,1.31379333449e-07,0.00089206081448,1.04214594427e-94,1.0270288672e-72,1.49822337931e-08,3.12466006706e-17,0.00043970219406,4.72361141164e-20,1.02175113287e-08,3.12466006706e-17,8.68099735871e-24,5.94120378027e-138,8.99902472375e-34,3.1614507519e-06,2.1181518834e-15,8.32655339512e-09,3.58060453633e-08,1.96087735049e-10,0.0,0.0,8.30986666982e-11,6.02946545544e-11,0.00136967738005,8.73306508762e-20,0.00083082461969,3.97562227762e-05,0.000340190864301,3.96186412243e-05,2.48294686818e-17,1.68413568656e-15,4.89720201987e-32,0.0,2.74301730959e-187,2.31551801371e-41,1.19286745758e-18,0.000194548253019,2.91316655088e-06,7.20939233146e-25,0.00415273190162,0.00314538489271,-58.7191871919
6.65483387941e-08,1.16315438808e-07,0.000864262448592,8.66316921392e-96,3.55312494908e-73,1.25888755777e-08,2.29960220834e-17,0.00043225701718,2.60963866557e-20,8.61902977999e-09,2.29960220834e-17,6.40879700184e-24,6.54289930952e-139,5.52365525614e-34,2.79460508755e-06,1.53058662733e-15,7.17425099337e-09,3.23129170933e-08,1.5097913582e-10,0.0,0.0,6.71549619975e-11,4.93447089526e-11,0.00127900672321,3.20984822477e-20,0.000726926391658,3.38970586591e-05,0.000323899811513,3.72977430151e-05,1.12799918023e-17,1.29355939485e-15,2.37191682538e-32,0.0,1.87176162719e-193,1.03898397153e-41,8.53473282329e-19,0.000164539904159,2.68885077781e-06,4.23228761248e-25,0.00386781438018,0.00305175278133,-58.5591855919
