0-Bebarova 2008,1-Calloe 2011,2-Calloe 2011,3-Calloe 2013,4-Hayashi 2015,5-Kato 2014,6-Liu 2005,7-Watanabe 2011b,8-Young 2005,sum,gauss,x
0.00247972768185,4.9220928269e-31,1.76930823809e-21,1.63248121803e-60,2.33284734775e-16,0.000264777307201,7.78542083663e-19,7.48449537554e-08,0.00418508647441,0.00692966630841,0.0114904587198,-60.7992079921
0.00224821047392,6.20911355221e-32,7.64925059853e-22,1.08071752561e-62,1.36548083316e-16,0.000254426657178,5.60227118686e-19,6.38718342963e-08,0.00414111748545,0.00664381848838,0.0112344090972,-60.6392063921
0.00203288027321,7.58897775592e-33,3.28097368747e-22,6.52932786783e-65,7.95709712984e-17,0.000244413060497,4.02546338848e-19,5.44493871621e-08,0.00409629938785,0.00637364717095,0.0109816863696,-60.479204792
0.00183327870825,8.98691910881e-34,1.39622392179e-22,3.60012053583e-67,4.61629414763e-17,0.000234728678076,2.88826709982e-19,4.63674643599e-08,0.00405066989564,0.00611872364942,0.0107323239309,-60.319203192
0.00164887238955,1.03112724121e-34,5.89489224e-23,1.8115815459e-69,2.66625726829e-17,0.000225365712829,2.06932423545e-19,3.94430455278e-08,0.00400426708325,0.00587854462868,0.0104863522616,-60.159201592
0.00147906566415,1.14627168245e-35,2.46925041372e-23,8.31938104073e-72,1.53313498625e-17,0.000216316416454,1.48043537427e-19,3.3516933539e-08,0.0039571293331,0.00565254493064,0.0102437989693,-59.999199992
0.00132321289003,1.23462976246e-36,1.0261783994e-23,3.48671480682e-74,8.77664435046e-18,0.00020757309588,1.05759668829e-19,2.8450824641e-08,0.00390929528317,0.00544010971991,0.0100046888307,-59.839198392
0.00118063009313,1.28842693565e-37,4.23105889886e-24,1.33362619642e-76,5.00203089181e-18,0.000199128119381,7.54432570182e-20,2.41247145168e-08,0.00386080377489,0.00524058611212,0.00976904383576,-59.679196792
0.00105060589393,1.30273692857e-38,1.73078746855e-24,4.65526160311e-79,2.83814122926e-18,0.000190973922364,5.37391131844e-20,2.04346051284e-08,0.00381169380125,0.00505329405214,0.0095368832342,-59.519195192
0.000932411615715,1.2762258238e-39,7.02436195458e-25,1.48301774136e-81,1.60321364128e-18,0.000183103012827,3.82234849114e-20,1.72904804217e-08,0.00376200445531,0.00487753637433,0.00930822358332,-59.3591935919
0.000825310510048,1.21135715032e-40,2.82838477429e-25,4.31162402886e-84,9.01609667972e-19,0.000175507976501,2.71481214553e-20,1.46145219618e-08,0.00371177487927,0.00471260798034,0.0090830787979,-59.1991919919
0.000728566057613,1.1140142891e-41,1.12989625237e-25,1.14400442013e-86,5.04795511033e-19,0.00016818148167,1.92539130259e-20,1.23395383284e-08,0.00366104421404,0.00455780409286,0.00886146020165,-59.0391903919
0.000641449323539,9.92620387298e-43,4.47823741879e-26,2.77017243284e-89,2.81372838735e-19,0.000161116283686,1.36354020088e-20,1.04075846441e-08,0.00360985154947,0.00441242756428,0.00864337658016,-58.8791887919
0.00056324536514,8.56938185308e-44,1.76093826018e-26,6.1217865878e-92,1.5614159944e-19,0.000154305229174,9.64243247835e-21,8.76875094748e-09,0.00355823587544,0.0042757952385,0.00842883423532,-58.7191871919
0.000493258706917,7.16786265811e-45,6.86988731379e-27,1.23464428303e-94,8.62630558898e-20,0.000147741259938,6.8088690982e-21,7.38010026672e-09,0.00350623603363,0.00414724338058,0.00821783704105,-58.5591855919
0.000430817912169,5.8090314843e-46,2.65903201368e-27,2.27246810153e-97,4.74461325804e-20,0.000141417416576,4.80101521286e-21,6.20473920943e-09,0.00345389067034,0.00402613220383,0.00801038650025,-58.3991839918
0.000375279292835,4.56133175479e-47,1.02109461906e-27,3.8172097424e-100,2.59804435211e-20,0.000135326841807,3.38034399766e-21,5.21100567281e-09,0.00340123819026,0.00391184953591,0.00780648180286,-58.2391823918
0.000326029809065,3.4701916933e-48,3.89024432486e-28,5.85176036643e-103,1.41632221529e-20,0.000129462783515,2.37661280575e-21,4.37175990558e-09,0.00334831671124,0.00380381367558,0.00760611988492,-58.0791807918
0.000282489217698,2.55793289177e-49,1.47047023119e-28,8.18689696243e-106,7.68683107746e-21,0.000123818597525,1.66849798458e-21,3.66376663074e-09,0.00329516402032,0.00370147549931,0.00740929548859,-57.9191791918
0.000244111534339,1.82683238609e-50,5.51447363599e-29,1.04530829732e-108,4.15338673097e-21,0.00011838775011,1.16966813497e-21,3.06715727686e-09,0.00324181753084,0.00360431988245,0.00721600122295,-57.7591775918
0.00021038587723,1.26410204267e-51,2.0517307216e-29,1.21804056666e-111,2.23422634549e-21,0.000113163820242,8.18784004265e-22,2.56496257545e-09,0.00318831424092,0.00351186650336,0.00702622762546,-57.5991759918
0.000180836762836,8.47499477705e-53,7.57364817948e-30,1.29530305372e-114,1.19652486964e-21,0.00010814050159,5.72329009584e-22,2.14270687358e-09,0.0031346906932,0.00342367010033,0.00683996322417,-57.4391743917
0.000155023923154,5.50516855466e-54,2.77369281244e-30,1.2571100776e-117,6.37949137641e-22,0.000103311604275,3.99477099635e-22,1.78805649284e-09,0.00308098293596,0.00333932025145,0.00665719460029,-57.2791727917
0.000132541713443,3.46478010538e-55,1.00781325073e-30,1.11344176666e-120,3.38625877381e-22,9.86710563936e-05,2.78424683967e-22,1.49051534856e-09,0.00302722648574,0.00325844074609,0.00647790645133,-57.1191711917
0.000113018176606,2.11278161323e-56,3.63304047272e-31,9.00023792479e-124,1.78946824323e-22,9.42129053087e-05,1.93773017121e-22,1.24116183363e-09,0.00297345629133,0.00318068861441,0.00630208165448,-56.9591695917
9.61138270069e-05,1.24826678789e-57,1.29935815551e-31,6.63945993002e-127,9.41450762649e-23,8.9931318728e-05,1.346630933e-22,1.03242167914e-09,0.00291970669939,0.00310575287755,0.00612970133024,-56.7991679917
8.15202123218e-05,7.14552425305e-59,4.61058450177e-32,4.46996167863e-130,4.93106799697e-23,8.58205855657e-05,9.34487700916e-23,8.578721356e-10,0.00286601142155,0.00303335307731,0.00596074490628,-56.6391663917
6.89583072919e-05,3.96309656832e-60,1.62312349512e-32,2.74642110237e-133,2.57130819917e-23,8.18751166046e-05,6.47542551562e-23,7.12073381601e-10,0.00281240350315,0.00296323763912,0.00579519018125,-56.4791647916
5.8176788153e-05,2.1296541812e-61,5.66911949634e-33,1.54000714796e-136,1.33486406467e-23,7.80894449621e-05,4.48056470352e-23,5.9042356731e-10,0.0027589152936,0.00289518211714,0.00563301338873,-56.3191631916
4.89502312205e-05,1.10881066601e-62,1.96448233169e-33,7.88080583591e-140,6.89905667331e-24,7.44582263707e-05,3.09575735342e-23,4.89034344858e-10,0.00270557841837,0.002828987365,0.00547418926091,-56.1591615916
4.10772737704e-05,5.59344764875e-64,6.75381424575e-34,3.68053371601e-143,3.54986753146e-24,7.09762392794e-05,2.13585021015e-23,4.0462413148e-10,0.0026524237527,0.00276447767037,0.00531869109222,-55.9991599916
3.437877009e-05,2.73385600244e-65,2.3036609749e-34,1.56871213141e-146,1.81846248182e-24,6.76383847849e-05,1.47144620485e-23,3.34426699704e-10,0.00259948139692,0.00270149888622,0.0051664908027,-55.8391583916
2.8695970485e-05,1.2946297088e-66,7.79572458321e-35,6.10194082313e-150,9.27398324807e-25,6.44396864008e-05,1.01224981328e-23,2.7611299649e-10,0.00254678065359,0.00263991658659,0.00501755900095,-55.6791567916
2.38887462074e-05,5.94004010545e-68,2.61735648921e-35,2.16613245654e-153,4.70866759324e-25,6.13752896722e-05,6.95345647003e-24,2.27724364363e-10,0.00249435000628,0.00257961426988,0.00487186504681,-55.5191551916
1.98338787684e-05,2.64062700733e-69,8.71841902496e-36,7.0176920999e-157,2.38012366217e-25,5.84404616438e-05,4.76961686022e-24,1.87615576076e-10,0.00244221710006,0.00252049162809,0.00472937711348,-55.3591535915
1.64234279798e-05,1.13736175226e-70,2.88125082354e-36,2.07489388836e-160,1.19776267375e-25,5.56305901895e-05,3.26690094334e-24,1.54406303899e-10,0.0023904087238,0.00246246289638,0.00459006224915,-55.1991519915
1.35631893434e-05,4.74639691902e-72,9.44697713625e-37,5.5987329776e-164,6.00083646578e-26,5.29411832113e-05,2.23438577331e-24,1.26939828264e-10,0.0023389507941,0.0024054552936,0.00445388643801,-55.0391503915
1.11712480989e-05,1.91912544012e-73,3.07307479409e-37,1.37871944371e-167,2.99310926963e-26,5.03678677138e-05,1.52598430697e-24,1.04247951318e-10,0.002287868341,0.00234940756106,0.00432081466065,-54.8791487915
9.17663435952e-06,7.51824625829e-75,9.91794887969e-38,3.0985201696e-171,1.48628849492e-26,4.79063887641e-05,1.0406667915e-24,8.55212214062e-11,0.00223718549536,0.00229426860401,0.00419081095369,-54.7191471915
7.51808127851e-06,2.85366905823e-76,3.17569707669e-38,6.35513874416e-175,7.3477339667e-27,4.55526083416e-05,7.08668360584e-25,7.00836970956e-11,0.00218692547799,0.00223999623769,0.00406383846868,-54.5591455915
6.14288611263e-06,1.04945673969e-77,1.00884568747e-38,1.18956458769e-178,3.61637530759e-27,4.33025040874e-05,4.81885778778e-25,5.73715860644e-11,0.00213711059036,0.00218655603793,0.00393985953016,-54.3991439914
5.00587232857e-06,3.7393778468e-79,3.17964681951e-39,2.03209168897e-182,1.77199842037e-27,4.11521679583e-05,3.2720120525e-25,4.69151870313e-11,0.0020877622071,0.0021339202943,0.00381883569285,-54.2391423914
4.06844952736e-06,1.29094588008e-80,9.94263492949e-40,3.16804144085e-186,8.64416263447e-28,3.90978047934e-05,2.21847939024e-25,3.8323643451e-11,0.00203890077003,0.00208206706267,0.00370072779794,-54.0791407914
3.29776689766e-06,4.31807912445e-82,3.08455538315e-40,4.50744763457e-190,4.1980952869e-28,3.71357307998e-05,1.50198508804e-25,3.12720875485e-11,0.00199054578385,0.00203097931282,0.00358549602837,-53.9191391914
2.66595512183e-06,1.39941663302e-83,9.49406323887e-41,5.85278819532e-194,2.02979144656e-28,3.5262371963e-05,1.01541964706e-25,2.54908136933e-11,0.0019427158134,0.00198064416597,0.00347309996321,-53.7591375914
2.14945111555e-06,4.39417493109e-85,2.89921308935e-41,6.93565061771e-198,9.77057916788e-29,3.34742623899e-05,6.85480685219e-26,2.07561723232e-11,0.00189542848248,0.00193105221674,0.00336349863083,-53.5991359914
1.72839964696e-06,1.33684645232e-86,8.78368235817e-42,7.50073615329e-202,4.68229704288e-29,3.17680425886e-05,4.62077264939e-26,1.68829206699e-11,0.00184870047417,0.00188219693328,0.00325665056119,-53.4391343913
1.38612572479e-06,3.94057491932e-88,2.64022887413e-42,7.40308698276e-206,2.23391877943e-29,3.01404576929e-05,3.11031015608e-26,1.37178053218e-11,0.00180254753264,0.00183407412977,0.00315251383685,-53.2791327913
1.10867163509e-06,1.12541195695e-89,7.87362994226e-43,6.66828414083e-210,1.06107372427e-29,2.8588355635e-05,2.09055941386e-26,1.11341850224e-11,0.0017569844664,0.00178668150481,0.00305104614296,-53.1191311913
8.84392615198e-07,3.1141342882e-91,2.32957604071e-43,5.48160356814e-214,5.01757074865e-30,2.71086852745e-05,1.4031078351e-26,9.02753073959e-12,0.00171202515294,0.00174001823986,0.002952204816,-52.9591295913
7.03605356086e-07,8.34904924951e-93,6.83828585954e-44,4.11238183908e-218,2.36217034642e-30,2.56984944866e-05,9.40349512131e-27,7.31166459882e-12,0.00166768254472,0.00169408465188,0.00285594689137,-52.7991279913
5.58283797966e-07,2.1687554555e-94,1.99152645988e-44,2.81560367217e-222,1.10713016922e-30,2.43549282162e-05,6.29299339801e-27,5.91562028871e-12,0.00162396867649,0.00164888189442,0.00276222914977,-52.6391263913
4.41797007683e-07,5.45830778918e-96,5.75431164677e-45,1.75930807117e-226,5.16601807383e-31,2.30752265024e-05,4.20528048154e-27,4.78102551732e-12,0.00158089467383,0.00160441170212,0.0026710081623,-52.4791247912
3.48684284663e-07,1.33100391713e-97,1.64956390883e-45,1.00323932906e-230,2.39984349797e-31,2.18567224777e-05,2.806095049e-27,3.85992242734e-12,0.00153847076296,0.00156067617358,0.00258224033437,-52.3191231912
2.74463019028e-07,3.14466596929e-99,4.69151794419e-46,5.22106962584e-235,1.10988934979e-31,2.06968403472e-05,1.86973262597e-27,3.1129549463e-12,0.00149670628168,0.00151767758816,0.00249588194828,-52.1591215912
2.15465209789e-07,7.19852609524e-101,1.32381130736e-46,2.47974316762e-239,5.11029782134e-32,1.95930933515e-05,1.24401711091e-27,2.50786316647e-12,0.00145560969137,0.00147541825244,0.00241188920455,-51.9991199912
1.68698932777e-07,1.59656469336e-102,3.70601574118e-47,1.07484589374e-243,2.34251565314e-32,1.85430817179e-05,8.26500118688e-28,2.01823429612e-12,0.00141518859017,0.00143390037284,0.00233021826198,-51.8391183912
1.31731419594e-07,3.43086266444e-104,1.02933538309e-47,4.25185046999e-248,1.06902670901e-32,1.75444906031e-05,5.48313836618e-28,1.62246773949e-12,0.00137544972703,0.00139312595068,0.00225082527638,-51.6791167912
1.02590764706e-07,7.14321993318e-106,2.83644921843e-48,1.53497761226e-252,4.85695829071e-33,1.65950880325e-05,3.63232926072e-28,1.30291865352e-12,0.00133639901682,0.00135309669692,0.00217366643797,-51.5191151912
7.96836135024e-08,1.4409820969e-107,7.75463913254e-49,5.05729619796e-257,2.19689831471e-33,1.56927228381e-05,2.40276297904e-28,1.04519007404e-12,0.00129804155625,0.00131381396375,0.00209869800755,-51.3591135911
6.17264970685e-08,2.81641743058e-109,2.10337467654e-49,1.52064212362e-261,9.89293831447e-34,1.48353225992e-05,1.58710760708e-28,8.37548557193e-13,0.00126038164068,0.00127527869062,0.00202587635132,-51.1991119911
4.76887678408e-08,5.33346361969e-111,5.66030923478e-50,4.17280341417e-266,4.43517142219e-34,1.40208915893e-05,1.04681884767e-28,6.70442375615e-13,0.00122342278172,0.00123749136274,0.00195515797434,-51.0391103911
3.67453534702e-08,9.78578175587e-113,1.51123549118e-50,1.04501160915e-270,1.97954456367e-34,1.32475087314e-05,6.89455772787e-29,5.36104757184e-13,0.00118716772549,0.00120045198011,0.00188649955277,-50.8791087911
2.82377842411e-08,1.73962479786e-114,4.00306460602e-51,2.38839738456e-275,8.79609516995e-35,1.25133255655e-05,4.53430792701e-29,4.2822755478e-13,0.00115161847165,0.00116416003543,0.00181985796477,-50.7191071911
2.1642162814e-08,2.99632921596e-116,1.05201400883e-51,4.98177765731e-280,3.8912068682e-35,1.18165642296e-05,2.9777300684e-29,3.41693171905e-13,0.00111677629299,0.00112861449973,0.00175519032006,-50.5591055911
1.65429349679e-08,5.00031476088e-118,2.74295646998e-52,9.48318834106e-285,1.71375400892e-35,1.11555154582e-05,1.95267228195e-29,2.72354612623e-13,0.00108264175556,0.00109381381423,0.00169245398828,-50.399103991
1.26114877764e-08,8.08498154249e-120,7.09552895806e-53,1.64746688258e-289,7.51419413739e-36,1.05285365996e-05,1.27862477577e-29,2.16855236046e-13,0.00104921473936,0.00105975588766,0.00163160662601,-50.239102391
9.58874881986e-09,1.26658574967e-121,1.82103841307e-53,2.61198869025e-294,3.28009258673e-36,9.93404965427e-06,8.36039098237e-30,1.72481227383e-13,0.00101649445946,0.00102643809803,0.00157260620252,-50.079100791
7.27108831333e-09,1.92248976943e-123,4.63683781704e-54,3.77935922237e-299,1.42547484448e-36,9.3705393366e-06,5.45858125642e-30,1.37040993493e-13,0.000984479487492,0.000993857298054,0.00151541102429,-49.919099191
5.49893713788e-09,2.82727043952e-125,1.17136750891e-54,4.99065255232e-304,6.16740937171e-37,8.83655116138e-06,3.5587926898e-30,1.08766688483e-13,0.000953167773559,0.000962009823766,0.00145997975827,-49.759097591
4.14762944204e-09,4.02851089681e-127,2.93584356034e-55,6.01435113448e-309,2.6565363252e-37,8.33068955721e-06,2.31683613841e-30,8.62339058247e-14,0.000922556668343,0.000930891505616,0.00140627145392,-49.599095991
3.12006039371e-09,5.56154695414e-129,7.30030685518e-56,6.61473585014e-314,1.13919614036e-37,7.85161600792e-06,1.50611337921e-30,6.82962646828e-14,0.000892642945529,0.000900497681665,0.00135424556407,-49.4390943909
2.34081941386e-09,7.43910260462e-131,1.80101690535e-56,6.63940236851e-319,4.86352345537e-38,7.39804722365e-06,9.77664246033e-31,5.40321923241e-14,0.000863422824389,0.000870823212486,0.00130386196451,-49.2790927909
1.7515182991e-09,9.64093965751e-133,4.40821666697e-57,4.94065645841e-324,2.0671561707e-38,6.96875334269e-06,6.33711397646e-31,4.27016808207e-14,0.000834891992518,0.000841862497422,0.00125508097246,-49.1190911909
1.30708341929e-09,1.2105759888e-134,1.07047503634e-57,0.0,8.74712485055e-39,6.56255616533e-06,4.10169177856e-31,3.37111908455e-14,0.000807045628664,0.000813609491947,0.00120786336392,-48.9590895909
9.72822911389e-10,1.47278252277e-136,2.5790432451e-58,0.0,3.68491204611e-39,6.17832742063e-06,2.65096653264e-31,2.65852018262e-14,0.000779878425606,0.000786057725876,0.0011621703898,-48.7990879909
7.22114612434e-10,1.73603734458e-138,6.16466063529e-59,0.0,1.54546328052e-39,5.81498706696e-06,1.71086281234e-31,2.09431774479e-14,0.000753384613039,0.000759200322242,0.00111796379101,-48.6390863909
5.34589389317e-10,1.98268344251e-140,1.46193543128e-59,0.0,6.45297554396e-40,5.47150162727e-06,1.10254378825e-31,1.64809380336e-14,0.000727557980424,0.000733030016657,0.00107520581243,-48.4790847908
3.94708422706e-10,2.19392396211e-142,3.43966128783e-60,0.0,2.68244676083e-40,5.14688255943e-06,7.09489913727e-32,1.29556147062e-14,0.00070239189975,0.00070753917703,0.00103385921581,-48.3190831908
2.90652666477e-10,2.35214255091e-144,8.02918813688e-61,0.0,1.1101252142e-40,4.84018466246e-06,4.55896568803e-32,1.01735111275e-14,0.000677879348179,0.000682719823505,0.000993887291653,-48.1590815908
2.13458811702e-10,2.44331567176e-146,1.85949946916e-61,0.0,4.57385704038e-41,4.55050451904e-06,2.92520387562e-32,7.98032260986e-15,0.000654012930538,0.000658563648524,0.000955253870063,-47.9990799908
1.56349220919e-10,2.4590615428e-148,4.27256769021e-62,0.0,1.87613017845e-41,4.27697897446e-06,1.87419888625e-32,6.25326416491e-15,0.000630784901602,0.000635062036932,0.000917923330601,-47.8390783908
1.14213966381e-10,2.3979111684e-150,9.73980616692e-63,0.0,7.66148783123e-42,4.01878365264e-06,1.19907108284e-32,4.89474245965e-15,0.00060818718816,0.000612206086032,0.000881860611188,-47.6790767908
8.321173251e-11,2.26553438549e-152,2.20282575165e-63,0.0,3.11482051645e-42,3.77513150899e-06,7.66026691267e-33,3.82727492268e-15,0.000586211410804,0.000589986625528,0.000847031216056,-47.5190751908
6.04632897551e-11,2.07387273022e-154,4.94286153296e-64,0.0,1.26073178089e-42,3.54527142058e-06,4.88666529797e-33,2.98941505166e-15,0.00056484890543,0.000568394237317,0.000813401222793,-47.3590735907
4.38168184386e-11,1.83936288547e-156,1.10038639688e-64,0.0,5.08021554046e-43,3.32848681334e-06,3.1127984697e-33,2.33248853225e-15,0.000544090744411,0.000547419275043,0.000780937288502,-47.1990719907
3.1668811513e-11,1.58061686801e-158,2.43041507433e-65,0.0,2.03803360249e-43,3.12409432651e-06,1.97997238621e-33,1.8179819243e-15,0.000523927757412,0.000527051883409,0.000749606655096,-47.0390703907
2.28278257382e-11,1.31601148902e-160,5.32579145122e-66,0.0,8.13973573928e-44,2.93144251397e-06,1.25758393621e-33,1.41545591545e-15,0.00050435055183,0.000507282017173,0.000719377153769,-46.8790687907
1.64111566206e-11,1.06161396883e-162,1.15786074705e-66,0.0,3.23652551045e-44,2.74991058251e-06,7.97598902797e-34,1.10087973668e-15,0.000485349532823,0.000488099459818,0.000690217208657,-46.7190671907
1.17667273398e-11,8.29750347946e-165,2.49745099166e-67,0.0,1.28120176172e-44,2.57890716664e-06,5.0512845417e-34,8.55303307481e-16,0.000466914922914,0.000469493841849,0.000662095839727,-46.5590655907
8.41422358634e-12,6.28350749135e-167,5.34448776384e-68,0.0,5.04923732023e-45,2.41786913969e-06,3.19439661803e-34,6.63799877986e-16,0.000449036781151,0.000451454658705,0.000634982664911,-46.3990639906
6.00087063345e-12,4.61031613356e-169,1.1347068283e-68,0.0,1.98108816542e-45,2.26626046095e-06,2.01718421154e-34,5.14625057246e-16,0.000431705021786,0.000433971288248,0.00060884790153,-46.2390623906
4.26831378279e-12,3.2774279325e-171,2.39017510314e-69,0.0,7.73840735198e-46,2.12357105833e-06,1.27195574711e-34,3.98548731938e-16,0.000414909432484,0.000417033007811,0.000583662367009,-46.0790607906
3.02789124029e-12,2.25740493587e-173,4.99510057604e-70,0.0,3.00932528953e-46,1.98931574621e-06,8.00881316663e-35,3.08324956089e-16,0.000398639692019,0.000400629010793,0.000559397478942,-45.9190591906
2.14222983014e-12,1.50646714707e-175,1.03568389925e-70,0.0,1.16508187484e-46,1.86303317797e-06,5.03540076481e-35,2.38271812393e-16,0.000382885387463,0.000384748422783,0.000536025254507,-45.7590575906
1.51158896096e-12,9.74055571872e-178,2.13048598273e-71,0.0,4.49069459986e-47,1.74428483273e-06,3.16132859361e-35,1.83938822284e-16,0.00036763603084,0.000369380317185,0.000513518309275,-45.5990559906
1.06375893022e-12,6.10213315388e-180,4.34809081601e-72,0.0,1.72321854354e-47,1.6326540357e-06,1.98186905282e-35,1.4184396999e-16,0.000352881075252,0.000354513730352,0.000491849855431,-45.4390543905
7.46611344472e-13,3.70385094038e-182,8.80414122532e-73,0.0,6.5831986715e-48,1.52774501165e-06,1.24065203315e-35,1.09266013341e-16,0.000338609930446,0.000340137676205,0.00047099369944,-45.2790527905
5.22622145355e-13,2.17820723326e-184,1.76865800134e-73,0.0,2.50382128834e-48,1.42918197089e-06,7.75523113234e-36,8.40806500858e-17,0.000324811977837,0.00032624116033,0.00045092423918,-45.1190511905
3.64857174351e-13,1.24113426747e-186,3.52508176302e-74,0.0,9.48067932626e-49,1.33660822712e-06,4.84071170875e-36,6.46314303338e-17,0.000311476584962,0.000312813193554,0.000431616460569,-44.9590495905
2.54038670166e-13,6.85191887566e-189,6.97048497072e-75,0.0,3.57392431024e-49,1.24968534653e-06,3.01712574367e-36,4.96281649346e-17,0.000298593119378,0.000299842804979,0.000413045933715,-44.7990479905
1.76408143328e-13,3.66504687459e-191,1.36749347989e-75,0.0,1.34128481443e-49,1.16809232751e-06,1.87779129296e-36,3.80670664178e-17,0.000286150961981,0.000287319054485,0.000395188808606,-44.6390463905
1.22174138628e-13,1.89941878898e-193,2.66168098677e-76,0.0,5.01148492652e-50,1.09152481028e-06,1.16700025303e-36,2.91680466617e-17,0.000274139519765,0.000275231044698,0.000378021810378,-44.4790447904
8.43882149988e-14,9.53752745499e-196,5.13990638483e-77,0.0,1.86415325221e-50,1.01969431585e-06,7.2420963461e-37,2.23255427447e-17,0.000262548238004,0.000263567932404,0.000361522234173,-44.3190431904
5.81334602181e-14,4.6400723012e-198,9.84742959944e-78,0.0,6.90345599763e-51,9.52327513381e-07,4.48773666344e-37,1.70699971422e-17,0.000251366611866,0.000252318939438,0.000345667939614,-44.1590415904
3.99403995532e-14,2.18719532801e-200,1.87179821609e-78,0.0,2.54519623927e-51,8.89165515636e-07,2.77689942449e-37,1.30377189394e-17,0.000240584197465,0.000241473363021,0.000330437344932,-43.9990399904
2.73678382669e-14,9.98905182944e-203,3.52991007822e-79,0.0,9.34212660127e-52,8.29963201409e-07,1.71578416247e-37,9.9473299566e-18,0.000230190622339,0.000231020585568,0.000315809420747,-43.8390383904
1.87029641951e-14,4.42012792545e-205,6.60445102707e-80,0.0,3.41381504184e-52,7.74488564509e-07,1.05860728365e-37,7.58137845192e-18,0.000220175595378,0.000220950083961,0.000301763683544,-43.6790367904
1.27474186301e-14,1.89504394756e-207,1.22596557367e-80,0.0,1.24194965329e-52,7.22522088461e-07,6.52194030754e-38,5.77200332394e-18,0.000210528916189,0.00021125143829,0.00028828018886,-43.5190351904
8.66514655991e-15,7.87186447654e-210,2.25781469071e-81,0.0,4.49818960087e-53,6.73856146242e-07,4.01225456761e-38,4.38976945004e-18,0.000201240483921,0.000201914340076,0.0002753395242,-43.3590335903
5.87450712768e-15,3.16817969569e-212,4.12540682607e-82,0.0,1.62196428705e-53,6.2829442434e-07,2.46473288424e-38,3.33498276847e-18,0.000192300305541,0.000192928599971,0.000262922801705,-43.1990319903
3.97199612126e-15,1.23542355999e-214,7.47848694755e-83,0.0,5.82256816546e-54,5.85651370426e-07,1.51189265617e-38,2.53094215912e-18,0.000183698503587,0.000184284154962,0.000251011650595,-43.0390303903
2.67847782114e-15,4.66762360353e-217,1.34502131237e-83,0.0,2.08093080493e-54,5.45751663931e-07,9.26065647568e-39,1.91870226942e-18,0.000175425323387,0.000175971075054,0.000239588209408,-42.8790287903
1.80139582421e-15,1.70863638622e-219,2.40001005212e-84,0.0,7.4040690571e-55,5.08429708832e-07,5.66411822862e-39,1.45301367487e-18,0.00016747113977,0.000167979569481,0.000228635118039,-42.7190271903
1.20829257568e-15,6.06006593061e-222,4.24879154565e-85,0.0,2.62272675045e-55,4.73529147944e-07,3.45933454903e-39,1.09917934115e-18,0.000159826463276,0.000160299992425,0.000218135509629,-42.5590255903
8.08308080737e-16,2.08247081075e-224,7.46253286167e-86,0.0,9.24922607111e-56,4.40902398048e-07,2.10970891152e-39,8.30623389608e-19,0.000152481945863,0.000152922848262,0.00020807300228,-42.3990239902
5.39291521115e-16,6.9335295629e-227,1.30039579871e-86,0.0,3.24733809395e-56,4.10410205145e-07,1.28476065821e-39,6.27012932577e-19,0.000145428386146,0.000145838796352,0.000198431690658,-42.2390223902
3.58849315542e-16,2.23667918254e-229,2.24819163541e-87,0.0,1.13506147456e-56,3.819212192e-07,7.81252895309e-40,4.72808835907e-19,0.000138656734159,0.000139038655379,0.000189196137461,-42.0790207902
2.38145571778e-16,6.99080027871e-232,3.85620014282e-88,0.0,3.94985382178e-57,3.55311587688e-07,4.74384804464e-40,3.56148740586e-19,0.000132158095661,0.000132513407249,0.000180351364799,-41.9190191902
1.5762124618e-16,2.11701516615e-234,6.56227270088e-89,0.0,1.36839798797e-57,3.30464567305e-07,2.87633600298e-40,2.67987159239e-19,0.000125923736002,0.00012625420057,0.000171882845479,-41.7590175902
1.04046831995e-16,6.21147753544e-237,1.10794308234e-89,0.0,4.71969130562e-58,3.07270153202e-07,1.74147876926e-40,2.01434242851e-19,0.00011994508356,0.000120252353713,0.000163776494228,-41.5990159902
6.84990935091e-17,1.76579280817e-239,1.8558765974e-90,0.0,1.62063243027e-58,2.85624725113e-07,1.05284992348e-40,1.51247902003e-19,0.000114213732755,0.00011449935748,0.000156018658855,-41.4390143901
4.49761881744e-17,4.86360665038e-242,3.08424741395e-91,0.0,5.54019715567e-59,2.6543070976e-07,6.35600857303e-41,1.13444164552e-19,0.000108721446671,0.000108986877381,0.000148596111369,-41.2790127901
2.94525108446e-17,1.2979292471e-244,5.08531420788e-92,0.0,1.8855396891e-59,2.46596258942e-07,3.83152971022e-41,8.49985870533e-20,0.000103460159279,0.000103706755538,0.000141496039077,-41.1190111901
1.92355169369e-17,3.35596535771e-247,8.31868814353e-93,0.0,6.38875009607e-60,2.29034942702e-07,2.30637350003e-41,6.36177045664e-20,9.84219772992e-05,9.86510122419e-05,0.00013470603566,-40.9590095901
1.25293129744e-17,8.40732419659e-250,1.35008267374e-93,0.0,2.15509235506e-60,2.12665457015e-07,1.38629864932e-41,4.75642909289e-20,9.35991816895e-05,9.38118471465e-05,0.000128214092239,-40.7990079901
8.13940224672e-18,2.04066631348e-252,2.17387392278e-94,0.0,7.2374509896e-61,1.97411345416e-07,8.32058151309e-42,3.55239133422e-20,8.89842288028e-05,8.91816401483e-05,0.000122008588462,-40.6390063901
