1-Abriel 2001,2-Abriel 2001,3-Abriel 2001,4-Abriel 2001,5-Abriel 2001,6-Akai 2000,8-Bankston 2007b,9-Baroudi 2000b,10-Baroudi 2001,11-Casini 2007,12-Deschenes 2000,13-Detta 2014,14-Huang 2009,15-Itoh 2005a,16-Itoh 2005b,18-Lin 2008,20-Lupoglazoff 2001,21-Makita 2002,22-Makiyama 2008,23-Mohler 2004,24-Moreau 2013,25-Neu 2010,26-Nguyen 2008,27-Smits 2005a,28-Smits 2005b,29-Viswanathan 2003,30-Wang 2002,31-Wang 2007a,32-Wang 2007b,33-Wang 2008,34-Wedekind 2001,35-Yang 2002,sum,gauss,x
0.0,4.36990334992362e-88,2.3099678091550937e-144,4.7869198959701917e-138,2.607308092066429e-91,2.8822754552519136e-112,1.1577938730537434e-18,0.0003583573407468219,1.723758517392546e-07,1.1721724816779701e-12,7.207132693153484e-05,1.2364851319837259e-56,0.0001285339055570898,1.895698044479711e-05,4.015220887329441e-06,2.0083289649179598e-08,0.0002575100522655543,3.3628796079368217e-07,2.2502436825178064e-09,5.599102406858391e-19,2.5552832172170343e-06,0.0001731591710965805,1.4300384444679502e-26,3.810000429514456e-09,8.2618734433049e-05,6.4966387328942995e-09,8.135945339333944e-07,3.8429725495652416e-20,2.502350383416859e-05,3.8429725495652416e-20,2.0365224939337053e-05,0.0004798599708950082,0.0016243816149396225,0.002642356400580106,-64.31924319243193
0.0,1.990606166653215e-87,3.1413915321665296e-143,6.135303827728097e-137,1.4066715591300865e-90,1.53967540850208e-110,1.543020337603046e-18,0.00037332522205640314,2.0390852261052554e-07,1.5408694515826321e-12,7.847429121939442e-05,6.410137636190698e-56,0.00013624048756200028,2.0315914410749252e-05,4.401676006868185e-06,2.9981186920104986e-08,0.0002691497070503857,3.999288687349823e-07,2.8320033788787078e-09,9.351234796535674e-19,2.9382557020169393e-06,0.00018415060258968177,4.0952319685131116e-26,4.636248712176838e-09,8.603964794584366e-05,7.73669757971466e-09,9.59926005805993e-07,7.237271860449825e-20,2.6590402801697153e-05,7.237271860449825e-20,2.1587146673298424e-05,0.0004888423499036707,0.0016936646549966239,0.002757431938676477,-64.15924159241592
0.0,9.01415891427537e-87,4.2272977139008994e-142,7.78109313792305e-136,7.535814625616233e-90,7.968869934203878e-109,2.0540262643091467e-18,0.00038876852168482495,2.408285798743356e-07,2.0220829071947708e-12,8.533680473270521e-05,3.286768738073508e-55,0.0001443123720155189,2.1762357017621215e-05,4.822326177944756e-06,4.4459267338458143e-08,0.0002811985189773727,4.7484008831354665e-07,3.5578155635882947e-09,1.556077430987405e-18,3.374008822045846e-06,0.00019569521086744863,1.1608123932288494e-25,5.6334980137016015e-09,8.957389308031661e-05,9.202521490922152e-09,1.1307656516246625e-06,1.3560525098018785e-19,2.8240366255632455e-05,1.3560525098018785e-19,2.2872435617177246e-05,0.0004978442151171432,0.001765710319810058,0.002876588763211797,-63.99923999239992
0.0,4.0578073717421e-86,5.628960820686954e-141,9.764944475351273e-135,4.008711964460147e-89,3.9961168485629814e-107,2.7310790682596302e-18,0.0004046947667128443,2.8398432243325644e-07,2.649054298440953e-12,9.26807298548849e-05,1.6668413949238504e-54,0.00015276006404932167,2.3301175493118558e-05,5.279891180720456e-06,6.549004520854443e-08,0.0002936645609781083,5.628662218038236e-07,4.461681260658759e-09,2.5799134538161953e-18,3.869090793289907e-06,0.0002078101031443497,3.256854081201783e-25,6.835326814140492e-09,9.322384559216288e-05,1.0933076199965267e-08,1.3298803621970327e-06,2.5279713203404507e-19,2.9976736207818235e-05,2.5279713203404507e-19,2.4223713743183732e-05,0.0005068605017055424,0.0018406096331403223,0.0029999245279216835,-63.83923839238392
0.0,1.8158668277300446e-85,7.4168285870855455e-140,1.2126167633320351e-133,2.1174669652462845e-88,1.941571972933335e-105,3.6270746486136676e-18,0.0004211112247635576,3.343446662501762e-07,3.4645078657143973e-12,0.00010052789870376209,8.360701996605828e-54,0.0001615939099118481,2.493745185783595e-05,5.777277661435059e-06,9.582697706235749e-08,0.00030655573367547906,6.661256918685656e-07,5.585204760134564e-09,4.261777400001576e-18,4.430754728075582e-06,0.00022051215088005245,9.044557029738736e-25,8.28152164807168e-09,9.699186650881303e-05,1.297365142070656e-08,1.5615563228762054e-06,4.68880092452455e-19,3.18029187845585e-05,4.68880092452455e-19,2.5643669918330043e-05,0.0005158860393170105,0.001918455594211161,0.0031275369500171593,-63.67923679236792
0.0,8.077982627324544e-85,9.670142706628274e-139,1.4900539127243498e-132,1.1106202318351765e-87,9.139926112416792e-104,4.8114131738177146e-18,0.0004380248819540909,3.9301409607474767e-07,4.523254587959297e-12,0.000108899994115576,4.1477688674909168e-53,0.0001708240591395784,2.6676488539126237e-05,6.317589293551185e-06,1.392835397610728e-07,0.0003198797443187133,7.870464586884368e-07,6.979191339111035e-09,7.014360427629423e-18,5.0670195414186236e-06,0.00023381792387293723,2.486159786870013e-24,1.0019146284185933e-08,0.00010088029848480512,1.5376815036260706e-08,1.830660657405882e-06,8.652576766194039e-19,3.372238069109882e-05,8.652576766194039e-19,2.7135059043483207e-05,0.0005249155563955758,0.0019993433798178124,0.003259523683859864,-63.519235192351914
0.0,3.572302160576417e-84,1.247590759683768e-137,1.811778166945339e-131,5.784311374277816e-87,4.168749035183239e-102,6.375037606771048e-18,0.00045544242050150397,4.6124911834405447e-07,5.895481790904165e-12,0.00011781842146947942,2.0352121559315437e-52,0.00018046042520581984,2.852381386167235e-05,6.904137258429815e-06,2.0109964870245455e-07,0.00033364408520004805,9.284055787474318e-07,8.705556886823107e-09,1.1502628279007568e-17,5.786734138685431e-06,0.0002477436214471926,6.764310102505167e-24,1.2103779752586933e-08,0.0001048914620388764,1.8203498866760362e-08,2.1427088247646726e-06,1.5886314053760986e-18,3.573864529358724e-05,1.5886314053760986e-18,2.8700700994058315e-05,0.0005339436847289281,0.0020833706340398495,0.0033959821893467215,-63.359233592335926
0.0,1.5704344341890319e-83,1.5927075574928541e-136,2.1798805003398007e-130,2.9914027721148695e-86,1.8422250855533075e-100,8.43697550205576e-18,0.0004733701960216696,5.404763120842174e-07,7.670900712382339e-12,0.0001273041716016107,9.877070762561873e-52,0.00019051264472167307,3.048518739060123e-05,7.540451034729413e-06,2.884179845496695e-07,0.00034785601158528054,1.0933728894552889e-06,1.0839605033490832e-08,1.8793937740604344e-17,6.599644797374708e-06,0.00026230500086966735,1.8216742367130918e-23,1.4600947050771629e-08,0.00010902765167527156,2.1524232132877926e-08,2.5039380697492445e-06,2.901982854193577e-18,3.785528830811458e-05,2.901982854193577e-18,3.03434793535701e-05,0.0005429649642219922,0.0021706378692925446,0.0035370095950398354,-63.19923199231992
0.0,6.863059813182812e-83,2.0119841597446246e-135,2.595284519546138e-129,1.5361558034105706e-85,7.887756732892044e-99,1.115282182490247e-17,0.0004918142145622538,6.323120725484621e-07,9.96396538226973e-12,0.00013737767516169638,4.741000262361402e-51,0.00020099003527509856,3.256660510176945e-05,8.23028948330145e-06,4.108969075347754e-07,0.0003625225191932819,1.28555910453014e-06,1.347273617564137e-08,3.0594979999553694e-17,7.51646561057102e-06,0.0002775173031556246,4.855910336971258e-23,1.758776922274941e-08,0.00011329113189212085,2.542054038995326e-08,2.9213872067231926e-06,5.274248113297319e-18,4.007593308730817e-05,5.274248113297319e-18,3.206633993139444e-05,0.0005519738478916133,0.0022612490066471766,0.003682702556090711,-63.03923039230392
0.0,2.981550091472502e-82,2.5149983164771516e-134,3.057467793858723e-128,7.833084034530261e-85,3.2721876368563535e-97,1.472572476776758e-17,0.0005107801094133588,7.38584138573085e-07,1.2920426437084847e-11,0.0001480586488739715,2.2507907950299015e-50,0.0002119015520054791,3.4774304352665286e-05,8.977652211779754e-06,5.814908924223151e-07,0.0003776503212624706,1.5090686019147418e-06,1.671566274896856e-08,4.9624284122839143e-17,8.548951809423454e-06,0.0002933951764460102,1.2812189021332962e-22,2.1154862628761466e-08,0.00011768413308012334,2.9986529488748533e-08,3.4029829871109144e-06,9.537186730959246e-18,4.2404245495930384e-05,9.537186730959246e-18,3.38722890562713e-05,0.0005609647070771563,0.0023553120876800377,0.0038331571070223582,-62.87922879228792
0.0,1.2876350442048467e-81,3.110824174232219e-133,3.564211202780698e-127,3.9661346216542925e-84,1.3152150384426498e-95,1.9420595062532015e-17,0.0005302731177416686,8.613549889824976e-07,1.6725544869635092e-11,0.0001593659342769692,1.0568749837304374e-49,0.00022325574302258574,3.711476862618788e-05,9.78679120032638e-06,8.174335726093571e-07,0.00039324582524503693,1.7685571783040838e-06,2.0702216334104567e-08,8.019550509742274e-17,9.709975726809826e-06,0.0003099525971625004,3.3460216842525956e-22,2.5408520614900427e-08,0.00012220884731512944,3.533067602514363e-08,3.957633263989097e-06,1.715829108481875e-17,4.484392836799774e-05,1.715829108481875e-17,3.576439163728973e-05,0.0005699318368612404,0.00245294019432628,0.003988468509447068,-62.719227192271916
0.0,5.528022694679203e-81,3.807481981720159e-132,4.11139871524147e-126,1.9940647784034414e-83,5.121877742904542e-94,2.5582461296834732e-17,0.0005502980570962461,1.0029471855890698e-06,2.1614365491914116e-11,0.00017131732963250568,4.908349091261383e-49,0.00023506070379047353,3.959473201841713e-05,1.0662222667108134e-05,1.141462197704705e-06,0.0004093151091725806,2.069295031433914e-06,2.5593844803597615e-08,1.291271276956579e-16,1.1013605104186883e-05,0.00032720278917046657,8.64941829438768e-22,3.04732144596272e-08,0.0001268674240486091,4.157784777327763e-08,4.595327120686517e-06,3.0712968350291075e-17,4.7398715539101965e-05,3.0712968350291075e-17,3.774576898435634e-05,0.0005788694616943164,0.002554252616975401,0.004148731094812711,-62.55922559225591
0.0,2.359245842076385e-80,4.611315885995985e-131,4.6928901213250773e-125,9.955159427810652e-83,1.9325712960859905e-92,3.3660150820585106e-17,0.0005708593018363391,1.1659707301674138e-06,2.7884540769043818e-11,0.00018392941581175812,2.2546057208355434e-48,0.00024732403060838653,4.2221183440363405e-05,1.1608739149036014e-05,1.5833251322493907e-06,0.0004258638977396152,2.41723521239936e-06,3.158491184250181e-08,2.071555845377642e-16,1.2475183378590387e-05,0.0003451581412038111,2.213083424808994e-21,3.649445442178457e-08,0.00013166196570037363,4.887157975398599e-08,5.3272420738214806e-06,5.4697007794846565e-17,5.007236544887428e-05,5.4697007794846565e-17,3.981959638044628e-05,0.0005877717412162495,0.0026593763138933898,0.00431403810228562,-62.399223992239925
0.0,1.0009282132667674e-79,5.526326185974821e-130,5.300487331669277e-124,4.9350814196419344e-82,7.065057763497054e-91,4.4236802536450546e-17,0.0005919607595337114,1.3533524899907462e-06,3.591230586171533e-11,0.0001972173770844785,1.0243045530026012e-47,0.0002600527733322316,4.500137050260293e-05,1.2631421770109477e-05,2.1816153804974475e-06,0.0004428975381541719,2.8190877647008434e-06,3.890892691036752e-08,3.311215846091365e-16,1.411141151701988e-05,0.00036383012282929073,5.6048165968824156e-21,4.3642055942652725e-08,0.0001365945231583081,5.7376633870396674e-08,6.165858393902256e-06,9.691686583281799e-17,5.286865430989286e-05,9.691686583281799e-17,4.198910039828282e-05,0.0005966327762675526,0.002768447706416342,0.00448448151189388,-62.23922239222392
0.0,4.2214243910006446e-79,6.55349212526791e-129,5.924010791446586e-123,2.4292799763865943e-81,2.5024752119949618e-89,5.80691324961654e-17,0.0006136058474040452,1.5683677308563776e-06,4.6172338965076053e-11,0.00021119481785469125,4.6026816615131285e-47,0.00027325338749144816,4.7942803050658106e-05,1.3735652666370605e-05,2.9859723188969546e-06,0.000460420975807418,3.282399733699448e-06,4.78458511636369e-08,5.273391674321492e-16,1.594043089128781e-05,0.0003832291992512127,1.405004651604363e-20,5.211386055891839e-08,0.00014166709119025811,6.728187244072532e-08,7.12508050775753e-06,1.7085558081256355e-16,5.579136884077463e-05,1.7085558081256355e-16,4.425755595447706e-05,0.0006054466150823851,0.0028816148535336667,0.0046601518730704184,-62.07922079220792
0.0,1.7698703385290984e-78,7.690129862387452e-128,6.551496391521792e-122,1.1874025151584734e-80,8.588112539687919e-88,7.613789871019877e-17,0.0006357974688239815,1.8146737777658514e-06,5.926240178509355e-11,0.0002258735765013236,2.045578313305008e-46,0.00028693168596717703,5.105325631799957e-05,1.4927127533004539e-05,4.059690049435266e-06,0.00047843872981690036,3.815641188959758e-06,5.873064411999534e-08,8.367664480462281e-16,1.7981906608218277e-05,0.0004033647452802166,3.486156293109461e-20,6.21399658550806e-08,0.00014688160377362131,7.880347846783376e-08,8.220365356010524e-06,2.996767104028396e-16,5.884429856274772e-05,2.996767104028396e-16,4.6628283094601256e-05,0.0006142072596549514,0.0029990400456592708,0.004841138128752091,-61.91921919219192
0.0,7.376498158324176e-78,8.92933652223944e-127,7.16951530832747e-121,5.7630913591355745e-80,2.8556142768087785e-86,9.971267664424221e-17,0.000658537989992182,2.096345801342136e-06,7.593384844061505e-11,0.00024126353759342724,8.991758204924985e-46,0.0003010927904082979,5.4340773662607914e-05,1.6211868255517825e-05,5.482763163939603e-06,0.0004969548685005532,4.428297351829368e-06,7.196323700214229e-08,1.322909630023936e-15,2.0257110628312998e-05,0.0004242449588118558,8.561871015757179e-20,7.398752380751491e-08,0.0001522399293485714,9.218855809649077e-08,9.468857475010521e-06,5.229628418879657e-16,6.203122766062083e-05,5.229628418879657e-16,4.910464350314867e-05,0.0006229086722704154,0.0031209028496828562,0.005027527435206773,-61.759217592175915
0.0,3.0562253755858518e-77,1.0259574101796963e-125,7.763610016583179e-120,2.777475199355338e-79,9.1997333029158e-85,1.3043489743673734e-16,0.0006818292167945744,2.4179147024649626e-06,9.712932328251357e-11,0.00025737244385551735,3.9092771935334355e-45,0.0003157410825722049,5.781366885217206e-05,1.759623558320781e-05,7.3553883010511715e-06,0.0005159729848411038,5.1309668608568375e-06,8.80201418116564e-08,2.083856404862975e-15,2.2789003921277614e-05,0.0004458767741818937,2.0813410204730038e-19,8.796617212610228e-08,0.00015774386600124848,1.0771916341007748e-07,1.0889530455689474e-05,9.079933899465158e-16,6.535592641079225e-05,9.079933899465158e-16,5.169003673286572e-05,0.0006315447821909848,0.003247403624868606,0.005219404977777485,-61.59921599215991
0.0,1.2587714028049326e-76,1.1664445535633647e-124,8.318830051909258e-119,1.3291745614223176e-78,2.871605692469317e-83,1.7042416176769178e-16,0.0007056723719355646,2.7844070383150656e-06,1.2402924613419956e-10,0.0002742057093573269,1.6810152321645915e-44,0.0003308801557869648,6.148052786220908e-05,1.9086941799304813e-05,9.801921775845535e-06,0.0005354961720028823,5.9354661376360545e-06,1.0746793029397387e-07,3.2705221264507264e-15,2.5602316819829533e-05,0.00046826577578526994,5.008071746217472e-19,1.044341686527632e-07,0.00016339513658363307,1.2571677649296796e-07,1.2503334301465073e-05,1.5685145710187102e-15,6.882214218074244e-05,1.5685145710187102e-15,5.4387896148522894e-05,0.0006401094924873492,0.003378767510914126,0.005416853782749228,-61.439214392143924
0.0,5.153884837384242e-76,1.3122708799882645e-123,8.820341851142131e-118,6.316129092107894e-78,8.684568576426108e-82,2.224141794420831e-16,0.0007300680723984965,3.20138689990462e-06,1.5810901546027896e-10,0.00029176623549234383,7.149409424147356e-44,0.0003465127667406939,6.535021015068763e-05,2.0691063338246596e-05,1.2975268967350396e-05,0.0005555269989653133,6.854939734815622e-06,1.3097884407272962e-07,5.114204446211017e-15,2.8723626644842088e-05,0.0004914161123644935,1.1927531601610433e-18,1.2380530449031488e-07,0.0001691953837772181,1.4654729851356226e-07,1.4333348063514091e-05,2.695804809260952e-15,7.243359000633656e-05,2.695804809260952e-15,5.720168458081938e-05,0.0006485966870052167,0.0035152488646971146,0.005619954525561196,-61.27921279212792
0.0,2.0977266899086784e-75,1.460856337139805e-122,9.25407911283023e-117,2.9802803565750774e-77,2.5447526033258825e-80,2.8992636770903776e-16,0.0007550163072999545,3.6749996141428687e-06,2.0120925541390976e-10,0.000310054231389122,3.007405745268607e-43,0.00036264078781247765,6.943184937210973e-05,2.2416053296534002e-05,1.7061649477524667e-05,0.0005760674863394494,7.903976455850512e-06,1.5934882632792596e-07,7.968026513524951e-15,3.2181431586085964e-05,0.0005153304123904655,2.811792999418651e-18,1.465566772605042e-07,0.00017514616510796497,1.7062659044249192e-07,1.640493697465038e-05,4.609802781712596e-15,7.619394275521499e-05,4.609802781712596e-15,6.013488968679063e-05,0.0006570002374562455,0.0036571360903353495,0.005828785335603662,-61.11921119211192
0.0,8.48768882788397e-75,1.6092227032246866e-121,9.607394486167087e-116,1.3963696104450207e-76,7.224649144131265e-79,3.7749125661614764e-16,0.0007805164162037626,4.2120171025071865e-06,2.556219024802933e-10,0.00032906704046702643,1.2512302012878707e-42,0.0003792651601669487,7.373485349350633e-05,2.4269753779552354e-05,2.2285643083736176e-05,0.0005971190824359561,9.098730932253869e-06,1.935182963948091e-07,1.2369015873660815e-14,3.6006219734730154e-05,0.0005400097009744165,6.560982061198637e-18,1.7323741166660965e-07,0.00018124894792042714,1.9842661488316516e-07,1.8745913133092734e-05,7.842784162871938e-15,8.010682088658461e-05,7.842784162871938e-15,6.31910190138216e-05,0.0006653140106222953,0.0038047567679239036,0.006043421597856441,-60.95920959209592
0.0,3.4139436326969197e-74,1.754080087066306e-120,9.869670730869646e-115,6.496520340428878e-76,1.9872926661071228e-77,4.909305046453054e-16,0.000806567067961491,4.819884683479228e-06,3.241954840037323e-10,0.0003487989749019862,5.148796756943708e-42,0.00039638584784149544,7.826890427437626e-05,2.6260408022621193e-05,2.891537543128449e-05,0.000618682639654726,1.0457050228416607e-05,2.345960214418516e-07,1.9130715556458106e-14,4.0230532077566976e-05,0.0005654533187633305,1.5153295448537567e-17,2.044784202909204e-07,0.0001875051043192796,2.3048223132489977e-07,2.1386698605283243e-05,1.3275540023686053e-14,8.417578181979987e-05,1.3275540023686053e-14,6.63735947651329e-05,0.0006735318756614967,0.003958482939926495,0.006263935751642079,-60.799207992079914
0.0,1.3650532547690594e-73,1.8919397880931396e-119,1.0032850244080213e-113,3.001223664797971e-75,5.296399962963228e-76,6.377156555233543e-16,0.0008331662401471751,5.5067690571598896e-06,4.104635985175416e-10,0.0003692411598066681,2.0955480143888133e-41,0.00041400179306107416,8.304395607231924e-05,2.8396672220394756e-05,3.7267650108187783e-05,0.0006407583912679836,1.1998604916482834e-05,2.8388647375736927e-07,2.948078023756047e-14,4.488901818001121e-05,0.0005916588432829489,3.464160991803117e-17,2.4100330320509406e-07,0.0001939159060868688,2.6739869989492696e-07,2.436048962364872e-05,2.2357752553071422e-14,8.840430892627282e-05,2.2357752553071422e-14,6.968614826543709e-05,0.0006816477115042975,0.004118736361542255,0.006490397086784224,-60.63920639206391
0.0,5.425867636656993e-73,2.019248774817723e-118,1.0091846136523815e-112,1.3767436042053628e-74,1.367645664460125e-74,8.274239320532679e-16,0.0008603111991546172,6.28160715806464e-06,5.188013827132764e-10,0.0003903813889516867,8.435538660792204e-41,0.0004321108730205491,8.807023393594023e-05,3.0687626994587617e-05,4.77127768157166e-05,0.0006633459286702151,1.37450239244674e-05,3.4292109787232097e-07,4.5264572549766913e-14,5.001848320675193e-05,0.0006186220132018978,7.8386591203114e-17,2.83640490411752e-07,0.0002004825195857475,3.098599513416489e-07,2.770342035212819e-05,3.746261677952744e-14,9.279580016143632e-05,3.746261677952744e-14,7.313221412632621e-05,0.0006896554143272968,0.004285993464049533,0.006722871537478168,-60.47920479204792
0.0,2.1439524387144057e-72,2.1325389419791608e-117,1.0044805603682692e-111,6.271117219670797e-74,3.4216870605630864e-73,1.0723165684386207e-15,0.0008879984810261162,7.15415550628214e-06,6.546156604714643e-10,0.00041220399385882844,3.358546465408984e-40,0.0004507098583783702,9.335823094657581e-05,3.314278842587347e-05,6.067878625243866e-05,0.0006864441791695439,1.572003231018981e-05,4.1349394842662657e-07,6.924518261713485e-14,5.565792485709915e-05,0.000646336655997541,1.7556511525775054e-16,3.333367362537033e-07,0.00020720600065550918,3.586376834790204e-07,3.1454724481141495e-05,6.24542633081768e-14,9.735355635572008e-05,6.24542633081768e-14,7.671532411186891e-05,0.0006975489050923613,0.004460789720604682,0.006961421474197212,-60.31920319203192
0.0,8.421461162513453e-72,2.22858261355456e-116,9.893206568213104e-111,2.836442052184499e-73,8.294321343735357e-72,1.3880716797501642e-15,0.000916223873081737,8.135039628305726e-06,8.245755363680496e-10,0.000434689728082555,1.3225534689204041e-39,0.00046979437370808287,9.8918704770493e-05,3.577211857171869e-05,7.665466443574088e-05,0.0007100513843962111,1.7949590952332733e-05,4.977021969092172e-07,1.0554372008951918e-13,6.184855872822896e-05,0.0006747946195086042,3.892130637690017e-16,3.9117207959188026e-07,0.00021408728951355632,4.1460134660636546e-07,3.5656892696534524e-05,1.0359053731844896e-13,0.00010208076918574961,1.0359053731844896e-13,8.043900070584948e-05,0.0007053221371382233,0.00464372304561707,0.007206105493974419,-60.15920159201592
0.0,3.288411097103238e-71,2.3045446696450684e-115,9.641780561003544e-110,1.273913846054796e-72,1.948028479551304e-70,1.794711764918414e-15,0.0009449823964183441,9.235803057381131e-06,1.036891442759286e-09,0.0004578156684614904,5.151081883713974e-39,0.0004893588601557017,0.00010476267338348619,3.858603538790881e-05,9.619218676727712e-05,0.0007341650794047441,2.0462036978976533e-05,5.97992042626207e-07,1.6028280038647947e-13,6.863383056549204e-05,0.0007039857078614411,8.540618583963377e-16,4.583763876173652e-07,0.0002211272056697774,4.787290824290588e-07,4.035582384642696e-05,1.709511777671275e-13,0.00010698050884927136,1.709511777671275e-13,8.430675038309103e-05,0.0007129691038115128,0.0048354558059112715,0.0074569782094159355,-59.999199991999916
0.0,1.2764714676556616e-70,2.358121338655673e-114,9.29826745497242e-109,5.681242747151638e-72,4.4328559815719294e-69,2.3177760179538154e-15,0.0009742682893474387,1.0468955359711121e-05,1.3016521019595495e-09,0.00048155513506618826,1.9842985052377492e-38,0.0005093965405511202,0.00011090140993020156,4.159542196761155e-05,0.00011990589029740128,0.0007587820725469556,2.3288223574551292e-05,7.172105998209353e-07,2.4252311451071384e-13,7.605941381647468e-05,0.0007338976222556479,1.855000286560859e-15,5.363476044621303e-07,0.0002283264428653904,5.521196826761649e-07,4.560096740867199e-05,2.806843020505253e-13,0.0001120557114695888,2.806843020505253e-13,8.832205658833711e-05,0.0007204838461239238,0.005036714979516341,0.007714090036816946,-59.83919839198391
0.0,4.925637759280042e-70,2.3876561906286182e-113,8.873019788897267e-108,2.515844415486349e-71,9.77340322395001e-68,2.9898001476464684e-15,0.001004074991840501,1.184801856800653e-05,1.6312305521066145e-09,0.0005058776314929527,7.560297643030451e-38,0.0005298993872206031,0.0001173464366811118,4.481163500804857e-05,0.00014847069707545876,0.0007838984261933411,2.6461657619889746e-05,8.586643680052602e-07,3.656209252665959e-13,8.417319087651506e-05,0.0007645159070907024,3.9879652976684964e-15,6.266718281266766e-07,0.0002356855640465127,6.360056348688556e-07,5.1445454643161314e-05,4.585198768878532e-13,0.000117309166257589,4.585198768878532e-13,9.248837242725471e-05,0.0007278604604220214,0.005248289971814861,0.007977486983767037,-59.67919679196791
0.0,1.889470777854983e-69,2.392225187459287e-112,8.378484898195132e-107,1.10627057142725e-70,2.087766320215882e-66,3.852181950902865e-15,0.001034395131049945,1.338757133846248e-05,2.040772339069649e-09,0.0005307488070554177,2.8490109536764268e-37,0.0005508580927448383,0.00012410951805082128,4.8246512411235776e-05,0.00018261669823432404,0.0008095094383805788,3.0018633428880694e-05,1.0261849253522483e-06,5.49187496730101e-13,9.302521639972195e-05,0.0007958239019081185,8.486165466944554e-15,7.311453404521793e-07,0.00024320499638328074,7.317673234587631e-07,5.794621560116016e-05,7.452332534964903e-13,0.00012274350246172208,7.452332534964903e-13,9.680911307523462e-05,0.0007350931060560162,0.005471027594993352,0.008247210436646142,-59.51919519195191
0.0,7.205170147175455e-69,2.3716846979268047e-111,7.828600971350477e-106,4.8303220240012546e-70,4.321075283229487e-65,4.957530149493843e-15,0.001065220507972975,1.5103290082185431e-05,2.548781232405584e-09,0.0005561304423060367,1.0618732516870342e-36,0.0005722620439030299,0.00013120265264231708,5.191237992184238e-05,0.0002231206335180648,0.0008356096254627039,3.399836065140854e-05,1.224202514395302e-06,8.21905582441405e-13,0.00010266766105310253,0.0008278026996133043,1.7874107113380447e-14,8.517987147160081e-07,0.000250885026345599,8.409484547434132e-07,6.516407896233739e-05,1.2050922671234363e-12,0.00012836117613854845,1.2050922671234363e-12,0.00010128764791081736,0.0007421760130336936,0.005705823741237975,0.008523296948426531,-59.35919359193592
0.0,2.731333012702307e-68,2.3266789967422142e-110,7.23814782702392e-105,2.0942472600014952e-69,8.665141389500446e-64,6.372617840300694e-15,0.001096542085324589,1.7011986258433267e-05,3.177820419397906e-09,0.000581980459178905,3.914484522362542e-36,0.0005940992990380414,0.0001386380642829169,5.5822056702042227e-05,0.00027079365970650955,0.0008621927058431752,3.8443084218484154e-05,1.457828214082733e-06,1.2255609385549033e-12,0.00011315473411401721,0.000860431111427738,3.726404128544283e-14,9.909231236925746e-07,0.0002587257948468299,9.65272773485367e-07,7.316385148363305e-05,1.9388418678363466e-12,0.0001341644567786981,1.9388418678363466e-12,0.00010592729238175375,0.0007491034896455677,0.005953611338309897,0.008805778027209938,-59.19919199191992
0.0,1.0292749860612414e-67,2.258606701375354e-109,6.622094360783476e-104,9.016063724831257e-69,1.6835784163262738e-62,8.182091369714398e-15,0.0011283499766846243,1.9131638955896046e-05,3.955350109413096e-09,0.000608252956883888,1.4272492259929202e-35,0.00061635656907058,0.00014642819201897048,5.998885974032231e-05,0.00032646509803845383,0.0008892515848643285,4.339819401473324e-05,1.7329454111043312e-06,1.820788837087883e-12,0.00012454258335455233,0.0008936856390052085,7.689680296203944e-14,1.1510989674522527e-06,0.000266727292466935,1.1066621379161827e-06,8.201437367732527e-05,3.103548201351284e-12,0.00014015541382524798,3.103548201351284e-12,0.00011073129961291435,0.0007558699300472489,0.0062153442722407744,0.009094679925941304,-59.039190391903915
0.0,3.855800316259014e-67,2.1695485859935823e-108,5.994982314465505e-103,3.854278877927235e-68,3.169311456122252e-61,1.049312179634308e-14,0.0011606334369823103,2.14814218309083e-05,4.914725886258357e-09,0.000634898274500969,5.146931507713358e-35,0.0006390192023819724,0.00015458567903791146,6.442660698862483e-05,0.0003909619877163708,0.000916778340929875,4.891232177912918e-05,2.056311294846228e-06,2.6952307011751353e-12,0.0001368891707222629,0.0009275404541257962,1.57064975669689e-13,1.3352269345139404e-06,0.0002748893547667862,1.2672560176951175e-06,9.178854819374525e-05,4.94274967112897e-12,0.00014633590312365514,4.94274967112897e-12,0.0001157028517665019,0.0007624698217849761,0.006491977098353024,0.009390023433753673,-58.87918879188791
0.0,1.435899361440483e-66,2.0621619702254614e-107,5.370380690615763e-102,1.6360871856265572e-67,5.780566034844148e-60,1.3441230900748148e-14,0.0011933808543798986,2.408172341927569e-05,6.096386027132076e-09,0.0006618630810239107,1.835778581933712e-34,0.0006620711737749821,0.00016312336048796138,6.914961911994175e-05,0.0004650844499181129,0.0009447642129347723,5.5037422560715987e-05,2.4356691027003393e-06,3.9750628450018365e-12,0.0001502541224164521,0.0009619673863577563,3.175434465563025e-13,1.5465616019542515e-06,0.00028321165770550715,1.4494324763088847e-06,0.00010256333727222362,7.832001330960387e-12,0.00015270755334440732,7.832001330960387e-12,0.000120845051166262,0.0007688977532502404,0.00678444053866946,0.00969182366940922,-58.71918719187191
