1-Abriel 2001,2-Abriel 2001,3-Abriel 2001,4-Abriel 2001,5-Abriel 2001,6-Akai 2000,7-Albert 2008,10-Bankston 2007b,13-Baroudi 2000b,14-Baroudi 2001,15-Bezzina 2003,16-Bezzina 2003,17-Casini 2007,18-Deschenes 2000,19-Detta 2014,20-Ellinor 2008,21-Groenewegen 2003a,22-Groenewegen 2003a,23-Groenewegen 2003b,24-Guetter 2013,25-Guetter 2013,26-Gui 2010a,27-Gui 2010a,28-Gui 2010b,29-Huang 2009,30-Itoh 2005a,31-Itoh 2005b,33-Kato 2014,34-Lin 2008,36-Lupoglazoff 2001,38-Makita 2002,39-Makiyama 2008,40-Mohler 2004,41-Moreau 2013,42-Murphy 2012,43-Neu 2010,44-Nguyen 2008,45-Rook 1999,46-Shirai 2002,47-Smits 2005a,48-Smits 2005b,49-Surber 2008,50-Surber 2008,51-Tan 2002,52-Tarradas 2013,53-Viswanathan 2003,54-Wang 1996,55-Wang 2002,56-Wang 2007a,57-Wang 2007b,58-Wang 2008,59-Wang 2015,60-Wedekind 2001,63-Yang 2002,64-Ye 2003,65-Young 2005,66-Zhang 2008,sum,gauss,x
5.637844896439369e-84,1.3808947270666058e-11,9.982965263722251e-15,5.11593738035916e-13,1.890107396173386e-09,4.705156925818551e-22,3.073868464836046e-08,9.050394386315468e-05,0.0004979438697079881,9.75319287685214e-06,0.0002622502611047754,0.00019890908340849806,0.0014058199170079732,1.7573894741800004e-07,3.541398203699156e-05,1.1565192428138312e-11,0.0008576790934439666,0.0004159013146094213,0.0005995009844814483,0.011179347486184115,0.009113190761732151,0.0031674158706226523,0.0032846856262096686,0.0016472907627648745,4.212671093527156e-05,0.001372466783363842,0.001176594022382538,0.00010717070108041547,7.416177165482158e-24,0.0003952380867785505,2.326110235862404e-05,0.00032740740725135915,8.783815530327185e-05,2.6836615790333074e-05,0.00031382251088555847,3.482503065329652e-05,5.286309077736606e-16,0.004948739516585765,2.5496686577120917e-11,0.0002659142388921482,0.0003242855731284503,0.0015180968723305232,0.00030756929184513367,0.0006025013255978885,0.00010464172288587222,0.0006368759806601751,0.0005010588762306676,2.1099839736142183e-05,1.888662743602914e-06,0.00011484857582516278,1.888662743602914e-06,7.36784113182536e-18,0.0002860948020787937,4.8285577023742125e-05,0.00026564011552911344,0.0014553392259272473,0.0005546761742862208,0.04863284673002024,0.039549281150803396,-35.67895678956789
3.6760614202090097e-82,2.177664747151289e-11,2.0596033381584023e-14,9.947478758730832e-13,2.8855985863430417e-09,8.775895857363997e-23,5.092437270192948e-08,9.79090826380354e-05,0.0004841844411865121,8.69474698476974e-06,0.0002623276596235632,0.00019706688243509784,0.001361530244752653,1.5216871135514387e-07,2.5634834542692946e-05,1.7719042944494166e-11,0.0008393167431119181,0.00041328599719640797,0.0005953017613195351,0.01124291455350918,0.00934947487342684,0.003208099363975982,0.003378841730075704,0.0017376503054438329,3.960385677958918e-05,0.0013557780409017412,0.0011539412354433136,0.00010318533509773891,3.349702397949648e-24,0.00038346866076542684,2.067198991440992e-05,0.00029943860608425815,7.62301009813974e-05,2.4158324879159478e-05,0.0003066440926296281,3.245136938109589e-05,2.42115732683335e-16,0.004690848254771907,1.7030190359476265e-11,0.000249553090123079,0.00031913758280640393,0.0015370277663409445,0.0002802166478745906,0.000550421456299849,0.00014930606855760605,0.0006132170496747638,0.0004882408659772778,1.8694956746544536e-05,1.432817311450815e-06,0.0001109389569733674,1.432817311450815e-06,8.659681853561522e-19,0.0002805499145617883,4.662973736508537e-05,0.0002642156753344456,0.001475448518984759,0.0006008539329905082,0.04867617697931042,0.039279761872931675,-35.51895518955189
2.2859314729309077e-80,3.4138766224055734e-11,4.204673126829417e-14,1.913927338524917e-12,4.374440333857076e-09,1.585925142944983e-23,8.341126189551325e-08,0.00010579676715806552,0.00047062392709986594,7.738927502471085e-06,0.0002623740283458357,0.00019517417377193052,0.0013163872995117258,1.3159118464390323e-07,1.8353107632963728e-05,2.701896691431376e-11,0.0008207790132028445,0.0004105503924909404,0.0005907412420637782,0.01128630344132352,0.00957318728979688,0.003241932787357759,0.003464480173325561,0.0018242811066506435,3.7207141048724686e-05,0.0013386828277530574,0.0011310208930760588,9.93161380610102e-05,1.5029061493002962e-24,0.0003718950160488448,1.8341188062336757e-05,0.0002733710567273653,6.591457783423964e-05,2.1717606864406847e-05,0.00029955738156347807,3.021718165899667e-05,1.0976053254457842e-16,0.004321700447629908,1.1323857213226396e-11,0.00023385896838056756,0.0003139720677996596,0.0015554420906936494,0.0002547208273817385,0.0005012984778118325,0.0002096944693086557,0.0005897363369602719,0.0004754913108027973,1.6537691557060807e-05,1.0814868482076142e-06,0.00010710534769100774,1.0814868482076142e-06,9.542257264652092e-20,0.0002749928833110536,4.501723898700863e-05,0.0002627719636407724,0.001494703139842546,0.0006475520354572547,0.04858292240821006,0.039000645703741864,-35.358953589535886
1.3556715057746202e-78,5.320236939249827e-11,8.493868174242198e-14,3.6438668280965644e-12,6.5848551139786724e-09,2.7768203479179015e-24,1.3507727480460695e-07,0.00011418676040531629,0.00045726705370887114,6.877305259963065e-06,0.00026238935081141786,0.00019323274628125275,0.0012705707796726805,1.136507542950802e-07,1.29960699827339e-05,4.100514005364906e-11,0.0008020951560983806,0.00040769711223665736,0.0005858282000245674,0.011309278335825063,0.009783144572648075,0.0032686895535571398,0.0035408253273194108,0.0019061558269846256,3.4932044983359645e-05,0.001321201728300986,0.0011078665294896796,9.556120241101785e-05,6.698182988996924e-25,0.0003605207225230394,1.6246725055833183e-05,0.0002491281012621376,5.6786898010293874e-05,1.9496793783418673e-05,0.00029256364779922797,2.8116048914262628e-05,4.9251803235251787e-17,0.003869941729251701,7.495634331437138e-12,0.00021883401368293724,0.0003087925500045703,0.001573315738069206,0.00023102264004400605,0.00045515686691666797,0.0002898901305054286,0.0005664816806591615,0.0004628221476347615,1.4605970717155248e-05,8.121676380493398e-07,0.00010334913474928294,8.121676380493398e-07,9.857977122433332e-21,0.0002694287330771996,4.344752913729043e-05,0.0002613093806054388,0.0015130625884698591,0.0006943154113834348,0.04838131059184983,0.038712163861962724,-35.198951989519884
7.667548672822924e-77,8.242149323882054e-11,1.6978660276458895e-13,6.8647412486124235e-12,9.842537899808267e-09,4.710714207317954e-25,2.162710973319466e-07,0.0001230985806156045,0.00044411818212606945,6.101962280820903e-06,0.0002623736215806464,0.0001912444216720563,0.0012242576663889948,9.803066307918201e-08,9.102020471397278e-06,6.193682529867804e-11,0.0007832940683015327,0.00040472886759269206,0.000580572034603055,0.011311714125600102,0.0099782175077759,0.003288189334080946,0.0036071742133069666,0.001982267694087825,3.27740877065094e-05,0.0013033555861295728,0.001084511434790716,9.191858397261714e-05,2.965388941996985e-25,0.0003493489967773965,1.4368035269877646e-05,0.0002266304973555316,4.8744599707701365e-05,1.7479158089633344e-05,0.0002856640652506288,2.6141712377528667e-05,2.1875138005666103e-17,0.0033682217669026783,4.939255860891036e-12,0.00020447741258719263,0.00030360250693537046,0.0015906251073094216,0.0002090567481885323,0.00041199267562278056,0.0003944725804428567,0.0005434982714059121,0.0004502448687822473,1.2879264978010614e-05,6.068259355143902e-07,9.967153514356245e-05,6.068259355143902e-07,9.547990782362463e-22,0.00026386239721422024,4.192003660911994e-05,0.0002598283299600003,0.0015304878979325942,0.0007406538851854168,0.04810442429561371,0.03841455409433761,-35.038950389503896
4.1358942698241844e-75,1.26933523080394e-10,3.358349927474174e-13,1.2797067855713484e-11,1.4608482800821482e-08,7.742827895610263e-26,3.4235231785402635e-07,0.0001325513874254241,0.0004311813120568319,5.4054820510767416e-06,0.00026232684623758826,0.0001892110516643238,0.0011776211325404647,8.444922141322267e-08,6.305026430209839e-06,9.311092980804868e-11,0.0007644042194592099,0.0004016484648450915,0.0005749827413426066,0.011293597536441097,0.01015734119018071,0.003300300083110026,0.0036629072682756846,0.0020516509073331586,3.072883554489173e-05,0.001285165462955235,0.0010609885780458188,8.838630579867983e-05,1.3040847875140205e-25,0.00033838270763393254,1.2685924645021944e-05,0.00020579718646549698,4.16885281181161e-05,1.5648903181977426e-05,0.00027885971275612073,2.4288079794363457e-05,9.616835846073658e-18,0.002849334378951682,3.2400654344183085e-12,0.00019078559241788397,0.0002984053680972986,0.0016073471551469802,0.00018875279949404926,0.00037177619115954104,0.0005283687819254694,0.000520828546490776,0.0004377705090495412,1.1338532422284802e-05,4.5110392246444277e-07,9.607359949958225e-05,4.5110392246444277e-07,8.670091414791707e-23,0.000258298711037022,4.043417305454727e-05,0.00025832921882543007,0.0015469417719315205,0.000786050002164278,0.047786234060285496,0.03810806034968072,-34.87894878948789
2.127615409402639e-73,1.9432941423310244e-10,6.573143270467099e-13,2.3605945412831664e-11,2.1529813960339057e-08,1.233066021106254e-26,5.358048696487456e-07,0.00014256386123415545,0.0004184600861193563,4.780937147053588e-06,0.0002622490413867369,0.00018713451513031505,0.0011308295224040793,7.265632907229152e-08,4.319757345646001e-06,1.3931358475773625e-10,0.0007454535844837314,0.0003984588009909776,0.0005690708802780358,0.011255027251840008,0.010319524687419463,0.00330493952664338,0.003707497972162698,0.002113400916830343,2.8791910624349177e-05,0.001266652597610841,0.0010373305329297654,8.496236191995931e-05,5.69678072186979e-26,0.000327624382225995,1.1182529608360341e-05,0.00018654600878063215,3.5523709246915205e-05,1.3991148883144725e-05,0.0002721515752891956,2.2549231075510415e-05,4.184719376237903e-18,0.0023427861387517288,2.1158514005103956e-12,0.00017775242223215754,0.0002932045114953232,0.0016234594471603258,0.0001700365070362703,0.0003344547242536665,0.0006966175577643564,0.0004985121042554827,0.0004254096344268887,9.966157103446908e-06,3.3364382265591644e-07,9.255621579445186e-05,3.3364382265591644e-07,7.381130136883502e-24,0.000252742405525648,3.898933427708309e-05,0.00025681245752663613,0.0015623887176167105,0.0008299681161062895,0.04745797141961723,0.037792932446338724,-34.71894718947189
1.043824867444569e-71,2.9575159846099307e-10,1.2730482841336133e-12,4.308806084224619e-11,3.150740143381452e-08,1.902597535097011e-27,8.290841932156008e-07,0.00015315407612718286,0.0004059577947170554,4.221874630053378e-06,0.0002621402346431887,0.000185016715219021,0.001084045409698076,6.24302889685726e-08,2.9272184179663556e-06,2.0745664616847316e-10,0.0007264695789791394,0.0003951628592051591,0.000562847542722787,0.011196213017626919,0.010463860158674574,0.0033020760933366975,0.003740521127333094,0.002166693985422226,2.69589987506882e-05,0.0012478383651927858,0.0010135694061788431,8.164472099733591e-05,2.47202402174615e-26,0.00031707621258646976,9.841270601979539e-06,0.00016879436241428085,3.016002817912413e-05,1.2491912501852011e-05,0.000265540545252255,2.091942293618752e-05,1.802408440080156e-18,0.001872269494204417,1.3754844040954488e-12,0.0001653694183900803,0.0002880032602827492,0.0016389402077966679,0.00015283066778881764,0.00029995546470271866,0.0009040420270464653,0.00047658563849714016,0.00041317233235194036,8.74588427773899e-06,2.455181421034036e-07,8.91201133695915e-05,2.455181421034036e-07,5.891278431809366e-25,0.00024719810138527617,3.758490150190285e-05,0.0002552784594064012,0.0015767951730172743,0.0008718645355085726,0.04714531321898535,0.03746942573369018,-34.55894558945589
4.883969731440006e-70,4.4744742295141385e-10,2.4397272579573525e-12,7.78246408538568e-11,4.5784875884962645e-08,2.844339316043476e-28,1.2683794854080747e-06,0.00016433936678671228,0.0003936773814361744,3.72229959280575e-06,0.0002620004646163079,0.0001828595764699051,0.0010374247404598069,5.357489526100311e-08,1.96188814618586e-06,3.074696964457769e-10,0.0007074789981574821,0.000391763704199111,0.0005563243166401337,0.011117473742120161,0.010589531312289445,0.003291729272302493,0.0037616596082898817,0.002210805444391268,2.5225856589841654e-05,0.0012287442364795433,0.0009897367690527147,7.843132987327009e-05,1.0655537933605583e-26,0.0003067400627133503,8.646801275678197e-06,0.00015245980526141484,2.5512726325338648e-05,1.1138086088071324e-05,0.00025902742385013,1.9393092576309898e-05,7.684096679801907e-19,0.0014542884810022283,8.901543178173299e-13,0.00015362595269536363,0.0002828048795536139,0.00165376836930741,0.00013705611246738296,0.00026818834774664874,0.0011548345328194498,0.0004550828925032252,0.0004010682035298217,7.662753218903565e-06,1.7975381041341236e-07,8.576586721248024e-05,1.7975381041341236e-07,4.408427829705625e-26,0.00024167030346982805,3.622024262221862e-05,0.0002537276406388667,0.0015901296284467873,0.0009111984737865881,0.046866629069953376,0.037137800748323596,-34.398943989439886
2.1793606304601217e-68,6.72950737325695e-10,4.626603754903226e-12,1.390919276882245e-10,6.606457444819504e-08,4.119929212990789e-29,1.918484868653895e-06,0.00017613618990039044,0.00038162144894085304,3.276657217629308e-06,0.0002618297808868939,0.00018066504192200752,0.0009911160659752346,4.5916778244794397e-08,1.3005189782127426e-06,4.535428939077305e-10,0.0006885079594089934,0.0003882644774824089,0.0005495132507495119,0.011019234615865355,0.010695821091624367,0.003273969392199149,0.00377070943178318,0.0022451260783417585,2.358831816356826e-05,0.001209391737727734,0.0009658635919904337,7.532011701962937e-05,4.562444364393459e-27,0.00029661747608014395,7.584954322704149e-06,0.00013746059875467768,2.150273432687915e-05,9.917410460575288e-06,0.0002526129225393737,1.7964860454576174e-05,3.242538669506431e-19,0.0010979416366426217,5.734744322217443e-13,0.00014250946118393173,0.00027761257328239275,0.001667923619442442,0.00012263258132988813,0.00023904888010220344,0.0014520709640912515,0.00043403463219699357,0.0003891063552941992,6.703028512132077e-06,1.3093828165826527e-07,8.24939024839467e-05,1.3093828165826527e-07,3.0927543213155818e-27,0.00023616339557574798,3.48947134204765e-05,0.0002521604200426747,0.0016023627412702598,0.0009474435044894482,0.04663231274604715,0.03679832286553987,-34.23894238942388
9.274618436184336e-67,1.0061225597685787e-09,8.681763651512209e-12,2.459865446686409e-10,9.465692416900327e-08,5.781918680009807e-30,2.8689708939017303e-06,0.00018855998066247628,0.00036979226533736625,2.879813679910478e-06,0.000261628243977869,0.000178435070224433,0.0009452598697148847,3.930298879672595e-08,8.526729426602559e-07,6.658486075053651e-10,0.0006695818486685117,0.000384668392536848,0.0005424268175233262,0.010902023287359935,0.01078211848803158,0.0032489168251119073,0.0037675830339594604,0.0022691761218364115,2.2042300678982177e-05,0.001189802410949024,0.0009419801826283595,7.230899587939708e-05,1.9405252269018882e-27,0.00028670968355837506,6.64268485651624e-06,0.0001237161935170129,1.805685867919241e-05,8.818446553625762e-06,0.0002462976645494087,1.6629532210060527e-05,1.354347914172815e-19,0.0008056648812719389,3.677917153954615e-13,0.0001320056517639738,0.00027242948141415233,0.0016813864477524332,0.00010947952219182236,0.0002124208805409613,0.0017971853018602883,0.00041346863774009376,0.00037729539648643124,5.85413063059523e-06,9.48962792851334e-08,7.930449926769557e-05,9.48962792851334e-08,2.0342044956977856e-28,0.00023068163561126625,3.36076587631397e-05,0.0002505772188938867,0.0016134674434479426,0.0009800991882433856,0.04644503031188025,0.036451261946829315,-34.078940789407895
3.7642097437830348e-65,1.4953568773487334e-09,1.612048991845629e-11,4.30472490693673e-10,1.3467075044195672e-07,7.861910208910106e-31,4.241822597961811e-06,0.0002016250050475272,0.00035819177097886495,2.5270362032791578e-06,0.00026139592531851223,0.0001761716327541682,0.0008999879909674295,3.359880559621144e-08,5.529318497790373e-07,9.729123272299086e-10,0.0006507252706986467,0.0003809787299135957,0.000535077875232918,0.010766465142887687,0.010847924390405089,0.0032167406278331197,0.0037523106809202195,0.0022826164184367244,2.058380971205827e-05,0.00116999777476807,0.0009181161273293644,6.939586810010154e-05,8.198615392400493e-28,0.00027701761171931074,5.8080121445569065e-06,0.00011114765759703172,1.5107840819453384e-05,7.830544594964161e-06,0.00024008218647158342,1.5382099785297927e-05,5.599226783932404e-20,0.0005746138627794152,2.348166834414202e-13,0.00012209870904859754,0.00026725867710789973,0.0016941381903516207,9.751680845985107e-05,0.00018817909633618774,0.002189448894713233,0.000393409712818494,0.0003656434338248406,5.104566506588111e-06,6.842672398386491e-08,7.61977975188192e-05,6.842672398386491e-08,1.2543862868143228e-29,0.0002252291511452042,3.235841376791503e-05,0.00024897846073879343,0.0016234190413045146,0.0010087025160034515,0.046300608155613744,0.03609689198397572,-33.91893918939189
1.4570095231922432e-63,2.2093532974149736e-09,2.961918737174174e-11,7.454252149658374e-10,1.9025291425592003e-07,1.0357574238339762e-31,6.200653393399328e-06,0.00021534420862140064,0.00034682158568167344,2.2139725452218567e-06,0.00026113290720226683,0.00017387671074709193,0.0008554231466170085,2.868574888235948e-08,3.546370194946983e-07,1.414858465664898e-09,0.000631962003388347,0.00037719883226381535,0.0005274796292048731,0.01061327774953807,0.01089285639296297,0.003177656641996954,0.0037250399809126825,0.0022852563793797345,1.9208943766888908e-05,0.0011499992859583886,0.0008943002363541011,6.65786266571344e-05,3.440814371174969e-28,0.00026754189148204817,5.069960433005416e-06,9.967804858617584e-05,1.2594307503130632e-05,6.943811591062631e-06,0.00023396693991218647,1.4217741804865226e-05,2.2912823423860832e-20,0.0003983311343064436,1.4924338204648278e-13,0.00011277149486847975,0.0002621031641354988,0.0017061610729974777,8.666537640907169e-05,0.00016619166356386043,0.002625510167817349,0.00037387971072980956,0.0003541580697313928,4.443860720777811e-06,4.909037243696575e-08,7.317380218820253e-05,4.909037243696575e-08,7.251961432300568e-31,0.0002198099353381575,3.114630494238147e-05,0.0002473645712067323,0.00163219530700909,0.0010328388048336083,0.046189261185135735,0.035735490740441696,-33.75893758937589
5.378507505335792e-62,3.244978606765105e-09,5.385086291960048e-11,1.2772837306620642e-09,2.6688643551565144e-07,1.322092694263494e-32,8.961506104069118e-06,0.00022972906273799234,0.00033568301632395524,1.936630164237363e-06,0.0002608392827381585,0.00017155229244793024,0.0008116785513013262,2.4459785124120214e-08,2.2496754384582946e-07,2.047827498896581e-09,0.0006133149561435877,0.0003733320993132517,0.0005196455924504362,0.01044326453048478,0.010916652496470653,0.0031319250829362363,0.003686033509147753,0.002277058480844574,1.7913898233875374e-05,0.0011298283017492517,0.0008705604927862088,6.385515886543383e-05,1.4344370121229242e-28,0.0002582828670751744,4.4184995155856125e-06,8.92327314517725e-05,1.0460630856969606e-05,6.1490775584478715e-06,0.00022795229320544052,1.313182326316285e-05,9.280724785560832e-21,0.00026838540468940606,9.442790176590869e-14,0.00010400574310444921,0.00025696587443812727,0.0017174382523482334,7.684778221526284e-05,0.00014632238592228884,0.003099056785675088,0.00035489757629516286,0.00034284640157853155,3.862487848117588e-06,3.503974375839133e-08,7.023238849996355e-05,3.503974375839133e-08,3.930675341758617e-32,0.00021442784325766316,2.997065129307115e-05,0.00024573597782302596,0.0016397765612918118,0.0010521516888287693,0.046096909686566365,0.03536733939068777,-33.59893598935989
1.8935290850630685e-60,4.737888741840979e-09,9.688060000328382e-11,2.1656850903262442e-09,3.717567223784944e-07,1.635082352201544e-33,1.2805105156976939e-05,0.0002447894090513907,0.0003247770647974977,1.6913552923784931e-06,0.00026051515579586276,0.00016920037028479877,0.0007688576350315272,2.0829707656637792e-08,1.4114938887089547e-07,2.9499511525775817e-09,0.0005948061324252961,0.00036938198279130863,0.0005115895458315388,0.010257307750495352,0.010919173652785531,0.0030798476549385124,0.0036356645986948145,0.002258139151474055,1.6694968771237892e-05,0.001109506042992841,0.0008469240053044558,6.122334927832583e-05,5.940202237145617e-29,0.00024924060527944215,3.844485620705676e-06,7.973964437699163e-05,8.656715637312437e-06,5.4378609023602e-06,0.00022203853318251412,1.2119894574528888e-05,3.720813613973728e-21,0.00017575999170533598,5.947640663028676e-14,9.578224763647266e-05,0.00025184966584187795,0.001727953855264263,6.798868039306655e-05,0.00012843281325718096,0.003600661551989824,0.00033647940253741246,0.0003317150223147683,3.351806418383751e-06,2.4883962132525588e-08,6.73733073594122e-05,2.4883962132525588e-08,1.997406060278365e-33,0.0002090865885777777,2.883076540415502e-05,0.000244093109822157,0.0016461457469662388,0.0010663518691865865,0.046006422549650705,0.034992722158076785,-33.438934389343885
6.357596992166113e-59,6.87676573549864e-09,1.7246683668212452e-10,3.6335225342997104e-09,5.14195539965596e-07,1.9592562104559826e-34,1.809022167658908e-05,0.00026053330335113156,0.000314104436283324,1.4748121104494775e-06,0.0002601606409444681,0.0001668229380738382,0.0007270538562660903,1.7715679056302775e-08,8.759140130928076e-08,4.229386357561511e-09,0.0005764565964682252,0.0003653519813251454,0.0005033254979268064,0.010056360897305657,0.01090040511814768,0.0030217642376313665,0.0035744113918125303,0.002228766020809087,1.5548554135219225e-05,0.0010890535582766037,0.0008234169648758922,5.86810824726097e-05,2.4435458289106232e-29,0.00024041490491918922,3.339603115316435e-06,7.112951527827132e-05,7.137730036616392e-06,4.802333306527416e-06,0.00021622586699258933,1.1177690037978825e-05,1.476544949720155e-21,0.00011187360684777408,3.7293077994279716e-14,8.808104236368618e-05,0.0002467573199337206,0.001737693016025058,6.0015226278178554e-05,0.00011238410719270294,0.004117864065982048,0.00031863850099992725,0.00032077002242370727,2.9039948735244515e-06,1.75821571569904e-08,6.459619086941393e-05,1.75821571569904e-08,9.515969744114575e-35,0.00020378974066232128,2.7725954484974497e-05,0.00024243639796129,0.0016512884928730944,0.0010752243233143834,0.0458987213357784,0.03461192595201117,-33.27893278932788
2.0357517719546174e-57,9.922245155497327e-09,3.03807856662626e-10,6.0323292027463486e-09,7.06211728482191e-07,2.274661139726532e-35,2.5267555203312856e-05,0.0002769668598018165,0.00030366554782193186,1.2839621975132102e-06,0.00025977586338498445,0.00016442198825930557,0.0006863506074228749,1.5047921775805233e-08,5.376099320006318e-08,6.03505144815695e-09,0.0005582864441935677,0.00036124563530929785,0.0004948676447599096,0.009841440550813083,0.010860456596789383,0.0029580491943891484,0.0035028492842675853,0.0021893516195314643,1.447115848515148e-05,0.0010684916890613381,0.0008000646054253117,5.622624571926433e-05,9.98479736562478e-30,0.0002318053065706382,2.896307451566037e-06,6.333603197523307e-05,5.8637949568611195e-06,4.235284460850822e-06,0.00021051442397203649,1.0301125767796576e-05,5.799735196405111e-22,6.921205504459048e-05,2.327827861699589e-14,8.088157240787548e-05,0.00024169154009867153,0.0017466419113396784,5.285740602428101e-05,9.803868704862432e-05,0.004635522020573754,0.00030138548452623374,0.0003100169931676246,2.5119898334835e-06,1.2360009346896374e-08,6.19005579335349e-05,1.2360009346896374e-08,4.250374938977425e-36,0.00019854072202990842,2.6655521385755765e-05,0.00024076627433425448,0.0016551931679098801,0.0010786337219388725,0.04575375698770733,0.03422524000494557,-33.118931189311894
6.216808091409541e-56,1.4231871970292884e-08,5.295622623834476e-10,9.909844406261698e-09,9.631162092943664e-07,2.558680501056559e-36,3.489322836323418e-05,0.00029409409673647127,0.00029346053714910975,1.1160444019260753e-06,0.00025936095887665325,0.0001619995091943245,0.0006468212088967785,1.2765544326427446e-08,3.263596279694022e-08,8.570885132913527e-09,0.0005403147783077011,0.0003570665217612709,0.00048623032955079733,0.009613617836937401,0.010799561172906324,0.002889107358811571,0.0034216419295928164,0.0021404437387938296,1.3459393190161637e-05,0.001047841035920838,0.0007768911685177615,5.385673153942816e-05,4.052822017226221e-30,0.00022341110245569282,2.5077697141300314e-06,5.629596922059756e-05,4.799645088701115e-06,3.7300869176862656e-06,0.000204904257557769,9.486297139923969e-06,2.2548745928316167e-22,4.161810835288607e-05,1.44648062041843e-14,7.416285576818842e-05,0.00023665494971864014,0.001754787793035307,4.644829826504031e-05,8.526165447046943e-05,0.005136440107424164,0.0002847283612806285,0.00029946103106346327,2.1694269171386327e-06,8.644889697357673e-09,5.92858199249009e-05,8.644889697357673e-09,1.7798726609638586e-37,0.00019334280619778441,2.5618765580931428e-05,0.00023908317218609843,0.0016578509248620491,0.0010765278634863394,0.04555141369575099,0.03383295550991086,-32.95892958929589
1.810593319788916e-54,2.0292728959352012e-08,9.133972127698398e-10,1.6109173618360777e-08,1.3042462721141128e-06,2.7886196674460806e-37,4.764064990012225e-05,0.00031191678521451626,0.0002834892717685447,9.685552580366713e-07,0.00025891607365711967,0.00015955748246733215,0.0006085289868343627,1.081549106722893e-08,1.9595164432905126e-08,1.2114666244717965e-08,0.0005225596875597664,0.00035281824917348205,0.000477428002647711,0.009374009566414364,0.010718073045538052,0.0028153697593905594,0.003331530999898628,0.0020827127635442396,1.250997816471845e-05,0.001027121925954125,0.0007539198720726544,5.157044014557888e-05,1.634087535292461e-30,0.00021523134649043904,2.1678230624082786e-06,4.994927596223661e-05,3.91427347342764e-06,3.2806613324763312e-06,0.00019939534724088844,8.729475802634482e-06,8.677394791728511e-23,2.4323687562652518e-05,8.947743007023352e-15,6.790363484613533e-05,0.00023165009053307238,0.0017621190183157135,4.072427212252764e-05,7.392199984236095e-05,0.005602253363606439,0.00026867263876299954,0.00028910674353620956,1.8705843056227122e-06,6.015810248064829e-09,5.675128640032958e-05,6.015810248064829e-09,6.987762290605552e-39,0.0001881991159004307,2.461498411958568e-05,0.00023738752572832313,0.0016592557338045522,0.001068939003920282,0.045272400100798735,0.03343536525917829,-32.79892798927989
5.029041031178529e-53,2.8763731949030255e-08,1.5589312403786964e-09,2.5912201591728894e-08,1.7537902919114152e-06,2.9446683448036463e-38,6.430915409943914e-05,0.0003304343016091171,0.0002737513582327293,8.392300510914899e-07,0.0002584413643565328,0.00015709788027907108,0.0005715274292077122,9.151604430483579e-09,1.1636563182160608e-08,1.7042696673462746e-08,0.0005050382301117428,0.00034850445237181164,0.00046847518179442965,0.009123769160694854,0.010616464097155066,0.0027372891453921475,0.0032333249239966354,0.0020169363891773145,1.1619742760477301e-05,0.0010063543814361846,0.0007311728831101553,4.936528176808731e-05,6.5447432210945275e-31,0.00020726486445818716,1.8709113028816144e-06,4.423912631097502e-05,3.1805695447803182e-06,2.8814423110130726e-06,0.00019398760055674736,8.027106298351074e-06,3.305286090754498e-23,1.3817293528763187e-05,5.510024241730484e-15,6.208251740546662e-05,0.00022667942116113621,0.0017686250774891236,3.562512663299821e-05,6.389359754545958e-05,0.006014509306064746,0.00025322143655711173,0.0002789582556919886,1.6103291816195903e-06,4.1650749192778845e-09,5.429617083997056e-05,4.1650749192778845e-09,2.572022796809673e-40,0.0001831126216778651,2.3643472542620946e-05,0.00023567976995490642,0.001659404404897257,0.001055983034688377,0.04489916423042327,0.033032763284682014,-32.63892638926389
1.3321718642660712e-51,4.052997749836898e-08,2.6328060271489272e-09,4.124392518067766e-08,2.341708676361363e-06,3.0127102468173407e-39,8.582750974659569e-05,0.0003496434855337378,0.0002642461516041079,7.260246128819475e-07,0.0002579369979056439,0.00015462266287479036,0.0005358604141328598,7.733789171990747e-09,6.834769747772186e-09,2.3861967852177973e-08,0.00048776642095662735,0.0003441287873908987,0.0004593864128830363,0.008864077467524321,0.01049531934246204,0.002655335378700105,0.003127886841631942,0.0019439822082914543,1.0785626241978065e-05,0.0009855580897680553,0.0007086712945132725,4.7239178867573754e-05,2.6038107514483607e-31,0.00019951026427764606,1.6120397729858325e-06,3.91119377314946e-05,2.5749590025946117e-06,2.527345053805328e-06,0.00018868085510761776,7.375802341708299e-06,1.2461820483540589e-23,7.628919613294012e-06,3.3777899730285025e-15,5.6678106670056375e-05,0.00022174531578486118,0.0017742966190730579,3.10941769184444e-05,5.5056000447631674e-05,0.006355863972985718,0.00023837560655009672,0.00026901921815100416,1.3840671302020248e-06,2.869098918952289e-09,5.191959639343155e-05,2.869098918952289e-09,8.875626226855063e-42,0.00017808614082760076,2.270352576633134e-05,0.00023396034045922257,0.001658296600453626,0.0010378565380592757,0.0444168285283267,0.03262544450080906,-32.478924789247884
