0-Abe 2014,1-Beyder 2010,2-Beyder 2014,3-Calloe 2011,4-Calloe 2011,5-Calloe 2013,6-Cheng 2010,7-Cheng 2010,8-Cheng 2011,9-Gosselin-Badaroudine 2012,11-Hu 2015,12-Kapplinger 2015,13-Kapplinger 2015,14-Kapplinger 2015,15-Kapplinger 2015,16-Kapplinger 2015,17-Kapplinger 2015,18-Kapplinger 2015,19-Kapplinger 2015,20-Kapplinger 2015,21-Kapplinger 2015,22-Kapplinger 2015,23-Kapplinger 2015,24-Kapplinger 2015,25-Kapplinger 2015,26-Kapplinger 2015,27-Kapplinger 2015,28-Kapplinger 2015,29-Kapplinger 2015,30-Kapplinger 2015,31-Kapplinger 2015,32-Kapplinger 2015,33-Kapplinger 2015,35-Medeiros-Domingo 2009,36-Nakajima 2015,37-Samani 2009,38-Shuraih 2007,39-Swan 2014,40-Tan 2005,41-Tan 2005,42-Tan 2005,43-Tan 2005,44-Tan 2005,45-Tan 2005,46-Tan 2005,47-Tan 2006,48-Tester 2010,49-Valdivia 2004,sum,gauss,x
0.0004262686978646552,9.766756177096068e-05,0.0016380428198563197,0.0,3.1339956257260604e-120,0.0,1.797433864985586e-20,1.146267163631636e-14,1.3417176852426636e-13,0.00013603427274984343,4.643332127166265e-09,1.3264610517399646e-24,1.4632183698186244e-19,1.8895431304445272e-13,3.3458037395485264e-08,7.278333141622888e-11,3.048042840113077e-08,3.0511627669214717e-16,7.079542962177332e-08,3.0150254913668907e-07,3.931704858842853e-09,6.732780894690967e-08,3.048042840113077e-08,7.251815632321618e-07,3.0150254913668907e-07,3.5496507377289186e-15,1.6136259907484964e-07,3.3458037395485264e-08,6.732780894690967e-08,3.526227374347824e-15,3.3458037395485264e-08,2.8038211503560983e-11,9.50615480919906e-09,5.327242222835812e-12,3.4543133746973686e-14,5.744453851340968e-09,3.1650026267102496e-107,9.87210737683052e-24,4.8830044970112494e-08,1.928277350252415e-08,1.1320042678643073e-12,7.644854602156927e-11,3.585908443453537e-15,4.665057380269651e-05,2.036533589056158e-52,4.2761844357795946e-07,1.2700708429430501e-08,8.094457401002287e-05,0.002427997277057144,0.00048753245326076333,-60.799207992079914
0.0004474286080653999,9.856293137459714e-05,0.0017130723942732655,0.0,5.880687599399583e-119,0.0,2.806609260033722e-20,1.576598298048751e-14,1.849756407259996e-13,0.00016068734997381578,5.713709405416781e-09,2.4793612516256837e-24,2.601732738842146e-19,2.5889722486167666e-13,3.880731634924027e-08,8.910838932345807e-11,3.537585380850534e-08,4.422543279381692e-16,8.051159635635194e-08,3.298574804524514e-07,4.62374410358727e-09,7.627514606366184e-08,3.537585380850534e-08,7.959877056716902e-07,3.298574804524514e-07,5.120391502625467e-15,1.8531286384293163e-07,3.880731634924027e-08,7.627514606366184e-08,5.1418313879165015e-15,3.880731634924027e-08,3.5397877430068466e-11,1.1132326782408188e-08,7.128624876109006e-12,4.985901153491312e-14,6.71772124741543e-09,2.5742455378117287e-105,1.5551410184400673e-23,5.643795886255311e-08,2.2436184356540535e-08,1.6135550030368413e-12,1.0053425648662486e-10,5.6928961720380125e-15,4.837635583386664e-05,1.1448594906696755e-51,5.180991657348447e-07,1.5315290640553557e-08,8.508774634791196e-05,0.002555917347354157,0.0005198317967654683,-60.63920639206391
0.0004692827909876839,9.946126994459023e-05,0.0017864498604781183,0.0,1.0859478784628934e-117,0.0,4.3714471253419216e-20,2.1642048819353074e-14,2.5445021268910035e-13,0.00018887197159729805,7.0190053193376496e-09,4.61580979079352e-24,4.605597521562721e-19,3.5397408476231413e-13,4.4966637272006316e-08,1.0896587924905968e-10,4.1016296677031334e-08,6.395405193897058e-16,9.1486854602454e-08,3.607084903725589e-07,5.432132106625272e-09,8.634599283281768e-08,4.1016296677031334e-08,8.731991015979479e-07,3.607084903725589e-07,7.367569601869551e-15,2.1260785877243948e-07,4.4966637272006316e-08,8.634599283281768e-08,7.477850514811047e-15,4.4966637272006316e-08,4.462171473046056e-11,1.3023521273308176e-08,9.51905869124488e-12,7.17740499572769e-14,7.847932120214266e-09,2.0103792250442897e-103,2.444356601321817e-23,6.516167153432733e-08,2.6077457309816494e-08,2.292998262268853e-12,1.3191488180607733e-10,9.002260247849503e-15,5.01519103730859e-05,6.350707216031567e-51,6.263314786023279e-07,1.8438587759285043e-08,8.940483324217215e-05,0.0026866806017363898,0.0005540256097874811,-60.47920479204792
0.0004918312065746394,0.00010036250947071254,0.0018576786732080128,0.0,1.9735175953003702e-116,0.0,6.791766520791726e-20,2.9649529669030114e-14,3.4924160705151297e-13,0.00022090513701185236,8.607995222292122e-09,8.558916427229193e-24,8.116691643473383e-19,4.829353836274706e-13,5.205121394540642e-08,1.3309070688583763e-10,4.750831337003066e-08,9.226846529395549e-16,1.0387379472655441e-07,3.942585050721716e-07,6.375445057019865e-09,9.767240916876139e-08,4.750831337003066e-08,9.57342887299324e-07,3.942585050721716e-07,1.0574232639482548e-14,2.436823746152724e-07,5.205121394540642e-08,9.767240916876139e-08,1.084643847087682e-14,5.205121394540642e-08,5.6163919776576705e-11,1.522061900393614e-08,1.2684319486879032e-11,1.0304646530248938e-13,9.159009774901588e-09,1.5075028156761913e-101,3.833489112123407e-23,7.515361529390053e-08,3.027737568113894e-08,3.248687356594115e-12,1.727063861797028e-10,1.4179277399054886e-14,5.197804991181806e-05,3.476172220284833e-50,7.554930396237704e-07,2.2163338599042532e-08,9.390088193592344e-05,0.002820119218600331,0.0005902072360329877,-60.31920319203192
0.0005150721957895699,0.00010126658086418445,0.0019262604498995076,0.0,3.5295892959349125e-115,0.0,1.0525785318225469e-19,4.0539590913659945e-14,4.782819812161228e-13,0.0002570967535246191,1.0538953442426475e-08,1.5807109247629635e-23,1.4241045547705623e-18,6.5747625361076e-13,6.019147219665674e-08,1.6236417354526218e-10,5.497261932162953e-08,1.3280908568680215e-15,1.1784206419238062e-07,4.307253725105046e-07,7.475054148857676e-09,1.1040079115106014e-07,5.497261932162953e-08,1.0489844837380996e-06,4.307253725105046e-07,1.513829656188242e-14,2.7902298542290973e-07,6.019147219665674e-08,1.1040079115106014e-07,1.5690940095129622e-14,6.019147219665674e-08,7.058471831774608e-11,1.7770417039442778e-08,1.6866511434731354e-11,1.4755047230644025e-13,1.067829297751546e-08,1.0854014602395158e-99,5.998722689133801e-23,8.658532304175103e-08,3.511623602474958e-08,4.58877065263522e-12,2.2560975961615666e-10,2.2245433253879842e-14,5.3855573305019484e-05,1.8775424685142274e-49,9.092673099547499e-07,2.6597929041963337e-08,9.858095983977642e-05,0.0029560556456464434,0.0006284734109173295,-60.15920159201592
0.0005390024079970219,0.00010217341396252427,0.001991700667989423,0.0,6.212386880967715e-114,0.0,1.6271984062898216e-19,5.53201096767315e-14,6.535471769584245e-13,0.00029774182503434354,1.288136770505562e-08,2.907695412342763e-23,2.4875651701325605e-18,8.931915459703887e-13,6.953488170482685e-08,1.978417528227505e-10,6.354580711990903e-08,1.907179345532604e-15,1.3358008867818594e-07,4.7034281941152955e-07,8.755517695020696e-09,1.2469327861870944e-07,6.354580711990903e-08,1.1487299072826785e-06,4.7034281941152955e-07,2.1617660460215348e-14,3.1917355644574135e-07,6.953488170482685e-08,1.2469327861870944e-07,2.263925865793299e-14,6.953488170482685e-08,8.857396416330688e-11,2.0726422116778416e-08,2.2380422600355248e-11,2.1071233853064095e-13,1.2436986628000863e-08,7.503688489408888e-98,9.366087681076834e-23,9.964957003420438e-08,4.068501050026681e-08,6.462030854749875e-12,2.940642642103795e-10,3.476256968359036e-14,5.5785264362235474e-05,1.0006623157487808e-48,1.0919118255500572e-06,3.186879038500988e-08,0.00010345014668451139,0.003094300504744631,0.0006689243062144037,-59.999199991999916
0.000563616731447316,0.00010308293753472565,0.0020535145248933516,0.0,1.0760785226423403e-112,0.0,2.5092316366836905e-19,7.534055588386773e-14,8.910554858901758e-13,0.000343111737877575,1.5717935132179787e-08,5.327312275986986e-23,4.325903457984004e-18,1.2108284659017856e-12,8.024798312583255e-08,2.407858525682371e-10,7.338224958998664e-08,2.7324016613398626e-15,1.512969440645929e-07,5.133614577565817e-07,1.024502372831464e-08,1.4072928325066612e-07,7.338224958998664e-08,1.2572281786994933e-06,5.133614577565817e-07,3.079242611766608e-14,3.6474125081903587e-07,8.024798312583255e-08,1.4072928325066612e-07,3.2578183717750254e-14,8.024798312583255e-08,1.1097971341764972e-10,2.414974066227767e-08,2.963440594071379e-11,3.0011049851752463e-13,1.4470666270933044e-08,4.980940069206525e-96,1.4591251205723104e-22,1.145627209754521e-07,4.70866343100712e-08,9.07247841975556e-12,3.824384068045916e-10,5.410870136253086e-14,5.776789040908265e-05,5.262530327329861e-48,1.3083334444143e-06,3.8123121321772423e-08,0.00010851352625402877,0.003234649769515458,0.000711663569760871,-59.83919839198391
0.0005889082273346668,0.00010399507928676437,0.002111232865127393,0.0,1.8343431500497485e-111,0.0,3.8597150286558505e-19,1.024039538437704e-13,1.2121808966776354e-12,0.0003934447739677041,1.914688062501029e-08,9.721430731631555e-23,7.489433040122978e-18,1.6379254371130276e-12,9.251862792755621e-08,2.927044005641284e-10,8.465620458980336e-08,3.905591391105009e-15,1.7122438985192616e-07,5.600498423838402e-07,1.1975888904163624e-08,1.5870714543551866e-07,8.465620458980336e-08,1.375173831007237e-06,5.600498423838402e-07,4.375046358987757e-14,4.1640306925828434e-07,9.251862792755621e-08,1.5870714543551866e-07,4.675660445294421e-14,9.251862792755621e-08,1.3884275944447607e-10,2.8110075860572632e-08,3.9156971365336984e-11,4.262989546655595e-13,1.6819842058839703e-08,3.1746800407303455e-94,2.2680975609263734e-22,1.3156729753465196e-07,5.443742930936799e-08,1.2698929192212603e-11,4.962672682154541e-10,8.388930250377698e-14,5.980420082051377e-05,2.730932522757444e-47,1.564170888719145e-06,4.553196964390654e-08,0.00011377617769933421,0.003376881251295199,0.000756798359785828,-59.67919679196791
0.0006148680679016401,0.00010490976586743556,0.002164408074302552,0.0,3.0772894677532015e-110,0.0,5.922212265105354e-19,1.3891423363847178e-13,1.6453754174015385e-12,0.00044893603089085074,2.328464333825503e-08,1.7669123423559423e-22,1.2908947224567432e-17,2.2109510084388786e-12,1.065584494268477e-07,3.553962226197844e-10,9.756413932083504e-08,5.5695271700572935e-15,1.9361907500267794e-07,6.106955812598682e-07,1.39851200892859e-08,1.7884592858443054e-07,9.756413932083504e-08,1.5033095164322084e-06,6.106955812598682e-07,6.200474772850945e-14,4.7491295798726686e-07,1.065584494268477e-07,1.7884592858443054e-07,6.692840732662922e-14,1.065584494268477e-07,1.7343829466503378e-10,3.268684304875968e-08,5.163056603524876e-11,6.039336180982593e-13,1.9530588255545697e-08,1.9428565332155604e-92,3.517756794421292e-22,1.5093478190542374e-07,6.28686755666877e-08,1.772117444334497e-11,6.425466226736331e-10,1.295478741148422e-13,6.189492552736497e-05,1.3984167540079544e-46,1.8658848406037753e-06,5.4293712515361e-08,0.00011924316643564136,0.00352075047392296,0.0008044393734260292,-59.51919519195191
0.0006414854790624915,0.0001058269228745222,0.002212619837135515,0.0,5.080509501404907e-109,0.0,9.064146995115868e-19,1.8806972378183553e-13,2.2284220921642206e-12,0.000509726978368207,2.8268982266278605e-08,3.1986197179291005e-22,2.2151465926362672e-17,2.97808848689219e-12,1.2260558463155222e-07,4.310043304092768e-10,1.1232729306142683e-07,7.923902208884887e-15,2.1876492762366577e-07,6.656064999499618e-07,1.631504563305857e-08,2.0138735988246614e-07,1.1232729306142683e-07,1.6424287123040564e-06,6.656064999499618e-07,8.765380330174264e-14,5.411095209691751e-07,1.2260558463155222e-07,2.0138735988246614e-07,9.55497259907552e-14,1.2260558463155222e-07,2.1632607645416938e-10,3.7970415674440176e-08,6.793437811901539e-11,8.533083614992104e-13,2.2655244864030634e-08,1.1416517003295564e-90,5.443832717303135e-22,1.729686724810839e-07,7.252834332359726e-08,2.465483730810767e-11,8.300964191910332e-10,1.992683075003107e-13,6.404077349779362e-05,7.065966246732874e-46,2.2208557735459006e-06,6.463797694606885e-08,0.00012491953462604848,0.0036659860648942406,0.0008547008689771044,-59.35919359193592
0.0006687476880148325,0.00010674647486129644,0.0022554806563208347,0.0,8.254624738439727e-108,0.0,1.383834496521623e-18,2.5411666277884163e-13,3.01137463519901e-12,0.0005758949281135212,3.426255768254503e-08,5.767306112662305e-22,3.7842854015130523e-17,4.002852272654079e-12,1.409276676040553e-07,5.220784055422766e-10,1.291944983437192e-07,1.1247322432583277e-14,2.469757402980029e-07,7.251118617658712e-07,1.901402397385787e-08,2.2659792680027456e-07,1.291944983437192e-07,1.7933785252948384e-06,7.251118617658712e-07,1.236004691817061e-13,6.159243731746e-07,1.409276676040553e-07,2.2659792680027456e-07,1.3605040257368977e-13,1.409276676040553e-07,2.6941072023197536e-10,4.406351507349913e-08,8.91984375335994e-11,1.2024434344722054e-12,2.6253198484044853e-08,6.441375970217479e-89,8.405791512167909e-22,1.9800780809622842e-07,8.35829984647081e-08,3.419763106686517e-11,1.070008721343324e-09,3.0530253335068804e-13,6.624243119532248e-05,3.523025524558313e-45,2.6374896055059e-06,7.683004482679517e-08,0.00013081029125668379,0.003812284837670943,0.000907700681422699,-59.19919199191992
0.0006966398763028413,0.0001076683453433536,0.0022926410311729694,0.0,1.3198924686924734e-106,0.0,2.1074418849126095e-18,3.426805987317293e-13,4.060383016460434e-12,0.000647442737034326,4.145705129909841e-08,1.0357291122173648e-21,6.436281887574656e-17,5.368772657465336e-12,1.6182511616757126e-07,6.316479585177453e-10,1.4844528170653688e-07,1.592753036975636e-14,2.785979632428865e-07,7.895636450111187e-07,2.2137237932441977e-08,2.5477113899657105e-07,1.4844528170653688e-07,1.957062592929558e-06,7.895636450111187e-07,1.738493247408497e-13,7.003911720674443e-07,1.6182511616757126e-07,2.5477113899657105e-07,1.9320646124299528e-13,1.6182511616757126e-07,3.3501402833644335e-10,5.108275839192264e-08,1.168718220689499e-10,1.6899161940316887e-12,3.039175004790522e-08,3.4896011793633376e-87,1.2950523926083116e-21,2.2642997756812625e-07,9.621989525444727e-08,4.729052611714151e-11,1.376198171364908e-09,4.659151348190378e-13,6.850056101531036e-05,1.7332823392684715e-44,3.1253311440081377e-06,9.117578953281177e-08,0.00013692040180968729,0.003959306784823918,0.0009635602307758519,-59.039190391903915
0.0007251451387859948,0.00010859245680578078,0.0023237941993820657,0.0,2.0769733123679517e-105,0.0,3.2014100509842693e-18,4.611986294086862e-13,5.462659099560305e-12,0.0007242890992453839,5.007789452763647e-08,1.8526020967447546e-21,1.0898230630290532e-16,7.185449674934726e-12,1.8563473486064095e-07,7.633078590456952e-10,1.70393266255198e-07,2.2502822592762168e-14,3.1401371779894305e-07,8.593378786750259e-07,2.5747583789041465e-08,2.862299655275913e-07,1.70393266255198e-07,2.134444080783327e-06,8.593378786750259e-07,2.4390990182476377e-13,7.956553646867082e-07,1.8563473486064095e-07,2.862299655275913e-07,2.7364964594958694e-13,1.8563473486064095e-07,4.159615939596582e-10,5.916038009353968e-08,1.5280842791943345e-10,2.368686245831646e-12,3.5147077646802635e-08,1.8152024392019394e-85,1.9908151862876967e-21,2.586558314431209e-07,1.1064927071631637e-07,6.519833572062783e-11,1.766076522401291e-09,7.082188194254768e-13,7.081579970177918e-05,8.414573829435815e-44,3.6951851555184073e-06,1.0802719360232823e-07,0.00014325477754195006,0.004106670241518184,0.0010224045227609057,-58.87918879188791
0.0007542444489546913,0.00010951873071065984,0.002348680351975995,0.0,3.216432419897299e-104,0.0,4.851111346083349e-18,6.194818920798396e-13,7.33290531381884e-12,0.0008062598077890101,6.038968110292634e-08,3.300508885429834e-21,1.8371587931477464e-16,9.596356571451645e-12,2.1273365809522853e-07,9.213181806496986e-10,1.9538989933220437e-07,3.1718658336535495e-14,3.536440430428381e-07,9.348360378457222e-07,2.9916665030434355e-08,3.213294575374237e-07,1.9538989933220437e-07,2.326548773226592e-06,9.348360378457222e-07,3.4134173297241286e-13,9.029846876110263e-07,2.1273365809522853e-07,3.213294575374237e-07,3.865623606357213e-13,2.1273365809522853e-07,5.156863015096642e-10,6.844614365923626e-08,1.99374552514203e-10,3.3112484424410042e-12,4.0605303242351657e-08,9.066224378954545e-84,3.0535809191876247e-21,2.9515311289558557e-07,1.2710685561294619e-07,8.96154965306779e-11,2.261376839102288e-09,1.0722902130691318e-12,7.318875674663135e-05,4.030920470947301e-43,4.359244730739824e-06,1.2778849927854164e-07,0.00014981826437908898,0.004253947510878701,0.001084362141359133,-58.71918719187191
0.0007839166310183858,0.00011044708750490581,0.0023670902405179203,0.0,4.901952458702396e-103,0.0,7.33255659897913e-18,8.304458927729654e-13,9.821615705259594e-12,0.0008930803797615198,7.270234753584546e-08,5.85655799971421e-21,3.083238788551358e-16,1.2788873389477086e-11,2.4354365847432e-07,1.1107205806467762e-09,2.2382852963609207e-07,4.460482907530726e-14,3.979523885495307e-07,1.0164865000194225e-06,3.4725901487690893e-08,3.6045956682781647e-07,2.2382852963609207e-07,2.5344682549864955e-06,1.0164865000194225e-06,4.764890021193174e-13,1.0237804566753117e-06,2.4354365847432e-07,3.6045956682781647e-07,5.446226117798007e-13,2.4354365847432e-07,6.383517850514355e-10,7.910946128905602e-08,2.595834908943468e-10,4.616553299697063e-12,4.6863672656266506e-08,4.3479043866794707e-82,4.673290767820753e-21,3.3644122462093805e-07,1.4585661751970095e-07,1.228044098027605e-10,2.8891576770823148e-09,1.6171170483167327e-12,7.562001277339576e-05,1.9053976499964128e-42,5.131226432958023e-06,1.5092304569535665e-07,0.00015661563143577395,0.004400661264342845,0.0011495652327379393,-58.55918559185591
0.0008141383391727477,0.00011137744662844045,0.0023788681065024376,0.0,7.352159298720894e-102,0.0,1.1055638942037289e-17,1.1110566012931963e-12,1.3125766654140225e-11,0.0009843704365302133,8.73782123461607e-08,1.0350629857127733e-20,5.151543719066179e-16,1.7007155619087494e-11,2.785358461588285e-07,1.337473749958264e-09,2.561488591033402e-07,6.258038176970866e-14,4.474483665052329e-07,1.1047460633774177e-06,4.026776546370445e-08,4.040481708916309e-07,2.561488591033402e-07,2.7593631801576994e-06,1.1047460633774177e-06,6.634678877201053e-13,1.1595896825236592e-06,2.785358461588285e-07,4.040481708916309e-07,7.652850016731576e-13,2.785358461588285e-07,7.889994125021653e-10,9.134174066154224e-08,3.372634951982527e-10,6.419272310876257e-12,5.4031858841562674e-08,2.002099385178527e-80,7.136266418318503e-21,3.8309614828934676e-07,1.6719375195799342e-07,1.6777569647152248e-10,3.6830229970613008e-09,2.429152630202617e-12,7.811011790774513e-05,8.887432430227732e-42,6.026511507909515e-06,1.7796084810026866e-07,0.00016365155917516844,0.004546282038824344,0.001218149480081497,-58.39918399183992
0.0008448840444299956,0.00011230972652270231,0.002383913875593536,0.0,1.0852052121456611e-100,0.0,1.6627482984336963e-17,1.48355326539075e-12,1.7502549034351892e-11,0.0010796402121925816,1.0483997271749572e-07,1.8220231695241934e-20,8.569142844991375e-16,2.2568597436614866e-11,3.18235786022153e-07,1.6086108194118696e-09,2.928417957724299e-07,8.759590320552496e-14,5.026917764780508e-07,1.200101527982734e-06,4.664715737072594e-08,4.525643151347375e-07,2.928417957724299e-07,3.0024666246205377e-06,1.200101527982734e-06,9.214896643863383e-13,1.3121180468870675e-06,3.18235786022153e-07,4.525643151347375e-07,1.0725120122351982e-12,3.18235786022153e-07,9.737229432466735e-10,1.0535897907846241e-07,4.3726682529612994e-10,8.902164242420845e-12,6.22333990575254e-08,8.852040753280451e-79,1.0873120196924307e-20,4.3575573266191735e-07,1.9144793795284834e-07,2.2852219123311302e-10,4.684599835294519e-09,3.634564545892361e-12,8.065959013713003e-05,4.090498988446202e-41,7.062292200925041e-06,2.0950697564833528e-07,0.00017093062722194633,0.004690227146433651,0.0012902540688404646,-58.23918239182392
0.0008761260293708489,0.00011324384463949199,0.002382184573470272,0.0,1.5763766125243997e-99,0.0,2.4944994887599954e-17,1.977025271536914e-12,2.3286960615238597e-11,0.0011782895273358175,1.2557976503416395e-07,3.194506672974339e-20,1.4190808476989703e-15,2.988484040319994e-11,3.632290600730088e-07,1.9324220041854992e-09,3.3445473466034334e-07,1.2232596201647157e-13,5.642969161806046e-07,1.3030713407145912e-06,5.39829343598246e-08,5.065216830998561e-07,3.3445473466034334e-07,3.2650875171069394e-06,1.3030713407145912e-06,1.2766285827625387e-12,1.4832437728241489e-06,3.632290600730088e-07,5.065216830998561e-07,1.499106743346774e-12,3.632290600730088e-07,1.1998756697758352e-09,1.214046266200741e-07,5.65729267731848e-10,1.2312528939370068e-11,7.160727719307048e-08,3.757969944073896e-77,1.6529975298741748e-20,4.951253657938898e-07,2.1898687468721114e-07,3.103215604303045e-10,5.945322927323549e-09,5.416692758385628e-12,8.326891366197095e-05,1.8577426785930818e-40,8.257721971007821e-06,2.4625078486375905e-07,0.0001784573018450474,0.00483186129027527,0.0013660216419197333,-58.079180791807914
0.0009078343911477502,0.00011417971745015383,0.0023736949352629075,0.0,2.2535087268566362e-98,0.0,3.7329705914435185e-17,2.6294409059019452e-12,3.09142842716238e-11,0.0012796095112492425,1.5016940359754064e-07,5.578487847601332e-20,2.3396271837537164e-15,3.948851466742086e-11,4.1416730324092504e-07,2.3186662100116265e-09,3.81597294378707e-07,1.7042870454104495e-13,6.329371914981e-07,1.4142073046103717e-06,6.240960642373317e-08,5.664823055361581e-07,3.81597294378707e-07,3.5486141433976523e-06,1.4142073046103717e-06,1.764177152932972e-12,1.675032420013136e-06,4.1416730324092504e-07,5.664823055361581e-07,2.0898464609331903e-12,4.1416730324092504e-07,1.4763156095652326e-09,1.3975274124733262e-07,7.303914661593786e-10,1.6984031402062698e-11,8.230966310355467e-08,1.5318467701622176e-75,2.5074085479072042e-20,5.619840458374008e-07,2.5022011612669286e-07,4.2012619655956703e-10,7.52858365837026e-09,8.040818397571517e-12,8.593853724095375e-05,8.32538101505055e-40,9.634068113434483e-06,2.8897606573679045e-07,0.0001862359231280947,0.004970499140875352,0.0014455982443267023,-57.91917919179191
0.0009399770530368901,0.00011511726045509373,0.002358517196491212,0.0,3.170367846969978e-97,0.0,5.572370185452234e-17,3.4902515310136027e-12,4.0948732693345836e-11,0.0013827872846645037,1.7927191955238154e-07,9.702685853290815e-20,3.8402185612654924e-15,5.2067190292812024e-11,4.717747410790885e-07,2.778815818146546e-09,4.3494753777585944e-07,2.36895114263324e-13,7.093500388950579e-07,1.534096353120454e-06,7.207921548815727e-08,6.330605191225312e-07,4.3494753777585944e-07,3.85451771733521e-06,1.534096353120454e-06,2.431774821755184e-12,1.8897526334865413e-06,4.717747410790885e-07,6.330605191225312e-07,2.905678982582401e-12,4.717747410790885e-07,1.813695172182263e-09,1.6071146010227025e-07,9.409957420093789e-10,2.336555828027991e-11,9.451582143812467e-08,5.995556132417338e-74,3.795009622266174e-20,6.371908637855642e-07,2.8560322056483757e-07,5.67063658733229e-10,9.512309982248243e-09,1.188914268435927e-11,8.866887253306324e-05,3.6815607339187e-39,1.1214865004563925e-05,3.385721564807297e-07,0.00019427069184712757,0.005105410072342352,0.0015291332568075368,-57.75917759177591
0.0009725197848015495,0.00011605638819363208,0.002336780069653641,0.0,4.389461202755924e-96,0.0,8.297353503620293e-17,4.623726689354898e-12,5.4119854044026885e-11,0.001486913728439151,2.1365452953186642e-07,1.6808549469045658e-19,6.275307181981424e-15,6.850637271940374e-11,5.368552582201259e-07,3.326339415594845e-09,4.95258705287408e-07,3.2851766174149387e-13,7.943421730438926e-07,1.6633623896010341e-06,8.316341406977071e-08,7.069271855430285e-07,4.95258705287408e-07,4.184356011499796e-06,1.6633623896010341e-06,3.3435518010587727e-12,2.129892870910802e-06,5.368552582201259e-07,7.069271855430285e-07,4.029325141587747e-12,5.368552582201259e-07,2.2248026997528877e-09,1.8462681256394433e-07,1.2097748486444e-09,3.205925297777076e-11,1.0842220303113779e-07,2.2531792688906516e-72,5.731067750613849e-20,7.216919100470287e-07,3.2564223197193996e-07,7.630765547349199e-10,1.1992054400595307e-08,1.7509956172741177e-11,9.146029243908476e-05,1.6064570227272539e-38,1.3026065867824114e-05,3.9604608108697e-07,0.0002025656560770839,0.005235825186620083,0.0016167793180063383,-57.59917599175991
0.0010054262320912588,0.00011699701425419256,0.0023086669267473187,0.0,5.9808639584237325e-95,0.0,1.232405048868882e-16,6.113215429358927e-12,7.136867759725391e-11,0.0015909943639008661,2.5420317057963825e-07,2.9002223184689026e-19,1.0209014034824513e-14,8.994381208080148e-11,6.103000264934677e-07,3.977027847561763e-09,5.633664898841842e-07,4.5451749057324954e-13,8.887951721268667e-07,1.8026681921729672e-06,9.585576116604493e-08,7.888141814217693e-07,5.633664898841842e-07,4.53977703951833e-06,1.8026681921729672e-06,4.58560126954623e-12,2.398179129584207e-06,6.103000264934677e-07,7.888141814217693e-07,5.572735428260943e-12,6.103000264934677e-07,2.7249643783479418e-09,2.1188690190082437e-07,1.5520523625262828e-09,4.387049079364316e-11,1.2424873250380283e-07,8.130441799282604e-71,8.635611292725158e-20,8.16527614981551e-07,3.7089850979972405e-07,1.023737580287829e-09,1.508467880926594e-08,2.5686433833821813e-11,9.431312944539096e-05,6.916964466256936e-38,1.5096190632242668e-05,4.625357608481873e-07,0.00021112469755021914,0.005360946670287729,0.001708692234691434,-57.43917439174392
0.0010386579550605423,0.00011793905128482544,0.0022744132236137454,0.0,8.019878383879342e-94,0.0,1.8259193306869507e-16,8.066578481756737e-12,9.390604816919501e-11,0.0016939632612748997,3.0193874432688967e-07,4.984196217790867e-19,1.6534930569355965e-14,1.1783792707267777e-10,6.930957214483677e-07,4.749369645680243e-09,6.401968824940465e-07,6.273815394340812e-13,9.93671412738056e-07,1.952717383860383e-06,1.1037425414597925e-07,8.7951916934355e-07,6.401968824940465e-07,4.922522781064038e-06,1.952717383860383e-06,6.273184435917345e-12,2.6975936897126174e-06,6.930957214483677e-07,8.7951916934355e-07,7.686983800420846e-12,6.930957214483677e-07,3.3325162561188126e-09,2.429264836052469e-07,1.9869782454042382e-09,5.987333449554287e-11,1.4224130626186128e-07,2.816985873868051e-69,1.2983312501239816e-19,9.228405314393756e-07,4.2199392347884977e-07,1.369283652261374e-09,1.893273807346486e-08,3.753244026230812e-11,9.722767397291975e-05,2.938808375669588e-37,1.7456467119299096e-05,5.393243468290843e-07,0.00021995151779142486,0.005479959434333469,0.0018050308796046378,-57.279172791727916
0.001072174476347636,0.00011888241100406515,0.0022343032167096632,0.0,1.0583341021734232e-92,0.0,2.698509467689123e-16,1.0623096917107897e-11,1.2328617008620847e-10,0.0017946997779531542,3.5803521896379603e-07,8.531428582431782e-19,2.6661876604975683e-14,1.5405378901970829e-10,7.863333555926469e-07,5.6649826334726e-09,7.267746165120985e-07,8.639768958673337e-13,1.1100203656415153e-06,2.114256467690353e-06,1.2696411652353962e-07,9.799106598064113e-07,7.267746165120985e-07,5.334432939653925e-06,2.114256467690353e-06,8.560189088006304e-12,3.031394885177975e-06,7.863333555926469e-07,9.799106598064113e-07,1.057535454752315e-11,7.863333555926469e-07,4.0693574942349884e-09,2.782319696837122e-07,2.538427594711835e-09,8.149599316352798e-11,1.6267451557158626e-07,9.371461346877475e-68,1.947658529612557e-19,1.0418835649069127e-06,4.796164272241841e-07,1.8259229261093575e-09,2.3709678648634602e-08,5.462532389985044e-11,0.0001002041727343238,1.2320725571077998e-36,2.014096245620709e-05,6.278557147047338e-07,0.00022904962405713932,0.005592044887015156,0.0019059570765031365,-57.119171191711914
