0-Abe 2014,4-Bebarova 2008,5-Beyder 2010,6-Beyder 2014,7-Bezzina 2003,8-Calloe 2011,9-Calloe 2013,10-Cheng 2010,11-Cheng 2010,12-Cheng 2010,13-Cheng 2010,14-Cheng 2011,15-Cheng 2011,16-Clatot 2012,18-Groenewegen 2003a,19-Groenewegen 2003b,20-Guetter 2013,21-Guetter 2013,22-Gui 2010a,23-Gui 2010a,24-Gui 2010b,25-Holst 2009,27-Hu 2015,28-Hu 2015,29-Huang 2006,30-Kapplinger 2015,31-Kapplinger 2015,32-Kapplinger 2015,33-Kapplinger 2015,34-Kapplinger 2015,35-Kapplinger 2015,36-Kapplinger 2015,37-Kapplinger 2015,38-Kapplinger 2015,39-Kapplinger 2015,40-Kapplinger 2015,41-Kapplinger 2015,42-Kapplinger 2015,43-Kapplinger 2015,44-Kapplinger 2015,45-Kapplinger 2015,46-Kapplinger 2015,47-Kapplinger 2015,48-Kapplinger 2015,49-Kapplinger 2015,50-Kapplinger 2015,51-Kapplinger 2015,52-Kapplinger 2015,53-Kapplinger 2015,54-Kapplinger 2015,55-Kapplinger 2015,56-Kapplinger 2015,57-Li 2009,58-Liu 2003a,61-Medeiros-Domingo 2007,62-Medeiros-Domingo 2009,63-Murphy 2012,65-Olesen 2012,66-Pfahnl 2007,68-Rook 1999,72-Shirai 2002,73-Shy 2014,74-Splawski 2002,75-Surber 2008,76-Surber 2008,77-Tan 2002,78-Tan 2005,79-Tan 2005,80-Tan 2005,81-Tan 2005,82-Tan 2005,83-Tan 2005,84-Tan 2005,85-Tan 2005,86-Tan 2005,87-Tan 2005,88-Tan 2005,89-Tan 2005,90-Tan 2005,91-Tan 2005,92-Tan 2005,93-Tan 2006,94-Tan 2006,95-Tarradas 2013,96-Tester 2010,97-Tsurugi 2009,98-Valdivia 2004,100-Vatta 2002b,101-Wang 1996,103-Wang 2015,104-Watanabe 2011b,105-Watanabe 2011b,107-Winkel 2012,108-Ye 2003,109-Ye 2003,110-Yokoi 2005,111-Young 2005,112-Zhang 2008,113-Zhang 2015,sum,gauss,x
0.000168611179211,0.000232970010261,8.22039659423e-05,1.34007237257e-11,0.000163611906563,1.40427524982e-25,2.99760711914e-46,7.22160208264e-05,1.70049372624e-05,0.000273841409847,2.60208732302e-05,0.000564789256988,0.000283356145123,0.00067375582207,0.000783362510131,0.00036833329222,0.00300903656121,0.00133015679424,0.000581477968344,0.000264502031973,3.54383526057e-05,1.56516312459e-07,0.000717859348217,0.000476067316767,8.73036698294e-17,0.000266234262349,0.00119134396919,0.00142654410651,0.000746827285661,0.000682426127174,0.000356907712896,0.000674149940313,0.00034530196934,0.000377132896948,0.000554377596739,0.00052440346455,0.000264526429379,0.000476542453753,0.000502947827896,0.000674149940313,0.000394745530819,0.000264526429379,0.000423332506511,0.000731920325816,0.00105308149979,0.000806242971377,0.000682426127174,0.000502947827896,0.000628978701487,0.000682426127174,0.000475688726185,0.000640835819913,2.25823176684e-07,5.15864479594e-05,0.000249850963434,0.0012397210676,0.000358888137465,0.000152232971287,5.32817496822e-12,1.41036955832e-07,2.17431141722e-07,1.12165312436e-05,7.72266741727e-07,0.000581906878298,0.00110157200575,0.00143324954626,0.000379184739749,0.000353858975704,0.000448129358076,0.000727764451286,0.000770345574645,0.000199944681886,0.000684810419468,0.000305301075786,0.000305301075786,0.000577349745896,0.00067528795658,0.000232180306901,0.000647793082311,0.00045009318388,0.0006343722177,0.00010441852202,0.000464618200258,5.37556088502e-12,0.000286391919761,0.000740342312243,0.000599388536841,7.12017492505e-43,0.000547504477099,0.00223507805597,0.000753939437434,0.000266559261499,0.000204418486971,0.000195512470743,0.000120335556171,2.22685438564e-05,0.000480943483771,4.87950939645e-06,5.387689977e-05,0.0461295144468,0.0453846921201,-40.15900159
0.000160483574847,0.000246756833002,8.23957705167e-05,9.70998168666e-12,0.000164203410057,2.40239229641e-24,2.03248301114e-44,8.16770073796e-05,1.92145581134e-05,0.000291922414556,3.19286453078e-05,0.000584574116382,0.000284051931359,0.000663380829563,0.000781598325151,0.000372587460236,0.00318419677869,0.00144127673884,0.0006276228513,0.000297858283302,4.26994542184e-05,2.12817113875e-07,0.000710937985526,0.000475131353411,5.35159755073e-17,0.000297035815144,0.00119396123036,0.00137816721236,0.000777088587045,0.000695312170618,0.000375009671288,0.00068731116846,0.000370697846755,0.000535932764961,0.000567711080388,0.000539718816752,0.000272281378616,0.000492295101935,0.000516672588341,0.00068731116846,0.000401957744536,0.000272281378616,0.00044091523106,0.000738855468256,0.00106470974705,0.00083062030997,0.000695312170618,0.000516672588341,0.000652045469094,0.000695312170618,0.00049395039336,0.000658794884294,1.9459541579e-07,4.73239047897e-05,0.000232427588721,0.00126410347715,0.000353062862363,0.000160424520459,2.7500035723e-12,2.96474987962e-07,1.64801819665e-07,1.26974575152e-05,9.05825251344e-07,0.000597197998048,0.00106909451412,0.00142717112244,0.000381922205303,0.000358797658381,0.000432121856266,0.000718514334781,0.000734659156369,0.00019997237777,0.000689333718049,0.000308613146427,0.000308613146427,0.000566142605415,0.000675406519911,0.000206576978034,0.000630737971098,0.000450271009363,0.00060616606249,9.49803498183e-05,0.000453087152784,1.19388394244e-11,0.000280942785242,0.000745284122851,0.00059632589095,4.74808449707e-42,0.000541709568773,0.00159883765497,0.000819336700567,0.00025028805989,0.000208798741806,0.000195022454218,0.000120339990864,1.98485812704e-05,0.000498039950853,6.10052565172e-06,5.81083674761e-05,0.0463126101077,0.0456716296168,-39.99899999
0.00015263192693,0.00026106929563,8.25836723361e-05,7.01573565093e-12,0.000164777550158,3.79394786056e-23,1.25768366015e-42,9.21468134315e-05,2.16640847816e-05,0.000310583142727,3.89308506138e-05,0.000603708955527,0.00028451625024,0.00065278148914,0.000779298338938,0.000376641656351,0.00336343230012,0.00155863526104,0.000675892618647,0.000334338618263,5.12045300144e-05,2.87903872674e-07,0.000702899284419,0.000474035135945,3.26752280436e-17,0.000330077922625,0.00119127778393,0.00131964814161,0.000806852912621,0.000707730102499,0.000393563009771,0.000700025649348,0.000397036404777,0.000737904359395,0.000580892959093,0.000554822266597,0.000280131205628,0.000508057754442,0.000530369423091,0.000700025649348,0.000409063654601,0.000280131205628,0.000458070284211,0.000744200671725,0.00107540372169,0.000854528554999,0.000707730102499,0.000530369423091,0.000674172840892,0.000707730102499,0.000512136740546,0.000676573636633,1.67444287822e-07,4.33556231531e-05,0.000215544590363,0.00128625239165,0.000347248105854,0.000168940486092,1.40428569211e-12,6.05744782892e-07,1.24348738573e-07,1.43467198267e-05,1.06047189981e-06,0.000612594512185,0.00103523482696,0.00141675243813,0.000384269319401,0.000363417408664,0.000415425652591,0.000707807105012,0.000697863419079,0.000199943980774,0.000684696291626,0.000311462399488,0.000311462399488,0.000554247359841,0.000675284955247,0.000182624449028,0.000612768637736,0.000450088682881,0.000574655476063,8.6203494131e-05,0.000441400656375,2.60998117263e-11,0.0002751567186,0.00074859349602,0.000593025810613,3.10356004013e-41,0.000535683697613,0.00107226848458,0.000887877406694,0.000234699520359,0.000213221475165,0.000194513746204,0.000120335443902,1.76581324953e-05,0.00051535367646,7.58812933088e-06,6.26089132111e-05,0.04662502024,0.0459433278401,-39.83899839
0.000145054349998,0.000275905176117,8.27676426826e-05,5.05466841591e-12,0.000165334130031,5.53088382543e-22,7.10245015966e-41,0.000103699119228,2.43727688742e-05,0.00032978464827,4.7169586423e-05,0.000622086155986,0.000284747962337,0.00064197375218,0.00077646730742,0.00038048831622,0.00354630300691,0.00168226417271,0.000726223222809,0.000374075785231,6.11127329915e-05,3.87509612414e-07,0.000693782763685,0.000472779782678,1.98718382082e-17,0.000365331335486,0.00118332931699,0.00125243130633,0.000835971935867,0.000719646399062,0.000412545019671,0.000712259346057,0.0004242578179,0.000984382123635,0.000593898046528,0.000569671536039,0.000288071118183,0.000523798566266,0.000544016545383,0.000712259346057,0.00041605304223,0.000288071118183,0.00047469282952,0.000747920617515,0.00108513281991,0.000877885836842,0.000719646399062,0.000544016545383,0.000695210069868,0.000719646399062,0.000530188924569,0.000694130835837,1.43873797578e-07,3.96670777571e-05,0.000199264246411,0.00130603462127,0.000341446485194,0.000177786054924,7.09488101998e-13,1.20292289916e-06,9.34027988927e-08,1.61795380151e-05,1.23917190377e-06,0.000628084053136,0.00100018700889,0.00140208896231,0.000386218663141,0.000367704206269,0.000398166419533,0.000695711657349,0.000660296821036,0.000199859514793,0.000671082201246,0.000313835409476,0.000313835409476,0.000541716869957,0.000674923392234,0.000160419211434,0.000593989768081,0.000449546641823,0.00054049533529,7.80640099995e-05,0.000429585781025,5.61629065792e-11,0.000269058969475,0.000750248458136,0.000589492417529,1.98845515315e-40,0.000529435968733,0.000674202278255,0.000959418856519,0.000219791041546,0.00021768543323,0.000193986499502,0.000120321916302,1.56796990686e-05,0.000532865540297,9.39028035785e-06,6.7389940021e-05,0.0470890811822,0.0461994939078,-39.67899679
0.000137748443586,0.000291260331691,8.29476533953e-05,3.63142245514e-12,0.000165872958411,7.44309326757e-21,3.66047337944e-39,0.000116408329287,2.73604963536e-05,0.000349482237136,5.67917196127e-05,0.000639599825689,0.00028474649857,0.000630973675259,0.000773111071722,0.000384120209386,0.00373232408991,0.00181215972387,0.000778531222151,0.000417185149965,7.25925895749e-05,5.18933214506e-07,0.000683632866563,0.000471366572134,1.20376494584e-17,0.000402735727888,0.00117022122139,0.00117811912641,0.000864296017282,0.000731028479326,0.000431930323232,0.0007239790709,0.000452291718967,0.00127233430164,0.000606701017877,0.000584224107218,0.000296096057519,0.000539484756347,0.000557591714029,0.0007239790709,0.000422915716116,0.000296096057519,0.000490678194058,0.000749990625304,0.00109386901678,0.000900610351569,0.000731028479326,0.000557591714029,0.000715010278327,0.000731028479326,0.000548046602836,0.000711424829179,1.23443070651e-07,3.62438977269e-05,0.000183638796194,0.00132332985055,0.000335660564773,0.00018696598874,3.54651822147e-13,2.32184054047e-06,6.98421374151e-08,1.82119842962e-05,1.44524541918e-06,0.000643653800901,0.000964146673649,0.00138331426245,0.000387764051683,0.000371644929369,0.000380469800023,0.000682304954636,0.000622289127714,0.000199719050885,0.000649026988148,0.000315720931312,0.000315720931312,0.000528605918612,0.000674322216373,0.000140014913156,0.000574508264288,0.000448646185806,0.000504364858424,7.05361457185e-05,0.000417669265342,1.18959386087e-10,0.000262675726607,0.000750237996202,0.000585730107432,1.24877842312e-39,0.000522975744406,0.000397433425735,0.00103378004237,0.000205557575607,0.000222189305668,0.000193440872193,0.000120299411094,1.38965926155e-05,0.000550555307292,1.15610894423e-05,7.24628461925e-05,0.0476972885418,0.0464398505889,-39.51899519
0.000130711324888,0.000307128608639,8.31236768779e-05,2.60151016341e-12,0.000166393849708,9.24630323942e-20,1.72170441294e-37,0.000130348874856,3.06476833258e-05,0.000369625475603,6.79458200574e-05,0.00065614680538,0.000284511862536,0.000619797380957,0.000769236538085,0.0003875304619,0.00392096723712,0.0019482798142,0.000832713122634,0.000463761057298,8.58203208102e-05,6.91408116177e-07,0.000672498600009,0.000469796940881,7.26322631346e-18,0.000442197395831,0.00115212626816,0.00109840885625,0.000891675454794,0.000741844852889,0.000451690868018,0.000735152634692,0.000481057153071,0.00159335529656,0.000619276489927,0.000598437420489,0.000304200700492,0.000555082712257,0.000571072290037,0.000735152634692,0.000429641536818,0.000304200700492,0.000505922948427,0.000750396925866,0.00110158700071,0.000922620830057,0.000741844852889,0.000571072290037,0.000733432153268,0.000741844852889,0.000565648252121,0.000728413711922,1.05760955149e-07,3.30719268679e-05,0.000168710571221,0.00133803185652,0.000329892854531,0.000196484588672,1.7539883608e-13,4.35585561078e-06,5.1989336905e-08,2.04609629212e-05,1.68240014037e-06,0.000659290496721,0.000927309198223,0.00136059797896,0.000388900566938,0.000375227421462,0.00036245992125,0.000667671212279,0.000584156824287,0.000199522707174,0.000619382717428,0.000317109989091,0.000317109989091,0.000514970814013,0.000673482068342,0.000121426275264,0.000554432242864,0.000447389471486,0.000466945460514,6.35927308802e-05,0.000405677419977,2.48018907714e-10,0.000256033931483,0.000748562179887,0.000581743540977,7.68721288885e-39,0.00051631262077,0.000219647399101,0.00111074070129,0.000191991809371,0.000226731725733,0.000192877027561,0.000120267933314,1.22929631536e-05,0.000568401652024,1.41610459236e-05,7.78389771463e-05,0.0484221419791,0.0466641368033,-39.3589935899
0.000123939661558,0.000323501758512,8.32956861055e-05,1.85839884916e-12,0.000166896624117,1.06032389891e-18,7.39047265118e-36,0.000145594429642,3.42551528303e-05,0.000390158257351,8.07783997329e-05,0.000671627673776,0.00028404463049,0.000608461019134,0.000764851654188,0.00039071257798,0.00411166228995,0.00209054137447,0.000888644906786,0.00051387312573,0.000100977645397,9.16540147819e-07,0.000660433140855,0.000468072481095,4.36517535921e-18,0.000483587414499,0.00112928081783,0.00101502881763,0.000917961778554,0.000752065264631,0.000471795937249,0.000745748993511,0.000510462655394,0.00193329396909,0.000631599103166,0.000612269077891,0.000312379462412,0.000570558102307,0.000584435296183,0.000745748993511,0.000436220441391,0.000312379462412,0.000520326008585,0.000749136813602,0.00110826429558,0.000943837015764,0.000752065264631,0.000584435296183,0.000750341617815,0.000752065264631,0.00058293150742,0.000745055492282,9.04810540636e-08,3.01372773973e-05,0.000154512264374,0.00135004959489,0.000324145808481,0.000206345659277,8.58259563851e-14,7.94256994651e-06,3.85256664059e-08,2.29441789048e-05,1.9547653903e-06,0.000674980458169,0.000889868002002,0.00133414327348,0.000389624583649,0.000378440553813,0.000344257994701,0.000651901018466,0.000546199037272,0.000199270648685,0.000583263367728,0.000317995947261,0.000317995947261,0.000500868990002,0.00067240384285,0.000104633682669,0.000533870051225,0.000445779503952,0.000428899919433,5.72055423906e-05,0.000393636035793,5.08988305795e-10,0.000249161090317,0.000745232160758,0.000577537634123,4.63838044975e-38,0.000509456404164,0.000113808641745,0.0011900408719,0.000179084348358,0.000231311270424,0.000192295134008,0.00012022749001,1.08538167375e-05,0.000586382188172,1.72571180125e-05,8.35295739616e-05,0.0492260909738,0.0468721080942,-39.1989919899
0.00011742970452,0.000340369361668,8.34636546316e-05,1.32378354248e-12,0.000167381107723,1.12244408225e-17,2.89519698329e-34,0.000162217040628,3.82039920077e-05,0.000411018932022,9.54294720125e-05,0.000685947737848,0.000283345948996,0.000596980728799,0.000759965381983,0.000393660460619,0.00430379937427,0.00223881796263,0.0009461817701,0.000567562542891,0.00011824903544,1.2088224839e-06,0.000647493413286,0.000466194937875,2.61311214212e-18,0.000526740347719,0.00110197968295,0.000929677341837,0.000943009074808,0.000761660835386,0.000492212176757,0.000755738391988,0.000540406460035,0.00227277811667,0.000643643605509,0.000625677050711,0.000320626500588,0.000585875994614,0.00059765747936,0.000755738391988,0.000442642468199,0.000320626500588,0.000533789743282,0.000746218676549,0.00111388136979,0.000964180147292,0.000761660835386,0.00059765747936,0.000765613451178,0.000761660835386,0.000599833518411,0.000761308260871,7.72971670105e-08,2.74263772966e-05,0.000141067321738,0.00135930813897,0.000318421823308,0.000216552472529,4.15506697918e-14,1.40765137461e-05,2.84200715034e-08,2.56800948325e-05,2.26692753241e-06,0.000690709595644,0.000852012911348,0.00130418380475,0.000389933788653,0.00038127428304,0.000325981023399,0.000635090402319,0.00050869402955,0.000198963087108,0.000541975444466,0.000318374563424,0.000318374563424,0.000486358607258,0.000671088687058,8.95881994745e-05,0.000512929315017,0.000443820124751,0.00039085371159,5.13456459482e-05,0.000381570297178,1.02817669508e-09,0.000242085086179,0.000740270048689,0.00057311754804,2.74332817023e-37,0.000502417087206,5.52855858219e-05,0.00127138100191,0.000166823902057,0.000235926460724,0.000191695364975,0.000120178090232,9.5650234641e-06,0.00060447350302,2.09226926138e-05,8.95457186002e-05,0.0500691317353,0.0470635370724,-39.0389903899
0.000111177320622,0.000357718759058,8.36275565947e-05,9.4028536373e-13,0.000167847132595,1.09684844923e-16,1.03508568573e-32,0.000180286177606,4.25153892618e-05,0.000432140497237,0.000112027481257,0.000699017994492,0.000282417530229,0.0005853726007,0.000754587667177,0.000396368431033,0.00449673150633,0.0023929376199,0.001005158083,0.000624838437474,0.000137818410121,1.58623519136e-06,0.00063373964233,0.000464166206294,1.55811186697e-18,0.000571453595838,0.00107056979885,0.00084396735411,0.00096667532258,0.000770604197657,0.000512903639117,0.000765092502232,0.00057077684515,0.00258874967469,0.000655384937295,0.000638619889751,0.000328935718583,0.000601000982598,0.000610715375451,0.000765092502232,0.00044889778182,0.000328935718583,0.000546221070301,0.000741661903389,0.00111842173148,0.000983573441735,0.000770604197657,0.000610715375451,0.000779132829871,0.000770604197657,0.000616291320814,0.000777130363665,6.5939119202e-08,2.49260114819e-05,0.000128390440093,0.00136574945762,0.000312723237071,0.000227107731859,1.99023719861e-14,2.4247985131e-05,2.08708096799e-08,2.86878747956e-05,2.62396648671e-06,0.000706463430261,0.000813928628064,0.00127098029495,0.000389827193195,0.000383719703396,0.000307740634126,0.000617339863393,0.000471896313853,0.000198600280509,0.000496939833782,0.000318244022174,0.000318244022174,0.000471498159251,0.000669537998536,7.62167744946e-05,0.000491716027569,0.000441515996615,0.000353379201426,4.59837110854e-05,0.00036950470088,2.04439422197e-09,0.000234833993044,0.000733708667378,0.00056848867856,1.59038801908e-36,0.000495204824668,2.51788616683e-05,0.00135442264532,0.000155197468981,0.000240575761904,0.000191077898854,0.000120119745032,8.41331686719e-06,0.000622651196993,2.52373207911e-05,9.58982759308e-05,0.0509136439526,0.0472382138299,-38.8789887899
0.000105178025006,0.000375534993178,8.37873667253e-05,6.6598894969e-13,0.000168294536891,9.89428197537e-16,3.37727767894e-31,0.000199867706945,4.72104513069e-05,0.000453450855261,0.000130683692627,0.000710756049974,0.00028126164499,0.000573652640749,0.000748729405508,0.000398831246892,0.00468977766765,0.00255268103168,0.001065387594,0.000685674409719,0.000159865270057,2.07093585734e-06,0.000619234888238,0.000461988328216,9.25387133921e-19,0.000617487457965,0.00103544289253,0.000759378988916,0.000988823726233,0.000778869625512,0.000533831845396,0.000773784557465,0.00060145261778,0.00285691257527,0.000666798317141,0.00065105693685,0.000337300771195,0.000615897316334,0.000623585376517,0.000773784557465,0.000454976697946,0.000337300771195,0.000557532524388,0.000735496668905,0.00112187200915,0.0010019425747,0.000778869625512,0.000623585376517,0.000790796763709,0.000778869625512,0.000632242219665,0.000792480577534,5.61689551312e-08,2.26233570242e-05,0.000116488152283,0.00136933302105,0.000307052327999,0.000238013536417,9.43189771301e-15,4.05978180661e-05,1.52578223614e-08,3.19873145645e-05,3.0314930824e-06,0.000722227113113,0.000775793317807,0.00123481675712,0.000389305138199,0.000385769093401,0.000289642049002,0.000598753376156,0.000436034410522,0.000198182532962,0.000449611386884,0.000317604949599,0.000317604949599,0.000456346086624,0.000667753422796,6.44274262155e-05,0.000470333691825,0.000438872584974,0.000316983165669,4.10902984458e-05,0.000357462980671,4.00127565266e-09,0.000227435893469,0.000725591192745,0.000563656645208,9.03737626634e-36,0.000487829909235,1.07509729265e-05,0.00143878977895,0.000144190520069,0.000245257583908,0.000190442918896,0.00012005246746,7.3862857128e-06,0.000640889928239,3.02862350976e-05,0.000102597832682,0.0517272670842,0.0473959463243,-38.7189871899
9.94270130646e-05,0.000393800759057,8.3943060352e-05,4.70369354977e-13,0.000168723164944,8.2390604098e-15,1.00565616063e-29,0.000221022797179,5.23100003042e-05,0.000474873134653,0.000151486174456,0.000721086983903,0.00027988111345,0.00056183673439,0.000742402405965,0.00040104411922,0.00488222633641,0.00271778003719,0.0011266638869,0.000750005307487,0.000184560295613,2.69004614881e-06,0.000604044566792,0.000459663488869,5.47434940462e-19,0.00066456597062,0.000997027366054,0.000677221960601,0.00100932402655,0.000786433157759,0.000554955864842,0.000781789479492,0.000632303739592,0.00305476438952,0.000677859328261,0.000662948536176,0.00034571507016,0.000630529039106,0.000636243800017,0.000781789479492,0.000460869708213,0.00034571507016,0.000567643279795,0.000727763601202,0.0011242220173,0.00101921615282,0.000786433157759,0.000636243800017,0.000800515401484,0.000786433157759,0.000647624181337,0.000807318287316,4.77774742817e-08,2.05060126873e-05,0.000105359482375,0.00137003622555,0.00030141131337,0.000249271345709,4.42242786978e-15,6.60657267285e-05,1.11041401846e-08,3.5598757202e-05,3.49568692374e-06,0.000737985445881,0.000737777332032,0.00119599645971,0.000388369292447,0.000387415956458,0.00027178320716,0.000579437383184,0.000401309256459,0.000197710194131,0.00040140251019,0.000316460408277,0.000316460408277,0.000440960403455,0.000665736850378,5.41142269613e-05,0.000448882523859,0.000435896136358,0.000282097917735,3.6636118519e-05,0.000345468038104,7.70848862183e-09,0.000219918701523,0.00071597067979,0.000558627279853,5.03379551894e-35,0.000480302747245,4.30374910051e-06,0.00152407075756,0.000133787179176,0.000249970281809,0.000189790613128,0.00011997627256,6.47235918528e-06,0.000659163462178,3.6159606709e-05,0.000109654633488,0.0524848199838,0.0475365607299,-38.5589855899
9.39191918625e-05,0.000412496366134,8.40946134081e-05,3.31265084964e-13,0.000169132867357,6.33325300436e-14,2.73290508649e-28,0.000243806766092,5.78343516319e-05,0.00049632607633,0.000174493548342,0.000729944145052,0.000278279293685,0.000549940612026,0.000735619351143,0.000403002727914,0.0050733394566,0.00288791652974,0.00118876110126,0.000817724338062,0.000212060455536,3.47653678501e-06,0.000588235960611,0.000457194013192,3.22571358826e-19,0.000712378567695,0.000955779629087,0.000598608688761,0.00102805377284,0.000793272713618,0.000576232412684,0.000789083999164,0.000663192092486,0.00316469865861,0.000688544004831,0.000674256243738,0.000354171790583,0.000644860128456,0.000648666959811,0.000789083999164,0.000466567504844,0.000354171790583,0.000576480110758,0.00071851333583,0.00112546480653,0.0010353261746,0.000793272713618,0.000648666959811,0.000808213183195,0.000793272713618,0.000662376230942,0.000821603663374,4.05810863185e-08,1.85620230732e-05,9.49966526594e-05,0.00136785463094,0.000295802348498,0.00026088194477,2.05158666289e-15,0.000104495172664,8.0448220591e-09,3.95429934218e-05,4.02333438785e-06,0.000753722902765,0.000700042074388,0.00115483770846,0.000387022643692,0.000388655055164,0.000254254043591,0.000559499790594,0.000367893254439,0.000197183658775,0.000353616203786,0.00031481587283,0.00031481587283,0.000425398338663,0.000663490413512,4.5161940586e-05,0.000427458725822,0.000432593653798,0.000249076085349,3.25922615489e-05,0.000333541879586,1.46176290793e-08,0.000212309992476,0.000704909485151,0.000553406614991,2.74829097685e-34,0.000472633834463,1.61522720991e-06,0.00160982091483,0.000123970399444,0.000254712156343,0.000189121174253,0.000119891177359,5.66078641658e-06,0.000677444725955,4.29515138077e-05,0.000117078514214,0.0531698323935,0.0476599017572,-38.3989839898
8.86492109175e-05,0.000431599711816,8.42420024377e-05,2.32636019132e-13,0.00016952350109,4.49398620572e-13,6.77784856405e-27,0.000268267881129,6.38030732072e-05,0.000517724482552,0.000199728722889,0.00073726986723,0.000276460068069,0.000537979815596,0.000728393754898,0.000404703235793,0.0052623568195,0.00306272178713,0.00125143492203,0.000888680606793,0.00024250369722,4.47021017828e-06,0.00057187772654,0.000454582361965,1.89322978617e-19,0.000760582586504,0.000912175124962,0.000524438452556,0.00104489953873,0.000799368200074,0.000597615966071,0.000795646769013,0.000693972380641,0.00317658793366,0.000698828917974,0.000684943033611,0.000362663878099,0.000658854641004,0.000660831238638,0.000795646769013,0.000472061005044,0.000362663878099,0.000583978273971,0.000707805963653,0.00112559669775,0.00105020847539,0.000799368200074,0.000660831238638,0.000813829818159,0.000799368200074,0.000676438851585,0.000835297838571,3.44189635586e-08,1.67798976918e-05,8.53858251038e-05,0.0013628020073,0.000290227525798,0.000272845410061,9.41643274384e-16,0.000160643340642,5.80212490936e-09,4.38411461355e-05,4.62186631132e-06,0.000769423653697,0.000662739019741,0.00111166952717,0.000385269482771,0.000389482439059,0.00023713592862,0.000539048978793,0.000335929935788,0.000196603366205,0.000307392680513,0.000312679186304,0.000312679186304,0.000409715995497,0.000661016482364,3.74502042869e-05,0.000406153834765,0.000428972869385,0.000218188899185,2.893039879e-05,0.00032170555993,2.72848503992e-08,0.000204636840645,0.000692478594179,0.000548000871709,1.47076670839e-33,0.00046483373199,5.68339445954e-07,0.00169556580469,0.000114722134529,0.000259481454517,0.000188434799559,0.000119797200869,4.94161126631e-06,0.000695705867679,5.07585981775e-05,0.000124878832803,0.0537756841674,0.0477658329388,-38.2389823898
8.36114922342e-05,0.000451086267476,8.43852046018e-05,1.62908183041e-13,0.000169894929541,2.94369207589e-12,1.53409217729e-25,0.000294446127062,7.02347276687e-05,0.000538979726352,0.000227172862787,0.000743016094443,0.00027442782759,0.000525969666402,0.00072073991752,0.000406142301129,0.00544850082573,0.00324177626774,0.00131442383977,0.00096267717233,0.000276003316031,5.71877582753e-06,0.000555039404117,0.000451831127718,1.10678964666e-19,0.000808806622162,0.000866699295202,0.000455392176834,0.00105975806482,0.0008047016102,0.00061905889803,0.000801458467305,0.000724493163087,0.003089322703,0.000708691260934,0.000694973499306,0.000371184056759,0.000672476860218,0.000672713161772,0.000801458467305,0.000477341375041,0.000371184056759,0.000590082298178,0.000695710380889,0.00112461730036,0.00106380315251,0.0008047016102,0.000672713161772,0.000817321071299,0.0008047016102,0.000689754381865,0.000848363083566,2.9150469055e-08,1.51486252808e-05,7.65078607868e-05,0.00135491019015,0.000284688873955,0.000285161076257,4.27612491521e-16,0.000240035631081,4.16578479816e-09,4.85145387839e-05,5.29939485896e-06,0.000785071588801,0.00062600889131,0.00106682731879,0.000383115380818,0.000389895465612,0.000220501267954,0.000518192841001,0.000305534195311,0.000195969799669,0.000263672099767,0.000310060497857,0.000310060497857,0.000393968031787,0.000658317660866,3.08571809167e-05,0.00038505415233,0.000425042214106,0.0001896276835,2.56229556824e-05,0.000309979132495,5.013062901e-08,0.000196925666654,0.000678756862654,0.000542416447358,7.71505108854e-33,0.000456913042364,1.87486273667e-07,0.00178080506417,0.000106023503722,0.000264276370293,0.00018773169082,0.000119694364073,4.30564320764e-06,0.000713918320322,5.96783946092e-05,0.00013306439789,0.0543059854156,0.0478542368808,-38.0789807898
7.88002595034e-05,0.000470929077578,8.45241976842e-05,1.13755784799e-13,0.000170247022625,1.77995396019e-11,3.16886203384e-24,0.000322371956929,7.71465991496e-05,0.00056000031799,0.000256759872832,0.000747144905865,0.000272187454201,0.00051392523426,0.000712672878616,0.00040731708858,0.0056309815899,0.00342460990425,0.0013774506789,0.00103946970427,0.000312642127192,7.27900836045e-06,0.000537790929979,0.00044894303045,6.44482429434e-20,0.000856654708187,0.00081983871995,0.000391936880224,0.00107253731211,0.000809257111775,0.000640511629168,0.000806501892799,0.000754598008459,0.00291098216955,0.000718108933017,0.000704314048777,0.000379724837635,0.00068569144632,0.000684289471546,0.000806501892799,0.000482400053684,0.000379724837635,0.000594746667433,0.000682303551148,0.00112252951417,0.00107605496651,0.000809257111775,0.000684289471546,0.000818659343265,0.000809257111775,0.000702267407932,0.000860762979326,2.46528393115e-08,1.36576837198e-05,6.83390820673e-05,0.00134422874643,0.000279188357177,0.000297827504111,1.92124075601e-16,0.000348606265018,2.97745846929e-09,5.35845472335e-05,6.06474900256e-06,0.000800650344047,0.000589980998642,0.001020648586,0.000380567159778,0.000389892814279,0.000204413259965,0.000497037861173,0.000276793045607,0.000195283485683,0.000223174270828,0.000306972182462,0.000306972182462,0.000378207363291,0.00065539678215,2.52626416844e-05,0.000364240258868,0.000420810785147,0.000163508109445,2.26432578702e-05,0.000298381605989,9.0661242877e-08,0.000189202095227,0.000663830184495,0.000536659902975,3.96686808298e-32,0.000448882385948,5.79853997762e-08,0.00186501686518,9.78549501686e-05,0.000269095045355,0.0001870120542,0.000119582689921,3.74442511573e-06,0.000732052870107,6.98073275103e-05,0.000141643395494,0.0547737903343,0.0479250154796,-37.9189791898
