0-Bebarova 2008,1-Calloe 2011,2-Calloe 2011,3-Calloe 2013,4-Hayashi 2015,5-Kato 2014,7-Watanabe 2011b,8-Young 2005,sum,gauss,x
4.056083658353386e-45,0.0,0.0,0.0,4.1542574862457255e-17,2.1670942166903555e-08,9.890921202383156e-100,6.2495167116057285e-31,2.167094220844613e-08,2.4877490340683726e-12,-98.87958879588795
6.459148263437205e-45,0.0,0.0,0.0,5.0251012593221085e-17,2.3699783954119866e-08,3.0530688066199122e-99,8.545499085490226e-31,2.369978400437088e-08,2.8107002600307167e-12,-98.71958719587195
1.0274508220003691e-44,0.0,0.0,0.0,6.075132846623295e-17,2.591020913456134e-08,9.397256709691875e-99,1.1676145296751547e-30,2.5910209195312667e-08,3.1745713676563603e-12,-98.55958559585596
1.6325416701607923e-44,0.0,0.0,0.0,7.340511041219382e-17,2.831766158250744e-08,2.8842323154037204e-98,1.5941625761790296e-30,2.831766165591255e-08,3.5844146978303727e-12,-98.39958399583995
2.5911046138972414e-44,0.0,0.0,0.0,8.864543359058016e-17,3.0938823413488924e-08,8.827221711188592e-98,2.1748874583881185e-30,3.0938823502134356e-08,4.045889315961665e-12,-98.23958239582396
4.107930249523682e-44,0.0,0.0,0.0,1.0699069196257028e-16,3.3791707523062815e-08,2.693906262651317e-97,2.96491350647558e-30,3.3791707630053505e-08,4.56533171953976e-12,-98.07958079580796
6.505469050450125e-44,0.0,0.0,0.0,1.2906104563499016e-16,3.689575646305113e-08,8.1979558253217e-97,4.03885562012053e-30,3.689575659211218e-08,5.1498345212595946e-12,-97.91957919579195
1.0290858582915806e-43,0.0,0.0,0.0,1.5559796680351582e-16,4.0271948041782026e-08,2.4876731367504322e-96,5.497632290357492e-30,4.027194819737999e-08,5.807333975622761e-12,-97.75957759577597
1.626080516499813e-43,0.0,0.0,0.0,1.874874539663005e-16,4.3942908054704685e-08,7.52741236063736e-96,7.477632361558765e-30,4.394290824219214e-08,6.546707307673403e-12,-97.59957599575995
2.5665511451783932e-43,0.0,0.0,0.0,2.257875861133417e-16,4.7933030572317656e-08,2.2712385349751105e-95,1.0163038951936916e-29,4.793303079810524e-08,7.377880902347367e-12,-97.43957439574396
4.046459900531748e-43,0.0,0.0,0.0,2.717612084009884e-16,5.2268606233677785e-08,6.833519483272348e-95,1.3802384808767589e-29,5.2268606505438995e-08,8.311950522669552e-12,-97.27957279572796
6.3726196707235056e-43,0.0,0.0,0.0,3.2691468139640096e-16,5.6977959015786966e-08,2.0501742508812007e-94,1.8730774389170194e-29,5.697795934270165e-08,9.36131484565064e-12,-97.11957119571196
1.002485730421523e-42,0.0,0.0,0.0,3.93043790817344e-16,6.209159197196973e-08,6.133406670584211e-94,2.539968874603418e-29,6.209159236501352e-08,1.0539823737251135e-11,-96.95956959569595
1.575273039292222e-42,0.0,0.0,0.0,4.722881078578034e-16,6.764234245587855e-08,1.8296895026517075e-93,3.441692907697001e-29,6.764234292816665e-08,1.1862942833289159e-11,-96.79956799567995
2.4725832433427832e-42,0.0,0.0,0.0,5.671953163981996e-16,7.366554737204349e-08,5.442741151896219e-93,4.6600105443201036e-29,7.36655479392388e-08,1.3347936152888795e-11,-96.63956639566396
3.876711157601674e-42,0.0,0.0,0.0,6.807972881267435e-16,8.019921901888031e-08,1.6144426168952232e-92,6.30482072650796e-29,8.01992196996776e-08,1.5014068646308157e-11,-96.47956479564795
6.071463767272499e-42,0.0,0.0,0.0,8.166999961993482e-16,8.72842321157903e-08,4.7752069149973354e-92,8.523729232956264e-29,8.72842329324903e-08,1.688283077117087e-11,-96.31956319563196
9.498189105057825e-42,0.0,0.0,0.0,9.791897199067157e-16,9.496452263243366e-08,1.4084013254202952e-91,1.151483207350837e-28,9.496452361162337e-08,1.897818740182124e-11,-96.15956159561595
1.4842452140652636e-41,0.0,0.0,0.0,1.1733584154293944e-15,1.0328729906533785e-07,4.1421450614688115e-91,1.5543779706087645e-28,1.0328730023869626e-07,2.1326853607372456e-11,-95.99955999559995
2.3167967933232685e-41,0.0,0.0,0.0,1.4052516210260037e-15,1.1230326683482317e-07,1.2147553824162162e-90,2.096653757256973e-28,1.1230326824007479e-07,2.3958600086903705e-11,-95.83955839558396
3.6123321012834445e-41,0.0,0.0,0.0,1.6820428403407584e-15,1.2206686650364097e-07,3.5523603063091448e-90,2.825972043274738e-28,1.220668681856838e-07,2.6906591327099814e-11,-95.67955679556795
5.626066206582616e-41,0.0,0.0,0.0,2.0122390181434856e-15,1.3263652654774405e-07,1.0358809205103182e-89,3.806098872306115e-28,1.3263652855998307e-07,3.020775985060803e-11,-95.51955519555196
8.752647686953339e-41,0.0,0.0,0.0,2.4059225039887176e-15,1.4407493143927892e-07,3.0120855884824493e-89,5.122280192273619e-28,1.4407493384520142e-07,3.390322025481478e-11,-95.35955359553596
1.3601646933821336e-40,0.0,0.0,0.0,2.8750358086056413e-15,1.564493058319762e-07,8.733522251853467e-89,6.888388870689133e-28,1.56449308707012e-07,3.803872710312318e-11,-95.19955199551995
2.111353673599362e-40,0.0,0.0,0.0,3.4337165156305696e-15,1.6983171566985688e-07,2.5250861673299785e-88,9.256419788740142e-28,1.6983171910357338e-07,4.266518112689235e-11,-95.03955039550395
3.2737681557330956e-40,0.0,0.0,0.0,4.098690940971479e-15,1.8429938707120734e-07,7.279937037993002e-88,1.2429094446759592e-27,1.8429939116989828e-07,4.7839188628887993e-11,-94.87954879548795
5.070517577925653e-40,0.0,0.0,0.0,4.8897365606237455e-15,1.9993504387131656e-07,2.0928769383055405e-87,1.6676580128882496e-27,1.999350487610531e-07,5.3623679451598553e-11,-94.71954719547196
7.844659654740698e-40,0.0,0.0,0.0,5.830224886169002e-15,2.168272647392732e-07,5.999629204055347e-87,2.235864915711806e-27,2.168272705694981e-07,6.008858938951687e-11,-94.55954559545594
1.2123090876618643e-39,0.0,0.0,0.0,6.947758391173511e-15,2.3507086081619893e-07,1.7150223227623017e-86,2.9954025022298193e-27,2.3507086776395733e-07,6.731161348716879e-11,-94.39954399543996
1.871414784472193e-39,0.0,0.0,0.0,8.274917322285914e-15,2.54767274854624e-07,4.8885469745278424e-86,4.009921544512874e-27,2.5476728312954134e-07,7.537903727835691e-11,-94.23954239542395
2.8856535751210253e-39,0.0,0.0,0.0,9.850134813096108e-15,2.760250028709919e-07,1.389486901198103e-85,5.363985846486666e-27,2.760250127211267e-07,8.438665369096208e-11,-94.07954079540795
4.4446316015058354e-39,0.0,0.0,0.0,1.1718721710830785e-14,2.989600393557806e-07,3.9381637480746587e-85,7.169855964975676e-27,2.989600510745023e-07,9.444077407055398e-11,-93.91953919539195
6.83824706894494e-39,0.0,0.0,0.0,1.3934065987671826e-14,3.2369634711797803e-07,1.1130065800550607e-84,9.576444576388049e-27,3.2369636105204404e-07,1.0565934256983035e-10,-93.75953759537595
1.0509238474961164e-38,0.0,0.0,0.0,1.6559035610913156e-14,3.5036635287279247e-07,3.1366520322557223e-84,1.2781129292956798e-26,3.503663694318281e-07,1.1817316401507145e-10,-93.59953599535996
1.613300049714108e-38,0.0,0.0,0.0,1.966761837060582e-14,3.7911146971335637e-07,8.814538962796522e-84,1.704532228618891e-26,3.7911148938097473e-07,1.3212725630110523e-10,-93.43953439534394
2.4738678019375826e-38,0.0,0.0,0.0,2.3346837502771367e-14,4.100826476384819e-07,2.4700031660199397e-83,2.27149751681481e-26,4.100826709853194e-07,1.4768233938898139e-10,-93.27953279532795
3.789267544343841e-38,0.0,0.0,0.0,2.7698988107039016e-14,4.4344095333961645e-07,6.901763395214108e-83,3.024756202664051e-26,4.4344098103860455e-07,1.6501647409247593e-10,-93.11953119531195
5.797643313790312e-38,0.0,0.0,0.0,3.2844246461063774e-14,4.793581804800213e-07,1.923035371196172e-82,4.0247559018394966e-26,4.793582133242678e-07,1.8432686504764544e-10,-92.95952959529595
8.860641321017357e-38,0.0,0.0,0.0,3.8923712519021586e-14,5.180174917288715e-07,5.342925602441247e-82,5.351305882873252e-26,5.180175306525841e-07,2.0583184357210733e-10,-92.79952799527996
1.3526837142756043e-37,0.0,0.0,0.0,4.610295530586192e-14,5.596140938410935e-07,1.4802519098130266e-81,7.109696578835275e-26,5.596141399440489e-07,2.2977304754537417e-10,-92.63952639526394
2.0627415036290905e-37,0.0,0.0,0.0,5.457614176306722e-14,6.043559471010452e-07,4.089373534752664e-81,9.438726838823797e-26,6.043560016771869e-07,2.5641781698770154e-10,-92.47952479524795
3.1420333722836387e-37,0.0,0.0,0.0,6.45708420706633e-14,6.524645104741224e-07,1.1265295358971178e-80,1.2521225263160103e-25,6.524645750449645e-07,2.860618256919895e-10,-92.31952319523195
4.780730044809178e-37,0.0,0.0,0.0,7.635361879747032e-14,7.041755238344885e-07,3.094518135566641e-80,1.6597829550023876e-25,7.041756001881074e-07,3.190319710813667e-10,-92.15952159521595
7.26599491018173e-37,0.0,0.0,0.0,9.023652368283076e-14,7.597398286600099e-07,8.476335351630529e-80,2.198501833653075e-25,7.597399188965336e-07,3.55689546435519e-10,-91.99951999519995
1.1030962256391147e-36,0.0,0.0,0.0,1.0658464472967601e-13,8.194242286060812e-07,2.3151966081273443e-79,2.9098689096899867e-25,8.19424335190726e-07,3.964337217629538e-10,-91.83951839518394
1.6728197559062948e-36,0.0,0.0,0.0,1.2582486793338755e-13,8.835123913885769e-07,6.305685021689096e-79,3.848496330951782e-25,8.835125172134449e-07,4.4170536190705335e-10,-91.67951679516796
2.533975082451815e-36,0.0,0.0,0.0,1.484560427718987e-13,9.523057934225807e-07,1.7125423411371603e-78,5.086040213592807e-25,9.523059418786235e-07,4.919912129742373e-10,-91.51951519515194
3.8341841898824444e-36,0.0,0.0,0.0,1.7506076897999898e-13,1.0261247086767927e-06,4.6378319828582625e-78,6.716446547911574e-25,1.0261248837375617e-06,5.478284908770569e-10,-91.35951359513595
5.795101474866288e-36,0.0,0.0,0.0,2.0631905462381192e-13,1.10530924321496e-06,1.2524296866711241e-77,8.862788719971909e-25,1.1053094495340146e-06,6.098099087093994e-10,-91.19951199511995
8.749164033862726e-36,0.0,0.0,0.0,2.43024132643678e-13,1.1902204169025037e-06,3.372534057761131e-77,1.1686172430357741e-24,1.1902206599266364e-06,6.785891828303138e-10,-91.03951039510395
1.3194395985611022e-35,0.0,0.0,0.0,2.8610076548395536e-13,1.281241293761707e-06,9.055740808544017e-77,1.5397323844630314e-24,1.2812415798624725e-06,7.548870609463715e-10,-90.87950879508796
1.9876042175181412e-35,0.0,0.0,0.0,3.366264158967602e-13,1.3787781624589763e-06,2.4246902835941954e-76,2.0271657436476354e-24,1.3787784990853922e-06,8.394979191667498e-10,-90.71950719507194
2.990802577866798e-35,0.0,0.0,0.0,3.9585571730768827e-13,1.4832617684045343e-06,6.473709533179478e-76,2.6668852744408702e-24,1.4832621642602515e-06,9.332969789810252e-10,-90.55950559505595
4.495344960592024e-35,0.0,0.0,0.0,4.652487401832436e-13,1.5951485989378998e-06,1.7235139194303022e-75,3.5058268953613935e-24,1.59514906418664e-06,1.0372481993983425e-09,-90.39950399503995
6.749253531936985e-35,0.0,0.0,0.0,5.465036226759202e-13,1.7149222230598705e-06,4.575526024871755e-75,4.605191176092061e-24,1.7149227695634931e-06,1.1524129041085501e-09,-90.23950239502395
1.012198995424203e-34,0.0,0.0,0.0,6.415942156102713e-13,1.8430946871556337e-06,1.211244765852561e-74,6.0447162565595e-24,1.8430953287498492e-06,1.2799592085077562e-09,-90.07950079500795
1.516329214207279e-34,0.0,0.0,0.0,7.528134849213836e-13,1.9802079681313543e-06,3.1973298745962166e-74,7.928211652638986e-24,1.9802087209448394e-06,1.4211723167944435e-09,-89.91949919499194
2.2690211480009173e-34,0.0,0.0,0.0,8.828235204413982e-13,2.1268354853593317e-06,8.416036814473908e-74,1.0390719282059678e-23,2.1268363681828523e-06,1.5774657651169625e-09,-89.75949759497595
3.391571880792424e-34,0.0,0.0,0.0,1.0347131201053131e-12,2.2835836727938203e-06,2.2089834206172646e-73,1.3607772773064525e-23,2.2835847075069405e-06,1.7503936929658911e-09,-89.59949599495994
5.063851357648237e-34,0.0,0.0,0.0,1.2120640550726002e-12,2.4510936125799887e-06,5.781518702054035e-73,1.7807360288989724e-23,2.4510948246440436e-06,1.941664231685169e-09,-89.43949439494395
7.552284002530623e-34,0.0,0.0,0.0,1.4190272760223606e-12,2.6300427314335486e-06,1.5088847253123672e-72,2.328536784719405e-23,2.6300441504608245e-06,2.1531541061573387e-09,-89.27949279492795
1.1251051644776106e-33,0.0,0.0,0.0,1.6604104963088478e-12,2.8211465610149597e-06,3.9267643380686966e-72,3.0425499769480347e-23,2.821148221425456e-06,2.3869245534314004e-09,-89.11949119491194
1.6742694935655213e-33,0.0,0.0,0.0,1.9417787863805192e-12,3.0251605634636354e-06,1.0190095707388948e-71,3.972495360511863e-23,3.0251625052424218e-06,2.645238670345459e-09,-88.95948959489596
2.48871434456469e-33,0.0,0.0,0.0,2.269570038790352e-12,3.2428820231897634e-06,2.636855533632239e-71,5.1827485281136294e-23,3.242884292759802e-06,2.9305803110849354e-09,-88.79948799487994
3.6952359874623354e-33,0.0,0.0,0.0,2.6512274175282766e-12,3.47515200594625e-06,6.80391781268742e-71,6.756595748709589e-23,3.475154657173668e-06,3.245674665151525e-09,-88.63948639486395
5.4805828519085026e-33,0.0,0.0,0.0,3.0953511929405757e-12,3.7228573861212114e-06,1.750638317976571e-70,8.801704716035042e-23,3.7228604814724043e-06,3.5935106564413495e-09,-88.47948479484795
8.119490110161363e-33,0.0,0.0,0.0,3.6118726882318933e-12,3.98693294309806e-06,4.491572870208493e-70,1.1457153028236852e-22,3.986936554970748e-06,3.977365315081545e-09,-88.31948319483195
1.2015675960207817e-32,0.0,0.0,0.0,4.212253430022841e-12,4.26836352743157e-06,1.1491192992881674e-69,1.490245068728993e-22,4.268367739685e-06,4.400830285407065e-09,-88.15948159481594
1.7761723262032015e-32,0.0,0.0,0.0,4.9097130087033155e-12,4.568186297477216e-06,2.931544128804183e-69,1.9369113021186461e-22,4.568191207190225e-06,4.867840646014114e-09,-87.99947999479994
2.622644534779828e-32,0.0,0.0,0.0,5.719489620014314e-12,4.88749302699245e-06,7.457485235955273e-69,2.515549302719385e-22,4.88749874648207e-06,5.382706231259632e-09,-87.83947839478395
3.8682203466901106e-32,0.0,0.0,0.0,6.659137783656714e-12,5.227432484099687e-06,1.891703281437567e-68,3.2645775830870963e-22,5.227439143237471e-06,5.950145657940053e-09,-87.67947679476794
5.699023125232627e-32,0.0,0.0,0.0,7.74886832470814e-12,5.589212881860502e-06,4.784959661586697e-68,4.2334283616314337e-22,5.589220630728826e-06,6.575323276230179e-09,-87.51947519475195
8.387008331281217e-32,0.0,0.0,0.0,9.011936366947166e-12,5.974104400562991e-06,1.2068914021594189e-67,5.485655068636837e-22,5.974113412499358e-06,7.263889280361609e-09,-87.35947359473595
1.2329094192460519e-31,0.0,0.0,0.0,1.047508383235987e-11,6.383441781660921e-06,3.0354477012318056e-67,7.102902246439445e-22,6.383452256744754e-06,8.022023232016679e-09,-87.19947199471994
1.8103923574358478e-31,0.0,0.0,0.0,1.2169043777629426e-11,6.818626993134755e-06,7.612756954427279e-67,9.189973087969552e-22,6.818639162178533e-06,8.856481268092475e-09,-87.03947039470395
2.655410605988465e-31,0.0,0.0,0.0,1.4129114836729829e-11,7.281131965860297e-06,1.9038197309477878e-66,1.1881292884710369e-21,7.281146094975134e-06,9.774647284398255e-09,-86.87946879468794
3.8905240508589673e-31,0.0,0.0,0.0,1.639581509045324e-11,7.772501400376584e-06,4.747602294242734e-66,1.5349146253583061e-21,7.772517796191675e-06,1.0784588408070202e-08,-86.71946719467195
5.693796803103196e-31,0.0,0.0,0.0,1.9015625861585003e-11,8.294355643240711e-06,1.180558431770389e-65,1.9814166454420095e-21,8.294374658866574e-06,1.1895115094095774e-08,-86.55946559465595
8.323639547692164e-31,0.0,0.0,0.0,2.2041837252583568e-11,8.848393631936417e-06,2.9272869218110187e-65,2.5558681746179067e-21,8.848415673773673e-06,1.3115846205394204e-08,-86.39946399463994
1.215463737869895e-30,0.0,0.0,0.0,2.5535508716618648e-11,9.436395907077249e-06,7.237819467293212e-65,3.2943683256810623e-21,9.43642144258597e-06,1.4457279461509076e-08,-86.23946239462394
1.772916121732648e-30,0.0,0.0,0.0,2.956655959974915e-11,1.0060227690400529e-05,1.7844930009989544e-64,4.243037963030593e-21,1.0060257256960133e-05,1.5930867668183674e-08,-86.07946079460794
2.5831630077662704e-30,0.0,0.0,0.0,3.421500643075358e-11,1.0721842026795682e-05,4.387191587358795e-64,5.460755622278491e-21,1.0721876241802117e-05,1.7549101169020898e-08,-85.91945919459195
3.7595241346267266e-30,0.0,0.0,0.0,3.9572365786357725e-11,1.1423282988344476e-05,1.075531168223383e-63,7.02262738994965e-21,1.142332256071027e-05,1.9325596991153814e-08,-85.75945759457593
5.465518674410354e-30,0.0,0.0,0.0,4.574324384604253e-11,1.216668893806998e-05,2.629202577816345e-63,9.024384081184047e-21,1.2166734681313836e-05,2.127519518945931e-08,-85.59945599455995
7.936834580011614e-30,0.0,0.0,0.0,5.284713629726958e-11,1.2954295850804648e-05,6.408992260161597e-63,1.1587949018507934e-20,1.2954348697940958e-05,2.341406292845112e-08,-85.43945439454394
1.1512793527472658e-29,0.0,0.0,0.0,6.10204650859992e-11,1.3788440688278635e-05,1.5578301095185418e-62,1.4868482336288065e-20,1.3788501708743736e-05,2.5759806877648984e-08,-85.27945279452794
1.6681363425751184e-29,0.0,0.0,0.0,7.041888165889719e-11,1.4671564825220168e-05,3.775853092302617e-62,1.90632861524318e-20,1.4671635244101845e-05,2.8331594535092823e-08,-85.11945119451195
2.4143476912771254e-29,0.0,0.0,0.0,8.121986984511544e-11,1.5606217522929464e-05,9.125879559360638e-62,2.442305306144616e-20,1.5606298742799334e-05,3.115028513480713e-08,-84.95944959449594
3.490482968020511e-29,0.0,0.0,0.0,9.362568541279817e-11,1.659505944644757e-05,2.1993736902113857e-61,3.12660630530978e-20,1.6595153072133015e-05,3.4238570837555094e-08,-84.79944799447995
5.0406747342364024e-29,0.0,0.0,0.0,1.0786667364748984e-10,1.7640866221096944e-05,5.285523000828027e-61,3.999608715413435e-20,1.7640974087770633e-05,3.7621128950283535e-08,-84.63944639446393
7.271253166323395e-29,0.0,0.0,0.0,1.2420501107863223e-10,1.874653202379926e-05,1.2666060477870389e-60,5.11249472689056e-20,1.874665622881039e-05,4.132478596828922e-08,-84.47944479444794
1.0477249803297653e-28,0.0,0.0,0.0,1.4293892277286999e-10,1.9915073204215366e-05,3.026633233174336e-60,6.530092007251469e-20,1.9915216143138203e-05,4.537869428556909e-08,-84.31944319443194
1.5080049682569492e-28,0.0,0.0,0.0,1.6440743246871762e-10,2.114963193035761e-05,7.21178356080019e-60,8.334446978484901e-20,2.1149796337790164e-05,4.98145224730195e-08,-84.15944159441594
2.1680819158274123e-28,0.0,0.0,0.0,1.8899570930129663e-10,2.2453479852941328e-05,1.713524115251151e-59,1.0629316431203525e-19,2.2453668848650733e-05,5.4666660081401434e-08,-83.99943999439995
3.1136231133040404e-28,0.0,0.0,0.0,2.1714108201705096e-10,2.383002178233583e-05,4.059779125625651e-59,1.3545808897654078e-19,2.3830238923417984e-05,5.997243798627352e-08,-83.83943839438393
4.466566856094865e-28,0.0,0.0,0.0,2.4933979947091814e-10,2.5282799371562117e-05,9.591338982267213e-59,1.7249464332555176e-19,2.5283048711361762e-05,6.577236535562005e-08,-83.67943679436794
6.400281508645235e-28,0.0,0.0,0.0,2.8615462490181957e-10,2.681549479837459e-05,2.259543586270118e-58,2.1949131575671096e-19,2.681578095299971e-05,7.21103843877952e-08,-83.51943519435194
9.160976195106212e-28,0.0,0.0,0.0,3.282233610710123e-10,2.8431934439024442e-05,5.307950386903823e-58,2.7908091049737907e-19,2.843226266238579e-05,7.903414403769573e-08,-83.35943359433594
1.3097906137423664e-27,0.0,0.0,0.0,3.7626841390344177e-10,3.013609252588328e-05,1.243362129166639e-57,3.545797918876658e-19,3.013646879429754e-05,8.659529402305506e-08,-83.19943199431994
1.87059355638521e-27,0.0,0.0,0.0,4.311075138811917e-10,3.193209478065751e-05,2.904243757290344e-57,4.501620611986252e-19,3.193252588817184e-05,9.484980048037714e-08,-83.03943039430393
2.668544412063458e-27,0.0,0.0,0.0,4.936657271948824e-10,3.38242220144859e-05,6.764460147058684e-57,5.710772518515409e-19,3.382471568021366e-05,1.0385828472155095e-07,-82.87942879428795
3.802654577241671e-27,0.0,0.0,0.0,5.649889026640451e-10,3.581691368576624e-05,1.5710784413883523e-56,7.239221941033518e-19,3.5817478674669624e-05,1.1368638662768581e-07,-82.71942719427193
5.4127349357812e-27,0.0,0.0,0.0,6.462587157995113e-10,3.7914771406102715e-05,3.638540762626439e-56,9.169802510008095e-19,3.791541766481943e-05,1.2440515430626735e-07,-82.55942559425594
7.695982719204777e-27,0.0,0.0,0.0,7.388094882161263e-10,4.012256238432827e-05,8.402746641551548e-56,1.1606442750993266e-18,4.0123301193817644e-05,1.3609146173163405e-07,-82.39942399423994
1.0930218622001902e-26,0.0,0.0,0.0,8.441469790362068e-10,4.244522279808714e-05,1.934995422543576e-55,1.4679435164196897e-18,4.2446066945067646e-05,1.4882845618686055e-07,-82.23942239422394
1.550640255551478e-26,0.0,0.0,0.0,9.63969365087273e-10,4.488786108203341e-05,4.443275722932768e-55,1.8551994930417047e-18,4.488882505140035e-05,1.6270603742788508e-07,-82.07942079420795
2.1974079982294682e-26,0.0,0.0,0.0,1.1001906487324544e-09,4.745576112124362e-05,1.017398831120844e-54,2.3428417201606237e-18,4.74568613118947e-05,1.778213705979118e-07,-81.91941919419193
3.1104826877225656e-26,0.0,0.0,0.0,1.2549667562300101e-09,5.015438533799881e-05,2.3229713507320362e-54,2.9564214297428555e-18,5.0155640304757996e-05,1.9427943503206518e-07,-81.75941759417594
4.3980718190575074e-26,0.0,0.0,0.0,1.4307246157617554e-09,5.298937765967025e-05,5.288848439210954e-54,3.72787030392917e-18,5.299080838428974e-05,2.1219361120911697e-07,-81.59941599415994
6.211754544169185e-26,0.0,0.0,0.0,1.6301945328668643e-09,5.596656635499087e-05,1.2007235776891582e-53,4.697062159853229e-18,5.596819654952843e-05,2.316863082286575e-07,-81.43941439414394
8.763623205735973e-26,0.0,0.0,0.0,1.8564462121526102e-09,5.909196672560032e-05,2.718251299060913e-53,5.913748910389667e-18,5.9093823171818387e-05,2.5288963431890444e-07,-81.27941279412794
1.2350102098529993e-25,0.0,0.0,0.0,2.112928808014994e-09,6.237178363932504e-05,6.136218541934611e-53,7.439958530133981e-18,6.23738965681405e-05,2.75946113012028e-07,-81.11941119411193
1.7385005807706253e-25,0.0,0.0,0.0,2.403515423895206e-09,6.581241389126834e-05,1.3812639647204159e-52,9.352962841374572e-18,6.581481740670159e-05,3.0100944776088136e-07,-80.95940959409594
2.4445367644722925e-25,0.0,0.0,0.0,2.7325525195353227e-09,6.942044837840516e-05,3.1003961844256447e-52,1.1748947505155651e-17,6.942318093093644e-05,3.2824533791322144e-07,-80.79940799407993
3.4334896866187593e-25,0.0,0.0,0.0,3.1049147290018655e-09,7.320267407300086e-05,6.939406913615604e-52,1.4747546632701453e-17,7.32057789877446e-05,3.578323491069448e-07,-80.63940639406394
4.817174316270691e-25,0.0,0.0,0.0,3.5260656391594435e-09,7.716607577985343e-05,1.5487886734287865e-51,1.8497441103424325e-17,7.71696018455111e-05,3.8996284130287724e-07,-80.47940479404794
6.75097373002361e-25,0.0,0.0,0.0,4.002125129038502e-09,8.131783766199807e-05,3.446883635257109e-51,2.318326441640423e-17,8.132183978715029e-05,4.2484395782962996e-07,-80.31940319403193
9.450568075502444e-25,0.0,0.0,0.0,4.5399439254196076e-09,8.566534451924647e-05,7.649371072220674e-51,2.903411444027745e-17,8.566988446320092e-05,4.6269867897891037e-07,-80.15940159401595
1.321499041710925e-24,0.0,1.1e-322,0.0,5.147186089212254e-09,9.021618280363507e-05,1.692736991171033e-50,3.633403584841569e-17,9.022132998976062e-05,5.037669438585426e-07,-79.99939999399993
1.8458365068169997e-24,0.0,1.4214e-320,0.0,5.832420211125864e-09,9.497814135560718e-05,3.7352346477365964e-50,4.543491885003904e-17,9.498397377586374e-05,5.483068443848473e-07,-79.83939839398394
2.575354690975177e-24,0.0,1.79029e-318,0.0,6.6052201640053135e-09,9.995921184455571e-05,8.218847887827179e-50,5.677235808885364e-17,9.99658170647765e-05,5.965958954759046e-07,-79.67939679396794
3.589205389725816e-24,0.0,2.21931136e-316,0.0,7.476276333327756e-09,0.00010516758889712734,1.8033027491862786e-49,7.088513493464041e-17,0.00010517506517353155,6.48932385692043e-07,-79.51939519395194
4.996627946174375e-24,0.0,2.707469012e-314,0.0,8.457518327054888e-09,0.00011061166989657409,3.945399594572451e-49,8.843913123896139e-17,0.00011062012741498959,7.056368127603242e-07,-79.35939359393593
6.94821350489339e-24,0.0,3.25057280202e-312,0.0,9.562250251611961e-09,0.00011630005443629034,8.607519102738644e-49,1.1025665825156323e-16,0.00011630961668665221,7.670534086149907e-07,-79.19939199391993
9.651320508719015e-24,0.0,3.84067403295303e-310,0.0,1.0805299732558303e-08,0.0001222415434106077,1.8725337048858017e-48,1.3735239714984226e-16,0.0001222523487104776,8.335517587861928e-07,-79.03939039390394
1.339114653605841e-23,0.0,4.465870756790019e-308,0.0,1.2203181956855216e-08,0.00012844513772588032,4.062056321373027e-48,1.7097740513953854e-16,0.00012845734090800816,9.055285211744803e-07,-78.87938879388793
1.855949810164895e-23,0.0,5.1104130193290465e-306,0.0,1.3774280118861339e-08,0.00013492003661488077,8.786722009622329e-48,2.1267295247391552e-16,0.00013493381089521228,9.834092494580783e-07,-78.71938719387194
2.569402448222407e-23,0.0,5.755154682027856e-304,0.0,1.55390437646535e-08,0.00014167563553760989,1.8952760791036236e-47,2.6433633194889175e-16,0.00014169117458163885,1.0676503265945328e-06,-78.55938559385594
3.553165859589207e-23,0.0,6.378361796472122e-302,0.0,1.7520206649296296e-08,0.00014872152365167098,4.0764556776210823e-47,3.283012365475702e-16,0.00014873904385864857,1.1587410140960274e-06,-78.39938399383993
4.9081323871684015e-23,0.0,6.956846938888312e-300,0.0,1.9743025849657484e-08,0.0001560674808355505,8.742942394099999e-47,4.074358485699959e-16,0.0001560872238618076,1.2572056229803893e-06,-78.23938239382394
6.772273630595287e-23,0.0,7.4673566819112766e-298,0.0,2.22355440115917e-08,0.00016372347424831608,1.8698086211805085e-46,5.052624434667604e-16,0.00016374570979283293,1.363605812525246e-06,-78.07938079380793
9.334050946565287e-23,0.0,7.888101553729014e-296,0.0,2.5028876755153588e-08,0.0001716996544094889,3.987505982064946e-46,6.261031059757362e-16,0.00017172468328687014,1.4785430231814802e-06,-77.91937919379194
1.2850596216124317e-22,0.0,8.200290534419574e-294,0.0,2.8157527415301284e-08,0.00018000635078318876,8.47949885932447e-46,7.752571115894965e-16,0.00018003450831137932,1.6026610502344082e-06,-77.75937759377594
1.7672330675880963e-22,0.0,8.389520417645626e-292,0.0,3.1659731458585144e-08,0.00018865406685095474,1.798057903486369e-45,9.59216674462871e-16,0.00018868572658337256,1.7366487650341748e-06,-77.59937599375993
2.4276262324937704e-22,0.0,8.446877197553747e-290,0.0,3.557783308896819e-08,0.000197653474658123,3.8019098029847555e-45,1.1859291412049344e-15,0.0001976890524923979,1.8812429908534778e-06,-77.43937439374393
3.331096814821761e-22,0.0,8.369632222951628e-288,0.0,3.9958696738414024e-08,0.00020701540881908515,8.01612709336288e-45,1.4651153632565863e-15,0.00020705536751728867,2.0372315406671975e-06,-77.27937279372793
