0-Albert 2008,2-Bezzina 2003,3-Bezzina 2003,4-Ellinor 2008,5-Gosselin-Badaroudine 2012,6-Groenewegen 2003a,7-Groenewegen 2003a,8-Groenewegen 2003b,9-Guetter 2013,10-Gui 2010a,13-Rook 1999,14-Surber 2008,15-Vatta 2002b,18-Zhang 2008,sum,gauss,x
0.0,4.31390886908e-07,2.73928091101e-12,9.53404120262e-225,2.24597391894e-70,9.05295801853e-21,2.3475576936e-12,4.48668339722e-22,1.71467601694e-66,8.18288658944e-106,0.0,5.9639784399e-20,0.0,7.86037326859e-172,4.31395973747e-07,3.3071912131e-10,-95.5195551956
0.0,4.51046725462e-07,3.08899907798e-12,8.60201160281e-224,7.75801758445e-70,1.14777217514e-20,2.64218644357e-12,5.70510997183e-22,3.64950712594e-66,2.81971260313e-105,0.0,7.23591328741e-20,0.0,5.77844543991e-171,4.51052456648e-07,3.6487210866e-10,-95.3595535955
0.0,4.71542351853e-07,3.48215949621e-12,7.7243884333e-223,2.66654726818e-69,1.45418671146e-20,2.97280230168e-12,7.24962384669e-22,7.75244935367e-66,9.68499387948e-105,0.0,8.77486712987e-20,0.0,4.22625046723e-170,4.71548806815e-07,4.02447346919e-10,-95.1995519955
0.0,4.92910965102e-07,3.92400194361e-12,6.90349901099e-222,9.1201144726e-69,1.84112783965e-20,3.34367439953e-12,9.20618682336e-22,1.64360040119e-65,3.31581313434e-104,0.0,1.06359833931e-19,0.0,3.07521733654e-169,4.92918232778e-07,4.4377671587e-10,-95.0395503955
0.0,5.15186953795e-07,4.42037833176e-12,6.14066648446e-221,3.10387175184e-68,2.32941577445e-20,3.75956254728e-12,1.16830692733e-21,3.47781213636e-65,1.13155830434e-103,0.0,1.28856003751e-19,0.0,2.22624401363e-168,5.15195133736e-07,4.89223145981e-10,-94.8795487955
0.0,5.38405933351e-07,4.97782176473e-12,5.43629273917e-220,1.05113796795e-67,2.94516325235e-20,4.22577171513e-12,1.48165461169e-21,7.34460726579e-65,3.84910728896e-103,0.0,1.5603483726e-19,0.0,1.60341551925e-167,5.38415136945e-07,5.39183410281e-10,-94.7195471955
0.0,5.62604784222e-07,5.60362309397e-12,4.78995287794e-219,3.54215983689e-67,3.72109731302e-20,4.74821233764e-12,1.87780227049e-21,1.5480451262e-64,1.30508647485e-102,0.0,1.88854958772e-19,0.0,1.14893581772e-166,5.62615136058e-07,5.94091156296e-10,-94.5595455955
0.0,5.87821691058e-07,6.30591574868e-12,4.2004974772e-218,1.18776100095e-66,4.69820514563e-20,5.33346703728e-12,2.37829432719e-21,3.25650113628e-64,4.41077346231e-102,0.0,2.28467862807e-19,0.0,8.19071514347e-166,5.87833330441e-07,6.54420197662e-10,-94.3995439954
0.0,6.14096182847e-07,7.09376969803e-12,3.66615900409e-217,3.96316765305e-66,5.92778192892e-20,5.9888644216e-12,3.01019200211e-21,6.83709211114e-64,1.48588914069e-101,0.0,2.76256020778e-19,0.0,5.8093058743e-165,6.14109265481e-07,7.20688086528e-10,-94.2395423954
0.0,6.41469174039e-07,7.97729548597e-12,3.1846590717e-216,1.315855814e-65,7.47397695636e-20,6.72256067222e-12,3.80746265646e-21,1.43266353424e-63,4.98946816929e-101,0.0,3.3387837486e-19,0.0,4.0992370465e-164,6.41483873896e-07,7.93459989483e-10,-94.0795407954
0.0,6.69983006676e-07,8.96775937152e-12,2.75331358471e-215,4.34737034778e-65,9.41695693525e-20,7.54362971295e-12,4.81271301094e-21,2.99619146175e-63,1.6700070161e-100,0.0,4.03324622696e-19,0.0,2.87778397569e-163,6.69999518066e-07,8.73352891489e-10,-93.9195391954
0.0,6.99681493538e-07,1.00777107082e-11,2.3691332606e-214,1.42921461964e-64,1.1856833136e-19,8.46216282025e-12,6.07934982266e-21,6.2538505194e-63,5.57158200296e-100,0.0,4.86979957826e-19,0.0,2.0099706452e-162,6.99700033412e-07,9.61040154137e-10,-93.7595375954
0.0,7.30609962318e-07,1.13211228059e-11,2.02891747869e-213,4.67542115114e-64,1.49185332098e-19,9.48937862161e-12,7.67427153913e-21,1.30280078031e-62,1.85282733721e-99,0.0,5.87702239335e-19,0.0,1.396682229e-161,7.3063077282e-07,1.05725645653e-09,-93.5995359954
0.0,7.62815300847e-07,1.27135486389e-11,1.72933988649e-212,1.52193638706e-63,1.87578404105e-19,1.06377445176e-11,9.681219043e-21,2.70870121632e-62,6.14168537217e-99,0.0,7.0891392891e-19,0.0,9.65565784172e-161,7.62838652141e-07,1.16280314925e-09,-93.4395343953
0.0,7.96346003371e-07,1.42722928943e-11,1.46702466132e-211,4.92974822959e-63,2.35688743775e-19,1.19211106615e-11,1.22049439244e-20,5.62078242742e-62,2.02925381457e-98,0.0,8.54711563943e-19,0.0,6.64113786278e-160,7.96372196776e-07,1.27855405405e-09,-93.2795327953
0.0,8.31252217905e-07,1.60166019974e-11,1.23861276656e-210,1.58893252492e-62,2.95933506704e-19,1.33548577365e-11,1.53763900739e-20,1.16408589179e-61,6.68315247046e-98,0.0,1.02999604333e-18,0.0,4.54443076964e-159,8.31281589366e-07,1.40546174446e-09,-93.1195311953
0.0,8.67585794667e-07,1.79678739072e-11,1.04081794348e-209,5.09610827037e-62,3.71320334469e-19,1.49560598877e-11,1.93591303757e-20,2.40616749781e-61,2.1939289522e-97,0.0,1.24062760168e-18,0.0,3.09380441875e-158,8.67618718602e-07,1.54456434504e-09,-92.9595295953
0.0,9.05400335611e-07,2.01498896427e-11,8.70472530758e-209,1.62638857065e-61,4.65588901599e-19,1.6743664293e-11,2.43573568507e-20,4.96385704395e-61,7.17893367852e-97,0.0,1.49361005367e-18,0.0,2.09547549702e-157,9.05437229167e-07,1.6969928897e-09,-92.7995279953
0.0,9.44751245072e-07,2.25890686876e-11,7.24563499093e-208,5.16490641821e-61,5.83385726922e-19,1.87386889917e-11,3.06257921331e-20,1.02203378949e-60,2.34149651001e-96,0.0,1.79730972217e-18,0.0,1.41204548379e-156,9.44792572832e-07,1.86397928256e-09,-92.6395263953
0.0,9.85695781524e-07,2.53147506173e-11,6.00259323742e-207,1.63212371972e-60,7.30479905244e-19,2.09644407431e-11,3.84819755704e-20,2.10021532001e-60,7.6124294407e-96,0.0,2.16171544294e-18,0.0,9.46653735908e-156,9.85742060719e-07,2.046864908e-09,-92.4795247952
0.0,1.02829311048e-06,2.83595055158e-11,4.94928494848e-206,5.13211254726e-60,9.14029139051e-19,2.34467548483e-11,4.83214820627e-20,4.30739767356e-60,2.46688689229e-95,0.0,2.59874719097e-18,0.0,6.31407865972e-155,1.02834491674e-06,2.24710993986e-09,-92.3195231952
0.0,1.07260435852e-06,3.17594759814e-11,4.06150585436e-205,1.60580107145e-59,1.14290755272e-18,2.62142590422e-11,6.06367603169e-20,8.81695644411e-60,7.96840476195e-95,0.0,3.12262222878e-18,0.0,4.18991478716e-154,1.07266233226e-06,2.46630340323e-09,-92.1595215952
0.0,1.11869266849e-06,3.55547537823e-11,3.31720865601e-204,4.99965216653e-59,1.42810933506e-18,2.92986637593e-11,7.60404347412e-20,1.80125417641e-59,2.56560460877e-94,0.0,3.75028926953e-18,0.0,2.76615658597e-153,1.11875752191e-06,2.70617404644e-09,-91.9995199952
0.0,1.16662325586e-06,3.97897944986e-11,2.69649474118e-203,1.54896039804e-58,1.78324537821e-18,3.2735081281e-11,9.5294108144e-20,3.67268672634e-59,8.23387481017e-94,0.0,4.50194301902e-18,0.0,1.81687353556e-152,1.16669578075e-06,2.96860208444e-09,-91.8395183952
0.0,1.21646346625e-06,4.45138737949e-11,2.18156142961e-202,4.77521922043e-58,2.22515388048e-18,3.65623764978e-11,1.19343938485e-19,7.47386672446e-59,2.63399522846e-93,0.0,5.40163365705e-18,0.0,1.1872686627e-151,1.21654454251e-06,3.25563187963e-09,-91.6795167952
0.0,1.26828283411e-06,4.97815892929e-11,1.75661423105e-201,1.46486900369e-57,2.77465050175e-18,4.08235522659e-11,1.49364551608e-19,1.51795673044e-58,8.39889012793e-93,0.0,6.47798839618e-18,0.0,7.71879805432e-151,1.26837343926e-06,3.56948563038e-09,-91.5195151952
0.0,1.32215314267e-06,5.56534123725e-11,1.40775289244e-200,4.4715360985e-57,3.45744927441e-18,4.55661725996e-11,1.86813204589e-19,3.07698950006e-58,2.66946977437e-92,0.0,7.76506527855e-18,0.0,4.99259939988e-150,1.32225436226e-06,3.91257814263e-09,-91.3595135951
0.0,1.37814848496e-06,6.2196294616e-11,1.12283913543e-199,1.35821076651e-56,4.30529228961e-18,5.08428272307e-11,2.3349654496e-19,6.22508399289e-58,8.45715533492e-92,0.0,9.30336291401e-18,0.0,3.21277365179e-149,1.3782615241e-06,4.28753276517e-09,-91.1995119951
0.0,1.43634532619e-06,6.94843340276e-11,8.91353009589e-199,4.10515984785e-56,5.35733444847e-18,5.67116413722e-11,2.91652836423e-19,1.25694708783e-57,2.6706673615e-91,0.0,1.11410140128e-17,0.0,2.05688450483e-148,1.43647152218e-06,4.69719857466e-09,-91.0395103951
0.0,1.49682256718e-06,7.75995066159e-11,7.04243764783e-198,1.23465452425e-55,6.66183959181e-18,6.32368348618e-11,3.6405316209e-19,2.53303596322e-57,8.40642769889e-91,0.0,1.33351954241e-17,0.0,1.3101350074e-147,1.49696340354e-06,5.14466890253e-09,-90.8795087951
0.0,1.55966160912e-06,8.66324694144e-11,5.53780127749e-197,3.69499034485e-55,8.27825646332e-18,7.04893352222e-11,4.54125896428e-19,5.09469623325e-57,2.6375418363e-90,0.0,1.59537930771e-17,0.0,8.3023027066e-147,1.55981873095e-06,5.63330130188e-09,-90.7195071951
0.0,1.62494641951e-06,9.6683441547e-11,4.33403890052e-196,1.10035707367e-54,1.02797576545e-17,7.85474495672e-11,5.66109686649e-19,1.02269895635e-56,8.24866039828e-90,0.0,1.90773668672e-17,0.0,5.23428594762e-146,1.62512165043e-06,6.16673905953e-09,-90.5595055951
0.0,1.69276359929e-06,1.07863170519e-10,3.37589806159e-195,3.26066699475e-54,1.27563424474e-17,8.74976007044e-11,7.05241339267e-19,2.04894315653e-56,2.57136472852e-89,0.0,2.28014683021e-17,0.0,3.28316487273e-145,1.6929589601e-06,6.74893436516e-09,-90.399503995
0.0,1.76320245124e-06,1.20293991529e-10,2.61713981608e-194,9.61461130085e-54,1.58186259388e-17,9.74351332444e-11,8.77986411202e-19,4.09698700508e-56,7.98987771889e-89,0.0,2.72393727942e-17,0.0,2.04882237541e-144,1.76342018041e-06,7.38417325708e-09,-90.239502395
0.0,1.8363550496e-06,1.34110988272e-10,2.01932213753e-193,2.82104160449e-53,1.96024627494e-17,1.08465196016e-10,1.09232200954e-18,8.17620632134e-56,2.47464425212e-88,0.0,3.25252990833e-17,0.0,1.27201517432e-143,1.83659762584e-06,8.07710247211e-09,-90.079500795
0.0,1.9123163109e-06,1.49463264412e-10,1.55069136816e-192,8.23644356458e-53,2.42745848819e-17,1.2070370762e-10,1.35808337268e-18,1.62851467655e-55,7.63979330176e-88,0.0,3.88182006332e-17,0.0,7.85699802011e-143,1.91258647793e-06,8.83275833547e-09,-89.919499195
0.0,1.99118406601e-06,1.66515335704e-10,1.18518518394e-191,2.39288837005e-52,3.00394709829e-17,1.3427841253e-10,1.68738831408e-18,3.23730852469e-55,2.35096754827e-87,0.0,4.63062282588e-17,0.0,4.8283346472e-142,1.99148485983e-06,9.65659783555e-09,-89.759497595
0.0,2.07305913344e-06,1.8544865354e-10,9.01546515731e-191,6.91763473849e-52,3.71477096409e-17,1.49330035753e-10,2.09515664912e-18,6.42286929219e-55,7.21120516519e-87,0.0,5.52119800425e-17,0.0,2.95198706435e-141,2.07339391223e-06,1.05545320378e-08,-89.599495995
0.0,2.15804539388e-06,2.06463271653e-10,6.82544774544e-190,1.98996432579e-51,4.59061739738e-17,1.66013544749e-10,2.59974540551e-18,1.27182294667e-54,2.20478000179e-86,0.0,6.57986741595e-17,0.0,1.7955930052e-140,2.15841787081e-06,1.15329620019e-08,-89.4394943949
0.0,2.24624986588e-06,2.29779668629e-10,5.14298472259e-189,5.69620264147e-51,5.66903904213e-17,1.84499527993e-10,3.22372506976e-18,2.51348795261e-54,6.71922001678e-86,0.0,7.83774030128e-17,0.0,1.0866200833e-139,2.24666414522e-06,1.25988173774e-08,-89.2794927949
0.0,2.33778278283e-06,2.55640739954e-10,3.85691798214e-188,1.6224751241e-50,6.99595635548e-17,2.04975700367e-10,3.99482750368e-18,4.95769195724e-54,2.04112054817e-85,0.0,9.33156535736e-17,0.0,6.54220152547e-139,2.33824339944e-06,1.37595978636e-08,-89.1194911949
0.0,2.43275767111e-06,2.84313974446e-10,2.87876791933e-187,4.59857357045e-50,8.62748134204e-17,2.27648546357e-10,4.94710266662e-18,9.75966360246e-54,6.18037232852e-85,0.0,1.11047309637e-16,0.0,3.91874023673e-138,2.43326963383e-06,1.50234177311e-08,-88.9594895949
0.0,2.53129142943e-06,3.16093831103e-10,2.13852329927e-186,1.2969424552e-49,1.06321295523e-16,2.52745112951e-10,6.12232912557e-18,1.91753251861e-53,1.86533489946e-84,0.0,1.32084387508e-16,0.0,2.33531464122e-137,2.53186026862e-06,1.63990536167e-08,-88.7994879949
0.0,2.63350440944e-06,3.51304333735e-10,1.58111114336e-185,3.63974326566e-49,1.30935009697e-16,2.80514965073e-10,7.57173279989e-18,3.76013299404e-53,5.61170953797e-84,0.0,1.57030798211e-16,0.0,1.38458842261e-136,2.63413622903e-06,1.78959958136e-08,-88.6394863949
0.0,2.73952049736e-06,3.90301902097e-10,1.16346117143e-184,1.01642016215e-48,1.61135267126e-16,3.11232317392e-10,9.35807979343e-18,7.35895679993e-53,1.68278930725e-83,0.0,1.86598477602e-16,0.0,8.16718432764e-136,2.74022203194e-06,1.95245032951e-08,-88.4794847948
0.0,2.84946719699e-06,4.33478439779e-10,8.52084116506e-184,2.82441342748e-48,1.9816397983e-16,3.45198357489e-10,1.15582229027e-17,1.43741403196e-52,5.02991325618e-83,0.0,2.21626281737e-16,0.0,4.79292228025e-135,2.85024587422e-06,2.12956627241e-08,-88.3194831948
0.0,2.96347571371e-06,4.81264700652e-10,6.2108941369e-183,7.80972496691e-48,2.43533170104e-16,3.82743776485e-10,1.42661979178e-17,2.80220617617e-52,1.49860590292e-82,0.0,2.63102109791e-16,0.0,2.7983677289e-134,2.9643397227e-06,2.32214517153e-08,-88.1594815948
0.0,3.0816810397e-06,5.34133957459e-10,4.50574765362e-182,2.14879847917e-47,2.99082375961e-16,4.2423152453e-10,1.75969857076e-17,5.45218860741e-52,4.45051812611e-82,0.0,3.12188792039e-16,0.0,1.62549466597e-133,3.08263940581e-06,2.53148066349e-08,-87.9994799948
0.0,3.20422204031e-06,5.92605997902e-10,3.25327431835e-181,5.8831254902e-47,3.67047961055e-16,4.70059809897e-10,2.16910799567e-17,1.05875197912e-51,1.31743713602e-81,0.0,3.70254367544e-16,0.0,9.39382967255e-133,3.20528470688e-06,2.75896952369e-08,-87.8394783948
0.0,3.33124154147e-06,6.57251475592e-10,2.33784431014e-180,1.6027766711e-46,4.50146734018e-16,5.20665361841e-10,2.67200290871e-17,2.05196608547e-51,3.88727638489e-81,0.0,4.38907477006e-16,0.0,5.4010249287e-132,3.33241945923e-06,3.00611944583e-08,-87.6794767948
0.0,3.46288641826e-06,7.28696645327e-10,1.67205888489e-179,4.34500608352e-46,5.5167675456e-16,5.76526978971e-10,3.28931552866e-17,3.9691608693e-51,1.14329191052e-80,0.0,5.20038712884e-16,0.0,3.08948470855e-131,3.46419164299e-06,3.27455737075e-08,-87.5194751948
0.0,3.59930768452e-06,8.07628514386e-10,1.19022380302e-178,1.17208805831e-45,6.75638766089e-16,6.38169386489e-10,4.04656947821e-17,7.66266435796e-51,3.35169917882e-80,0.0,6.15868903722e-16,0.0,1.75821623534e-130,3.60075348375e-06,3.56603840067e-08,-87.3594735947
0.0,3.7406605835e-06,8.9480044395e-10,8.43231411285e-178,3.14617278202e-45,8.2688236365e-16,7.06167427441e-10,4.97486528641e-17,1.47643211684e-50,9.79420358476e-80,0.0,7.2900546541e-16,0.0,9.95485388137e-130,3.74226155298e-06,3.88245533667e-08,-87.1994719947
0.0,3.88710467958e-06,9.91038237329e-10,5.94574120491e-177,8.40344523272e-45,1.01128180119e-15,7.81150614995e-10,6.11207262566e-17,2.83922456559e-50,2.8527874354e-79,0.0,8.62508131982e-16,0.0,5.60755912424e-129,3.88887687036e-06,4.22584887935e-08,-87.0394703947
0.0,4.03880395093e-06,1.0972467544e-09,4.1725957312e-176,2.23349330228e-44,1.23594728658e-15,8.63808074769e-10,7.50427160799e-17,5.44927321783e-50,8.28258479502e-79,0.0,1.01996558616e-15,0.0,3.14260068383e-128,4.04076500809e-06,4.59841853542e-08,-86.8794687947
0.0,4.1959268832e-06,1.21441709458e-09,2.91439020078e-175,5.90696518173e-44,1.50947873332e-15,9.54893908376e-10,9.20749390868e-17,1.04383054637e-49,2.39694771205e-78,0.0,1.20558474927e-15,0.0,1.75218883144e-127,4.19809619701e-06,5.00253427475e-08,-86.7194671947
0.0,4.35864656413e-06,1.34363439375e-09,2.02595674066e-174,1.55452117952e-43,1.84227026668e-15,1.05523301163e-09,1.1289824566e-16,1.99560231679e-49,6.91428730494e-78,0.0,1.42429476616e-15,0.0,9.71961321165e-127,4.36104543491e-06,5.44074898543e-08,-86.5594655947
0.0,4.52714077901e-06,1.48608628395e-09,1.40169562868e-173,4.0708148675e-43,2.24687535552e-15,1.16572738332e-09,1.38339373337e-16,3.80776884643e-49,1.98807367472e-77,0.0,1.68186803872e-15,0.0,5.36405750912e-126,4.52979259674e-06,5.91581177699e-08,-86.3994639946
4.94065645841e-324,4.70159210715e-06,1.643072068e-09,9.65202307179e-173,1.06076342416e-42,2.73844430435e-15,1.2873629629e-09,1.69401507999e-16,7.25136443794e-49,5.6978855218e-77,0.0,1.98506102745e-15,0.0,2.94519622954e-125,4.70452254708e-06,6.43068218441e-08,-86.2394623946
2.02566914795e-322,4.88218801907e-06,1.81601266517e-09,6.61491190884e-172,2.75047813681e-42,3.33524804277e-15,1.42121703855e-09,2.07301095661e-16,1.37822926574e-48,1.62776293836e-76,0.0,2.3417779621e-15,0.0,1.60883466046e-124,4.88542525466e-06,6.98854532896e-08,-86.0794607946
1.21935401394e-320,5.06912097453e-06,2.00646138786e-09,4.51201837886e-171,7.09660011234e-42,4.05930475294e-15,1.56846626944e-09,2.53512151098e-16,2.6144225577e-48,4.63516058051e-76,0.0,2.76126108642e-15,0.0,8.74349286696e-124,5.07269590927e-06,7.59282809457e-08,-85.9194591946
7.19438630848e-319,5.26258852137e-06,2.2161156135e-09,3.06308279716e-170,1.82198562607e-41,4.93712894873e-15,1.73039536971e-09,3.0981955128e-16,4.94974329078e-48,1.31563253429e-75,0.0,3.25431161873e-15,0.0,4.72753631792e-123,5.26653504085e-06,8.24721638185e-08,-85.7594575946
4.19655308239e-317,5.46279339497e-06,2.44682942051e-09,2.06960609041e-169,4.65470363985e-41,6.00062624584e-15,1.90840650456e-09,3.78383088951e-16,9.35281078782e-48,3.72220781463e-75,0.0,3.83354624983e-15,0.0,2.54308663481e-122,5.46714864111e-06,8.95567350512e-08,-85.5994559946
2.42020128233e-315,5.66994361852e-06,2.70062726157e-09,1.39173879207e-168,1.18329110492e-40,7.28816133477e-15,2.10402945255e-09,4.61814402831e-16,1.76381974672e-47,1.04969425501e-74,0.0,4.51369473314e-15,0.0,1.36101779896e-121,5.6747482875e-06,9.72245980138e-08,-85.4394543945
1.37996740805e-313,5.88425260379e-06,2.97971875307e-09,9.31469958269e-168,2.99325447584e-40,8.84583170061e-15,2.31893259191e-09,5.63269305713e-16,3.31985282872e-47,2.95067390443e-74,0.0,5.3119449645e-15,0.0,7.24674237032e-121,5.88955126986e-06,1.05521535238e-07,-85.2794527945
7.77937607747e-312,6.10593925258e-06,3.28651466434e-09,6.20470379955e-167,7.53439105258e-40,1.07289855536e-14,2.55493477243e-09,6.86558511677e-16,6.23642985477e-47,8.26753044986e-74,0.0,6.24834291435e-15,0.0,3.83882404907e-120,6.11178071968e-06,1.14496730959e-07,-85.1194511945
4.33590042295e-310,6.33522805861e-06,3.62364419633e-09,4.11352685177e-166,1.88714447603e-39,1.30040293954e-14,2.81401813899e-09,8.36280332093e-16,1.16924583464e-46,2.30901408542e-73,0.0,7.3462558813e-15,0.0,2.02315874034e-119,6.34166574214e-06,1.24203008071e-07,-84.9594495945
2.38930959723e-308,6.57234921e-06,3.99397364534e-09,2.71424283768e-165,4.70342928613e-39,1.57505788195e-14,3.09834197683e-09,1.01797958308e-15,2.18790368704e-46,6.42796573529e-73,0.0,8.63290880306e-15,0.0,1.06081116017e-118,6.57944155103e-06,1.34697080335e-07,-84.7994479945
1.30173970116e-306,6.81753869204e-06,4.4006265535e-09,1.78247786594e-164,1.16647803097e-38,1.90640157414e-14,3.41025765355e-09,1.23833774295e-15,4.08604502636e-46,1.78367906771e-72,0.0,1.01400048109e-14,0.0,5.53378865041e-118,6.82534960669e-06,1.46039820734e-07,-84.6394463945
7.0118798913e-305,7.07103839043e-06,4.84700545472e-09,1.16503955905e-163,2.87866405383e-38,2.30585265016e-14,3.75232473776e-09,1.50540033866e-15,7.61606558247e-46,4.93351065075e-72,0.0,1.19044428724e-14,0.0,2.87199331272e-117,7.07963775709e-06,1.582965469e-07,-84.4794447944
3.7342499281e-303,7.33309619476e-06,5.33681533156e-09,7.57876219154e-163,7.06899837255e-38,2.78707084656e-14,4.12732837938e-09,1.82884865118e-15,1.41680728545e-45,1.36016506579e-71,0.0,1.39691472625e-14,0.0,1.48292998982e-116,7.34256038214e-06,1.71537324596e-07,-84.3194431944
1.96621447665e-301,7.60396610223e-06,5.87408890619e-09,4.90678432115e-162,1.72733771119e-37,3.36638481749e-14,4.53829804219e-09,2.22032413982e-15,2.63053125839e-45,3.73786278233e-71,0.0,1.63840257706e-14,0.0,7.61788197454e-116,7.61437854144e-06,1.85837290281e-07,-84.1594415944
1.02356868934e-299,7.88390832157e-06,6.46321389624e-09,3.16181706553e-161,4.19999819363e-37,4.06329921443e-14,4.98852768492e-09,2.69381553084e-15,4.87448492356e-45,1.02388524393e-70,0.0,1.92070760234e-14,0.0,3.89335674107e-115,7.89536012569e-06,2.01276993827e-07,-83.9994399944
5.26819316654e-298,8.17318937706e-06,7.10896237467e-09,2.02776485085e-160,1.01618651778e-36,4.90109524874e-14,5.48159749347e-09,3.26612033533e-15,9.01501752475e-45,2.79560240619e-70,0.0,2.2505662125e-14,0.0,1.97965962742e-114,8.18578001171e-06,2.17942762535e-07,-83.8394383944
2.6808035129e-296,8.4720822125e-06,7.81652238148e-09,1.29431362698e-159,2.44652822046e-36,5.90754141673e-14,6.02139727296e-09,3.95739470372e-15,1.66401408603e-44,7.6084417308e-70,0.0,2.63579870352e-14,0.0,1.00145910926e-113,8.48592022155e-06,2.35927087606e-07,-83.6794367944
1.34873575946e-294,8.78086629528e-06,8.59153194426e-09,8.22247454601e-159,5.86110506787e-36,7.1157339386e-14,6.61215161548e-09,4.79180804355e-15,3.06549068296e-44,2.06401202904e-69,0.0,3.08547897745e-14,0.0,5.04025238688e-113,8.79607008565e-06,2.55329034335e-07,-83.5194351944
6.70883878244e-293,9.09982772021e-06,9.44011567398e-09,5.19884217131e-158,1.3972086313e-35,8.56508980884e-14,7.25844696603e-09,5.79832178774e-15,5.63631921908e-44,5.58116575619e-69,0.0,3.61013007212e-14,0.0,2.523758034e-112,9.1165264104e-06,2.76254677302e-07,-83.3594335943
3.29933515157e-291,9.42925931315e-06,1.03689241126e-08,3.27153679984e-157,3.31432802392e-35,1.0302519253e-13,7.96526071717e-09,7.01161517696e-15,1.03429337391e-43,1.50429776263e-68,0.0,4.22194930225e-14,0.0,1.25724382934e-111,9.44759365024e-06,2.98817561929e-07,-83.1994319943
1.60422066924e-289,9.76946073449e-06,1.13851760201e-08,2.04898164414e-156,7.82315966795e-35,1.23838089193e-13,8.73799247019e-09,8.47318499831e-15,1.89428134435e-43,4.04146563236e-68,0.0,4.93506735506e-14,0.0,6.23114243627e-111,9.78958408464e-06,3.23139193819e-07,-83.0394303943
7.71188200762e-288,1.01207385821e-05,1.24967037978e-08,1.27721910737e-155,1.83747473082e-34,1.48752524025e-13,9.58249760927e-09,1.02326510035e-14,3.46256393393e-43,1.08228131896e-67,0.0,5.76584629872e-14,0.0,3.07250227162e-110,1.01428180001e-05,3.49349557356e-07,-82.8794287943
3.66534821612e-286,1.04834064938e-05,1.37120022596e-08,7.92380588053e-155,4.29450420724e-34,1.78555708206e-13,1.05051233435e-08,1.23493043301e-14,6.31689559845e-43,2.88893404052e-67,0.0,6.73322216055e-14,0.0,1.50727714613e-109,1.05076238776e-05,3.77587665118e-07,-82.7194271943
1.7223789082e-284,1.08577852497e-05,1.50402809715e-08,4.89264076319e-154,9.98750858884e-34,2.14181732618e-13,1.15127473807e-08,1.48939428047e-14,1.15017037302e-42,7.68654691108e-67,0.0,7.8590985257e-14,0.0,7.35648550646e-109,1.08843385857e-05,4.08002139713e-07,-82.5594255943
8.00204063414e-283,1.12442028731e-05,1.64915203944e-08,3.00672641078e-153,2.3112864598e-33,2.56738151568e-13,1.26128194064e-08,1.79510446688e-14,2.09012968328e-42,2.03854888112e-66,0.0,9.1687985076e-14,0.0,3.57210339292e-108,1.12733075793e-05,4.40751829737e-07,-82.3994239942
3.67562673076e-281,1.16429947316e-05,1.80765320777e-08,1.83901629222e-152,5.32234301264e-33,3.07537221635e-13,1.38134055513e-08,2.16213412282e-14,3.79085234346e-42,5.38898740954e-66,0.0,1.06915834625e-13,0.0,1.72565520539e-107,1.16748851053e-05,4.76006461589e-07,-82.2394223942
1.66924715677e-279,1.20545036367e-05,1.98070231652e-08,1.11948511227e-151,1.21956351046e-32,3.68132581881e-13,1.5123236041e-08,2.60248593789e-14,6.8620374436e-42,1.42000345174e-65,0.0,1.24612479787e-13,0.0,8.29393062876e-107,1.20894344147e-05,5.13947329003e-07,-82.0794207942
7.4949455858e-278,1.24790799425e-05,2.16956654897e-08,6.78253665168e-151,2.78072767443e-32,4.40362289234e-13,1.65517562318e-08,3.13045171607e-14,1.23971506149e-41,3.72964780641e-65,0.0,1.45168019812e-13,0.0,3.96591260006e-106,1.2517327981e-05,5.54768022176e-07,-81.9194191942
3.32716943877e-276,1.29170816438e-05,2.37561695449e-08,4.08984696233e-150,6.30906457418e-32,5.2639927025e-13,1.81091812488e-08,3.76303697053e-14,2.23533825594e-41,9.76432975365e-65,0.0,1.69032522787e-13,0.0,1.88669738448e-105,1.29589477276e-05,5.98675198504e-07,-81.7594175942
1.46029281156e-274,1.33688744726e-05,2.60033636439e-08,2.45450005938e-149,1.42437375173e-31,6.28810420509e-13,1.98065544531e-08,4.52046195024e-14,4.02269590291e-41,2.54808108578e-64,0.0,1.9672497557e-13,0.0,8.92971757568e-105,1.34146852614e-05,6.45889396964e-07,-81.5994159942
6.33670619896e-273,1.38348319938e-05,2.84532785833e-08,1.46608826548e-148,3.19989278653e-31,7.50625779064e-13,2.16558099779e-08,5.42675241704e-14,7.22509787679e-41,6.62796554916e-64,0.0,2.28843527232e-13,0.0,4.20484089458e-104,1.38849421161e-05,6.96645898317e-07,-81.4394143941
2.71860299377e-271,1.43153356989e-05,3.11232381544e-08,8.7156196569e-148,7.15318354553e-31,8.95419431253e-13,2.36698395852e-08,6.51043573162e-14,1.29515827754e-40,1.71847584642e-63,0.0,2.66077206496e-13,0.0,1.96987096518e-103,1.43701300032e-05,7.51195633339e-07,-81.2794127941
