0-Abriel 2000,1-Abriel 2001,2-Abriel 2001,3-Abriel 2001,4-Abriel 2001,5-Abriel 2001,6-Akai 2000,7-An 1998,8-Bankston 2007b,9-Baroudi 2000b,10-Baroudi 2001,11-Casini 2007,12-Deschenes 2000,14-Huang 2009,17-Itoh 2007,18-Lin 2008,19-Liu 2002,20-Lupoglazoff 2001,21-Makita 2002,22-Makiyama 2008,23-Mohler 2004,24-Moreau 2013,25-Neu 2010,26-Nguyen 2008,27-Smits 2005a,28-Smits 2005b,29-Viswanathan 2003,30-Wang 2002,31-Wang 2007a,33-Wang 2008,34-Wedekind 2001,35-Yang 2002,sum,gauss,x
2.5606709705792486e-172,0.0,0.0,0.0,0.0,0.0,2.1452736550925287e-10,8.909112399617675e-35,3.9208930993420934e-64,1.0009570660930815e-07,1.7113869284287192e-27,1.39443936982338e-06,5.982741859358541e-14,1.1154828574136912e-06,3.3882836185174786e-16,6.275548761451793e-14,6.102366847884011e-14,1.3452926420470863e-12,1.0188154410668528e-09,9.548265237079665e-20,0.0,3.1760393126743475e-09,2.6171030940963347e-11,6.484595017585018e-28,1.789159556043654e-15,0.00010780551660807685,8.143399796711525e-17,7.216476448405951e-05,1.4668805594787342e-11,1.4668805594787342e-11,3.1015458460504035e-06,1.8994658609998325e-116,0.00018568631129390326,0.0018148899791317996,-116.47976479764797
3.054786517677448e-171,0.0,0.0,0.0,0.0,0.0,2.476335448914879e-10,1.3300098358530127e-34,1.0573682129065325e-63,1.1494318147455006e-07,3.621659041689323e-27,1.509461561030823e-06,9.09396254106224e-14,1.306047598323781e-06,4.928227610990805e-16,9.928133121144301e-14,7.300545754638008e-14,1.7936901206034085e-12,1.2258325781107201e-09,1.308890107727938e-19,0.0,3.793662225504461e-09,3.2981467047562387e-11,1.2735969275508943e-27,2.496974354926237e-15,0.0001132330176972479,1.1182837794589715e-16,7.720049824534527e-05,1.8351116218813698e-11,1.8351116218813698e-11,3.4825644403186895e-06,1.88365485790081e-114,0.00019685187159580733,0.0018646829944256472,-116.31976319763197
3.615567060224757e-170,0.0,0.0,0.0,0.0,0.0,2.8566440239207164e-10,1.9833196203536432e-34,2.8414654120349895e-63,1.3186706841336728e-07,7.625882772767994e-27,1.6332420296803652e-06,1.3774461524703535e-13,1.5267471617611682e-06,7.151231012144273e-16,1.5640381446642857e-13,8.72816822482781e-14,2.3869468101667224e-12,1.4731967046486448e-09,1.7918842445375572e-19,0.0,4.526112973665073e-09,4.1503892259324085e-11,2.491402721081014e-27,3.4779329791391338e-15,0.0001188806703536344,1.5331914553154518e-16,8.25308757693045e-05,2.292745940586088e-11,2.292745940586088e-11,3.906430864092671e-06,1.79359049092029e-112,0.0002086162083525017,0.001915586953980442,-116.15976159761598
4.245613404325976e-169,0.0,0.0,0.0,0.0,0.0,3.293234451505208e-10,2.9542551730768846e-34,7.609101416885473e-63,1.5113841476994168e-07,1.5977024473855295e-26,1.7663839269321363e-06,2.0790487479526908e-13,1.7819160915425473e-06,1.0352611252579111e-15,2.4535276418827804e-13,1.0428015187306314e-13,3.1703173898885643e-12,1.7684152739525366e-09,2.4498797666577795e-19,0.0,5.393690952051907e-09,5.2152772770002954e-11,4.854211038644141e-27,4.834710264839438e-15,0.00012475428642933815,2.0986443707933865e-16,8.816866189544302e-05,2.860718309049842e-11,2.860718309049842e-11,4.3774495466872696e-06,1.6398245378940448e-110,0.00022100744083545842,0.0019676184407046216,-115.99975999759997
4.946214420535041e-168,0.0,0.0,0.0,0.0,0.0,3.79410241968145e-10,4.39562608582607e-34,2.030482478622558e-62,1.7306081633253506e-07,3.330618486547664e-26,1.909526669316519e-06,3.1269669242231194e-13,2.076440017920582e-06,1.4951957484523013e-15,3.8326435953190013e-13,1.2450619692489884e-13,4.202690617554288e-12,2.1203214888096153e-09,3.345088756443753e-19,0.0,6.420083347383292e-09,6.543885596281793e-11,9.420114029790456e-27,6.7075174922793775e-15,0.00013085965617458872,2.8680017180599317e-16,9.412684273371796e-05,3.564675265895915e-11,3.564675265895915e-11,4.900294499064033e-06,1.4395395263036448e-108,0.00023405488249002754,0.0020207940324306183,-115.83975839758398
5.71707515795969e-167,0.0,0.0,0.0,0.0,0.0,4.368328856223625e-10,6.532973857719733e-34,5.3993315308659e-62,1.9797393115433296e-07,6.908393841240829e-26,2.063347706973152e-06,4.686520006543393e-13,2.4158142718956217e-06,2.1543945870472288e-15,5.961695373047849e-13,1.485562904372188e-13,5.560537501833068e-12,2.5392947296942182e-09,4.561404375086815e-19,0.0,7.632893676179366e-09,8.199053341735165e-11,1.8207757208994244e-26,9.287424414969551e-15,0.00013720253657829355,3.9130739870487865e-16,0.00010041860388026844,4.435990063913496e-11,4.435990063913496e-11,5.480033815125691e-06,1.213394249956085e-106,0.0002477890967010859,0.0020751302928260253,-115.67975679756798
6.55606623717432e-166,0.0,0.0,0.0,0.0,0.0,5.026219788414481e-10,9.698811964444277e-34,1.4307231970082795e-61,2.2625732052518566e-07,1.425779941761151e-25,2.2285643472935724e-06,6.999165068922497e-13,2.8062070222774564e-06,3.0969307449545895e-15,9.23432153083982e-13,1.7713398396588376e-13,7.342953936993627e-12,3.0375151081631917e-09,6.211801347564443e-19,0.0,9.064246308832785e-09,1.0257970465998968e-10,3.505254332139092e-26,1.2834261619122558e-14,0.00014378863921139044,5.33033872278834e-16,0.00010705730644519333,5.512985770468462e-11,5.512985770468462e-11,6.12215500035152e-06,9.820472782386688e-105,0.0002622419557297489,0.0021306437620679714,-115.51975519755197
7.459010741570835e-165,0.0,0.0,0.0,0.0,0.0,5.779463174895266e-10,1.4382805241108777e-33,3.77786224060322e-61,2.583346409861686e-07,2.927865519945272e-25,2.4059356333777374e-06,1.0416230208520803e-12,3.254527035111197e-06,4.441368279269866e-15,1.4243085098268697e-12,2.110685374314127e-13,9.678086729676282e-12,3.6292569830442303e-09,8.448207982851369e-19,0.0,1.0751476819436626e-08,1.2815303491054752e-10,6.721178091995602e-26,1.7700624972483617e-14,0.00015062361758204668,7.249192822201282e-16,0.0001140564608466983,6.842406839965776e-11,6.842406839965776e-11,6.832591063742841e-06,7.631589210191972e-103,0.0002774467028612091,0.0021873509472820503,-115.35975359753597
8.41952520232264e-164,0.0,0.0,0.0,0.0,0.0,6.641304626076852e-10,2.1305223806813724e-33,9.940574651556485e-61,2.946782122205337e-07,5.982365758790113e-25,2.5962642764882345e-06,1.5446976152636885e-12,3.76849611618632e-06,6.354496252750965e-15,2.187595450548089e-12,2.513366816150212e-13,1.2731304094797883e-11,4.331226887706576e-09,1.1474656407198678e-18,0.0,1.2737919101920475e-08,1.598696652365572e-10,1.2836128581293978e-25,2.4363991014128632e-14,0.00015771305401371177,9.842889095724708e-16,0.00012142969833393046,8.4811868169722e-11,8.4811868169722e-11,7.617747295716725e-06,5.694422668879013e-101,0.00029343801776474565,0.002245268312747101,-115.19975199751997
9.428930590088362e-163,0.0,0.0,0.0,0.0,0.0,7.626744127299229e-10,3.152434289280861e-33,2.6064640538797753e-60,3.358139865291652e-07,1.2162364395440854e-24,2.8003986414453428e-06,2.28267958815301e-12,4.356726251276598e-06,9.070359865081149e-15,3.345752564722377e-12,2.9908802070778294e-13,1.671556072800834e-11,5.162951992439616e-09,1.556477466468142e-18,0.0,1.5073801390577042e-08,1.9914662666047573e-10,2.441661761768532e-25,3.3469588883984745e-14,0.0001650624460591058,1.3343004350063294e-15,0.0001291907402096091,1.0498568371129871e-10,1.0498568371129871e-10,8.484528640345952e-06,4.079778068502081e-99,0.0003102520850210585,0.0023044122698675537,-115.03975039750398
1.047624737937091e-161,0.0,0.0,0.0,0.0,0.0,8.75275609472061e-10,4.6593295161959e-33,6.810309726661396e-60,3.82326946388247e-07,2.4602898360200693e-24,3.019234783650019e-06,3.3613598436255055e-12,5.0288014050504365e-06,1.2916562703281304e-14,5.0954728648097015e-12,3.556746611429953e-13,2.1904517127668025e-11,6.1472259717579616e-09,2.1085021096450377e-18,0.0,1.781726462172276e-08,2.4771343509374724e-10,4.6259371957593115e-25,4.58875047231085e-14,0.00017267719246533218,1.805854515167386e-15,0.0001373533647330801,1.297864181669457e-10,1.297864181669457e-10,9.440367555217688e-06,2.8065675771314903e-97,0.00032792666571882954,0.0023647991669152857,-114.87974879748798
1.1548285712987966e-160,0.0,0.0,0.0,0.0,0.0,1.0038535329140841e-09,6.878888174287824e-33,1.7731964881110817e-59,4.34866957272102e-07,4.951967047477869e-24,3.253718536149535e-06,4.932347113801655e-12,5.795363877843041e-06,1.8350522887711225e-14,7.727500331416995e-12,4.2268574345682415e-13,2.8649107307336182e-11,7.310619967434447e-09,2.8525502045446423e-18,0.0,2.103551797707449e-08,3.076776062511602e-10,8.729246349464266e-25,6.278857457009555e-14,0.00018056257870744728,2.4401132715744066e-15,0.00014593137169466262,1.602337983905569e-10,1.602337983905569e-10,1.0493252236215865e-05,1.853815861249087e-95,0.0003465011719614935,0.002426445278543111,-114.71974719747197
1.26298375341477e-159,0.0,0.0,0.0,0.0,0.0,1.1505771689067962e-09,1.014449691046987e-32,4.600676920822499e-59,4.941551034843743e-07,9.917276729821293e-24,3.5048476448740193e-06,7.212084895668916e-12,6.668205049369608e-06,2.6009318894030005e-14,1.1669639424149039e-11,5.01987657762097e-13,3.7398413614160915e-11,8.684067239421832e-09,3.854078961097108e-18,0.0,2.4806147961925252e-08,3.8160313427067347e-10,1.640652312489202e-24,8.574502327481909e-14,0.00018872376211002902,3.291814171479816e-15,0.00015493854466314236,1.9756259573016018e-10,1.9756259573016018e-10,1.1651755067783803e-05,1.1757359803226346e-93,0.0003660167440565548,0.0024893667950724946,-114.55974559745597
1.3703972443101214e-158,0.0,0.0,0.0,0.0,0.0,1.3178956582817e-09,1.4943771555291174e-32,1.189491889530963e-58,5.609905351527989e-07,1.9761974290554697e-23,3.773673949868184e-06,1.0508400126368448e-11,7.66036025973618e-06,3.6778038558313815e-14,1.7548488180748728e-11,5.957708424405908e-13,4.8725908228065126e-11,1.0303531083709083e-08,5.200390713582211e-18,0.0,2.921859899506753e-08,4.726043306034313e-10,3.0712781308463916e-24,1.1686362095158907e-13,0.00019716575657849003,4.433622679417269e-15,0.00016438861091990506,2.432657871694887e-10,2.432657871694887e-10,1.292506114175736e-05,7.159870202282946e-92,0.0003865163300831995,0.002553579811558164,-114.39974399743997
1.4752433244687953e-157,0.0,0.0,0.0,0.0,0.0,1.5085724681881278e-09,2.198909555351598e-32,3.0646163132948968e-58,6.362578547827897e-07,3.9182436668111244e-23,4.061305610024534e-06,1.5257414485634885e-11,8.786207490649806e-06,5.188325285590919e-14,2.6277608834189806e-11,7.066042019590617e-13,6.336236537081809e-11,1.2210766673635967e-08,7.007762821875021e-18,0.0,3.437584522450513e-08,5.844578275075934e-10,5.7264375260546565e-24,1.5896147053165003e-13,0.000205893416964137,5.961839022378199e-15,0.0001742951991055242,2.9914590318856974e-10,2.9914590318856974e-10,1.43229966697704e-05,4.186514646596074e-90,0.0004080447674496954,0.002619100316632666,-114.23974239742398
1.5756121037842185e-156,0.0,0.0,0.0,0.0,0.0,1.7257234585874061e-09,3.232004479570215e-32,7.868022767303687e-58,7.209350718068653e-07,7.729933591840977e-23,4.3689093684900584e-06,2.2074651751587295e-11,1.0061569413537034e-05,7.302051272556144e-14,3.918283406889282e-11,8.374983356632161e-13,8.223704491811204e-11,1.4454188654130394e-08,9.430850706437928e-18,0.0,4.039627513399812e-08,7.217360205723009e-10,1.0634392710690091e-23,2.1579755614571254e-13,0.00021491142308923832,8.003866874117537e-15,0.0001846717946175661,3.6737601564769e-10,3.6737601564769e-10,1.5856057095622398e-05,2.350456433670503e-88,0.0004306488659604198,0.002685944181134247,-114.07974079740796
1.6695653676756663e-155,0.0,0.0,0.0,0.0,0.0,1.9728592524717785e-09,4.7451941081780926e-32,2.0129360689002272e-57,8.161021533828365e-07,1.5173413658248048e-22,4.697712855568342e-06,3.1825508405298047e-11,1.1503818266493857e-05,1.0252779280994037e-13,5.817946350928712e-11,9.919789476746321e-13,1.0652910709682091e-10,1.708985759131428e-08,1.2675070968877944e-17,0.0,4.741581246983233e-08,8.899657652896132e-10,1.9669967774116638e-23,2.923770565905051e-13,0.00022422426346061013,1.0727970327733262e-14,0.0001955316928118632,4.505720570376716e-10,4.505720570376716e-10,1.7535434694981464e-05,1.2670796675458648e-86,0.00045437749181379623,0.002754127146521539,-113.91973919739198
1.7551975955928722e-154,0.0,0.0,0.0,0.0,0.0,2.253932356824724e-09,6.959106003578e-32,5.131794190876131e-57,9.229501992555584e-07,2.9635621869123715e-22,5.0490069255764e-06,4.572202030933696e-11,1.3131982908939117e-05,1.4362081493534149e-13,8.602158588266393e-11,1.1741720116220849e-12,1.3773165109379143e-10,2.0182599757137378e-08,1.7012885692734783e-17,0.0,5.5590299092780134e-08,1.0958167627818329e-09,3.6237430053443295e-23,3.9535039263373436e-13,0.00023383621870253966,1.4355997255410284e-14,0.00020688795007360787,5.518784356406495e-10,5.518784356406495e-10,1.9373045430526077e-05,6.558548936271096e-85,0.000479281651848059,0.002823664813079178,-113.75973759737597
1.8306995380679407e-153,0.0,0.0,0.0,0.0,0.0,2.573389522878356e-09,1.0194604035347211e-31,1.3037170784934503e-56,1.04279126777304e-06,5.7592774931848245e-22,5.424148023733567e-06,6.545518386902993e-11,1.4966857282001586e-05,2.00711480224902e-13,1.2665112247984614e-10,1.388902496269334e-12,1.7773129148111951e-10,2.380727621373014e-08,2.2805186226571163e-17,5e-324,6.509816754304988e-08,1.3473247792348433e-09,6.649269247075528e-23,5.335353217698676e-13,0.00024375134474204744,1.9179940939305646e-14,0.00021875333283905707,6.750692239992075e-10,6.750692239992075e-10,2.1381554811233936e-05,3.2595956531503446e-83,0.0005054145772423034,0.0028945726279182987,-113.59973599735997
1.8944214279349726e-152,0.0,0.0,0.0,0.0,0.0,2.9362298790470555e-09,1.4917797700427808e-31,3.3004438893244953e-56,1.1770688791086237e-06,1.113640908116043e-21,5.824560578769532e-06,9.337513763185026e-11,1.703110937478385e-05,2.798376142183389e-13,1.8568401025337225e-10,1.6418087229730241e-12,2.2890681136027514e-10,2.8050218758014423e-08,3.0529333042078575e-17,8.7e-322,7.614343339025453e-08,1.654155653135899e-09,1.2152153184494031e-22,7.185984822347113e-13,0.00025397345578178986,2.5583458857920956e-14,0.00023114026466363973,8.24667555541028e-10,8.24667555541028e-10,2.3574402485221185e-05,1.5555064699103311e-81,0.0005328318057679223,0.0029668658727766335,-113.43973439734397
1.9449327605088326e-151,0.0,0.0,0.0,0.0,0.0,3.3480694182103967e-09,2.1805020813832663e-31,8.325996571789547e-56,1.327369220352131e-06,2.14262199900841e-21,6.251739416529497e-06,1.3273548334372705e-10,1.9349389662602864e-05,3.8924138913639636e-13,2.710839695972505e-10,1.9394747275965134e-12,2.942511785043806e-10,3.301085199576787e-08,4.081587063445856e-17,1.6871e-319,8.895903981768813e-08,2.027916965717793e-09,2.2120520361541933e-22,9.659430719994267e-13,0.00026450610709805115,3.4069781707173496e-14,0.00024406077144746186,1.006086271661997e-09,1.006086271661997e-09,2.596582527646957e-05,7.127414872349775e-80,0.0005615912615716091,0.0030405596516228984,-113.27973279732797
1.9810756259733587e-150,0.0,0.0,0.0,0.0,0.0,3.81521247298454e-09,3.1836530924759545e-31,2.093027703564499e-55,1.4954330753628182e-06,4.101749707082374e-21,6.707252189435632e-06,1.8802317807339447e-10,2.1948437844303617e-05,5.401457790441347e-13,3.9409146714734933e-10,2.2895833428267894e-12,3.775221017624356e-10,3.880352263688484e-08,5.4496532202998214e-17,3.21626e-317,1.0381058934965169e-07,2.482525295641704e-09,4.010515785288183e-22,1.295862390214984e-12,0.00027535257770345184,4.529784459655992e-14,0.000257526424944746,1.2257933249407608e-09,1.2257933249407608e-09,2.857087835719541e-05,3.135771302411734e-78,0.000591753331358591,0.00311566887807061,-113.11973119731198
2.002008820347349e-149,0.0,0.0,0.0,0.0,0.0,4.344730868455115e-09,4.643146777489274e-31,5.243105551450507e-55,1.683168500091443e-06,7.812966534945529e-21,7.1927418162320276e-06,2.654020758844373e-10,2.4857186563178114e-05,7.477940548298264e-13,5.704979554012198e-10,2.7010931071777034e-12,4.834273638770653e-10,4.555955903972765e-08,7.266691530977215e-17,6.016326143e-315,1.2100050015843653e-07,3.034638162379145e-09,7.242156547691568e-22,1.7350354645292833e-12,0.0002865158529161011,6.012897767581446e-14,0.00027154828469943605,1.4915059698556514e-09,1.4915059698556514e-09,3.14054542297217e-05,1.3246735014497383e-76,0.0006233809357364486,0.0031922082626068236,-112.95972959729598
2.0072403892732114e-148,0.0,0.0,0.0,0.0,0.0,4.944551501747878e-09,6.764201362601809e-31,1.3088114925754913e-54,1.8926642614436485e-06,1.4807644682098803e-20,7.709928925996163e-06,3.733067258349661e-10,2.8106860651566933e-05,1.0328376908594143e-12,8.223846935868348e-10,3.1844425503430937e-12,6.178524213318452e-10,5.3429586080517155e-08,9.676819423273452e-17,1.10427161414e-312,1.4087262696674262e-07,3.704161098320766e-09,1.3025619093580906e-21,2.3184617978815776e-12,0.000297998606878942,7.968713232401265e-14,0.00028613683856494745,1.812418367334228e-09,1.812418367334228e-09,3.448629917475845e-05,5.37310641194343e-75,0.0006565395943794033,0.00327019229964136,-112.79972799727997
1.996646846699993e-147,0.0,0.0,0.0,0.0,0.0,5.623553161987644e-09,9.84324020688658e-31,3.2556707217512715e-54,2.1262040546399297e-06,2.792410212093438e-20,8.260614299947955e-06,5.232339154144841e-10,3.173107029482743e-05,1.4231844719151246e-12,1.1804831987827823e-09,3.751785907734443e-12,7.881392432482312e-10,6.258612258023172e-08,1.2869349737249906e-16,1.9887709659475e-310,1.6381738917140643e-07,4.514841792512886e-09,2.3334130745975193e-21,3.0919584516690926e-12,0.00030980318507503043,1.0543642512117759e-13,0.0003013019419818522,2.1994679011445105e-09,2.1994679011445105e-09,3.783102680724627e-05,2.0926382522447922e-73,0.000691297483584904,0.003349635254382779,-112.63972639726397
1.9704780200871027e-146,0.0,0.0,0.0,0.0,0.0,6.391673472838906e-09,1.4307939009141072e-30,8.07009640909122e-54,2.3862815103939825e-06,5.2395701913070693e-20,8.846681304123415e-06,7.307932571883807e-10,3.576589636818606e-05,1.956452749707101e-12,1.6873627901460798e-09,4.417264887528933e-12,1.0034271050493617e-09,7.322649078103526e-08,1.7092619487974387e-16,3.514454772257342e-308,1.9027745143074296e-07,5.494964934990998e-09,4.16339548860857e-21,4.115375538180165e-12,0.00032193158688633734,1.3928079679686596e-13,0.0003170527562029005,2.665646260509038e-09,2.665646260509038e-09,4.1458128366622706e-05,7.825552385176156e-72,0.0007277254847234019,0.0034305511495472877,-112.47972479724797
1.929347256673638e-145,0.0,0.0,0.0,0.0,0.0,7.26002691312996e-09,2.077464053539349e-30,1.9933880350464344e-53,2.6756159990509515e-06,9.782172570410512e-20,9.470098305510305e-06,1.0170955386552375e-09,4.02499660625369e-05,2.683221835045332e-12,2.4017123472002743e-09,5.197321759773157e-12,1.2750680982318363e-09,8.557606971917584e-08,2.267194087425486e-16,6.093902080124527e-306,2.207540045522104e-07,6.678163276467358e-09,7.39888870921669e-21,5.466727313891821e-12,0.0003343854482454595,1.8369185870503814e-13,0.0003333976856702448,3.226362192870293e-09,3.226362192870293e-09,4.53869793558364e-05,2.8098812837306175e-70,0.0007658972220346591,0.0035129537519073407,-112.31972319723197
1.8742075269138655e-144,0.0,0.0,0.0,0.0,0.0,8.24103494923068e-09,3.0130573395408033e-30,4.90659086907947e-53,2.997169234068863e-06,1.8171810100978622e-19,1.013292106376604e-05,1.4105794090936077e-09,4.522451678518095e-05,3.6713251014947415e-12,3.4040613560996517e-09,6.111059768400771e-12,1.6171325093027773e-09,9.989192678139782e-08,3.0032869615748785e-16,1.0368055405625754e-303,2.5581369705638834e-07,8.10436252061616e-09,1.3096284767336433e-20,7.2474873856333175e-12,0.0003471660244312904,2.418725985873626e-13,0.0003503443147648301,3.899863782415113e-09,3.899863782415113e-09,4.963784213293792e-05,9.687530108977455e-69,0.0008058890882062666,0.003596856558686873,-112.15972159721596
1.8063147251057153e-143,0.0,0.0,0.0,0.0,0.0,9.34856939606154e-09,4.365145417541681e-30,1.203490649737669e-52,3.3541626718621616e-06,3.358800982708778e-19,1.0837295090156327e-05,1.9494042268669715e-09,5.073344620175541e-05,5.01150486706692e-12,4.804383132420828e-09,7.180657693855023e-12,2.0470220076548713e-09,1.1646686424410779e-07,3.9731321982196627e-16,1.730866100902085e-301,2.9609627023980395e-07,9.820880002641446e-09,2.3088329522084467e-20,9.589360420588666e-12,0.0003602741730612531,3.17966618524025e-13,0.00036789934416259034,4.707729173173455e-09,4.707729173173455e-09,5.423186405092241e-05,3.20693593655874e-67,0.000847780256190023,0.0036822727838104973,-111.99971999719997
1.7271801404749887e-142,0.0,0.0,0.0,0.0,0.0,1.0598110212040329e-08,6.316950540782556e-30,2.9415786831346342e-52,3.7500956990307592e-06,6.177227066482431e-19,1.1585457964868219e-05,2.6845706617986377e-09,5.682334617931353e-05,6.824840684025244e-12,6.75214489532586e-09,8.431846327955435e-12,2.586211817658543e-09,1.3563392016272234e-07,5.249249978561472e-16,2.835266982453346e-299,3.423229518702224e-07,1.1883699695492141e-08,4.054148959980454e-20,1.2662922043938332e-11,0.0003737103373341257,4.173250768108948e-13,0.00038606852704621526,5.675435840019226e-09,5.675435840019226e-09,5.91910707359924e-05,1.019341318703389e-65,0.0008916526757780009,0.0037692153440142743,-111.83971839718397
1.638514609160681e-141,0.0,0.0,0.0,0.0,0.0,1.2006919027078338e-08,9.13132242623859e-30,7.164618891374934e-52,4.188764591347353e-06,1.1303841832818951e-18,1.2379741603363608e-05,3.6839722390728857e-09,6.354351830096138e-05,9.272480481451647e-12,9.449519784868214e-09,9.89445567657926e-12,3.2611467932744135e-09,1.577713655830391e-07,6.926112624373043e-16,4.557102254760036e-297,3.9530566577573883e-07,1.4358948941011673e-08,7.09038273344006e-20,1.6688616762013975e-11,0.00038747452957874594,5.468466192728511e-13,0.0004048566054346563,6.833019826797704e-09,6.833019826797704e-09,6.45383540918456e-05,3.111007786195623e-64,0.0009375910535818113,0.0038576968448259105,-111.67971679716797
1.5421672247944816e-140,0.0,0.0,0.0,0.0,0.0,1.3594229802078746e-08,1.3184914572905917e-29,1.7389239663211048e-51,4.674282221554773e-06,2.058172592819727e-18,1.3222574461954957e-05,5.0376319055173454e-09,7.094596855312302e-05,1.2568353473331923e-11,1.3168660144901999e-08,1.1603042893933118e-11,4.1043206276438255e-09,1.8330824266391503e-07,9.126618519696094e-16,7.187004420009819e-295,4.5595711648042574e-07,1.7324605443865998e-08,1.2351009136154536e-19,2.195072491220446e-11,0.00040156631516504744,7.154094573609709e-13,0.0004242672469052497,8.215837828381555e-09,8.215837828381555e-09,7.02974546182966e-05,9.116637631453069e-63,0.0009856828152463974,0.0039477295664227365,-111.51971519715197
1.4400616627260286e-139,0.0,0.0,0.0,0.0,0.0,1.538145812338626e-08,1.901684223306592e-29,4.205745290951164e-51,5.21109848501531e-06,3.7287281513279835e-18,1.4116483672299493e-05,6.864439563780702e-09,7.908537874083559e-05,1.6995732751259586e-11,1.8274155078834847e-08,1.3597612290472314e-11,5.155572383678583e-09,2.1273049090329606e-07,1.201042294587143e-15,1.1121705102961803e-292,5.253018096352063e-07,2.087246650659949e-08,2.1428807059547862e-19,2.8815058787002276e-11,0.00041598479683480343,9.344195546252318e-13,0.0004443029819950045,9.865446603083856e-09,9.865446603083856e-09,7.649293763677198e-05,2.565195165496606e-61,0.0010360180489941595,0.004039325449375935,-111.35971359713596
1.3341331558244293e-138,0.0,0.0,0.0,0.0,0.0,1.739243074640547e-08,2.739787801441492e-29,1.0136317759070827e-50,5.804021403551383e-06,6.72144833509949e-18,1.5064097094030016e-05,9.320781203695763e-09,8.801905216809356e-05,2.2928753696332433e-11,2.5252064399714713e-08,1.5924440262402214e-11,6.463640197235994e-09,2.4658771121607625e-07,1.5784642828885915e-15,1.6887258988883842e-290,6.044880702294139e-07,2.5110416238418752e-08,3.70302235172084e-19,3.775133115060742e-11,0.00043072859951026946,1.2185048316286077e-12,0.0004649651425783386,1.1830615973859483e-08,1.1830615973859483e-08,8.315016302329886e-05,6.930399306887876e-60,0.001088689429948376,0.004132496080289864,-111.19971199711998
1.2262689585148116e-137,0.0,0.0,0.0,0.0,0.0,1.965363711923029e-08,3.9428739453790284e-29,2.4344022507915114e-50,6.458238858415608e-06,1.2055583075562373e-17,1.6068145274268824e-05,1.2611539777523272e-08,9.780683113264505e-05,3.08602935822341e-11,3.47472417579421e-08,1.8637019683498756e-11,8.088018458324748e-09,2.8550062008579145e-07,2.0717591793117864e-15,2.51600371238089e-288,6.948011213759193e-07,3.0165030549973095e-08,6.373492216104679e-19,4.936136343566576e-11,0.00044579585563952486,1.5863926487988063e-12,0.0004862538015280949,1.4168493621181702e-08,1.4168493621181702e-08,9.02952480617909e-05,1.797828365961046e-58,0.0011437921251382611,0.004227252677345718,-111.03971039710397
1.1182547741360868e-136,0.0,0.0,0.0,0.0,0.0,2.2194504739655102e-08,5.667953763490489e-29,5.826118855628993e-50,7.179340893233263e-06,2.1514773967543085e-17,1.7131463302306857e-05,1.7004054467469508e-08,0.00010851098383120805,4.143799236930916e-11,4.7611037921584304e-08,2.179714020105852e-11,1.0101172097109147e-08,3.3016924836130367e-07,2.7156377605847204e-15,3.6781354325664657e-286,7.976772867658498e-07,3.6184564160382297e-08,1.0926004456711019e-18,6.441457436350772e-11,0.0004611841911377046,2.06201688746007e-12,0.0005081677139749036,1.6945941997020472e-08,1.6945941997020472e-08,9.795502304695797e-05,4.478064287772834e-57,0.001201423679653284,0.004323606075758858,-110.87970879708797
1.0117291333962055e-135,0.0,0.0,0.0,0.0,0.0,2.504770032741041e-08,8.1387394569932e-29,1.3894445337107608e-49,7.97334251698531e-06,3.8203976361563583e-17,1.8256992547282258e-05,2.2845750719542807e-08,0.00012019605835512948,5.551066210964541e-11,6.496191637151383e-08,2.5476123010675105e-11,1.25911698711825e-08,3.813819414481172e-07,3.5549415177516966e-15,5.276044868669302e-284,9.147193796074547e-07,4.334236859653582e-08,1.8655550724662017e-18,8.389252248403421e-11,0.00047689071198357664,2.675912095599392e-12,0.0005307042604869311,2.0241070006932513e-08,2.0241070006932513e-08,0.00010615697928731457,1.070987852650107e-55,0.0012616838851029896,0.004421566713159723,-110.71970719707197
9.081471403880032e-135,0.0,0.0,0.0,0.0,0.0,2.8249458927839375e-08,1.1673616817432338e-28,3.3020068044582935e-49,8.846706925659952e-06,6.749996689367844e-17,1.944778226625374e-05,3.058630062730087e-08,0.00013292870158095358,7.418791357871456e-11,8.826202200577618e-08,2.975623107511069e-11,1.5664807849828778e-08,4.400252195995175e-07,4.647518603279292e-15,7.425976477478107e-282,1.0477133399120727e-06,5.1840795259324985e-08,3.1726163824915677e-18,1.0904467984343523e-10,0.000492911991530881,3.466965846916958e-12,0.0005538593924973854,2.414498462385068e-08,2.414498462385068e-08,0.0001149292091846488,2.459409754329784e-54,0.0013246746323597202,0.004521144614908285,-110.55970559705597
8.087543923589109e-134,0.0,0.0,0.0,0.0,0.0,3.183994320347971e-08,1.672519394091508e-28,7.819690932877938e-49,9.80636904912986e-06,1.1866475973203938e-16,2.0706991069647344e-05,4.0805344127758215e-08,0.00014677744092795445,9.891654890697313e-11,1.1941332262639742e-07,3.473227842928622e-11,1.945130469940287e-08,5.07094558688496e-07,6.067892355002754e-15,1.0255645095207124e-279,1.1986461802788082e-06,6.191564306298349e-08,5.3739031852973735e-18,1.4145810232838894e-10,0.0005092440585936695,4.4846172193537176e-12,0.0005776275803110132,2.8763790319437e-08,2.8763790319437e-08,0.00012430033809719533,5.422872112181538e-53,0.0013904997515236746,0.004622349379352426,-110.39970399703996
