0-Abe 2014,2-Beyder 2014,3-Calloe 2011,4-Calloe 2011,5-Calloe 2013,6-Cheng 2010,7-Cheng 2010,8-Cheng 2011,9-Gosselin-Badaroudine 2012,10-Hu 2014,11-Hu 2015,12-Kapplinger 2015,13-Kapplinger 2015,14-Kapplinger 2015,15-Kapplinger 2015,16-Kapplinger 2015,17-Kapplinger 2015,18-Kapplinger 2015,19-Kapplinger 2015,20-Kapplinger 2015,21-Kapplinger 2015,22-Kapplinger 2015,23-Kapplinger 2015,24-Kapplinger 2015,25-Kapplinger 2015,26-Kapplinger 2015,27-Kapplinger 2015,28-Kapplinger 2015,29-Kapplinger 2015,30-Kapplinger 2015,31-Kapplinger 2015,32-Kapplinger 2015,33-Kapplinger 2015,34-Liu 2005,35-Medeiros-Domingo 2009,36-Nakajima 2015,37-Samani 2009,38-Shuraih 2007,39-Swan 2014,40-Tan 2005,41-Tan 2005,42-Tan 2005,43-Tan 2005,44-Tan 2005,45-Tan 2005,46-Tan 2005,47-Tan 2006,48-Tester 2010,49-Valdivia 2004,sum,gauss,x
2.33390712091e-11,1.44846277144e-28,6.5069135177e-86,4.2931674632e-42,7.98804367304e-199,6.03659038261e-14,1.08827868334e-13,4.17404864659e-09,1.17297589362e-116,2.55001279512e-25,1.5363299745e-06,3.65432617184e-21,7.48007386457e-46,2.10170315661e-262,2.24624926342e-26,3.60324385452e-37,4.03177888353e-29,3.32759920718e-26,3.97855507699e-30,3.91462716127e-19,2.9117897149e-30,5.66054298499e-71,4.03177888353e-29,3.4900177002e-60,3.91462716127e-19,2.20579056655e-83,7.18108657529e-15,2.24624926342e-26,5.66054298499e-71,5.41824277984e-13,2.24624926342e-26,3.60740320835e-17,6.11284234277e-23,1.01506280627e-26,2.75745517279e-07,4.7911835292e-40,1.8698030706e-13,0.0,3.10100650854e-08,8.04522773902e-07,1.88989100744e-06,8.94389787852e-13,1.60031805611e-08,1.78442556579e-11,3.6098036433e-06,1.64192404972e-11,2.67450728191e-16,3.21775421685e-18,1.90505092052e-13,8.16753980366e-06,1.37109809223e-05,-53.5991359914
1.92423115634e-11,9.31354887498e-29,1.97960809211e-87,1.3006915375e-42,8.63887344894e-203,4.45322576591e-14,7.15032990665e-14,3.49136081817e-09,1.94412135825e-117,1.67275889049e-25,1.40816503016e-06,2.19170470866e-21,2.93484233513e-46,1.10577003044e-265,1.16375414977e-26,1.27325151417e-37,2.01157900291e-29,1.73363948045e-26,2.00968150761e-30,2.43065369983e-19,1.43105139943e-30,8.47781479381e-72,2.01157900291e-29,7.26218270795e-61,2.43065369983e-19,3.16454550331e-84,5.30536436629e-15,1.16375414977e-26,8.47781479381e-72,4.14796229023e-13,1.16375414977e-26,2.35527485483e-17,3.47229708218e-23,6.84246041317e-27,2.41775604337e-07,2.05486559415e-40,1.53144305158e-13,0.0,2.67295915068e-08,7.22591370303e-07,1.71780565511e-06,6.97065685817e-13,1.38461663822e-08,1.41619724823e-11,3.38618095611e-06,1.34288178932e-11,1.91377366214e-16,1.78120496201e-18,1.48923022239e-13,7.52063410332e-06,1.24421408618e-05,-53.4391343913
1.58486519948e-11,5.97849790617e-29,5.83522063007e-89,3.909662501e-43,8.52640731104e-207,3.27906706985e-14,4.68093653905e-14,2.91663694979e-09,3.20242357958e-118,1.09540001169e-25,1.29001281761e-06,1.31034048844e-21,1.14639274125e-46,5.54841665263e-269,6.00508478218e-27,4.46858378294e-38,9.99613441689e-30,8.99599804821e-27,1.01136605906e-30,1.50459444597e-19,7.00495038395e-31,1.25529642513e-72,9.99613441689e-30,1.4971445885e-61,1.50459444597e-19,4.49413843327e-85,3.91290279168e-15,6.00508478218e-27,1.25529642513e-72,3.17031248984e-13,6.00508478218e-27,1.53339185701e-17,1.96552187141e-23,4.60576092583e-27,2.11792281394e-07,8.77621675749e-41,1.25321202533e-13,0.0,2.30154096347e-08,6.48484733338e-07,1.5602797063e-06,5.42488199731e-13,1.19690027179e-08,1.12232535477e-11,3.17508404697e-06,1.09701895019e-11,1.36683160684e-16,9.8095998527e-19,1.16268263396e-13,6.9235938618e-06,1.12843978261e-05,-53.2791327913
1.30403374514e-11,3.83122791092e-29,1.66651496367e-90,1.16593057646e-43,7.68010787701e-211,2.41000790611e-14,3.05323436837e-14,2.43343878265e-09,5.2427034989e-119,7.16078349212e-26,1.18115234182e-06,7.80932807107e-22,4.4581209168e-47,2.65511985689e-272,3.08625388635e-27,1.55761731347e-38,4.94745311016e-30,4.64946201225e-27,5.07071019543e-31,9.28494857671e-20,3.41514777182e-31,1.83757551129e-73,4.94745311016e-30,3.05785826138e-62,9.28494857671e-20,6.31785389456e-86,2.8809896021e-15,3.08625388635e-27,1.83757551129e-73,2.41913596115e-13,3.08625388635e-27,9.95472709464e-18,1.10873105292e-23,3.09570955252e-27,1.85353765832e-07,3.7326267877e-41,1.02462978001e-13,0.0,1.97962003066e-08,5.81512827988e-07,1.41619172973e-06,4.21576705789e-13,1.0336929734e-08,8.88144276019e-12,2.97590297721e-06,8.9512172973e-12,9.7435474233e-17,5.37483400311e-19,9.06576844768e-14,6.37271199863e-06,1.02286507657e-05,-53.1191311913
1.07188142389e-11,2.45105421374e-29,4.61142371745e-92,3.44964642226e-44,6.31336425581e-215,1.76798760399e-14,1.98430417935e-14,2.02772422366e-09,8.53007672717e-120,4.67301044664e-26,1.08090922813e-06,4.63949341797e-22,1.7259969477e-47,1.21174157166e-275,1.57978782356e-27,5.39245815518e-39,2.43885450353e-30,2.3934195947e-27,2.53284423485e-31,5.71219775013e-20,1.65832077901e-31,2.65938143272e-74,2.43885450353e-30,6.18768204752e-63,5.71219775013e-20,8.79185955721e-87,2.11759602037e-15,1.57978782356e-27,2.65938143272e-74,1.84293244877e-13,1.57978782356e-27,6.44421784394e-18,6.2324939661e-24,2.07772823845e-27,1.62063917966e-07,1.58090256102e-41,8.37005117818e-14,0.0,1.70091148403e-08,5.21040402008e-07,1.28449615924e-06,3.27139235803e-13,8.91929116849e-09,7.01807470472e-12,2.78805148219e-06,7.29527546784e-12,6.93261119944e-17,2.92991612218e-19,7.05979598439e-14,5.86454305739e-06,9.26648443504e-06,-52.9591295913
8.80169008802e-12,1.56544159669e-29,1.23633087607e-93,1.01261637043e-44,4.73638127719e-219,1.29459088523e-14,1.28492289529e-14,1.68751548099e-09,1.37934116366e-120,3.04425738412e-26,9.88653147268e-07,2.74760846295e-22,6.652700417e-48,5.27407980888e-279,8.05416421653e-28,1.8541632056e-39,1.19741502441e-30,1.22715032879e-27,1.26045530736e-31,3.50340743596e-20,8.02014445664e-32,3.8049819878e-75,1.19741502441e-30,1.24049683425e-63,3.50340743596e-20,1.21109981273e-87,1.55382935767e-15,8.05416421653e-28,3.8049819878e-75,1.40168197893e-13,8.05416421653e-28,4.15983128231e-18,3.49128133977e-24,1.39247368341e-27,1.41567932115e-07,6.66774441829e-42,6.83137256987e-14,0.0,1.45988393842e-08,4.66483254537e-07,1.16421912251e-06,2.5348857062e-13,7.68907855781e-09,5.53760751331e-12,2.61096643522e-06,5.93872090485e-12,4.92327660369e-17,1.58899191265e-19,5.49065013578e-14,5.39588614738e-06,8.39012319597e-06,-52.7991279913
7.22015988493e-12,9.98136287849e-30,3.21150259407e-95,2.94906111976e-45,3.24283421109e-223,9.46190220806e-15,8.29023046463e-15,1.40261039808e-09,2.21672375421e-121,1.9797684165e-26,9.03795347243e-07,1.62205850839e-22,2.55285221403e-48,2.1892441601e-282,4.08975040494e-28,6.33204934356e-40,5.85542091862e-31,6.26670832059e-28,6.24921831681e-32,2.14210987641e-20,3.86322893087e-32,5.38221588165e-76,5.85542091862e-31,2.46388460188e-64,2.14210987641e-20,1.65145659352e-88,1.13820980487e-15,4.08975040494e-28,5.38221588165e-76,1.06434027506e-13,4.08975040494e-28,2.67760104409e-18,1.94892511722e-24,9.31869223472e-28,1.23548386271e-07,2.80050332747e-42,5.57065866471e-14,0.0,1.25167532529e-08,4.17304697987e-07,1.05445441347e-06,1.9613443508e-13,6.62252236116e-09,4.36310911646e-12,2.44410729827e-06,4.82876156236e-12,3.48970952718e-17,8.57362637858e-20,4.26480799581e-14,4.96376886113e-06,7.59238744828e-06,-52.6391263913
5.91682835297e-12,6.3534825743e-30,8.08268612291e-97,8.52100993398e-46,2.02625975291e-227,6.90266737617e-15,5.32938206356e-15,1.16433178895e-09,3.54056500094e-122,1.28527429636e-26,8.25786290686e-07,9.54565145803e-23,9.75266136702e-49,8.66667508631e-286,2.06836763626e-28,2.14771069336e-40,2.85184647714e-31,3.18745440964e-28,3.08676252905e-32,1.30573944017e-20,1.85341769292e-32,7.52672687306e-77,2.85184647714e-31,4.84844081877e-65,1.30573944017e-20,2.22916605381e-89,8.32338745292e-16,2.06836763626e-28,7.52672687306e-77,8.06867897111e-14,2.06836763626e-28,1.71862319808e-18,1.08415851032e-24,6.22719778803e-28,1.07721626082e-07,1.17132266935e-42,4.5386202241e-14,0.0,1.0720173016e-08,3.73012209179e-07,9.54359611365e-07,1.51537121731e-13,5.69872562572e-09,3.43273040102e-12,2.28695556191e-06,3.92166264485e-12,2.46889131917e-17,4.60239393563e-20,3.30840971997e-14,4.56543212466e-06,6.86665258035e-06,-52.4791247912
4.84387068183e-12,4.03741009205e-30,1.97095644036e-98,2.44268147376e-46,1.1554676002e-231,5.02629550769e-15,3.41356222358e-15,9.65310139007e-10,5.62023774713e-123,8.32962903676e-27,7.54113395672e-07,5.59979357431e-23,3.70928650433e-49,3.27206289666e-289,1.04186936725e-28,7.23506480497e-41,1.38340318408e-31,1.61477222084e-28,1.51900785261e-32,7.93478170929e-21,8.85626840433e-33,1.04060937797e-77,1.38340318408e-31,9.4523733411e-66,7.93478170929e-21,2.97855558943e-90,6.07626477032e-16,1.04186936725e-28,1.04060937797e-77,6.10682268643e-14,1.04186936725e-28,1.09996817318e-18,6.01004520769e-25,4.15527786049e-28,9.3834459849e-08,4.87865728647e-43,3.69453562265e-14,0.0,9.17167467433e-09,3.33154265142e-07,8.63152348603e-07,1.16910613094e-13,4.89933618271e-09,2.6968266853e-12,2.1390141763e-06,3.18123921071e-12,1.74338103395e-17,2.45798592343e-20,2.56320407226e-14,4.19831593812e-06,6.20681033238e-06,-52.3191231912
3.96148050883e-12,2.56131450137e-30,4.65663516476e-100,6.94722035612e-47,6.01329774091e-236,3.65318504453e-15,2.17850974645e-15,7.9929554594e-10,8.86661643767e-124,5.38894691654e-27,6.88298877999e-07,3.27465725137e-23,1.40451822082e-49,1.17815270326e-292,5.22701095691e-29,2.42071816159e-41,6.6838393854e-32,8.14781847358e-29,7.44725277895e-33,4.80703326378e-21,4.21485696931e-33,1.42234794386e-78,6.6838393854e-32,1.82573048312e-66,4.80703326378e-21,3.93964446132e-91,4.42824924586e-16,5.22701095691e-29,1.42234794386e-78,4.61444121453e-14,5.22701095691e-29,7.02011485799e-19,3.32009124433e-25,2.76870827612e-28,8.16611422898e-08,2.02351943812e-43,3.00479322583e-14,0.0,7.83848680996e-09,2.97317358454e-07,7.80106728382e-07,9.00655199812e-14,4.2082536916e-09,2.11561236346e-12,1.99980697533e-06,2.57759123999e-12,1.22874089354e-17,1.30602461364e-20,1.98331260756e-14,3.86004596557e-06,5.60723246656e-06,-52.1591215912
3.23656192333e-12,1.62215360249e-30,1.06596090259e-101,1.96030559224e-47,2.85601132651e-240,2.65025647852e-15,1.38526195402e-15,6.60995237207e-10,1.39021597452e-124,3.48041120481e-27,6.27897692675e-07,1.90891710915e-23,5.29461200016e-50,4.04568753778e-296,2.61184955481e-29,8.04416904602e-42,3.21630958595e-32,4.09481426171e-29,3.63757074285e-33,2.90324009993e-21,1.99788054876e-33,1.92203148831e-79,3.21630958595e-32,3.49373128805e-67,2.90324009993e-21,5.15817867474e-92,3.22170828669e-16,2.61184955481e-29,1.92203148831e-79,3.48107883446e-14,2.61184955481e-29,4.46758644958e-19,1.82771983491e-25,1.84214599605e-28,7.10006259182e-08,8.35791128806e-44,2.44167605035e-14,0.0,6.69194812077e-09,2.65123186634e-07,7.04549892531e-07,6.92839918842e-14,3.61136815546e-09,1.65725323146e-12,1.86887809566e-06,2.08604365375e-12,8.64382484998e-18,6.90398278869e-21,1.53265092906e-14,3.54842093299e-06,5.06273663981e-06,-51.9991199912
2.64162843877e-12,1.02562846431e-30,2.36420000296e-103,5.48788436993e-48,1.23793951199e-244,1.91909608496e-15,8.77657405372e-16,5.45933418379e-10,2.16634562351e-125,2.24391095031e-27,5.72495572212e-07,1.10926593956e-23,1.98705855557e-50,1.32493296009e-299,1.29986278577e-29,2.65493141081e-42,1.54150270408e-32,2.04969790405e-29,1.7701337312e-33,1.74804441319e-21,9.43215223371e-34,2.56774376099e-80,1.54150270408e-32,6.62368032214e-68,1.74804441319e-21,6.68534408219e-93,2.33991003662e-16,1.29986278577e-29,2.56774376099e-80,2.62179984386e-14,1.29986278577e-29,2.83508680711e-19,1.00266661669e-25,1.22388500208e-28,6.16740599384e-08,3.43772744026e-44,1.98234944699e-14,0.0,5.70702325597e-09,2.36226009729e-07,6.35858739073e-07,5.32202563795e-14,3.09632681736e-09,1.29631746271e-12,1.74579139241e-06,1.68625931926e-12,6.06916933667e-18,3.63098459214e-21,1.18287655748e-14,3.26140079518e-06,4.56855437667e-06,-51.8391183912
2.15387728415e-12,6.47376869572e-31,5.08043648665e-105,1.52424435155e-48,4.8970124243e-249,1.38706915755e-15,5.54037106423e-16,4.50330582503e-10,3.35501399698e-126,1.44420580054e-27,5.21707159211e-07,6.42557020652e-24,7.42432465409e-51,4.13815051743e-303,6.44319787452e-30,8.7028315978e-43,7.35843304366e-33,1.02189975295e-29,8.58183152855e-34,1.04926613008e-21,4.43513343341e-34,3.391403017e-81,7.35843304366e-33,1.24413142841e-68,1.04926613008e-21,8.57707442733e-94,1.69656653251e-16,6.44319787452e-30,3.391403017e-81,1.97140630621e-14,6.44319787452e-30,1.79400812575e-19,5.4813913635e-26,8.11945535029e-29,5.35225176633e-08,1.40808357094e-44,1.60801873117e-14,0.0,4.86187134595e-09,2.10310169994e-07,5.73456788449e-07,4.08216675326e-14,2.65232661456e-09,1.01251994567e-12,1.63012985318e-06,1.36149784489e-12,4.2533410007e-18,1.89987697633e-21,9.11758223346e-15,2.99709563279e-06,4.1203010416e-06,-51.6791167912
1.75441202087e-12,4.0793720321e-31,1.05777114184e-106,4.20022644777e-49,1.76789012015e-253,1.0006727916e-15,3.48476422004e-16,3.70999748635e-10,5.16395019933e-127,9.27899539675e-28,4.75174230571e-07,3.71035151088e-24,2.76167779273e-51,1.23262075233e-306,3.18097337049e-30,2.83336817227e-43,3.49849292389e-33,5.07445632112e-30,4.14508239697e-34,6.27888499161e-22,2.0770989438e-34,4.4283675217e-82,3.49849292389e-33,2.31520893856e-69,6.27888499161e-22,1.08928776133e-94,1.22800863374e-16,3.18097337049e-30,4.4283675217e-82,1.47993855089e-14,3.18097337049e-30,1.13200175284e-19,2.98615531132e-26,5.37876910637e-29,4.6404934528e-08,5.74339557044e-45,1.30322892795e-14,0.0,4.13746207407e-09,1.87087767356e-07,5.16811196699e-07,3.12661379023e-14,2.26992961573e-09,7.897061526e-13,1.52149501193e-06,1.09799706347e-12,2.9751495495e-18,9.89015097697e-22,7.01881903176e-15,2.75375524222e-06,3.71394771275e-06,-51.5191151912
1.427590491e-12,2.56624710739e-31,2.13381261149e-108,1.14831036515e-49,5.82467386603e-258,7.205741013e-16,2.18387944799e-16,3.05257400463e-10,7.89934120073e-128,5.95142878018e-28,4.32564010623e-07,2.13572743159e-24,1.02272488757e-51,3.50157537924e-310,1.56413128856e-30,9.16179561916e-44,1.6566519003e-33,2.50976772699e-30,1.99464507134e-34,3.74578705912e-22,9.6886280886e-35,5.71668742805e-83,1.6566519003e-33,4.2684593737e-70,3.74578705912e-22,1.36941191084e-95,8.87341378616e-17,1.56413128856e-30,5.71668742805e-83,1.10918032843e-14,1.56413128856e-30,7.12253253346e-20,1.62114289595e-26,3.55802196164e-29,4.01962398365e-08,2.33287964335e-45,1.05528323431e-14,0.0,3.51723456587e-09,1.66296484222e-07,4.65429913379e-07,2.39126361376e-14,1.94089909704e-09,6.15031238397e-13,1.41950636401e-06,8.84457612022e-13,2.07713656129e-18,5.12220234516e-22,5.39625535921e-15,2.5297593822e-06,3.3457948612e-06,-51.3591135911
1.16047853647e-12,1.61165713266e-31,4.17056328843e-110,3.11468644972e-50,1.75137941111e-262,5.17914162384e-16,1.36365540854e-16,2.50847166567e-10,1.20093864246e-128,3.81056987402e-28,3.93567570368e-07,1.22547366676e-24,3.77063422251e-52,9.48654994312e-314,7.66021536112e-31,2.94234331116e-44,7.81332936322e-34,1.2363468582e-30,9.56263028588e-35,2.22775447184e-22,4.50113450954e-35,7.29594870692e-84,7.81332936322e-34,7.79666988454e-71,2.22775447184e-22,1.70417272041e-96,6.40086749908e-17,7.66021536112e-31,7.29594870692e-84,8.29949308963e-15,7.66021536112e-31,4.46875384379e-20,8.77036217754e-27,2.35019590811e-29,3.47856664147e-08,9.43624580032e-46,8.53760551367e-15,0.0,2.9867947726e-09,1.47697553098e-07,4.18858981546e-07,1.82620863004e-14,1.65805412639e-09,4.78297980099e-13,1.32380078394e-06,7.11614017671e-13,1.44743460072e-18,2.6392887571e-22,4.14347795808e-15,2.32360864179e-06,3.01244774275e-06,-51.1991119911
9.4239287092e-13,1.01045239877e-31,7.89781632898e-112,8.38181074985e-51,4.80597102546e-267,3.71560472167e-16,8.48401315289e-17,2.05874525103e-10,1.81456230307e-129,2.43560594659e-28,3.57898309965e-07,7.00954016536e-25,1.38401166021e-52,2.45111648657e-317,3.73648601811e-31,9.3851506208e-45,3.67024965656e-34,6.06610489704e-31,4.56739296972e-35,1.32085530822e-22,2.08274597228e-35,9.20567487585e-85,3.67024965656e-34,1.4109257927e-71,1.32085530822e-22,2.09933210976e-97,4.60941413825e-17,3.73648601811e-31,9.20567487585e-85,6.2000031518e-15,3.73648601811e-31,2.79578050704e-20,4.72825710584e-27,1.55013394261e-29,3.00752233576e-08,3.80092643125e-46,6.90115605932e-15,0.0,2.53364740317e-09,1.31073860457e-07,3.76679976682e-07,1.39265340321e-14,1.41514072247e-09,3.71423721859e-13,1.2340319469e-06,5.71878263553e-13,1.00672418265e-18,1.35298646688e-22,3.17747150623e-15,2.13391589642e-06,2.71079341184e-06,-51.0391103911
7.64519004282e-13,6.32452752227e-32,1.44908285599e-113,2.237844146e-51,1.20357827013e-271,2.66068711287e-16,5.25918856798e-17,1.68751030321e-10,2.72485921172e-130,1.5540769858e-28,3.25290521588e-07,3.99670838201e-25,5.05748795223e-53,6.03748219218e-321,1.81526631639e-31,2.97320124714e-45,1.71715574516e-34,2.96443744092e-31,2.1733950306e-35,7.80740754752e-23,9.59854092681e-36,1.14832819479e-85,1.71715574516e-34,2.52962550548e-72,7.80740754752e-23,2.55998086536e-98,3.31368644479e-17,1.81526631639e-31,1.14832819479e-85,4.62405708053e-15,1.81526631639e-31,1.74415212385e-20,2.54022370593e-27,1.02094913338e-29,2.59783180384e-08,1.52462483327e-46,5.57347851849e-15,0.0,2.14695880987e-09,1.16228180299e-07,3.38507581156e-07,1.06048716717e-14,1.20671783679e-09,2.88011909839e-13,1.14986975525e-06,4.59043994687e-13,6.98875317553e-19,6.90043334733e-23,2.4335618502e-15,1.95939831917e-06,2.43797927024e-06,-50.8791087911
6.19592272573e-13,3.95193085512e-32,2.57604403339e-115,5.92775563231e-52,2.75080503158e-276,1.90173801083e-16,3.24830550414e-17,1.38146748661e-10,4.06665537831e-131,9.89888866458e-29,2.95498029724e-07,2.27165712623e-25,1.83992333925e-53,0.0,8.78358771178e-32,9.35497266208e-46,8.00162830665e-35,1.44290404495e-31,1.03035821292e-35,4.60068116587e-23,4.40584023332e-36,1.4161620726e-86,8.00162830665e-35,4.49329903615e-73,4.60068116587e-23,3.09015540794e-99,2.37813159115e-17,8.78358771178e-32,1.4161620726e-86,3.44306638485e-15,8.78358771178e-32,1.08500139986e-20,1.35997263716e-27,6.7144230729e-30,2.24185144919e-08,6.09003546827e-47,4.49727591981e-15,0.0,1.81734756028e-09,1.02981530889e-07,3.03987290443e-07,8.06375843248e-15,1.02805657458e-09,2.23008273406e-13,1.07099977108e-06,3.68041384404e-13,4.84246572015e-19,3.50135096827e-23,1.86143212279e-15,1.79886991627e-06,2.19139306601e-06,-50.7191071911
5.01631861991e-13,2.4652422991e-32,4.43697744959e-117,1.55782696007e-52,5.73769638776e-281,1.35675099514e-16,1.99901341728e-17,1.12949760724e-10,6.03186747992e-132,6.2943191168e-29,2.68292905999e-07,1.28709466225e-25,6.66399041384e-54,0.0,4.23309623338e-32,2.9234515192e-46,3.71365594528e-35,6.99512370768e-32,4.86650396373e-36,2.70272031782e-23,2.01421986026e-36,1.72661863999e-87,3.71365594528e-35,7.90735880683e-74,2.70272031782e-23,3.6924273109e-100,1.70380207294e-17,4.23309623338e-32,1.72661863999e-87,2.55952007225e-15,4.23309623338e-32,6.73040013537e-21,7.25563957873e-28,4.40943575028e-30,1.93284161956e-08,2.42247866914e-47,3.62569655707e-15,0.0,1.53669973169e-09,9.11716482496e-08,2.72793247146e-07,6.12264838634e-15,8.75051223464e-10,1.72425392113e-13,9.97122655764e-07,2.94734263238e-13,3.34896846627e-19,1.76754831549e-23,1.42198859105e-15,1.65123455676e-06,1.96864426126e-06,-50.5591055911
4.05719282107e-13,1.53524929719e-32,7.40448803714e-119,4.06178197566e-53,1.09221364806e-285,9.6614473489e-17,1.22573127073e-17,9.22317342002e-11,8.89175179572e-133,3.99539279977e-29,2.43464255603e-07,7.26951746827e-26,2.40291695939e-54,0.0,2.03188416902e-32,9.07370021657e-47,1.7166413268e-35,3.3776615893e-32,2.28994579593e-36,1.58286457103e-23,9.17148391864e-37,2.08121250361e-88,1.7166413268e-35,1.37865183004e-74,1.58286457103e-23,4.36748698228e-101,1.21860005031e-17,2.03188416902e-32,2.08121250361e-88,1.89960199381e-15,2.03188416902e-32,4.16309306495e-21,3.85752329126e-28,2.89152568259e-30,1.66486621381e-08,9.59584906536e-48,2.92046559003e-15,0.0,1.29800624477e-09,8.06515700789e-08,2.4462619861e-07,4.64206105632e-15,7.4414080002e-10,1.33122415128e-13,9.27953617333e-07,2.3575245368e-13,2.31170925812e-19,8.87734932907e-24,1.08489850714e-15,1.5154794678e-06,1.76754669057e-06,-50.399103991
3.27814075279e-13,9.54480865694e-33,1.19722761415e-120,1.05070904132e-53,1.8974481463e-290,6.86715444669e-17,7.48851214533e-18,7.52187039657e-11,1.30269873008e-133,2.53173715365e-29,2.20817072425e-07,4.09287109948e-26,8.62606895019e-55,0.0,9.71391630777e-33,2.79710077874e-47,7.90336550887e-36,1.62442497568e-32,1.07352608207e-36,9.24166226006e-24,4.15936420288e-37,2.4801215326e-89,7.90336550887e-36,2.38141338169e-75,9.24166226006e-24,5.11374791177e-102,8.70085698781e-18,9.71391630777e-33,2.4801215326e-89,1.40752989377e-15,9.71391630777e-33,2.56776930617e-21,2.04375455425e-28,1.89339317802e-30,1.43270258932e-08,3.78521159638e-48,2.35034411273e-15,0.0,1.09521981258e-09,7.12883239177e-08,2.19211573795e-07,3.51440733076e-15,6.32239952455e-10,1.02629183226e-13,8.63221866609e-07,1.8835339038e-13,1.59269646869e-19,4.43579731551e-24,8.26658628471e-16,1.39066916809e-06,1.58610243455e-06,-50.239102391
2.64600681908e-13,5.92412984595e-33,1.87556573534e-122,2.69660167201e-54,3.00832335441e-295,4.87196342785e-17,4.55844298098e-18,6.12663108291e-11,1.89680098694e-134,1.60149709279e-29,2.00171159995e-07,2.29708961026e-26,3.08288164175e-55,0.0,4.62534757819e-33,8.56380872655e-48,3.62409168982e-36,7.78118907945e-33,5.01394164475e-37,5.37922995423e-24,1.87874957984e-37,2.9219046172e-90,3.62409168982e-36,4.07541659979e-76,5.37922995423e-24,5.92700157205e-103,6.2018557166e-18,4.62534757819e-33,2.9219046172e-90,1.04122256544e-15,4.62534757819e-33,1.57928509154e-21,1.0790367684e-28,1.23801036485e-30,1.23176082052e-08,1.48689473141e-48,1.88985954605e-15,0.0,9.231293191e-10,6.2961713535e-08,1.96297674954e-07,2.65682569441e-15,5.36678175458e-10,7.90060366458e-14,8.02670082654e-07,1.50308066205e-13,1.09524296631e-19,2.20514141224e-24,6.29082185193e-16,1.27593981334e-06,1.42248683671e-06,-50.079100791
2.1336134238e-13,3.67071726176e-33,2.84683128562e-124,6.86624978392e-55,4.35282689231e-300,3.45003741473e-17,2.76476505053e-18,4.98388515166e-11,2.74486293505e-135,1.01130487674e-29,1.81360115412e-07,1.28515406807e-26,1.09690885295e-55,0.0,2.19355736472e-33,2.60411980407e-48,1.65516346766e-36,3.71240258459e-33,2.33305634027e-37,3.12143150756e-24,8.45211600196e-38,3.40326401513e-91,1.65516346766e-36,6.90981249932e-77,3.12143150756e-24,6.80015482863e-104,4.41306247329e-18,2.19355736472e-33,3.40326401513e-91,7.68989570062e-16,2.19355736472e-33,9.68567108645e-22,5.6771592196e-29,8.0830910744e-31,1.05801143309e-08,5.81639095339e-49,1.51826060867e-15,0.0,7.77249660328e-10,5.55631976811e-08,1.75653979543e-07,2.00559735419e-15,4.55146399927e-10,6.07322537493e-14,7.46053888286e-07,1.19807155701e-13,7.51736399021e-20,1.09063031389e-24,4.78115322607e-16,1.17049392888e-06,1.27503459436e-06,-49.919099191
1.71870731295e-13,2.27062974247e-33,4.18663447169e-126,1.73456614665e-55,5.74791793046e-305,2.43857530331e-17,1.67078531987e-18,4.04915809904e-11,3.94766850993e-136,6.37509198731e-30,1.6423037345e-07,7.1673702648e-27,3.8855633614e-56,0.0,1.03611562835e-33,7.8648441124e-49,7.5289985451e-37,1.7641152385e-33,1.08155959594e-37,1.80572325874e-24,3.78718575641e-38,3.91887836434e-92,7.5289985451e-37,1.16069348783e-77,1.80572325874e-24,7.72308102021e-105,3.1348537318e-18,1.03611562835e-33,3.91887836434e-92,5.67006791559e-16,1.03611562835e-33,5.92329751387e-22,2.97655032985e-29,5.26987582951e-31,9.07920809034e-09,2.2657410074e-49,1.21865798604e-15,0.0,6.53725281139e-10,4.8994855548e-08,1.57069547803e-07,1.51179934239e-15,3.85650117645e-10,4.66174204842e-14,6.93141336184e-07,9.53838511728e-14,5.14989455087e-20,5.36654841537e-25,3.62912585622e-16,1.07359550562e-06,1.14222685776e-06,-49.759097591
1.38308709267e-13,1.40220248807e-33,5.96543661136e-128,4.34741002536e-56,6.92694920425e-310,1.72044628698e-17,1.00601344821e-18,3.28557854944e-11,5.64263307985e-137,4.01179947379e-30,1.48640308076e-07,3.98466553502e-27,1.37027335446e-56,0.0,4.87441002617e-34,2.35914391323e-49,3.41105042925e-37,8.34952220147e-34,4.99522390776e-38,1.04138725156e-24,1.6901387978e-38,4.46133115638e-93,3.41105042925e-37,1.93163855473e-78,1.04138725156e-24,8.68261235914e-106,2.22307071549e-18,4.87441002617e-34,4.46133115638e-93,4.17394772784e-16,4.87441002617e-34,3.61211880038e-22,1.55518733647e-29,3.43078111903e-31,7.78393523252e-09,8.78921820683e-50,9.77318392589e-16,0.0,5.49245823731e-10,4.31684334804e-08,1.40351531383e-07,1.13792666649e-15,3.26468289177e-10,3.5731133888e-14,6.43712406099e-07,7.58505219753e-14,3.52134636144e-20,2.62717441895e-25,2.75115772211e-16,9.84565436888e-07,1.02267927458e-06,-49.599095991
