0-Abriel 2000,1-Abriel 2001,2-Abriel 2001,3-Abriel 2001,4-Abriel 2001,5-Abriel 2001,6-Aiba 2014,7-Akai 2000,8-Albert 2008,9-Amin 2005,10-An 1998,11-Bankston 2007a,12-Bankston 2007b,13-Baroudi 2000b,14-Baroudi 2001,15-Beckermann 2014,16-Bezzina 2003,17-Calloe 2011,18-Casini 2007,19-Chang 2004,20-Chen 2016,21-Cordeiro 2006,22-Crotti 2012a,23-Deschenes 2000,25-Ellinor 2008,26-Ge 2008,27-Gosselin-Badaroudine 2012,28-Groenewegen 2003a,29-Hayashi 2015,30-Hsueh 2009,31-Hu 2007,32-Hu 2010,33-Hu 2014,34-Huang 2009,37-Itoh 2007,38-Juang 2014a,39-Kato 2014,40-Keller 2005,41-Keller 2006,42-Lin 2008,43-Liu 2002,44-Lupoglazoff 2001,45-Makita 2002,46-Makita 2005,47-Makita 2008,48-Makiyama 2008,49-Marangoni 2011,50-Mohler 2004,51-Mok 2003,52-Moreau 2013,53-Nakajima 2015,54-Neu 2010,55-Nguyen 2008,56-Otagiri 2008,57-Rivolta 2001,58-Rossenbacker 2004,59-Ruan 2007,60-Ruan 2010,61-Saber 2015,62-Samani 2009,63-Shuraih 2007,64-Smits 2005a,65-Smits 2005b,66-Sottas 2013,67-Swan 2014,68-Tan 2001,69-Viswanathan 2003,70-Wang 2002,71-Wang 2007a,73-Wang 2008,74-Wang 2016,75-Wedekind 2001,76-Wehrens 2003,77-Wei 1999,78-Yang 2002,79-Zeng 2013,sum,gauss,x
8.01653030213e-20,1.34640543684e-119,4.64560665205e-97,5.15872835888e-163,1.22729555551e-152,2.95490430484e-149,0.0010177859994,0.000820162890328,2.89699075004e-108,0.000895467421814,9.06898414839e-09,1.95265928295e-10,7.34563031662e-07,9.37060438895e-05,4.30024232302e-08,3.49089890271e-05,0.000629249134337,0.000186904646045,0.000502183164425,3.56164251108e-22,0.00112367492312,5.45041722654e-95,5.17645130422e-05,1.32349985416e-10,3.46921844713e-132,0.000703793574836,1.09920608955e-20,0.00045673201055,0.0015885286982,0.00113620383979,1.97994350926e-146,5.17645130422e-05,3.10276033981e-05,3.10367852327e-08,3.9210303556e-05,2.23771154661e-05,0.000535149504781,0.000592185050013,4.76269034769e-35,6.5701883352e-14,0.000324289423523,2.19761924494e-05,0.000171471869618,0.00063848679895,0.000643788620663,0.000814873362192,0.000273997674624,2.45492623814e-30,5.63187969352e-41,0.000110868369065,0.000581452665694,0.00012706933153,2.62033128136e-05,0.000456641620456,1.14745485863e-11,1.32152842597e-16,4.76407879669e-21,2.51349664804e-08,5.45789779756e-06,0.000326153196883,1.34808478302e-241,0.000168340608909,5.77554747588e-05,1.09915369462e-10,0.000491105939749,9.46973177058e-05,0.000977513499239,7.54971896248e-06,0.000292186071883,0.000292186071883,2.29754866541e-05,5.87527466327e-06,5.58302238242e-17,4.01483159899e-08,2.16371891606e-95,0.00110292246915,0.0185495016125,0.0302003773234,-81.9194191942
1.73541275736e-19,2.25272469457e-117,1.89396504517e-95,3.26274971258e-160,6.27104396551e-150,1.40621145969e-146,0.00103015481268,0.000823606738095,1.12475835403e-106,0.000889031813116,1.06499188138e-08,2.49319756322e-10,9.27776399595e-07,8.75540216893e-05,3.08223769045e-08,2.39150002466e-05,0.000623418519969,0.000229296594941,0.000493622685201,2.05031825183e-22,0.0011338218333,1.1296771094e-97,4.69927682259e-05,9.39265845013e-11,3.87274505743e-130,0.00071188534449,5.42844450193e-21,0.000469241238232,0.00167180470923,0.00110556074923,8.45002413787e-151,4.69927682259e-05,2.76484719359e-05,2.58087772761e-08,3.43230360607e-05,1.54211926071e-05,0.000533339869054,0.000628328106669,1.62829163513e-35,4.17050521805e-14,0.000335981389116,1.93398515704e-05,0.000160405530776,0.000604127366311,0.000627116540925,0.000840482402208,0.000265564029923,1.13778985443e-29,2.57059385951e-42,0.000102960647357,0.000522889160013,0.000117043994694,2.16903923949e-05,0.000437136659417,1.56981145768e-11,3.22783502595e-16,9.3026091147e-21,3.22498874305e-08,6.0657662584e-06,0.000312042251722,2.15758654371e-250,0.000153338502752,5.50853094754e-05,1.92588386302e-10,0.000511282901185,8.73850630765e-05,0.000946798899921,6.96206329306e-06,0.000274714538303,0.000274714538303,2.05413587161e-05,5.30047257099e-06,9.7495163148e-17,4.78968685575e-08,3.30848927434e-97,0.00110887771044,0.0184448833697,0.0301770541923,-81.7594175942
3.72724208953e-19,3.58805675501e-115,7.47831548491e-94,1.94947574208e-157,3.0270772559e-147,6.32194655806e-144,0.00104151603367,0.000826531751938,4.24704036654e-105,0.000881945321303,1.24925585134e-08,3.17731421013e-10,1.16770314262e-06,8.17278304029e-05,2.19817637864e-08,1.6146796456e-05,0.000617368240065,0.000279089554645,0.00048499151279,1.1761618926e-22,0.00114261707471,2.1429289069e-100,4.25991870829e-05,6.6423496879e-11,4.16347472694e-128,0.000719650739971,2.66435933938e-21,0.000481788435286,0.00175164376289,0.00107383332081,3.10214541706e-155,4.25991870829e-05,2.45947517605e-05,2.14274327402e-08,2.99743819666e-05,1.04896087266e-05,0.000531389438524,0.000665345047985,5.52355959295e-36,2.63610912572e-14,0.000347863148846,1.69870709122e-05,0.000149878636372,0.000570555211953,0.00061035945051,0.000865755347825,0.000257263286281,5.17428077322e-29,1.11237373779e-43,9.55055937914e-05,0.000468261248021,0.000107653274679,1.78830422845e-05,0.000418012673036,2.14198061528e-11,7.78168451097e-16,1.80645090482e-20,4.12623545166e-08,6.73414845478e-06,0.000298279828905,2.39545695052e-259,0.00013939771669,5.25151362408e-05,3.34317258439e-10,0.000531721344513,8.05354597921e-05,0.000915568456063,6.41573762238e-06,0.000257946412456,0.000257946412456,1.83369144084e-05,4.77706371643e-06,1.69404622228e-16,5.70543849942e-08,4.85747691713e-99,0.00111356676869,0.0183568840241,0.0301493109012,-81.5994159942
7.9422012296e-19,5.44038217607e-113,2.85981476745e-92,1.10038556911e-154,1.3803847088e-144,2.68499810186e-141,0.00105183317718,0.000828932310416,1.55965518156e-103,0.000874224284171,1.46377366164e-08,4.04144696857e-10,1.46452386185e-06,7.62165373511e-05,1.55984756314e-08,1.07444753697e-05,0.000611105762509,0.000337021827022,0.000476298522628,6.72338228816e-23,0.00115002788481,3.72040356719e-103,3.85605287742e-05,4.68083695088e-11,4.31064958491e-126,0.000727077105803,1.29966466362e-21,0.000494358547541,0.00182715669469,0.00104116376628,9.79637512731e-160,3.85605287742e-05,2.18404790696e-05,1.77617136146e-08,2.61152282816e-05,7.04251993667e-06,0.000529299804289,0.000703135077406,1.859143457e-36,1.65921232776e-14,0.000359925314002,1.48918460866e-05,0.000139879498492,0.000537847835936,0.000593547593177,0.000890614569925,0.000249099333093,2.30888472578e-28,4.56357458206e-45,8.84871673376e-05,0.00041759001432,9.88723992907e-05,1.46851431859e-05,0.000399293417957,2.91500788653e-11,1.85166909367e-15,3.48853517632e-20,5.26448290219e-08,7.46820868102e-06,0.000284874178775,1.84492044284e-268,0.000126474281003,5.00425309744e-05,5.74969134558e-10,0.000552387271745,7.41288893274e-05,0.000883938386756,5.90822013068e-06,0.000241881724003,0.000241881724003,1.63439111337e-05,4.30098077898e-06,2.92884187804e-16,6.78598752095e-08,6.8476867502e-101,0.00111697334509,0.0182836869291,0.0301171596769,-81.4394143941
1.67904617631e-18,7.85268967425e-111,1.05919110481e-90,5.867659615e-152,5.94661401186e-142,1.07728378029e-138,0.0010610728725,0.00083080379004,5.57039302358e-102,0.000865886400064,1.7132230368e-08,5.13082085956e-10,1.83035500146e-06,7.10090711843e-05,1.10134907951e-08,7.0463939756e-06,0.000604638761754,0.000403776410915,0.000467552515092,3.82986426416e-23,0.00115602652545,5.91154765976e-106,3.48542736231e-05,3.28695580212e-11,4.29812726784e-124,0.000734152247721,6.30073107519e-22,0.000506936079222,0.0018974728202,0.00100769504036,2.66113994663e-164,3.48542736231e-05,1.93611114298e-05,1.46998058279e-08,2.2699509051e-05,4.66685545873e-06,0.000527072666612,0.00074158680387,6.20888716763e-37,1.03993073199e-14,0.000372157800563,1.30299651537e-05,0.000130395420428,0.000506073684712,0.000576710529351,0.000914981815702,0.000241075738494,1.01092476395e-27,1.77499339983e-46,8.18890278022e-05,0.000370847451383,9.06760555615e-05,1.20109609427e-05,0.000381000316914,3.95658124691e-11,4.34891185125e-15,6.69970381381e-20,6.69781801697e-08,8.27345571454e-06,0.000271832266291,9.85680223388e-278,0.000114522519872,4.76650556171e-05,9.79686895145e-10,0.00057324460329,6.81456684571e-05,0.000852022891281,5.43711084653e-06,0.000226517799223,0.000226517799223,1.45451555499e-05,3.86842333844e-06,5.03842826422e-16,8.05896381229e-08,9.26892034799e-103,0.00111908556979,0.0182237138412,0.0300806146791,-81.2794127941
3.52170409582e-18,1.07901226728e-108,3.79938272652e-89,2.95581952601e-149,2.42009455902e-139,4.08328068639e-136,0.00106920504311,0.000832142580112,1.93489822583e-100,0.000856950660303,2.00295560547e-08,6.50144760606e-10,2.27954979493e-06,6.60942720405e-05,7.73732856943e-09,4.55440336481e-06,0.000597975103198,0.000479945945201,0.000458762201265,2.17397143698e-23,0.00116059045594,8.59688649506e-109,3.14586787442e-05,2.30002622657e-11,4.12729569524e-122,0.000740864465991,3.03578978209e-22,0.000519505121105,0.00196175648784,0.000973569818385,6.21826281994e-169,3.14586787442e-05,1.71335286791e-05,1.21464773574e-08,1.96842172985e-05,3.05244666337e-06,0.000524709832617,0.000780578555316,2.05741375587e-37,6.49038897226e-15,0.00038454983241,1.13789619629e-05,0.000121412821096,0.000475292176223,0.000559877056316,0.000938778608458,0.000233195752637,4.3430991587e-27,6.54523880934e-48,7.56946310702e-05,0.000327962206341,8.30385745607e-05,9.78453320407e-06,0.000363152472736,5.35619769974e-11,1.00815034014e-14,1.2795688347e-19,8.49741595049e-08,9.15575560906e-06,0.000259159804894,3.65311690094e-287,0.000103495552844,4.53802630386e-05,1.65381565333e-09,0.000594255253872,6.25661499277e-05,0.000819933494278,5.0001283417e-06,0.000211849442991,0.000211849442991,1.29244892985e-05,3.47584589298e-06,8.62427740947e-16,9.55624939469e-08,1.20466568676e-104,0.00111989607082,0.0181755541981,0.0300396919907,-81.1194111941
7.32844028849e-18,1.41141019521e-106,1.31993960948e-87,1.40664300373e-146,9.30438978909e-137,1.46211429528e-133,0.0010762030698,0.00083294609433,6.5365028794e-99,0.000847437277163,2.3390859612e-08,8.22255013704e-10,2.82903103414e-06,6.14609387062e-05,5.40854314673e-09,2.90120838972e-06,0.000591122827298,0.000565994458641,0.000449936189172,1.22969996392e-23,0.00116370247407,1.14422134367e-111,2.83528230236e-05,1.60376335104e-11,3.81681984204e-120,0.000747202587598,1.45369589742e-22,0.000532049380718,0.00201922351473,0.000938929508422,1.24988335913e-173,2.83528230236e-05,1.51360221462e-05,1.00207702207e-08,1.70293819212e-05,1.9706036679e-06,0.000522213213847,0.000819978815095,6.76451271273e-38,4.03367499651e-15,0.000397089946984,9.91805958758e-06,0.000112917356047,0.000445553804852,0.000543075133822,0.000961926660091,0.000225462311643,1.83081718295e-26,2.28818648174e-49,6.98873184413e-05,0.000288825548766,7.59341034806e-05,7.9389900079e-06,0.000345766693957,7.23184759751e-11,2.30673372851e-14,2.4303412465e-19,1.0750194508e-07,1.01213438692e-05,0.000246861294198,9.39204628508e-297,9.33457607272e-05,4.31857017339e-05,2.76594748367e-09,0.000615379222243,5.73708148497e-05,0.000787778435227,4.59510629766e-06,0.00019786912544,0.00019786912544,1.14667687947e-05,3.11994585187e-06,1.46885470883e-15,1.13145650987e-07,1.50333599345e-106,0.00111940201695,0.0181378959765,0.0299944096054,-80.9594095941
1.51299925291e-17,1.75751499534e-104,4.44116979972e-86,6.32386867509e-144,3.37937535156e-134,4.94591202794e-131,0.00108204393581,0.000833212779115,2.14757247737e-97,0.000837367607757,2.72859125069e-08,1.03794954184e-09,3.49865577129e-06,5.70978727266e-05,3.76177460056e-09,1.82141630808e-06,0.000584090133464,0.000662217266714,0.000441082970486,6.93137446143e-24,0.00116535082418,1.39382339808e-114,2.55166421006e-05,1.11433649558e-11,3.39928439934e-118,0.000753155997214,6.91825480486e-23,0.000544552214519,0.00206915705638,0.000903913307005,2.16107057634e-178,2.55166421006e-05,1.33482736175e-05,8.2539887872e-09,1.46980144191e-05,1.25567705474e-06,0.000519584823688,0.00085964678265,2.20677676115e-38,2.49628948091e-15,0.000409766003462,8.62810569913e-06,0.00010489403451,0.000416900320403,0.000526331815326,0.000984348293334,0.000217878042176,7.57276604318e-26,7.58393319233e-51,6.4450399901e-05,0.00025329739415,6.93367646288e-05,6.41583500343e-06,0.000328857531338,9.73863498468e-11,5.20951268048e-14,4.59056789168e-19,1.35619355826e-07,1.11768368576e-05,0.000234940061141,1.6750431743e-306,8.40252139881e-05,4.10789203042e-05,4.58308375697e-09,0.000636574694624,5.25403568029e-05,0.000755662106453,4.21998996753e-06,0.000184567171564,0.000184567171564,1.01578399081e-05,2.79765157472e-06,2.48922094286e-15,1.33761267805e-07,1.80134830931e-108,0.00111760513417,0.0181094609939,0.0299447874148,-80.7994079941
3.09909109656e-17,2.08335725381e-102,1.44724811591e-84,2.68580680566e-141,1.15951919781e-131,1.58053612572e-128,0.00108670835293,0.000832942118616,6.86222959573e-96,0.000826764074245,3.17942235118e-08,1.3077333544e-09,4.31161121675e-06,5.29939194311e-05,2.60332538473e-09,1.12699601334e-06,0.000576885363795,0.000768700724402,0.000432210907751,3.89326923952e-24,0.0011655292711,1.55394023325e-117,2.29309540383e-05,7.7154453008e-12,2.91556752407e-116,0.000758714666798,3.2722061811e-23,0.000556996661993,0.00211092246301,0.000868657306911,3.21415981546e-183,2.29309540383e-05,1.17513254348e-05,6.78795035567e-09,1.26560301619e-05,7.89739933347e-07,0.000516826774661,0.000899433058101,7.1431092585e-39,1.53834185292e-15,0.000422565193493,7.49150159864e-06,9.73273319383e-05,0.000389364974661,0.000509673185037,0.00100596687061,0.000210445266621,3.07346608225e-25,2.3830587326e-52,5.93672312265e-05,0.000221212235019,6.32208011042e-05,5.16421013003e-06,0.000312437324562,1.30798591549e-10,1.16124592228e-13,8.62305438686e-19,1.70609394875e-07,1.23292422764e-05,0.000223398304217,2.07233952758e-316,7.54860624739e-05,3.90574717224e-05,7.52365184747e-09,0.000657798161715,4.80557577251e-05,0.000723684543164,3.8728325558e-06,0.000171931952144,0.000171931952144,8.98450832143e-06,2.50611052126e-06,4.19736306668e-15,1.57893774918e-07,2.07248531586e-110,0.00111451169563,0.0180889466539,0.0298908471937,-80.6394063941
6.29793885546e-17,2.35097158458e-100,4.56762989167e-83,1.07760518584e-138,3.75848161565e-129,4.77150564046e-126,0.00109018086765,0.000832134636374,2.13254253305e-94,0.000815650080782,3.70062777984e-08,1.64450579423e-09,5.2948400639e-06,4.91380058647e-05,1.79261633177e-09,6.87255781208e-07,0.000569516986683,0.000885283865288,0.000423328222139,2.17913627405e-24,0.00116423713948,1.58558572056e-120,2.05774763875e-05,5.32321750702e-12,2.40828826848e-114,0.00076386918373,1.5381754894e-23,0.000569365481567,0.00214398069266,0.000833293664465,4.11211295982e-188,2.05774763875e-05,1.03275430492e-05,5.57346723353e-09,1.08721486531e-05,4.90250119229e-07,0.000513941275596,0.000939180448567,2.29415729151e-39,9.44005730408e-16,0.000435474054542,6.49212648238e-06,9.0201297622e-05,0.000362972828658,0.000493124300911,0.00102670722626,0.000203166008823,1.22395833709e-24,7.0992448959e-54,5.46212848817e-05,0.000192384851502,5.75607090823e-05,4.14016272724e-06,0.000296516258327,1.75212143609e-10,2.55492863201e-13,1.61083623097e-18,2.14022837884e-07,1.35859685547e-05,0.000212237140437,0.0,6.76808858466e-05,3.7118917382e-05,1.22364832322e-08,0.000679004548989,4.38983557122e-05,0.000691940968314,3.55179153684e-06,0.000159950074424,0.000159950074424,7.93450631342e-06,2.24267756863e-06,7.04235820602e-15,1.86098023297e-07,2.2894826316e-112,0.00111013248517,0.0180749756008,0.0298326125845,-80.479404794
1.26978737946e-16,2.52551488103e-98,1.3961790551e-81,4.084487307e-136,1.15090610118e-126,1.36081607745e-123,0.00109244994641,0.000830791893631,6.44533064288e-93,0.000804049927626,4.30249156201e-08,2.06407209849e-09,6.47949224776e-06,4.55191756349e-05,1.22820102832e-09,4.13044921625e-07,0.00056199358034,0.0010115241981,0.000414442981762,1.21542794303e-24,0.00116147931802,1.48072358917e-123,1.84388353664e-05,3.65978859888e-12,1.9157710193e-112,0.000768610777356,7.18608303777e-24,0.000581641188261,0.00216789988546,0.000797949832863,4.52544882084e-193,1.84388353664e-05,9.06057128629e-06,4.56903262478e-09,9.31777697061e-06,3.00385376276e-07,0.000510930628684,0.000978724892246,7.31082005781e-40,5.76846512029e-16,0.000448478485858,5.61525837508e-06,8.34996569857e-05,0.000337741113432,0.000476709143705,0.00104649609872,0.000196042000354,4.7826562805e-24,2.00505704973e-55,5.01962147094e-05,0.000166615694692,5.23313567743e-05,3.30593038773e-06,0.000281102427,2.34089263216e-10,5.54831121471e-13,2.99252099858e-18,2.67727636811e-07,1.49548329647e-05,0.000201456654609,0.0,6.05630047243e-05,3.52608309285e-05,1.97170337825e-08,0.000700147359879,4.00499049194e-05,0.000660521394386,3.25512493175e-06,0.000148606571108,0.000148606571108,6.99645665996e-06,2.0049035461e-06,1.17567740128e-14,2.190083297e-07,2.42848468842e-114,0.00110448273469,0.0180660544709,0.0297701090794,-80.319403194
2.5399902025e-16,2.58268478863e-96,4.1332686062e-80,1.46254219385e-133,3.3293567211e-124,3.66637089829e-121,0.00109350803946,0.000828916484306,1.89455729304e-91,0.000791988722856,4.99668637141e-08,2.58575615078e-09,7.90139872353e-06,4.21266207046e-05,8.3728782619e-10,2.44657782424e-07,0.000554323816288,0.00114667005967,0.000405563090558,6.75536653858e-25,0.00115726622866,1.26557275999e-126,1.64985678775e-05,2.50730034697e-12,1.46767025116e-110,0.000772931343854,3.33656580575e-24,0.000593806092959,0.00218236475137,0.00076274786692,4.28407762724e-198,1.64985678775e-05,7.93528549842e-06,3.73968547874e-09,7.96688023962e-06,1.81663355957e-07,0.000507797226419,0.00101789649435,2.31161766858e-40,3.51002150189e-16,0.000461563767101,4.84749301867e-06,7.72059082745e-05,0.000313679636871,0.000460450572134,0.00106526255931,0.000189074687273,1.83373270391e-23,5.36881543841e-57,4.60759144766e-05,0.000143695858373,4.75080902457e-05,2.62925546382e-06,0.00026620190703,3.11928418073e-10,1.18924222947e-12,5.52864338244e-18,3.3396595862e-07,1.6444068282e-05,0.000191055950613,0.0,5.40867530272e-05,3.34808018762e-05,3.14762926137e-08,0.000721178831357,3.6492627803e-05,0.000629510283452,2.98118756166e-06,0.000137885086349,0.000137885086349,6.15983430002e-06,1.79052403047e-06,1.9529301639e-14,2.57348491252e-07,2.47334962481e-116,0.00109758203585,0.0180605428161,0.0297033640021,-80.159401594
5.04082412801e-16,2.51426933418e-94,1.1850821013e-78,4.94734541292e-131,9.09858260843e-122,9.33181966987e-119,0.00109335162272,0.000826512026637,5.41608320219e-90,0.000779492292142,5.79644334328e-08,3.23313260723e-09,9.60156123902e-06,3.89497101762e-05,5.67941114284e-10,1.42824807066e-07,0.000546516442862,0.00128964190979,0.000396696277771,3.74148057671e-25,0.00115161376098,9.89986098736e-130,1.47411170797e-05,1.71169071364e-12,1.08283714895e-108,0.000776823469303,1.53967222987e-24,0.000605842343195,0.00218718348648,0.000727803803607,3.48860708028e-203,1.47411170797e-05,6.9377387004e-06,3.05603208017e-09,6.79584265623e-06,1.08438461818e-07,0.000504543548433,0.00105652066719,7.25225259966e-41,2.12678284434e-16,0.000474714579618,4.17666185933e-06,7.13034133828e-05,0.000290791229144,0.000444370284177,0.00108293843399,0.000182265237336,6.89869931029e-23,1.36291063247e-58,4.22445703694e-05,0.00012341157668,4.30668263928e-05,2.08273805818e-06,0.000251818836236,4.14557280815e-10,2.51598067036e-12,1.01577027897e-17,4.15419719443e-07,1.80623277955e-05,0.000181033204268,0.0,4.82077124842e-05,3.1776439009e-05,4.97831760099e-08,0.000742050101294,3.32092599851e-05,0.000598986266179,2.7284272942e-06,0.0001277680575,0.0001277680575,5.41492635854e-06,1.59744843914e-06,3.22785294261e-14,3.01942843476e-07,2.41873215381e-118,0.00108945422696,0.0180566332297,0.0296324064881,-79.999399994
9.92520574191e-16,2.33008150774e-92,3.29083075136e-77,1.58098968703e-128,2.34898438931e-119,2.24382640219e-116,0.00109198121728,0.000823583151558,1.50583696464e-88,0.000766587087024,6.71674004993e-08,4.03489945215e-09,1.16266502824e-05,3.59780161316e-05,3.83314328588e-10,8.21733741713e-08,0.000538580268763,0.00143902477811,0.000387850088045,2.06496619667e-25,0.00114454317238,7.08761189642e-133,1.31518222226e-05,1.16442843197e-12,7.69391820758e-107,0.000780280450883,7.0611913005e-25,0.000617731965324,0.00218229200563,0.00069322712161,2.44368845195e-208,1.31518222226e-05,6.05510569262e-06,2.49340457355e-09,5.78332222219e-06,6.38891092336e-08,0.000501172158224,0.0010944193648,2.2575472355e-41,1.28321783042e-16,0.000487915030373,3.59175013388e-06,6.57754826534e-05,0.000269072219248,0.000428488784505,0.00109945871475,0.000175614547633,2.54661167985e-22,3.28014807138e-60,3.86867075788e-05,0.000105548206387,3.89841334713e-05,1.6432336065e-06,0.000237955499135,5.49503303361e-10,5.25377835381e-12,1.85595729458e-17,5.15285504442e-07,1.98186884689e-05,0.000171385717473,0.0,4.28829106511e-05,3.01453735687e-05,7.80079127864e-08,0.00076271138689,3.01830880639e-05,0.000569021919755,2.49538129855e-06,0.000118236891562,0.000118236891562,4.75279106658e-06,1.42374945199e-06,5.30846858843e-14,3.53728437222e-07,2.27113092054e-120,0.0010801272557,0.0180523436427,0.029557267463,-79.839398394
1.93885780674e-15,2.05565083461e-90,8.85044186339e-76,4.77286132747e-126,5.72900886141e-117,5.09688864401e-114,0.00108940138656,0.000820135487829,4.07179235399e-87,0.000753300092147,7.77450821761e-08,5.02591528406e-09,1.40295014371e-05,3.32013366039e-05,2.57412724172e-10,4.65952297296e-08,0.000530524146705,0.00159307372482,0.000379031872129,1.13568338833e-25,0.00113608095483,4.6440791708e-136,1.17169034282e-05,7.893486682e-13,5.26479840933e-105,0.000783296316109,3.21846504643e-25,0.000629456907949,0.00216775536073,0.000659120282063,1.47244359592e-213,1.17169034282e-05,5.27562508874e-06,2.03113881995e-09,4.91010199396e-06,3.71533335404e-08,0.000497685699799,0.0011314124009,6.97280911179e-42,7.70977117145e-17,0.000501148678498,3.08281591914e-06,6.060545353e-05,0.00024851293536,0.000412825357993,0.00111476195705,0.000169123252594,9.22406941005e-22,7.48439470138e-62,3.53872311484e-05,8.98936720957e-05,3.52372996558e-05,1.29129881025e-06,0.000224612417438,7.26460866445e-10,1.08283843445e-11,3.37237615464e-17,6.37359778437e-07,2.17226520466e-05,0.000162109973256,0.0,3.80709841243e-05,2.85852622335e-05,1.2110212067e-07,0.000783112173333,2.73979807211e-05,0.000539683604085,2.28067232319e-06,0.000109272135352,0.000109272135352,4.16521606524e-06,1.26765278765e-06,8.68666848109e-14,4.13768410285e-07,2.04761681532e-122,0.0010696330191,0.018045522612,0.0294779796207,-79.679396794
3.75768931622e-15,1.72642018705e-88,2.30529579961e-74,1.36119884252e-123,1.31999362192e-114,1.09373979027e-111,0.00108562071098,0.000816175644018,1.07079992848e-85,0.000739658731905,8.98886285123e-08,6.2484292835e-09,1.68695983e-05,3.0609715771e-05,1.71999894238e-10,2.60396209112e-08,0.0005223569572,0.00174973365877,0.000370248778227,6.22409875976e-26,0.00112625866959,2.78501895652e-139,1.04234420838e-05,5.33204164644e-13,3.46949040796e-103,0.000785865840021,1.45794363776e-25,0.000640999086465,0.00214376630103,0.000625578351499,7.63186273904e-219,1.04234420838e-05,4.58854007317e-06,1.65195599202e-09,4.15894029294e-06,2.13253520076e-08,0.000494086894221,0.00116731883711,2.13690744763e-42,4.61260702957e-17,0.000514398564447,2.64091087746e-06,5.57767630068e-05,0.000229098221875,0.000397398049239,0.00112879065996,0.000162791732353,3.27828512504e-21,1.61903814404e-63,3.23314612885e-05,7.62413701067e-05,3.18043901821e-05,1.01068770095e-06,0.000211788444871,9.57878217654e-10,2.20284046974e-11,6.09395992855e-17,7.86135288032e-07,2.37841438961e-05,0.000153201691411,0.0,3.37323089052e-05,2.70937898879e-05,1.86260974616e-07,0.000803201411766,2.48384135042e-05,0.000511031354971,2.08300500897e-06,0.000100853638554,0.000100853638554,3.64467652818e-06,1.1275273546e-06,1.4143787639e-13,4.83266629006e-07,1.77258606135e-124,0.00105800718183,0.0180338681472,0.0293945773988,-79.519395194
7.22543917048e-15,1.38026534228e-86,5.81554824484e-73,3.66739172898e-121,2.87314237084e-112,2.21725607826e-109,0.0010806517404,0.000811711187389,2.73871024735e-84,0.000725690776955,1.03813545203e-07,7.75353590204e-09,2.02135279652e-05,2.81934614725e-05,1.14353526259e-10,1.43420331026e-08,0.000514087592525,0.00190667418479,0.000361507743982,3.39915173779e-26,0.00111511275108,1.52857077036e-142,9.25935747909e-06,3.58910990988e-13,2.20190916332e-101,0.000787984560271,6.56377660835e-26,0.000652340428559,0.00211064101981,0.000592688707056,3.40268296302e-224,9.25935747909e-06,3.98403862395e-06,1.34143413193e-09,3.51442197763e-06,1.20815345331e-08,0.000490378536075,0.00120195842729,6.49786457523e-43,2.74799090113e-17,0.000527647241698,2.25800330826e-06,5.1273013867e-05,0.000210807966357,0.000382223647957,0.00114149162574,0.000156620121404,1.14323420294e-20,3.32043240167e-65,2.95051633862e-05,6.43925420268e-05,2.8664293679e-05,7.87897999979e-07,0.000199480865489,1.25969245103e-09,4.42313199411e-11,1.0951124891e-16,9.66909528044e-07,2.60135093741e-05,0.000144655884404,0.0,2.98291000865e-05,2.56686721895e-05,2.83823941052e-07,0.00082292772555,2.24894876805e-05,0.000483118832428,1.90116224914e-06,9.29607089403e-05,9.29607089403e-05,3.18429348611e-06,1.00187579291e-06,2.29143050738e-13,5.63583673568e-07,1.4733912884e-126,0.00104528897429,0.0180149602076,0.0293070969547,-79.3593935939
1.37840264271e-14,1.05050368898e-84,1.42087857428e-71,9.33439138443e-119,5.90793129624e-110,4.24629997875e-107,0.00107451092473,0.000806750619808,6.81238026808e-83,0.00071142425102,1.19762466421e-07,9.60289086674e-09,2.41353928989e-05,2.59431601582e-05,7.56474259514e-11,7.7851977186e-09,0.000505724940899,0.00206133935862,0.00035281548911,1.84986273465e-26,0.00110268428177,7.67841887302e-146,8.21338028847e-06,2.40740166195e-13,1.34580726852e-99,0.000789648790032,2.93689193977e-26,0.000663462920532,0.00206881221872,0.000560530822937,1.30500289386e-229,8.21338028847e-06,3.45319384859e-06,1.08755753934e-09,2.96281254824e-06,6.7557793928e-09,0.000486563489858,0.00123515310195,1.96048085417e-43,1.63022665527e-17,0.000540876810942,1.92690400105e-06,4.70780347564e-05,0.000193617630003,0.000367317680136,0.00115281629572,0.000150608317542,3.9119024837e-20,6.45608693824e-67,2.68945729629e-05,5.41581417903e-05,2.57967583465e-05,6.11766656448e-07,0.000187685494655,1.65224677317e-09,8.7660556144e-11,1.95710182969e-16,1.18590608851e-06,2.84215075026e-05,0.00013646691325,0.0,2.63254831876e-05,2.43076579349e-05,4.28482622681e-07,0.000842239623686,2.03369435741e-05,0.000455993321807,1.73400160657e-06,8.55722591799e-05,8.55722591799e-05,2.77779268778e-06,8.89325417958e-07,3.69382349063e-13,6.56254237813e-07,1.175928702e-128,0.00103152097221,0.0179863064518,0.0292155761387,-79.1993919939
