0-Bebarova 2008,1-Cheng 2010,2-Cheng 2010,3-Cheng 2011,4-Ge 2008,5-Hoshi 2014,6-Hsueh 2009,7-Hu 2015,8-Juang 2014a,9-Kapplinger 2015,10-Kapplinger 2015,11-Kapplinger 2015,12-Kapplinger 2015,13-Kapplinger 2015,15-Sarhan 2009,16-Shinlapawittayatorn 2011a,17-Shinlapawittayatorn 2011b,18-Tan 2005,19-Tan 2005,20-Tan 2005,21-Tan 2005,22-Tan 2005,23-Tan 2005,24-Tan 2005,25-Tan 2005,26-Tan 2006,27-Watanabe 2011b,28-Watanabe 2011b,29-Zeng 2013,sum,gauss,x
1.9064129315060915e-06,5.7246578577242226e-09,1.2532320317547657e-13,3.689452574692086e-08,2.5045622567091402e-06,4.498257247382663e-24,1.1944928480855123e-16,3.4753909334521545e-05,3.451119098052294e-116,7.515482938770061e-148,2.2388192620622825e-15,1.3809988955728524e-18,3.4841958322334105e-31,1.6504340288545373e-35,2.277704661801509e-194,2.456106862040918e-18,2.53368877140348e-41,3.2066673093484423e-06,3.698958404392901e-18,2.626911808200022e-10,2.4243551404386897e-05,1.1032591360583904e-07,6.576359869256426e-16,1.906448709700416e-09,1.6849985992081727e-101,1.371279574709263e-09,1.7804974985500156e-11,1.204021464088993e-31,2.636805069539477e-10,6.67718703669764e-05,0.0003416933649396022,-54.399143991439914
1.5535465847272257e-06,4.373987316554313e-09,8.195632473301921e-14,3.078360665559967e-08,2.29179272497508e-06,2.416760741918895e-24,8.560707434385282e-17,3.315960153963451e-05,2.5153501165349926e-117,3.2715676350261664e-149,1.56934036425133e-15,9.179192675008846e-19,1.826887454070452e-31,6.651664108501711e-36,1.7443084854483997e-195,1.824572701547811e-18,1.1750578567576242e-41,2.8916487996034975e-06,2.303499285667489e-18,2.1760295468441815e-10,2.2949674734525847e-05,9.831934449727848e-08,4.672709006456265e-16,1.5950436941159765e-09,9.7131229205933e-103,1.1423905581816972e-09,1.4559885630400963e-11,6.588679097341142e-32,2.169572638385812e-10,6.298292796037564e-05,0.00032281341962248083,-54.23914239142391
1.262622267112718e-06,3.3331659205326886e-09,5.3400479140547896e-14,2.5648184961658503e-08,2.095877092185723e-06,1.2933237751090295e-24,6.124401608964101e-17,3.1629176007554544e-05,1.8095242582935902e-118,1.4034652960492942e-150,1.0976152627050718e-15,6.087022383501924e-19,9.548414412171534e-32,2.6661634834628532e-36,1.3258907168044237e-196,1.3537095708939665e-18,5.431472153709363e-42,2.60549199818604e-06,1.4299042140974378e-18,1.8005756491233566e-10,2.171712900022597e-05,8.756109462267943e-08,3.313553743639352e-16,1.3330225131710228e-09,5.500438082361369e-104,9.506246299254114e-10,1.1893544519267311e-11,3.595574279673866e-32,1.7830532123020592e-10,5.942949276923771e-05,0.0003048764213162065,-54.07914079140791
1.0234448992731918e-06,2.5333067241452213e-09,3.466726053097313e-14,2.1338964438732804e-08,1.9155930590357124e-06,6.893901903151482e-25,4.373665593338411e-17,3.0160559101631924e-05,1.284866020986767e-119,5.9332714538764205e-152,7.659810252639586e-16,4.0271199883777615e-19,4.974631960765602e-32,1.0628392052804754e-36,1.0003471057681849e-197,1.0030907792083463e-18,2.502235531630028e-42,2.345775789209427e-06,8.8478151378897e-19,1.4882820573675629e-10,2.0543473140360793e-05,7.792811221794995e-08,2.3451002824300154e-16,1.1128069383925693e-09,3.0599528209813124e-105,7.901496992625263e-10,9.70513061851082e-12,1.9567888158438873e-32,1.4636874604412155e-10,5.609285426732572e-05,0.0002878414398157914,-53.919139191391906
8.273653826369051e-07,1.9203042742723944e-09,2.242361282151165e-14,1.7728402747560654e-08,1.7497970020177772e-06,3.660219848551592e-25,3.1178512530130054e-17,2.875172019609057e-05,9.004896954719964e-121,2.471914946167458e-153,5.333603995390503e-16,2.6581133620275756e-19,2.5834548846348017e-32,4.213787986450056e-37,7.491215034495042e-199,7.423443188411057e-19,1.1489235698905676e-42,2.1102592517021505e-06,5.457269030473344e-19,1.2288147295443053e-10,1.9426336496957133e-05,6.930872268426815e-08,1.656421794792306e-16,9.279393813776278e-10,1.6722886243559796e-106,6.560176973467127e-10,7.910942180665682e-12,1.0620022398680589e-32,1.2001246034192873e-10,5.295627054422019e-05,0.00027166896091208235,-53.759137591375904
6.670710358614451e-07,1.4517898338513032e-09,1.4451180950387625e-14,1.4707723132891184e-08,1.5974197548841447e-06,1.935679624709949e-25,2.2186720646183037e-17,2.740067199946904e-05,6.229126056405595e-122,1.0148914498035972e-154,3.7055988696654334e-16,1.7504176574046346e-19,1.3373683396185378e-32,1.661506787633355e-37,5.56816839468605e-200,5.486823024690528e-19,5.257828473288663e-43,1.896870505707484e-06,3.355250252824003e-19,1.0134792471411607e-10,1.8363418289700813e-05,6.160165787403657e-08,1.1676765825569534e-16,7.729240643149203e-10,8.978148725440592e-108,5.440359404651518e-10,6.441570720997888e-12,5.747946151561763e-33,9.828749467158165e-11,5.0004735808420356e-05,0.00025632085776568746,-53.599135991359915
5.363998904352695e-07,1.0946842835173128e-09,9.279248030499936e-15,1.2184307454411357e-08,1.4574625467223773e-06,1.0196333218632277e-25,1.5760091838003158e-17,2.6105470801110694e-05,4.253074210151258e-123,4.1063165840452045e-156,2.5688037400839294e-16,1.150003416963108e-19,6.90099040206979e-33,6.515622037821598e-38,4.10800545661256e-201,4.0502975364458513e-19,2.398137121594316e-43,1.7036960325688073e-06,2.0562915998081611e-19,8.349694790209252e-11,1.7352486998133432e-05,5.471515974416974e-08,8.21516559930003e-17,6.430896089451992e-10,4.735233614429855e-109,4.5065634142527335e-10,5.239527104461464e-12,3.1024567218490006e-33,8.040149608416706e-11,4.722477331400891e-05,0.00024176036166923922,-53.43913439134391
4.3017694907122314e-07,8.232380675821681e-10,5.936547115951918e-15,1.0079426438583963e-08,1.3289930966617873e-06,5.34981538711495e-26,1.1175122129427138e-17,2.486421664387603e-05,2.866198539901635e-124,1.6373142042826744e-157,1.776799103297829e-16,7.537821240917362e-20,3.54962144077521e-33,2.541171475947911e-38,3.0082104549335624e-202,2.98609290380148e-19,1.0901692610006232e-43,1.528970470414398e-06,1.2561882153749393e-19,6.871532906488097e-11,1.639137965784184e-05,4.856615353117539e-08,5.768357801311909e-17,5.344703243045138e-10,2.453437953653466e-110,3.728801301217978e-10,4.2572499274659666e-12,1.6699541829190016e-33,6.569373191720423e-11,4.460425165885154e-05,0.00022795203228838598,-53.27913279132791
3.4407050744311356e-07,6.174665503887823e-10,3.784136082597584e-15,8.326267450879031e-09,1.2111418646145677e-06,2.79587535291582e-26,7.909949626786904e-18,2.3675053426245957e-05,1.9065010512369136e-125,6.433664281821949e-159,1.2262544875050905e-16,4.929260784076874e-20,1.8199643645220693e-33,9.856809988858305e-39,2.1864722733261872e-203,2.1987209537795206e-19,4.939308765454426e-44,1.371066883230234e-06,7.649533628656167e-20,5.648900816094592e-11,1.547800107680286e-05,4.307948583410759e-08,4.042315222788396e-17,4.4370379361650003e-10,1.2487853739700605e-111,3.081760297538186e-10,3.4554367310783116e-12,8.964150985350883e-34,5.3613934163318e-11,4.2132222420329966e-05,0.00021486172746794073,-53.11913119131191
2.7446667368207344e-07,4.6190520561911677e-10,2.4033181370376444e-15,6.868224162364154e-09,1.103098456900484e-06,1.455395574559979e-26,5.588857840336689e-18,2.253616893697917e-05,1.2516857170967659e-126,2.491331536905493e-160,8.444185687857908e-17,3.2159331661233456e-20,9.301520761392748e-34,3.802446585607597e-39,1.5773871049135496e-204,1.6169155111710843e-19,2.230441010049179e-44,1.2284874995609254e-06,4.643285966318892e-20,4.638756301478989e-11,1.4610322977904274e-05,3.818722322058474e-08,2.82715930171283e-17,3.679426467624149e-10,6.244239935632804e-113,2.544100888776712e-10,2.801647470907494e-12,4.798655279242165e-34,4.370441973584921e-11,3.979877714650321e-05,0.00020245657268573244,-52.959129591295905
2.1836028292327427e-07,3.4462256241121533e-10,1.5207837850645716e-15,5.657416231052657e-09,1.0041081851018396e-06,7.546203780400028e-27,3.9418519931567134e-18,2.1445794825470664e-05,8.111123478276058e-128,9.507173538277824e-162,5.801894426143838e-17,2.093251890279875e-20,4.7386568998063015e-34,1.458861905781947e-39,1.1295127861299816e-205,1.1875583332178852e-19,1.0038472428702016e-44,1.099854914792184e-06,2.80948122700169e-20,3.805103325437571e-11,1.3786383073507194e-05,3.382800719652917e-08,1.973388080834234e-17,3.047786599357456e-10,3.0672587659261087e-114,2.097855945879523e-10,2.269137289288017e-12,2.5617439863693514e-34,3.558500074111806e-11,3.7594921798813603e-05,0.00019070493023276726,-52.7991279912799
1.7326048902391492e-07,2.5644012945455695e-10,9.588162238698147e-16,4.653410549437452e-09,9.134687760451111e-07,3.897267735676525e-27,2.7752714607592516e-18,2.040220651093674e-05,5.187931080009806e-129,3.5753460460936605e-163,3.977560103215628e-17,1.3593310198798603e-20,2.4063943542816065e-34,5.566594299324001e-40,8.027911395023712e-207,8.711099771841296e-20,4.502947070772023e-45,9.83903749132673e-07,1.6944824198153108e-20,3.117874573565526e-11,1.3004284077754395e-05,2.9946461601327304e-08,1.3747281901032742e-17,2.521775512538197e-10,1.4801315120880986e-115,1.7279169144042602e-10,1.8358821585645195e-12,1.3638219660476733e-34,2.8940267355695268e-11,3.5512466840326245e-05,0.00017957636819442528,-52.639126391263915
1.3710941617758513e-07,1.9031792642217828e-10,6.02302916227062e-16,3.822118739792908e-09,8.305272304046014e-07,2.00482370953396e-27,1.950466660442213e-18,1.9403723033523814e-05,3.275177576606497e-130,1.32504768595495e-164,2.7208121702696365e-17,8.806801773560425e-21,1.2181157677736534e-34,2.112463829723725e-40,5.663338796164718e-208,6.381774238764557e-20,2.013160388663099e-45,8.794727518145897e-07,1.0187279699427748e-20,2.5519849886060378e-11,1.2262192662159896e-05,2.649264870592365e-08,9.557917844421923e-18,2.084230429227425e-10,7.01664086147443e-117,1.4215950686946623e-10,1.4837665398590029e-12,7.240781121266424e-35,2.3508885326352838e-11,3.354393127514528e-05,0.00016904162930355567,-52.47912479124791
1.0821236420586387e-07,1.4087205069297147e-10,3.7696953089639554e-16,3.1348484240257865e-09,7.5467682706941e-07,1.0272505247702274e-27,1.3683572524238636e-18,1.844870685040702e-05,2.0408118847045764e-131,4.83940199236495e-166,1.8570143259605772e-17,5.692466361303867e-21,6.14639631330318e-35,7.972844928319541e-41,3.9655284433509147e-209,4.6693915966784245e-20,8.970408769731152e-46,7.854973406575281e-07,6.105055590894204e-21,2.0865311831060648e-11,1.1558338359843075e-05,2.342157050137139e-08,6.632112205462606e-18,1.7206893950844923e-10,3.2676628932208172e-118,1.1682473920077366e-10,1.197906960208139e-12,3.833707204574629e-35,1.907460156834666e-11,3.168245906506166e-05,0.00015907259973253022,-52.31912319123191
8.517817831889875e-08,1.039971423447093e-10,2.3507650414081954e-16,2.5674883719206664e-09,6.853542701051131e-07,5.2427697896142665e-28,9.582710563130807e-19,1.7535563579902107e-05,1.255158485101996e-132,1.7418014790166384e-167,1.2646397505021985e-17,3.670895171481993e-21,3.0914539688301343e-35,2.992689619969808e-41,2.756056706791958e-210,3.412161437070171e-20,3.983808131005568e-46,7.010025649745574e-07,3.646962060721973e-21,1.7041151319505257e-11,1.0891012423588313e-05,2.069271186898036e-08,4.592853094511957e-18,1.4189813023839155e-10,1.4949418482031713e-119,9.589580110675495e-11,9.66089466092287e-13,2.0242224882814504e-35,1.5458695821263825e-11,2.9921746474393502e-05,0.00014964227788753044,-52.15912159121591
6.686851338283813e-08,7.657189666169956e-11,1.4605750895745632e-16,2.099809957901782e-09,6.220369748740976e-07,2.6651977568122647e-28,6.698925514904878e-19,1.6662741696574008e-05,7.61941496890287e-134,6.178063618335557e-169,8.593167650222207e-18,2.3617436184189447e-21,1.5499412575708305e-35,1.1172088363413267e-41,1.9012261650593133e-211,2.490286164171783e-20,1.7633434802029325e-46,6.250964788298979e-07,2.171616324911834e-21,1.3902735973387835e-11,1.0258566642731328e-05,1.8269622520087103e-08,3.1743540274791923e-18,1.1688756314594117e-10,6.7187797884899565e-121,7.862673149537602e-11,7.78302362008006e-13,1.0658677762996031e-35,1.2513654708117959e-11,2.825597901991303e-05,0.0001407247432646521,-51.999119991199905
5.2354841206573264e-08,5.623009703204545e-11,9.041703189223459e-17,1.7148694494204751e-09,5.642404896503005e-07,1.3495293193353966e-28,4.674657884010562e-19,1.5828732180274758e-05,4.565329795334885e-135,2.1594982792783365e-170,5.826055573649751e-18,1.5159426666647487e-21,7.74600767883606e-36,4.147929547169403e-42,1.3017811229037745e-212,1.815178559582419e-20,7.779071117512776e-47,5.569639108690932e-07,1.288977035509901e-21,1.132997382512987e-11,9.659412123684056e-06,1.6119534783220703e-08,2.1896277301195233e-18,9.617836219663225e-11,2.9664400069864327e-122,6.439419418045635e-11,6.263485746570879e-13,5.596985771379037e-36,1.011787761013948e-11,2.6679776826869757e-05,0.000132295125423765,-51.8391183911839
4.088216470151019e-08,4.11831622575281e-11,5.576841412209289e-17,1.3984975271879902e-09,5.115160488731232e-07,6.806430964092662e-29,3.2562850956099545e-19,1.5032068121991507e-05,2.6999153881213187e-136,7.438752575402144e-172,3.941221497032078e-18,9.707827719610071e-22,3.858787272393015e-36,1.5316259118188993e-42,8.847095396694557e-214,1.3214169181303335e-20,3.4203526859486236e-47,4.958606163216644e-07,7.626363335648833e-22,9.223267976669233e-12,9.092018038722509e-06,1.4213014498849216e-08,1.5073958847373957e-18,7.90503670603281e-11,1.2866481116810704e-123,5.2677973900435164e-11,5.035244708755186e-13,2.930966508944533e-36,8.171252204499173e-12,2.518814731224578e-05,0.0001243295731324925,-51.679116791167914
3.183851318474879e-08,3.008305783252278e-11,3.42718883457743e-17,1.1388641157703473e-09,4.6344825402889076e-07,3.419328278353012e-29,2.2642423853149636e-19,1.4271324289327831e-05,1.5759978513748294e-137,2.525190402410313e-173,2.6602468938331404e-18,6.202269063034538e-22,1.9161697574190037e-36,5.624687043878229e-43,5.967906419302659e-215,9.607508661119827e-21,1.498878262249376e-47,4.411077963091442e-07,4.497798901920648e-22,7.500116968575594e-12,8.554910347469606e-06,1.2523642456767981e-08,1.0356821310903217e-18,6.490047051717996e-11,5.482303306758202e-125,4.304446082352577e-11,4.0435406488597517e-13,1.5306408228069587e-36,6.591461921606257e-12,2.3776444230853092e-05,0.00011680522372918541,-51.51911519115191
2.4729397293853226e-08,2.191672689436562e-11,2.0984540559567334e-17,9.261080991004748e-10,4.1965287802428903e-07,1.7109857258851285e-29,1.5716336390494378e-19,1.354511665438318e-05,9.080056623637824e-139,8.447630538118368e-175,1.791628360402931e-18,3.953378561147312e-22,9.484782043739079e-37,2.0543211922658664e-43,3.9957826092726734e-216,6.976411972316094e-21,6.546575110808954e-48,3.9208696926474865e-07,2.6441908978506694e-22,6.092261481520455e-12,8.0466704953147e-06,1.1027723978445113e-08,7.101788895563609e-19,5.3224212061560474e-11,2.2948028786045843e-126,3.513268494325569e-11,3.243693333232834e-13,7.971526806579224e-37,5.310908496650121e-12,2.2440332227545176e-05,0.00010970017275036552,-51.35911359113591
1.9156499090208814e-08,1.592505140285692e-11,1.2801845666255378e-17,7.520228251310263e-10,3.7977478882172966e-07,8.52778434636071e-30,1.0889492026728675e-19,1.28521018867284e-05,5.163556831956465e-140,2.7849824198983672e-176,1.2039509506204831e-18,2.5140589742913538e-22,4.6798395054177365e-37,7.462127303204285e-44,2.6554629960590125e-217,5.059456484695185e-21,2.8497992748530123e-48,3.4823517907125906e-07,1.549515081525874e-22,4.943292657759777e-12,7.565934092816338e-06,9.70402440620026e-09,4.860166537194575e-19,4.3600159413035925e-11,9.436409251025053e-128,2.8642522937356623e-11,2.599288625772377e-13,4.1401446287640144e-37,4.274150685602168e-12,2.1175756138879828e-05,0.00010299344386477368,-51.199111991119906
1.4799962433354597e-08,1.154083998139524e-11,7.781393907428898e-18,6.097894822829793e-10,3.4348598804019464e-07,4.233604327706158e-30,7.531679520907845e-20,1.2190976814112007e-05,2.8982566084018464e-141,9.04808703935788e-178,8.072434714231438e-19,1.5950407299839413e-22,2.301679199240174e-37,2.6957603779621295e-44,1.7516091654702032e-218,3.664595326978992e-21,1.2364219630132266e-48,3.090405244393338e-07,9.051259976302403e-23,4.0066499362574564e-12,7.111389579944603e-06,8.533528412998383e-09,3.3195304788484256e-19,3.5676673545327774e-11,3.811950076156437e-129,2.332475321793516e-11,2.0806832346657515e-13,2.144348149725324e-37,3.435775499891551e-12,1.997891437963428e-05,9.666495915295316e-05,-51.039110391103904
1.1403730387299941e-08,8.341524421101153e-12,4.712527583571358e-18,4.937514718264294e-10,3.104837601836014e-07,2.09347875562612e-30,5.200007242781053e-20,1.1560477853460378e-05,1.6056547818159384e-142,2.896928967250115e-179,5.40051492414275e-19,1.0096186208109379e-22,1.128415015246139e-37,9.685548994807544e-45,1.1468132915033787e-219,2.6509320397247877e-21,5.346523414776629e-49,2.7403799406637034e-07,5.270265577489176e-23,3.243947113823525e-12,6.681776878826371e-06,7.499221190919196e-09,2.262790190588974e-19,2.916070857277915e-11,1.5127483763900253e-130,1.8972681010254578e-11,1.66377338436285e-13,1.1075946902821307e-37,2.758631345653216e-12,1.8846235833462102e-05,9.069550976815077e-05,-50.8791087910879
8.763450281714056e-09,6.013189098482243e-12,2.843558066803385e-18,3.992238182684709e-10,2.8048892814060336e-07,1.031124447968889e-30,3.583801693895548e-20,1.0959380414664702e-05,8.780009545615598e-144,9.140410241298663e-181,3.6049619209488454e-19,6.375763282981998e-23,5.514462019040579e-38,3.4609197042866915e-45,7.452582289612592e-221,1.9152328274990807e-21,2.3042444920277074e-49,2.428055922253886e-07,3.0589064263039755e-23,2.6235746150570715e-12,6.275886038466685e-06,6.5858897131256314e-09,1.5394090357526032e-19,2.3808346350075803e-11,5.897463226948738e-132,1.541509522542696e-11,1.3289820665595673e-13,5.705217631283759e-38,2.2123635462625836e-12,1.7774359742780923e-05,8.506672701129512e-05,-50.71910719107191
6.716533287093006e-09,4.323303524278746e-12,1.7095507126616298e-18,3.223324667111593e-10,2.532442106025245e-07,5.058687416077001e-31,2.4655391199802484e-20,1.0386498279573001e-05,4.738766045416923e-145,2.8421061549737577e-182,2.401049284444441e-19,4.016948603023168e-23,2.686257698378524e-38,1.2299377437740715e-45,4.8070583751588374e-222,1.3819584066934297e-21,9.897783858444886e-50,2.149607396230491e-07,1.7697426324803168e-23,2.11953388523618e-12,5.892555874730524e-06,5.7799423935261836e-09,1.045215623039943e-19,1.9416807805445415e-11,2.2586182991582764e-133,1.251035340768002e-11,1.0604270852238345e-13,2.930686401252779e-38,1.7722021536893668e-12,1.6760118160921994e-05,7.976105384987294e-05,-50.55910559105591
5.134014300390431e-09,3.1001165532092002e-12,1.0240320912820523e-18,2.5987902355777616e-10,2.2851267706806174e-07,2.4720021227178503e-31,1.693197936648227e-20,9.840682958531732e-06,2.524428163365025e-146,8.708867180235927e-184,1.5956452706348483e-19,2.5249316348251012e-23,1.3043748793624294e-38,4.347094280711774e-46,3.077588607574755e-223,9.959069873235177e-22,4.237402282521291e-50,1.9015693462559193e-07,1.0206204454316073e-23,1.7104665955545213e-12,5.530672608683622e-06,5.069245590474119e-09,7.082716701622975e-20,1.5817719609335388e-11,8.497662887437556e-135,1.0141420822238393e-11,8.452384529673542e-14,1.5013165271673662e-38,1.4179599520943643e-12,1.580052059003208e-05,7.476171690771255e-05,-50.39910399103991
3.913909999568958e-09,2.217133003699987e-12,6.111626939844749e-19,2.092271155552437e-10,2.0607629614219765e-07,1.2032173025947311e-31,1.1607306938030224e-20,9.320823026742548e-06,1.3273584967755794e-147,2.629842891357688e-185,1.0580507660357816e-19,1.5834057962523744e-23,6.313459650581346e-39,1.528056153526394e-46,1.955691232791183e-224,7.167917513022421e-22,1.8080637930912087e-50,1.6808066027143543e-07,5.867169633979208e-24,1.378847128912184e-12,5.189168506205893e-06,4.442975515946866e-09,4.790004998433922e-20,1.2871446465115665e-11,3.1407633075087174e-136,8.211715409713924e-12,6.729990084193987e-14,7.669745703897604e-39,1.1332053315883426e-12,1.4892740481641162e-05,7.005269894994184e-05,-50.239102391023906
2.9758185992681236e-09,1.5814552277597858e-12,3.634224882899631e-19,1.6820708174737324e-10,1.8573457289108644e-07,5.833423840055004e-32,7.942973482150261e-21,8.825843442623921e-06,6.888757875972731e-149,7.826087628426295e-187,7.000217668843646e-20,9.90658785217457e-24,3.0460892368392076e-39,5.342000120169338e-47,1.2335267321758691e-225,5.152495612192259e-22,7.689181731263554e-51,1.4844852286064466e-07,3.362042937539792e-24,1.1103117358848518e-12,4.867020521612065e-06,3.891484219925888e-09,3.233063089238334e-20,1.0462326705294926e-11,1.140381002483061e-137,6.641632401418482e-12,5.3528656774158995e-14,3.9074681526555065e-39,9.045804390167141e-13,1.4034103323724297e-05,6.561871188479461e-05,-50.0791007910079
2.2565446489637404e-09,1.1250543035144269e-12,2.1531706430048897e-19,1.3503618240179927e-10,1.673032710822833e-07,2.817002485669251e-32,5.425786015963368e-21,8.354704850287423e-06,3.528751499944692e-150,2.2951251585761764e-188,4.6211648866302825e-20,6.183654527855729e-24,1.4649677520706674e-39,1.857345925148724e-47,7.722455174685238e-227,3.6990710619362335e-22,3.2591085395723913e-51,1.310046083257297e-07,1.920384076538558e-24,8.931019353799396e-13,4.563248947835841e-06,3.4061784213622216e-09,2.177882821969924e-20,8.494672526859809e-12,4.067652030335827e-139,5.3656413380602425e-12,4.252996349782733e-14,1.9852523197430863e-39,7.212398495859654e-13,1.3222076079024208e-05,6.144517030142215e-05,-49.9190991909919
1.7065666979630944e-09,7.982547269154334e-13,1.2710329036761902e-19,1.0825191647143635e-10,1.5061321621926916e-07,1.3549871063461447e-32,3.699730728319031e-21,7.906402868159204e-06,1.784139053766554e-151,6.633073443208973e-190,3.0438711677466254e-20,3.850841106899414e-24,7.023017286063109e-40,6.422528287415681e-48,4.798668842104733e-228,2.6522724284687344e-22,1.3767967931807983e-51,1.1551804303782889e-07,1.0934103151668472e-24,7.176032877224859e-13,4.276916075561305e-06,2.979410052414177e-09,1.4641883824254048e-20,6.889416581441731e-12,1.4253340779600896e-140,4.329864476105796e-12,3.375517918424744e-14,1.0058697791642244e-39,5.743890804527805e-13,1.2454257774927964e-05,5.751816556047205e-05,-49.7590975909759
1.2871953440812032e-09,5.648861701532523e-13,7.475613304186595e-20,8.665639199195964e-11,1.3550917536903402e-07,6.491832853395082e-33,2.5182884688359693e-21,7.4799673656972695e-06,8.903562109971456e-153,1.8891654891022805e-191,2.000488001568967e-20,2.392518134420216e-24,3.3560594066256173e-40,2.208734825000322e-48,2.9596797276720012e-229,1.8993018836162008e-22,5.7968650487445855e-52,1.0178074617997591e-07,6.205666994939405e-25,5.759636803198525e-13,4.007124863515988e-06,2.6043774718264555e-09,9.824297855303399e-21,5.581304172905564e-12,4.90646379293099e-142,3.4900594652568794e-12,2.6762246635258656e-14,5.082455573967515e-40,4.569056988847333e-13,1.1728371075851709e-05,5.382444045190854e-05,-49.59909599095991
9.682946049442827e-10,3.986867616383097e-13,4.3807508546486416e-20,6.926999860600099e-11,1.2184880988016397e-07,3.098016529671694e-33,1.7110738045005406e-21,7.074461730074829e-06,4.38557309944558e-154,5.302393640689014e-193,1.311838935924232e-20,1.4830101909588418e-24,1.5986219511585441e-40,7.554495315903756e-49,1.8118707294744081e-230,1.3583768747971447e-22,2.4325896645091703e-52,8.9605361318389e-08,3.510783084469829e-25,4.617778161523908e-13,3.7530176219751833e-06,2.2750363866440603e-09,6.578823008578188e-21,4.516545379337083e-12,1.6592032233529892e-143,2.8099410554347647e-12,2.119539248777784e-14,2.561009591467641e-40,3.6302866099040846e-13,1.104225469541389e-05,5.0351364432363335e-05,-49.43909439094391
7.264611974041275e-10,2.8064293769003403e-13,2.5577728416399694e-20,5.529289406990014e-11,1.0950169719503616e-07,1.4725985423172763e-33,1.1605394655072805e-21,6.688982124620801e-06,2.132143274488556e-155,1.466630436316269e-194,8.583412109556173e-21,9.171118197564894e-25,7.590530580263175e-41,2.5697546366279783e-49,1.100951668499407e-231,9.702797602003465e-23,1.0174119798602066e-52,7.882335531771033e-08,1.9798384632170127e-25,3.698267508816349e-13,3.5137747113674497e-06,1.9860195991789703e-09,4.3968029400315975e-21,3.65085433601277e-12,5.512005242622497e-145,2.2597867207145365e-12,1.676861141091443e-14,1.2869290422409518e-40,2.881039360370646e-13,1.0393856528174984e-05,4.708690945224149e-05,-49.279092790927905
5.43574644549039e-10,1.9702795513190642e-13,1.487945692105566e-20,4.407304243846804e-11,9.834841807202162e-08,6.972190363491223e-34,7.857402313489338e-22,6.3226567407269896e-06,1.023137220640669e-156,3.9977551014833955e-196,5.603692480837371e-21,5.658348652341756e-25,3.5925988479333764e-41,8.69365066329746e-50,6.63999653104565e-233,6.921880178170884e-23,4.241086787335618e-53,6.928327327139489e-08,1.1129246128431276e-25,2.95863143720211e-13,3.2886132577153137e-06,1.732564768537122e-09,2.9327018790946983e-21,2.9478139783981973e-12,1.7988655966433303e-146,1.815279713539416e-12,1.3252245771948431e-14,6.449169351703713e-41,2.2837649762942056e-13,9.781227399854804e-06,4.401962638082514e-05,-49.1190911909119
4.0564657840012093e-10,1.3795994478468288e-13,8.624300497586455e-21,3.507973535725717e-11,8.827970565099777e-08,3.288049451904127e-34,5.310384562165191e-22,5.974645044853724e-06,4.845949145924408e-158,1.0738866510440964e-197,3.6502575296697e-21,3.4829430669271746e-25,1.6949447581025096e-41,2.9250752028242017e-50,3.9748981456227067e-234,4.9317561436596614e-23,1.7620157867342486e-53,6.084913864939207e-08,6.236084149542342e-26,2.364344205549968e-13,3.0767858864957127e-06,1.5104494433337067e-09,1.9522748099631245e-21,2.3775140014568738e-12,5.767224597091855e-148,1.4565503965797688e-12,1.046209371067195e-14,3.222988411760899e-41,1.8082045764006265e-13,9.202515351148248e-06,4.1138622035770174e-05,-48.9590895908959
3.0191055870700695e-10,9.6345093687781e-14,4.98049342921418e-21,2.788169370940894e-11,7.919565291674409e-08,1.5445133961799183e-34,3.582620941390345e-22,5.644137022185803e-06,2.2654333483414228e-159,2.8428075930633875e-199,2.3725075259618254e-21,2.1389089854416083e-25,7.970996160330654e-42,9.788050736986856e-51,2.3617977815751146e-235,3.5093729448127073e-23,7.296166789261192e-54,5.3398988397496624e-08,3.483119836183086e-26,1.8873733823151197e-13,2.877579476359074e-06,1.3159326847354313e-09,1.2970481573544938e-21,1.915417863712173e-12,1.816410770335823e-149,1.167382925308918e-12,8.250579877092381e-15,1.6062734815035887e-41,1.430005338384718e-13,8.655960383930615e-06,3.8433536821624936e-05,-48.7990879908799
2.2410453489322145e-10,6.710542396471845e-14,2.865712076881933e-21,2.212898847167953e-11,7.100497523902315e-08,7.226520727201218e-35,2.4127018278767797e-22,5.330352418412833e-06,1.0453246581124174e-160,7.416231102289402e-201,1.538602996326112e-21,1.310471234802386e-25,3.736628152516013e-42,3.2574646553748843e-51,1.392893685871413e-236,2.494065558977872e-23,3.011147531291035e-54,4.682353325257634e-08,1.9392557867011487e-26,1.504985233064025e-13,2.69031393400652e-06,1.145702656930346e-09,8.600295403097846e-22,1.5414215436501567e-12,5.620051907082386e-151,9.345596308805914e-13,6.4996067941664514e-15,7.983365592233047e-42,1.1295922195680606e-13,8.139889610135206e-06,3.589452298034606e-05,-48.63908639086391
