0-Abriel 2000,1-Abriel 2001,2-Abriel 2001,3-Abriel 2001,4-Abriel 2001,5-Abriel 2001,6-Akai 2000,7-Albert 2008,8-An 1998,9-An 1998,10-Bankston 2007b,11-Baroudi 2000a,12-Baroudi 2000a,13-Baroudi 2000b,14-Baroudi 2001,15-Bezzina 2003,16-Bezzina 2003,17-Casini 2007,18-Deschenes 2000,20-Ellinor 2008,21-Groenewegen 2003a,22-Groenewegen 2003a,23-Groenewegen 2003b,24-Guetter 2013,25-Guetter 2013,26-Gui 2010a,27-Gui 2010a,28-Gui 2010b,29-Huang 2009,32-Itoh 2007,33-Kato 2014,34-Lin 2008,35-Liu 2002,36-Lupoglazoff 2001,37-Makita 1998,38-Makita 2002,39-Makiyama 2008,40-Mohler 2004,41-Moreau 2013,42-Murphy 2012,43-Neu 2010,44-Nguyen 2008,45-Rook 1999,46-Shirai 2002,47-Smits 2005a,48-Smits 2005b,49-Surber 2008,50-Surber 2008,51-Tan 2002,52-Tarradas 2013,53-Viswanathan 2003,54-Wang 1996,55-Wang 2002,56-Wang 2007a,58-Wang 2008,59-Wang 2015,60-Wedekind 2001,61-Wei 1999,62-Wei 1999,63-Yang 2002,64-Ye 2003,65-Young 2005,66-Zhang 2008,sum,gauss,x
1.83040428682e-08,6.70646890319e-26,1.27357826301e-11,3.40712024593e-20,8.2905081025e-24,4.33282487322e-25,8.73446416106e-07,7.7300416981e-05,0.000105265601639,0.00160455991953,6.79996143104e-09,2.69851203661e-16,4.07875622081e-11,1.3057222003e-13,5.1940672272e-55,8.67708030492e-05,3.81229464476e-07,2.8954626933e-07,1.09130269212e-50,6.17798795421e-08,8.99337726422e-07,1.57199136371e-05,3.15902880603e-09,3.80611584454e-09,5.12922883018e-06,1.64439567074e-13,9.30452687975e-06,8.42052254749e-15,3.37966631821e-28,1.68306192445e-25,2.75218754868e-05,1.23426093433e-64,1.35172050139e-05,3.26308781325e-23,5.00442970282e-05,1.631972219e-14,5.97266540925e-08,6.87700988544e-23,3.51347772512e-15,1.83866071236e-14,3.17422868493e-17,2.08803631103e-37,0.0,1.9044537224e-11,2.06273171457e-20,3.51406515784e-10,0.000108787726468,1.93280727087e-12,2.24398843253e-18,3.08270790182e-23,9.11080158444e-14,4.36650649805e-48,2.70498434962e-14,1.2395528652e-14,1.2395528652e-14,2.01022921023e-11,7.08572980917e-18,0.000497181004279,8.56669155463e-14,0.0,1.08233327946e-05,0.000717745578784,1.58427098533e-13,0.00333226901269,0.00679759795898,-57.7591775918
1.2017168749e-08,6.62953768939e-27,4.13811213664e-12,4.00560238011e-21,7.87428459848e-25,3.83281293111e-26,7.95714310658e-07,4.49226472225e-05,9.81754699922e-05,0.00159322522417,5.05390216708e-09,2.16756250335e-16,2.31165311828e-11,1.05621108931e-13,1.74656926792e-55,8.50959649167e-05,3.53246365622e-07,2.6605234958e-07,4.54741258646e-51,2.34287190751e-08,8.20737408393e-07,1.46802002682e-05,2.59048462265e-09,3.19828637086e-09,4.38099780154e-06,1.19081438167e-13,7.5656439263e-06,5.80261648075e-15,2.21247481612e-28,1.03305137705e-25,2.63074563663e-05,4.13772417716e-65,1.26647021159e-05,2.14780841461e-23,4.55155410098e-05,1.28033612573e-14,5.04943671654e-08,1.81901529106e-23,2.73643787446e-15,1.53995372487e-14,2.34841115728e-17,9.44778802511e-38,0.0,1.64438430964e-11,1.39432741866e-20,3.13305925941e-10,9.69022396477e-05,1.43828169131e-12,1.65217217041e-18,1.80057804487e-23,6.91359681844e-14,1.98687293518e-48,2.24848628804e-14,9.54487235639e-15,9.54487235639e-15,1.36299322658e-11,5.48573498229e-18,0.000471861486688,5.38977033627e-14,0.0,1.05160959205e-05,0.000705899831938,5.08296225207e-14,0.0032200464079,0.00665969507945,-57.5991759918
7.82754844206e-09,6.23866252789e-28,1.30221043451e-12,4.4487826365e-22,7.06535587855e-26,3.20300108419e-27,7.24432532797e-07,2.53900693411e-05,9.14813391114e-05,0.00158021379363,3.74301947595e-09,1.73967429899e-16,1.29854531263e-11,8.53563884845e-14,5.84369141354e-56,8.34408344217e-05,3.27172246937e-07,2.4435559696e-07,1.88821770411e-51,8.55657173759e-09,7.48569557996e-07,1.37005903906e-05,2.12094764246e-09,2.68471703808e-09,3.73494004077e-06,8.6047131188e-14,6.13144587401e-06,3.98808905371e-15,1.44608845996e-28,6.32590689012e-26,2.51396738014e-05,1.38127437906e-65,1.18580649203e-05,1.41099993529e-23,4.13396459888e-05,1.00329622166e-14,4.26329844538e-08,4.72103669651e-24,2.12876597451e-15,1.28894916896e-14,1.73492129156e-17,4.25779768894e-38,0.0,1.41893371514e-11,9.40651833797e-21,2.79211611999e-10,8.61543811709e-05,1.06795740568e-12,1.21477563425e-18,1.04838044715e-23,5.23780837168e-14,9.01365400688e-49,1.86774325152e-14,7.3400819912e-15,7.3400819912e-15,9.20331471135e-12,4.24272695375e-18,0.000447153522983,3.37572075868e-14,0.0,1.02163190585e-05,0.000694027459749,1.58789902717e-14,0.0031220944945,0.00652366625162,-57.4391743917
5.0584543735e-09,5.58880123661e-29,3.96882898164e-13,4.66774919742e-23,5.98893985828e-27,2.52865467212e-28,6.59111056542e-07,1.39565307097e-05,8.51677255932e-05,0.00156556810216,2.7624359557e-09,1.39512561749e-16,7.22987984734e-12,6.89138817897e-14,1.94541359469e-56,8.18055239579e-05,3.02888456461e-07,2.24328034211e-07,7.81282944929e-52,3.00954478006e-09,6.82349081823e-07,1.2778270044e-05,1.7338054881e-09,2.25125928669e-09,3.17821938037e-06,6.2041644108e-14,4.95273736458e-06,2.73377006797e-15,9.43677057771e-29,3.86458370429e-26,2.40170888168e-05,4.59158090485e-66,1.10954120159e-05,9.25173371342e-24,3.749520437e-05,7.85286791649e-15,3.59481539195e-08,1.20227198568e-24,1.65410923422e-15,1.07816680638e-14,1.2798384028e-17,1.91118483398e-38,0.0,1.22362058785e-11,6.33337440415e-21,2.48716392571e-10,7.64558213648e-05,7.91258683968e-13,8.9195495673e-19,6.08489743427e-24,3.96180647728e-14,4.07686639697e-49,1.55040640581e-14,5.63712171651e-15,5.63712171651e-15,6.18866972524e-12,3.27804845271e-18,0.000423097931888,2.10475666744e-14,0.0,9.92386251074e-06,0.000682136443387,4.83000369489e-15,0.00303354858965,0.00638951131436,-57.2791727917
3.24323470729e-09,4.76611762255e-30,1.17150972577e-13,4.62665178187e-24,4.79577541637e-28,1.88588383031e-29,5.99292887647e-07,7.46115575878e-06,7.9219226575e-05,0.00154933567417,2.0315954168e-09,1.117912281e-16,3.98973984693e-12,5.55856603764e-14,6.44406379103e-57,8.01901348214e-05,2.80282832962e-07,2.05850002965e-07,3.22131500422e-52,1.01941633116e-09,6.21623719871e-07,1.19105089258e-05,1.4151168281e-09,1.88581177202e-09,2.69944042552e-06,4.46359496348e-14,3.98743023019e-06,1.86902571638e-15,6.14842592706e-29,2.35538383285e-26,2.29382898627e-05,1.51987682004e-66,1.03748973864e-05,6.05457872902e-24,3.39614813137e-05,6.13933522575e-15,3.02716089054e-08,3.00422464312e-25,1.28379119073e-15,9.01276752842e-15,9.42757979169e-18,8.54443098663e-39,0.0,1.05452608402e-11,4.25582278951e-21,2.21452920097e-10,6.77225632782e-05,5.84975429855e-13,6.54027267789e-19,3.52058633945e-24,2.99181686391e-14,1.83842908325e-49,1.28610189456e-14,4.32354146103e-15,4.32354146103e-15,4.14431536711e-12,2.53014656422e-18,0.000399730483486,1.30640068228e-14,0.0,9.63858789795e-06,0.00067023464629,1.43050910215e-15,0.00295115167767,0.00625722932223,-57.1191711917
2.0630387701e-09,3.86927652674e-31,3.34912772208e-14,4.33230566678e-25,3.62794502691e-29,1.32871955137e-30,5.44552210312e-07,3.87926796064e-06,7.36205671258e-05,0.00153156882742,1.48887111939e-09,8.95058021291e-17,2.18221533807e-12,4.4792386237e-14,2.12388465756e-57,7.85947573673e-05,2.59249415552e-07,1.88809686814e-07,1.32350814947e-52,3.32546305169e-10,5.65972149575e-07,1.10946614255e-05,1.15320286906e-09,1.57803631867e-09,2.28851235592e-06,3.20435657609e-14,3.19967813874e-06,1.27445564747e-15,3.9995995027e-29,1.43218694241e-26,2.1901893116e-05,5.00977714981e-67,9.6947128894e-06,3.95466238799e-24,3.07184609085e-05,4.79411383187e-15,2.54578937627e-08,7.36590996228e-26,9.95218717407e-16,7.52926230415e-15,6.93449780323e-18,3.80475231134e-39,0.0,9.08225646365e-12,2.85413181273e-21,1.97089950271e-10,5.98750453594e-05,4.31530343714e-13,4.78911061989e-19,2.03050528522e-24,2.25566629314e-14,8.26536602166e-50,1.06612136735e-14,3.31167384969e-15,3.31167384969e-15,2.76382629046e-12,1.95090452216e-18,0.00037708196007,8.0721649554e-15,0.0,9.36035818869e-06,0.000658329806199,4.12526992142e-16,0.0028727993773,0.0061268185622,-56.9591695917
1.30198166714e-09,2.9902927114e-32,9.27299061746e-15,3.83234274045e-26,2.59271949752e-30,8.84391763734e-32,4.94492605617e-07,1.9615911569e-06,6.83566437994e-05,0.00151232439219,1.0873061939e-09,7.16050576404e-17,1.18301474346e-12,3.60604384476e-14,6.96506600968e-58,7.70194711719e-05,2.39688161699e-07,1.73102656762e-07,5.41861901897e-53,1.04472606492e-10,5.15002171851e-07,1.03281673311e-05,9.38297651834e-10,1.31911139797e-09,1.93652190627e-06,2.29536351796e-14,2.55908605123e-06,8.66742977308e-16,2.59765265032e-29,8.68793931026e-27,2.09065427301e-05,1.64434252786e-67,9.05309045409e-06,2.57809889161e-24,2.77468833153e-05,3.73929108981e-15,2.13814665644e-08,1.77208574776e-26,7.7061350966e-16,6.28591829117e-15,5.09330321939e-18,1.68745585446e-39,0.0,7.81728741136e-12,1.91032224976e-21,1.75328943506e-10,5.2838193576e-05,3.17643250307e-13,3.50203081293e-19,1.16740254708e-24,1.69790266408e-14,3.70486259581e-50,8.83159943433e-15,2.53326839088e-15,2.53326839088e-15,1.83557083407e-12,1.50274875474e-18,0.000355178250362,4.96526900993e-15,0.0,9.08903772749e-06,0.00064642952754,1.1583310474e-16,0.00279717600415,0.00599827657046,-56.7991679917
8.15212475752e-10,2.19996897802e-33,2.48662461996e-15,3.20259904593e-27,1.75042434501e-31,5.56095049169e-33,4.48745341763e-07,9.64677729878e-07,6.34125643916e-05,0.00149166340863,7.9126415706e-10,5.72381062299e-17,6.35656127294e-13,2.90030172004e-14,2.27270338063e-58,7.5464345199e-05,2.21504673719e-07,1.5863143843e-07,2.21064592013e-53,3.16083988152e-11,4.68348977916e-07,9.60855222661e-06,7.62249312421e-10,1.10151845634e-09,1.63561545346e-06,1.64065282225e-14,2.03999397015e-06,5.87911686514e-16,1.68444820973e-29,5.25790694555e-27,1.99509110356e-05,5.37440061691e-68,8.44830400615e-06,1.67746862893e-24,2.50282734405e-05,2.91315871502e-15,1.79341404042e-08,4.18318801573e-27,5.9600326705e-16,5.24453612866e-15,3.73554323608e-18,7.45420338156e-40,0.0,6.7242566549e-12,1.27609015723e-21,1.55900970631e-10,4.65414281987e-05,2.33304170151e-13,2.55735570374e-19,6.69059183708e-25,1.27599456798e-14,1.65568199989e-50,7.31094512366e-15,1.93526554456e-15,1.93526554456e-15,1.21404283589e-12,1.15636985956e-18,0.000334040474434,3.04042757359e-15,0.0,8.82449226107e-06,0.000634541274144,3.1668799921e-17,0.00272348314634,0.00587160014945,-56.6391663917
5.06413453129e-10,1.54077183969e-34,6.45807280615e-16,2.52833008546e-28,1.11641106307e-32,3.30328726636e-34,4.06967735853e-07,4.61393054563e-07,5.8773683966e-05,0.0014696508045,5.7380720839e-10,4.57168040099e-17,3.38527415491e-13,2.33045505297e-14,7.37876181232e-59,7.39294379718e-05,2.04609933824e-07,1.45305100283e-07,8.98707425373e-54,9.20984509729e-12,4.25673495454e-07,8.93342760112e-06,6.18265409831e-10,9.18856962395e-10,1.37889003983e-06,1.17013638345e-14,1.62083302283e-06,3.97731521073e-16,1.09055170011e-29,3.17459305245e-27,1.90336986941e-05,1.74916850564e-68,7.87867113109e-06,1.08936625448e-24,2.25449617215e-05,2.26690310531e-15,1.50228280092e-08,9.68934370436e-28,4.6042044613e-16,4.37287917369e-15,2.73575827661e-18,3.27969035853e-40,0.0,5.78040631666e-12,8.50742640698e-22,1.38563897194e-10,4.09186304267e-05,1.70985762714e-13,1.86495516323e-19,3.82239728253e-25,9.5737692826e-15,7.37694516563e-51,6.04796307391e-15,1.47647344241e-15,1.47647344241e-15,7.99648873715e-13,8.88929206017e-19,0.000313685136495,1.85338509971e-15,0.0,8.56658896306e-06,0.000622672362321,8.43041778676e-18,0.00265124887127,0.00574678538505,-56.4791647916
3.12110313763e-10,1.0272568096e-35,1.6244185601e-16,1.88563638819e-29,6.72663547578e-34,1.85368797714e-35,3.68841586692e-07,2.14622324875e-07,5.44256372296e-05,0.00144635505576,4.14653543521e-10,3.64850978632e-17,1.78691947024e-13,1.87078403912e-14,2.3836771714e-59,7.24147977485e-05,1.88920047749e-07,1.33038862218e-07,3.64070965672e-54,2.58435349998e-12,3.86660812497e-07,8.30049068784e-06,5.00696268258e-10,7.65684524132e-10,1.16029308067e-06,8.32742739105e-15,1.28355081755e-06,2.68363894239e-16,7.04931418991e-30,1.91223945993e-27,1.81536348067e-05,5.66887822006e-69,7.34255448653e-06,7.06086820055e-25,2.02800976246e-05,1.76195863011e-15,1.25675574593e-08,2.20214374317e-28,3.5526669943e-16,3.64376130574e-15,2.00065127369e-18,1.43723318285e-40,0.0,4.96590418801e-12,5.66053083132e-22,1.23099822724e-10,3.59080739201e-05,1.25040867057e-13,1.35816249307e-19,2.17688004595e-25,7.1715855721e-15,3.27695886391e-51,4.99972575937e-15,1.12495831369e-15,1.12495831369e-15,5.24526104045e-13,6.82649242259e-19,0.000294124302567,1.12469767386e-15,0.0,8.31519645711e-06,0.000610829954303,2.18516970564e-18,0.00258020041535,0.00562382766393,-56.3191631916
1.90844423763e-10,6.51986564483e-37,3.95726603679e-17,1.32854143434e-30,3.82881718602e-35,9.82697606806e-37,3.34071677806e-07,9.70943099579e-08,5.03543673542e-05,0.00142184783233,2.98593010508e-10,2.90940524198e-17,9.34879514984e-14,1.50034783032e-14,7.66186675881e-60,7.0920462702e-05,1.74355996961e-07,1.217537238e-07,1.46967847776e-54,6.98395244924e-13,3.51018677253e-07,7.70752405361e-06,4.04851037001e-10,6.37378859765e-10,9.74530438827e-07,5.91343468387e-15,1.01310219776e-06,1.80598573567e-16,4.54945619923e-30,1.14914687064e-27,1.73094769792e-05,1.82947496743e-69,6.83836297472e-06,4.56779882104e-25,1.82176564623e-05,1.3678938467e-15,1.04997296875e-08,4.91090226485e-29,2.73809391505e-16,3.03427128836e-15,1.46094809622e-18,6.27313184657e-41,0.0,4.26347959436e-12,3.75887805559e-22,1.09312753175e-10,3.14523261379e-05,9.12427951709e-14,9.87736611745e-20,1.23583519966e-25,5.36346570862e-15,1.45131014289e-51,4.13032933381e-15,8.5599836342e-16,8.5599836342e-16,3.42639431281e-13,5.23706633585e-19,0.000275365800024,6.7943052032e-16,0.0,8.07018483839e-06,0.000599021052039,5.51492774296e-19,0.00251018311916,0.00550272169095,-56.1591615916
1.15776201947e-10,3.93928302592e-38,9.33673109898e-18,8.84270694261e-32,2.05884827681e-36,4.92148469647e-38,3.02384349654e-07,4.2719652023e-08,4.65461513573e-05,0.00139620363181,2.14263783228e-10,2.31815230641e-17,4.84781271888e-14,1.20211392212e-14,2.45044503536e-60,6.94464611039e-05,1.60843399438e-07,1.11376111445e-07,5.91190158524e-55,1.8176086985e-13,3.18476071968e-07,7.15239495727e-06,3.26841845489e-10,5.30018791242e-10,8.16982498617e-07,4.19008981232e-15,7.970009625e-07,1.21216210408e-16,2.93146099947e-30,6.88950231183e-28,1.65000113454e-05,5.87921958334e-70,6.36455268718e-06,2.94931057021e-25,1.63424401399e-05,1.0607255346e-15,8.76059113628e-09,1.0745861614e-29,2.10783260413e-16,2.52511371994e-15,1.06529011582e-18,2.72712084316e-41,0.0,3.65810296143e-12,2.49115890125e-22,9.70264865131e-11,2.74981241577e-05,6.64354320927e-14,7.17359165942e-20,6.99381291492e-26,4.00473633045e-15,6.40832129143e-52,3.40976639081e-15,6.50481806154e-16,6.50481806154e-16,2.22899981183e-13,4.01364135397e-19,0.000257413435895,4.08595360911e-16,0.0,7.83142569363e-06,0.000587252491372,1.35523017994e-19,0.00244111095229,0.00538346150674,-55.9991599916
6.96831204876e-11,2.26576385363e-39,2.1335201711e-18,5.56017340526e-33,1.04586837539e-37,2.32844162739e-39,2.73526139832e-07,1.82800203804e-08,4.29876221646e-05,0.00136949940347,1.53211997728e-10,1.84556252822e-17,2.49158410307e-14,9.62242806285e-15,7.79791591815e-61,6.79928115118e-05,1.48312278967e-07,1.01837543873e-07,2.36973962258e-55,4.55563870585e-14,2.88781858789e-07,6.63305449581e-06,2.63452029563e-10,4.40281772746e-10,6.83627833106e-07,2.96252100157e-15,6.24927782848e-07,8.11452766983e-17,1.88590913942e-30,4.12077792394e-28,1.57240525515e-05,1.88138101006e-70,5.91962763306e-06,1.90063500071e-25,1.46400724341e-05,8.21575709079e-16,7.29989746536e-09,2.30720147595e-30,1.62075673402e-16,2.10004945158e-15,7.75658805162e-19,1.18082934452e-41,0.0,3.13670405175e-12,1.64773262667e-22,8.6082693e-11,2.39962294032e-05,4.82675799841e-14,5.20281319491e-20,3.94543459316e-26,2.98538566354e-15,2.821130208e-52,2.8129759263e-15,4.93654486453e-16,4.93654486453e-16,1.44405980735e-13,3.07290458741e-19,0.000240267230842,2.44613789833e-16,0.0,7.59879211967e-06,0.000575530936587,3.2426859104e-20,0.0023729374427,0.00526604050536,-55.8391583916
4.16106357919e-11,1.24059785073e-40,4.72172787368e-19,3.30281627059e-34,5.01906354724e-39,1.04070477248e-40,2.47262489847e-07,7.60747768339e-09,3.96657874896e-05,0.00134181416551,1.09172098113e-10,1.46813032434e-17,1.26924305645e-14,7.6950083044e-15,2.46908103022e-61,6.655952296e-05,1.36696842884e-07,9.30743151179e-08,9.46547989293e-56,1.09963339106e-14,2.61703495531e-07,6.1475365565e-06,2.12024935478e-10,3.65355771564e-10,5.70974032939e-07,2.09003770866e-15,4.88389387517e-07,5.41778722441e-17,1.21134938099e-30,2.45894955231e-28,1.4980443702e-05,5.99511746471e-71,5.5021402634e-06,1.22247958164e-25,1.3096989397e-05,6.35603230599e-16,6.07474654571e-09,4.86064746408e-31,1.24478254693e-16,1.74542080144e-15,5.63953472423e-19,5.09251924608e-42,0.0,2.68792439217e-12,1.08771262479e-22,7.63391732152e-11,2.09012654123e-05,3.49917662059e-14,3.76830368754e-20,2.21872293658e-26,2.22190278877e-15,1.23821708262e-52,2.31904326404e-15,3.7414223614e-16,3.7414223614e-16,9.31671447941e-14,2.35028004973e-19,0.000223923665776,1.45783229258e-16,0.0,7.37215874048e-06,0.000563862875334,7.55466631827e-21,0.00230563914129,0.00515045145196,-55.6791567916
2.46518536902e-11,6.46645598384e-42,1.01206277949e-19,1.85341839892e-35,2.27541875272e-40,4.39422927148e-42,2.23376516922e-07,3.07907126493e-09,3.65680456744e-05,0.0013132286179,7.75185094397e-11,1.16694262172e-17,6.40845838617e-15,6.14778805063e-15,7.77884915478e-62,6.51465951534e-05,1.25935268196e-07,8.5027194423e-08,3.7674996209e-56,2.55620880764e-15,2.37025819127e-07,5.69395659296e-06,1.70370276164e-10,3.02863589307e-10,4.75995248427e-07,1.47130050449e-15,3.80424083003e-07,3.60775303147e-17,7.76837336007e-31,1.46385842322e-28,1.42680562707e-05,1.90231530983e-71,5.11069180342e-06,7.84782267894e-26,1.1700425461e-05,4.91154967164e-16,5.04856113938e-09,1.00477090586e-31,9.54911415505e-17,1.449749005e-15,4.09435543989e-19,2.1874644723e-42,0.0,2.30189990773e-12,7.16611403037e-23,6.76682782526e-11,1.81715424735e-05,2.53122517496e-14,2.72558442457e-20,1.24376601382e-26,1.65100261481e-15,5.41832757714e-53,1.91052679093e-15,2.83188818532e-16,2.83188818532e-16,5.98608458796e-14,1.7957677908e-19,0.000208375938101,8.64914784771e-17,0.0,7.15140172279e-06,0.000552254613936,1.71373738601e-21,0.00223920644234,0.00503668650059,-55.5191551916
1.44898296646e-11,3.20863671046e-43,2.10095258433e-20,9.82551900137e-37,9.74524914974e-42,1.75279390613e-43,2.01667849136e-07,1.21203130381e-09,3.36821986415e-05,0.00128382475368,5.48496732599e-11,9.26794491047e-18,3.20702147622e-15,4.90697735587e-15,2.43847646944e-62,6.37540186648e-05,1.15969495944e-07,7.76411423456e-08,1.49428132956e-56,5.72261459191e-16,2.14549894525e-07,5.27051024211e-06,1.36685426295e-10,2.50797951195e-10,3.96075989326e-07,1.03348273094e-15,2.95348782616e-07,2.3961158506e-17,4.97396552521e-31,8.69415906871e-29,1.35857899762e-05,6.01078473782e-72,4.74393240488e-06,5.02830283043e-26,1.04383958027e-05,3.79092265783e-16,4.19020366077e-09,2.03800058323e-32,7.3168915632e-17,1.20339315599e-15,2.96822984625e-19,9.3586267066e-43,0.0,1.9700702202e-12,4.71189253697e-23,5.99554777801e-11,1.5768872633e-05,1.82704934348e-14,1.96869964681e-20,6.95027014821e-27,1.22480955015e-15,2.36389689704e-53,1.5728918387e-15,2.14062789479e-16,2.14062789479e-16,3.83023455446e-14,1.37069480444e-19,0.000193614224713,5.10832124607e-17,0.0,6.93639879032e-06,0.000540712273076,3.78522620278e-22,0.00217363854284,0.00492473721202,-55.3591535915
8.44978089215e-12,1.51563173883e-44,4.22403343946e-21,4.92074098036e-38,3.94291610154e-43,6.60498707207e-45,1.81951522124e-07,4.64005336122e-10,3.09964621141e-05,0.00125368547119,3.86738627254e-11,7.35472490028e-18,1.59070518012e-15,3.91286257354e-15,7.60580174312e-63,6.23817751336e-05,1.06745033711e-07,7.08650423961e-08,5.90581849932e-57,1.23379336959e-16,1.94091926727e-07,4.87547179907e-06,1.09489404159e-10,2.07465902925e-10,3.28960726647e-07,7.2436864392e-16,2.28542917075e-07,1.58721215297e-17,3.17970963901e-31,5.15151698553e-29,1.29325726271e-05,1.89122723103e-72,4.4005611307e-06,3.21557278979e-26,9.29967549441e-06,2.92257218435e-16,3.47320724623e-09,4.05607411307e-33,5.59994925295e-17,9.98261451901e-16,2.14871706087e-19,3.98791624376e-43,0.0,1.68501146621e-12,3.09206885763e-23,5.30980628495e-11,1.36583782442e-05,1.31590443334e-14,1.42005566637e-20,3.87161418932e-27,9.07167458096e-16,1.02822133224e-53,1.29403502596e-15,1.61596508912e-16,1.61596508912e-16,2.44067722022e-14,1.04518069809e-19,0.00017962594899,3.00346244377e-17,0.0,6.72702923664e-06,0.000529241783867,8.14062944728e-23,0.00210894064312,0.0048145945715,-55.1991519915
4.88873035532e-12,6.81531220627e-46,8.22509159161e-22,2.32808313988e-39,1.50707581575e-44,2.35128928359e-46,1.64056935427e-07,1.72761575362e-10,2.84994732658e-05,0.00122289418981,2.7172896394e-11,5.83174425118e-18,7.82018540851e-16,3.11717015804e-15,2.36044912491e-63,6.10298374684e-05,9.82107661374e-08,6.46514475603e-08,2.32592868334e-57,2.56176996298e-17,1.7548223365e-07,4.50719256572e-06,8.756760457e-11,1.71441241653e-10,2.72708847085e-07,5.06606361636e-16,1.76264862329e-07,1.04862040524e-17,2.02947715958e-31,3.04524149546e-29,1.23073599347e-05,5.92543332339e-73,4.07932578378e-06,2.05239024052e-26,8.27377595151e-06,2.25050254305e-16,2.87510903559e-09,7.92084992589e-34,4.28090413976e-17,8.27566897899e-16,1.55321170727e-19,1.69255472529e-43,0.0,1.4402898443e-12,2.02509337818e-23,4.70039714235e-11,1.18082968984e-05,9.45699156592e-15,1.0229098391e-20,2.14985835897e-27,6.70817613919e-16,4.45902077191e-54,1.06388491258e-15,1.21828383757e-16,1.21828383757e-16,1.54880871183e-14,7.96163053978e-20,0.000166396049151,1.75794521179e-17,0.0,6.52317393664e-06,0.000517848884303,1.70467941786e-23,0.00204512232157,0.00470624900667,-55.0391503915
2.80617782771e-12,2.91740511879e-47,1.55115942708e-22,1.04054158546e-40,5.44183839658e-46,7.90738951309e-48,1.47826866544e-07,6.25585074324e-11,2.61802959622e-05,0.00119153447162,1.90251981833e-11,4.62039978499e-18,3.81051724789e-16,2.48091450673e-15,7.28899245192e-64,5.96981700508e-05,9.03187732715e-08,5.89563410616e-08,9.12811842564e-58,5.12256631655e-18,1.58564277446e-07,4.1640990886e-06,6.99256228579e-11,1.41523872316e-10,2.25654521893e-07,3.53538091993e-16,1.35496826767e-07,6.90967761627e-18,1.29328096223e-31,1.79592166865e-29,1.17091352988e-05,1.84867421666e-73,3.77902259186e-06,1.30745338195e-26,7.35091914858e-06,1.7309626958e-16,2.37687309783e-09,1.51775619101e-34,3.26874358219e-17,6.85620771796e-16,1.12111921828e-19,7.15487742681e-44,0.0,1.23033341678e-12,1.32368018487e-23,4.15907255998e-11,1.01897852466e-05,6.78166341898e-15,7.3582649929e-21,1.19002205497e-27,4.9524437113e-16,1.9279119156e-54,8.74066980181e-16,9.17256305642e-17,9.17256305642e-17,9.78785834088e-15,6.05860564245e-20,0.000153907245544,1.02430098577e-17,0.0,6.32471535678e-06,0.000506539116089,3.47572998632e-24,0.00198219650916,0.00459969040535,-54.8791487915
1.59809562535e-12,1.18884886295e-48,2.83318170693e-23,4.39352773986e-42,1.85630423664e-47,2.51219400935e-49,1.33116540677e-07,2.2031326343e-11,2.40284237608e-05,0.00115968965145,1.32738626971e-11,3.65771352321e-18,1.84030726693e-16,1.97264284235e-15,2.23956446927e-64,5.83867289415e-05,8.30241566259e-08,5.37389107311e-08,3.56972458381e-58,9.86472113739e-19,1.43193751963e-07,3.84469130059e-06,5.57507499625e-11,1.16705125357e-10,1.8637106743e-07,2.46182040223e-16,1.03814472461e-07,4.54102007553e-18,8.22836623099e-32,1.05665227026e-29,1.11369095651e-05,5.74333988859e-74,3.49849576006e-06,8.31298813846e-27,6.52201004944e-06,1.32981077574e-16,1.96239182261e-09,2.8536228002e-35,2.49298774157e-17,5.67658138103e-16,8.08058230343e-20,3.01248202261e-44,0.0,1.05031997514e-12,8.6350170396e-24,3.67844704389e-11,8.77672390342e-06,4.85259492185e-15,5.28590767248e-21,6.56640341123e-28,3.65033510142e-16,8.31054845474e-55,7.17622792501e-16,6.89697487847e-17,6.89697487847e-17,6.15999025184e-15,4.60578196643e-20,0.000142140304602,5.94140244582e-18,0.0,6.13153756397e-06,0.000495317821852,6.90029925931e-25,0.00192017876725,0.00449490813338,-54.7191471915
9.02939818507e-13,4.61185318976e-50,5.01181140484e-24,1.75250909039e-43,5.9819895006e-49,7.53991056025e-51,1.19792754093e-07,7.54588098274e-12,2.20337808337e-05,0.0011274424773,9.22869573254e-12,2.8932693672e-18,8.80919609777e-17,1.56700541487e-15,6.84672444246e-65,5.70954620883e-05,7.62848727433e-08,4.89613363709e-08,1.39109480019e-58,1.8294974112e-19,1.29237723977e-07,3.54754058073e-06,4.43799267281e-11,9.61381991241e-11,1.53639393065e-07,1.71053158366e-16,7.92778889284e-08,2.97649539518e-18,5.22692602605e-32,6.2023438466e-30,1.05897207584e-05,1.77677534107e-74,3.23663690252e-06,5.27536829577e-27,5.7786076624e-06,1.02043636289e-16,1.61805585889e-09,5.26447957053e-36,1.89912421554e-17,4.69690543186e-16,5.81571663156e-20,1.26330878731e-44,0.0,8.96079029276e-13,5.62193017563e-24,3.25191051605e-11,7.54552531421e-06,3.46470629751e-15,3.79201287693e-21,3.61183163813e-28,2.68623508397e-16,3.571634348e-55,5.88774753749e-16,5.17907615489e-17,5.17907615489e-17,3.8607780184e-15,3.4977928875e-20,0.000131074297411,3.43075318891e-18,0.0,5.94352623329e-06,0.000484190142728,1.33385433208e-25,0.00185908672146,0.00439189105234,-54.5591455915
