1-Abriel 2001,2-Abriel 2001,3-Abriel 2001,4-Abriel 2001,5-Abriel 2001,6-Akai 2000,7-Albert 2008,10-Bankston 2007b,13-Baroudi 2000b,14-Baroudi 2001,15-Bezzina 2003,16-Bezzina 2003,17-Casini 2007,18-Deschenes 2000,19-Detta 2014,20-Ellinor 2008,21-Groenewegen 2003a,22-Groenewegen 2003a,23-Groenewegen 2003b,24-Guetter 2013,25-Guetter 2013,26-Gui 2010a,27-Gui 2010a,28-Gui 2010b,29-Huang 2009,30-Itoh 2005a,31-Itoh 2005b,33-Kato 2014,34-Lin 2008,36-Lupoglazoff 2001,38-Makita 2002,39-Makiyama 2008,40-Mohler 2004,41-Moreau 2013,42-Murphy 2012,43-Neu 2010,44-Nguyen 2008,45-Rook 1999,46-Shirai 2002,47-Smits 2005a,48-Smits 2005b,49-Surber 2008,50-Surber 2008,51-Tan 2002,52-Tarradas 2013,53-Viswanathan 2003,54-Wang 1996,55-Wang 2002,56-Wang 2007a,57-Wang 2007b,58-Wang 2008,59-Wang 2015,60-Wedekind 2001,63-Yang 2002,64-Ye 2003,65-Young 2005,66-Zhang 2008,sum,gauss,x
0.0,9.29752393063e-138,2.02484744652e-230,2.22417895564e-222,5.08227855874e-147,1.86250142177e-259,4.3362036881e-212,1.68836759907e-28,2.5650228976e-06,7.4824555826e-14,1.21406918554e-05,1.92854192543e-07,1.0832674684e-22,1.59948415438e-08,1.18657239349e-115,8.24105429156e-120,1.24522369799e-10,1.43834012372e-07,1.15777422516e-11,4.67394142915e-28,5.33670393e-32,9.23456536321e-35,4.64719196193e-49,9.19783389467e-72,3.8502860229e-07,1.59682856097e-08,6.03212762123e-10,5.36891229605e-05,9.54280601383e-27,1.66889766025e-06,3.52903585731e-14,2.10553027881e-18,1.40850815358e-37,4.62546280424e-12,4.33334931418e-05,2.6692826828e-07,1.57873531751e-67,0.0,1.83940580582e-27,1.85310942304e-16,1.81051568962e-06,1.60206547187e-11,4.64769867667e-24,7.71964794724e-35,2.77785602687e-251,2.00298186496e-15,2.08290438201e-08,1.25585868362e-13,6.06304232248e-44,1.56036299561e-07,6.06304232248e-44,0.0,1.33739055674e-07,6.15475814597e-05,6.44511615864e-05,3.66379722129e-15,1.27967027411e-79,0.000242538460054,0.000127994301101,-75.0393503935
0.0,6.29963317274e-137,5.5777439077e-229,5.77430556856e-221,4.39815020355e-146,8.2687653046e-257,1.18014588509e-210,2.43283974533e-28,2.74201032174e-06,9.83978521151e-14,1.25030281976e-05,2.08050362794e-07,1.59650816605e-22,1.89753880233e-08,1.28531366726e-114,4.05288404361e-119,1.44484802259e-10,1.55130715329e-07,1.35272096521e-11,7.35186769282e-28,8.84820931444e-32,1.63547859242e-34,1.05876962544e-48,3.12112654895e-71,4.26860332202e-07,1.76428389391e-08,6.89409442493e-10,5.59607583608e-05,2.22855288814e-26,1.79361857505e-06,4.6804105064e-14,2.98621267719e-18,3.00556829688e-37,5.82905699457e-12,4.49392178904e-05,2.98264755599e-07,8.97856303084e-67,0.0,3.73068476352e-27,2.4852587338e-16,1.92583414692e-06,1.82702945856e-11,7.37864381216e-24,1.50338057107e-34,1.93372923714e-249,2.58282387852e-15,2.32110308471e-08,1.64940690301e-13,1.60471959351e-43,1.71832531879e-07,1.60471959351e-43,0.0,1.45954628714e-07,6.39664675154e-05,6.57409444231e-05,4.47517904346e-15,4.88473496184e-79,0.000251038673854,0.000134819013083,-74.8793487935
0.0,4.24316157205e-136,1.52037058072e-227,1.48338684283e-219,3.77936463538e-145,3.55679301912e-254,3.17555993133e-209,3.50149841698e-28,2.93008121626e-06,1.29193535514e-13,1.28746546418e-05,2.2436625737e-07,2.34890459108e-22,2.24825454904e-08,1.37704251247e-113,1.98374873493e-118,1.67531413369e-10,1.6725895438e-07,1.57944832835e-11,1.15430999856e-27,1.4641657554e-31,2.88992612348e-34,2.40441000564e-48,1.05408214002e-70,4.72919796505e-07,1.94841287603e-08,7.8743336559e-10,5.8309700461e-05,5.16974717033e-26,1.92685872169e-06,6.19733549531e-14,4.22771230282e-18,6.39006871113e-37,7.33580015643e-12,4.65931672989e-05,3.33034107878e-07,5.05425422267e-66,0.0,7.53249199813e-27,3.32821881712e-16,2.04785032728e-06,2.08257545474e-11,1.16878516666e-23,2.91879809652e-34,1.32500809587e-247,3.32657166414e-15,2.58513134991e-08,2.16281791226e-13,4.22572982382e-43,1.89127093718e-07,4.22572982382e-43,0.0,1.59216705429e-07,6.64605737413e-05,6.70496717423e-05,5.46211025094e-15,1.85506997039e-78,0.000259807298391,0.00014197388437,-74.7193471935
0.0,2.84112426199e-135,4.10076582292e-226,3.77080181895e-218,3.22481405868e-144,1.4823487646e-251,8.44818713939e-208,5.03371131935e-28,3.12984597387e-06,1.69359530819e-13,1.32557580542e-05,2.41877952168e-07,3.4499944665e-22,2.66038437302e-08,1.45918013137e-112,9.66385107225e-118,1.94119708597e-10,1.8027534807e-07,1.84295818443e-11,1.80907924103e-27,2.41811906799e-31,5.09497539107e-34,5.44266709752e-48,3.54302970282e-70,5.23598122726e-07,2.15077934057e-08,8.9883562689e-10,6.07376475515e-05,1.19128362558e-25,2.0691360455e-06,8.19255294832e-14,5.97469257889e-18,1.35361807938e-36,9.21940222338e-12,4.82963011889e-05,3.71582196544e-07,2.81617776334e-65,0.0,1.51400716185e-26,4.45063371418e-16,2.17690902362e-06,2.37271648351e-11,1.84719352988e-23,5.64940692469e-34,8.93672383905e-246,4.27940401909e-15,2.87762296392e-08,2.83150428065e-13,1.1071292209e-42,2.08051437654e-07,1.1071292209e-42,0.0,1.73608319882e-07,6.90313150065e-05,6.83774499915e-05,6.66164628291e-15,7.00899828302e-78,0.000268851388957,0.000149472946751,-74.5593455935
0.0,1.89111195464e-134,1.0944731362e-224,9.48500618084e-217,2.73229575703e-143,5.98571553703e-249,2.22210886867e-206,7.22797456057e-28,3.34194275837e-06,2.2166248322e-13,1.36465274297e-05,2.60666184994e-07,5.05859848371e-22,3.14403511124e-08,1.52930392734e-111,4.68548849117e-117,2.24772048067e-10,1.9424000965e-07,2.149009809e-11,2.8301084675e-27,3.98582014095e-31,8.96212327503e-34,1.22803630985e-47,1.18525662911e-69,5.79318714464e-07,2.37308374888e-08,1.02536059337e-09,6.32462909062e-05,2.72684561186e-25,2.22099516355e-06,1.08125142733e-13,8.42851666229e-18,2.8569224766e-36,1.15708193975e-11,5.00495782357e-05,4.14286220106e-07,1.55315851818e-64,0.0,3.02939779622e-26,5.94294285079e-16,2.31336992939e-06,2.70197207022e-11,2.91279331185e-23,1.09009750106e-33,5.93301000995e-244,5.4986238557e-15,3.20146130694e-08,3.70100440737e-13,2.88595075364e-42,2.28747473543e-07,2.88595075364e-42,0.0,1.8921849143e-07,7.16800911734e-05,6.97243818216e-05,8.11846151586e-15,2.63468063753e-77,0.000278178151241,0.000157330723135,-74.3993439934
0.0,1.25132638725e-133,2.89047933192e-223,2.36083781884e-215,2.29872957099e-142,2.34183141105e-246,5.77864127003e-205,1.03666602216e-27,3.56703838182e-06,2.89659942601e-13,1.40471538639e-05,2.80816603318e-07,7.40458648087e-22,3.71085921934e-08,1.58526560499e-110,2.2610002154e-116,2.60084378971e-10,2.09216735876e-07,2.50422975539e-11,4.41935540688e-27,6.55707713056e-31,1.57287137585e-33,2.7618929173e-47,3.94627416351e-69,6.40539514881e-07,2.61717412596e-08,1.16896860276e-09,6.58373122639e-05,6.20019625611e-25,2.38300839509e-06,1.4247127737e-13,1.1868946786e-17,6.00775836258e-36,1.45021217997e-11,5.18539549815e-05,4.6155715287e-07,8.47860174874e-64,0.0,6.03425703969e-26,7.92411871417e-16,2.45760810869e-06,3.07542945752e-11,4.58275353677e-23,2.09696659801e-33,3.87711570665e-242,7.05682014703e-15,3.55980094929e-08,4.82977719962e-13,7.48468511628e-42,2.51368297502e-07,7.48468511628e-42,0.0,2.06142603957e-07,7.44082848144e-05,7.10905659691e-05,9.88637236665e-15,9.85317902709e-77,0.000287794946314,0.000165562239335,-74.2393423934
0.0,8.23095670317e-133,7.55369170182e-222,5.81459290557e-214,1.92037128449e-141,8.87705795547e-244,1.4857465559e-203,1.48509779137e-27,3.80582918425e-06,3.77918698362e-13,1.44578305235e-05,3.02420022494e-07,1.08200732106e-21,4.37427076147e-08,1.62530026811e-109,1.0858939494e-115,3.00736075687e-10,2.25273204112e-07,2.91623691205e-11,6.88850749794e-27,1.07660270425e-30,2.75415880001e-33,6.19153962187e-47,1.30767366211e-68,7.07755390077e-07,2.88505777621e-08,1.33186114769e-09,6.85123812209e-05,1.40039268164e-24,2.55577680818e-06,1.87422242518e-13,1.66839416794e-17,1.25874613107e-35,1.81511883279e-11,5.37103848159e-05,5.13842344364e-07,4.58126512059e-63,0.0,1.19654884366e-25,1.05504288073e-15,2.61001447096e-06,3.49881186411e-11,7.19387514907e-23,4.02143787602e-33,2.49390198362e-240,9.04582957636e-15,3.95609090365e-08,6.29273881765e-13,1.93131079489e-41,2.76078962359e-07,1.93131079489e-41,0.0,2.2448280486e-07,7.72172588658e-05,7.24760971383e-05,1.20301558034e-14,3.6660732279e-76,0.000297709296066,0.000174183035847,-74.0793407934
0.0,5.38215726025e-132,1.95331941893e-220,1.41708891091e-212,1.59301428275e-140,3.26029095258e-241,3.77678553901e-202,2.1250305554e-27,4.05904191407e-06,4.92291133304e-13,1.48787526139e-05,3.25572694703e-07,1.57840474595e-21,5.14968822874e-08,1.64811880194e-108,5.19057300873e-115,3.47501018452e-10,2.42481177956e-07,3.39378473007e-11,1.07177025452e-26,1.76422194376e-30,4.81169641492e-33,1.3835239081e-46,4.31269515215e-68,7.81500635032e-07,3.1789138261e-08,1.51650879396e-09,7.12731525372e-05,3.14190997991e-24,2.73993128092e-06,2.46154698156e-13,2.34104946806e-17,2.62769849328e-35,2.2687396361e-11,5.56198169229e-05,5.71628274606e-07,2.45018766965e-62,0.0,2.36197981597e-25,1.40268117367e-15,2.7709962495e-06,3.97855455308e-11,1.12672739515e-22,7.68838101864e-33,1.57901747669e-238,1.1581693543e-14,4.39409963951e-08,8.1857302911e-13,4.95820886412e-41,3.03057291108e-07,4.95820886412e-41,0.0,2.44348424437e-07,8.01083542227e-05,7.38810658831e-05,1.46277187086e-14,1.35707004738e-75,0.000307928889144,0.000183209179634,-73.9193391934
0.0,3.49855576542e-131,4.99818014381e-219,3.41742907601e-211,1.31217355734e-139,1.16015906433e-238,9.4920171008e-201,3.03717100322e-27,4.32743460712e-06,6.4026437973e-13,1.53101173457e-05,3.50376588866e-07,2.29861028781e-21,6.05480699414e-08,1.65297679807e-107,2.46935924491e-114,4.01260055595e-10,2.60916721615e-07,3.94692284889e-11,1.66451848193e-26,2.88538355387e-30,8.38727596152e-33,3.08156173107e-46,1.41558321993e-67,8.62351604458e-07,3.5011066431e-08,1.72568210454e-09,7.41212633554e-05,7.00224258331e-24,2.93613357572e-06,3.2276639825e-13,3.27904944745e-17,5.46543340188e-35,2.83185058503e-11,5.75831951956e-05,6.35443470158e-07,1.29707775182e-61,0.0,4.64152888814e-25,1.86216235847e-15,2.9409774831e-06,4.5218895532e-11,1.76073652706e-22,1.46538625696e-32,9.8408232287e-237,1.48108523414e-14,4.87794197055e-08,1.06311506055e-12,1.26646001467e-40,3.324947349e-07,1.26646001467e-40,0.0,2.65856416401e-07,8.30828872762e-05,7.53055584888e-05,1.7772683579e-14,4.99781023806e-75,0.00031846158743,0.000192657275866,-73.7593375934
0.0,2.2607241307e-130,1.26553793302e-217,8.15504845412e-210,1.0732478804e-138,3.99993184505e-236,2.35859457051e-199,4.33578011909e-27,4.61179746212e-06,8.31400654796e-13,1.57521238976e-05,3.76939681779e-07,3.34172804497e-21,7.1099044276e-08,1.63971488188e-106,1.16921486851e-113,4.63015009815e-10,2.80660423271e-07,4.58718061845e-11,2.58039327655e-26,4.7098433611e-30,1.45867022984e-32,6.84149899665e-46,4.62444174225e-67,9.50929470542e-07,3.85420018193e-08,1.96248586479e-09,7.70583303384e-05,1.55017267042e-23,3.14507742462e-06,4.22534028381e-13,4.58469857839e-17,1.13262298957e-34,3.52989748768e-11,5.96014571188e-05,7.05861585502e-07,6.79650132439e-61,0.0,9.07998348274e-25,2.46857222324e-15,3.12039950025e-06,5.13693996183e-11,2.74529776489e-22,2.78440889933e-32,6.03688443254e-235,1.89178749614e-14,5.41210793075e-08,1.37850461696e-12,3.21848999464e-40,3.64597277073e-07,3.21848999464e-40,0.0,2.89131820171e-07,8.61421473951e-05,7.67496568534e-05,2.15774678312e-14,1.83119092528e-74,0.00032931543309,0.000202544479629,-73.5993359934
0.0,1.45222092673e-129,3.17075769076e-216,1.92565378001e-208,8.71657643695e-138,1.33616939663e-233,5.79437598188e-198,6.18242979495e-27,4.91295371029e-06,1.07789157421e-12,1.62049733785e-05,4.05376260679e-07,4.84993200578e-21,8.33818091494e-08,1.60876739502e-105,5.50992216789e-113,5.33904405968e-10,3.0179762765e-07,5.32777531658e-11,3.99294694274e-26,7.67294269169e-30,2.53108528644e-32,1.51400690152e-45,1.50355902143e-66,1.04790310917e-06,4.24097331148e-08,2.2303969302e-09,8.00859467238e-05,3.40896473854e-23,3.36748962386e-06,5.5224049783e-13,6.39880768827e-17,2.33861014685e-34,4.39399878205e-11,6.1675532619e-05,7.83504653972e-07,3.52498714181e-60,0.0,1.76826839331e-24,3.26771258709e-15,3.3097214048e-06,5.83282485108e-11,4.27074952816e-22,5.27445503927e-32,3.6452828382e-233,2.41350923226e-14,6.00149375956e-08,1.78460166708e-12,8.13779714588e-40,3.9958638468e-07,8.13779714588e-40,0.0,3.14308245616e-07,8.92873943544e-05,7.82134383692e-05,2.61769478071e-14,6.67519351269e-74,0.000340498656261,0.000212888507563,-73.4393343933
0.0,9.2735103944e-129,7.86095964776e-215,4.49939884244e-207,7.02957375678e-137,4.32458387682e-231,1.40740355807e-196,8.80531863172e-27,5.23176047656e-06,1.395254673e-12,1.66688687863e-05,4.35807237486e-07,7.02682254175e-21,9.76614024794e-08,1.56113877312e-104,2.58426877438e-112,6.15221116358e-10,3.24418678011e-07,6.18384819419e-11,6.16753375579e-26,1.24758465535e-29,4.38197516442e-32,3.33964753465e-45,4.86540402718e-66,1.1539921157e-06,4.66443617782e-08,2.53330604529e-09,8.32056793009e-05,7.44671017184e-23,3.60413113534e-06,7.20589618627e-13,8.91482403004e-17,4.81107334853e-34,5.46215289214e-11,6.38063428848e-05,8.69046511962e-07,1.80959923499e-59,0.0,3.42807594809e-24,4.3192822324e-15,3.50942056251e-06,6.61977589993e-11,6.62885179231e-22,9.96060822806e-32,2.16663890636e-231,3.07545865944e-14,6.6514351218e-08,2.30663819234e-12,2.04717784052e-39,4.37700008962e-07,2.04717784052e-39,0.0,3.41528380917e-07,9.25198557147e-05,7.96969758047e-05,3.17328147692e-14,2.42086438345e-73,0.000352019683389,0.000223707649414,-73.2793327933
0.0,5.88683667761e-128,1.92846918836e-213,1.0402923458e-205,5.62923250714e-136,1.35612900343e-228,3.37978607525e-195,1.25263602548e-26,5.56910962988e-06,1.80320701456e-12,1.71440149648e-05,4.68360474907e-07,1.01634489692e-20,1.14240130769e-07,1.49834941091e-103,1.20634346875e-111,7.08432139789e-10,3.4861916778e-07,7.17273185117e-11,9.50911038107e-26,2.02456010083e-29,7.56913963611e-32,7.34293366309e-45,1.56694806044e-65,1.26996995085e-06,5.12784766095e-08,2.87556401227e-09,8.64190653113e-05,1.61586808337e-22,3.85579819274e-06,9.38730519582e-13,1.23980087778e-16,9.86138280443e-34,6.78068943773e-11,6.59947991552e-05,9.63216399643e-07,9.19517515581e-59,0.0,6.61594385256e-24,5.7009736464e-15,3.71999308745e-06,7.50926698634e-11,1.02657829876e-21,1.8752440896e-31,1.26758993367e-229,3.91430928561e-14,7.36774269203e-08,2.97661576669e-12,5.12387232604e-39,4.79193636127e-07,5.12387232604e-39,0.0,3.7094452418e-07,9.58407241537e-05,8.1200337186e-05,3.84387491406e-14,8.73480933235e-73,0.000363887146294,0.000235020779483,-73.1193311933
0.0,3.7148917454e-127,4.68138616123e-212,2.38002182154e-204,4.47616953921e-135,4.12032581213e-226,8.02450727433e-194,1.77991252175e-26,5.92592861978e-06,2.32675890267e-12,1.76306185583e-05,5.03171124613e-07,1.46751323015e-20,1.33462273392e-07,1.42235508444e-102,5.60460946271e-111,8.15200752698e-10,3.74500202016e-07,8.3142528561e-11,1.46345239634e-25,3.27901876531e-29,1.30447750841e-31,1.60929168509e-44,5.02258798562e-65,1.39666721679e-06,5.63473398498e-08,3.26203261919e-09,8.97276092774e-05,3.48294698238e-22,4.12332340971e-06,1.22091958892e-12,1.72114140053e-16,2.01393453273e-33,8.40601065542e-11,6.82418014795e-05,1.06680274078e-06,4.62477218466e-58,0.0,1.27107832111e-23,7.51374068835e-15,3.94195432733e-06,8.51415809332e-11,1.58622727018e-21,3.51960101687e-31,7.29974960732e-228,4.97604956856e-14,8.15674023852e-08,3.83505142574e-12,1.27595407457e-38,5.24341389749e-07,1.27595407457e-38,0.0,4.02719139422e-07,9.92511547534e-05,8.27235856788e-05,4.65265614144e-14,3.13554303392e-72,0.000376109891997,0.000246847367939,-72.9593295933
0.0,2.33043336662e-126,1.12450361152e-210,5.38804358184e-203,3.53428049357e-134,1.21293070098e-223,1.8836756897e-192,2.52619201419e-26,6.3031812964e-06,2.99758063326e-12,1.81288879636e-05,5.40381977652e-07,2.11534753556e-20,1.55719297946e-07,1.33544588605e-101,2.59155729895e-110,9.37411294724e-10,4.02168668916e-07,9.63107397719e-11,2.24816234501e-25,5.3004129897e-29,2.24305615636e-31,3.51557301119e-44,1.60227762167e-64,1.53497506258e-06,6.1889085436e-08,3.69814077124e-09,9.31327797609e-05,7.45739820248e-22,4.40757688747e-06,1.58535444036e-12,2.38510009907e-16,4.09793033414e-33,1.0406677588e-10,7.05482374473e-05,1.1806571036e-06,2.30236098825e-57,0.0,2.4310390641e-23,9.88856086188e-15,4.17583934667e-06,9.64885501484e-11,2.44544729421e-21,6.58556053598e-31,4.13784370796e-226,6.31827570752e-14,9.025305346e-08,4.93315454319e-12,3.16130066126e-38,5.73437186026e-07,3.16130066126e-38,0.0,4.37025437537e-07,0.000102752262248,8.42667794707e-05,5.62734740708e-14,1.11982064439e-71,0.000388696993358,0.00025920749199,-72.7993279933
0.0,1.45329429451e-125,2.67283326212e-209,1.20699615307e-201,2.77097524354e-133,3.45950763831e-221,4.37172148305e-191,3.58119522237e-26,6.7018687109e-06,3.8557073017e-12,1.86390332797e-05,5.80143827265e-07,3.04396897543e-20,1.81455630071e-07,1.24013194966e-100,1.19266192941e-109,1.0771968772e-09,4.31737521541e-07,1.11490808942e-10,3.44736363924e-25,8.55122032604e-29,3.84819588184e-31,7.6551493473e-44,5.08727532227e-64,1.68584871778e-06,6.79449300481e-08,4.18994630489e-09,9.66360060564e-05,1.58608812304e-21,4.70946731889e-06,2.05522262579e-12,3.29930235438e-16,8.30798080624e-33,1.28659051247e-10,7.29149808912e-05,1.30569834383e-06,1.13451234761e-56,0.0,4.62861105637e-23,1.29951021512e-14,4.42220340693e-06,1.09294864902e-10,3.761584002e-21,1.22844506659e-30,2.30875122919e-224,8.01302990606e-14,9.98091292121e-08,6.33553602903e-12,7.79274700487e-38,6.26795943034e-07,7.79274700487e-38,0.0,4.74047982799e-07,0.000106345118233,8.58299716536e-05,6.80107490787e-14,3.97887725213e-71,0.000401657760572,0.000272121846874,-72.6393263933
0.0,9.00941928727e-125,6.28647951896e-208,2.67550210494e-200,2.15725469771e-132,9.56018890989e-219,1.00313049653e-189,5.07088280951e-26,7.12302989307e-06,4.95166135239e-12,1.91612662553e-05,6.22615844247e-07,4.37277875003e-20,2.1117502308e-07,1.13902389537e-99,5.46279595054e-109,1.23697033145e-09,4.63326069943e-07,1.28978188161e-10,5.27663290878e-25,1.37688941829e-28,6.58700005807e-31,1.66152701104e-43,1.60757031734e-63,1.85031115213e-06,7.45593976088e-08,4.74420400242e-09,0.000100238674823,3.35094115707e-21,5.02994308589e-06,2.66001789867e-12,4.55578343127e-16,1.67817825456e-32,1.58845410158e-10,7.53428905617e-05,1.4429169302e-06,5.53347269927e-56,0.0,8.77300878663e-23,1.7052812753e-14,4.68162244224e-06,1.23741005512e-10,5.7730163157e-21,2.28445399957e-30,1.26799381218e-222,1.01503091416e-13,1.10316816292e-07,8.12357368204e-12,1.91121421667e-37,6.84754845038e-07,1.91121421667e-37,0.0,5.13983325455e-07,0.000110030748342,8.7413210107e-05,8.21339008195e-14,1.40652993935e-70,0.000415001753589,0.000285611756642,-72.4793247932
0.0,5.55221635255e-124,1.4630789696e-206,5.86853005514e-199,1.66765936544e-131,2.55972039899e-216,2.27573126867e-188,7.17188125543e-26,7.56774260294e-06,6.34909033863e-12,1.96958002331e-05,6.67965964969e-07,6.27095342503e-20,2.45447574551e-07,1.03471587147e-98,2.49031154745e-108,1.41945874449e-09,4.97060283847e-07,1.49109850403e-10,8.06189290505e-25,2.21270036454e-28,1.12494589917e-30,3.59465599887e-43,5.05582434152e-63,2.02945685811e-06,8.17805579167e-08,5.36844036566e-09,0.00010394212666,7.03243617835e-21,5.36999334703e-06,3.43718915543e-12,6.27956372475e-16,3.37747688429e-32,1.95846167555e-10,7.78328087767e-05,1.59337945171e-06,2.67140080061e-55,6.91691904178e-323,1.65533373266e-22,2.23450879166e-14,4.9546935297e-06,1.40028820343e-10,8.8400427977e-21,4.23518881322e-30,6.85478860804e-221,1.28423969845e-13,1.21864234126e-07,1.03995847334e-11,4.66360944636e-37,7.47674662764e-07,4.66360944636e-37,0.0,5.57040660906e-07,0.000113810129394,8.90165373812e-05,9.91147753542e-14,4.94667967526e-70,0.000428738795494,0.000299699184729,-72.3193231932
0.0,3.40143608273e-123,3.36940065252e-205,1.27373180814e-197,1.280119213e-130,6.64037277061e-214,5.10438136957e-187,1.013156525e-25,8.0371240528e-06,8.12803886327e-12,2.02428500926e-05,7.16371292156e-07,8.97776918959e-20,2.84917438584e-07,9.29678362532e-98,1.12988298144e-107,1.62774196313e-09,5.33073106052e-07,1.72269841672e-10,1.22949714744e-24,3.54894061017e-28,1.91685419366e-30,7.75181602769e-43,1.58252739119e-62,2.22445575283e-06,8.9660280112e-08,6.07103575008e-09,0.000107747652626,1.46603489152e-20,5.73064911169e-06,4.43420221277e-12,8.64015076203e-16,6.77264594793e-32,2.41135729638e-10,8.03855600456e-05,1.75823330498e-06,1.27653600167e-54,4.51625406863e-320,3.10929330148e-22,2.92373381621e-14,5.24203535299e-06,1.58383933963e-10,1.35059616678e-20,7.82756745334e-30,3.64760612262e-219,1.62292042969e-13,1.34546962498e-07,1.32919894098e-11,1.13221523652e-36,8.15941130445e-07,1.13221523652e-36,0.0,6.0344251593e-07,0.000117684186517,9.06399905814e-05,1.19515824757e-13,1.73083218931e-69,0.000442878986897,0.000314406744259,-72.1593215932
0.0,2.07149838758e-122,7.67824858787e-204,2.73559172015e-196,9.75732184974e-130,1.66903815827e-211,1.13194114924e-185,1.42959802693e-25,8.53233159625e-06,1.03889996153e-11,2.08026321895e-05,7.68018508505e-07,1.28310467045e-19,3.30311283713e-07,8.26166674416e-97,5.10216305153e-107,1.8652954834e-09,5.71504776669e-07,1.98895534215e-10,1.87166614213e-24,5.68103461106e-28,3.25881716086e-30,1.66627151631e-42,4.93000950255e-62,2.43655719422e-06,9.8254501694e-08,6.86131450676e-09,0.000111656490717,3.03586407517e-20,6.11298429716e-06,5.71111286947e-12,1.18669364452e-15,1.35311918381e-31,2.96492788657e-10,8.30019496698e-05,1.93871155871e-06,6.03781523455e-54,2.80635067406e-317,5.81402563379e-22,3.8199995589e-14,5.54428865793e-06,1.79058411657e-10,2.05880976994e-20,1.44226326942e-29,1.91055147571e-217,2.04848448596e-13,1.48468603118e-07,1.69616887791e-11,2.73482683288e-36,8.89966380289e-07,2.73482683288e-36,0.0,6.53425462367e-07,0.000121653790246,9.22836012529e-05,1.44006960827e-13,6.02521441337e-69,0.000457432721403,0.000329757708073,-71.9993199932
0.0,1.25410308545e-121,1.73139558813e-202,5.81365414403e-195,7.3849573435e-129,4.06456381757e-209,2.48177940502e-184,2.01486184783e-25,9.05456338032e-06,1.32579196508e-11,2.1375364293e-05,8.23104303164e-07,1.83068880164e-19,3.82447547419e-07,7.26149359817e-96,2.29306455249e-106,2.13603818117e-09,6.12503168328e-07,2.29484663543e-10,2.84406554313e-24,9.0762974002e-28,5.52769895424e-30,3.57013201437e-42,1.52855664862e-61,2.66709410582e-06,1.07623513827e-07,7.7496438276e-09,0.000115669822296,6.24481890403e-20,6.51811676485e-06,7.34377190995e-12,1.62697679843e-15,2.69355235338e-31,3.64059849552e-10,8.56827623208e-05,2.13613799107e-06,2.82669731101e-53,1.69490773494e-314,1.08225927954e-21,4.9837759892e-14,5.86211669873e-06,2.02333705845e-10,3.13131306991e-20,2.64926834576e-29,9.85023265237e-216,2.58257204958e-13,1.63741376789e-07,2.16099274557e-11,6.57241056886e-36,9.70190434838e-07,6.57241056886e-36,0.0,7.07240858636e-07,0.000125719753611,9.39473952662e-05,1.73385437035e-13,2.0867307556e-68,0.000472410702185,0.000345776018455,-71.8393183932
0.0,7.54758868418e-121,3.86327007091e-201,1.22256435191e-193,5.55012158628e-128,9.59037309603e-207,5.37973767867e-183,2.83642004374e-25,9.60505895714e-06,1.68923755824e-11,2.19612655205e-05,8.81835811118e-07,2.60750862347e-19,4.42246538699e-07,6.31258998411e-95,1.02569752957e-105,2.44438538173e-09,6.56224132452e-07,2.6460324094e-10,4.31381161237e-24,1.44724673905e-27,9.35496665286e-30,7.62463349058e-42,4.71685560752e-61,2.91748720309e-06,1.17832263687e-07,8.74754204013e-09,0.000119788768487,1.27601824316e-19,6.94720933138e-06,9.42780960881e-12,2.22663766062e-15,5.34227797937e-31,4.46413702713e-10,8.84287605972e-05,2.35193229461e-06,1.30988005151e-52,9.94939419148e-312,2.00550994209e-21,6.49267154115e-14,6.1962056734e-06,2.28523912213e-10,4.75177998005e-20,4.8514441943e-29,4.99886226511e-214,3.25204486971e-13,1.80486757842e-07,2.74879683784e-11,1.57149699176e-35,1.05708275753e-06,1.57149699176e-35,0.0,7.65155619367e-07,0.000129882829207,9.56313927037e-05,2.08599282498e-13,7.19012921893e-68,0.000487823959733,0.000362486296507,-71.6793167932
0.0,4.5155386576e-120,8.52979232814e-200,2.54401044296e-192,4.14184792689e-127,2.19245624195e-204,1.15296896651e-181,3.98831780116e-25,1.01850998509e-05,2.14891762993e-11,2.25605562692e-05,9.44431065439e-07,3.70762473696e-19,5.10741440232e-07,5.42765883962e-94,4.56628926283e-105,2.79530781118e-09,7.02831856675e-07,3.0489444298e-10,6.53120187205e-24,2.30318604621e-27,1.5796234689e-29,1.6231171292e-41,1.44864138032e-60,3.18924931338e-06,1.2895067462e-07,9.8677971521e-09,0.000124014386539,2.58996221187e-19,7.40147075055e-06,1.20835798097e-11,3.04188778037e-15,1.05569687188e-30,5.46648712481e-10,9.1240683562e-05,2.58761544152e-06,6.00809078202e-52,5.67667069667e-309,3.69962278393e-21,8.4461360162e-14,6.54726514695e-06,2.5797936595e-10,7.19458451638e-20,8.85686066198e-29,2.49708192343e-212,4.09020360404e-13,1.98836147497e-07,3.49089745056e-11,3.73849185091e-35,1.15114386159e-06,3.73849185091e-35,0.0,8.27453013408e-07,0.000134143706266,9.73356077468e-05,2.50774898567e-13,2.46480940076e-67,0.000503683870803,0.000379913851162,-71.5193151932
