0-Aiba 2014,1-Amin 2005,2-Bankston 2007a,3-Beckermann 2014,4-Chang 2004,5-Chen 2016,6-Crotti 2012a,8-Hayashi 2015,9-Holst 2009,11-Huang 2006,12-Keller 2006,13-Li 2009,14-Liu 2003a,15-Makita 2005,16-Makita 2008,17-Marangoni 2011,18-Medeiros-Domingo 2007,19-Mok 2003,21-Olesen 2012,22-Otagiri 2008,23-Rivolta 2001,24-Rossenbacker 2004,25-Ruan 2007,26-Ruan 2010,27-Saber 2015,28-Shy 2014,29-Sottas 2013,30-Splawski 2002,31-Tan 2001,32-Tsurugi 2009,34-Vatta 2002b,36-Wang 2016,37-Wehrens 2003,38-Winkel 2012,39-Yokoi 2005,40-Zhang 2015,sum,gauss,x
1.538516258720052e-08,1.592643274636163e-07,8.181120970052633e-107,6.4316365328972345e-40,0.0005444070709900183,7.136013308027809e-17,0.00033599051898618247,6.020019931370118e-06,2.292868397275597e-59,0.0001421592057928969,0.0008854731327183914,0.00016002007744338407,2.809292414880049e-06,4.3975303915281015e-08,4.535348812714015e-05,2.5988923265579938e-05,6.814660705223977e-17,5.0269905091902975e-06,3.393918285392672e-12,3.421300436338372e-09,2.6473666317587806e-84,0.0,2.3182289299057457e-113,5.837130167917798e-134,9.253357679262167e-20,3.4653115003904428e-25,4.4678448002710254e-77,6.816064083395424e-29,3.9327776709072214e-10,6.515741582396979e-17,3.7224472458313504e-297,5.986269908152329e-08,5.7220098476404486e-232,4.670705203692867e-07,9.288933724082192e-08,4.70509801862629e-16,0.002154090985502488,0.002905693349326913,-66.55926559265592
1.8118388505296937e-08,1.757407844548039e-07,5.116974446912108e-106,1.6241409954873408e-39,0.000575825017716487,1.1586106700532015e-16,0.0003439620682030744,6.511477048216617e-06,7.207978577608789e-59,0.0001672350326588624,0.0009312275047221949,0.00017493961243058917,3.2125958220536204e-06,5.3234548273378416e-08,4.860972372795634e-05,2.7491287683487175e-05,1.0616673387733978e-16,5.546605262874151e-06,4.0068617589078995e-12,4.157340357708741e-09,1.0541456410482945e-83,0.0,1.508001248554226e-112,5.355454301397858e-133,1.2282609603913424e-19,5.361522030103323e-25,1.9666397358535812e-76,1.0926935337736063e-28,5.223390199395162e-10,9.464499331281661e-17,6.730646500008213e-295,6.973406256808086e-08,5.607493780434028e-230,4.964277099408924e-07,1.1315952913974854e-07,5.994755591158633e-16,0.0022854920239858334,0.002986425745721058,-66.39926399263992
2.13131100174674e-08,1.9381924396358482e-07,3.177970158824991e-105,4.080561987395829e-39,0.0006083797398309669,1.8741255136181133e-16,0.0003520384457387887,7.039157042778865e-06,2.2544565089151953e-58,0.0001959583457448097,0.0009781035039007164,0.0001909745444143061,3.6688938591156115e-06,6.433626863571834e-08,5.206531122805303e-05,2.9068870488650637e-05,1.6488284738744795e-16,6.114936060662182e-06,4.727247059260606e-12,5.04459962341176e-09,4.176029055963156e-83,0.0,9.741830017907133e-112,4.873538680155966e-132,1.6286159736348209e-19,8.279642031308533e-25,8.600900520828925e-76,1.7483997350095493e-28,6.919943556979355e-10,1.3717226821149547e-16,1.1928860178919895e-292,8.114300381528415e-08,5.386453770680129e-228,5.275029974289503e-07,1.3759227450486302e-07,7.63019612879884e-16,0.002424443196529693,0.0030689142375205218,-66.23926239262393
2.504285661678017e-08,2.136444009690407e-07,1.9598485609414803e-104,1.0200236612839526e-38,0.0006420611568188226,3.0202236158949807e-16,0.00036021820051660466,7.605387559946006e-06,7.015590830332775e-58,0.00022870965783164607,0.0010260356432430216,0.00020817877282289847,4.184408921522193e-06,7.762394980126607e-08,5.5729691917789754e-05,3.072469003095261e-05,2.5527324739473954e-16,6.735999527196802e-06,5.573310069429653e-12,6.112580313549541e-09,1.645897456105726e-82,0.0,6.249897001315612e-111,4.3988958214273086e-131,2.1571655461552095e-19,1.2761821831003952e-24,3.737278159861402e-75,2.7922914192581375e-28,9.144282661724135e-10,1.983672062630905e-16,2.072311568101919e-290,9.431366794370319e-08,5.071670261471687e-226,5.603884902297419e-07,1.6698390729433541e-07,9.702001445781995e-16,0.0025713286390468704,0.0031531807933813257,-66.07926079260793
2.9392104862952597e-08,2.3537288036782052e-07,1.2001384413112886e-103,2.536848478390117e-38,0.0006768547670258553,4.849073890651635e-16,0.0003684997724576299,8.212617590456691e-06,2.1721042109015646e-57,0.00026588233134922215,0.001074951065280963,0.00022660581196946863,4.765988662438128e-06,9.350033744572492e-08,5.961254634099458e-05,3.2461840689573836e-05,3.93983405871377e-16,7.414086395663546e-06,6.566275111936179e-12,7.3962095484234784e-09,6.453843114880395e-82,0.0,3.981976011691547e-110,3.93816670467072e-130,2.8542039550775205e-19,1.9633215992830007e-24,1.6134640930816736e-74,4.451008281018077e-28,1.205296068948007e-09,2.862254953848805e-16,3.528784126264031e-288,1.0950038112557462e-07,4.680723846777205e-224,5.95180700562525e-07,2.02270635459933e-07,1.2323906151853738e-15,0.0027265346528763806,0.0032392471290327057,-65.91925919259192
3.445777978179283e-08,2.5917410911186657e-07,7.297537106404833e-103,6.277299155535124e-38,0.0007127414691515181,7.756356850779505e-16,0.00037688149145947476,8.863421593682365e-06,6.691000755937803e-57,0.0003078780211885241,0.001124769559688071,0.00024630843430070525,5.421154746483575e-06,1.124367260786394e-07,6.372378465055194e-05,3.428349211390745e-05,6.061684939869639e-16,8.153774638003026e-06,7.730826164060577e-12,8.936770167722076e-09,2.5177372296415893e-81,0.0,2.519520434640692e-109,3.4970003467900805e-129,3.7724481145974297e-19,3.014726112153979e-24,6.920788387115218e-74,7.08163785257086e-28,1.5846554399505641e-09,4.120800943757128e-16,5.889915546562134e-286,1.2699132869685933e-07,4.2343715750725185e-222,6.319807241818954e-07,2.4455058695926673e-07,1.5638562987395494e-15,0.0028904447239455236,0.003327134686363158,-65.75925759257592
4.035094174186775e-08,2.85231241741121e-07,4.4061310495962035e-102,1.5454150586087974e-37,0.0007496974001895358,1.2360499978292688e-15,0.0003853615764845248,9.560503589858131e-06,2.050668762866362e-56,0.0003551011913801542,0.0011754036294682737,0.00026733828738529573,6.158153609695691e-06,1.3498352861270588e-07,6.80735355039681e-05,3.619288826668245e-05,9.297187553198072e-16,8.959942692507045e-06,9.095649255099451e-12,1.078297813271762e-08,9.771894451891092e-81,0.0,1.583181101931018e-108,3.079983674806701e-128,4.980790675282685e-19,4.620425069513747e-24,2.949471603549752e-73,1.1245704714728974e-27,2.0781311844578927e-09,5.919565614904392e-16,9.636226082613332e-284,1.4711262488581415e-07,3.754731174360178e-220,6.708944245166755e-07,2.9510884815740567e-07,1.9824704318361956e-15,0.0030634336603898586,0.003416864612154165,-65.59925599255992
4.7198678626508126e-08,3.137421416577751e-07,2.6416461365050762e-101,3.785397307611609e-37,0.0007876937918148211,1.9624272757383244e-15,0.00039393813476165993,1.0306701205201712e-05,6.2530797665238475e-56,0.0004079526950883767,0.0012267586075340481,0.00028974548577270125,6.986009070535565e-06,1.6178227370640978e-07,7.267213344276199e-05,3.819334626047702e-05,1.421518862940597e-15,9.837782730661208e-06,1.0694056289926919e-11,1.2992227399083872e-08,3.7733188121368225e-80,0.0,9.879541177486938e-108,2.690619675286165e-127,6.569163157933917e-19,7.067952974874282e-24,1.2488930588510524e-72,1.782449723271778e-27,2.7183669465010813e-09,8.484630291493649e-16,1.545321441431365e-281,1.7023280795407115e-07,3.2634928684849966e-218,7.120326222978985e-07,3.554458134156959e-07,2.5106027913601387e-15,0.0032458608433140485,0.0035084577364724702,-65.43925439254392
5.514622478940324e-08,3.4492042050993076e-07,1.5726352455380718e-100,9.225115530184018e-37,0.0008266968471755487,3.1040619600569347e-15,0.0004026091611051571,1.1104989652233829e-05,1.897083457875561e-55,0.00046682243346922144,0.0012787328251005362,0.0003135781792163913,7.914576596894289e-06,1.9357918853213274e-07,7.753010470288778e-05,4.0288254978898175e-05,2.166688430943216e-15,1.0792813899037441e-05,1.2564701937323108e-11,1.5632025523653326e-08,1.449588056043726e-79,0.0,6.122607521305146e-107,2.3313494346419362e-126,8.654830165682977e-19,1.0791529988781725e-23,5.254104036673028e-72,2.8198470495484143e-27,3.5468286677645505e-09,1.2134192749186123e-15,2.429095653556195e-279,1.9676779640014615e-07,2.7803561094789977e-216,7.555112907327842e-07,4.2730918335176747e-07,3.176220978255625e-15,0.0034380626114296773,0.003601934550732493,-65.27925279252793
6.435933002984722e-08,3.78996538065603e-07,9.296457782231148e-100,2.236794953348455e-36,0.0008666676399893124,4.891549678050642e-15,0.0004113725373544081,1.1958485626478466e-05,5.7262844972039446e-55,0.0005320811386248608,0.0013312178329171497,0.00033888209913258066,8.954598990919254e-06,2.3124053613910222e-07,8.265815140728021e-05,4.248107347383751e-05,3.2921764539116792e-15,1.1830895465817047e-05,1.475240679330642e-11,1.8781646018904824e-08,5.540412123099662e-79,0.0,3.768161709037424e-106,2.0036118502064112e-125,1.139052639970034e-18,1.6445612134600484e-23,2.196162480402114e-71,4.45257729212587e-27,4.6160376998554e-09,1.7315049497382979e-15,3.742694163595095e-277,2.271863436840838e-07,2.3218390810624273e-214,8.014517562754803e-07,5.127299662275695e-07,4.014253790226201e-15,0.003640343829903122,0.003697315185441222,-65.11925119251192
7.502690364321855e-08,4.16218964961667e-07,5.456864009634966e-99,5.3960324206663786e-36,0.000907562037761868,7.679657157212898e-15,0.000420226031937942,1.2870451099582347e-05,1.7197028888875817e-54,0.0006040713585824069,0.0013840986759242008,0.00036570008555208,1.011776320719854e-05,2.75769887940437e-07,8.806713409601571e-05,4.477532913037634e-05,4.986692022890054e-15,1.2958239795166525e-05,1.7309101799884248e-11,2.2534026464467417e-08,2.1067640921669517e-78,0.0,2.303117577738201e-105,1.7079335529380904e-124,1.4974963864359162e-18,2.501466640494139e-23,9.120584072506008e-71,7.017380609568725e-27,5.992326824687576e-09,2.4653096022056364e-15,5.652466532449246e-275,2.620160306689276e-07,1.9005432028957508e-212,8.49980905038692e-07,6.140628515084059e-07,5.068277157188723e-15,0.0038529687263131915,0.003794619387638404,-64.95924959249592
8.73639604858502e-08,4.5685541070598253e-07,3.1805695238012745e-98,1.295140672527047e-35,0.0009493306508461107,1.2012031787492932e-14,0.00042916729956513647,1.3844296987760512e-05,5.1384003213431163e-54,0.0006830977571473104,0.0014372542214633414,0.00039407159721488374,1.141675797057869e-05,3.283275228389202e-07,9.37680525545529e-05,4.717461559112434e-05,7.52982342977569e-15,1.4181425066237393e-05,2.029491089126909e-11,2.6997944634050228e-08,7.97014297314405e-78,0.0,1.3979645360247316e-104,1.444040950498484e-123,1.9666383985666213e-18,3.797668379308904e-23,3.7633379311343366e-70,1.1038657248856055e-26,7.759230343575449e-09,3.502305926125954e-15,8.367690260946982e-273,3.01849836610108e-07,1.524885772741047e-210,9.01231394883322e-07,7.340313360737089e-07,6.39259660638802e-15,0.004076151111367962,0.0038938664980457975,-64.79924799247992
1.0161489793106457e-07,5.011941192931994e-07,1.8407838203343646e-97,3.092810774161487e-35,0.0009919188089372367,1.871847182842491e-14,0.00043819388104883493,1.4883586673346852e-05,1.5275536320576425e-53,0.0007694168776321513,0.0014905575406907892,0.0004240322078494215,1.2865331807873037e-05,3.902521548630585e-07,9.97720249060003e-05,4.968259043201134e-05,1.1334434059187453e-14,1.550740764704648e-05,2.3779391078089076e-11,3.230050840535317e-08,2.999802649521983e-77,0.0,8.42693540586572e-104,1.210986238584015e-122,2.5800016826411245e-18,5.754624790923275e-23,1.5428232259070826e-69,1.7331458663301968e-26,1.0021640170453838e-08,4.964454933216859e-15,1.2141913340891953e-270,3.4735333102378184e-07,1.1992530044704792e-208,9.55341873215522e-07,8.757779909960876e-07,8.054816619105205e-15,0.0043100441379630774,0.003995075427939778,-64.63924639246392
1.1805713457277824e-07,5.495452347649457e-07,1.0578809985220464e-96,7.34824745158445e-35,0.0010352665664581464,2.9060533593199385e-14,0.0004473032032619455,1.5992039356119267e-05,4.518133028515397e-53,0.0008632265556496559,0.001543876342346683,0.0004556130920660512,1.447835105325271e-05,4.6308520062181647e-07,0.00010609026493941833,5.230297258183859e-05,1.7008174017670628e-14,1.694353402697126e-05,2.784295169350819e-11,3.858999899340304e-08,1.1232996522277017e-76,0.0,5.044715072748449e-103,1.0072796651079574e-121,3.381054779349812e-18,8.70351409404891e-23,6.284221759120665e-69,2.7160116813247785e-26,1.2910883834836111e-08,7.021403768157375e-15,1.7269612724528802e-268,3.9927253009302637e-07,9.244815632425693e-207,1.012457200512544e-06,1.0429202592980865e-06,1.0139007137064788e-14,0.004554729788088957,0.004098264635762302,-64.47924479244791
1.3700514353986118e-07,6.022422390019363e-07,6.036802634514936e-96,1.7370335689772618e-34,0.0010793087381272656,4.494858818303254e-14,0.0004564925792309355,1.7173533209981624e-05,1.329583375084095e-52,0.0009646552010243904,0.0015970734575272744,0.000488840504671558,1.6271857330571445e-05,5.485978060708594e-07,0.0001127340576527584,5.5039539478215544e-05,2.5442415669590372e-14,1.8497552205105565e-05,3.2578477344292163e-11,4.6039111084740404e-08,4.1848021704036436e-76,0.0,2.9991423940057965e-102,8.3102116542758e-121,4.426099456300292e-18,1.313862485121445e-22,2.5431924149614208e-68,4.2482082899384897e-26,1.6590907797818814e-08,9.908575097878412e-15,2.4076425211710325e-266,4.5844246238546347e-07,6.985534317505099e-205,1.0727286795900064e-06,1.2396121716179274e-06,1.2749601591350315e-14,0.004810208311650676,0.004203452103485941,-64.31924319243193
1.5881491530099138e-07,6.596434639781632e-07,3.42068648014612e-95,4.08532550984964e-34,0.001123974965819941,6.926403741086987e-14,0.00046575920836897,1.8432108319526812e-05,3.892836414348059e-52,0.0010737512009337034,0.0016500073735945954,0.0005237352575723829,1.8263123957714005e-05,6.488208586423556e-07,0.00011971473299618641,5.7896123952875114e-05,3.7940390745518993e-14,2.0177622425322946e-05,3.809318226864874e-11,5.4848637747330814e-08,1.5510671780121463e-75,0.0,1.7707244982149715e-101,6.800256018380844e-120,5.787978017899848e-18,1.979624584485918e-22,1.0225847711299653e-67,6.632200110179966e-26,2.126578083869293e-08,1.3951899666112677e-14,3.2901473445745473e-264,5.257964895131069e-07,5.173863219596702e-203,1.136314290614113e-06,1.4706123561600885e-06,1.6016190017553836e-14,0.005076387872964371,0.00431065531274945,-64.15924159241592
1.838888868454288e-07,7.221336806342388e-07,1.924667433098801e-94,9.559587131468175e-34,0.0011691898176352765,1.0633563469273397e-13,0.0004751001768512456,1.9771969369983268e-05,1.1339939765016963e-51,0.0011904727240706879,0.0017025328148463558,0.0005603121987728066,2.047071065880551e-05,7.660782153091674e-07,0.0001270436378092055,6.0876610839760254e-05,5.640116277976796e-14,2.199232714264102e-05,4.451072733832346e-11,6.525165254056986e-08,5.719560408685778e-75,0.0,1.0382414715453898e-100,5.519371183812801e-119,7.560827345775926e-18,2.9770999511522355e-22,4.0851857217551675e-67,1.0334443416078954e-25,2.7188767795102225e-08,1.9601547773535394e-14,4.407097180224937e-262,6.023764279167737e-07,3.756160942395283e-201,1.2033789318524412e-06,1.7413587004966869e-06,2.0099406111988395e-14,0.005353074687973332,0.00441989122078082,-63.99923999239992
2.126813760964827e-07,7.901257664376931e-07,1.0753114178371017e-93,2.2255923593756957e-33,0.0012148729198641897,1.6264066037175542e-13,0.00048451245813491156,2.1197488063075944e-05,3.2866189650677445e-51,0.001314678227352292,0.0017545013670634303,0.0005985796982843656,2.291451591040704e-05,9.030233791776473e-07,0.00013473210595320922,6.398493329973344e-05,8.358283900130865e-14,2.395068009944024e-05,5.197363489583116e-11,7.751824603744645e-08,2.0983168225170495e-74,0.0,6.045597300795358e-100,4.443294510393184e-118,9.866168130426815e-18,4.468704564039694e-22,1.621498956456506e-66,1.6072898892002348e-25,3.467326392218722e-08,2.7477819617547546e-14,5.78633859494217e-260,6.893435181516339e-07,2.6729287259643667e-199,1.2740946661467444e-06,2.0580499944901703e-06,2.519814969592386e-14,0.005639963956508057,0.004531176236125711,-63.83923839238392
2.4570456232403644e-07,8.640624535905553e-07,5.9655288392811945e-93,5.1552071735514135e-33,0.0012609391223226557,2.4783275643360395e-13,0.0004939929136257483,2.2713205230408867e-05,9.477242250563338e-51,0.0014461179809499166,0.001805762142558883,0.0006385391460377669,2.5615826188331824e-05,1.0626798562344204e-06,0.0001427914266497801,6.722506885624462e-05,1.234778280973759e-13,2.606213438431742e-05,6.06460410334201e-11,9.19608789764375e-08,7.65871381434896e-74,0.0,3.4960169106244573e-99,3.547903168350839e-117,1.2860695228362058e-17,6.694952839106925e-22,6.394607979329959e-66,2.495048456948961e-25,4.41059248156811e-08,3.843342185703967e-14,7.446788101492409e-258,7.879902878319648e-07,1.8644232107473322e-197,1.348640973080172e-06,2.427734844552205e-06,3.155843744135224e-14,0.005936631907672815,0.004644526194199611,-63.67923679236792
2.835350551399428e-07,9.444181597185886e-07,3.2862437621171996e-92,1.1880661987645016e-32,0.0013072986972686995,3.762422493853009e-13,0.0005035382934935815,2.4323832615120456e-05,2.7189963367821498e-50,0.0015844269328077643,0.0018561624818778082,0.00068018446712264,2.8597361323252047e-05,1.248485419379583e-06,0.00015123281104424699,7.060103513683569e-05,1.8184595622845614e-13,2.8336589340929808e-05,7.071682984730229e-11,1.0894041945655644e-07,2.781102453076516e-73,0.0,2.0077114719355512e-98,2.80989166702815e-116,1.674623279541659e-17,1.0011313274034507e-21,2.5055528082074875e-65,3.8658180296165534e-25,5.596237639380056e-08,5.3637770707420145e-14,9.393946567840016e-256,8.997533537036471e-07,1.2747222317156589e-195,1.4272050067998426e-06,2.858408098350556e-06,3.9484236600704276e-14,0.006242529281287875,0.004759956332682858,-63.519235192351914
3.2682109635066843e-07,1.0317009027302215e-06,1.7975738134637465e-91,2.724138429104243e-32,0.0013538575718643373,5.690569004412568e-13,0.0005131452376381973,2.6034254291775173e-05,7.761207214575437e-50,0.0017291192291541573,0.0019055486878469961,0.0007235016598673375,3.188331511668281e-05,1.4643404982943595e-06,0.0001600673570236495,7.411688531593862e-05,2.6696917326321793e-13,3.078439618917553e-05,8.240319969205735e-11,1.2887293693934035e-07,1.0047418744616738e-72,0.0,1.1450449686781914e-97,2.207285723823256e-115,2.1782440941256566e-17,1.4942120408908817e-21,9.754063519566386e-65,5.97835197718474e-25,7.082594393517155e-08,7.469082694424285e-14,1.161558565502453e-253,1.0262272070908059e-06,8.542806236102707e-194,1.5099818594435809e-06,3.359114954641222e-06,4.935071092546473e-14,0.006556976563070962,0.004877481266778249,-63.359233592335926
3.76290440467099e-07,1.1264543013659151e-06,9.763596514268082e-91,6.214579114242012e-32,0.0014005175938766952,8.57478229630006e-13,0.0005228102768073025,2.784952769375261e-05,2.2041642319612286e-49,0.0018795846919097332,0.0019537667872537895,0.0007684683624050873,3.549939031517785e-05,1.7146609004210126e-06,0.00016930601232833124,7.777670325505367e-05,3.907161724578133e-13,3.341636221653706e-05,9.59547175740049e-11,1.5223733128159663e-07,3.611340055688866e-72,0.0,6.485407232017501e-97,1.7198029609051554e-114,2.8303015518976674e-17,2.2259277454598144e-21,3.772766975395903e-64,9.22782192161751e-25,8.940989858813946e-08,1.0377642319006103e-13,1.4078230594276979e-251,1.169179025144227e-06,5.611765160446685e-192,1.5971748301069713e-06,3.940062853894975e-06,6.162039738652133e-14,0.006879161275011068,0.004997114964351719,-63.19923199231992
4.327589609892675e-07,1.2292596627687104e-06,5.265856832858529e-90,1.4105493500034683e-31,0.0014471768300380545,1.2872704148806014e-12,0.0005325298338678385,2.9774884216775543e-05,6.228057853512039e-49,0.002035087526818036,0.0020006633150500236,0.0008150534534485318,3.9472826990661604e-05,2.0044350497590307e-06,0.00017895953600681962,8.158459833705764e-05,5.700388584389876e-13,3.6243753393462286e-05,1.1165792462182587e-10,1.7958388053729207e-07,1.2913936156668472e-71,0.0,3.647921017391062e-96,1.3290765338117099e-113,3.673631726459657e-17,3.309691729556171e-21,1.449862335341733e-63,1.4216561888470122e-24,1.1258378391295657e-07,1.4386826628484878e-13,1.672510965536739e-249,1.3305645478372142e-06,3.6133693604402673e-190,1.6889956992733399e-06,4.612741150633877e-06,7.686293960074664e-14,0.007208137594638975,0.0051188707209769944,-63.03923039230392
4.971400306479279e-07,1.3407381581935926e-06,2.820099321103126e-89,3.185362513370621e-31,0.0014937298962055209,1.9252882053919622e-12,0.000542300225231744,3.18157293667108e-05,1.7508758050786082e-48,0.002194767497453265,0.002046086115635493,0.000863216693007589,4.383242332985495e-05,2.339285905676119e-06,0.0001890384582744822,8.554469999211819e-05,8.290683538884305e-13,3.927829526336446e-05,1.2984156312644437e-10,2.11543796770167e-07,4.594362440627944e-71,0.0,2.0377320127590184e-95,1.0187613211108925e-112,4.763161072016478e-17,4.9118113394531074e-21,5.535870694393509e-63,2.1860878265850742e-24,1.414044535189135e-07,1.9900601534167514e-13,1.9476181353489146e-247,1.5125450574423102e-06,2.2805477158909588e-188,1.7856650086156477e-06,5.390048456841301e-06,9.577913242630114e-14,0.0075428285375186005,0.005242761134906083,-62.87922879228792
5.704547245443835e-07,1.4615530877351063e-06,1.4996706550683136e-88,7.156875463099323e-31,0.0015400683181794868,2.8688047369464328e-12,0.000552117662436999,3.3977642419364724e-05,4.8972475789955084e-48,0.0023576437503440885,0.002089885155480485,0.0009129084087308883,4.860854779683877e-05,2.725537692859193e-06,0.00019955303884752211,8.966115191343846e-05,1.2020402695006635e-12,4.2532171955246854e-05,1.5088250402437766e-10,2.4883988453210213e-07,1.6261785885313272e-70,0.0,1.1304261002207743e-94,7.745439493010205e-112,6.169239947618749e-17,7.275677843264904e-21,2.1000879863145064e-62,3.355198991003139e-24,1.7715252311520912e-07,2.7466434104995606e-13,2.223067156696237e-245,1.717505493209811e-06,1.4108469571264796e-186,1.887412346064303e-06,6.286427416553538e-06,1.1923018602918855e-13,0.007882030886620277,0.005368798081987743,-62.719227192271916
6.538428955306359e-07,1.592412234689012e-06,7.918875512680063e-88,1.5998603346962325e-30,0.0015860809217593526,4.258782934949031e-12,0.0005619782538845461,3.626637555971552e-05,1.3628334819321389e-47,0.0025226214161344837,0.0021319133411037603,0.0009640692334257747,5.383314160115389e-05,3.1702875352676312e-06,0.0002105132238352513,9.393810596186464e-05,1.7373627222970883e-12,4.601802316520787e-05,1.7521246299002303e-10,2.9229840189516926e-07,5.726477938783784e-70,0.0,6.227743982794197e-94,5.840779931058569e-111,7.981872745087164e-17,1.0756795077209614e-20,7.915556026741381e-62,5.13980461495858e-24,2.2137501544358354e-07,3.78245036204007e-13,2.487226245669692e-243,1.9480737290883107e-06,8.555287033578287e-185,1.994476636019983e-06,7.318006524093144e-06,1.482733015787051e-13,0.008224422991138345,0.005496992690556916,-62.55922559225591
7.48575171155206e-07,1.7340703098732349e-06,4.152094897786839e-87,3.558235577397904e-30,0.0016316542503376581,6.298676416827194e-12,0.0005718780067314337,3.868785246786445e-05,3.7733539489005615e-47,0.002688501042321674,0.00217202733623461,0.0010166298991130137,5.953971038065854e-05,3.6814820408944375e-06,0.00022192860128512145,9.837971575923125e-05,2.50325321776015e-12,4.974893895222321e-05,2.0332560358944155e-10,3.4286222887283693e-07,2.0062419776416559e-69,0.0,3.4073189743046628e-93,4.3686452587478005e-110,1.0316079498811852e-16,1.5873400727550196e-20,2.9642699228420375e-61,7.858733984137132e-24,2.759350534302523e-07,5.197315447808981e-13,2.7276706944947613e-241,2.2071410365096925e-06,5.085143354831414e-183,2.107106434574472e-06,8.50274843192295e-06,1.8420487016933149e-13,0.00856857548712229,0.005627355316318563,-62.399223992239925
8.560659210038635e-07,1.8873314859151732e-06,2.1617584186262064e-86,7.873744898658758e-30,0.0016766730080629046,9.280948596385999e-12,0.0005818128289402674,4.124816631897542e-05,1.039456479329561e-46,0.0028539908364884755,0.002210088371858966,0.001070511092698348,6.576330399489607e-05,4.267998829728359e-06,0.00023380835548669345,0.00010299012997120784,3.595521333707209e-12,5.373845219372213e-05,2.357871373250505e-10,4.0160545260882926e-07,6.992869154576497e-69,0.0,1.851349013793314e-92,3.2409615458076326e-109,1.3318683673721827e-16,2.337947293045131e-20,1.1029261942357256e-60,1.1993231517025123e-23,3.430695339603701e-07,7.12557307343587e-13,2.9321252666109865e-239,2.4978837474399018e-06,2.9626868709567754e-181,2.2255602295862226e-06,9.860604008658843e-06,2.28612868136072e-13,0.008912964914828273,0.005759895517250032,-62.23922239222392
9.77887242223009e-07,2.053052021165154e-06,1.1175917310357525e-85,1.733492623354311e-29,0.0017210205263397194,1.3624316173707485e-11,0.0005917785314847772,4.395357716459743e-05,2.8489123782271763e-46,0.003017721617340284,0.002245963042782589,0.001125623377992978,7.254048332218615e-05,4.939732934031362e-06,0.00024616122015246424,0.00010777348528132894,5.148275264257643e-12,5.800052854765011e-05,2.732430429679703e-10,4.6974948271644424e-07,2.4249559776161346e-68,0.0,9.989811025618484e-92,2.384800946969185e-108,1.7176895424417984e-16,3.436980774766253e-20,4.077251851302027e-60,1.826827317722726e-23,4.254557900208865e-07,9.747548423506255e-13,3.089491748136877e-237,2.8237861250072772e-06,1.691929418933097e-179,2.350106745439946e-06,1.1413671203614335e-05,2.8344033330818707e-13,0.009255990125226795,0.005894622028546432,-62.07922079220792
1.115784009358927e-06,2.23214297251969e-06,5.737138489979216e-85,3.7971405393921816e-29,0.0017645792511859206,1.9925826140647504e-11,0.0006017708307110781,4.681050866306279e-05,7.768655968256428e-46,0.003178264286894567,0.0022795240843414316,0.0011818671883896288,7.99092729632972e-05,5.707687927472622e-06,0.00025899543060527364,0.00011273389905886741,7.348597343467788e-12,6.254955377003506e-05,3.164310414412477e-10,5.48680813467523e-07,8.366208493932203e-68,0.0,5.35327696332684e-91,1.7405301582821827e-107,2.2129152526657865e-16,5.043094896078204e-20,1.4975488898101724e-59,2.7773871891967047e-23,5.262883202236275e-07,1.3304724508489346e-12,3.190843436769742e-235,3.1886644400052226e-06,9.470930889788629e-178,2.4810252523021012e-06,1.318635755202804e-05,3.5106217692885424e-13,0.009595991283257763,0.0060315427376343355,-61.91921919219192
1.2716900323059073e-06,2.425572996031001e-06,2.9244460915849736e-84,8.275330749716268e-29,0.001807231248731803,2.9033355811244196e-11,0.0006117853508538867,4.9825544127102104e-05,2.107689840331112e-45,0.0033341495537578193,0.002310651122951282,0.0012391328940010416,8.790909877749596e-05,6.58407155744919e-06,0.00027231867511368405,0.0001178754617241988,1.0456586781213842e-11,6.740031824059216e-05,3.6619297779880817e-10,6.399705519931262e-07,2.8716392171271714e-67,0.0,2.8488896000150707e-90,1.2599755855535775e-106,2.8478796749535184e-16,7.385753835658998e-20,5.464958445296062e-59,4.214567457738101e-23,6.493667290839858e-07,1.8119710440588887e-12,3.2302630372433145e-233,3.59669224136664e-06,5.1965729676059644e-176,2.618605879665467e-06,1.5205544915969617e-05,4.3437802547835817e-13,0.009931271191112324,0.00617066465927938,-61.759217592175915
1.447745363058377e-06,2.6343712337414925e-06,1.4802260384100672e-83,1.7943537458359161e-28,0.0018488587259309517,4.214610193570403e-11,0.0006218176267067144,5.3005421857454864e-05,5.689335312546766e-45,0.003483889557638362,0.0023392313943165345,0.0012973009464966984,9.658070921417922e-05,7.582395562862415e-06,0.00028613804552830125,0.00012320222881635038,1.4832632731225425e-11,7.256799855371962e-05,4.234887786664001e-10,7.453958330872374e-07,9.806351042548703e-67,0.0,1.505653343682286e-89,9.046776620126227e-106,3.6611307005458384e-16,1.0796181269439219e-19,1.9814590529757922e-58,6.38332919156945e-23,7.991960755681461e-07,2.4622463477308306e-12,3.205414647178258e-231,4.052426797280289e-06,2.7948295646025087e-174,2.763149933957056e-06,1.7500754801507455e-05,5.369243077663277e-13,0.010260118574127381,0.006311993910813942,-61.59921599215991
