0-Abe 2014,4-Bebarova 2008,5-Beyder 2010,6-Beyder 2014,7-Bezzina 2003,8-Calloe 2011,9-Calloe 2013,10-Cheng 2010,11-Cheng 2010,12-Cheng 2010,13-Cheng 2010,14-Cheng 2011,15-Cheng 2011,16-Clatot 2012,18-Groenewegen 2003a,19-Groenewegen 2003b,20-Guetter 2013,21-Guetter 2013,22-Gui 2010a,23-Gui 2010a,24-Gui 2010b,25-Holst 2009,27-Hu 2015,28-Hu 2015,29-Huang 2006,30-Kapplinger 2015,31-Kapplinger 2015,32-Kapplinger 2015,33-Kapplinger 2015,34-Kapplinger 2015,35-Kapplinger 2015,36-Kapplinger 2015,37-Kapplinger 2015,38-Kapplinger 2015,39-Kapplinger 2015,40-Kapplinger 2015,41-Kapplinger 2015,42-Kapplinger 2015,43-Kapplinger 2015,44-Kapplinger 2015,45-Kapplinger 2015,46-Kapplinger 2015,47-Kapplinger 2015,48-Kapplinger 2015,49-Kapplinger 2015,50-Kapplinger 2015,51-Kapplinger 2015,52-Kapplinger 2015,53-Kapplinger 2015,54-Kapplinger 2015,55-Kapplinger 2015,56-Kapplinger 2015,57-Li 2009,58-Liu 2003a,61-Medeiros-Domingo 2007,62-Medeiros-Domingo 2009,63-Murphy 2012,65-Olesen 2012,66-Pfahnl 2007,68-Rook 1999,72-Shirai 2002,73-Shy 2014,74-Splawski 2002,75-Surber 2008,76-Surber 2008,77-Tan 2002,78-Tan 2005,79-Tan 2005,80-Tan 2005,81-Tan 2005,82-Tan 2005,83-Tan 2005,84-Tan 2005,85-Tan 2005,86-Tan 2005,87-Tan 2005,88-Tan 2005,89-Tan 2005,90-Tan 2005,91-Tan 2005,92-Tan 2005,93-Tan 2006,94-Tan 2006,95-Tarradas 2013,96-Tester 2010,97-Tsurugi 2009,98-Valdivia 2004,100-Vatta 2002b,101-Wang 1996,103-Wang 2015,104-Watanabe 2011b,105-Watanabe 2011b,107-Winkel 2012,108-Ye 2003,109-Ye 2003,110-Yokoi 2005,111-Young 2005,112-Zhang 2008,113-Zhang 2015,sum,gauss,x
3.35420241354e-05,4.58037825203e-14,6.4587874837e-05,0.0001195089575,3.61626836349e-05,0.0,0.0,3.66863316661e-26,1.2606751176e-24,1.17603408828e-18,2.34519783573e-51,1.34784943031e-17,2.78870988524e-08,4.88884563251e-06,2.4101824634e-07,3.71862255289e-08,2.67748526124e-17,6.79795380085e-20,4.20179860686e-21,3.05104085118e-29,3.35348514015e-42,1.86850920776e-54,8.4698987888e-12,1.06061009638e-05,0.000248399184417,2.96507873083e-32,1.09640228477e-26,3.85653508025e-47,1.52006647245e-17,2.30931744304e-10,1.06305432418e-13,2.07102986905e-10,6.15860288173e-21,2.51432138291e-191,7.90504085249e-10,5.01860824066e-12,9.23963951073e-09,1.92119199412e-11,7.85947990233e-10,2.07102986905e-10,2.6946953149e-08,9.23963951073e-09,1.38935414017e-19,8.208602695e-16,1.03663474459e-09,3.38392133954e-13,2.30931744304e-10,7.85947990233e-10,7.60003370675e-20,2.30931744304e-10,2.56056142555e-14,4.46596202813e-11,0.000143298762624,4.15154835294e-06,2.73811761083e-15,6.24449601872e-16,0.000157226112102,7.37996759683e-12,3.97080290132e-23,1.32919410293e-204,5.33208790533e-12,1.38097031975e-23,4.0140571814e-27,1.56152681684e-08,1.98694080994e-13,3.01990484292e-19,7.81522713877e-10,2.61240702526e-10,6.08040140372e-17,2.50071014282e-14,6.03395759404e-21,1.45136173231e-05,8.097354789e-73,9.32982314274e-13,9.32982314274e-13,6.44141013891e-11,6.63439197704e-06,3.21189306511e-29,1.88984312254e-13,4.77950605901e-08,2.4499985585e-41,1.08507548673e-09,1.84855423137e-07,1.99487249137e-147,8.88313798721e-11,1.27356579132e-15,6.83848114153e-06,3.04279645853e-273,4.08230645753e-06,3.74442741924e-315,1.88104615281e-24,4.81235118521e-07,3.2772050723e-07,0.000107286656138,8.87729117864e-05,2.66920485845e-07,1.66450010707e-10,4.13087687281e-47,2.32458058414e-15,0.00105218316513,0.00045181958948,-64.7992479925
3.58810586855e-05,5.75684598023e-14,6.52658776408e-05,0.000134194496442,3.69609418497e-05,0.0,0.0,6.09785748243e-26,1.99183571404e-24,1.6994257015e-18,7.61732971673e-51,1.96436745034e-17,3.17145639795e-08,5.26998607955e-06,2.6753432802e-07,4.16475364755e-08,3.74890478114e-17,9.94776585976e-20,6.43466436222e-21,5.65216924692e-29,8.39666701697e-42,5.55474048021e-54,1.08702879148e-11,1.11575015575e-05,0.000279787955503,6.12508124121e-32,2.1786094171e-26,1.46462612598e-46,2.19682772728e-17,2.74666376658e-10,1.34063441542e-13,2.46479577047e-10,9.46144489675e-21,4.64365452487e-189,9.17447606947e-10,6.20155699087e-12,1.02287700324e-08,2.31682037175e-11,9.0744027184e-10,2.46479577047e-10,3.00114106927e-08,1.02287700324e-08,2.13472602204e-19,1.16679111962e-15,1.22025889797e-09,4.33204317166e-13,2.74666376658e-10,9.0744027184e-10,1.18396072492e-19,2.74666376658e-10,3.35744646221e-14,5.36365389249e-11,0.000154193530127,4.67830247559e-06,4.12161238516e-15,8.80800566893e-16,0.000160546537725,8.64705130112e-12,1.05937189698e-22,2.23194988709e-202,8.10050888757e-12,2.09259083306e-23,6.30234860484e-27,1.72650856243e-08,2.73008087856e-13,4.82992493202e-19,9.27699231701e-10,3.12177616707e-10,9.34893043859e-17,3.47645129898e-14,1.05737846233e-20,1.51564526073e-05,6.35289244011e-72,1.20662355641e-12,1.20662355641e-12,8.12201968658e-11,7.00902941746e-06,7.65714407988e-29,2.59099527267e-13,5.4082992839e-08,7.90440341527e-41,1.38977460157e-09,2.10281184029e-07,5.05085706095e-146,1.1148997855e-10,1.80525633935e-15,7.26560025659e-06,4.41524121487e-271,4.39307374253e-06,5.51851251234e-311,3.16788559273e-24,5.53915586727e-07,3.47397044806e-07,0.000108718800015,8.98024731426e-05,3.18464723999e-07,1.93691549938e-10,1.13624689943e-46,2.92902422513e-15,0.00112218278914,0.000477822226937,-64.6392463925
3.83541006055e-05,7.2274536934e-14,6.59475237507e-05,0.000150256615004,3.77723504309e-05,0.0,0.0,1.01103105094e-25,3.14020808365e-24,2.4509055263e-18,2.45855993064e-50,2.85653112753e-17,3.60378084572e-08,5.67749995171e-06,2.96762077255e-07,4.66132509451e-08,5.23952707339e-17,1.45286573029e-19,9.83173212787e-21,1.04370673205e-28,2.09244830309e-41,1.64295746491e-53,1.39274913197e-11,1.17335566789e-05,0.000313900565691,1.26023130805e-31,4.30981456893e-26,5.51309904499e-46,3.16812938221e-17,3.26355557253e-10,1.68869236514e-13,2.93048274883e-10,1.45018024939e-20,8.30946169715e-187,1.06391141417e-09,7.6542474502e-12,1.13184375926e-08,2.79111422276e-11,1.04691847436e-09,2.93048274883e-10,3.34049224028e-08,1.13184375926e-08,3.27171046435e-19,1.65482424867e-15,1.43499128674e-09,5.53799707458e-13,3.26355557253e-10,1.04691847436e-09,1.83954536787e-19,3.26355557253e-10,4.39567033906e-14,6.43528639128e-11,0.000165677488024,5.26485492846e-06,6.18479055188e-15,1.23977450998e-15,0.000163897423535,1.01247097067e-11,2.79631439201e-22,3.6427298167e-200,1.22508558595e-11,3.16491421602e-23,9.87640611391e-27,1.90799807556e-08,3.74270553134e-13,7.70107203502e-19,1.10004267233e-09,3.72648537997e-10,1.43309785997e-16,4.82218453449e-14,1.8456226053e-20,1.58233208447e-05,4.91823331677e-71,1.5580281599e-12,1.5580281599e-12,1.02244052984e-10,7.40218984691e-06,1.81381512927e-28,3.54439706728e-13,6.11492273724e-08,2.53011833727e-40,1.77608469036e-09,2.38965017358e-07,1.25878613976e-144,1.39704491985e-10,2.55323773388e-15,7.71610348357e-06,6.27985917256e-269,4.72492015006e-06,7.62511058671e-307,5.31990864983e-24,6.36730383494e-07,3.68166254732e-07,0.000110158780176,9.08371949654e-05,3.79243730654e-07,2.25220844068e-10,3.1094210887e-46,3.68691168621e-15,0.00119729329241,0.00050514922562,-64.4792447924
4.09665065371e-05,9.06365708688e-14,6.66327790321e-05,0.000167763371455,3.85970039205e-05,0.0,0.0,1.67211429608e-25,4.93989727095e-24,3.52771163326e-18,7.88521644676e-50,4.14467111514e-17,4.09168525613e-08,6.11292880707e-06,3.28955069104e-07,5.21365543972e-08,7.3095413212e-17,2.11776606171e-19,1.49881368222e-20,1.92104705807e-28,5.18967073484e-41,4.83484863667e-53,1.78145053823e-11,1.23351352354e-05,0.000350783709463,2.5825662023e-31,8.48804272557e-26,2.05685814223e-45,4.55914393936e-17,3.87382660696e-10,2.12459417324e-13,3.48065557025e-10,2.21756197306e-20,1.44065421354e-184,1.23275481294e-09,9.43601391427e-12,1.25182674209e-08,3.35912765008e-11,1.20691935239e-09,3.48065557025e-10,3.71605248282e-08,1.25182674209e-08,5.00162487687e-19,2.34177690731e-15,1.68584484985e-09,7.06968554558e-13,3.87382660696e-10,1.20691935239e-09,2.85059251147e-19,3.87382660696e-10,5.74623328039e-14,7.7132325685e-11,0.000177760183517,5.9170390293e-06,9.25178751621e-15,1.74137676484e-15,0.000167277766933,1.18467190343e-11,7.30282646799e-22,5.77851133408e-198,1.84441940337e-11,4.77768176408e-23,1.54480301452e-26,2.1075458638e-08,5.11935642369e-13,1.22412473413e-18,1.30301258772e-09,4.44358841671e-10,2.19015074551e-16,6.67400278842e-14,3.20877729513e-20,1.65148971394e-05,3.75712845385e-70,2.00855589076e-12,2.00855589076e-12,1.2849996495e-10,7.81462490646e-06,4.26913295965e-28,4.83785667938e-13,6.90834135865e-08,8.03491043619e-40,2.26473740305e-09,2.71290096193e-07,3.08798913845e-143,1.74779311356e-10,3.60311821741e-15,8.19104448224e-06,8.75506371335e-267,5.07906234738e-06,9.87774390031e-303,8.90847795927e-24,7.3095943607e-07,3.90083156215e-07,0.000111606403559,9.18769813735e-05,4.50768062407e-07,2.61684228839e-10,8.46569730586e-46,4.63621876049e-15,0.00127765884512,0.000533857178989,-64.3192431924
4.3723672342e-05,1.13537428938e-13,6.73216084216e-05,0.000186777835691,3.9434994177e-05,0.0,0.0,2.7585551321e-25,7.75411050553e-24,5.06759268574e-18,2.51305048881e-49,6.00034290293e-17,4.64184126021e-08,6.57788178344e-06,3.64387992719e-07,5.82757828932e-08,1.01788454466e-16,3.08093877311e-19,2.27970542863e-20,3.52446915429e-28,1.28103835568e-40,1.41557687794e-52,2.2748023274e-11,1.29631239951e-05,0.000390454982158,5.27127227256e-31,1.66427961113e-25,7.60593155687e-45,6.54692227244e-17,4.59359808986e-10,2.66984901945e-13,4.12996700065e-10,3.38313091263e-20,2.4200285662e-182,1.42723335846e-09,1.16187381023e-11,1.38387431149e-08,4.03867640533e-11,1.39031821139e-09,4.12996700065e-10,4.13143120371e-08,1.38387431149e-08,7.62695008591e-19,3.30654200197e-15,1.97859542987e-09,9.0122846725e-13,4.59359808986e-10,1.39031821139e-09,4.40566231544e-19,4.59359808986e-10,7.50038423936e-14,9.23562705463e-11,0.000190449184572,6.64113598462e-06,1.37965057256e-14,2.44077481181e-15,0.000170686522915,1.38520662795e-11,1.88696305346e-21,8.90946171565e-196,2.76434382948e-11,7.19863485268e-23,2.41170913097e-26,2.32683743731e-08,6.98658003099e-13,1.9398307667e-18,1.54178719109e-09,5.29303753292e-10,3.3370015587e-16,9.21645322945e-14,5.55674523218e-20,1.7231864956e-05,2.83212391176e-69,2.58522087561e-12,2.58522087561e-12,1.6123484161e-10,8.24710712928e-06,9.9840512433e-28,6.58868143781e-13,7.79846561232e-08,2.53156868445e-39,2.88142232368e-09,3.07679986407e-07,7.4565256038e-142,2.1831058441e-10,5.0734180604e-15,8.69150976921e-06,1.19641721621e-264,5.45677070596e-06,1.19965640716e-298,1.48753602939e-23,8.38024459285e-07,4.13205196587e-07,0.000113061472196,9.2921734244e-05,5.34768129513e-07,3.03820852065e-10,2.29309633488e-45,5.82406909729e-15,0.00136338864886,0.000564004455773,-64.1592415924
4.66310188589e-05,1.42066632282e-13,6.80139759244e-05,0.000207356751625,4.02864102723e-05,0.0,0.0,4.53953760776e-25,1.2145087065e-23,7.26528141844e-18,7.95872656076e-49,8.66756180333e-17,5.26165742568e-08,7.07403685233e-06,4.03358140349e-07,6.50948700926e-08,1.41487239297e-16,4.47343087085e-19,3.45957930626e-20,6.44533680119e-28,3.14718101969e-40,4.12361446001e-52,2.89989706258e-11,1.36184272585e-05,0.000432899172389,1.07162348372e-30,3.24873877682e-25,2.78766134649e-44,9.3813330112e-17,5.44163568794e-10,3.35106374702e-13,4.89548545932e-10,5.14933443885e-20,3.93871998204e-180,1.65105032641e-09,1.42893892739e-11,1.52912767669e-08,4.85082110062e-11,1.60037126509e-09,4.89548545932e-10,4.59056906917e-08,1.52912767669e-08,1.16009679337e-18,4.65840722189e-15,2.3198903496e-09,1.14724753917e-12,5.44163568794e-10,1.60037126509e-09,6.79107774632e-19,5.44163568794e-10,9.77520542128e-14,1.1047341059e-10,0.000203749890463,7.44389478502e-06,2.05095137381e-14,3.41387492195e-15,0.000174122604222,1.61857190321e-11,4.82395497453e-21,1.33516042225e-193,4.12442643737e-11,1.08258180042e-22,3.75797942403e-26,2.56770399774e-08,9.51334992797e-13,3.06454283219e-18,1.82237185163e-09,6.29814803708e-10,5.06900888507e-16,1.26991936303e-13,9.58485681542e-20,1.79749157011e-05,2.10657899327e-68,3.32212907584e-12,3.32212907584e-12,2.01978766225e-10,8.70042997576e-06,2.32003417144e-27,8.95321272797e-13,8.79624042628e-08,7.91346814143e-39,3.65789186105e-09,3.48602303641e-07,1.77228760611e-140,2.72247985917e-10,7.12783555401e-15,9.2186188298e-06,1.60258079281e-262,5.85937045257e-06,1.36597733709e-294,2.47682958157e-23,9.59501873284e-07,4.37592338855e-07,0.000114523783221,9.39713532161e-05,6.33221345635e-07,3.52475281194e-10,6.1795696579e-45,7.30887494981e-15,0.00145455175932,0.000595651219083,-63.9992399924
4.9693976599e-05,1.77567122375e-13,6.87098446128e-05,0.000229549140829,4.11513383893e-05,0.0,0.0,7.4517076949e-25,1.89812083889e-23,1.03954979955e-17,2.50461356715e-48,1.24925963057e-16,5.95935245616e-08,7.60314195866e-06,4.461869749e-07,7.26638274694e-08,1.96311790032e-16,6.48262608407e-19,5.23819088831e-20,1.17488053992e-27,7.69517631485e-40,1.19513416912e-51,3.69054515249e-11,1.43019664838e-05,0.000478064809946,2.1698603438e-30,6.31354173019e-25,1.01266812638e-43,1.34142194435e-16,6.43975852296e-10,4.20110897049e-13,5.7970707376e-10,7.81938601507e-20,6.21102954874e-178,1.90841436734e-09,1.75530539633e-11,1.68882841967e-08,5.82043053396e-11,1.84076289461e-09,5.7970707376e-10,5.09776535493e-08,1.68882841967e-08,1.76011515749e-18,6.54840812723e-15,2.71737123351e-09,1.45836689537e-12,6.43975852296e-10,1.84076289461e-09,1.04404117836e-18,6.43975852296e-10,1.27206819245e-13,1.3201113056e-10,0.000217665344831,8.33255124015e-06,3.03937596368e-14,4.76488499307e-15,0.000177584881541,1.88995035985e-11,1.22014242265e-20,1.94474167965e-191,6.1259604604e-11,1.62498347783e-22,5.84469050618e-26,2.83213387156e-08,1.29247415513e-12,4.82648800107e-18,2.15172272858e-09,7.48613231057e-10,7.67668882315e-16,1.7459160145e-13,1.64677781579e-19,1.8744748276e-05,1.54615325301e-67,4.26226517067e-12,4.26226517067e-12,2.52605887415e-10,9.17540783246e-06,5.35676286808e-27,1.21393149385e-12,9.91374123061e-08,2.45421423376e-38,4.63329219726e-09,3.94572628102e-07,4.14637736412e-139,3.38968759321e-10,9.99193440638e-15,9.77352416431e-06,2.10412312543e-260,6.28824275114e-06,1.45820173488e-290,4.11234372224e-23,1.09713652694e-06,4.63307151326e-07,0.000115993128898,9.50257356962e-05,7.48381816178e-07,4.08611715457e-10,1.65680170107e-44,9.16296352579e-15,0.00155117211022,0.000628859443484,-63.8392383924
5.29179693799e-05,2.2169222831e-13,6.94091766242e-05,0.000253394865864,4.20298617177e-05,0.0,0.0,1.22015286794e-24,2.96006780947e-23,1.48450024631e-17,7.83236014315e-48,1.79656670587e-16,6.74403466169e-08,8.16701603343e-06,4.93221777651e-07,8.10592596448e-08,2.71885377706e-16,9.37591784869e-19,7.91321241581e-20,2.13470563414e-27,1.87263306744e-39,3.4462699093e-51,4.68886239016e-11,1.50146798625e-05,0.000525861083982,4.37606869225e-30,1.22152140662e-24,3.64614382557e-43,1.91399036618e-16,7.61330719348e-10,5.26054177931e-13,6.85780427658e-10,1.18463201458e-19,9.48955745582e-176,2.20410401671e-09,2.15365445506e-11,1.86432656047e-08,6.97683760163e-11,2.11565832314e-09,6.85780427658e-10,5.6577072441e-08,1.86432656047e-08,2.66373780177e-18,9.18478319092e-15,3.17981275792e-09,1.85124495953e-12,7.61330719348e-10,2.11565832314e-09,1.60084020671e-18,7.61330719348e-10,1.65286359699e-13,1.57588583789e-10,0.000232196053105,9.31484588667e-06,4.4901028399e-14,6.63654686109e-15,0.000181072183764,2.20531058303e-11,3.0534108305e-20,2.75319442607e-189,9.057825334e-11,2.43452830513e-22,9.07290347981e-26,3.12228473052e-08,1.75198275049e-12,7.57810203506e-18,2.53788745663e-09,8.88871283999e-10,1.15906839077e-15,2.3949995375e-13,2.81817930003e-19,1.9542068599e-05,1.11979008816e-66,5.45970959732e-12,5.45970959732e-12,3.1540760104e-10,9.67287597268e-06,1.22894068253e-26,1.64226915453e-12,1.11642775194e-07,7.55138393466e-38,5.8557617578e-09,4.46158686765e-07,9.54861509072e-138,4.21366288606e-10,1.39757897662e-14,1.03574112646e-05,2.707922946e-258,6.74482570682e-06,1.45941641771e-286,6.80843565094e-23,1.25285622841e-06,4.90414899302e-07,0.000117469296638,9.60847768628e-05,8.82812670746e-07,4.7332999127e-10,4.41935815537e-44,1.14757954332e-14,0.00165322387359,0.00066369292985,-63.6792367924
5.63083969046e-05,2.76474971271e-13,7.01119331595e-05,0.000278923174644,4.29220603504e-05,0.0,0.0,1.99290649026e-24,4.60610719703e-23,2.11571597941e-17,2.4338810187e-47,2.57791663995e-16,7.62578812171e-08,8.76754986598e-06,5.44837377501e-07,9.03649167829e-08,3.7586828081e-16,1.35340941611e-18,1.19271807147e-19,3.86614798886e-27,4.53548841945e-39,9.88725940648e-51,5.94721274019e-11,1.57575218449e-05,0.000576155248294,8.7902103077e-30,2.3528750948e-24,1.30118778662e-42,2.72513219677e-16,8.99167862775e-10,6.5793391207e-13,8.10448128698e-10,1.79053797111e-19,1.40476021575e-173,2.54353979675e-09,2.63926911094e-11,2.05708919736e-08,8.35460207125e-11,2.42976226662e-09,8.10448128698e-10,6.27550118139e-08,2.05708919736e-08,4.02110486746e-18,1.28539605085e-14,3.71727918578e-09,2.34665048608e-12,8.99167862775e-10,2.42976226662e-09,2.44810346449e-18,8.99167862775e-10,2.1443997939e-13,1.87931841193e-10,0.000247339806226,1.03990404812e-05,6.61258022649e-14,9.22394772136e-15,0.000184583298299,2.57152108536e-11,7.56009737133e-20,3.78842181588e-187,1.33325376616e-10,3.64047755419e-22,1.40575201077e-25,3.44049664336e-08,2.369503458e-12,1.18618751532e-17,2.99016500518e-09,1.05428249767e-09,1.74473080507e-15,3.27810153407e-13,4.80381714433e-19,2.03675890968e-05,8.00257937761e-66,6.98238410594e-12,6.98238410594e-12,3.93180323565e-10,1.01936904769e-05,2.80143068066e-26,2.21681460976e-12,1.25625043705e-07,2.3052026041e-37,7.3843451937e-09,5.03984811813e-07,2.16445662341e-136,5.22955837345e-10,1.95046438936e-14,1.09714985168e-05,3.41598057012e-256,7.2306152828e-06,1.36939376097e-282,1.12400932925e-22,1.42878707636e-06,5.18983638836e-07,0.000118952069029,9.71483696735e-05,1.03942112667e-06,5.47883589603e-10,1.17280074859e-43,1.43579042184e-14,0.00176062729622,0.00070021731785,-63.5192351924
5.98706162976e-05,3.44412270222e-13,7.08180744819e-05,0.000306151249848,4.38280111788e-05,0.0,0.0,3.24693683504e-24,7.15189286462e-23,3.0093768484e-17,7.51555078457e-47,3.69087446771e-16,8.61576597706e-08,9.40670682225e-06,6.01437962847e-07,1.00672286045e-07,5.18675652022e-16,1.94983190804e-18,1.79364399609e-19,6.97935266097e-27,1.09328325947e-38,2.82225716894e-50,7.53058099621e-11,1.65314626126e-05,0.000628770628783,1.75864097753e-29,4.51197232326e-24,4.6024140624e-42,3.87176410148e-16,1.06089365117e-09,8.21900680574e-13,9.56817286585e-10,2.70005657103e-19,2.01480172351e-171,2.93286471517e-09,3.23054385844e-11,2.26870975613e-08,9.99439652538e-11,2.78838417176e-09,9.56817286585e-10,6.95670639566e-08,2.26870975613e-08,6.05484261829e-18,1.79489850273e-14,4.34130072766e-09,2.97043709581e-12,1.06089365117e-09,2.78838417176e-09,3.7339025835e-18,1.06089365117e-09,2.77790007496e-13,2.23891392966e-10,0.000263091512679,1.15939327697e-05,9.70796993684e-14,1.27931185791e-14,0.000188116971443,2.9964799888e-11,1.85198288713e-19,5.06671252208e-185,1.95362327892e-10,5.43349833051e-22,2.17394617352e-25,3.78930600459e-08,3.19745492048e-12,1.85101497189e-17,3.51928706287e-09,1.24914214345e-09,2.61837615433e-15,4.47686759377e-13,8.1562128206e-19,2.12220281656e-05,5.64329369979e-65,8.91544538195e-12,8.91544538195e-12,4.89330549182e-10,1.07387281105e-05,6.34525821101e-26,2.98572150262e-12,1.41245423662e-07,6.98168290668e-37,9.29127818828e-09,5.68736683287e-07,4.82941274746e-135,6.48000525524e-10,2.7160300707e-14,1.16170370258e-05,4.2238493291e-254,7.74716612062e-06,1.20466131057e-278,1.85036388505e-22,1.62726957691e-06,5.49084312525e-07,0.000120441223859,9.82164048724e-05,1.22149634714e-06,6.33699875902e-10,3.09646116473e-43,1.79457130638e-14,0.00187324515346,0.000738500095917,-63.3592335923
6.36099226181e-05,4.28567121667e-13,7.15275599157e-05,0.00033508278987,4.47477877883e-05,0.0,0.0,5.27685305732e-24,1.10805811156e-22,4.272065494e-17,2.30609428159e-46,5.27259678988e-16,9.72629130151e-08,1.00865233948e-05,6.63458976883e-07,1.12081224135e-07,7.14441055588e-16,2.80361084819e-18,2.69121360485e-19,1.2558795961e-26,2.62288104967e-38,8.01514266168e-50,9.51946446051e-11,1.73374874983e-05,0.000683485342513,3.50443410431e-29,8.61397773608e-24,1.61350726483e-41,5.48913218562e-16,1.25045070556e-09,1.02551420051e-12,1.1284867225e-09,4.06210784916e-19,2.79985991892e-169,3.37903403925e-09,3.94958916985e-11,2.50091788424e-08,1.19440340853e-10,3.19751070604e-09,1.1284867225e-09,7.70737070536e-08,2.50091788424e-08,9.09418643833e-18,2.50079280474e-14,5.06507197063e-09,3.75473887323e-12,1.25045070556e-09,3.19751070604e-09,5.67999073635e-18,1.25045070556e-09,3.5931024699e-13,2.66462342723e-10,0.000279443040875,1.29088692055e-05,1.42078608166e-13,1.77060196928e-14,0.000191671908807,3.48926245724e-11,4.48863180585e-19,6.58628753038e-183,2.84975778699e-10,8.09428271076e-22,3.35557160786e-25,4.17146038778e-08,4.30497938595e-12,2.87958695122e-17,4.13762354765e-09,1.47843919657e-09,3.91759815593e-15,6.10043748345e-13,1.37935122617e-18,2.21061096001e-05,3.92685266662e-64,1.13654717408e-11,1.13654717408e-11,6.08000333616e-10,1.13088861581e-05,1.42803607472e-25,4.01239886209e-12,1.58681063625e-07,2.09787500034e-36,1.16647065669e-08,6.41166362837e-07,1.06066124102e-133,8.01661110608e-10,3.773688116e-14,1.2295310358e-05,5.11935657974e-252,8.29609225409e-06,9.93548519778e-275,3.03744917473e-22,1.85087552083e-06,5.80790847312e-07,0.000121936534151,9.92887709979e-05,1.43275012869e-06,7.32402827031e-10,8.13361119571e-43,2.24074172315e-14,0.00199087995794,0.000778610608534,-63.1992319923
6.75315283751e-05,5.32692431029e-13,7.22403478455e-05,0.0003657066498,4.5681460353e-05,0.0,0.0,8.55441673464e-24,1.71300508728e-22,6.05259125343e-17,7.03150158494e-46,7.51544549055e-16,1.09709660163e-07,1.08091095707e-05,7.31369096781e-07,1.24700633e-07,9.82307145615e-16,4.02337830316e-18,4.02878010609e-19,2.25256357788e-26,6.26270209909e-38,2.26474831037e-49,1.20133899021e-10,1.81765963493e-05,0.000740031827934,6.95538853764e-29,1.63723427007e-23,5.60654987256e-41,7.76554563798e-16,1.47239709831e-09,1.27805424536e-12,1.32962002028e-09,6.0970435077e-19,3.76976404985e-167,3.88991530291e-09,4.82294734554e-11,2.75559002695e-08,1.42596591166e-10,3.66388622277e-09,1.32962002028e-09,8.53406872473e-08,2.75559002695e-08,1.36247449745e-17,3.4765654418e-14,5.90367483194e-09,4.7394347361e-12,1.47239709831e-09,3.66388622277e-09,8.61754780555e-18,1.47239709831e-09,4.64049924955e-13,3.16807678538e-10,0.000296383073981,1.43537552693e-05,2.07286857614e-13,2.44540268922e-14,0.000195246775804,4.06028816807e-11,1.07636217725e-18,8.32149959805e-181,4.13822596694e-10,1.20352426529e-21,5.16965886853e-25,4.58993437225e-08,5.78305449357e-12,4.46595296505e-17,4.85941511175e-09,1.74796132254e-09,5.84375469684e-15,8.2943545086e-13,2.32351465288e-18,2.30205619912e-05,2.69628534963e-63,1.44656183933e-11,1.44656183933e-11,7.54216864107e-10,1.19050822102e-05,3.19337203088e-25,5.38014255553e-12,1.78126435603e-07,6.25413949803e-36,1.46119122378e-08,7.22097624195e-07,2.2929575337e-132,9.9017370475e-10,5.23157331945e-14,1.30076341967e-05,6.0818580565e-250,8.87906770675e-06,7.6824669241e-271,4.97193617235e-22,2.10242558512e-06,6.14180254281e-07,0.000123437768197,0.000100365354392,1.67736041841e-06,8.45838525681e-10,2.12558044967e-42,2.79501598548e-14,0.00211327205331,0.000820620060664,-63.0392303923
7.1640542078e-05,6.61380890626e-13,7.29563957158e-05,0.00039799557253,4.66290955308e-05,0.0,0.0,1.38331169362e-23,2.64246562402e-22,8.55828819311e-17,2.13046240146e-45,1.0688574272e-15,1.23647883227e-07,1.15766490017e-05,8.05672296829e-07,1.38649180782e-07,1.34815107054e-15,5.76257494407e-18,6.01744917858e-19,4.02719169349e-26,1.48827152962e-37,6.36682110938e-49,1.5135182126e-10,1.90498028357e-05,0.000798097271801,1.37495245182e-28,3.09804464478e-23,1.93090088547e-40,1.09626045955e-15,1.73199638534e-09,1.59089737911e-12,1.56502863898e-09,9.13011812653e-19,4.91774390359e-165,4.47439958876e-09,5.88243901079e-11,3.03476072418e-08,1.70071250359e-10,4.19510198529e-09,1.56502863898e-09,9.44394259066e-08,3.03476072418e-08,2.03608753434e-17,4.82234179031e-14,6.87432872442e-09,5.97393901281e-12,1.73199638534e-09,4.19510198529e-09,1.30398082414e-17,1.73199638534e-09,5.98414256311e-13,3.76285055417e-10,0.000313896979275,1.5939063029e-05,3.01479401414e-13,3.37027045358e-14,0.000198840198192,4.72151138642e-11,2.55370253378e-18,1.02190140072e-178,5.98218141206e-10,1.78611321435e-21,7.94941027849e-25,5.04794639357e-08,7.75109492611e-12,6.90496967008e-17,5.70103580138e-09,2.06441455596e-09,8.690570945e-15,1.12522426281e-12,3.89852389429e-18,2.39661180916e-05,1.82682265142e-62,1.83819532263e-11,1.83819532263e-11,9.34070365581e-10,1.25282539026e-05,7.09545606936e-25,7.19810785213e-12,1.99794813306e-07,1.8497966516e-35,1.82631284524e-08,8.12431584513e-07,4.87924090914e-131,1.22106020269e-09,7.23658237606e-14,1.37553559077e-05,7.08224776491e-248,9.49782696253e-06,5.5692898107e-267,8.11533997748e-22,2.38500761044e-06,6.49332730406e-07,0.000124944689591,0.000101446039213,1.96001762067e-06,9.76103730927e-10,5.52647300918e-42,3.48287754277e-14,0.00224009871041,0.000864601519178,-62.8792287923
