0-Bebarova 2008,1-Calloe 2011,2-Calloe 2011,3-Calloe 2013,4-Hayashi 2015,5-Kato 2014,6-Liu 2005,7-Watanabe 2011b,8-Young 2005,sum,gauss,x
0.00038971311179018,2.8420605549053527e-47,6.362204934158731e-28,1.8498785674702766e-100,2.8778337438720834e-20,0.00019674440847339676,2.1062143370019678e-21,8.658286348674569e-09,0.004709406724976779,0.005295872903526705,0.007505181674871118,-58.23918239182392
0.00033856941710556156,2.1621963627492792e-48,2.42392146395386e-28,2.8358531006559117e-103,1.56884922308913e-20,0.00018821896987912464,1.4808125943497968e-21,7.263847227734346e-09,0.00463613083095286,0.0051629264817847735,0.007309765111023899,-58.079180791807914
0.0002933541876093724,1.5937889556388627e-49,9.162160671284353e-29,3.9674962202569336e-106,8.514643655033792e-21,0.00018001319178565664,1.0396025903899112e-21,6.087489171079523e-09,0.0045625347973643525,0.005035908264248552,0.0071178900388963635,-57.91917919179191
0.0002535004395060319,1.1382571020996358e-50,3.4359412655036e-29,5.06572482549426e-109,4.600674532761769e-21,0.0001721175751597753,7.287932225602832e-22,5.09619978308829e-09,0.0044886704273164315,0.004914293538182022,0.00692954577181431,-57.75917759177591
0.00021847764173885467,7.876328112050885e-52,1.278386064999192e-29,5.902811976899899e-112,2.474835336538076e-21,0.0001645227848138366,5.101654180419596e-22,4.261783971525056e-09,0.004414588948967955,0.004797593637304618,0.006744719634060902,-57.59917599175991
0.00018779202294521115,5.2805736687758675e-53,4.7189654041392436e-30,6.277237875717638e-115,1.325381394063459e-21,0.00015721965231203352,3.566049982794293e-22,3.5601898822544813e-09,0.004340340959812916,0.004685356195260042,0.006563397024372443,-57.43917439174392
0.00016098638173678772,3.4301434840579394e-54,1.7282239831329478e-30,6.092148837594859e-118,7.066513524641694e-22,0.00015019917852350008,2.4890496208044184e-22,2.9709246342536424e-09,0.004265976372873071,0.004577164904057993,0.00638556147981088,-57.279172791727916
0.00013763947165201904,2.158824527198197e-55,6.279451793037869e-31,5.395910099969386e-121,3.750932795600521e-22,0.00014345253583370607,1.7347999539479715e-22,2.4765485791423717e-09,0.004191544364872749,0.004472638848907053,0.006211194739921089,-57.119171191711914
0.00011736502955208872,1.3164254667040202e-56,2.2636636791536964e-31,4.361653763549981e-124,1.9821802078885012e-22,0.00013697107002571298,1.207354952828382e-22,2.0622381235703646e-09,0.0041170933264609855,0.0043714314882769105,0.006040276811082471,-56.95916959169591
9.981051266098069e-05,7.777662293756193e-58,8.096000815084422e-32,3.2175844276262505e-127,1.0428377678575548e-22,0.00013074630184299043,8.39054658256802e-23,1.7154083284145948e-09,0.004042670814540745,0.004273229344453044,0.005872786030967115,-56.79916799167991
8.465560510342377e-05,4.452211265362093e-59,2.8727488049505514e-32,2.166212198104088e-130,5.462106088955117e-23,0.00012476992824555838,5.82257721340188e-23,1.4253875483811555e-09,0.003968323506759127,0.004177750465495658,0.005708699133018667,-56.639166391663906
7.161054988005302e-05,2.4693140156448535e-60,1.0113307931155088e-32,1.3309579188388453e-133,2.84821831292513e-23,0.00011903382337127541,4.034688205888975e-23,1.1831373109678993e-09,0.0038940971582067645,0.004084742714595404,0.005547991310868478,-56.47916479164792
6.0414356928121e-05,1.3269383744391285e-61,3.532297532332078e-33,7.463111563201445e-137,1.478618656245137e-23,0.00011353003921411132,2.79173646911735e-23,9.810114656842714e-10,0.003820036560368806,0.003993981937522504,0.005390636282607923,-56.319163191631915
5.0832932421324305e-05,6.908743380495945e-63,1.2240236066697972e-33,3.819159751248112e-140,7.642032007354361e-24,0.00010825080603124551,1.9288949663603466e-23,8.125493729949432e-10,0.0037461855023642357,0.0039052700533661784,0.005236606354838488,-56.15916159161591
4.2657168915465574e-05,3.485148150374658e-64,4.208145799272731e-34,1.7836432623724088e-143,3.932160957929962e-24,0.00010318853249078999,1.3307989770959972e-23,6.722985569213251e-10,0.0036725867345043,0.0038184331082091127,0.005085872486423347,-55.99915999159991
3.57010304780504e-05,1.703402586133697e-65,1.435357992055815e-34,7.602220329116663e-147,2.014296902938639e-24,9.83358055718936e-05,9.168241737894778e-24,5.556628241233748e-10,0.0035992819341953337,0.003733319325908102,0.004938404351867182,-55.83915839158391
2.9799661657512556e-05,8.066538954819454e-67,4.85733608646413e-35,2.95709439889977e-150,1.027271990555955e-24,9.368539022890114e-05,6.307094990457793e-24,4.587723633993437e-10,0.0035263116742054166,0.0036497971848641936,0.00479417040425335,-55.679156791567905
2.4807544138459647e-05,3.7011019118581907e-68,1.6308144278937925e-35,1.049741113553281e-153,5.215754872510714e-25,8.923022883114267e-05,4.332538262093511e-24,3.783727900179728e-10,0.00345371539330877,0.0035677535446511626,0.004653137937670354,-55.51915519155192
2.0596720259442346e-05,1.6453137507238719e-69,5.432245700165256e-36,3.4008815561036976e-157,2.636444671939199e-25,8.496344038980902e-05,2.971838197524048e-24,3.1173049563356286e-10,0.003381531369316171,0.003487091841695918,0.0045152731490621335,-55.359153591535915
1.7055098286754466e-05,7.08663861024392e-71,1.7952408977424797e-36,1.0055254997413018e-160,1.3267525001511886e-25,8.087831958323839e-05,2.0355305877717025e-24,2.565520126320445e-10,0.0033097966944943542,0.0034077303689163596,0.004380541199439816,-55.19915199151991
1.4084850471947564e-05,2.9573703880071795e-72,5.886193446434616e-37,2.7132321353000745e-164,6.647080392865097e-26,7.696833559176724e-05,1.3921942125998188e-24,2.1091540696208602e-10,0.0032385472533717962,0.003329600650350918,0.004248906274394786,-55.03915039150391
1.160091148733662e-05,1.1957627742279083e-73,1.9147619870893624e-37,6.6814865349000625e-168,3.315444114048349e-26,7.322713075314339e-05,9.50805606651472e-25,1.7321198065104826e-10,0.0031678177029232568,0.0032526459183757172,0.004120331643856349,-54.87914879148791
9.529581834881564e-06,4.684445745551416e-75,6.179645071192625e-38,1.5015905437301213e-171,1.6463503328325153e-26,6.964851904929998e-05,6.484154623989919e-25,1.4209679864419785e-10,0.0030976414551202166,0.0031768196981011966,0.003994779721039678,-54.719147191471905
7.80723825075716e-06,1.7780553362796372e-76,1.9787035631706636e-38,3.0797980067853186e-175,8.139028393881413e-27,6.62264844350908e-05,4.415549015943873e-25,1.1644675825112203e-10,0.003028050661829428,0.003102084500962034,0.0038722121205327343,-54.559145591455916
6.379150963116537e-06,6.538922762678404e-78,6.285884668077873e-39,5.764813001901427e-179,4.005831109944197e-27,6.295517901936889e-05,3.002519083156338e-25,9.532509684544699e-11,0.0029590762020369425,0.003028410627344525,0.003752589715473634,-54.399143991439914
5.198405879664179e-06,2.3299200430057273e-79,1.9811645567725784e-39,9.847828954253378e-183,1.9628290194906785e-27,5.9828921108569935e-05,2.0387152019414026e-25,7.79513876827621e-11,0.0028907476713704383,0.00295577507631006,0.00363587269377291,-54.23914239142391
4.22492835533871e-06,8.0435858681600465e-81,6.195026379145945e-40,1.5352816213341236e-186,9.57507245664021e-28,5.684219312271254e-05,1.3822833123772942e-25,6.36762075800773e-11,0.0028230933738879957,0.0028841605590422545,0.0035220206133376297,-54.07914079140791
3.4246040860295267e-06,2.6904954544669553e-82,1.9219152771908577e-40,2.1843784690625113e-190,4.65019785626216e-28,5.3989639393490154e-05,9.358522471663392e-26,5.19597762344887e-11,0.002756140316097363,0.0028135546115366588,0.0034109924562575108,-53.919139191391906
2.768491857285029e-06,8.71944209804516e-84,5.915531710370182e-41,2.8363512023455705e-194,2.248384371569945e-28,5.1266063853867764e-05,6.326845493190534e-26,4.235396736725627e-11,0.0026899142031655363,0.0027439488012306564,0.003302746681915724,-53.759137591375904
2.232122312305605e-06,2.737908995522767e-85,1.806432771055893e-41,3.361122991657245e-198,1.082279538595699e-28,4.8666427628332455e-05,4.271071961749653e-26,3.448717862934254e-11,0.0026244394372745943,0.002675338021702411,0.0031972412789899375,-53.599135991359915
1.7948765564564788e-06,8.329581741401152e-87,5.472909777015962e-42,3.634972135823131e-202,5.186544416723588e-29,4.618584653267742e-05,2.8790968046203524e-26,2.805162203619369e-11,0.002559739118075977,0.002607719869216733,0.003094433816311842,-53.43913439134391
1.4394382526614006e-06,2.4552812958812535e-88,1.6450656831124042e-42,3.5876498454915894e-206,2.4744946479891276e-29,4.381958849192457e-05,1.9379624818669319e-26,2.2792661150125485e-11,0.0024958350451920364,0.0025410940947292837,0.0029942814925562663,-53.27913279132791
1.1513128518288802e-06,7.012182193288953e-90,4.905877117868637e-43,3.231553083632473e-210,1.1753432022698747e-29,4.156307088470494e-05,1.3025793270975886e-26,1.8499876652542345e-11,0.0024327477227101425,0.002475462124946553,0.0028967411847334035,-53.11913119131191
9.184077157823227e-07,1.940345210340906e-91,1.4515050715181673e-43,2.6564694214820157e-214,5.55792452158077e-30,3.941185782213722e-05,8.74244112639787e-27,1.4999589536550893e-11,0.002370496365611838,0.0024108266461493467,0.0028017694954605137,-52.959129591295905
7.306671005509563e-07,5.2020999169997805e-93,4.260778112480606e-44,1.992923506631573e-218,2.616557922184679e-30,3.7361657368954854e-05,5.859100806354319e-27,1.2148611948803536e-11,0.0023090989080764854,0.0023471912446946033,0.002709322798992031,-52.7991279912799
5.797562517338692e-07,1.351301476119137e-94,1.2408741788512447e-44,1.3644848565109454e-222,1.2263595720540844e-30,3.540831871434309e-05,3.921018963376391e-27,9.829030633545429e-12,0.0022485720135963345,0.002284560098391442,0.0026193572859894536,-52.639126391263915
4.587892002865349e-07,3.400945622487186e-96,3.5853787952979796e-45,8.52587757569156e-227,5.722358481780544e-31,3.354782929965612e-05,2.6202132231159738e-27,7.943857782629738e-12,0.0021889310868374473,0.002222937713281248,0.002531829007014925,-52.47912479124791
3.6209521868885215e-07,8.293178252879612e-98,1.02780520472954e-45,4.861852133148143e-231,2.658288182369395e-31,3.177631190989724e-05,1.7484130689924922e-27,6.4134095715758834e-12,0.002130190287178895,0.0021623287007208904,0.0024466939147349846,-52.31912319123191
2.8501928899016124e-07,1.959368796248851e-99,2.9231765652274422e-46,2.5302106648304353e-235,1.2294158951560923e-31,3.0090021735548763e-05,1.1649872515667678e-27,5.172294372309474e-12,0.0020723625438604856,0.002102737590057319,0.0023639079048230574,-52.15912159121591
2.2375233324257377e-07,4.485235490109911e-101,8.248362761215363e-47,1.201721688925265e-239,5.660637586712908e-32,2.8485343411054055e-05,7.751183537234834e-28,4.166911107365941e-12,0.002015459572667749,0.002044168672578957,0.0022834268555518874,-51.999119991199905
1.75187353268149e-07,9.947826166292467e-103,2.3091328848870253e-47,5.208868561974328e-244,2.5947865696331894e-32,2.6958788035963566e-05,5.149731508750485e-28,3.3533739073948708e-12,0.001959491894081325,0.0019866258728239304,0.0022052066660691616,-51.8391183911839
1.3679801265505335e-07,2.1376913524613938e-104,6.413551233076002e-48,2.0605121508404797e-248,1.1841526622927416e-32,2.55069901844715e-05,3.4164169820050603e-28,2.695792551764315e-12,0.00190446885281664,0.0019301126437095593,0.002129203293351865,-51.679116791167914
1.0653656334896712e-07,4.4507754968267e-106,1.7673260514828138e-48,7.438737659415677e-253,5.380015337402783e-33,2.4126704908787214e-05,2.2632205393738566e-28,2.1648494550818363e-12,0.0018503986386787005,0.001874631882315686,0.002055372787836972,-51.51911519115191
8.274836786789349e-08,8.97842691143514e-108,4.831736690275557e-49,2.4508435420899485e-257,2.4334873639833326e-33,2.2814804741507592e-05,1.497106163860816e-28,1.736623507638502e-12,0.0017972883086560837,0.0018201858635020828,0.001983671327728265,-51.35911359113591
6.410059310954487e-08,1.7548447067464741e-109,1.3105642215372216e-49,7.36926567599404e-262,1.0958331671409304e-33,2.156827670187664e-05,9.888901244133894e-29,1.3916191411827496e-12,0.0017451438101774319,0.001766776188864037,0.0019140552519808277,-51.199111991119906
4.9522951219301926e-08,3.3231581015000555e-111,3.5268080616678093e-50,2.022204731482399e-266,4.912805267658911e-34,2.038421931055301e-05,6.522486666226908e-29,1.1139657933287408e-12,0.0016939700054535226,0.0017144037488292607,0.0018464810919669433,-51.039110391103904
3.815863629596519e-08,6.097294786350216e-113,9.416159598920845e-51,5.064287028942759e-271,2.192726285915475e-34,1.9259839617235583e-05,4.2958398150579597e-29,8.907586734742643e-13,0.001643770696827685,0.0016630686959719753,0.0017809056018287706,-50.8791087910879
2.93238528657355e-08,1.0839200663586917e-114,2.4942171775952907e-51,1.157454117132168e-275,9.743366957482176e-35,1.819245024523775e-05,2.825222631441792e-29,7.115165525580452e-13,0.0015945486530573683,0.0016127704278669883,0.0017172857875250662,-50.71910719107191
2.24745536914266e-08,1.8669435884052468e-116,6.554856516583766e-52,2.4142460954646116e-280,4.3102599155441916e-35,1.7179466456844287e-05,1.855354888769972e-29,5.677363471659915e-13,0.001546305636449843,0.001563507578028115,0.0016555789345808077,-50.55910559105591
1.7179201697460292e-08,3.115580735626548e-118,1.7090728774518597e-52,4.595698965280666e-285,1.8983121329618428e-35,1.6218403243035994e-05,1.2166650372144014e-29,4.5252766405021427e-13,0.0014990424307754768,0.001515278013672738,0.0015957426345503596,-50.39910399103991
1.3096544998557667e-08,5.037565422628247e-120,4.421060350794321e-53,7.983877969426965e-290,8.32341504449529e-36,1.5306872440921274e-05,7.966815910587158e-30,3.6031331527684734e-13,0.0014527588698824547,0.001468078839228688,0.00153773481020614,-50.239102391023906
9.957546851397183e-09,7.891803517177835e-122,1.1346470112216887e-53,1.2658099037385106e-294,3.6333333268407404e-36,1.4442579881978124e-05,5.209166689016697e-30,2.86584193190882e-13,0.0014074538669376954,0.001421906404653109,0.0014815137394664348,-50.0791007910079
7.5507455561479e-09,1.1978590101821447e-123,2.88910663984761e-54,1.8315356231476876e-299,1.57898752003833e-36,1.3623322573977918e-05,3.401116013612574e-30,2.2769888149606017e-13,0.0013631254442195444,0.0013767563177667773,0.001427038078077267,-49.9190991909919
5.710434720107278e-09,1.761606966164822e-125,7.29852063242684e-55,2.418547006122536e-304,6.83159191942744e-37,1.284698591923835e-05,2.217401599032309e-30,1.8072003624797092e-13,0.001319770763388916,0.0013326234599235944,0.001374266881064598,-49.7590975909759
4.307153651348641e-09,2.5100721741641448e-127,1.829256372208978e-55,2.91464708824788e-309,2.942624852534676e-37,1.2111540971635477e-05,1.4435671323910911e-30,1.4328095121646175e-13,0.0012773861561667802,0.001289502004435348,0.001323159622974371,-49.59909599095991
3.240062716544331e-09,3.4652715637341775e-129,4.548652732842126e-56,3.2056027584e-314,1.2618788016326808e-37,1.1415041734594194e-05,9.38424490123023e-31,1.1347687054994906e-13,0.001235967155347223,0.0012473854372580108,0.001273676216919043,-49.43909439094391
2.43085092977535e-09,4.635133161340426e-131,1.1221720717956476e-56,3.21755e-319,5.387287519797855e-38,1.0755622502074417e-05,6.091600302207929e-31,8.977656570766496e-14,0.0011955085260768952,0.001206266579519676,0.0012257770324504472,-49.279092790927905
1.818884387529477e-09,6.0070470173706475e-133,2.7466580771092265e-57,5e-324,2.2897729890843017e-38,1.0131495244372254e-05,3.948509477639015e-31,7.095048505597007e-14,0.0011560042973331516,0.001166137611532862,0.001179422912279675,-49.1190911909119
1.3573558584927124e-09,7.54281962254008e-135,6.669882918706772e-58,0.0,9.689122911375946e-39,9.540947040369125e-06,2.5556694927940553e-31,5.601244017405906e-14,0.0011174477935350588,0.0011269900979872989,0.0011345751878657792,-48.9590895908959
1.010239177211908e-09,9.17656802646972e-137,1.606942329638604e-58,0.0,4.08174872799329e-39,8.982337557678857e-06,1.651756070335458e-31,4.4172335341971517e-14,0.0010798316662232322,0.0010888150140642607,0.001091195693895877,-48.7990879908799
7.498882513734718e-10,1.0816848070076824e-138,3.8410577804492233e-59,0.0,1.7118977876540227e-39,8.45409658196981e-06,1.0659991369225195e-31,3.479789483646039e-14,0.001043147925746433,0.001051602772251452,0.0010492467816800703,-48.63908639086391
5.551505196752991e-10,1.235364298796695e-140,9.108982302609577e-60,0.0,7.14791137177532e-40,7.954721596571587e-06,6.869695911392423e-32,2.7383712425010958e-14,0.0010073879728948847,0.0010153432496693596,0.0010086913314852777,-48.47908479084791
4.0988951588653406e-10,1.366983391774895e-142,2.1431735716474317e-60,0.0,2.97132564276961e-40,7.482775413318278e-06,4.420667923993876e-32,2.1526252127288908e-14,0.0009725426304224634,0.0009800258157468239,0.0009694927638328618,-48.319083190831904
3.018316151875737e-10,1.4655657432614075e-144,5.002801839131999e-61,0.0,1.2296771603445178e-40,7.03688385542595e-06,2.8405863133087313e-32,1.690368002726346e-14,0.000938602174402002,0.0009456393601059469,0.0009316150497853499,-48.1590815908159
2.2166876599775921e-10,1.5223736108634786e-146,1.158611207704925e-61,0.0,5.06642626011122e-41,6.615733493059404e-06,1.8226270301929266e-32,1.3259612951759088e-14,0.0009055563653603275,0.0009121723205354125,0.0008950227202482288,-47.9990799907999
1.6236265249280177e-10,1.5321844997475811e-148,2.662138330056614e-62,0.0,2.0781749668997162e-41,6.2180694321044475e-06,1.1677700752790084e-32,1.0390038920164173e-14,0.000873394479141917,0.000879612710947064,0.000859680874313184,-47.8390783907839
1.1860681124129822e-10,1.4940831126183728e-150,6.068648457851038e-63,0.0,8.486571136133503e-42,5.84269315653191e-06,7.471135208493813e-33,8.132802856035328e-15,0.0008421053374524435,0.0008479481492239194,0.0008255551866695669,-47.67907679076791
8.641218376040045e-11,1.411602194034004e-152,1.372529891412968e-63,0.0,3.450262725919258e-42,5.488460424615593e-06,4.7729355378946926e-33,6.359164486918847e-15,0.000811677338035874,0.0008171658848790326,0.0007926119141112075,-47.519075190751906
6.278880089956733e-11,1.2921822395979694e-154,3.0797829551520204e-64,0.0,1.3965028957524327e-42,5.154279219150401e-06,3.0447683779646754e-33,4.967028085836756e-15,0.0007820984844413001,0.0007872528264542184,0.0007608179011660159,-47.3590735907359
4.5502080686241105e-11,1.1460645671023082e-156,6.856253703636095e-65,0.0,5.627315675581257e-43,4.839107751705582e-06,1.9395128926564394e-33,3.8755194074353876e-15,0.0007533564153380185,0.0007581955685956802,0.0007301405848759437,-47.1990719907199
3.288684272503746e-11,9.848458946805376e-159,1.5143355463154894e-65,0.0,2.2575141443002995e-43,4.541952520845856e-06,1.2336751021761673e-33,3.020646889608064e-15,0.0007254384333399976,0.0007299804187507068,0.0007005479987551485,-47.0390703907039
2.370581903583558e-11,8.199763893097348e-161,3.318377750374103e-66,0.0,9.016322665044575e-44,4.261866424155201e-06,7.835715294817637e-34,2.3518344441340987e-15,0.0006983315333032672,0.0007025934234355933,0.0006720087759542446,-46.879068790687896
1.7042354952197594e-11,6.614671651935489e-163,7.21436311621907e-67,0.0,3.5850744115724077e-44,3.997946923807769e-06,4.969654702045035e-34,1.82915402402445e-15,0.0006720224300622972,0.000676020394030289,0.0006444921516586179,-46.71906719067191
1.221929377599683e-11,5.169982937203457e-165,1.556104079416927e-67,0.0,1.4191773360551604e-44,3.7493342653452857e-06,3.1473388298255782e-34,1.4211193416611589e-15,0.0006464975855738983,0.0006502469320599585,0.0006179679647487663,-46.559065590655905
8.737847570426136e-12,3.915108513844008e-167,3.330026991313706e-68,0.0,5.593001339334252e-45,3.5152097492421285e-06,1.990354815851799e-34,1.102929028038822e-15,0.0006217432354396866,0.0006252584539278793,0.0005924066587506454,-46.3990639906399
6.231673350117824e-12,2.8725815909114206e-169,7.070096391694541e-69,0.0,2.1944361216946267e-45,3.294794054765427e-06,1.2568609318079506e-34,8.550693258854479e-16,0.0005977454147805421,0.0006010402150678359,0.0005677792821038231,-46.2390623906239
4.4324796975104904e-12,2.0420897117886617e-171,1.489262948880201e-69,0.0,8.571774297573291e-46,3.087345615570849e-06,7.9252627320034e-35,6.62204046912811e-16,0.0005744899834389816,0.0005775773334876943,0.0005440574877752141,-46.0790607906079
3.144348595690146e-12,1.4065369215787304e-173,3.1123318973808314e-70,0.0,3.3334064745612138e-46,2.892159046412206e-06,4.990106665363185e-35,5.122937731936709e-16,0.0005519626504877305,0.0005548548126790037,0.0005212135322459352,-45.919059190591895
2.224623285148947e-12,9.386449147106923e-176,6.4531073722290965e-71,0.0,1.2905522305933247e-46,2.7085636202864064e-06,3.137442014994687e-35,3.9589778059168196e-16,0.0005301489980251376,0.0005328575638704431,0.0004992202738986405,-45.75905759057591
1.5697269979172748e-12,6.069115486278579e-178,1.3274566507771028e-71,0.0,4.974307864459212e-47,2.535921795283213e-06,1.9697508929414964e-35,3.0562142779550686e-16,0.0005090345042403878,0.0005115704276057037,0.00047805117083242173,-45.599055990559904
1.1046727352263803e-12,3.8020983497221395e-180,2.70919504689623e-72,0.0,1.908795925151749e-47,2.3736277903626553e-06,1.2348568713750515e-35,2.356792116760995e-16,0.0004886045657337749,0.000490978194629046,0.0004576802781321296,-45.4390543905439
7.75327165412807e-13,2.307784047465339e-182,5.485657225009828e-73,0.0,7.292158528431455e-48,2.221106209240019e-06,7.730216514252989e-36,1.8154968370544797e-16,0.00046884451907943894,0.0004710656260641877,0.0004380822446185769,-45.2790527905279
5.427229970995077e-13,1.3571906607230208e-184,1.1020099854472413e-73,0.0,2.7734635809256454e-48,2.077810711520917e-06,4.832105551689328e-36,1.3970323398865497e-16,0.000449739661620208,0.0004518174728745916,0.0004192323091058067,-45.1190511905119
3.7889014259522804e-13,7.733221204996539e-187,2.1963970984943715e-74,0.0,1.0501675561390254e-48,1.943222730195033e-06,3.0161357569897626e-36,1.0738760732382722e-16,0.00043127527148623975,0.0004332184945954323,0.0004011062961911921,-44.959049590495894
2.6380938824884666e-13,4.269272530215827e-189,4.3431483279093105e-75,0.0,3.958808466726202e-49,1.816850234567425e-06,1.8799014248994016e-36,8.245910481434948e-17,0.0004134366268312124,0.0004152534773296717,0.00038368061160374157,-44.799047990479906
1.8319307191740634e-13,2.283606129549645e-191,8.520536297776666e-76,0.0,1.4857308713737656e-49,1.6982265376807827e-06,1.170008420997937e-36,6.324989497115955e-17,0.000396209024281769,0.0003979072510027061,0.00036693223713553857,-44.6390463904639
1.2687314395971375e-13,1.1834840146721296e-193,1.6584319994519276e-76,0.0,5.551183303217312e-50,1.58690914725985e-06,7.271309268877099e-37,4.8463831376402224e-17,0.00037957779659785374,0.0003811647058720352,0.00035083872518082567,-44.4790447904479
8.763391557564658e-14,5.942613260418405e-196,3.2025570551614714e-77,0.0,2.064908217835306e-50,1.4824786591904602e-06,4.5123831079539065e-37,3.7094747945115614e-17,0.0003635283295433559,0.00036501080829021734,0.0003353781929066986,-44.3190431904319
6.036936253415468e-14,2.8911219722891267e-198,6.135706135033645e-78,0.0,7.646905105068035e-51,1.3845376925309018e-06,2.796205151834086e-37,2.8362456790151725e-17,0.00034804607796828056,0.0003494306157212092,0.0003205293160789571,-44.159041590415896
4.147656876674376e-14,1.3627909351418394e-200,1.1662742731000639e-78,0.0,2.8192942958102776e-51,1.2927098650405979e-06,1.7302219491072262e-37,2.1662671468610863e-17,0.00033311658110531475,0.0003344092910118536,0.00030627132256608316,-43.99903999039989
2.8420447431041824e-14,6.223947678346405e-203,2.199405510275526e-79,0.0,1.0348201773714627e-51,1.2066388082025482e-06,1.0690655166130698e-37,1.6527871312497667e-17,0.0003187254770852682,0.00031993211592190775,0.0002925839855438156,-43.839038390383905
1.9422308971832256e-14,2.7540797073930097e-205,4.115081024557775e-80,0.0,3.781456661726563e-52,1.1259872207091084e-06,6.595937690446682e-38,1.2596751889350683e-17,0.000304858516677381,0.000305984503917525,0.00027944761642222804,-43.6790367903679
1.3237703962009291e-14,1.1807581519414891e-207,7.638708574436181e-81,0.0,1.375698077492147e-52,1.0504359593773924e-06,4.063670499314556e-38,9.590405522854361e-18,0.00029150157626195796,0.00029255201223458266,0.0002668430575166807,-43.5190351903519
8.998421427594514e-15,4.904777096922077e-210,1.4067922303623511e-81,0.0,4.982610019426586e-53,9.7968316645898e-07,2.4999432305896876e-38,7.293770778523974e-18,0.0002786406700441059,0.00027962035321957057,0.00025475167448340516,-43.3590335903359
6.100449709510073e-15,1.9740196565426168e-212,2.5704457916276985e-82,0.0,1.796637364119609e-53,9.134434323097657e-07,1.535718181719677e-38,5.541202138386154e-18,0.00026626196151867626,0.00026717540495709203,0.00024315534853994227,-43.199031990319895
4.124765202850707e-15,7.697639104567133e-215,4.659672636548652e-83,0.0,6.44961396789459e-54,8.514469923890507e-07,9.420254242264007e-39,4.205257741306661e-18,0.0002543517741976885,0.0002552032211942065,0.00023203646849003626,-43.03903039030389
2.7814961988738027e-15,2.9082885529656893e-217,8.38051740784618e-84,0.0,2.3050310454562567e-54,7.934389575619049e-07,5.7701013425362246e-39,3.187997616888004e-18,0.00024289660161263754,0.00024369004057298412,0.00022137792257200783,-42.879028790287904
1.870680278991959e-15,1.0646119021836302e-219,1.4953908786265758e-84,0.0,8.201430340167654e-55,7.391785766859894e-07,3.5291813578326174e-39,2.4142381059453737e-18,0.0002318831166051189,0.000232622295183678,0.00021116309014901043,-42.7190271902719
1.2547653670522768e-15,3.775887233690579e-222,2.647323963056193e-85,0.0,2.9051742466548345e-55,6.884385304727528e-07,2.1554315267058163e-39,1.8263287514455494e-18,0.00022129817992018656,0.0002219866184519159,0.00020137583325899777,-42.5590255902559
8.393968530731527e-16,1.2975395051587988e-224,4.6497320138094696e-86,0.0,1.024529657107798e-55,6.410042556229807e-07,1.3145109371782195e-39,1.380112708886605e-18,0.00021112884811770014,0.0002117698523741639,0.00019200048804158398,-42.3990239902399
5.600335026960348e-16,4.320122266112354e-227,8.10246613041772e-87,0.0,3.5970514271406646e-56,5.966732982485897e-07,8.005047178080534e-40,1.0418061033582062e-18,0.00020136238081775912,0.0002019590541165688,0.00018302185605840386,-42.239022390223894
3.7265121229340323e-16,1.3936231829691e-229,1.4007963266757306e-87,0.0,1.2572988641265294e-56,5.552546956054866e-07,4.867806501541388e-40,7.855900658152536e-19,0.00019198624729702222,0.00019254150199300113,0.0001744251955229519,-42.07902079020789
2.473050168459561e-16,4.355806327506286e-232,2.402709319758574e-88,0.0,4.3752226948957826e-57,5.165683851764538e-07,2.9557822432009026e-40,5.917548305127973e-19,0.00018298813245337181,0.00018350470083879617,0.0001661962124552784,-41.919019190191904
1.6368360180220623e-16,1.3190632958347e-234,4.088800682853131e-89,0.0,1.5157639251331764e-57,4.80444640158386e-07,1.7921785864708506e-40,4.452709722732941e-19,0.0001743559421569512,0.00017483638679727373,0.0001583210517763057,-41.7590175901759
1.0804863322587694e-16,3.8702283105463997e-237,6.903337666859545e-90,0.0,5.227965753919962e-58,4.4672353042439295e-07,1.085075233156849e-40,3.346907419677796e-19,0.00016607780800612383,0.0001665245315366566,0.00015078628835594798,-41.5990159901599
7.113367402863027e-17,1.1002247497046796e-239,1.1563538799174786e-90,0.0,1.795162076610829e-58,4.15254408048319e-07,6.5600649078365e-41,2.5130420640550057e-19,0.00015814209150731467,0.00015855734591543438,0.00014357891802858425,-41.439014390143896
4.670604156576882e-17,3.0304010667764506e-242,1.921723388690089e-91,0.0,6.136833772434961e-59,3.8589541649719063e-07,3.9602822647364935e-41,1.8849184264041572e-19,0.0001505373876980836,0.0001509232831146277,0.00013668634858887574,-41.279012790127894
3.058529972326731e-17,8.087097616567654e-245,3.168541929527926e-92,0.0,2.0885978094619127e-59,3.5851302261546817e-07,2.387337742519391e-41,1.4122842156540898e-19,0.00014325252823307205,0.00014361104125571825,0.00013009639078031082,-41.11901119011189
1.9975344511387382e-17,2.0910245690369786e-247,5.183182612509493e-93,0.0,7.076769337188728e-60,3.3298157054418096e-07,1.437048103865563e-41,1.0570326297181394e-19,0.0001362765839527023,0.00013660956552326658,0.0001237972492882886,-40.9590095900959
1.3011209627287925e-17,5.238409691721126e-250,8.412053582526125e-94,0.0,2.387179224062826e-60,3.0918285673746035e-07,8.637706968830851e-42,7.90298987742368e-20,0.00012959886695468675,0.00012990804981143731,0.00011777751374897471,-40.7990079900799
