0-Abriel 2000,1-Abriel 2001,2-Abriel 2001,3-Abriel 2001,4-Abriel 2001,5-Abriel 2001,6-Akai 2000,7-An 1998,8-Bankston 2007b,9-Baroudi 2000b,10-Baroudi 2001,11-Casini 2007,12-Deschenes 2000,14-Huang 2009,17-Itoh 2007,18-Lin 2008,19-Liu 2002,20-Lupoglazoff 2001,21-Makita 2002,22-Makiyama 2008,23-Mohler 2004,24-Moreau 2013,25-Neu 2010,26-Nguyen 2008,27-Smits 2005a,28-Smits 2005b,29-Viswanathan 2003,30-Wang 2002,31-Wang 2007a,33-Wang 2008,34-Wedekind 2001,35-Yang 2002,sum,gauss,x
0.00194920016656,0.0183419908272,0.00162885112425,0.00231125464636,0.0067090308319,0.00801166060773,6.74130721542e-05,0.00176538499932,0.000238279793307,1.38523977777e-09,5.89380908495e-36,1.86429389715e-05,4.30072593662e-35,2.12480185383e-20,8.43624356609e-17,3.48164767707e-45,0.000297263026111,1.15417357615e-15,5.40218086123e-10,6.34460533443e-05,3.02425163348e-05,1.6023558046e-10,1.04575617085e-11,1.37276639342e-23,2.14941901901e-13,8.52276556915e-08,8.35477056467e-09,1.12830335505e-10,7.98455747751e-10,7.98455747751e-10,4.88821781354e-13,0.0,0.0414327579926,0.00938972290073,-64.7992479925
0.00181175282951,0.0158198834018,0.00216349985049,0.00332075823168,0.00778751385544,0.00866120097177,6.31815855984e-05,0.00184074345613,0.000206686968283,1.1686068917e-09,2.47088750094e-36,1.74701462743e-05,2.09287695313e-35,1.49140096763e-20,5.74239150826e-17,1.40581861191e-45,0.000286797443768,8.2678417807e-16,4.46115223857e-10,5.68388074566e-05,1.84257137593e-05,1.31363294604e-10,8.24705201407e-12,7.40672278077e-24,1.58485652531e-13,7.74947676438e-08,6.80715703123e-09,9.66691175749e-11,6.51665111948e-10,6.51665111948e-10,3.95694188434e-13,0.0,0.0420548407188,0.00921897957293,-64.6392463925
0.00167074405896,0.0129890983621,0.00278313738908,0.00450733350932,0.00853946872551,0.0088455871142,5.9177524941e-05,0.00191718728202,0.000178654454964,9.8491172162e-10,1.03070193978e-36,1.63638229495e-05,1.01487883583e-35,1.04515912463e-20,3.89955936449e-17,5.65246161982e-46,0.000276516100393,5.91123007244e-16,3.67975502399e-10,5.08526228067e-05,1.10152673312e-05,1.07567987917e-10,6.49436584751e-12,3.98032311717e-24,1.16627491442e-13,7.04320429118e-08,5.53726242652e-09,8.27658300052e-11,5.31158095512e-10,5.31158095512e-10,3.19984410048e-13,0.0,0.0418452148163,0.00905003675705,-64.4792447924
0.0015285842185,0.0101525153282,0.00346748603424,0.00577956437102,0.00884618153979,0.00853430554175,5.53914773712e-05,0.00199458824134,0.000153882587648,8.29299765901e-10,4.27795711418e-37,1.53207162753e-05,4.90403170262e-36,7.31277858977e-21,2.64190576233e-17,2.26313166512e-46,0.000266425835766,4.21821046652e-16,3.03168942475e-10,4.54370170177e-05,6.46145148882e-06,8.79804131677e-11,5.10674868019e-12,2.13045985495e-24,8.565525922e-14,6.39844229861e-08,4.49699639599e-09,7.08134642332e-11,4.32363330977e-10,4.32363330977e-10,2.58498479341e-13,0.0,0.0408462150033,0.00888290970083,-64.3192431924
0.00138751372039,0.0075541781592,0.0041840521991,0.00700105503708,0.0086571275904,0.00777862232774,5.18142212209e-05,0.00207280959541,0.000132080889808,6.97607519556e-10,1.76670066258e-37,1.43376982243e-05,2.36135300129e-36,5.10851231162e-21,1.78565747716e-17,9.02289463285e-47,0.000256532867636,3.00430003641e-16,2.49485005978e-10,4.05447214353e-05,3.71902809931e-06,7.18758325331e-11,4.00979287029e-12,1.13577202768e-24,6.27840388717e-14,5.81010923366e-08,3.64626365448e-09,6.05455254644e-11,3.51479190778e-10,3.51479190778e-10,2.08615796794e-13,0.0,0.0391344515899,0.00871761259382,-64.1592415924
0.00124955008947,0.00535081225792,0.00488969495206,0.00801170322945,0.0080035887344,0.00669776892004,4.84367367497e-05,0.00215170637867,0.000112970582071,5.86267929151e-10,7.25960062834e-38,1.3411762922e-05,1.13301884666e-36,3.56302177376e-21,1.20408747749e-17,3.58216689522e-47,0.000246842798165,2.13561536723e-16,2.05068110346e-10,3.61315742897e-05,2.10035718339e-06,5.86507699895e-11,3.14390281109e-12,6.03075616176e-25,4.59289570867e-14,5.2735176566e-08,2.95169645243e-09,5.1730861421e-11,2.85348830189e-10,2.85348830189e-10,1.68188545413e-13,0.0,0.036814775536,0.00855415857881,-63.9992399924
0.00111644805733,0.00360803817921,0.00553437696209,0.00866122241212,0.00699018525363,0.00544816948181,4.52502156083e-05,0.00223112573259,9.6286549081e-05,4.92228204983e-10,2.96814900599e-38,1.25400240029e-05,5.41728801335e-37,2.48115856748e-21,8.10022292922e-18,1.41615115796e-47,0.000237360622143,1.51519122858e-16,1.68362648235e-10,3.21564059712e-05,1.16391476704e-06,4.78033670023e-11,2.46142157804e-12,3.18944529313e-25,3.35325078459e-14,4.7843459865e-08,2.38557686315e-09,4.416912681e-11,2.31354680413e-10,2.31354680413e-10,1.35458313272e-13,0.0,0.0340143752573,0.00839255976382,-63.8392383924
0.000989673276764,0.0023160154734,0.00606677664457,0.00884558384968,0.00576747316082,0.00418662472369,4.22460690278e-05,0.00231090729692,8.17788035234e-05,4.12878460928e-10,1.2074853814e-38,1.17197118798e-05,2.58104329951e-37,1.72505353059e-21,5.43644441144e-18,5.57490245903e-48,0.000228090736877,1.07294271148e-16,1.38066179057e-10,2.85809181266e-05,6.32868566063e-07,3.89168064841e-11,1.92429926407e-12,1.68004661812e-25,2.44336080553e-14,4.33861207174e-08,1.92492241927e-09,3.7686808663e-11,1.87329510445e-10,1.87329510445e-10,1.08987060073e-13,0.0,0.0308761498492,0.00823282723456,-63.6792367924
0.000870389480623,0.00141524200357,0.00644094475489,0.00853427811631,0.00449547362667,0.00303927805145,3.94159347896e-05,0.00239088365813,6.92134914627e-05,3.45989829443e-10,4.88766324708e-39,1.0948170937e-05,1.22539817095e-37,1.1974644921e-21,3.64008881728e-18,2.18538923843e-48,0.00021903695366,7.58316134465e-17,1.13089635095e-10,2.53695581485e-05,3.37652677035e-07,3.16453455018e-11,1.50220409929e-12,8.8143500816e-26,1.77685213436e-14,3.9326484844e-08,1.55071198421e-09,3.21337460771e-11,1.51481578237e-10,1.51481578237e-10,8.76000264102e-14,0.0,0.0275508531579,0.00807497106745,-63.5192351924
0.000759458229313,0.000823263543022,0.00662282745895,0.00777857520453,0.00331023099978,0.00208434598021,3.67516830283e-05,0.00247088085398,5.83734871427e-05,2.89660857439e-10,1.96853836251e-39,1.0222856661e-05,5.79732620547e-38,8.29917121515e-22,2.43157717377e-18,8.53069063715e-49,0.000210202510697,5.34919875725e-17,9.25235394968e-11,2.2489390498e-05,1.76762931116e-07,2.57025627086e-11,1.17099486475e-12,4.60597997582e-26,1.28960613585e-14,3.5630794417e-08,1.24723173203e-09,2.73800853796e-11,1.22331741726e-10,1.22331741726e-10,7.03385743867e-14,0.0,0.02418783652,0.00791900034304,-63.3592335923
0.000657449833893,0.000455896206842,0.00659537670482,0.00669770929302,0.00230268283764,0.00135039916179,3.42454209244e-05,0.00255071893273,4.9058627473e-05,2.42271129999e-10,7.88877739907e-40,9.54133271978e-06,2.73304524369e-38,5.74273553236e-22,1.62047816583e-18,3.31591546944e-49,0.000201590087406,3.76610001931e-17,7.5609368886e-11,1.99099661722e-05,9.07980489935e-08,2.08514831832e-11,9.11487583684e-13,2.39726797095e-26,9.34125032808e-15,3.22679926181e-08,1.00152375778e-09,2.3313618438e-11,9.86607044061e-11,9.86607044061e-11,5.64212770547e-14,0.0,0.0209247030333,0.00776492315994,-63.1992319923
0.000564663630862,0.000240332218138,0.0063611856391,0.00544810548221,0.00151322295956,0.000826508807094,3.18894963429e-05,0.00263021256531,4.10856369451e-05,2.02441194753e-10,3.14556549862e-40,8.90126800102e-06,1.28390969175e-38,3.96748159183e-22,1.07740096022e-18,1.28347251991e-49,0.000193201819955,2.64642530464e-17,6.17153116704e-11,1.76031914948e-05,4.5764230486e-08,1.68962923683e-11,7.08461480465e-13,1.2427217738e-26,6.75297353047e-15,2.92095226549e-08,8.02922181933e-10,1.98374578185e-11,7.94648337989e-11,7.94648337989e-11,4.52118509488e-14,0.0,0.0178769889523,0.00761274664917,-63.0392303923
0.000481155529999,0.000120608226602,0.00594208462116,0.00418656363474,0.000939430584935,0.000477887627705,2.96765004765e-05,0.00270917170781,3.42877928334e-05,1.68997971702e-10,1.24798962852e-40,8.30043362086e-06,6.01022465959e-39,2.73667381283e-22,7.14645365009e-19,4.94690492673e-50,0.000185039317947,1.85606041067e-17,5.03157764726e-11,1.55431972819e-05,2.26328964648e-08,1.36753930829e-11,5.49859137333e-13,6.41643825986e-27,4.87222349297e-15,2.64291403891e-08,6.42663673574e-10,1.68680078326e-11,6.39192192746e-11,6.39192192746e-11,3.61927587352e-14,0.0,0.0151297992581,0.00746247698889,-62.8792287923
0.000406770655743,5.76183463246e-05,0.0053757850278,0.00303922505886,0.000550959205844,0.000261033991102,2.75992695498e-05,0.00278740231166,2.85143785079e-05,1.40944932702e-10,4.92659012268e-41,7.73669991179e-06,2.803596491e-39,1.88470405309e-22,4.7291474271e-19,1.89864783653e-50,0.000177103682131,1.29923960395e-17,4.0974095053e-11,1.37062093126e-05,1.09829355318e-08,1.10555959996e-11,4.26143991278e-13,3.29971870884e-27,3.5083383665e-15,2.39027397703e-08,5.13561128107e-10,1.43331952657e-11,5.13468326267e-11,5.13468326267e-11,2.89435044332e-14,0.0,0.0127334905464,0.00731411941958,-62.7192271923
0.000341178942191,2.62037573125e-05,0.00471028573562,0.00208430370893,0.00030525807976,0.000134698052175,2.56508856441e-05,0.00286470707806,2.36299697585e-05,1.17436423023e-10,1.93510751585e-41,7.20803339942e-06,1.30319343141e-39,1.29591138287e-22,3.12215293886e-19,7.25636532291e-51,0.000169395523025,9.07718254943e-18,3.33279423244e-11,1.20704209142e-05,5.22951071414e-09,8.92726528595e-12,3.2978508543e-13,1.69013971079e-27,2.52126132127e-15,2.16081903063e-08,4.09730819219e-10,1.21709278136e-11,4.11928244382e-11,4.11928244382e-11,2.31228075617e-14,0.0,0.0107046176888,0.00716767825952,-62.5592255923
0.00028391169985,1.13444976211e-05,0.00399719109746,0.00135036793408,0.000159774647195,6.56626707069e-05,2.38246767005e-05,0.00294088625289,1.951359542e-05,9.77555754314e-11,7.56287600118e-42,6.71249377657e-06,6.03630019348e-40,8.89650560424e-23,2.0563855429e-19,2.7615806137e-51,0.000161914980348,6.32961893466e-18,2.70770639357e-11,1.06158683612e-05,2.44325054867e-09,7.20026797684e-12,2.54844562127e-13,8.62245784742e-28,1.80832450289e-15,1.95251858395e-08,3.26364727791e-10,1.03277520194e-11,3.30031351405e-11,3.30031351405e-11,1.84539798151e-14,0.0,0.00903174291785,0.00702315692068,-62.3992239922
0.00023439742173,4.6754766154e-06,0.00328522310423,0.000826487343296,7.90026286642e-05,3.02390919437e-05,2.21142157576e-05,0.00301573845799,1.60578095231e-05,8.12953363238e-11,2.94098000804e-42,6.24823088271e-06,2.78612982898e-40,6.09783432676e-23,1.35124456242e-19,1.04655046971e-51,0.000154661743139,4.40523150028e-18,2.19729606922e-11,9.32430967782e-06,1.12005481646e-09,5.80059866916e-12,1.96647962113e-13,4.38129343973e-28,1.29442529155e-15,1.76351039329e-08,2.59540953274e-10,8.75768584419e-12,2.64067247967e-11,2.64067247967e-11,1.47129426786e-14,0.0,0.007684189019,0.00688055792493,-62.2392223922
0.000191995407026,1.83436362973e-06,0.00261503270085,0.000477873858016,3.6903553905e-05,1.3155638268e-05,2.05133194828e-05,0.0030890615541,1.31677078596e-05,6.75421842913e-11,1.13794265505e-42,5.81348169614e-06,1.28144639326e-40,4.17295591702e-23,8.8581376612e-20,3.94935791728e-52,0.000147635070466,3.06002224385e-18,1.7810229925e-11,8.17910733844e-06,5.03819388002e-10,4.66757081916e-12,1.51521146552e-13,2.21736092496e-28,9.24740184058e-16,1.59208752071e-08,2.06066156574e-10,7.421203974e-12,2.11008327814e-11,2.11008327814e-11,1.17184202826e-14,0.0,0.00662118253321,0.00673988292053,-62.0792207922
0.000156026123133,6.85115658755e-07,0.00201600534077,0.00026102572727,1.62850020328e-05,5.40689675474e-06,1.90160460507e-05,0.00316065353051,1.07599174223e-05,5.60621752393e-11,4.38098628818e-43,5.40656734588e-06,5.87310964853e-41,2.85117572631e-23,5.79335230639e-20,1.48407782874e-52,0.000140833812612,2.12151011604e-18,1.4419307795e-11,7.16511526297e-06,2.22369284779e-10,3.75148273799e-12,1.16580728418e-13,1.11772052486e-28,6.59332657473e-16,1.4366862001e-08,1.63344886094e-10,6.28435659762e-12,1.68387700827e-11,1.68387700827e-11,9.32392179665e-15,0.0,0.00579928406172,0.00660113269892,-61.9192191922
0.000125797573537,2.43591021938e-07,0.00150524963706,0.000134693404758,6.78891572803e-06,2.09931304945e-06,1.7616692425e-05,0.00323031341616,8.76158278885e-06,4.64889954039e-11,1.67821123067e-43,5.02589014957e-06,2.68228146044e-41,1.94498468098e-23,3.78004093324e-20,5.55329475617e-53,0.000134256432635,1.46801436924e-18,1.16603943307e-11,6.26857042279e-06,9.63028295206e-11,3.0116807135e-12,8.95674066778e-14,5.6116793731e-29,4.69171434101e-16,1.29587457626e-08,1.29271417112e-10,5.31800471865e-12,1.34198250217e-11,1.34198250217e-11,7.41119430826e-15,0.0,0.00517712829747,0.00646430721181,-61.7592175922
0.00010062726752,8.24475172227e-08,0.0010884981184,6.56602184112e-05,2.67365886087e-06,7.70015219799e-07,1.63097910964e-05,0.00329784220651,7.10936930357e-06,3.8513745134e-11,6.39653181791e-44,4.66993068327e-06,1.22070060407e-41,1.32470872651e-23,2.46060620221e-20,2.06922939583e-53,0.000127901028197,1.01386512e-18,9.41837551155e-12,5.47698929218e-06,4.0923014823e-11,2.4149538852e-12,6.87136398049e-14,2.80617828788e-29,3.33196670912e-16,1.16834226094e-08,1.02140404376e-10,4.49715712852e-12,1.0680929638e-11,1.0680929638e-11,5.88488259125e-15,0.0,0.00471763294379,0.00632940558846,-61.5992159922
7.98596797326e-05,2.65651827386e-08,0.000762340745941,3.02378765963e-05,9.94728463061e-07,2.66817547914e-07,1.50901063282e-05,0.0033630438003,5.74849893728e-06,3.18762127335e-11,2.42585991469e-44,4.33724488847e-06,5.5358274393e-42,9.00817099349e-24,1.59796320349e-20,7.6776872826e-54,0.000121765353573,6.98867322166e-19,7.59858463233e-12,4.7790693105e-06,1.70632015031e-11,1.9342058628e-12,5.2638757179e-14,1.39765653047e-29,2.36163002938e-16,1.05289065255e-08,8.0573222229e-11,3.80039598965e-12,8.48979042992e-12,8.48979042992e-12,4.6681782502e-15,0.0,0.00438850117559,0.00619642615327,-61.4392143921
6.28793317133e-05,8.14829895032e-09,0.000517098027939,1.31550721066e-05,3.49619841509e-07,8.73418614068e-08,1.3952629961e-05,0.00342572594011,4.63183106495e-06,2.63574295697e-11,9.15398263279e-45,4.02646122117e-06,2.50163820807e-42,6.11596311493e-24,1.03531017743e-20,2.8367173453e-54,0.000115846841742,4.80810520724e-19,6.12326911728e-12,4.16459545626e-06,6.98100168986e-12,1.54735687042e-12,4.02659563582e-14,6.93343491949e-30,1.67057196354e-16,9.4842396942e-09,6.3457358054e-11,3.20937958793e-12,6.73923499561e-12,6.73923499561e-12,3.69927897592e-15,0.0,0.00416193544676,0.00606536644348,-61.2792127921
4.9119816905e-05,2.3792496926e-09,0.00033970264537,5.40664868618e-06,1.16086194239e-07,2.70099309052e-08,1.28925768232e-05,0.0034857011506,3.71899711885e-06,2.17733255771e-11,3.43698520237e-45,3.73627784736e-06,1.12650994884e-42,4.14576905659e-24,6.69195852417e-21,1.04367570747e-54,0.000110142626463,3.30154990281e-19,4.92864942796e-12,3.62435197754e-06,2.80245915688e-12,1.23643764352e-12,3.07567277834e-14,3.42577800032e-30,1.17939866503e-16,8.53940949218e-09,4.98966441697e-11,2.70841223386e-12,5.34256661238e-12,5.34256661238e-12,2.928510348e-15,0.0,0.00401419920064,0.00593622322715,-61.1192111921
3.80692245058e-05,6.6135099366e-10,0.000216136082158,2.0992107617e-06,3.64131332874e-08,7.89073536484e-09,1.19053797947e-05,0.00354278766779,2.97559518779e-06,1.79693286727e-11,1.28401013804e-45,3.46545988902e-06,5.05491822937e-43,2.8058042317e-24,4.31534027416e-21,3.82365721329e-55,0.000104649564261,2.26269723483e-19,3.96247420591e-12,3.15003927341e-06,1.10388839008e-12,9.86842600111e-13,2.34591330298e-14,1.68590374771e-30,8.30994582231e-17,7.6852716977e-09,3.91704701816e-11,2.28407254366e-12,4.22975298853e-12,4.22975298853e-12,2.31598886461e-15,0.0,0.00392529094807,0.00580899252125,-60.9592095921
2.92724983101e-05,1.75001962872e-10,0.000133185798705,7.69975511076e-07,1.07901753757e-08,2.17773213209e-09,1.09866845683e-05,0.0035968103533,2.37244814352e-06,1.4815772879e-11,4.77290132071e-46,3.2128367238e-06,2.26027775347e-43,1.89592711634e-24,2.77623292798e-21,1.39494213719e-55,9.936425624e-05,1.54774604288e-19,3.1819907083e-12,2.73419587691e-06,4.26653551168e-13,7.86715121734e-13,1.78670768715e-14,8.2635968878e-31,5.8435648768e-17,6.91347949212e-09,3.07004207317e-11,1.92489243389e-12,3.34430425152e-12,3.34430425152e-12,1.82972657666e-15,0.0,0.00387872916232,0.00568366960993,-60.7992079921
2.23313006177e-05,4.40831632459e-11,7.94860403267e-05,2.66803029544e-07,3.02059105105e-09,5.67785653835e-10,1.01323441516e-05,0.00364760158694,1.88492677831e-06,1.22039984839e-11,1.76530467121e-46,2.97729934185e-06,1.00711266925e-43,1.27908063033e-24,1.78186912997e-21,5.06754134599e-56,9.42830696371e-05,1.05666575948e-19,2.55226229767e-12,2.37012545329e-06,1.61804236628e-13,6.26442257613e-13,1.35882889241e-14,4.03430063013e-31,4.10109344484e-17,6.21641785817e-09,2.40230400775e-11,1.62108013292e-12,2.64071948989e-12,2.64071948989e-12,1.44409562006e-15,0.0,0.00386134339164,0.00556024906292,-60.6392063921
1.69019462043e-05,1.05711321444e-11,4.59437145082e-05,8.73368604351e-08,7.98818905485e-10,1.39848349882e-10,9.33841314798e-06,0.00369500213127,1.49233771619e-06,1.00430436901e-11,6.49650979532e-47,2.75779776222e-06,4.47159931496e-44,8.61561370619e-25,1.14097139256e-21,1.8331680268e-56,8.94021590603e-05,7.20012842936e-20,2.04477554269e-12,2.05182869476e-06,6.02100153679e-14,4.98239933635e-13,1.03191935431e-14,1.96168910493e-31,2.8725234122e-17,5.5871430018e-09,1.87676415566e-11,1.36428136472e-12,2.08240153592e-12,2.08240153592e-12,1.13858571468e-15,0.0,0.00386298423856,0.00543872475404,-60.479204792
1.2691936221e-05,2.41317698187e-12,2.57195665451e-05,2.70083075603e-08,1.99571128587e-10,3.25404274088e-11,8.6011418578e-06,0.00373886196213,1.1773744879e-06,8.25684121252e-12,2.37883180869e-47,2.55333851119e-06,1.97840989473e-44,5.79410720863e-25,7.28874498637e-22,6.60345332669e-57,8.47174873332e-05,4.89674543996e-20,1.63628864952e-12,1.77393996708e-06,2.19842630738e-14,3.9581291344e-13,7.8252183051e-15,9.50068434993e-32,2.00802726951e-17,5.01932644741e-09,1.46382624906e-11,1.1473736089e-12,1.6399567507e-12,1.6399567507e-12,8.96799868142e-16,0.0,0.0038761290386,0.00531908987977,-60.319203192
9.45556568242e-06,5.24415799412e-13,1.39445172612e-05,7.89023867379e-09,4.71020779934e-11,7.1528996939e-12,7.9169702328e-06,0.00377904105885,9.2562910501e-07,6.78184543044e-12,8.66703576613e-48,2.36298216465e-06,8.72244506203e-45,3.89044112079e-25,4.64525762008e-22,2.36866594912e-57,8.022484589e-05,3.3238352414e-20,1.30788070469e-12,1.53166854134e-06,7.87624853442e-15,3.14076414181e-13,5.92538924822e-15,4.58292115854e-32,1.40093424935e-17,4.50720347728e-09,1.13990184554e-11,9.64288997259e-13,1.28981085961e-12,1.28981085961e-12,7.05643533681e-16,0.0,0.00389541571331,0.00520133697798,-60.159201592
6.98900931504e-06,1.08487894792e-13,7.32226802805e-06,2.17758885817e-09,1.05020817966e-11,1.48536775625e-12,7.2825217197e-06,0.0038154101484,7.25160697119e-07,5.56502622831e-12,3.14196000684e-48,2.18584095592e-06,3.83202896336e-45,2.60809363464e-25,2.95356070703e-22,8.46058487803e-58,7.59198746645e-05,2.25183271785e-20,1.04416777612e-12,1.32074422734e-06,2.76879776907e-15,2.48928503254e-13,4.48029929398e-15,2.20187504789e-32,9.75456745969e-18,4.0455256065e-09,8.86223942528e-12,8.09861982364e-13,1.01308381767e-12,1.01308381767e-12,5.54670695614e-16,0.0,0.00391716182179,0.00508545794664,-59.999199992
5.12521621682e-06,2.13651387254e-14,3.72383181751e-06,5.67746684018e-10,2.2120946282e-12,2.91392805494e-13,6.6945970236e-06,0.00384785139807,5.66117250481e-07,4.562174761e-12,1.13332359073e-48,2.02107645052e-06,1.67759798549e-45,1.74565944864e-25,1.87353170796e-22,3.00926768992e-58,7.17980814206e-05,1.52264071213e-20,8.32657463368e-13,1.13736721229e-06,9.55052808451e-16,1.97064261733e-13,3.38272651248e-15,1.05367273244e-32,6.77860608937e-18,3.62951680405e-09,6.87887783825e-12,6.79698417436e-13,7.94676631485e-13,7.94676631485e-13,4.35557105253e-16,0.0,0.00393892189999,0.00497144406261,-59.839198392
3.72886991411e-06,4.00542932691e-15,1.83415820674e-06,1.39838353657e-10,4.40174602857e-13,5.40028440859e-14,6.15016782107e-06,0.00387625905124,4.40406169947e-07,3.73647424751e-12,4.06752674669e-49,1.86789728871e-06,7.31839054467e-46,1.16656214572e-25,1.18564655017e-22,1.06582308675e-58,6.78548604809e-05,1.02759841713e-20,6.63218162146e-13,9.78161898641e-07,3.23242056247e-16,1.55824252581e-13,2.55033051005e-15,5.02205656376e-33,4.70126676884e-18,3.25483318917e-09,5.33076835288e-12,5.70063127345e-13,6.22531341442e-13,6.22531341442e-13,3.41676420808e-16,0.0,0.0039591169799,0.00485928600045,-59.679196792
2.69160138245e-06,7.14844122145e-16,8.74955220977e-07,3.25380088959e-11,8.27445191189e-14,9.45469266136e-15,5.64637045015e-06,0.00390054000175,3.4140924379e-07,3.05729568194e-12,1.45254674705e-49,1.72555699676e-06,3.18135285241e-46,7.78338024927e-26,7.48563220617e-23,3.7590083452e-59,6.40855108114e-05,6.92172102916e-21,5.2764324362e-13,8.40134529526e-07,1.07347679451e-16,1.2307112576e-13,1.91997584284e-15,2.38407682365e-33,3.25410461501e-18,2.91752594917e-09,4.12439375469e-12,4.77783435591e-13,4.87032243828e-13,4.87032243828e-13,2.67759532186e-16,0.0,0.00397674849983,0.00474897385124,-59.519195192
1.92758137533e-06,1.21448610023e-16,4.04238021144e-07,7.15234772169e-12,1.46942176041e-14,1.56376386962e-15,5.18049960256e-06,0.00392061430216,2.63737588953e-07,2.49918419813e-12,5.16122783827e-50,1.59335186719e-06,1.37808711503e-46,5.18490290842e-26,4.71499000607e-23,1.32015620733e-59,6.04852534272e-05,4.6533897915e-21,4.19293655572e-13,7.20634386615e-07,3.49801595209e-17,9.70892693781e-14,1.44332715028e-15,1.12725372506e-33,2.24796861369e-18,2.61400724186e-09,3.18587349082e-12,4.00166448329e-13,3.80522133339e-13,3.80522133339e-13,2.09621052579e-16,0.0,0.00399119222697,0.00464049714138,-59.3591935919
1.36956664013e-06,1.96423148349e-17,1.80880100288e-07,1.48524890916e-12,2.46516885886e-15,2.44336252483e-16,4.75000204139e-06,0.00393641560236,2.03022262191e-07,2.04100685487e-12,1.82473228585e-50,1.47061890828e-06,5.94853575785e-47,3.44845863244e-26,2.96286672557e-23,4.61680168593e-60,5.70492480905e-05,3.12240655482e-21,3.32805227728e-13,6.17318344959e-07,1.11844655404e-17,7.65033110222e-14,1.08343663513e-15,5.30867208256e-34,1.54985508655e-18,2.34101886089e-09,2.45694269806e-12,3.34928189762e-13,2.96912065416e-13,2.96912065416e-13,1.63939980652e-16,0.0,0.0040020586071,0.00453384485139,-59.1991919919
9.65432879174e-07,3.02420834814e-18,7.83874830076e-08,2.91368661804e-13,3.90696800005e-16,3.60659700627e-17,4.35247036539e-06,0.00394789151491,1.55736413384e-07,1.66523693189e-12,6.41901652563e-51,1.35673386302e-06,2.55865690145e-47,2.28992587738e-26,1.85747298176e-23,1.60775912552e-60,5.37726092724e-05,2.0910968283e-21,2.63849288333e-13,5.2811857084e-07,3.50891631709e-18,6.02120161189e-14,8.12104600805e-16,2.49007774994e-34,1.06643418927e-18,2.09560345734e-09,1.891732065e-12,2.80132938783e-13,2.31367036616e-13,2.31367036616e-13,1.28084001461e-16,0.0,0.00400910310428,0.00442900543465,-59.0391903919
6.75195393015e-07,4.4325094376e-19,3.29006855772e-08,5.39982160193e-14,5.84959785899e-17,5.0292161611e-18,3.98563683912e-06,0.00395500390439,1.19045106999e-07,1.35735353645e-12,2.2467825567e-51,1.25110929695e-06,1.09668676908e-47,1.51820298582e-26,1.16174802442e-23,5.57525341334e-61,5.06504213608e-05,1.39773072745e-21,2.08937143821e-13,4.51213152128e-07,1.08017746173e-18,4.7334745432e-14,6.07841214427e-16,1.16332939757e-34,7.32350772416e-19,1.87507812449e-09,1.45419390006e-12,2.34141339315e-13,1.80053196957e-13,1.80053196957e-13,9.99689014124e-17,0.0,0.00401217130502,0.00432596683608,-58.8791887919
4.68495392676e-07,6.18452787026e-20,1.33741279737e-08,9.45385549865e-15,8.2738023638e-18,6.62515376527e-19,3.64736730645e-06,0.00395772909854,9.06792262629e-08,1.10533849993e-12,7.82486413403e-52,1.15319275484e-06,4.68405220728e-48,1.00496345593e-26,7.2490388695e-24,1.92518339349e-61,4.76777530969e-05,9.32475775539e-22,1.65260597652e-13,3.84999455699e-07,3.2627330095e-19,3.71681428285e-14,4.54295082322e-16,5.41321511169e-35,5.0193368832e-19,1.67701016631e-09,1.11604860201e-12,1.95566050362e-13,1.39934855801e-13,1.39934855801e-13,7.79462053832e-17,0.0,0.00401116663982,0.00422471651078,-58.7191871919
3.22514798544e-07,8.21452307633e-21,5.2653627894e-09,1.56362095892e-15,1.10554710066e-18,8.24488490903e-20,3.33565520286e-06,0.00395605801953,6.88301850036e-08,8.99255265129e-13,2.71153852822e-52,1.0624649854e-06,1.99356051267e-48,6.64175283619e-27,4.51261167693e-24,6.61977863614e-62,4.48496712285e-05,6.20892308423e-22,1.30562038856e-13,3.28070012744e-07,9.67012943891e-20,2.91511448782e-14,3.39043674486e-16,2.50882665658e-35,3.43333091214e-19,1.49919488185e-09,8.55149395212e-13,1.63233870033e-13,1.08611718936e-13,1.08611718936e-13,6.07134707836e-17,0.0,0.0040060319928,0.00412524144259,-58.5591855919
2.20273594321e-07,1.03866878002e-21,2.00767505939e-09,2.44313227906e-16,1.39554013976e-19,9.69317845375e-21,3.04861568044e-06,0.00394999623435,5.20624909161e-08,7.30896791107e-13,9.34927568581e-53,9.78438233392e-07,8.45484580341e-49,4.38255285206e-27,2.80255759067e-24,2.26661987566e-62,4.2161253373e-05,4.12628933687e-22,1.03028758537e-13,2.79190740157e-07,2.81220750564e-20,2.28367506169e-14,2.52663772036e-16,1.15810733616e-35,2.34383534651e-19,1.33963521007e-09,6.54182577973e-13,1.36153413911e-13,8.41885799994e-14,8.41885799994e-14,4.72427499226e-17,0.0,0.00399673941759,0.00402752816249,-58.3991839918
