0-Bebarova 2008,1-Cheng 2010,2-Cheng 2010,3-Cheng 2011,4-Ge 2008,6-Hsueh 2009,7-Hu 2015,8-Juang 2014a,9-Kapplinger 2015,10-Kapplinger 2015,11-Kapplinger 2015,12-Kapplinger 2015,13-Kapplinger 2015,18-Tan 2005,19-Tan 2005,20-Tan 2005,21-Tan 2005,22-Tan 2005,23-Tan 2005,24-Tan 2005,25-Tan 2005,26-Tan 2006,27-Watanabe 2011b,28-Watanabe 2011b,29-Zeng 2013,sum,gauss,x
0.00014158614380714368,9.964389683646087e-07,2.3013819289950153e-08,0.0009647603472181996,0.0007845179878207107,0.004428830808664831,0.002267802112420788,1.5385487613304586e-100,0.0004238721395515771,7.897853770119494e-14,0.0007088010397211009,0.0011056111418262398,0.0009606737338485696,0.0005811612032017485,0.0005811612032017485,0.0026158689308646114,0.00300500725361889,0.002218326968523157,0.002788574715293793,0.001640324683494746,0.0003982827381437862,0.0032541218066347577,0.00010234014491916684,0.004863794829742288,0.00016464457432655282,0.034001083959711034,0.0397503483556929,-44.799047990479906
0.00015487600432230613,1.1992874932214849e-06,3.3920234655350176e-08,0.000990380793782798,0.0008312748498391563,0.004668266536017023,0.0022858955919992058,6.974186653939131e-97,0.0005299138702630258,2.8066134356479526e-13,0.000755059555662981,0.0011903824544658922,0.0010310437074936834,0.0006153672354213076,0.0006153672354213076,0.002689464185995568,0.0030366862096036507,0.0023762315946209383,0.002895898809755855,0.00167948915351937,0.0004785786850232958,0.003266736664283657,0.00012078059391791233,0.004745433287308887,0.00018030068670938306,0.035138660913435746,0.040724166107595924,-44.6390463904639
0.00016922516983137225,1.4402917864203569e-06,4.9680249976351475e-08,0.0010158490829355743,0.0008799338564536572,0.004901484296992857,0.002303345809938376,2.693936540687706e-93,0.0006566216976888785,9.663400662114844e-13,0.0008033825340641868,0.0012788084850096262,0.0011050086167736892,0.0006505448432578914,0.0006505448432578914,0.002760619076476448,0.0030676082060412196,0.002529137451821774,0.003000677774019857,0.0017182135679466267,0.0005705368352096652,0.003276122597620658,0.0001421388976057757,0.004623833772653968,0.00019716492705015647,0.03630229231565289,0.041694920751874615,-44.4790447904479
0.0001846984379542458,1.7259660210725458e-06,7.230419110948417e-08,0.001041119054544561,0.0009305057609606105,0.005126311631558383,0.0023201358801578833,8.867325462339102e-90,0.00080642633075668,3.2236749787551926e-12,0.0008537837381687506,0.0013707535624002468,0.0011826103684644017,0.000686633871477062,0.000686633871477062,0.0028290338091589793,0.0030977434375136195,0.002674709123928912,0.003102345928569682,0.0017564251307451996,0.0006748115296366966,0.0032822515395407436,0.00016679897349450957,0.004499396519098753,0.00021530011827009823,0.037490226891312935,0.04266127162867437,-44.3190431904319
0.0002013626543028972,2.0638046051605755e-06,1.0456779407502664e-07,0.0010661438743684998,0.0009829960122594897,0.005340572417468469,0.002336249470065774,2.4871926740290127e-86,0.0009816432776517583,1.0419488157593802e-11,0.0009062701731903258,0.0014660478288668578,0.0012638779269874092,0.0007235662855716004,0.0007235662855716004,0.0028944144932195933,0.0031270626437269722,0.002810613612532361,0.0032003388614745415,0.001794050641696214,0.0007918624850193739,0.003285105133430114,0.00019518141093576732,0.004372522350187605,0.0002347692425426949,0.03870038546388864,0.043621855192056316,-44.159041590415896
0.0002192865894505323,2.462405037709904e-06,1.502751589267618e-07,0.0010908761725671135,0.0010374044275964862,0.005542121337432664,0.0023516708270038757,5.944806236332893e-83,0.001184355882768368,3.262987406236694e-11,0.0009608416282373231,0.0015644863447029156,0.0013488262370369294,0.0007612661817533751,0.0007612661817533751,0.002956475226973637,0.003155537156674365,0.0029345816071642892,0.0032940985643665436,0.0018310167241046855,0.000921903601404548,0.0032846748247679037,0.00022774464882483576,0.004243610574428012,0.0002556350817989308,0.03993029253363722,0.044575288038914584,-43.99903999039989
0.00023854079356979896,2.931601821862076e-06,2.1460074263172794e-07,0.0011152681878165123,0.0010937248757441377,0.005728879242638549,0.0023663848038867345,1.2108141038487512e-79,0.0014162837546822368,9.900526373063094e-11,0.0010174902339142086,0.0016658285324030997,0.0014374551735398548,0.0007996498620547423,0.0007996498620547423,0.003014940168729003,0.003183138947195794,0.00304446998552357,0.003383078664216842,0.0018672500581933748,0.0010648531584958605,0.0032809619038532706,0.0002649857736359473,0.004113056947876593,0.00027795982695159974,0.04117699705854623,0.04552017007184826,-43.839038390383905
0.0002591974277373698,3.48261168605243e-06,3.045299562760541e-07,0.0011392719164482108,0.0011519449731665003,0.00589886860851894,0.0023803768839758244,2.1014967921093262e-76,0.0016786411036168129,2.910549887286496e-10,0.0010762000398056163,0.0017697979913717688,0.0015297485300001525,0.0008386259772998,0.0008386259772998,0.0030695455708272487,0.0032098406708297327,0.0031383231627027594,0.0034667496832500476,0.0019026776191694511,0.0012202881784612002,0.003273977499359172,0.00030744085858264836,0.003981251718572426,0.0003018046564899498,0.042436986480182744,0.04645508778662652,-43.6790367903679
0.0002813300710016425,4.128190225229692e-06,4.294213123040509e-07,0.0011628392659873373,0.00121204579576795,0.006050248244190259,0.0023936332047323292,3.108074962592847e-73,0.001971991143080334,8.290212929840691e-10,0.0011369466161356377,0.0018760827106029437,0.0016256730566380434,0.0008780957400732192,0.0008780957400732192,0.0031200417559806588,0.00323561571285162,0.0032144308481467225,0.003544604256836347,0.0019372269189066984,0.0013874059527043386,0.0032637425227579307,0.0003556847612248153,0.0038485777656704083,0.0003272292854720567,0.043706099809393335,0.0473786176741074,-43.5190351903519
0.00030501350242699934,4.882799905811477e-06,6.01716532983424e-07,0.0011859222124259963,0.0012740016088537982,0.00618134640775338,0.002406140580693702,3.917109674358356e-70,0.0022961042070717003,2.2878639664176116e-09,0.0011996966839438227,0.0019843357021622136,0.0017251775599854643,0.0009179532091211732,0.0009179532091211732,0.003166195015248629,0.003260438232395724,0.0032713798327953375,0.0036161622378893684,0.0019708262501443195,0.001564995783458793,0.003250287564006967,0.00041033029482007865,0.003715408844878113,0.00035429148633978297,0.0449794472298393,0.04828932972573291,-43.3590335903359
0.00033032345746219127,5.762789178883526e-06,8.378283837906328e-07,0.0012084729605314661,0.001337779617940578,0.006290691496859589,0.0024178865253211544,4.206796182669516e-67,0.002649828434127751,6.117424053816092e-09,0.0012644077781288165,0.002094176073017577,0.0018281920757307012,0.0009580856458717457,0.0009580856458717457,0.003207789407507852,0.0032842832055581953,0.0033080976178330047,0.0036809756162341565,0.0020034049320677874,0.0017514238476074567,0.00323365273922298,0.0004720266884354687,0.003582107950469057,0.0003830465833963143,0.046251345034182316,0.04918579103102151,-43.199031990319895
0.0003573363581322441,6.786582214428583e-06,1.159238961066616e-06,0.0012304441064566263,0.0014033397430426467,0.006377039527830167,0.002428859271767431,3.8498933960087154e-64,0.0030309826130191834,1.584823307934687e-08,0.001331027947678309,0.0022051905468336306,0.0019346271266083713,0.0009983739429698867,0.0009983739429698867,0.0032446284410562604,0.003307126467380831,0.0033238860039830473,0.003738633182628187,0.0020348935561084027,0.0019446337312223642,0.0032138874914061388,0.0005414572525846178,0.0034490258027499174,0.0004135469232152921,0.04751527564905201,0.0500665694548265,-43.03903039030389
0.0003861290167226797,7.97487850397905e-06,1.5938433831229032e-06,0.001251788801891824,0.001470634419028149,0.006439397686360545,0.0024390477925165387,3.0023231155382957e-61,0.0034362809267979425,3.9780202379118e-08,0.0013994954973276567,0.002316935440842919,0.0020443730769971642,0.0010386931238936972,0.0010386931238936972,0.0032765366190433015,0.0033289447526171027,0.003318443171818456,0.003788764869624087,0.0020652242307763117,0.002142164605609302,0.0031910503455996695,0.0006193361712098491,0.0033164994684184708,0.0004458413236888223,0.048763882966767674,0.05093023738152635,-42.879028790287904
0.0004167783128115749,9.350861279488162e-06,2.1775748582798544e-06,0.0012724609189737124,0.0015396084245808126,0.006477043326586458,0.002448441817849544,1.9951596317803346e-58,0.0038612987587718574,9.674465983652801e-08,0.0014697387747677846,0.0024289390959400833,0.0021572995956107,0.0010789129118652164,0.0010789129118652164,0.0033033608317276733,0.003349715735184292,0.003291873277573236,0.0038310457052329553,0.002094330824327152,0.0023411882335198733,0.0031652086201816336,0.0007064043474330194,0.003184851119780799,0.00047997450486415,0.04998901323024535,0.051775375512765745,-42.7190271902719
0.00044936084370843254,1.0940413362567288e-05,2.956346391883884e-06,0.0012924152151475962,0.0016101987422236343,0.006489537910207292,0.0024570318530931622,1.1298202680496618e-55,0.004300487371514849,2.27961177092383e-07,0.001541676007354356,0.002540704750824621,0.0022732552372409644,0.0011188983654012172,0.0011188983654012172,0.0033249715801122646,0.0033694180662081495,0.0032446831382462217,0.0038651993203298123,0.0021221492040553124,0.0025385650407970138,0.0031364380962820458,0.0008034242398598359,0.003054386937319076,0.0005159865051598759,0.05118181151141849,0.05260057670487678,-42.5590255902559
0.0004839525485785675,1.2772338691553062e-05,3.988341324821597e-06,0.001311607497165887,0.001682334451756278,0.006476735509740411,0.0024648091946105942,5.451958818701409e-53,0.004747243137370939,5.204375873378146e-07,0.001615215192054576,0.0026517138434782313,0.0023920671539366754,0.0011585105769802097,0.0011585105769802097,0.003341264017275061,0.003388031410569426,0.0031777661533844404,0.003891000956858329,0.0021486174710074486,0.0027309184152323005,0.0031048226475970395,0.0009111736384931887,0.0029253961586317295,0.000553912086986596,0.052332883756291845,0.053404449831688024,-42.3990239902399
0.0005206283067663149,1.4878587376086496e-05,5.346678782792495e-06,0.001329994783396364,0.0017559366593290534,0.006438785645376392,0.002471765944496915,2.241853686943925e-50,0.005194034158156693,1.1511987096506644e-06,0.0016902540421045637,0.0027614297156442927,0.002513540945268279,0.00119760743044312,0.00119760743044312,0.0033521587956801572,0.0034055364818647202,0.003092374176120705,0.003908279931033722,0.002173676188918091,0.002914725267484234,0.003070453833130425,0.0010304383445783898,0.0027981502753241538,0.0005937801362169944,0.053432534956645225,0.05418562365806909,-42.239022390223894
0.0005594615110790403,1.729448170305072e-05,7.122470241397882e-06,0.0013475354636104417,0.0018309184642234051,0.006376130378326846,0.0024778950239442744,7.855493197799334e-48,0.005632583710563275,2.46720824992952e-06,0.0017666799935401162,0.002869301688433029,0.0026374606564491163,0.0012360444119104373,0.0012360444119104373,0.003357602710887888,0.0034219150756975656,0.002990078570709958,0.003916921513780492,0.0021972686061854352,0.003086419786285536,0.0030334304556292914,0.0011620037369770883,0.0026729023780248298,0.0006356130603505162,0.054471095768713396,0.05494275070927291,-42.07902079020789
0.0006005236170549071,2.005894006802214e-05,9.428269074362135e-06,0.0013641894554235119,0.0019071849652317408,0.006289495739669097,0.0024831901852452624,2.345584816432419e-45,0.00605410620987696,5.123127899312749e-06,0.001844370274407566,0.0029747694698627944,0.002763588932051173,0.0012736754682007676,0.0012736754682007676,0.0033575691343571343,0.003437150101219323,0.0028727221486604193,0.003916868199423107,0.0022193408697293118,0.003242506324793248,0.0029938580886925033,0.0013066452288658219,0.002549886648354329,0.0006794261905906872,0.05543935305695213,0.05567451112092329,-41.919019190191904
0.0006438836695090306,2.3214695338333937e-05,1.2401895524742698e-05,0.001379918356566817,0.001984633308328987,0.006179877727047412,0.0024876460224059383,5.968158103418971e-43,0.006449587572082982,1.0307146835026143e-05,0.0019231920390611675,0.003077267848225496,0.0028916673318795665,0.0013103539059879151,0.0013103539059879151,0.003352058230413476,0.003451225610843423,0.0027423640360936742,0.003908120343003071,0.0022398422296051185,0.003379676547990643,0.002951848575717297,0.0014651176425002973,0.0024293179953961026,0.0007252271933921178,0.05632910382973656,0.05637961645435736,-41.7590175901759
0.0006896078079328861,2.6808503674247554e-05,1.6210594549024883e-05,0.0013946855921831629,0.0020631527771049186,0.0060485232468575414,0.00249125798034329,1.2940200056835247e-40,0.006810098281756538,2.009164995176604e-05,0.002003002569511047,0.0031762316187894718,0.003021416814260001,0.0013459333242482937,0.0013459333242482937,0.003341096954909556,0.0034641268280606297,0.002601219773107624,0.0038907361563412335,0.002258725233286734,0.0034949254245945794,0.0029075195040084404,0.0016381435561901342,0.002311391833020595,0.0007730154973321248,0.05713385484626213,0.05705681346197015,-41.5990159901599
0.0007377587526086571,3.0891339351827515e-05,2.105545320250097e-05,0.0014084565563572049,0.002142624927181887,0.005896906511732292,0.002494022362645222,2.3908545423530194e-38,0.007127124455799742,3.7946053807945484e-05,0.0020836495453047427,0.0032711006856785112,0.0031525383905590277,0.0013802685719400023,0.0013802685719400023,0.0033247388355929362,0.0034758401732874478,0.0024515990710736128,0.003864831062906444,0.002275945908578306,0.003585660416862756,0.002860993657505118,0.0018264007060937845,0.0021962839933073962,0.0008227817414121816,0.057849687744729546,0.05770488778722857,-41.439014390143896
0.0007883952735906962,3.551857065451616e-05,2.717596777561719e-05,0.0014211987471147978,0.002222923765577325,0.005726701517826626,0.002495936337874562,3.764235724893141e-36,0.0073929000222850445,6.943708946329062e-05,0.0021649713829083156,0.0033613252759317493,0.0032847139532091504,0.0014132167223301333,0.0014132167223301333,0.003303063536685416,0.0034863532876843717,0.002295843653394994,0.003830576421492651,0.0022914639341685868,0.0036497983418352776,0.0028123984516825956,0.0020305085554572296,0.0020841507703041073,0.0008745072510899805,0.05847629555266716,0.05832266758411767,-41.279012790127894
0.0008415716449981588,4.075011144117019e-05,3.4854609315581594e-05,0.001432881894155037,0.002303915975687064,0.005539751319870005,0.002496997944402041,5.050239362460498e-34,0.007600722045470055,0.00012310913338634463,0.002246797645004964,0.0034463711988848788,0.0034176072778658246,0.0014446380549583602,0.0014446380549583602,0.003276176212629821,0.003495655054885498,0.0021362674845989437,0.0037881976384483776,0.002305242796902288,0.003685844855416218,0.0027618653542576853,0.0022510141748633005,0.001975129087460799,0.0009281635484778865,0.05901816311833866,0.0589090270409611,-41.11901119011189
0.0008973370873528438,4.6650542568771794e-05,4.442119057944766e-05,0.0014434780786128933,0.002385461188265114,0.005338034891390353,0.002497206093756691,5.773758386964602e-32,0.0077452313760133775,0.00021147688994967997,0.0023289495195540264,0.003525725081228385,0.0035508651985971685,0.0014743970359012957,0.0014743970359012957,0.00324420665833977,0.00350373562058603,0.0019751014642363485,0.0037379716975518497,0.0023172499349100907,0.003692952325688677,0.0027095292953693154,0.002488377608206365,0.0018693367812917282,0.0009837119032119143,0.05948580449906344,0.059462889793815976,-40.9590095900959
0.0009557352009815479,5.328919696175197e-05,5.625678959261965e-05,0.001452961844189572,0.0024674122984607036,0.0051236324010773245,0.0024965605724856623,5.62492508629597e-30,0.007822642240458002,0.0003519730656417439,0.0024112403678567176,0.003598899506483356,0.003684118953218884,0.0015023632867910727,0.0015023632867910727,0.00320730826556047,0.0035105864099393585,0.0018144443444372575,0.0036802241453984244,0.002327456865812147,0.0036709529659344937,0.0026555280709179186,0.002742956929644735,0.001766872993144474,0.0010411029304919453,0.05989688293227125,0.05998323221498045,-40.7990079900799
0.0010168033937791327,6.074020179145368e-05,7.079693723532656e-05,0.0014613102990316531,0.002549615828646021,0.004898689753139293,0.0024950620425189967,4.669671957690503e-28,0.007830907044187227,0.0005675835786669892,0.002493476340262215,0.0036654379872558063,0.003816985694056565,0.0015284125329488374,0.0015284125329488374,0.003165656797081553,0.003516200142720722,0.001656221246048854,0.003615325578194601,0.002335839299288648,0.003620365418912818,0.00260000174273052,0.003014993225819366,0.0016678186604031585,0.0011002762427140226,0.060276932520382596,0.060469086562567984,-40.6390063900639
0.0010805723068941712,6.908247097423047e-05,8.853373174062058e-05,0.0014685032077884825,0.002631912336431382,0.004665383229954698,0.0024927120400385005,3.303448157489562e-26,0.00776980637383661,0.0008867967407165054,0.0025754570575254594,0.003724919699527226,0.003949070157568124,0.0015524275210236239,0.0015524275210236239,0.0031194489925061098,0.0035205708462199173,0.0015021507236165435,0.0035436876829828506,0.00234237723339479,0.0035423744316129373,0.0025430920391725856,0.0033045957642187794,0.0015722370980165577,0.0011611601609559557,0.06065929936774028,0.060919543977597926,-40.479004790047895
0.0011470652421492777,7.839964103097184e-05,0.00011001650539267519,0.0014745230733297235,0.0027141368669203808,0.004425885040564535,0.002489512972853409,1.9914073775276632e-24,0.007640958676938223,0.0013424317951478333,0.0026569763552017245,0.0037769639104240135,0.004079966484412106,0.0015742988966812846,0.0015742988966812846,0.0030689010210465228,0.0035236938658310935,0.0013537208903288468,0.0034657588924238013,0.002347055034085624,0.003438784732708974,0.0024849417597544053,0.0036117276317398045,0.0014801746609235454,0.0012236714923347604,0.06108386433890483,0.061333757315618395,-40.31900319003189
0.0012162975952400876,8.877994329081866e-05,0.0001358506423228723,0.001479355207661224,0.002796119447909697,0.0041823305207484346,0.0024854681162891244,1.0229731170826955e-22,0.0074477490227193195,0.001968947999481604,0.002737823087840236,0.0038212340343666265,0.004209260179728675,0.001593926033167313,0.001593926033167313,0.003014246798363487,0.003525565873313351,0.0012121746856115128,0.0033820197172305592,0.00234986149750825,0.0033119516199086106,0.0024256941871796476,0.003936192146269091,0.0013916614777437107,0.0012877153789275593,0.061594151245989125,0.061710943800519814,-40.15900159001589
0.001288276298966374,0.00010031600548355013,0.00016669413571104044,0.0014829877916369364,0.002877685626389148,0.003936787652514392,0.002480581607598859,4.477956014324282e-21,0.007195181321178778,0.0027980156437342986,0.0028177819891261504,0.0038574412571854367,0.004336530201632464,0.0016112178019695247,0.0016112178019695247,0.0029557361857701233,0.0035261848727016205,0.001078503972819281,0.0032929778241049027,0.002350789894713991,0.003164691984582538,0.0023654925101585433,0.0042776203575456365,0.0013067122460069063,0.0013531852235355326,0.06223261020703554,0.062050387488906365,-39.9989999899999
0.001362999280932581,0.00011310457596418369,0.00020325148257946922,0.0014854119231271362,0.0029586570443507773,0.003691229476385478,0.0024748584389115173,1.670347836166068e-19,0.006889663005998207,0.0038524756763409287,0.0028966345835243126,0.003885347673631719,0.004461351164225479,0.0016260932773279752,0.0016260932773279752,0.0028936330911724633,0.003525550203853125,0.0009534518109668893,0.003199162929515159,0.0023498379985407926,0.0030001804646145923,0.00230447926015941,0.004635459960782158,0.00122532707920643,0.0014199626970741942,0.06303421637651296,0.062351441534169,-39.8389983899839
0.0014404549403093901,0.0001272461641642026,0.00024626454911669325,0.0014866216533681864,0.0030388520515740986,0.0034475098629166583,0.0024683044487326575,5.30940075740824e-18,0.006538735111780831,0.005139295003809041,0.0029741601444060713,0.0039047688906089385,0.0045832956398475615,0.001638482366974316,0.001638482366974316,0.0028282134918997896,0.00352366254362061,0.000837521966361927,0.0031011215808583424,0.002347008092515533,0.0028218360629920208,0.002242795765101942,0.005008965946742579,0.001147492396070557,0.0014879178317942947,0.06401900887254056,0.06261353024023918,-39.6789967899679
0.001520621648370005,0.00014284459137955252,0.00029650010281116263,0.0014866140112861103,0.0031180863527221266,0.0032073429947155297,0.0024609263120187845,1.4381215335873485e-16,0.006150763605788789,0.006642645333150755,0.0030501366930997032,0.003915576056276967,0.004701936543816455,0.0016483263622235319,0.0016483263622235319,0.0027597634000859684,0.0035205239046494177,0.0007309945257665585,0.0029994118964698966,0.002342306961726442,0.0026332048650220524,0.0021805816228054778,0.005397193304553385,0.0010731818426485836,0.001556909203879797,0.06518471849749075,0.06283615089589796,-39.518995189951895
0.0016034672776005512,0.00016000644669686678,0.0003547338022163669,0.001485389015654774,0.003196173685761779,0.002972286791244441,0.002452731528848581,3.31938146099794e-15,0.005734609570346248,0.00831864244413212,0.0031243420328013268,0.0039176972837926625,0.004816849583590281,0.0016555784013779229,0.0016555784013779229,0.00268857679149451,0.0035161376318014036,0.0006339463454394154,0.0028945983346180047,0.0023357458657166977,0.0024378444250996636,0.002117974196798128,0.005798992077988032,0.0010023572380934197,0.0016267842082363763,0.0665010433807308,0.06301887538145994,-39.35899358993589
0.0016889487642312779,0.00017884044373464027,0.0004217305619388108,0.0014829496750190375,0.0032729265284168895,0.0027437303901038544,0.002443728411718018,6.528752905516999e-14,0.0052992962853524155,0.01009340559697307,0.003196554810824303,0.003911118447679038,0.004927615753135208,0.0016602038413254664,0.0016602038413254664,0.002614953518637116,0.003510508396214581,0.0005462750182663328,0.0027872465591051417,0.002327340493550753,0.0022392149960418963,0.0020551081368698327,0.006213005052032811,0.0009349695353836952,0.0016973794274823938,0.06790725448542734,0.06316135154064469,-39.19899198991989
0.0017770117090407849,0.000199456674940226,0.0004982213684652085,0.001479301975383321,0.0033481568290750457,0.002522885684317158,0.0024339260714894445,1.0942455604520916e-12,0.004853690455509395,0.011865795750765117,0.003266555602256285,0.0038958833404809886,0.005033823852318586,0.0016621805332095042,0.0016621805332095042,0.0025391972287250124,0.0035036421870132707,0.0004677250580899767,0.002677918465482383,0.0023171109013043877,0.002040582085923614,0.0019921149265168946,0.006637668314163612,0.0008709597886560857,0.0017685210962908777,0.06931451043372093,0.06326330431148292,-39.03899038990389
0.0018675900212471147,0.0002219657614379053,0.0005848768083946054,0.0014744548557360975,0.0034216767583040877,0.0023107828089061187,0.002423334402027917,1.5628267909736947e-11,0.004406212894580371,0.013515430593257107,0.0033341280077405335,0.003872093187277092,0.005135073010390799,0.001661498999100342,0.001661498999100342,0.0024616133064249593,0.0034955463006893454,0.00039791507684036696,0.0025671674272676128,0.0023050814323270557,0.001844933914109424,0.001929122459179635,0.00707121489412811,0.0008102601193036195,0.0018400256613143797,0.07061349771471319,0.06332453661117378,-38.8789887898879
0.001960605610215325,0.00024647789786502304,0.0006822777785911893,0.0014684201715503746,0.003493299476893386,0.00210826937477086,0.002411964063561029,1.9020345213775357e-10,0.003964591137965601,0.014915464403367391,0.00339905975780688,0.0038399055255769056,0.0052309751920821684,0.0016581625076968886,0.0016581625076968886,0.0023825068605821,0.0034862293281809234,0.0003363648543666535,0.0024555338160712654,0.002291280620720238,0.0016549162774280705,0.0018662546449209193,0.007511681637585724,0.0007527946735288564,0.0019117004359641239,0.07168689874519224,0.06334492997090926,-38.718987189871896
0.002055968129579055,0.00027310179325462154,0.0007908840691377397,0.001461212646468765,0.003562839916121494,0.0019160131659482138,0.002399826464801414,1.972592763390482e-09,0.0035356629859731228,0.01594841575030532,0.0034611438159522796,0.0037995324679432215,0.005321157664536417,0.0016521870482122888,0.0016521870482122888,0.002302180773038155,0.003475701139680547,0.00028252135992696235,0.0023435408433117103,0.002275741078567443,0.001472786212172741,0.001803631048934139,0.007956919413417635,0.0006984805646128473,0.001983344348321077,0.07242498172102226,0.06332444491780326,-38.558985589855894
0.002153574778193272,0.00030194351081180333,0.0009110017336348764,0.0014528498124487161,0.0036301155657686556,0.0017345079494154602,0.0023869337438738834,1.7432832977311873e-08,0.003125236195907286,0.016522364246842867,0.00352017947251564,0.0037512383741437044,0.0054052654032391775,0.0016436012027354857,0.0016436012027354857,0.002220933826436532,0.0034639728672104454,0.00023578296480946233,0.002231690764395638,0.002258499367539588,0.0013003847289272113,0.0017413665630067988,0.008404606692854052,0.0006472287937620899,0.0020547487794414657,0.07274164597348257,0.06326312110220217,-38.39898398983989
0.002253310162105091,0.00033310521136907,0.0010427503740820638,0.0014433519387084624,0.0036949472652413363,0.001564081995739717,0.0023732987480918283,1.3128345454271757e-07,0.0027380057543851333,0.016584436170340652,0.0035759734213089045,0.003695336968570225,0.005482963415283522,0.0016324459184944155,0.0016324459184944155,0.002139058926490469,0.003451056885007945,0.00019552127488125848,0.002120461479004477,0.0022395958555832254,0.001139127877828054,0.0016795711108031893,0.008852266471985708,0.0005989451440180105,0.0021256984882944336,0.07258788805956616,0.06316107716980202,-38.23898238982389
0.0023550462214501577,0.00036668380737016435,0.001186031654467335,0.0014327419498767237,0.0037571599930595104,0.0014049088743690711,0.0023589350126300306,8.424875970907116e-07,0.00237752665655496,0.016128838945243123,0.0036283408109594314,0.0036321879468930373,0.005553938958748086,0.0016187741825598836,0.0016187741825598836,0.002056841432621528,0.0034369667877694066,0.0001611001987024171,0.0020103035536239966,0.0022190745594777004,0.000990014530937416,0.001618349387568507,0.009297286439173658,0.0005535310423475897,0.0021959726185487335,0.07196017223510945,0.06301851037914966,-38.078980789807886
0.0024586422258534033,0.0004027695363935304,0.0013405005027448853,0.0014210453338087347,0.0038165836498769063,0.0012570200689122346,0.0023438567381434436,4.607109442417368e-06,0.002046237128838232,0.015197752743526699,0.00367710626298836,0.003562193123284396,0.005617903637645286,0.0016026506026060878,0.0016026506026060878,0.001974557609181812,0.003421717366806232,0.00013189204179418323,0.0019016376848397857,0.002196982974120504,0.0008536485880606628,0.0015578006345997434,0.009736942216970778,0.0005108843856719155,0.002265345781421442,0.07090292855013776,0.06283569596625384,-37.9189791897919
0.0025639448415363092,0.00044144446545156215,0.001505540549879678,0.0014082900395873488,0.0038730538301616378,0.001120318954483563,0.002328078767383706,2.146866480466848e-05,0.0017455249215635202,0.013874889052059245,0.0037221048487969598,0.0034857921759160497,0.005674595352823015,0.0015841508983690513,0.0015841508983690513,0.0018924732076826087,0.003405324584171465,0.00010729057349555001,0.0017948526143492273,0.0021733718894671418,0.0007302728461031601,0.0014980184485777987,0.01016842343619995,0.0004709003272239226,0.002333589207828682,0.06950786539628487,0.06261298625917096,-37.758977589775895
0.0026707882729093317,0.00048278093955104263,0.0016802453733701659,0.001394506366280422,0.003926412577660391,0.0009945956897480786,0.0023116165608672787,8.524973441114336e-05,0.001475827757495663,0.012273079254485257,0.0037631830179571824,0.003403458053695314,0.005723780090364767,0.0015633613094035226,0.0015633613094035226,0.0018108421885943628,0.003387805544820367,8.672114465843432e-05,0.0016903034992564229,0.002148295196112552,0.0006198115249969917,0.0014390906256126343,0.01058886232967624,0.0004334720202505111,0.0024004719621496594,0.06791792234373126,0.062350809546552304,-37.59897598975989
0.0027789944809609667,0.0005268399902302908,0.0018634070501395979,0.0013797268430739654,0.003976509119804795,0.0008795425989568371,0.002294486171650979,0.0002884646016133081,0.0012367582676352845,0.010518442412668498,0.0038001994705031236,0.0033156921112682033,0.00576525353041924,0.001540377925618862,0.001540377925618862,0.0017299055893864948,0.0033691784668728863,6.964803952017192e-05,0.0015883107341533357,0.002121809680554831,0.0005219184037853332,0.001381099039620401,0.010995364466643807,0.00039849131668101773,0.002465762209045052,0.06634656044642614,0.06204966870523849,-37.43897438974389
0.0028883734802454685,0.0005736697219514881,0.002053513372844013,0.0013639861014444696,0.00402320057629339,0.000774769652019968,0.0022767042192724826,0.0008317704987744227,0.0010272437263856929,0.008734201432500524,0.0038330259662939397,0.0032230190421277,0.00579884246098535,0.0015153059478633874,0.0015153059478633874,0.0016498905435704111,0.0033494626500504,5.557932276621462e-05,0.0014891592148694292,0.0020939748112287593,0.00043602766347553793,0.0013241195544306287,0.011385041188233962,0.0003658494189684673,0.002529228523971341,0.06511126503843084,0.06171013959305644,-37.27897278972789
0.0029987237157242967,0.0006233036962721285,0.0022487548423718706,0.001347320740072963,0.0040663526371973666,0.000679819691362436,0.002258287862914943,0.0020437416305226705,0.0008456715110378847,0.007026982125785375,0.0038615480649636176,0.0031259816811899546,0.005824405982965123,0.0014882588865141352,0.0014882588865141352,0.0015710094536217475,0.0033286784423632626,4.406949406581013e-05,0.0013930980276960466,0.002064852516435816,0.0003614048238257328,0.0012682219688136226,0.011755043250985146,0.00033543748386676415,0.0025906412373173674,0.06463986865440022,0.0613328692140086,-37.118971189711885
0.003109832520134908,0.0006757593355943033,0.002447042221229003,0.0013297691832375785,0.0041058402060919945,0.0005941831007314934,0.0022392547738563,0.004279174169734146,0.0006900323161789368,0.005477575460878303,0.0038856657904844396,0.003025135748440347,0.005841836494753491,0.0014593577066065366,0.0014593577066065366,0.0014934593188154943,0.003306847205129603,3.472028956281448e-05,0.0013003405424480078,0.002034506955329001,0.00029719555874830743,0.001213469993424933,0.012102595141402703,0.00030714717743213823,0.00264977380146945,0.06535987271832078,0.06091857366403656,-36.9589695896959
