1-Feng 1996,4-Sakakibara 1992,5-Sakakibara 1993,6-Schneider 1994,sum,gauss,x
9.78399108343e-23,1.42640349587e-29,5.3122706144e-15,7.54626031812e-11,7.54679154519e-11,4.17621644134e-15,-107.039670397
1.21521539628e-22,1.91060040005e-29,6.11912730863e-15,8.29667717541e-11,8.29728908815e-11,4.83102656741e-15,-106.879668797
1.50858623976e-22,2.55740164458e-29,7.04604876236e-15,9.11951625844e-11,9.12022086333e-11,5.58653051882e-15,-106.719667197
1.87183121253e-22,3.42081526782e-29,8.11051921031e-15,1.00215434225e-10,1.00223544744e-10,6.45789899649e-15,-106.559665597
2.32136210959e-22,4.57258628745e-29,9.33251136465e-15,1.10101344878e-10,1.1011067739e-10,7.46253951263e-15,-106.399663997
2.87739021152e-22,6.10795464264e-29,1.07348320691e-14,1.20933281032e-10,1.20944015864e-10,8.62041873015e-15,-106.239662397
3.56479283453e-22,8.1532602113e-29,1.23435147305e-14,1.3279882991e-10,1.32811173425e-10,9.95443013524e-15,-106.079660797
4.4141744677e-22,1.08759802118e-28,1.41882646836e-14,1.45793399218e-10,1.45807587483e-10,1.14908132547e-14,-105.919659197
5.4631654917e-22,1.44979674516e-28,1.63029644299e-14,1.60020887875e-10,1.6003719084e-10,1.32596314568e-14,-105.759657597
6.75801081465e-22,1.93128976118e-28,1.87262465751e-14,1.75594411722e-10,1.7561313797e-10,1.52953163101e-14,-105.599655997
8.35551209572e-22,2.57092472934e-28,2.15021432807e-14,1.92637088489e-10,1.92658590633e-10,1.76372875267e-14,-105.439654397
1.03254009739e-21,3.4200534333e-28,2.46808221576e-14,2.11282886607e-10,2.1130756743e-10,2.03306587103e-14,-105.279652797
1.27532373821e-21,4.54650870471e-28,2.83194197796e-14,2.31677542789e-10,2.3170586221e-10,2.34270404685e-14,-105.119651197
1.57439472113e-21,6.03983074507e-28,3.24829853935e-14,2.53979553673e-10,2.5401203666e-10,2.69854539628e-14,-104.959649596
1.94261380293e-21,8.01813042037e-28,3.72455489738e-14,2.78361247171e-10,2.78398492721e-10,3.10733696749e-14,-104.799647996
2.39573611285e-21,1.06370957757e-27,4.26913295282e-14,3.05009939613e-10,3.05052630945e-10,3.57678880881e-14,-104.639646396
2.95305239404e-21,1.41018025385e-27,4.89161015317e-14,3.34129185182e-10,3.34178101286e-10,4.11570811428e-14,-104.479644796
3.63817000799e-21,1.86821904331e-27,5.60287395711e-14,3.6594012459e-10,3.65996153333e-10,4.73415157609e-14,-104.319643196
4.47996364933e-21,2.47333285263e-27,6.41529637522e-14,4.00682940483e-10,4.00747093452e-10,5.44359834669e-14,-104.159641596
5.51373202251e-21,3.27219324397e-27,7.34293111835e-14,4.38618427523e-10,4.38691856839e-10,6.25714632131e-14,-103.999639996
6.78260433773e-21,4.32610371484e-27,8.40173619353e-14,4.80029685704e-10,4.80113703073e-10,7.18973479724e-14,-103.839638396
8.33924965564e-21,5.71553010378e-27,9.60982513268e-14,5.25223946035e-10,5.25320044295e-10,8.25839695477e-14,-103.679636796
1.02479531653e-20,7.54601583043e-27,1.09877504246e-13,5.74534538345e-10,5.7464441586e-10,9.48254604085e-14,-103.519635196
1.25871367955e-20,9.9558997153e-27,1.2558823151e-13,6.28323011651e-10,6.28448599895e-10,1.08842996261e-13,-103.359633596
1.54524175891e-20,1.31263784315e-26,1.43494733088e-13,6.86981418241e-10,6.87124912989e-10,1.24888468551e-13,-103.199631996
1.89603165579e-20,1.72946164178e-26,1.63896558342e-13,7.50934773377e-10,7.51098669955e-10,1.43248642259e-13,-103.039630396
2.32527539275e-20,2.27708138756e-26,1.87133079452e-13,8.20643703344e-10,8.20830836447e-10,1.6424986125e-13,-102.879628796
2.85024945512e-20,2.99604118305e-26,2.13588640823e-13,8.96607295392e-10,8.96820884061e-10,1.88263371174e-13,-102.719627196
3.49197407529e-20,3.93929595515e-26,2.43698354708e-13,9.79366164085e-10,9.79609862474e-10,2.15711338592e-13,-102.559625596
4.27601100399e-20,5.17596162074e-26,2.77954621534e-13,1.06950574947e-09,1.06978370413e-09,2.47073654666e-13,-102.399623996
5.23342833431e-20,6.79618340927e-26,3.16914462637e-13,1.16765986354e-09,1.16797677805e-09,2.82895622659e-13,-102.239622396
6.40196672455e-20,8.91745117105e-26,3.61207763309e-13,1.27451450257e-09,1.27487571039e-09,3.23796640557e-13,-102.079620796
7.82744829373e-20,1.16927858349e-25,4.11546535492e-13,1.39081194394e-09,1.39122349055e-09,3.70480003773e-13,-101.919619196
9.56547775982e-20,1.53213437471e-25,4.68735322047e-13,1.5173551475e-09,1.51782388291e-09,4.23743967986e-13,-101.759617596
1.16834953218e-19,2.00621430915e-25,5.33682878642e-13,1.65501248248e-09,1.65554616547e-09,4.84494229151e-13,-101.599615996
1.42632526661e-19,2.62518187346e-25,6.07415284865e-13,1.80472280271e-09,1.80533021814e-09,5.53757996598e-13,-101.439614396
1.74037976827e-19,3.4327571154e-25,6.91090653526e-13,1.96750089404e-09,1.96819198487e-09,6.32699856268e-13,-101.279612796
2.12250704461e-19,4.48568074969e-25,7.86015626333e-13,2.14444331944e-09,2.14522933528e-09,7.22639644625e-13,-101.119611196
2.58722332851e-19,5.8575398561e-25,8.93663865448e-13,2.33673468908e-09,2.3376283532e-09,8.25072580089e-13,-100.959609596
3.15208819576e-19,7.64370204024e-25,1.01569677408e-12,2.54565438406e-09,2.54667008115e-09,9.41691928017e-13,-100.799607996
3.8383313796e-19,9.96767461782e-25,1.15398670546e-12,2.77258376456e-09,2.77373775164e-09,1.0744145079e-12,-100.639606396
4.67160630946e-19,1.29892944455e-24,1.31064294851e-12,3.01901389479e-09,3.02032453821e-09,1.22540938766e-12,-100.479604796
5.68289549877e-19,1.6915267755e-24,1.4880408108e-12,3.28655381949e-09,3.28804186086e-09,1.39713015037e-12,-100.319603196
6.90959778766e-19,2.2012724477e-24,1.68885415462e-12,3.57693942835e-09,3.5786282832e-09,1.59235116361e-12,-100.159601596
8.39683325368e-19,2.86266365928e-24,1.91609178166e-12,3.89204294752e-09,3.89395904014e-09,1.81420833147e-12,-99.999599996
1.01990085117e-18,3.72021858322e-24,2.17313810489e-12,4.23388309913e-09,4.23605623825e-09,2.06624486511e-12,-99.839598396
1.23816933353e-18,4.83134662216e-24,2.46379859458e-12,4.6046359727e-09,4.60709977253e-09,2.35246266893e-12,-99.679596796
1.50238692864e-18,6.27002888836e-24,2.79235053807e-12,5.0066466547e-09,5.00943900674e-09,2.67738000826e-12,-99.519595196
1.82206226224e-18,8.13153419698e-24,3.16359971178e-12,5.44244166514e-09,5.44560526668e-09,3.04609620033e-12,-99.3595935959
2.20863674924e-18,1.0538457531e-23,3.58294362823e-12,5.91474225325e-09,5.91832519909e-09,3.46436415465e-12,-99.1995919959
2.67587017331e-18,1.36484462145e-23,4.05644209232e-12,6.42647860705e-09,6.43053505182e-09,3.93867168228e-12,-99.0395903959
3.24030168923e-18,1.76640783154e-23,4.59089587941e-12,6.98080503493e-09,6.98539593405e-09,4.47633259729e-12,-98.8795887959
3.92180069889e-18,2.28454836352e-23,5.19393443454e-12,7.5811161807e-09,7.58631011906e-09,5.08558874835e-12,-98.7195871959
4.7442247607e-18,2.95264569989e-23,5.87411358704e-12,8.23106433703e-09,8.23693845536e-09,5.77572424563e-12,-98.5595855959
5.7362048973e-18,3.81350152297e-23,6.64102438013e-12,8.93457792579e-09,8.94121895591e-09,6.55719328873e-12,-98.3995839958
6.93208245586e-18,4.92196042011e-23,7.50541423001e-12,9.6958812179e-09,9.70338663906e-09,7.44176315731e-12,-98.2395823958
8.37302615419e-18,6.34824845768e-23,8.47932175624e-12,1.05195153691e-08,1.05279946992e-08,8.44267409778e-12,-98.0795807958
1.0108363235e-17,8.18222316876e-23,9.57622676464e-12,1.14103608523e-08,1.14199370892e-08,9.57481803018e-12,-97.9195791958
1.21971648942e-17,1.05387798261e-22,1.08112170169e-11,1.23736613718e-08,1.23844726011e-08,1.08549382092e-11,-97.7595775958
1.47101335151e-17,1.35647235798e-22,1.22011735901e-11,1.34150493494e-08,1.34272505377e-08,1.23018522051e-11,-97.5995759958
1.77318479228e-17,1.74474985514e-22,1.37649768128e-11,1.45405730759e-08,1.45543380704e-08,1.39367008282e-11,-97.4395743957
2.13634331055e-17,2.24262675812e-22,1.5523734969e-11,1.57567256297e-08,1.5772249386e-08,1.57832258993e-11,-97.2795727957
2.57257328991e-17,2.88059653792e-22,1.75010381815e-11,1.70704756656e-08,1.70879767295e-08,1.78680800857e-11,-97.1195711957
3.09630783093e-17,3.69751100343e-22,1.97232401304e-11,1.84893001853e-08,1.85090234563e-08,2.02211723602e-11,-96.9595695957
3.72477608267e-17,4.74283615394e-22,2.22197705313e-11,2.00212194059e-08,2.00434392137e-08,2.28760530232e-11,-96.7995679957
4.47853396945e-17,6.07950716217e-22,2.5023481585e-11,2.16748338485e-08,2.16998573749e-08,2.58703426411e-11,-96.6395663957
5.38209351221e-17,7.78753897236e-22,2.81710319373e-11,2.34593637755e-08,2.34875348613e-08,2.92462097167e-11,-96.4795647956
6.46466864796e-17,9.96858916264e-22,3.17033120294e-11,2.5384691112e-08,2.54163944887e-08,3.30509024072e-11,-96.3195631956
7.76105862436e-17,1.27517200094e-21,3.56659151089e-11,2.74614039931e-08,2.74970699858e-08,3.73373401637e-11,-96.1595615956
9.31269376742e-17,1.6300669606e-21,4.01096585832e-11,2.97008440863e-08,2.9740953838e-08,4.21647717733e-11,-95.9995599956
1.1168872782e-16,2.08230205385e-21,4.50911608589e-11,3.21151568453e-08,3.21602481179e-08,4.75995069556e-11,-95.8395583956
1.3388225853e-16,2.65817528688e-21,5.0673479304e-11,3.47173448595e-08,3.47680184727e-08,5.37157293989e-11,-95.6795567956
1.60404437958e-16,3.39097908071e-21,5.69268155161e-11,3.7521324471e-08,3.75782514469e-08,6.05963999308e-11,-95.5195551956
1.92083205002e-16,4.32283054084e-21,6.39292946727e-11,4.05419858396e-08,4.06059153264e-08,6.83342593982e-11,-95.3595535955
2.29901640919e-16,5.50697262479e-21,7.1767826384e-11,4.37952566453e-08,4.38670247016e-08,7.70329418068e-11,-95.1995519955
2.7502641795e-16,7.01066524148e-21,8.05390551734e-11,4.72981696247e-08,4.7378708955e-08,8.6808209328e-11,-95.0395503955
3.28841346406e-16,8.91881485558e-21,9.03504094778e-11,5.106893415e-08,5.11592848884e-08,9.7789321948e-11,-94.8795487955
3.92986911939e-16,1.13385278993e-20,1.01321258893e-10,5.51270120657e-08,5.52283337176e-08,1.10120555808e-10,-94.7195471955
4.69406846686e-16,1.44048189273e-20,1.13584190294e-10,5.94931980109e-08,5.96067826706e-08,1.23962885676e-10,-94.5595455955
5.604029551e-16,1.82877611053e-20,1.2728641446e-10,6.41897044623e-08,6.43169914372e-08,1.39495848519e-10,-94.3995439954
6.68699621648e-16,2.32014369011e-20,1.42591315874e-10,6.92402517469e-08,6.93828437315e-08,1.56919606804e-10,-94.2395423954
7.97519667807e-16,2.94151339655e-20,1.59680159577e-10,7.46701632802e-08,7.48298442373e-08,1.76457231989e-10,-94.0795407954
9.50673505362e-16,3.72673390919e-20,1.78753970171e-10,8.05064663021e-08,8.0685221223e-08,1.98357230634e-10,-93.9195391954
1.13266385811e-15,4.71832166897e-20,2.00035599477e-10,8.67779983886e-08,8.69780351208e-08,2.22896337754e-10,-93.7595375954
1.34880870192e-15,5.96964233599e-20,2.23772000815e-10,9.35155200342e-08,9.37392933838e-08,2.50382604379e-10,-93.5995359954
1.60538551182e-15,7.54763142431e-20,2.50236729481e-10,1.00751833609e-07,1.01002071944e-07,2.81158808889e-10,-93.4395343953
1.90980041438e-15,9.53618488084e-20,2.79732690774e-10,1.08521909007e-07,1.08801643608e-07,3.15606224476e-10,-93.2795327953
2.27078643427e-15,1.20403814659e-19,3.12595158762e-10,1.16863016325e-07,1.17175613755e-07,3.54148778182e-10,-93.1195311953
2.69863570921e-15,1.51917371236e-19,3.49195091071e-10,1.25814865896e-07,1.26164063686e-07,3.9725764026e-10,-92.9595295953
3.20547134104e-15,1.91547387496e-19,3.89942767148e-10,1.35419756061e-07,1.35809702033e-07,4.45456286248e-10,-92.7995279953
3.80556546984e-15,2.41349628834e-19,4.35291779868e-10,1.4572272903e-07,1.46158024616e-07,4.99326078098e-10,-92.6395263953
4.51571122162e-15,3.03891563434e-19,4.85743412913e-10,1.5677173523e-07,1.57257483159e-07,5.59512414963e-10,-92.4795247952
5.35565740995e-15,3.82377436797e-19,5.41851439142e-10,1.68617806532e-07,1.69159663328e-07,6.26731508931e-10,-92.3195231952
6.34861629379e-15,4.80803342102e-19,6.04227378186e-10,1.81315238784e-07,1.81919472511e-07,7.01777846021e-10,-92.1595215952
7.52185633576e-15,6.04149338042e-19,6.73546254713e-10,1.94921784065e-07,1.95595337842e-07,7.85532398256e-10,-91.9995199952
8.90739380061e-15,7.5861728898e-19,7.50552902337e-10,2.09498853127e-07,2.10249414937e-07,8.78971658578e-10,-91.8395183952
1.05427992208e-14,9.5192509109e-19,8.36068861869e-10,2.25111728464e-07,2.2594780787e-07,9.83177576819e-10,-91.6795167952
1.24721372768e-14,1.19367038273e-18,9.30999926676e-10,2.41829788509e-07,2.42760800909e-07,1.09934848191e-09,-91.5195151952
1.47470615462e-14,1.49577981539e-18,1.03634439228e-09,2.59726743435e-07,2.60763102576e-07,1.22881108308e-09,-91.3595135951
1.74280889184e-14,1.87306360144e-18,1.15320207195e-09,2.78880883085e-07,2.80034102587e-07,1.37303365104e-09,-91.1995119951
2.05860823245e-14,2.34389950062e-18,1.28278414522e-09,2.99375337551e-07,3.00658142285e-07,1.5336404889e-09,-91.0395103951
2.43039748568e-14,2.93107583196e-18,1.42642391141e-09,3.21298350951e-07,3.2272479917e-07,1.71242781216e-09,-90.8795087951
2.86787734423e-14,3.66282971296e-18,1.58558852634e-09,3.44743568965e-07,3.46329186174e-07,1.91138116758e-09,-90.7195071951
3.38238860784e-14,4.57412478783e-18,1.76189180642e-09,3.6981034071e-07,3.71572266345e-07,2.13269453178e-09,-90.5595055951
3.98718233499e-14,5.70822251873e-18,1.95710819106e-09,3.96604035551e-07,3.9856118362e-07,2.37879124238e-09,-90.399503995
4.69773326415e-14,7.11861305066e-18,2.17318796146e-09,4.25236375467e-07,4.27409610413e-07,2.65234692776e-09,-90.239502395
5.5321032286e-14,8.87138616938e-18,2.41227382156e-09,4.55825783592e-07,4.58238112744e-07,2.9563146153e-09,-90.079500795
6.51136229964e-14,1.10481404938e-17,2.67671895498e-09,4.88497749598e-07,4.91174533677e-07,3.29395221315e-09,-89.919499195
7.66007655103e-14,1.37495504293e-17,2.96910668074e-09,5.23385212568e-07,5.26354395864e-07,3.66885257672e-09,-89.759497595
9.0068726616e-14,1.7099736341e-17,3.2922718397e-09,5.60628962069e-07,5.63921323995e-07,4.08497638887e-09,-89.599495995
1.05850910884e-13,2.12516148267e-17,3.64932405381e-09,6.00378058094e-07,6.0402748802e-07,4.54668810113e-09,-89.4394943949
1.24335412738e-13,2.63934440085e-17,4.04367301079e-09,6.42790270625e-07,6.46834067998e-07,5.05879520392e-09,-89.2794927949
1.45973743265e-13,3.2756824782e-17,4.47905593851e-09,6.88032539534e-07,6.92511741479e-07,5.62659111525e-09,-89.1194911949
1.71290908747e-13,4.06264745824e-17,4.95956744498e-09,7.3628145558e-07,7.41241194357e-07,6.25590200069e-09,-88.9594895949
2.00897043623e-13,5.0352157411e-17,5.48969191347e-09,7.8772376327e-07,7.9321365613e-07,6.95313786244e-09,-88.7994879949
2.35500829938e-13,6.2363234937e-17,6.07433865527e-09,8.42556886374e-07,8.48631460593e-07,7.72534826235e-09,-88.6394863949
2.75924968767e-13,7.71864012518e-17,6.71888003795e-09,9.00989476897e-07,9.07708632937e-07,8.58028307204e-09,-88.4794847948
3.23124007161e-13,9.54672816442e-17,7.42919282205e-09,9.63241988307e-07,9.70671504348e-07,9.52645867452e-09,-88.3194831948
3.7820486743e-13,1.17996717568e-16,8.21170295585e-09,1.02954727388e-06,1.03775935516e-06,1.05732300744e-08,-88.1594815948
4.42450474847e-13,1.4574273056e-16,9.07343409547e-09,1.10015121096e-06,1.10922508765e-06,1.17308694093e-08,-87.9994799948
5.17346935744e-13,1.79889362893e-16,1.00220601361e-08,1.17531335208e-06,1.18533592975e-06,1.30106513917e-08,-87.8394783948
6.0461478152e-13,2.21883838988e-16,1.10659620597e-08,1.25530760368e-06,1.26637417058e-06,1.44249462532e-08,-87.6794767948
7.06244866114e-13,2.73493787096e-16,1.22142894261e-08,1.34042293343e-06,1.35263792937e-06,1.59873208025e-08,-87.5194751948
8.2453958624e-13,3.36876615059e-16,1.3477026856e-08,1.43096410698e-06,1.44444195872e-06,1.77126482577e-08,-87.3594735947
9.62160186303e-13,4.14663558426e-16,1.48650658767e-08,1.52725245509e-06,1.54211848354e-06,1.96172275607e-08,-87.1994719947
1.12218101477e-12,5.10061427316e-16,1.63902825303e-08,1.62962667195e-06,1.64601807718e-06,2.17189129328e-08,-87.0394703947
1.30815171755e-12,6.26975686209e-16,1.80656211632e-08,1.73844364576e-06,1.7565105757e-06,2.40372544884e-08,-86.8794687947
1.52416848805e-12,7.70159227176e-16,1.99051848517e-08,1.85407932231e-06,1.8739860321e-06,2.65936507806e-08,-86.7194671947
1.77495564563e-12,9.45392064476e-16,2.19243329402e-08,1.97692960271e-06,1.99885571155e-06,2.94115142161e-08,-86.5594655947
2.06595898507e-12,1.15969821337e-15,2.41397862036e-08,2.10741127593e-06,2.13155312925e-06,3.25164503434e-08,-86.3994639946
2.40345253387e-12,1.42160724987e-15,2.6569740177e-08,2.24596298734e-06,2.27253513239e-06,3.59364520892e-08,-86.2394623946
2.79466057163e-12,1.74146951784e-15,2.92339872281e-08,2.39304624402e-06,2.42228302765e-06,3.97021100928e-08,-86.0794607946
3.2478970125e-12,2.13183569947e-15,3.2154047986e-08,2.54914645777e-06,2.58130375578e-06,4.38468403681e-08,-85.9194591946
3.7727245283e-12,2.60791354528e-15,3.53533127749e-08,2.71477402687e-06,2.75013111498e-06,4.84071306073e-08,-85.7594575946
4.3801361023e-12,3.18811703222e-15,3.8857193743e-08,2.89046545735e-06,2.92932703442e-06,5.34228065288e-08,-85.5994559946
5.08276205422e-12,3.89472615347e-15,4.26932884167e-08,3.07678452473e-06,3.11948289981e-06,5.89373197695e-08,-85.4394543945
5.89510597194e-12,4.75467902555e-15,4.68915554539e-08,3.27432347724e-06,3.32122093255e-06,6.4998058916e-08,-85.2794527945
6.8338134285e-12,5.80052212551e-15,5.14845034152e-08,3.48370428115e-06,3.53519562418e-06,7.16566853816e-08,-85.1194511945
7.91797786046e-12,7.0715493591e-15,5.65073934195e-08,3.70557990937e-06,3.76209522784e-06,7.8969495942e-08,-84.9594495945
9.1694885425e-12,8.61516644496e-15,6.19984565999e-08,3.94063567389e-06,4.0026433086e-06,8.6997813863e-08,-84.7994479945
1.06134262183e-11,1.04885239388e-14,6.79991273268e-08,4.1895906031e-06,4.25760035434e-06,9.58084106767e-08,-84.6394463945
1.227851265e-11,1.27604703014e-14,7.45542932197e-08,4.4531988646e-06,4.5277654491e-06,1.05473960794e-07,-84.4794447944
1.41976211321e-11,1.55138859491e-14,8.1712563024e-08,4.7322512345e-06,4.81397801066e-06,1.16073531276e-07,-84.3194431944
1.64083558967e-11,1.88484704769e-14,8.95265534894e-08,5.02757661361e-06,5.11711959431e-06,1.27693109237e-07,-84.1594415944
1.89537093149e-11,2.2884068492e-14,9.80531964447e-08,5.34004359161e-06,5.43811576465e-06,1.40426169495e-07,-83.9994399944
2.18828069018e-11,2.77646351069e-14,1.07354067327e-07,5.67056205951e-06,5.77793803741e-06,1.54374285251e-07,-83.8394383944
2.52517513511e-11,3.36629604945e-14,1.17495736494e-07,6.02008487125e-06,6.13760589316e-06,1.69647784749e-07,-83.6794367944
2.91245781981e-11,4.07862944877e-14,1.28550144697e-07,6.3896095549e-06,6.51818886496e-06,1.86366457029e-07,-83.5194351944
3.35743372283e-11,4.93830375456e-14,1.405950042e-07,6.78018007404e-06,6.92080870196e-06,2.04660310089e-07,-83.3594335943
3.86843154501e-11,5.97506941453e-14,1.53714227051e-07,7.19288863969e-06,7.3466416108e-06,2.24670384937e-07,-83.1994319943
4.45494193361e-11,7.22453195192e-14,1.67998382131e-07,7.62887757328e-06,7.79692057708e-06,2.46549629251e-07,-83.0394303943
5.12777361426e-11,8.72927314955e-14,1.83545182659e-07,8.08934122105e-06,8.27293776874e-06,2.70463834526e-07,-82.8794287943
5.8992296452e-11,1.05401806996e-13,2.00460005914e-07,8.57552791991e-06,8.77604702353e-06,2.96592640861e-07,-82.7194271943
6.78330626779e-11,1.27180238635e-13,2.18856447027e-07,9.0887420153e-06,9.30766642257e-06,3.25130613699e-07,-82.5594255943
7.79591711573e-11,1.53353192179e-13,2.38856908753e-07,9.63034593086e-06,9.86928095213e-06,3.56288397146e-07,-82.3994239942
8.95514586461e-11,1.84785381838e-13,2.60593229255e-07,1.02017622901e-05,1.04624452556e-05,3.90293948665e-07,-82.2394223942
1.02815307581e-10,2.22507169305e-13,2.84207349985e-07,1.08044760902e-05,1.1088786478e-05,4.2739386025e-07,-82.0794207942
1.1798384839e-10,2.67745396065e-13,3.09852025857e-07,1.14400369272e-05,1.17500072046e-05,4.67854771425e-07,-81.9194191942
1.35321561483e-10,3.21959779146e-13,3.37691579988e-07,1.21100612729e-05,1.24478884964e-05,5.11964879686e-07,-81.7594175942
1.55128326352e-10,3.86885840847e-13,3.67902705373e-07,1.28162348033e-05,1.31842930239e-05,5.60035554296e-07,-81.5994159942
1.77743970516e-10,4.64585506114e-13,4.00675315969e-07,1.35603147773e-05,1.39611683019e-05,6.12403059632e-07,-81.4394143941
2.0355337691e-10,5.57506690687e-13,4.36213449738e-07,1.43441324656e-05,1.47805500262e-05,6.69430394581e-07,-81.2794127941
2.329922148e-10,6.68553422947e-13,4.74736226301e-07,1.51695956293e-05,1.56445655164e-05,7.31509254791e-07,-81.1194111941
2.66553366392e-10,8.01168297229e-13,5.16478861955e-07,1.60386910471e-05,1.65554372636e-05,7.99062124912e-07,-80.9594095941
3.04794129225e-10,9.59429351477e-13,5.61693744911e-07,1.695348709e-05,1.75154865885e-05,8.72544508292e-07,-80.7994079941
3.48344283017e-10,1.14816380368e-12,6.10651573668e-07,1.7916136343e-05,1.85271374091e-05,9.52447301906e-07,-80.6394063941
3.97915119212e-10,1.37308147639e-12,6.63642561599e-07,1.89288782715e-05,1.95929201213e-05,1.03929932467e-06,-80.479404794
4.54309541885e-10,1.64093119467e-12,7.20977710855e-07,1.99940419326e-05,2.07154755939e-05,1.13367000765e-06,-80.319403194
5.18433360172e-10,1.95968396939e-12,7.82990158833e-07,2.11140487279e-05,2.18975592797e-05,1.23617225495e-06,-80.159401594
5.91307904998e-10,2.33874738462e-12,8.50036600538e-07,2.22914151979e-05,2.31420454451e-05,1.34746548464e-06,-79.999399994
6.74084116683e-10,2.78921630721e-12,9.22498790243e-07,2.35287558549e-05,2.44519315185e-05,1.46825885915e-06,-79.839398394
7.68058265173e-10,3.32416584138e-12,1.00078512597e-06,2.48287860525e-05,2.58303425609e-05,1.5993147152e-06,-79.679396794
8.74689481204e-10,3.9589933769e-12,1.08533232038e-06,2.61943248904e-05,2.72805358592e-05,1.74145220367e-06,-79.519395194
9.95619294852e-10,4.71181764242e-12,1.17660716178e-06,2.76282981508e-05,2.88059056436e-05,1.89555115001e-06,-79.3593935939
1.13269339776e-09,5.60394389616e-12,1.27510836896e-06,2.91337412649e-05,3.04099879312e-05,2.06255614645e-06,-79.1993919939
1.28798586694e-09,6.66040578599e-12,1.38136854372e-06,3.07138023062e-05,3.20964654962e-05,2.24348088752e-06,-79.0393903939
1.46382611176e-09,7.9105960142e-12,1.49595622509e-06,3.23717450077e-05,3.38691729695e-05,2.43941276071e-06,-78.8793887939
1.66282883138e-09,9.38899977821e-12,1.61947804908e-06,3.41109517993e-05,3.57321020662e-05,2.65151770472e-06,-78.7193871939
1.88792729795e-09,1.11360470575e-11,1.75258101807e-06,3.59349268639e-05,3.76894069453e-05,2.8810453479e-06,-78.5593855939
2.1424103117e-09,1.31991022157e-11,1.89595488397e-06,3.78472992053e-05,3.97454096987e-05,3.12933444004e-06,-78.3993839938
2.42996320671e-09,1.56336121241e-11,2.05033464924e-06,3.9851825728e-05,4.1904605974e-05,3.39781859094e-06,-78.2393823938
2.75471332285e-09,1.85044371359e-11,2.21650319002e-06,4.19523943212e-05,4.41716707289e-05,3.68803232964e-06,-78.0793807938
3.1212803981e-09,2.18873927969e-11,2.39529400543e-06,4.41530269454e-05,4.65514641186e-05,4.00161749852e-06,-77.9193791938
3.53483237817e-09,2.58710342267e-11,2.58759409753e-06,4.6457882716e-05,4.90490375169e-05,4.34032999689e-06,-77.7593775938
4.00114718627e-09,3.05587197119e-11,2.79434698591e-06,4.88712609785e-05,5.16696396704e-05,4.70604688892e-06,-77.5993759938
4.52668104582e-09,3.60709952782e-11,3.0165558613e-06,5.13976043723e-05,5.44187229856e-05,5.10077389128e-06,-77.4393743937
5.11864400267e-09,4.2548347951e-11,3.25528688243e-06,5.40415018752e-05,5.730194995e-05,5.52665325592e-06,-77.2793727937
5.78508335179e-09,5.01543821421e-11,3.51167262026e-06,5.68076918262e-05,6.03251996842e-05,5.98597206403e-06,-77.1193711937
6.53497573622e-09,5.90794812265e-11,3.78691565373e-06,5.97010649184e-05,6.34945746273e-05,6.48117094714e-06,-76.9593695937
7.37832875388e-09,6.95450250052e-11,4.08229232125e-06,6.27266671567e-05,6.68164073517e-05,7.01485325195e-06,-76.7993679937
8.32629298108e-09,8.18082435028e-11,4.39915663174e-06,6.58897027756e-05,7.02972675086e-05,7.58979466532e-06,-76.6393663937
9.39128539996e-09,9.61677985731e-11,4.73894433931e-06,6.91955371087e-05,7.39439689012e-05,8.20895331638e-06,-76.4793647936
1.05871253023e-08,1.12970197216e-10,5.10317718533e-06,7.26496994037e-05,7.77635766845e-05,8.87548037257e-06,-76.3193631936
1.19291838322e-08,1.32617154525e-10,5.49346731149e-06,7.62578855776e-05,8.176341469e-05,9.59273114686e-06,-76.1593615936
1.34345484288e-08,1.55574039976e-10,5.9115218475e-06,8.00259609024e-05,8.59510728723e-05,1.03642767332e-05,-75.9993599936
1.5122203534e-08,1.82379558508e-10,6.35914767672e-06,8.39599626159e-05,9.03344148757e-05,1.11939161875e-05,-75.8393583936
1.70132290421e-08,2.13656837811e-10,6.83825638283e-06,8.80661024495e-05,9.49215857182e-05,1.2085689271e-05,-75.6793567936
1.91310180896e-08,2.50126115641e-10,7.35086938045e-06,9.23507690637e-05,9.97210195884e-05,1.30438897739e-05,-75.5193551936
2.15015159093e-08,2.92619246089e-10,7.89912323252e-06,9.68205303862e-05,0.000104741447754,1.40730794353e-05,-75.3593535935
2.41534816128e-08,3.42096271893e-10,8.48527515667e-06,0.000101482135841,0.000109991906576,1.5178102477e-05,-75.1993519935
2.71187749065e-08,3.99664341381e-10,9.11170872277e-06,0.000106342518463,0.000115481745625,1.63641007678e-05,-75.0393503935
3.04326699088e-08,4.66599283836e-10,9.78093974335e-06,0.000111408796884,0.000121220635897,1.76365296332e-05,-74.8793487935
3.41341983932e-08,5.44370196432e-10,1.04956223584e-05,0.000116688277194,0.000127218578121,1.90011743293e-05,-74.7193471935
3.82665249658e-08,6.34667439752e-10,1.12585553155e-05,0.000122188454645,0.000133485911153,2.04641671925e-05,-74.5593455935
4.28773568654e-08,7.39434487807e-10,1.20726884456e-05,0.000127917015219,0.000140033320456,2.20320054835e-05,-74.3993439934
4.80193912777e-08,8.60904132929e-10,1.29411293353e-05,0.000133881837023,0.000146871846653,2.37115699376e-05,-74.2393423934
