0-Bebarova 2008,1-Calloe 2011,2-Calloe 2011,3-Calloe 2013,4-Hayashi 2015,5-Kato 2014,7-Watanabe 2011b,8-Young 2005,sum,gauss,x
1.9910476118971883e-07,3.8624005650822334e-269,4.227483640157817e-73,0.0,0.0024075766949921192,0.006715448068634065,7.575084473167021e-11,1.1960905680827112e-05,0.009135184849819046,0.009614293963752943,-54.23914239142391
2.3254982280033606e-07,7.542985966265182e-265,4.116316694541151e-72,0.0,0.0024954419802851934,0.0067121886163978755,1.0573635526836733e-10,1.3239783820894632e-05,0.00922110303606312,0.009893456281882054,-54.07914079140791
2.7131126190400765e-07,1.3598313021099985e-260,3.944452899648045e-71,0.0,0.002585082325069447,0.0067067674258374805,1.4717221998820565e-10,1.464430557901193e-05,0.009306765514920063,0.010177860317781732,-53.919139191391906
3.161819478951932e-07,2.2629893750325953e-256,3.7197685481378246e-70,0.0,0.00267646047986115,0.006699189737665635,2.0426407630751623e-10,1.6185560056327075e-05,0.009392152163795084,0.010467494433732185,-53.759137591375904
3.680643554077542e-07,3.4764480372673253e-252,3.452202086937044e-69,0.0,0.002769534931423654,0.00668946287256453,2.826980395443472e-10,1.787548116565005e-05,0.009477241632207282,0.01076234218240627,-53.599135991359915
4.279843535172639e-07,4.9299749928071104e-248,3.1530267322389593e-68,0.0,0.0028642598455900638,0.006677596219399743,3.9013799508404984e-10,1.972689851656638e-05,0.009562011337997885,0.011062382188783235,-53.43913439134391
4.971065256150636e-07,6.45370985996344e-244,2.8340678552412778e-67,0.0,0.0029605850202451297,0.006663601220117529,5.368813868021387e-10,2.175359006857951e-05,0.00964643747383824,0.011367588035747509,-53.27913279132791
5.767511608075632e-07,7.798838087566849e-240,2.506940260045165e-66,0.0,0.003058455848978499,0.006647491351359483,7.367210793036092e-10,2.397033648545672e-05,0.009730495024705327,0.01167792815367264,-53.11913119131191
6.684130666832801e-07,8.699736878471234e-236,2.1823724721147943e-65,2.1996e-320,0.003157813295896789,0.00662928210283588,1.0080741854407391e-09,2.6392977107528237e-05,0.009814157796981065,0.011993365714289963,-52.959129591295905
7.737823623060888e-07,8.958557342966677e-232,1.8696698049293337e-64,2.239908033e-315,0.003258593882054753,0.00660899095250633,1.3754554854941579e-09,2.903846744110583e-05,0.00989739845981998,0.012313858529141958,-52.7991279912799
8.947674192432501e-07,8.515806501372322e-228,1.5763480102329124e-63,2.0815753614466e-310,0.0033607296839352615,0.006586637338623383,1.8713940079354556e-09,3.1924938045431805e-05,0.00998018859941733,0.012639358952919112,-52.639126391263915
1.0335201272142864e-06,7.472557027286343e-224,1.3079478877793826e-62,1.7654132098615845e-305,0.003464148344374615,0.00656224262870167,2.5389174365678485e-09,3.50717546776695e-05,0.010062498786798605,0.01296981379197761,-52.47912479124791
1.1924636694290606e-06,6.052968836745398e-220,1.0680213344866707e-61,1.3664473001284408e-300,0.003568773096293288,0.0065358300854819725,3.4347613762924816e-09,3.8499579535413066e-05,0.01014429865974148,0.013305164218332381,-52.31912319123191
1.3743230007339406e-06,4.5260920732611905e-216,8.582633445570912e-61,9.652319381214119e-296,0.003674522799553502,0.006507424829966044,4.633500474396774e-09,4.223043341408998e-05,0.010225557019434844,0.013645345689417776,-52.15912159121591
1.5821582291476593e-06,3.124165825908212e-212,6.787539197130028e-60,6.2224692943369294e-291,0.003781311991223126,0.006477053801604458,6.2328475100462265e-09,4.628775857346892e-05,0.010306241942477711,0.013990287873903452,-51.999119991199905
1.8194011080733584e-06,1.9906757091975062e-208,5.2826919430107105e-59,3.6608853035154343e-286,0.003889050949481336,0.006444745715725749,8.360426641088894e-09,5.069648208336501e-05,0.010386320908825164,0.014339914583848931,-51.8391183911839
2.089894852230706e-06,1.1709078112961015e-204,4.046218862476692e-58,1.965629967477081e-281,0.0039976457713548665,0.006410531018301044,1.118240012490608e-08,5.5483079393606256e-05,0.010465760946301875,0.014694143713474866,-51.679116791167914
2.397937494955326e-06,6.357708855321851e-201,3.049963234125662e-57,9.631849512565045e-277,0.00410699846442494,0.006374441838143882,1.491441640391649e-08,6.0675637847499303e-05,0.01054452879232768,0.015052887184822927,-51.51911519115191
2.74832900773688e-06,3.1866496265944915e-197,2.262512500123982e-56,4.307347340486427e-272,0.004217007052593886,0.006336511936650277,1.983545418560171e-08,6.630391983148684e-05,0.010622591073537573,0.015416050900568997,-51.35911359113591
3.1464224044723505e-06,1.4744285817709446e-193,1.6517279573669678e-55,1.7579332548318046e-267,0.004327565695948143,0.006296776655189,2.6305265108441567e-08,7.239942522659643e-05,0.01069991450403332,0.015783534704247437,-51.199111991119906
3.5981790526345775e-06,6.297510691397155e-190,1.1866897783512559e-54,6.547675548574541e-263,0.004438564824699616,0.006255272860256835,3.4786270168440335e-08,7.89954527997143e-05,0.010776466103078967,0.01615523234813493,-51.039110391103904
4.110228411127123e-06,2.482960624469271e-186,8.390484368509803e-54,2.225687578961982e-258,0.004549891287131845,0.006212038886517845,4.58709460213661e-08,8.612716014488556e-05,0.010852213433151722,0.016531031469033577,-50.8791087910879
4.689932409721787e-06,9.037046104885033e-183,5.8383215854099585e-53,6.904520683841453e-254,0.004661428511420488,0.0061671144778497585,6.031595062219602e-08,9.383162175689463e-05,0.010927124859387486,0.016910813572182944,-50.71910719107191
5.345454677353825e-06,3.0362596634176694e-179,3.997975632296076e-52,1.9547676790471044e-249,0.004773056681139822,0.006120540726524277,7.908448773566883e-08,0.00010214788479150365,0.011001169831620694,0.017294454023520082,-50.55910559105591
6.085834815864686e-06,9.416880703869248e-176,2.694284308526485e-51,5.050670610234593e-245,0.004884652924208373,0.006072360010651457,1.0339870117495841e-07,0.00011111702203912206,0.011074319190415991,0.017681822050494334,-50.39910399103991
6.921067901715149e-06,2.696068820235665e-172,1.7868901306130626e-50,1.1909546495195374e-240,0.004996091514968303,0.006022615930021232,1.3480422683242803e-07,0.00012078218161160596,0.011146545498729689,0.018072780751632832,-50.239102391023906
7.862189380405868e-06,7.125422578872835e-169,1.1662816102566185e-49,2.562911939398138e-236,0.005107244089033941,0.005971353240477877,1.7524941826679448e-07,0.00013118863281551024,0.011217823401126002,0.018467187115038232,-50.0791007910079
8.921365496514894e-06,1.7383852322033806e-165,7.491351151268023e-49,5.033434552581165e-232,0.005217979870486433,0.005918617786965353,2.271822042190327e-07,0.0001423838076597686,0.01128813001281229,0.01886489204598747,-49.9190991909919
1.0111989376056864e-05,3.9150487011332956e-162,4.7355238806932323e-48,9.021680645519046e-228,0.005328165910933223,0.005864456435383448,2.9366803794442573e-07,0.00015441733742166985,0.011357445341152341,0.01926574040378551,-49.7590975909759
1.144878284696509e-05,8.139243853993229e-159,2.9459614307114144e-47,1.4757158946459493e-223,0.005437667339893851,0.00580891700339604,3.785329619845259e-07,0.00016734108367243497,0.011425752742771274,0.019669571048013215,-49.59909599095991
1.294790404758501e-05,1.5620203884507706e-155,1.8035875616721628e-46,2.2029789235263063e-219,0.005546347625917372,0.005752048190334011,4.865364402626276e-07,0.00018120916314299002,0.011493039419882221,0.020076216894292887,-49.43909439094391
1.4627060831844123e-05,2.7672288882818924e-152,1.0866721975111303e-45,3.0013055484790353e-215,0.005654068847781838,0.0056938995063360994,6.235793030727685e-07,0.00019607796579190778,0.011559296960044763,0.020485504979678024,-49.279092790927905
1.6505629932968237e-05,4.5254233558871665e-149,6.443339713201009e-45,3.7316625306386887e-211,0.005760691975073585,0.005634521200871242,7.969529087022795e-07,0.00021200616542140546,0.011624521924207903,0.020897256537758285,-49.1190911909119
1.8604781794989508e-05,6.831704792442507e-146,3.759885782606043e-44,4.234350405395878e-207,0.005866077157392863,0.005573964190786119,1.0156364447819862e-06,0.00022905472217388758,0.011688716488592642,0.021311287083551834,-48.9590895908959
2.0947610922644593e-05,9.520389481662874e-143,2.159182861462055e-43,4.3849385204863555e-203,0.00597008402138392,0.005512279988021143,1.2906501667764445e-06,0.00024728687623127286,0.011751889146725756,0.021727406508240017,-48.7990879908799
2.3559271535422164e-05,1.2247179600120057e-139,1.2202683462561243e-42,4.1441217378025306e-199,0.006072571974741666,0.005449520627137467,1.6354732905501483e-06,0.00026676813203251314,0.011814055478737621,0.022145419183780723,-48.63908639086391
2.6467118240383206e-05,1.4543642951167427e-136,6.786915102210214e-42,3.574322892376842e-195,0.00617340051630413,0.005385738592796414,2.066536206723744e-06,0.0002875662323216351,0.011875238995869286,0.02256512407741794,-48.47908479084791
2.9700851360882515e-05,1.5942853961555873e-133,3.714844477926088e-41,2.8135027392690165e-191,0.00627242955129982,0.005320986747331484,2.603797647742797e-06,0.0003097511213396053,0.011935472068979536,0.02298631487608512,-48.319083190831904
3.32926664745123e-05,1.6132983082983614e-130,2.00105951796301e-40,2.0211250453346101e-187,0.0063695197107831725,0.005255318258551026,3.271418389852243e-06,0.000333394896478772,0.011994796950677334,0.023408780120681334,-48.1590815908159
3.727740762352322e-05,1.507020067569264e-127,1.0607927060358505e-39,1.3250470728386067e-183,0.006464532674258144,0.00518878652790785,4.098543980926656e-06,0.0003585717477286911,0.012053266901499137,0.023832303350178125,-47.9990799907999
4.169272356487511e-05,1.2995085434036714e-124,5.534166140869113e-39,7.927964778999915e-180,0.006557331494461548,0.005121445119169388,5.120209813992833e-06,0.0003853578842572857,0.012110947431267088,0.024256663255495164,-47.8390783907839
4.657922632517944e-05,1.034415427781308e-121,2.841351808956454e-38,4.3289682332839714e-176,0.0066477809232529375,0.005053347687719407,6.378382570660213e-06,0.000413831447491685,0.012167917667359869,0.02468163384306215,-47.67907679076791
5.1980651218500613e-05,7.600927426578116e-119,1.4356513278388507e-37,2.1572444856050637e-172,0.006735747737537646,0.004984547910619117,7.923152586302185e-06,0.0004440724100890472,0.012224271862050613,0.025106984607963838,-47.519075190751906
5.7944017372764176e-05,5.15577467809197e-116,7.13878155663722e-37,9.81084959697856e-169,0.006821101064133566,0.004915099417552311,9.814091979715363e-06,0.0004761624602193675,0.012280121051257725,0.02553248071654352,-47.3590735907359
6.451978769399581e-05,3.2283232884832526e-113,3.49341642836132e-36,4.071984817925137e-165,0.006903712702481323,0.004845055722775359,1.21217933765353e-05,0.0005101848706200814,0.012335594876947294,0.025957883198320337,-47.1990719907199
7.176202707747063e-05,1.8660181147821413e-110,1.682394240321167e-35,1.5424033651161437e-161,0.006983457444090774,0.004774470158189198,1.4929603663127304e-05,0.0005462243519261033,0.012390843584946671,0.02638294914705396,-47.0390703907039
7.972855755197846e-05,9.956585749781241e-108,7.97363472872602e-35,5.331900788589466e-158,0.007060213387615291,0.004703395807646221,1.8335566354929127e-05,0.0005843668898292257,0.012446040208997646,0.026807431930769364,-46.879068790687896
8.848110891875297e-05,4.9041163800895175e-105,3.7190845353139145e-34,1.6821256660983144e-154,0.007133862248448577,0.0046318854426006355,2.245458476415513e-05,0.0006246995656774253,0.012501382950409545,0.02723108141053374,-46.71906719067191
9.80854633213117e-05,2.229804789673469e-102,1.7071312507140984e-33,4.8431408186701115e-151,0.007204289661747032,0.004559991459206255,2.7420816116989833e-05,0.0006673103601878021,0.01255709776057939,0.027653644167756668,-46.559065590655905
0.0001086115920577146,9.35898317737623e-100,7.711678658825979e-33,1.2725886275578605e-147,0.007271385477793819,0.00448776581696105,3.339030400955427e-05,0.0007122879400164297,0.012613441130838569,0.028074863739763478,-46.3990639906399
0.00012013378282401837,3.6261539292993587e-97,3.428325789378122e-32,3.0516959461664487e-144,0.007335044048639247,0.004415259978992585,4.054385301669559e-05,0.0007597214270046579,0.012670703090477204,0.02849448086337258,-46.2390623906239
0.00013273075545840564,1.29693900467462e-94,1.4999141290385882e-31,6.678620488914778e-141,0.007395164504974934,0.004342524854073594,4.9090144795093944e-05,0.0008097001500037321,0.01272921040930576,0.028912233726186103,-46.0790607906079
0.00014648576414130496,4.282019235879785e-92,6.458056733885143e-31,1.333903929643328e-137,0.007451651022227435,0.004269610740451524,5.926908957904872e-05,0.0008623133792684348,0.012789329995667746,0.029327858225284234,-45.919059190591895
0.00016148668389950953,1.3050688468522033e-89,2.7364559726500583e-30,2.431389966891562e-134,0.0075044130748896905,0.004196567271570525,7.135540049448776e-05,0.0009176500435051618,0.012851472474359374,0.029741088232993998,-45.75905759057591
0.000177826079163722,3.671757395152213e-87,1.1411066164309247e-29,4.0446129712030236e-131,0.007553365678146144,0.004123443363758825,8.566237057456244e-05,0.0009757984297604383,0.012916095921403694,0.030151655869384515,-45.599055990559904
0.00019560125204100352,9.536088661200299e-85,4.682902668185716e-29,6.140328446204509e-128,0.0075984296158892245,0.004050287165948897,0.00010254582373382746,0.001036845866441742,0.012983709724054694,0.03055929178112185,-45.4390543905439
0.00021491426788845106,2.2862426843265515e-82,1.8912772057750576e-28,8.507432575129927e-125,0.007639531654271266,0.003977146011491972,0.00012240820126346245,0.0011008783898737292,0.013054878524788881,0.030963725426299632,-45.2790527905279
0.00023587195571396925,5.059762406058429e-80,7.517031925281286e-28,1.0757162054956112e-121,0.007676604739986213,0.0039040663721228996,0.0001457027346996098,0.0011679803949084396,0.013130226197431132,0.031364685364843575,-45.1190511905119
0.000258585880886573,1.0336979752524787e-77,2.9402804102441748e-27,1.2413355367304297e-118,0.00770958818252982,0.003831093814125403,0.00017293764428555645,0.0012382342702278674,0.013210439792055221,0.03176189955407197,-44.959049590495894
0.00028317228761428736,1.9494538292658854e-75,1.1318327478378536e-26,1.3072930353895858e-115,0.007738427819744985,0.0037582729567420693,0.00020468028983833367,0.0013117200191005351,0.01329627337304021,0.032155095648978116,-44.799047990479906
0.00030975200864461226,3.3938136231793393e-73,4.2877248649998645e-26,1.2564609289696059e-112,0.007763076166020225,0.00368564743286748,0.00024156118783582467,0.0013885148664797915,0.013388551661847933,0.03254400130678616,-44.6390463904639
0.0003384503396627445,5.454045667201985e-71,1.598537075091111e-25,1.1020906321180268e-109,0.007783492542573666,0.0036132598520572535,0.0002842777952115514,0.0014686928534597072,0.013488173382964923,0.032928344495316564,-44.4790447904479
0.0003693968759084916,8.091057693424703e-69,5.865022281002829e-25,8.822220642667793e-107,0.007799643189322295,0.003541151765879707,0.00033359794698901914,0.0015523244202342626,0.013596114198333778,0.033307853804685435,-44.3190431904319
0.0004027253086057944,1.1080199306985476e-66,2.117716247355682e-24,6.445116937085102e-104,0.007811501357905806,0.0034693636356313558,0.00039036282187153464,0.0016394759788354893,0.013713429102849981,0.03368225876184841,-44.159041590415896
0.0004385731789010646,1.4007014990885295e-64,7.525182210573613e-24,4.2971050347688255e-101,0.007819047385506254,0.0033979348024316338,0.0004554892976496715,0.0017302094770561658,0.01384125414154479,0.034051290147488686,-43.99903999039989
0.0004770815871395979,1.6345543323867912e-62,2.6315851138351155e-23,2.6146491398461478e-98,0.007822268749178388,0.0033269034597066226,0.0005299715472718946,0.0018245819550912405,0.013980807298387745,0.03441468031473852,-43.839038390383905
0.0005183948554747396,1.7607953198931962e-60,9.056678919268525e-23,1.4519215477596855e-95,0.007821160100480496,0.0032563066280660393,0.0006148817171652967,0.0019226450965585476,0.01413338839774512,0.03477216350921392,-43.6790367903679
0.000562660142003285,1.7509515778361734e-58,3.067408881834371e-22,7.35809115776912e-93,0.00781572328027174,0.0031861801325723817,0.0007113695224496306,0.002024444775682324,0.014300377852979362,0.035123476189833414,-43.5190351903519
0.0006100270048539987,1.6072933328005714e-56,1.0224110146609372e-21,3.4031372051194183e-90,0.007805967313618658,0.003116558582395635,0.0008206605896401573,0.00213002060254218,0.01448323409305063,0.035468357349885564,-43.3590335903359
0.0006606469149243825,1.3619836592846316e-54,3.3537487030602808e-21,1.4364351896660344e-87,0.007791908384830584,0.00304747535284194,0.0009440533768709374,0.002239405468403334,0.01468348949787118,0.03580654883780274,-43.199031990319895
0.0007146727162644882,1.0653796511448544e-52,1.0826464724562075e-20,5.533308631805393e-85,0.0077735697927205985,0.002978962569739473,0.0010829145051692356,0.002352625093251179,0.014902744677144975,0.03613779567709415,-43.03903039030389
0.0007722580334453594,7.692945299759802e-51,3.439489293886618e-20,1.945252736930424e-82,0.007750981886265189,0.0029110510961599077,0.0012386723424196982,0.0024696975777527023,0.015142660936042857,0.036461846384887406,-42.879028790287904
0.0008335566256231498,5.1278656475690376e-49,1.0753563600867362e-19,6.2410758002035506e-80,0.00772418198091125,0.0028437705214490712,0.0014128086948660388,0.0025906329619582776,0.015404950784807789,0.036778453288525144,-42.7190271902719
0.0008987216874168651,3.1552689086858038e-47,3.308735136961231e-19,1.8274064830729536e-77,0.007693214255853553,0.0027771491525359444,0.0016068484797196719,0.0027154327931383547,0.01569136636866439,0.03708737283966175,-42.5590255902559
0.000967905097157135,1.7922222499555004e-45,1.0018962432174155e-18,4.88318465433676e-75,0.007658129632678437,0.0027112140074845867,0.0018223472769863774,0.00284408970522042,0.01600368571952696,0.037388365925305755,-42.3990239902399
0.0010412566135326298,9.397300137430721e-44,2.985620762072362e-18,1.1908674223567486e-72,0.007618985635840345,0.002645990811249565,0.0020608766891567795,0.0029765870123499094,0.016343696762129233,0.03768119817525365,-42.239022390223894
0.0011189230221580807,4.548519675077351e-42,8.755837351382713e-18,2.6504277146084547e-70,0.0075758462355063035,0.002581503993591355,0.0023240074739541766,0.0031128983191449186,0.016713179044354844,0.037965640265364226,-42.07902079020789
0.0012010472341098142,2.0323233360761902e-40,2.5270386141270103e-17,5.38345138282574e-68,0.007528781673369264,0.002517776689104439,0.0026132904577316437,0.0032529871502466083,0.017113883204561794,0.038241468216125465,-41.919019190191904
0.0012877673390180612,8.382455891346809e-39,7.177566420774849e-17,9.979250129463214e-66,0.007477868272094128,0.002454830739307184,0.0029302352850005945,0.0033968066017850064,0.017547508237205047,0.03850846368597153,-41.7590175901759
0.0013792156158657723,3.191578246374884e-37,2.006290013429793e-16,1.6882132444744398e-63,0.007423188229119963,0.0023926866967393687,0.0032762871123802684,0.003544299017381729,0.0180156766714873,0.038766414258813026,-41.5990159901599
0.0014755175052173141,1.1217484091293194e-35,5.519012173315715e-16,2.6064474881127656e-61,0.0073648293955979474,0.0023313638310098533,0.003652801412187569,0.0036953956912977506,0.01851990783531099,0.03901511372525186,-41.439014390143896
0.0015767905471813924,3.639495400359317e-34,1.4941016380899534e-15,3.6725095854641984e-59,0.007302885041296971,0.002270880136734179,0.004061017110914459,0.0038500166013031726,0.019061589437431668,0.03925436235696006,-41.279012790127894
0.0016831432899963176,1.0900404992519666e-32,3.980614137584113e-15,4.7224696784369383e-57,0.007237453606357108,0.0022112523432990757,0.004502028349726601,0.0040080701737982526,0.019641947763181334,0.03948396717371225,-41.11901119011189
0.0017946741747056876,3.0136987616647313e-31,1.0436891524099941e-14,5.5420150400479994e-55,0.007168638440815221,0.0021524959263884186,0.00497675521641273,0.004169453083649093,0.02026201684198159,0.03970374220257264,-40.9590095900959
0.0019114704019630958,7.691530949238417e-30,2.693043741745305e-14,5.93551632429946e-53,0.0070965475328665945,0.002094625121202918,0.00548591385928947,0.0043340500911178345,0.020922607006466844,0.03991350872874959,-40.7990079900799
0.0020336067875582654,1.8120972058217397e-28,6.838593586708406e-14,5.801517268043882e-51,0.007021293226861678,0.002037652937303906,0.006029986451638732,0.004501733918164916,0.021624273321595885,0.04011309553764423,-40.6390063900639
0.0021611446137883425,3.9409954736536725e-27,1.7089971210933134e-13,5.175078673987107e-49,0.006942991932067121,0.001981591175009653,0.006609191528437559,0.004672365166281265,0.022367284415754838,0.040302339147634994,-40.479004790047895
0.0022941304842985554,7.91199725637562e-26,4.2030738120710137e-13,4.212933515881123e-47,0.006861763823246095,0.0019264504432712608,0.007223455263479609,0.004845792277869499,0.02315159229258533,0.04048108403315467,-40.31900319003189
0.002432595190480175,1.4662974066865305e-24,1.0172878370947643e-12,3.1300014335651687e-45,0.006777732534133305,0.0018722401789537557,0.007872384292538183,0.005021851543037158,0.023976803740159862,0.040649182837634384,-40.15900159001589
0.002576552597932748,2.508497956171972e-23,2.4231027831501904e-12,2.1222510107992855e-43,0.0066910248448959035,0.0018189686674469675,0.008555240715091273,0.005200367153491162,0.02484215398128116,0.04080649657590632,-39.9989999899999
0.002725998561865162,3.961513891071205e-22,5.680034455159666e-12,1.3132313551360666e-41,0.006601770364682079,0.0017666430645298403,0.009270919921564315,0.005381151305031938,0.025746483223353368,0.040952894825676205,-39.8389983899839
0.0028809098806187802,5.775164527724844e-21,1.3103317164273813e-11,7.416141708379944e-40,0.006510101210365035,0.001715269419411303,0.010017931893485158,0.005564004349938261,0.026688216766921853,0.04108825590769613,-39.6789967899679
0.00304124329674001,7.771829886884312e-20,2.974833651098573e-11,3.822144287028376e-38,0.006416151682590545,0.0016648526988701827,0.01079438660910677,0.005748715000311771,0.027665349317367617,0.04121246705428971,-39.518995189951895
0.0032069345552011024,9.654681632490135e-19,6.646534558827856e-11,1.797746357849159e-36,0.006320057940232447,0.0016153968124166154,0.011597984155976064,0.005935060583212502,0.028675434113504077,0.04132542456590246,-39.35899358993589
0.0033778975284625558,1.1071548711126835e-17,1.461433297676145e-10,7.716885193276086e-35,0.006221957674351407,0.0015669046383972559,0.012426010104065622,0.006122807348166665,0.029715577439586846,0.04142703395537352,-39.19899198991989
0.0035540234180815697,1.1720186958795398e-16,3.162378716847291e-10,3.023068183386325e-33,0.006121989782738681,0.0015193780509668092,0.013275336628327224,0.006311710827365246,0.030782439023717516,0.04151721007964744,-39.03899038990389
0.0037351800424942293,1.145292589071897e-15,6.734415501904562e-10,1.0808019701846372e-31,0.00602029404610851,0.0014728179478487593,0.01414242978825622,0.006501516248598809,0.03187223874674922,0.041595877258669346,-38.8789887898879
0.00392121122043065,1.0331279429281985e-14,1.4113576676156806e-09,3.526440776430013e-30,0.005917010806980143,0.0014272242788086948,0.015023363275171448,0.006691959000691682,0.032980769993450613,0.04166296938123085,-38.718987189871896
0.00411193625915811,8.60295224457045e-14,2.910887460563305e-09,1.0500726410558362e-28,0.005812280652263915,0.0013825960747644512,0.01591383882683527,0.006882765150908511,0.03410341987490375,0.04171842999755945,-38.558985589855894
0.004307149556386544,6.612971678721845e-13,5.908332022919639e-09,2.8536083944754414e-27,0.005706244100534667,0.001338931477458021,0.016809213385708104,0.007073652013511327,0.03523519644259199,0.041762212398470167,-38.39898398983989
0.004506620324210182,4.692470596476891e-12,1.18019975372083e-08,7.077203542292763e-26,0.005599041294941559,0.0012962277696154114,0.017704532943971417,0.007264328768345271,0.03637076290777385,0.0417942796809237,-38.23898238982389
0.004710092442900315,3.073705142572658e-11,2.3200497396692593e-08,1.6018479151213703e-24,0.005490811702664915,0.0012544814055217466,0.018594572878347315,0.007454497128030328,0.037504478788699065,0.0418146047998626,-38.078980789807886
0.004917284451706807,1.8585685934305798e-10,4.488386230257542e-08,3.3088201070050356e-23,0.00538169382178938,0.0012136880419402996,0.019473884433941557,0.007643852052035218,0.03863044787113242,0.041823170606223294,-37.9189791897919
0.0051278896830726185,1.0374107188384295e-09,8.545437381662867e-08,6.237597022154901e-22,0.005271824896417977,0.0011738425693056216,0.0203368468723999,0.007832082505610863,0.03974257301859152,0.04181996987104939,-37.758977589775895
0.0053415765458186635,5.345380369230835e-09,1.6011407851874163e-07,1.0731335022158724e-20,0.005161340640804604,0.00113493914312263,0.02117772465935248,0.008018872261266095,0.04083461870982336,0.04180500529565861,-37.59897598975989
0.005557988961921933,2.5425075099210324e-08,2.9524047385968075e-07,1.6849323731026506e-19,0.005050374973232319,0.001096971215505146,0.021990728933287615,0.008203900740180821,0.041900285489676795,0.041778289507843416,-37.43897438974389
0.005776746960490937,1.1163531983203925e-07,5.357638619182757e-07,2.414368062829677e-18,0.004939059760313071,0.0010599315667893534,0.022770082376467923,0.008386843890672064,0.0429333119539151,0.041739845044112864,-37.27897278972789
0.005997447431448593,4.524772456095074e-07,9.568020309541515e-07,3.1573066365055995e-17,0.004827524572330467,0.0010238123371595475,0.02351008650197029,0.008567375100559984,0.04392765522274548,0.04168970431801052,-37.118971189711885
0.006219665040269816,1.6929635735703747e-06,1.6815969456995687e-06,3.76809921265448e-16,0.004715896450191697,0.0009886050582256203,0.024205190282805406,0.008745166140025434,0.04487789753203762,0.041627909574570944,-36.9589695896959
0.006442953303899196,5.847284567827055e-06,2.908525532170374e-06,4.1041211992310104e-15,0.0046042996844978855,0.0009543006844938439,0.024850058982377035,0.008919888131309983,0.04578025659668205,0.04155451283100407,-36.798967989679895
0.00666684582670273,1.86430340517894e-05,4.9507956486112406e-06,4.0795316578960465e-14,0.004492855607184582,0.0009208896246748095,0.02543964200279396,0.009091212541385339,0.04663503943248262,0.04146957580372446,-36.63896638966389
0.0068908576939987615,5.486996740236392e-05,8.29331707435415e-06,3.7007753240953113e-13,0.00438168239612531,0.000888361772774538,0.02596923855067313,0.00925881219351502,0.04745211589193356,0.041373169821868276,-36.47896478964789
0.007114487019377117,0.00014907628382256584,1.3672020109503103e-05,3.063849394301247e-12,0.004270894893032647,0.0008567065389172428,0.026434559930300947,0.009422362293446281,0.04826175898207015,0.04126537572746802,-36.31896318963189
0.0073372166406665065,0.0003738851021723789,2.2181364393455226e-05,2.314911481712134e-11,0.004160604434932176,0.000825912879850547,0.026831787311854458,0.0095815414658091,0.04913312922282773,0.041146283762480314,-36.158961589615885
0.0075585159580603845,0.0008656124807588826,3.5415630157169615e-05,1.596223301601912e-10,0.004050918699426147,0.000795969329086416,0.027157623887537806,0.009736032796161004,0.05020008894081014,0.04101599344288787,-35.998959989599896
0.007777842906575127,0.0018499696571733948,5.5648420273425646e-05,1.00448900056407e-09,0.003941941563905371,0.0007668640266335086,0.027409340419891574,0.009885524874004195,0.051687132872945594,0.04087461342012152,-35.838958389583894
0.007994646053704767,0.0036497359670740774,8.605217586858755e-05,5.7688468077833496e-09,0.0038337729788107573,0.0007385847482791966,0.027584813302338983,0.01002971283201528,0.05391732382693846,0.040722261330072326,-35.67895678956789
0.00820836681186931,0.006646821808646943,0.00013095498083202283,3.023605377690214e-08,0.0037265088549891866,0.0007111189343819173,0.02768255438966911,0.010168299376669963,0.05727465539311223,0.04055906362998764,-35.51895518955189
0.008418441754040605,0.011174352607429959,0.0001961251712645832,1.4462837065686607e-07,0.003620240965133718,0.0006844537181371286,0.027701732012386585,0.01030099580541488,0.06209648666217812,0.04038515542356746,-35.358953589535886
0.00862430501978729,0.017341491735866205,0.0002890651924887801,6.313557787323879e-07,0.003515056859244402,0.0006585759532825979,0.02764218275987667,0.010427523005538113,0.06849883188186279,0.04020068027459987,-35.198951989519884
0.008825390797920135,0.02484312826820663,0.00041928508407150083,2.5152844617021646e-06,0.003411039793994261,0.0006334722412112863,0.02750441379888416,0.010547612429918795,0.07618685769866847,0.04000579000949531,-35.038950389503896
0.009021135870955273,0.03285351614012453,0.000598513809384442,9.145181682664232e-06,0.0033082686758350763,0.0006091289574625683,0.027289595681296807,0.010661007044894729,0.0843503113616361,0.03980064450909964,-34.87894878948789
0.009210982205756661,0.0401063535725026,0.0008407949353770614,3.0345189187741416e-05,0.0032068180176301956,0.0005855322775650528,0.02699954578389016,0.010767462245575163,0.09174783422748463,0.039585411490186004,-34.71894718947189
0.00939437957398351,0.04519602563137833,0.0011624041400352695,9.189241026796357e-05,0.0031067579085557774,0.0005626682022066399,0.026636702707721092,0.010866746734044048,0.09701757730819262,0.03936026627704274,-34.55894558945589
0.009570788185361397,0.04701571671117741,0.0015815224401189154,0.00025395789468739705,0.0030081539969694106,0.0005405225817099531,0.026204092141559877,0.010958643356045775,0.09913339730763014,0.039125391563593126,-34.398943989439886
0.00973968131632877,0.04514832286574569,0.0021176038514284404,0.0006405249852368562,0.0029110674859044792,0.0005190811397936124,0.02570528485768796,0.011042949891920874,0.09782451639404668,0.03888097716649827,-34.23894238942388
