1-Feng 1996,4-Sakakibara 1992,5-Sakakibara 1993,6-Schneider 1994,sum,gauss,x
0.0042445876620837856,0.0014265546144565018,0.0043780446461103295,3.9929317015653e-15,0.01004918692265461,0.010847147734420217,-109.27969279692797
0.004299672698674774,0.0015110473640192054,0.004494082625335731,5.178695830426745e-15,0.01030480268803489,0.0110360583644718,-109.11969119691197
0.004354835357799831,0.0015994451753326823,0.004611569698189633,6.708811870122155e-15,0.010565850231328855,0.011226611103876674,-108.95968959689597
0.004410060389921843,0.0016918515159896137,0.004730459821956364,8.680955129225262e-15,0.010832371727876502,0.011418777890589083,-108.79968799687997
0.0044653323234452955,0.0017883673708779426,0.00485070425555691,1.1219825369081554e-14,0.01110440394989137,0.011612529463413204,-108.63968639686397
0.00452063547101207,0.0018890908134477611,0.00497225155960419,1.4484428738303456e-14,0.011381977844078506,0.01180783535880208,-108.47968479684796
0.004575953936035413,0.0019941165626513827,0.0050950476012762555,1.8677267268219046e-14,0.011665118099981728,0.012004663908491784,-108.31968319683196
0.0046312716194693146,0.002103535526616266,0.005219035564119417,2.405592070953655e-14,0.011953842710229054,0.012202982237987011,-108.15968159681597
0.004686572226810263,0.0022174343342361296,0.00534415596288389,3.094762471641838e-14,0.01224816252396123,0.012402756265913912,-107.99967999679997
0.004741839275327943,0.002335894855991333,0.005470346663484273,3.976759690170348e-14,0.012548080794843316,0.012603950704254907,-107.83967839678397
0.004797056101521367,0.00245899371543552,0.005597542908167078,5.104204454988423e-14,0.012853592725175007,0.012806529059480194,-107.67967679676796
0.004852205868796488,0.0025868017929095385,0.005725677345956059,6.54370126448703e-14,0.013164685007727522,0.013010453634589386,-107.51967519675196
0.004907271575361119,0.0027193837231661,0.005854680068434873,8.379450791091897e-14,0.013481335367045887,0.013215685532076261,-107.35967359673597
0.004962236062332791,0.0028567973887080075,0.005984478650914666,1.0717767539133595e-13,0.013803512102062642,0.013422184657829043,-107.19967199671996
0.005017082022054682,0.0029990934107578674,0.006114998199021481,1.3692722278252297e-13,0.014131173631970957,0.013629909725977085,-107.03967039670397
0.0050717920066148834,0.0031463146398886155,0.006246161400726501,1.7473180134806593e-13,0.014464268047404732,0.01383881826469552,-106.87966879668797
0.005126348436563494,0.0032984956484479605,0.006377888583827827,2.2271568136191578e-13,0.014802732669061998,0.014048866622976608,-106.71966719667196
0.00518073360982222,0.003455662227009095,0.006510097778880333,2.8354782953379465e-13,0.015146493615995196,0.014260009978377607,-106.55966559665598
0.005234929710780676,0.0036178308871698977,0.006642704787555706,3.605774357045288e-13,0.015495465385866857,0.014472202345752853,-106.39966399663996
0.005288918819573254,0.003785008373104634,0.006775623256400881,4.580020822884998e-13,0.015849550449536773,0.014685396586977092,-106.23966239662397
0.0053426829215305225,0.003957191184345299,0.006908764755949667,5.810761457419864e-13,0.016208638862406567,0.014899544421666966,-106.07966079660797
0.0053962039167983755,0.004134365112330282,0.007042038865126937,7.363687166046291e-13,0.016572607894991962,0.015114596438905127,-105.91965919659197
0.005449463630118365,0.004316504793309836,0.007175353260871488,9.320823854597303e-13,0.01694132168523177,0.01533050210997212,-105.75965759657596
0.0055024438207621615,0.004503573280235121,0.007308613812888435,1.1784467406359954e-12,0.017314630915064164,0.015547209802088955,-105.59965599655996
0.005555126192612898,0.004695521636283381,0.007441724683427809,1.4882034480758358e-12,0.017692372513812293,0.01576466679317299,-105.43965439654397
0.00560749240438602,0.004892288552683143,0.007574588431971554,1.877203439840251e-12,0.01807436939091792,0.0159828192876085,-105.27965279652796
0.005659524079981867,0.00509379999350008,0.007707106124696365,2.36514115040028e-12,0.018460430200543457,0.016201612433031986,-105.11965119651197
0.005711202818962311,0.005299968870027116,0.007839177448566183,2.976456057747947e-12,0.018850349140532064,0.01642099033813226,-104.95964959649596
0.005762510207143133,0.00551069474738728,0.00797070082989298,3.741438185431469e-12,0.01924390578816483,0.01664089609146261,-104.79964799647996
0.005813427827294089,0.005725863585909724,0.008101573557191516,4.697581910009161e-12,0.01964086497509291,0.016861271781262975,-104.63964639646396
0.0058639372699380845,0.005945347519772243,0.008231691908139348,5.891241641792322e-12,0.020040976703740918,0.017082058516287944,-104.47964479644796
0.0059140201442408735,0.006169004675321428,0.008360951280440272,7.379653994614284e-12,0.020443976107382224,0.017303196447635512,-104.31964319643197
0.00596365808898249,0.00639667903138225,0.008489246326376284,9.233404273239427e-12,0.02084958345597443,0.017524624791570763,-104.15964159641595
0.0060128327836013705,0.006628200323751936,0.008616471090820218,1.1539430884720837e-11,0.021257504209712955,0.017746281853336793,-103.99963999639996
0.00606152595930222,0.0068633839959414,0.008742519152469682,1.4404680091116972e-11,0.02166742912211798,0.01796810505194533,-103.83963839638396
0.0061097194102181455,0.007102031198075991,0.008867283768050146,1.7960545913586817e-11,0.02207903439430483,0.018190030945936707,-103.67963679636796
0.006157395004617852,0.007343928835703545,0.008990658019224898,2.2368256612071384e-11,0.022491981881914553,0.018411995260099324,-103.51963519635197
0.006204534696148315,0.0075888496700749625,0.009112534961938257,2.782540074638418e-11,0.022905919355986935,0.01863393291313671,-103.35963359633595
0.006251120535103236,0.007836552471265901,0.009232807777908556,3.4573823241223993e-11,0.023320480818851515,0.018855778046269017,-103.19963199631997
0.006297134679707731,0.008086782225298204,0.009351369927978597,4.2909166136704935e-11,0.023735286875893696,0.019077464052755812,-103.03963039630396
0.006342559407409222,0.008339270396192798,0.00946811530702168,5.3192380974505554e-11,0.02414994516381608,0.019298923608324157,-102.87962879628796
0.006387377126164783,0.008593735243650383,0.009582938400094406,6.586360139749164e-11,0.024564050835773173,0.019520088702486605,-102.71962719627196
0.006431570385714911,0.008849882196805575,0.009695734439519682,8.145883708516088e-11,0.024977187103499002,0.019740890670731374,-102.55962559625596
0.006475121888833687,0.009107404284241267,0.009806399562577263,1.0063003540259875e-10,0.02538892583628225,0.019961260227566464,-102.39962399623997
0.006518014502545292,0.00936598262018115,0.009914830969473792,1.241691571687762e-10,0.02579882821636939,0.020181127500398358,-102.23962239622395
0.006560231269296669,0.009625286946501277,0.01002092708125931,1.530370301159169e-10,0.026206445450094287,0.020400422064224287,-102.07962079620796
0.006601755418076362,0.009884976229920241,0.010124587697354153,1.8839788062239373e-10,0.026611319533748637,0.020619072977117257,-101.91961919619196
0.006642570375469176,0.010144699313438088,0.010225714152346441,2.3166060424812755e-10,0.02701298407291431,0.02083700881648018,-101.75961759617596
0.006682659776636688,0.01040409562080577,0.010324209471719387,2.845280220071908e-10,0.027410965153689865,0.021054157716046084,-101.59961599615997
0.006722007476213368,0.010662795912514119,0.010419978526166083,3.4905558618213127e-10,0.027804782263949154,0.021270447403599475,-101.43961439614395
0.006760597559108195,0.010920423091500217,0.010512928184149629,4.277212513625327e-10,0.028193949262479295,0.02148580523939268,-101.27961279612796
0.006798414351201786,0.01117659305648166,0.010602967462367755,5.235085184194854e-10,0.02857797539355972,0.021700158255231212,-101.11961119611196
0.006835442429928848,0.011430915600542643,0.010690007673782465,6.400049971134287e-10,0.028956366344258952,0.021913433194199524,-100.95960959609596
0.006871666634736125,0.011682995352319692,0.01077396257287879,7.815192235168833e-10,0.029328625341453834,0.022125556550999223,-100.79960799607996
0.006907072077405849,0.011932432756863004,0.010854748497820251,9.532189187625447e-10,0.029694254285308027,0.02233645461286973,-100.63960639606395
0.006941644152234915,0.012178825092989759,0.010932284509173737,1.1612943940371916e-09,0.030052754915692807,0.022546053501061043,-100.47960479604797
0.006975368546060056,0.012421767523697032,0.011006492524882323,1.4131514024371965e-09,0.03040363000779081,0.02275427921282738,-100.31960319603195
0.00700823124811934,0.012660854175966364,0.011077297451171255,1.7176384215424907e-09,0.03074638459289538,0.022961057663909025,-100.15960159601596
0.007040218559740634,0.012895679246073698,0.011144627309080467,2.0853141327617738e-09,0.031080527200208933,0.02316631473147027,-99.99959999599996
0.007071317103847485,0.013125838126313663,0.011208413356325105,2.5287617572921174e-09,0.03140557111524801,0.0233699762974586,-99.83959839598396
0.0071015138342733495,0.01335092854886527,0.011268590204195727,3.0629579279023233e-09,0.03172103565029227,0.0235719682923515,-99.67959679596797
0.0071307960448750264,0.01357055174236082,0.011325095929219927,3.7057049360824373e-09,0.03202644742216071,0.023772216739255222,-99.51959519595195
0.007159151378436373,0.013784313596577684,0.011377872179318514,4.4781365123166525e-09,0.03232134163246909,0.023970647798319485,-99.35959359593596
0.007186567835353666,0.013991825830554165,0.01142686427420178,5.40530879184969e-09,0.032605263345418405,0.02416718781143216,-99.19959199591996
0.007213033782093943,0.01419270715933332,0.011472021299763841,6.5168898095122554e-09,0.03287776875808091,0.024361763347155962,-99.03959039590396
0.007238537959418098,0.014386584454469987,0.011513296196247254,7.847962776917874e-09,0.033138426458098114,0.02455430124587017,-98.87958879588795
0.007263069490360517,0.014573093893390182,0.011550645839964015,9.439960547392596e-09,0.033386818663675266,0.02474472866507875,-98.71958719587195
0.007286617887957385,0.014751882092674492,0.011584031118374423,1.1341751093997073e-08,0.033622542440757394,0.024932973124846238,-98.55958559585596
0.007309173062715972,0.014922607220345744,0.011613416998340835,1.361089654146763e-08,0.03384521089229909,0.025118962553322376,-98.39958399583995
0.007330725329817407,0.015084940082276914,0.011638772587389488,1.6315111333255508e-08,0.03405445431459514,0.025302625332315563,-98.23958239582396
0.0073512654160458445,0.015238565177899838,0.011660071187830598,1.9533948511401004e-08,0.034249921315724796,0.02548389034287588,-98.07958079580796
0.007370784466436969,0.015383181720484725,0.011677290343603848,2.3360746872811837e-08,0.03443127989127241,0.02566268701084668,-97.91957919579195
0.007389274050639242,0.015518504617380134,0.011690411879734325,2.7904875975519974e-08,0.03459821845262968,0.025838945352344884,-97.75957759577597
0.007406726168981475,0.015644265405746965,0.011699421934301799,3.3294320639029366e-08,0.034750446803350876,0.026012596019129034,-97.59957599575995
0.007423133258240594,0.015760213139491195,0.011704310982844636,3.967865175177211e-08,0.03488769705922818,0.026183570343814053,-97.43957439574396
0.00743848819710382,0.015866115223297023,0.011705073855138233,4.723243590493678e-08,0.03500972450797498,0.02635180038489225,-97.27957279572796
0.007452784311319693,0.015961758189881624,0.01170170974430656,5.6159142655180374e-08,0.035116308404650534,0.026517218971518774,-97.11957119571196
0.007466015378532753,0.01604694841683774,0.011694222208244353,6.669561511931872e-08,0.03520725269922997,0.026679759748021028,-96.95956959569595
0.0074781756327969824,0.016121512779695073,0.011682619163346454,7.911717716197848e-08,0.03528238669301567,0.026839357218090623,-96.79956799567995
0.0074892597687633905,0.01618529923811799,0.011666912870559761,9.374345869201008e-08,0.03534156562089984,0.02699594678861689,-96.63956639566396
0.007499262945537533,0.016238177352461552,0.011647119913792163,1.109450295733658e-07,0.03538467115682082,0.027149464813121207,-96.47956479564795
0.007508180790202986,0.016280038728229418,0.011623261170731756,1.3115094241725402e-07,0.03541161184010658,0.027299848634750986,-96.31956319563196
0.0075160094010072315,0.01631079738631419,0.011595361776148122,1.5485729508803426e-07,0.03542232342076464,0.027447036628793477,-96.15956159561595
0.007522745350206679,0.01633039005724989,0.01156345107776605,1.8263693515441874e-07,0.035416769122157764,0.027590968244668276,-95.99955999559995
0.0075283856865679165,0.016338776398067193,0.011527562584820102,2.151504407746531e-07,0.035394939819895985,0.027731584047359297,-95.83955839558396
0.00753292793752266,0.01633593913071107,0.01148773390941625,2.5315852563673856e-07,0.03535685413617562,0.02786882575824621,-95.67955679556795
0.007536370110974167,0.01632188410135605,0.0114440067008443,2.9753602959257795e-07,0.03530255844920411,0.028002636295296143,-95.51955519555196
0.007538710696753292,0.016296640260334106,0.011396426573001535,3.492876715289704e-07,0.03523212681776046,0.02813295981257727,-95.35955359553596
0.007539948667722683,0.01626025956277169,0.011345043025104787,4.0956575679745864e-07,0.03514566082135596,0.028259741739055506,-95.19955199551995
0.00754008348052799,0.016212816790413167,0.011289909355883716,4.796900481569056e-07,0.03504328931687303,0.028382928816637135,-95.03955039550395
0.007539115075995312,0.01615440929548596,0.01123108257146353,5.611700266281459e-07,0.03492516811297143,0.02850246913741994,-94.87954879548795
0.0075370438791744895,0.01608515666783531,0.011168623287160007,6.557297868647972e-07,0.03479147956395667,0.028618312180116578,-94.71954719547196
0.007533870799028176,0.01600520032692164,0.011102595623423528,7.653358305340013e-07,0.03464243208520388,0.028730408845614414,-94.55954559545594
0.0075295972277670325,0.015914703040628912,0.011033067096182222,8.922280406796479e-07,0.03447825959261885,0.028838711491636648,-94.39954399543996
0.007524225039831707,0.015813848373175385,0.010960108501846418,1.0389541399904637e-06,0.0342992208689935,0.02894317396647086,-94.23954239542395
0.007517756590522644,0.015702840064747953,0.010883793797248728,1.2084079561688113e-06,0.0341055988604755,0.029043751641731112,-94.07954079540795
0.007510194714279136,0.015581901345794083,0.010804199974804356,1.4038718380221249e-06,0.0338976999067156,0.029140401444121437,-93.91953919539195
0.007501542722609363,0.015451274189201135,0.01072140693318652,1.6290635862700782e-06,0.03367585290858329,0.02923308188616886,-93.75953759537595
0.007491804401673552,0.015311218503868691,0.010635497343820743,1.88818828314082e-06,0.033440408437646126,0.02932175309589538,-93.59953599535996
0.007480984009522708,0.01516201127343419,0.010546556513509836,2.185995424344612e-06,0.03319173779189107,0.029406376845399138,-93.43953439534394
0.007469086272995756,0.015003945644144845,0.010454672243508848,2.5278417756515917e-06,0.0329302320024251,0.02948691657831608,-93.27953279532795
0.0074561163842782364,0.014837329966076479,0.010359934685374925,2.9197603937142794e-06,0.032656300796123354,0.029563337436134686,-93.11953119531195
0.007442079997126087,0.014662486792084754,0.01026243619392304,3.368536266568651e-06,0.032370371519400455,0.029635606283336946,-92.95952959529595
0.00742698322275833,0.014479751839030934,0.010162271177622136,3.881789042994371e-06,0.0320728880284544,0.029703691731340486,-92.79952799527996
0.007410832625422856,0.014289472915956489,0.010059535946769928,4.468063331132332e-06,0.0317643095514804,0.029767564161217473,-92.63952639526394
0.007393635217639825,0.014092008823985393,0.00995432855978701,5.1369270549301065e-06,0.03144510952846716,0.02982719574516727,-92.47952479524795
0.007375398455127452,0.01388772823280909,0.00984674866797174,5.899078361557014e-06,0.031115774434269838,0.02988256046672122,-92.31952319523195
0.007356130231415403,0.013677008538660365,0.00973689735905859,6.766461573284482e-06,0.03077680259070764,0.02993363413965875,-92.15952159521595
0.007335838872151166,0.01346023470870302,0.009624876999921232,7.752392672841074e-06,0.030428702973448258,0.029980394425615824,-91.99951999519995
0.0073145331291052,0.013237798116760416,0.009510791078760678,8.871694801228574e-06,0.030071994019427523,0.03002282085036757,-91.83951839518394
0.007292222173880883,0.013010095375273806,0.009394744047116035,1.0140844230726393e-05,0.02970720244050145,0.03006089481876862,-91.67951679516796
0.007268915591335583,0.012777527168323458,0.009276841162032111,1.1578127252573355e-05,0.029334862048943727,0.030094599628335855,-91.51951519515194
0.007244623372719489,0.012540497090462914,0.009157188328714023,1.3203808387831964e-05,0.028955512600284262,0.03012392048145957,-91.35951359513595
0.007219355908539011,0.012299410496007638,0.0090358919439932,1.5040310290450974e-05,0.0285696986588303,0.03014884449623076,-91.19951199511995
0.007193123981151966,0.01205467336329001,0.008913058740924098,1.7112405662733543e-05,0.028177968491028806,0.03016936071587325,-91.03951039510395
0.007165938757101879,0.011806691178237398,0.008788795634823172,1.9447421444552852e-05,0.027780872991607,0.030185460116771062,-90.87950879508796
0.007137811779199018,0.011555867841456905,0.0086632095710546,2.2075455467928948e-05,0.027378964647178455,0.030197135615082887,-90.71950719507194
0.007108754958356103,0.011302604602816728,0.008536407374858956,2.5029605687272757e-05,0.026972796541719062,0.030204382071936656,-90.55950559505595
0.007078780565186633,0.011047299027301472,0.00840849560351125,2.8346212002028287e-05,0.026562921408001382,0.030207196297199132,-90.39950399503995
0.007047901221374278,0.010790343995692958,0.00827958040108607,3.206511058191161e-05,0.026149890728735217,0.030205577051816427,-90.23950239502395
0.007016129890821696,0.010532126743383972,0.008149767356096143,3.622990048495853e-05,0.025734253890786773,0.0301995250487232,-90.07950079500795
0.0069834798705875455,0.01027302794037902,0.008019161362260288,4.0888222224592554e-05,0.025316557395451446,0.030189042952319528,-89.91949919499194
0.006949964781620508,0.010013420815269925,0.007887866482644995,4.6092047793594276e-05,0.024897344127329024,0.03017413537651597,-89.75949759497595
0.006915598559299364,0.00975367032569946,0.007755985817411682,5.1897981489924024e-05,0.024477152683900428,0.03015480888134891,-89.59949599495994
0.006880395443788343,0.009494132377545284,0.0076236213753896175,5.836757071170064e-05,0.024056516767434945,0.030131071968169564,-89.43949439494395
0.006844369970216993,0.009235153094768201,0.00749087394968078,6.5567625696418e-05,0.023635964640362394,0.03010293507341168,-89.27949279492795
0.006807536958694149,0.008977068141580601,0.007357842997490702,7.357054697280032e-05,0.02321601864473825,0.030070410560944217,-89.11949119491194
0.006769911504165496,0.008720202098297474,0.007224626524364732,8.245465907321643e-05,0.022797194785900917,0.03003351271301699,-88.95948959489596
0.006731508966124455,0.00846486789194241,0.007091320972995851,9.230454882080228e-05,0.02238000237988352,0.029992257719808405,-88.79948799487994
0.006692344958186248,0.008211366282391807,0.0069580211167561586,0.00010321140625943488,0.021964943763593647,0.029946663667586155,-88.63948639486395
0.00665243533753487,0.007959985404554237,0.006824819958089135,0.00011527336603769196,0.021552514066215934,0.029896750525492826,-88.47948479484795
0.006611796194253144,0.007711000366804049,0.0066918086318865444,0.00012859584679125014,0.021143201039734986,0.0298425401309701,-88.31948319483195
0.006570443840545661,0.007464672905613521,0.0065590763139582045,0.00014329188579387974,0.020737484945911266,0.029784056173836296,-88.15948159481594
0.006528394799864837,0.007221251096065015,0.0064267101346891335,0.000159482465867108,0.020335838496486094,0.029721324179033653,-87.99947999479994
0.006485665795950106,0.006980969117669461,0.006294795097963777,0.00017729683125536832,0.01993872684283871,0.029654371488062766,-87.83947839478395
0.006442273741790394,0.006744047074674092,0.0061634140054224905,0.00019687278888968216,0.01954660761077666,0.02958322723912324,-87.67947679476794
0.006398235728520106,0.006510690869811664,0.0060326473861016,0.0002183569911816586,0.01915993097561503,0.02950792234598072,-87.51947519475195
0.006353569014258601,0.006281092130224107,0.005902573431493269,0.00024190519621442456,0.018779139772190402,0.0294284894755816,-87.35947359473595
0.006308291012903511,0.006055428184091449,0.005773267936048623,0.00026768250093130527,0.01840466963397489,0.029344963024438387,-87.19947199471994
0.006262419282887854,0.0058338620863058735,0.005644804243132659,0.0002958635426712104,0.018036949154997598,0.029257379093809325,-87.03947039470395
0.006215971515911086,0.0056165426913583755,0.0055172531964266715,0.0003266326641654469,0.01767640006786158,0.029165775463697502,-86.87946879468794
0.0061689655256542105,0.0054036047714478095,0.0053906830967606735,0.0003601840368989007,0.017323437430761594,0.02907019156569576,-86.71946719467195
0.006121419236488742,0.005195169177679847,0.005265159664344873,0.00039672173755401065,0.01697846981606747,0.02897066845470434,-86.55946559465595
0.0060733506721896814,0.00499134304210061,0.005140746006357703,0.00043645977210307217,0.016641899492751067,0.028867248779550176,-86.39946399463994
0.006024777944662139,0.004792220018200152,0.0050175025898349275,0.0004796220419989753,0.016314122594696195,0.02875997675253682,-86.23946239462394
0.00597571924269148,0.004597880557431312,0.004895487219793232,0.0005264422468407555,0.015995529266756778,0.028648898117955696,-86.07946079460794
0.005926192820726597,0.0044083922192146826,0.004774755022510345,0.0005771637178640409,0.015686503780315664,0.028534060119589925,-85.91945919459195
0.00587621698770584,0.004223810011842725,0.00465535843387294,0.0006320391766323416,0.015387424610053848,0.028415511467243058,-85.75945759457593
0.005825810095935101,0.004044176761655149,0.0045373471926936785,0.0006913304133880191,0.015098664463671946,0.028293302302326066,-85.59945599455995
0.005774990530027196,0.0038695235078308916,0.004420768338888389,0.0007553078796669021,0.014820590256413378,0.02816748416253617,-85.43945439454394
0.005723776695911881,0.003699869920133262,0.004305666216396218,0.0008242501899912009,0.014553563022432561,0.02803810994566289,-85.27945279452794
0.005672187009925345,0.0035352247369477762,0.00419208248071601,0.000898443527737223,0.014297937755326354,0.0279052338725564,-85.11945119451195
0.005620239887988085,0.0033755862209716033,0.004080056110924761,0.000978180950629394,0.014054063170513843,0.027768911449294605,-84.95944959449594
0.0055679537348799065,0.003220942629945492,0.00396962342603654,0.0010637615917441768,0.013822281382606114,0.0276291994285861,-84.79944799447995
0.005515346933620343,0.003071272699862731,0.003860818105552831,0.0011554897524192586,0.013602927491455164,0.027486155770445952,-84.63944639446393
0.005462437834963103,0.0029265461381474725,0.0037536712140500096,0.001253673884054879,0.013396329071215463,0.02733983960218314,-84.47944479444794
0.005409244747012334,0.0027867241243602647,0.0036482112296427793,0.0013586254564688642,0.013202805557484243,0.02719031117773752,-84.31944319443194
0.005355785924968928,0.0026517598160675994,0.003544464076158552,0.0014706577112213438,0.013022667528416423,0.027037631836406055,-84.15944159441594
0.005302079561014366,0.002521598857597267,0.003442453158852297,0.0015900842991615825,0.012856215876625514,0.026881863960997295,-83.99943999439995
0.005248143774339667,0.002396179889496583,0.0033421994034880907,0.001717217802362741,0.012703740869687083,0.026723070935454216,-83.83943839438393
0.005193996601326797,0.002275435056612179,0.003243721298610288,0.001852368141598992,0.012565521098148255,0.026561317101985754,-83.67943679436794
0.0051396559858894,0.0021592905128173497,0.003147034940824086,0.0019958408715790763,0.012441822311109912,0.026396667717746992,-83.51943519435194
0.005085139769979881,0.0020476669205271403,0.0030521540829039173,0.002147935367272987,0.012332896140683926,0.02622918891110937,-83.35943359433594
0.005030465684269249,0.0019404799432578752,0.0029590901845457655,0.0023089429058508098,0.0122389787179237,0.026058947637561253,-83.19943199431994
0.00497565133900613,0.0018376407296094358,0.0028678524655790807,0.0024791446499827763,0.012160289184177423,0.025886011635280082,-83.03943039430393
0.0049207142150610155,0.0017390563871717186,0.0027784479614532567,0.0026588095395206394,0.01209702810320663,0.02571044938041722,-82.87942879428795
0.0048656716551615485,0.0016446304449818313,0.0026908815808137244,0.002848192099880583,0.012049375780837687,0.02553233004213639,-82.71942719427193
0.00481054085532451,0.0015542633032846174,0.0026051561649835455,0.003047530176765094,0.012017490500357766,0.02535172343744726,-82.55942559425594
0.004755338856489632,0.0014678526694745062,0.0025212725491669573,0.003257042608184276,0.012001506683315372,0.025168699985874385,-82.39942399423994
0.004700082536360504,0.001385293979222532,0.0024392296251936024,0.0034769268460486673,0.012001532986825306,0.02498333066400346,-82.23942239422394
0.004644788601457175,0.0013064808019152432,0.0023590244056234913,0.0037073565408955963,0.012017650349891506,0.024795686959944743,-82.07942079420795
0.0045894735793850176,0.0012313052296542312,0.0022806520890356163,0.00394847910455932,0.012049910002634185,0.024605840827754563,-81.91941919419193
0.004534153811324164,0.0011596582491837338,0.002204106126326005,0.004200413266788004,0.012098331453621908,0.024413864641855507,-81.75941759417594
0.0044788454447432825,0.0010914300962288545,0.002129378287843825,0.004463246642932236,0.012162900471748199,0.024219831151494467,-81.59941599415994
0.00442356442634162,0.0010265105918392308,0.002056458731198454,0.004737033330858715,0.01224356708023802,0.02402381343527915,-81.43941439414394
0.004368326495222513,0.0009647894604397793,0.0019853360695737143,0.005021791556169225,0.01234024358140523,0.023825884855831595,-81.27941279412794
0.004313147176301619,0.0009061566293932761,0.0019159974403902213,0.005317501385604828,0.012452802631689944,0.0236261190145979,-81.11941119411193
0.0042580417739526925,0.0008505025099771281,0.0018484285741611692,0.005624102529177417,0.012581075387268405,0.023424589706852423,-80.95940959409594
0.004203025365893419,0.0007977182597691253,0.0017826138633917322,0.005941492252077108,0.012724849741131385,0.02322137087693421,-80.79940799407993
0.004148112797313777,0.0007476960265240418,0.0017185364313775282,0.006269523417739178,0.012883868672954525,0.023016536573753365,-80.63940639406394
0.004093318675248693,0.0007003291737038362,0.001656178200762554,0.006608002683608132,0.013057828733323215,0.02281016090660325,-80.47940479404794
0.004038657363197019,0.0006555124879000159,0.0015955199617230266,0.006956688871089755,0.013246378683909817,0.02260231800131564,-80.31940319403193
0.003984142975988093,0.0006131423684556913,0.0015365414396487588,0.007315291530933457,0.013449118315026,0.022393081956793397,-80.15940159401595
0.0039297893748971805,0.0005731169996585548,0.0014792213621998593,0.007683469724818592,0.013665597461574187,0.022182526801955697,-79.99939999399993
0.003875610163010781,0.0005353365059334246,0.00142353752562249,0.008060831043228862,0.013895315237795558,0.021970726453130085,-79.83939839398394
0.0038216186808423085,0.0004997030905142755,0.0013694668602132196,0.008446930878783844,0.014137719510353648,0.021757754671923788,-79.67939679396794
0.0037678280021987455,0.00046612115812162295,0.0013169854948281373,0.008841271973047984,0.014392206628196489,0.021543685023607647,-79.51939519395194
0.003714250930298272,0.00043449742221063743,0.0012660688203385993,0.009243304253465812,0.014658121426313321,0.021328590836043507,-79.35939359393593
0.003660899994138817,0.0004047409973898104,0.001216691551942118,0.009652424975470244,0.014934757518940989,0.021112545159186105,-79.19939199391993
0.003607787445117165,0.00037676347763863216,0.0011688277902429443,0.010067979182992893,0.015221357895991635,0.020895620725189298,-79.03939039390394
0.0035549252538979643,0.0003504790009762591,0.0011224510810232508,0.010489260498576113,0.015517115834473587,0.020677889909145326,-78.87938879388793
0.003502325107531872,0.00032580430125164506,0.0010775344736320988,0.010915512252058411,0.01582117613447403,0.020459424690485627,-78.71938719387194
0.0034499984068215588,0.0003026587477390816,0.0010340505779253628,0.011345928954396269,0.016132636686882272,0.020240296615069257,-78.55938559385594
0.0033979562639344504,0.0002809643732323653,0.00099197161969628,0.011779658120605864,0.01645055037746896,0.020020576757986144,-78.39938399383993
0.003346209500260471,0.00026064589133536207,0.0009512694945419636,0.01221580244308966,0.01677392732922746,0.019800335687099244,-78.23938239382394
0.003294768644513038,0.0002416307036475773,0.0009119158201174697,0.012653422313766613,0.017101737482044698,0.019579643427349986,-78.07938079380793
0.003243643931071389,0.00022384889754031075,0.0008738819867347908,0.013091538690483339,0.01743291350582983,0.019358569425850302,-77.91937919379194
0.0031928452985618043,0.00020723323521239112,0.0008371392062697553,0.01352913630017464,0.01776635404021859,0.019137182517782278,-77.75937759377594
0.0031423823886755405,0.0001917191347049709,0.0008016585593456949,0.013965167168186939,0.018100927250913147,0.018915550893127367,-77.59937599375993
0.0030922645452206134,0.00017724464354215082,0.0007674110407679218,0.014398554460120607,0.018435474689651295,0.018693742064244047,-77.43937439374393
0.0030425008134047273,0.00016375040564916275,0.000734367603188557,0.014828196619506484,0.01876881544174893,0.018471822834313076,-77.27937279372793
0.002993099939346272,0.00015117962218229997,0.0007024991989862964,0.015252971781649955,0.019099750542164826,0.018249859266667817,-77.11937119371194
0.0029440703698101643,0.00013947800688528562,0.000671776820350693,0.015671742441082128,0.01942706763812827,0.018027916655025903,-76.95936959369593
0.002895420252165225,0.00012859373656549843,0.0006421715375653587,0.016083360347284765,0.019749545873580847,0.017806059494638152,-76.79936799367994
0.0028471574345593723,0.00011847739726060307,0.0006136545354889361,0.016486671600741805,0.020065960968050717,0.017584351454368034,-76.63936639366393
0.0027992894663091176,0.00010908192664216354,0.0005861971482373102,0.016880521918937887,0.020375090460126477,0.01736285534971592,-76.47936479364793
0.0027518235984993087,0.00010036255317763865,0.0005597708920745025,0.017263762039717266,0.020675719083468717,0.017141633116799133,-76.31936319363194
0.0027047667847891702,9.227673254633003e-05,0.000534347496523802,0.017635253227451606,0.02096664424131091,0.016920745787299164,-76.15936159361593
0.002658125682420518,8.478408177839063e-05,0.0005098989337144821,0.017993872845776752,0.02124668154369014,0.016700253464385938,-75.99935999359994
0.0026119066534236904,7.784631155912983e-05,0.0004863974459828789,0.01833851995927142,0.02151467037023712,0.01648021529962701,-75.83935839358394
0.0025661157660169624,7.142715711389261e-05,0.0004638155717501695,0.01866812092537924,0.021769479420260262,0.016260689470890186,-75.67935679356793
0.002520758796194734,6.549230806169711e-05,0.00044212616970213374,0.018981634937149168,0.02201001221110773,0.016041733161245176,-75.51935519355193
