0-Aiba 2014,1-Amin 2005,2-Bankston 2007a,3-Beckermann 2014,4-Chang 2004,5-Chen 2016,6-Crotti 2012a,7-Glaaser 2012,8-Hayashi 2015,9-Holst 2009,10-Hu 2010,11-Huang 2006,12-Keller 2006,13-Li 2009,14-Liu 2003a,15-Makita 2005,16-Makita 2008,17-Marangoni 2011,18-Medeiros-Domingo 2007,19-Mok 2003,20-O'Leary 2002,21-Olesen 2012,22-Otagiri 2008,23-Rivolta 2001,24-Rossenbacker 2004,25-Ruan 2007,26-Ruan 2010,27-Saber 2015,28-Shy 2014,29-Sottas 2013,31-Tan 2001,32-Tsurugi 2009,33-Vatta 2002a,34-Vatta 2002b,35-Wang 2011,36-Wang 2016,37-Wehrens 2003,38-Winkel 2012,39-Yokoi 2005,sum,gauss,x
6.585668844871521e-17,9.012554718998203e-15,3.792364988280149e-09,4.104193538732444e-239,4.4902177667474364e-128,3.2910846014400015e-19,2.15940118459005e-34,2.6040862474227248e-05,7.493857139876384e-57,5.167381926584629e-19,2.15940118459005e-34,1.9683513764278296e-39,2.813183975247034e-254,3.3931033665678943e-59,2.138604512649951e-14,2.55541852940751e-34,1.0361679992751262e-17,6.48108284893088e-14,8.807800457178517e-27,0.0,0.0,1.5664639455361084e-23,7.367333690073645e-23,1.1791967224162034e-12,7.170942920170061e-94,2.509255243005589e-22,1.1081132216379706e-18,1.6274034935907576e-08,5.989635358905568e-09,8.101543132841655e-74,5.9978303158631525e-30,2.6982461562160382e-73,0.0,0.0,1.8440305105983812e-85,1.41123231680777e-37,3.729315874776479e-23,4.324300611095348e-11,4.726931504506972e-55,2.6066963027000773e-05,0.0002247267466015536,-42.239022390223894
5.060241702551905e-17,7.355521214663686e-15,3.0199924140925627e-09,7.626248931836799e-241,1.081950421727303e-128,2.4281831437289473e-19,1.3691028846829827e-34,2.492037432992821e-05,2.619372633596936e-57,3.865979331859117e-19,1.3691028846829827e-34,1.3125883807282257e-39,1.385528911662332e-255,1.7465193812886864e-59,1.6860129985945726e-14,1.5247501611017085e-34,8.182473200722367e-18,5.559616952696875e-14,5.4750659868433774e-27,0.0,0.0,1.1113550344021666e-23,5.394011607357671e-23,8.395081228348562e-13,6.86472833950694e-95,1.241274744490029e-22,7.067402185143961e-19,1.3882505405742196e-08,5.33977318424026e-09,1.4108584252931668e-74,4.043858289249525e-30,8.699797540677165e-74,0.0,0.0,5.689348127323345e-86,8.61903256982639e-38,1.884546869685917e-23,3.793383765413808e-11,2.0702111589529175e-55,2.4942655454150004e-05,0.00021619561464601602,-42.07902079020789
3.883828774323051e-17,5.9984057193651756e-15,2.4003513924985827e-09,1.396615909653878e-242,2.5978985775575522e-129,1.7892688473586742e-19,8.667826751434315e-35,2.3841870248957814e-05,9.115047281032879e-58,2.8889660143140204e-19,8.667826751434315e-35,8.74430991251137e-40,6.770801110941642e-257,8.974441875335344e-60,1.3277270373733408e-14,9.080879591861356e-35,6.456118083609882e-18,4.766815656512103e-14,3.3963221196634414e-27,0.0,0.0,7.874739462382363e-24,3.944971731464422e-23,5.961007909372458e-13,6.486313181420558e-96,6.106418307234185e-23,4.49481049790707e-19,1.1829794539030567e-08,4.757902324199792e-09,2.4341994267190705e-75,2.7230028332248764e-30,2.7939649861047367e-74,0.0,0.0,1.748950954607118e-86,5.25594938076912e-38,9.475741409040417e-24,3.326007427080131e-11,9.040961710787447e-56,2.3860892220378656e-05,0.00020795679434514129,-41.919019190191904
2.9775998197129225e-17,4.88781847741326e-15,1.904219653590261e-09,2.5207272477141636e-244,6.216012780868499e-130,1.316805186440813e-19,5.479686914648203e-35,2.2804084398184886e-05,3.1578415106941172e-58,2.1563501172962972e-19,5.479686914648203e-35,5.819606037275377e-40,3.2830048740749613e-258,4.6036172551414636e-60,1.0444174532298776e-14,5.398209402752899e-35,5.089683727259505e-18,4.085056173631476e-14,2.1024516375230416e-27,0.0,0.0,5.572762334016409e-24,2.882082427311093e-23,4.2215374838682097e-13,6.049227830714128e-97,2.987450630774128e-23,2.8506170406826066e-19,1.0069856824143969e-08,4.237195672505334e-09,4.1608868697581614e-76,1.8312627887099168e-30,8.937519594174404e-75,0.0,0.0,5.3568991293589405e-87,3.2001951998269684e-38,4.740759695617162e-24,2.914775949771048e-11,3.9371255444442514e-56,2.282032529646642e-05,0.00020000159806572192,-41.7590175901759
2.280289696597102e-17,3.979707443255782e-15,1.5077610180735484e-09,4.4839172564586983e-246,1.4820964956275247e-130,9.678748911846396e-20,3.459175969302213e-35,2.180577467694131e-05,1.0891595320666586e-58,1.6076446502030725e-19,3.459175969302213e-35,3.869302542903342e-40,1.5794649929721238e-259,2.3574836512920837e-60,8.206479390197857e-15,3.203052952112221e-35,4.0090602644097064e-18,3.4990802091276065e-14,1.2987955160506238e-27,0.0,0.0,3.938726314365142e-24,2.103291091679636e-23,2.981794832831641e-13,5.568387345789287e-98,1.4534847386952776e-23,1.8027781173183546e-19,8.562609390947001e-09,3.771479956155971e-09,7.046487605952015e-77,1.2299958899496584e-30,2.8477200239345097e-75,0.0,0.0,1.634820301593838e-87,1.945514214997587e-38,2.359995460501035e-24,2.5531284760937426e-11,1.7096552561432054e-56,2.1819642403974968e-05,0.00019232154328051199,-41.5990159901599
1.7443400860064228e-17,3.2377556711221716e-15,1.191574570548762e-09,7.860898463474747e-248,3.5214046798787597e-131,7.105075311794852e-20,2.1805244037878834e-35,2.0845722953148e-05,3.7399209929392273e-59,1.1971671226732515e-19,2.1805244037878834e-35,2.5700575619928653e-40,7.539724696030855e-261,1.2051910296286636e-60,6.441056170452947e-15,1.8970164212676076e-35,3.1551995449476502e-18,2.995683670636594e-14,8.006692908689479e-28,0.0,0.0,2.7803024496902957e-24,1.533284870869182e-23,2.1005886864366884e-13,5.05925305960019e-99,7.0325976074362e-24,1.1368982266715458e-19,7.273203068199785e-09,3.35517651935652e-09,1.1822695634210079e-77,8.25100902330843e-31,9.037780834445329e-76,0.0,0.0,4.97104038724078e-88,1.1809322710654674e-38,1.1689686856511172e-24,2.2352478759874766e-11,7.402910125039204e-57,2.0857565509500288e-05,0.00018490834976998287,-41.439014390143896
1.3328759707924705e-17,2.6320482417594187e-15,9.39903333467753e-10,1.3582185155843603e-249,8.33739291205324e-132,5.209186604977759e-20,1.372526171269533e-35,1.9922735258526982e-05,1.27850703592395e-59,8.904580045860231e-20,1.372526171269533e-35,1.7053914080625212e-40,3.5711490647500954e-262,6.150647129820294e-61,5.0498064280054935e-15,1.1214260574659232e-35,2.48109580306436e-18,2.56344613121716e-14,4.9256459045610355e-28,0.0,0.0,1.960104542595025e-24,1.1165464666330045e-23,1.4759119279678985e-13,4.5370214964496474e-100,3.383892940781976e-24,7.149518770596935e-20,6.171376422702763e-09,2.9832471167047974e-09,1.9652479787422609e-78,5.52790888520474e-31,2.8570020789000746e-76,0.0,0.0,1.5060704124726473e-88,7.157283439831469e-39,5.7613342421398105e-25,1.955979242207405e-11,3.1963995194108366e-57,1.993284952611581e-05,0.0001777539367808558,-41.279012790127894
1.0173391478102044e-17,2.1379643746253673e-15,7.39977307062094e-10,2.3128633245716043e-251,1.9670684622732102e-132,3.814370823568639e-20,8.626839210229337e-36,1.9035641944390975e-05,4.351245436378985e-60,6.615551307731806e-20,8.626839210229337e-36,1.1305150530943209e-40,1.678291810395171e-263,3.1335992408545636e-61,3.954666054228828e-15,6.617025021453214e-36,1.9493628940726907e-18,2.19249508339184e-14,3.023923703979453e-28,0.0,0.0,1.3801216953327249e-24,8.121967282717492e-24,1.0342749813572102e-13,4.015898611632136e-101,1.6192466740052523e-24,4.483404699781325e-20,5.23088417787289e-09,2.651144327504443e-09,3.236497230414545e-79,3.6988362251804346e-31,8.995877682635343e-77,0.0,0.0,4.546361627672055e-89,4.3311585820110576e-39,2.825346710524872e-25,1.7107569834501e-11,1.3762086565527367e-57,1.9044281189230594e-05,0.00017085042014560345,-41.11901119011189
7.756382464571591e-18,1.7352575003074544e-15,5.81469394790127e-10,3.881621238264531e-253,4.624699909278282e-133,2.789508413523955e-20,5.414447654090256e-36,1.818329779950751e-05,1.4743269452476514e-60,4.9092209706318514e-20,5.414447654090256e-36,7.486859564597953e-41,7.825894312993242e-265,1.5937632754462955e-61,3.093587057941123e-15,3.89715331601711e-36,1.5302920198287283e-18,1.874300624913008e-14,1.852576265910479e-28,0.0,0.0,9.705244610704807e-25,5.901686731810721e-24,7.228825687344886e-14,3.508505093629552e-102,7.705573481717038e-25,2.8035931173971755e-20,4.428992188287338e-09,2.354766229670501e-09,5.280683680353095e-80,2.4718364991804705e-31,2.8213746595327177e-77,0.0,0.0,1.3674246173134418e-89,2.6169329642913854e-39,1.3786337682547294e-25,1.4955396470806128e-11,5.9084309259098875e-58,1.8190678078586224e-05,0.000164190109366994,-40.9590095900959
5.907042776931419e-18,1.407292078750828e-15,4.5604591339312643e-10,6.420357398495332e-255,1.083484028785877e-133,2.0374370843685468e-20,3.39334488482064e-36,1.7364582131535178e-05,4.973290050130888e-61,3.6387570374233157e-20,3.39334488482064e-36,4.953293736108216e-41,3.620824608600108e-266,8.092112234783685e-62,2.4173097807749843e-15,2.290998405940831e-36,1.2002960846061178e-18,1.6014967476572347e-14,1.1326063375154233e-28,0.0,0.0,6.816266212110292e-25,4.283724707387816e-24,5.039130920687264e-14,3.0254428375004974e-103,3.64663648099733e-25,1.748227461605577e-20,3.746031869879499e-09,2.0904149968019125e-09,8.536151209245987e-81,1.6497752780168308e-31,8.813780193254384e-78,0.0,0.0,4.097920477817572e-90,1.5787514181817598e-39,6.693519891968547e-26,1.3067516866544158e-11,2.529441786166398e-58,1.7370887762070177e-05,0.00015776550467162882,-40.7990079900799
4.493641863669628e-18,1.140411013777431e-15,3.5699614288262686e-10,1.046617799378422e-256,2.5295096799379884e-134,1.4862521810911037e-20,2.123602512528482e-36,1.6578398813530804e-05,1.670180997599946e-61,2.69393724713474e-20,2.123602512528482e-36,3.2738557317609776e-41,1.66221809010415e-267,4.101641516815274e-62,1.8867732800595826e-15,1.3442952479570513e-36,9.406648648745872e-19,1.3677258692933718e-14,6.910023177301238e-29,0.0,0.0,4.781207108044055e-25,3.1059712867661634e-24,3.503480361421943e-14,2.5750357395001836e-104,1.7162301680675431e-25,1.0870682241509953e-20,3.1650076549375826e-09,1.8547591056634919e-09,1.3670710232366748e-81,1.0997152669026293e-31,2.74250800518907e-78,0.0,0.0,1.2236138231110004e-90,9.50971612379152e-40,3.23361781626192e-26,1.1412314651650436e-11,1.0797963713365021e-58,1.6583787040493674e-05,0.00015156929403631827,-40.6390063900639
3.414634616493648e-18,9.234117780323066e-16,2.7892775241359685e-10,1.6815116914699019e-258,5.884709822947157e-135,1.0828107791432664e-20,1.3270578209332649e-36,1.582367629701811e-05,5.58409825631826e-62,1.992121536484737e-20,1.3270578209332649e-36,2.1617031269344782e-41,7.571388431838648e-269,2.0754449740737236e-62,1.471040284916731e-15,7.873305816429413e-37,7.365698089762175e-19,1.1675036601169999e-14,4.207049731530759e-29,0.0,0.0,3.3494964692435753e-25,2.2495922282631775e-24,2.4294048226872528e-14,2.163241665706784e-105,8.032563076943041e-26,6.740491645633687e-21,2.6712516590687694e-09,1.6447988636000325e-09,2.1690875855536404e-82,7.32126504127216e-32,8.499978492131154e-79,0.0,0.0,3.6403734507618974e-91,5.719446416094187e-40,1.554358898489051e-26,9.961848538135409e-12,4.596462140728713e-59,1.5828281275509454e-05,0.0001455943501909908,-40.479004790047895
2.591835664325102e-18,7.471129481559696e-16,2.1751698694887937e-10,2.6625301188584482e-260,1.3642332627885331e-135,7.878878496578432e-21,8.280905863430679e-37,1.5099367593104567e-05,1.8587129652000372e-62,1.4714249815028808e-20,8.280905863430679e-37,1.4259477839382039e-41,3.4219216098284384e-270,1.0483890275649538e-62,1.1456365375074128e-15,4.602694595319338e-37,5.76269138625296e-19,9.961015810465784e-15,2.5560739408136874e-29,0.0,0.0,2.343540413585621e-25,1.627573658689524e-24,1.6801816892099324e-14,1.793718494796357e-106,3.738766225744979e-26,4.167755744148103e-21,2.2521203162599224e-09,1.45783498635533e-09,3.409731108088221e-83,4.8679086137184026e-32,2.6240492630085865e-79,0.0,0.0,1.0791162140719254e-91,3.434575610431936e-40,7.43433972010486e-27,8.691438486659964e-12,1.951057908917958e-59,1.5103303785491394e-05,0.00013983372760174235,-40.31900319003189
1.9651156996479622e-18,6.039958625239317e-16,1.693042570033623e-10,4.1550095876579265e-262,3.1515709679908746e-136,5.72569227025485e-21,5.159851893639557e-37,1.4404450223121615e-05,6.159441983513196e-63,1.0855613154424644e-20,5.159851893639557e-37,9.39684910565736e-42,1.534516604369306e-271,5.286782342762022e-63,8.912234122518485e-16,2.6857140924546536e-37,4.504735208887247e-19,8.494448688828718e-15,1.5497684120592148e-29,0.0,0.0,1.63763203401483e-25,1.1762726115232516e-24,1.1589608397983399e-14,1.468016719520569e-107,1.7306053040948538e-26,2.5697380379650606e-21,1.8967282605932238e-09,1.2914399764411586e-09,5.310314066660912e-84,3.232578767165465e-32,8.068826474074001e-80,0.0,0.0,3.187213918925178e-92,2.0593246168057433e-40,3.538033867862922e-27,7.579296843719049e-12,8.258121741752477e-60,1.4407815296494206e-05,0.0001342806594374877,-40.15900159001589
1.4882854295161954e-18,4.879086424619519e-16,1.3152727595945216e-10,6.390464023753926e-264,7.255050219845512e-137,4.155692170352175e-21,3.2104655260982033e-37,1.3737926140250483e-05,2.0320770602547442e-63,7.99953109820945e-21,3.2104655260982033e-37,6.186313747130568e-42,6.827789671840121e-273,2.6614487956336986e-63,6.925382393470777e-16,1.5642277204931129e-37,3.518403396913057e-19,7.240239865712484e-15,9.376868418460762e-30,0.0,0.0,1.1429076980682807e-25,8.49191817013927e-25,7.9732876532068e-15,1.1858648228044476e-108,7.966421911531021e-27,1.5799791572690357e-21,1.5957152116517795e-09,1.1434320706528663e-09,8.193648231478181e-85,2.1439084087541007e-32,2.47134286401071e-80,0.0,0.0,9.379397127888049e-93,1.2328470031761868e-40,1.6753673716651012e-27,6.606199756532351e-12,3.485435505388576e-60,1.3740803437404331e-05,0.00012892855452357015,-39.9989999899999
1.1259050720531547e-18,3.9382193813222937e-16,1.0198516925843747e-10,9.686694904500718e-266,1.6642885674049932e-137,3.012385193843128e-21,1.9946659412267846e-37,1.3098821623582056e-05,6.674346374115856e-64,5.888011403916392e-21,1.9946659412267846e-37,4.0686720888691014e-42,3.0143639208657935e-274,1.3375268830310046e-63,5.37549387219409e-16,9.093535338439309e-38,2.745708651519656e-19,6.168178038434751e-15,5.661694923097114e-30,0.0,0.0,7.966305291607709e-26,6.12398473130293e-25,5.4709438738345115e-15,9.455115532100027e-110,3.6469023090768444e-27,9.68701055694809e-22,1.3410420577847888e-09,1.0118515426133725e-09,1.2525395702917914e-85,1.4200830754018712e-32,7.539453417989861e-81,0.0,0.0,2.7501688034155827e-93,7.369299376426878e-41,7.893808830557045e-28,5.755194639949166e-12,1.4668897356741683e-60,1.3101282270118256e-05,0.0001237709942855614,-39.8389983899839
8.50814263615231e-19,3.176275364946411e-16,7.892806656479577e-11,1.4471105552482166e-267,3.8044485195851396e-138,2.1808681291262636e-21,1.2374957612970885e-37,1.2486187146041464e-05,2.1824639205408156e-64,4.328791746136036e-21,1.2374957612970885e-37,2.6732802871438017e-42,1.3204386815091614e-275,6.71034184013377e-64,4.1678341101320823e-16,5.276647961529207e-38,2.1408967873689907e-19,5.252269912207977e-15,3.411400676655582e-30,0.0,0.0,5.545665731857477e-26,4.411567015639046e-25,3.7440638167508985e-15,7.440908465634616e-111,1.6602768396312678e-27,5.922486760966529e-22,1.1258127298068924e-09,8.94939162402111e-10,1.8969794552356975e-86,9.394457100972082e-33,2.291030955080886e-81,0.0,0.0,8.034604320358634e-94,4.3982089666016127e-41,3.7007661256067255e-28,5.011339892918533e-12,6.156055650446538e-61,1.2488291847071949e-05,0.0001188017296863677,-39.6789967899679
6.422220160114988e-19,2.559724552773415e-16,6.096760792757623e-11,2.130642885905606e-269,8.666219179285735e-139,1.5768851906851464e-21,7.666350207343491e-38,1.1899097217588181e-05,7.104854169835703e-65,3.178766900271606e-21,7.666350207343491e-38,1.754718119586544e-42,5.739152963273656e-277,3.3608140959618135e-64,3.227898864861049e-16,3.056159831392333e-38,1.667897916852187e-19,4.47016301456259e-15,2.0512406934594443e-30,0.0,0.0,3.8556835856495845e-26,3.1745498099054493e-25,2.5555264601606422e-15,5.779796572904213e-112,7.516790441946344e-28,3.6107243478931544e-22,9.441188199603122e-10,7.911166304413902e-10,2.846366583381543e-87,6.20697556736755e-33,6.934358434582749e-82,0.0,0.0,2.3387852829135409e-94,2.620946539682523e-41,1.7263353353899249e-28,4.361473445202293e-12,2.5761565641766674e-61,1.1900897789725222e-05,0.00011401467815963966,-39.518995189951895
4.842315226946338e-19,2.0612238978811115e-16,4.700457119214958e-11,3.091736551521582e-271,1.9671727538324582e-139,1.1387345834727376e-21,4.742474182356868e-38,1.1336650205082044e-05,2.3026770226536985e-65,2.331549340357317e-21,4.742474182356868e-38,1.1506448132615478e-42,2.4750522304900575e-278,1.6803589202901328e-64,2.497162787729933e-16,1.7667967301684133e-38,1.2983018010013996e-19,3.8026458020695895e-15,1.2308301928525145e-30,0.0,0.0,2.677318503345467e-26,2.2819277700019948e-25,1.7396972531979722e-15,4.431253678506432e-113,3.3843863086035407e-28,2.195131191441298e-22,7.909042296010978e-10,6.989688169264045e-10,4.2313219330102174e-88,4.09580051571864e-33,2.090575469281273e-82,0.0,0.0,6.783235989001851e-95,1.5594559400364198e-41,8.01285278638815e-29,3.794007061582387e-12,1.0749954312006701e-61,1.1338190882705625e-05,0.00010940392054236756,-39.35899358993589
3.6470218661848666e-19,1.6584941759119568e-16,3.617048086142197e-11,4.421576663407545e-273,4.449694629697637e-140,8.212903377668148e-22,2.929494471111131e-38,1.0797968130181862e-05,7.429860336530676e-66,1.7081439916914315e-21,2.929494471111131e-38,7.537828742507602e-43,1.0590779909274442e-279,8.387206617622339e-65,1.9297063717077225e-16,1.0195057775679388e-38,1.0097510427198009e-19,3.2332149482580956e-15,7.370166238813986e-31,0.0,0.0,1.8567338171078378e-26,1.638521424781377e-25,1.1811991608205075e-15,3.353267052220887e-114,1.5153849489526597e-28,1.3307685773244166e-22,6.618474265344865e-10,6.172276512454208e-10,6.2318693308888214e-89,2.6992802000189548e-33,6.277831403341997e-83,0.0,0.0,1.9602172934947436e-95,9.264472546991029e-42,3.7006469291225006e-29,3.298743644080899e-12,4.473069358179813e-62,1.0799286679257852e-05,0.00010496369800943101,-39.19899198991989
2.743728392340346e-19,1.333397324472066e-16,2.778060616998809e-11,6.232104134217936e-275,1.0029811928779286e-140,5.915925330881278e-22,1.8069734712379006e-38,1.0282196446618342e-05,2.386701118459211e-66,1.2499662413311478e-21,1.8069734712379006e-38,4.933127120060137e-43,4.496540652164862e-281,4.1791729901177705e-65,1.4895430109171437e-16,5.8719909371981014e-39,7.846670547269518e-20,2.7477009910158295e-15,4.404068359890112e-31,0.0,0.0,1.2860273661572926e-26,1.175256977877819e-25,7.998871831483907e-16,2.504592866521647e-115,6.747790070229756e-29,8.044897306559541e-23,5.532591615896777e-10,5.447575180965212e-10,9.093218780412985e-90,1.7766732105981402e-33,1.8777496107506982e-83,0.0,0.0,5.644067797759678e-96,5.4954205303248976e-42,1.700578265449688e-29,2.8667150556791964e-12,1.8559629181833725e-62,1.0283325114449491e-05,0.00010068840901275794,-39.03899038990389
2.0618701367769432e-19,1.0711790120932045e-16,2.1296213941713476e-11,8.657153270945684e-277,2.2528394706542528e-141,4.255988260252266e-22,1.1129669218586836e-38,9.788503798157182e-06,7.632822917558112e-67,9.13620906527347e-22,1.1129669218586836e-38,3.225294722975752e-43,1.894244835426296e-282,2.078840050772485e-65,1.1485034556712618e-16,3.3757761679306356e-39,6.092408064230471e-20,2.333944647275937e-15,2.626203914123549e-31,0.0,0.0,8.896142445211736e-27,8.420619344393299e-26,5.402446844936618e-16,1.846433222329817e-116,2.988104005049483e-29,4.8496945058290596e-23,4.619937361597964e-10,4.805420284152112e-10,1.314540510033362e-90,1.167931981841306e-33,5.594354041974444e-84,0.0,0.0,1.6192016709531825e-96,3.254721317497243e-42,7.775782076745259e-30,2.49003824443416e-12,7.678875144246392e-63,9.789470123270371e-06,9.657260622763391e-05,-38.8789887898879
1.547743328254636e-19,8.59847389721487e-17,1.6294323425838205e-11,1.1852183715346067e-278,5.042461355698386e-142,3.0579468031532645e-22,6.845168196730629e-39,9.316081758539338e-06,2.4302004709531678e-67,6.6700288618836e-22,6.845168196730629e-39,2.1066266009383852e-43,7.917730330458615e-284,1.0323085457559392e-65,8.845634803788713e-17,1.937110922754684e-39,4.726340513120286e-20,1.981517091647107e-15,1.5627894191904285e-31,0.0,0.0,6.146164801953277e-27,6.026785233622456e-26,3.6392209446546605e-16,1.3435614700427834e-117,1.315907644259312e-29,2.9153061586461487e-23,3.8537213020164534e-10,4.236720438312679e-10,1.8827269556854962e-91,7.667926834979628e-34,1.6601466322649972e-84,0.0,0.0,4.628394624006718e-97,1.924683522955158e-42,3.537692013554667e-30,2.161787677265381e-12,3.168039342562839e-63,9.316909261344557e-06,9.261099350859208e-05,-38.718987189871896
1.1605236990150836e-19,6.896639836947287e-17,1.24435274921995e-11,1.5992063507045487e-280,1.1246821063842243e-142,2.194376774263936e-22,4.203948405347158e-39,8.864144554657554e-06,7.703157511754646e-68,4.863885427248913e-22,4.203948405347158e-39,1.3746013948274196e-43,3.283766793126288e-285,5.117474534492991e-66,6.805235288454731e-17,1.1095015620420415e-39,3.663477159725005e-20,1.6814783608204664e-15,9.280472863974455e-32,0.0,0.0,4.240896066005967e-27,4.3088153047869177e-26,2.4450204751566875e-16,9.649591862846102e-119,5.7630271207338845e-30,1.7475510380146987e-23,3.2111549564217186e-10,3.733348432199448e-10,2.6715157522237786e-92,5.027924895792815e-34,4.907125716666354e-85,0.0,0.0,1.318197650870378e-97,1.1364163978035197e-42,1.6014907916715726e-30,1.875882300334372e-12,1.3033113433189733e-63,8.864853326469365e-06,8.879842285721421e-05,-38.558985589855894
8.692136294073802e-20,5.527268507427694e-17,9.484707428653201e-12,2.126637657451293e-282,2.499722893419883e-143,1.5726940259680404e-22,2.5781134065489044e-39,8.431928774196536e-06,2.4308895101258287e-68,3.54268793473296e-22,2.5781134065489044e-39,8.960599264882963e-44,1.3512973155009946e-286,2.5325590378473876e-66,5.229675312928431e-17,6.3429885424190105e-40,2.837229236485966e-20,1.4261688020889838e-15,5.499679399847841e-32,0.0,0.0,2.9225504177722057e-27,3.077234018561244e-26,1.6383728166057739e-16,6.84049953569658e-120,2.50998698958448e-30,1.0446035010003065e-23,2.6728769520701243e-10,3.288043290463568e-10,3.75565050144263e-93,3.292683713497238e-34,1.4447481747334808e-85,0.0,0.0,3.7406872725401774e-98,6.6995911225483415e-43,7.213688001508926e-31,1.6269854299641238e-12,5.346510607134852e-64,8.432535979611339e-06,8.512989140404851e-05,-38.39898398983989
6.503040853465887e-20,4.426295718478993e-17,7.2156858022835705e-12,2.787182182293239e-284,5.536417398121279e-144,1.125716530254952e-22,1.578767013381263e-39,8.01869305893375e-06,7.637151827574623e-69,2.577367804911203e-22,1.578767013381263e-39,5.835369873446861e-44,5.517426134904941e-288,1.2511840131691014e-66,4.0144286938051195e-17,3.6195328015713618e-40,2.1954715925955688e-20,1.209029145391366e-15,3.252387374856369e-32,0.0,0.0,2.0114875551902817e-27,2.1952988715166622e-26,1.0949621909678669e-16,4.786236555568197e-121,1.0871458959459916e-30,6.2265717384139415e-24,2.2224572318719875e-10,2.894321796660838e-10,5.23081829018446e-94,2.153583233729016e-34,4.2368331251525324e-86,0.0,0.0,1.0576524661675504e-98,3.9435899261192824e-43,3.2330970983434462e-31,1.4104161463862106e-12,2.1870430870126942e-64,8.019213364341573e-06,8.16005384067635e-05,-38.23898238982389
4.859861337970513e-20,3.541825296328332e-17,5.479040837083988e-12,3.6001456989444118e-286,1.2219140453202693e-144,8.047585823855938e-23,9.653959146774771e-40,7.623717784865149e-06,2.388731811282604e-69,1.8728967636234345e-22,9.653959146774771e-40,3.7963896534945373e-44,2.2352656690260245e-289,6.170786423952833e-67,3.078153058604891e-17,2.0615965910818945e-40,1.697437042027962e-20,1.0244453556240075e-15,1.9193968815786036e-32,0.0,0.0,1.3826862464661737e-27,1.564434073978733e-26,7.298635398118273e-17,3.3054300420113994e-122,4.682736758429795e-31,3.701028467234357e-24,1.845969842887853e-10,2.546398615805038e-10,7.217904461425779e-95,1.406772012675734e-34,1.2375843185302365e-86,0.0,0.0,2.97958161960667e-99,2.3177566832905984e-43,1.4418119642510791e-31,1.2220709140123186e-12,8.92090458527115e-65,7.624163723986467e-06,7.820564226654018e-05,-38.078980789807886
3.6278449271544057e-20,2.831852912453686e-17,4.152452838047427e-12,4.583082344382654e-288,2.6873693767701245e-145,5.745845679917631e-23,5.894734594366243e-40,7.246304730287009e-06,7.438290328361248e-70,1.3593935910786209e-22,5.894734594366243e-40,2.467426541035132e-44,8.98522123154848e-291,3.038208430729913e-67,2.3576216700891307e-17,1.1720535078569016e-40,1.3112695791802329e-20,8.676149258542311e-16,1.1303812062446798e-32,0.0,0.0,9.492506231712656e-28,1.1136567709289675e-26,4.852218744484385e-17,2.253145559536142e-123,2.0058904542001056e-31,2.193672371116225e-24,1.531625310476555e-10,2.2391142289182825e-10,9.867557306949039e-96,9.177749291260332e-35,3.6007458682293476e-87,0.0,0.0,8.363504644972731e-100,1.360117971106285e-43,6.39774588825332e-32,1.0583542880167375e-12,3.628483046678495e-65,7.246687016016156e-06,7.494061756460889e-05,-37.9189791897919
2.7051477623304867e-20,2.262408875206751e-17,3.1410737093932576e-12,5.750135866040318e-290,5.889642664091987e-146,4.09726511091878e-23,3.5941354666196537e-40,6.885776732931002e-06,2.3059432853919663e-70,9.855315589965957e-23,3.5941354666196537e-40,1.6020967571737503e-44,3.5837310365234238e-292,1.4933181171425954e-67,1.803746325247366e-17,6.65095135629318e-41,1.0120984366776156e-20,7.34431711590356e-16,6.643282132860778e-33,0.0,0.0,6.50862266030943e-28,7.919102064058646e-27,3.2173271924725715e-17,1.5159259850869814e-124,8.544963897568869e-32,1.2965731257192336e-24,1.2694547080308615e-10,1.967869958979699e-10,1.3364884736820584e-96,5.979970924900108e-35,1.0435046259401983e-87,0.0,0.0,2.33906361884772e-100,7.969259323980029e-44,2.824709768900977e-32,9.161176892503449e-13,1.471654798957451e-65,6.886104523396405e-06,7.180101212073718e-05,-37.758977589775895
2.0148870747956977e-20,1.8060440817728292e-17,2.371509097365696e-12,7.110193428893916e-292,1.2862500459094517e-146,2.918004388778839e-23,2.188245351453054e-40,6.541477337216004e-06,7.116949454077737e-71,7.13657431820542e-23,2.188245351453054e-40,1.0392123742336001e-44,1.4182377713874328e-293,7.3273143549167555e-68,1.3784602430272596e-17,3.767148019190968e-41,7.805234933717486e-21,6.213867894084803e-16,3.896171726647682e-33,0.0,0.0,4.457057653655706e-28,5.625109770524302e-27,2.1276796715530663e-17,1.0066864300105567e-125,3.620001963657538e-32,7.641844149780164e-25,1.0510385126367066e-10,1.728569429471891e-10,1.7934026628210234e-97,3.8914581758523436e-35,3.012177226441061e-88,0.0,0.0,6.518031898211192e-101,4.66221162478702e-44,1.2409353650748668e-32,7.926053392202834e-13,5.951842804544826e-66,6.5417584627991875e-06,6.878250407537583e-05,-37.59897598975989
