0-Abe 2014,1-An 1998,2-Baroudi 2000a,3-Baroudi 2000a,4-Bebarova 2008,6-Beyder 2014,7-Bezzina 2003,8-Calloe 2011,9-Calloe 2013,10-Cheng 2010,11-Cheng 2010,12-Cheng 2010,13-Cheng 2010,14-Cheng 2011,15-Cheng 2011,16-Clatot 2012,17-Glaaser 2012,18-Groenewegen 2003a,19-Groenewegen 2003b,20-Guetter 2013,21-Guetter 2013,22-Gui 2010a,23-Gui 2010a,24-Gui 2010b,25-Holst 2009,26-Hoshi 2014,27-Hu 2015,28-Hu 2015,29-Huang 2006,30-Kapplinger 2015,31-Kapplinger 2015,32-Kapplinger 2015,33-Kapplinger 2015,34-Kapplinger 2015,35-Kapplinger 2015,36-Kapplinger 2015,37-Kapplinger 2015,38-Kapplinger 2015,39-Kapplinger 2015,40-Kapplinger 2015,41-Kapplinger 2015,42-Kapplinger 2015,43-Kapplinger 2015,44-Kapplinger 2015,45-Kapplinger 2015,46-Kapplinger 2015,47-Kapplinger 2015,48-Kapplinger 2015,49-Kapplinger 2015,50-Kapplinger 2015,51-Kapplinger 2015,52-Kapplinger 2015,53-Kapplinger 2015,54-Kapplinger 2015,55-Kapplinger 2015,56-Kapplinger 2015,57-Li 2009,58-Liu 2003a,59-Liu 2005,60-Makita 1998,61-Medeiros-Domingo 2007,62-Medeiros-Domingo 2009,63-Murphy 2012,64-O'Leary 2002,65-Olesen 2012,66-Pfahnl 2007,68-Rook 1999,69-Sarhan 2009,70-Shinlapawittayatorn 2011a,71-Shinlapawittayatorn 2011b,72-Shirai 2002,73-Shy 2014,75-Surber 2008,76-Surber 2008,77-Tan 2002,78-Tan 2005,79-Tan 2005,80-Tan 2005,81-Tan 2005,82-Tan 2005,83-Tan 2005,84-Tan 2005,85-Tan 2005,86-Tan 2005,87-Tan 2005,88-Tan 2005,89-Tan 2005,90-Tan 2005,91-Tan 2005,92-Tan 2005,93-Tan 2006,94-Tan 2006,95-Tarradas 2013,96-Tester 2010,97-Tsurugi 2009,98-Valdivia 2004,99-Vatta 2002a,100-Vatta 2002b,101-Wang 1996,102-Wang 2011,103-Wang 2015,104-Watanabe 2011b,105-Watanabe 2011b,106-Wei 1999,107-Winkel 2012,108-Ye 2003,109-Ye 2003,110-Yokoi 2005,111-Young 2005,112-Zhang 2008,sum,gauss,x
4.87004055399e-06,0.000866015614023,3.20460148126e-11,0.00141736688763,0.00134456840628,8.28492190663e-15,0.000133901197758,2.82173629535e-06,2.89060098062e-05,8.33555418737e-06,0.000521851777422,0.000364754196106,0.000127772929598,8.66939804104e-05,0.000138973661348,4.09086157167e-15,0.000271301628205,5.40403442306e-05,2.22899657657e-05,1.63301070308e-05,0.00150691793685,8.468468051e-07,0.00334606103506,3.93507649679e-07,8.69829659892e-06,6.12323675313e-08,0.000179232761949,0.000193415594945,1.98061518221e-17,2.76176639623e-07,8.34319141745e-18,5.25707206882e-57,1.99988175199e-53,2.48144528362e-08,3.2085790631e-09,1.27362680269e-09,2.41193696254e-08,1.28484406774e-06,1.32253476893e-10,6.51260663052e-08,1.88918306297e-06,3.51742611023e-10,7.52881130115e-18,1.27362680269e-09,4.39406737814e-16,1.88918306297e-06,2.18064145476e-26,2.37898535093e-13,1.60086677567e-06,2.19955488025e-11,2.48144528362e-08,7.52881130115e-18,6.84852764263e-06,2.48144528362e-08,5.05454373709e-06,1.60017009011e-07,2.31471108477e-23,0.000204427964384,2.19601668447e-14,0.000752429582426,6.71888744916e-06,0.00032359426283,2.19943241235e-10,0.0,6.92620190359e-07,1.0073052512e-06,3.0883356626e-201,5.05722381954e-113,2.86024038991e-10,4.84037089845e-19,3.40428624564e-08,0.000185189362503,0.00226955834884,1.79256456904e-06,2.07989697462e-11,0.000190954843102,0.000221395171924,4.7557892268e-06,6.83004140393e-05,1.88804931886e-05,8.27503447043e-05,3.67972117618e-06,0.000190954843102,1.34158822003e-06,1.04829226061e-05,0.000268721815038,1.42976587758e-05,3.28439242515e-07,2.27824104104e-05,5.02290545989e-26,4.84858339822e-07,2.37168334947e-05,1.66371690561e-11,0.000119129171709,2.26578691792e-17,1.53822952356e-06,0.0,0.00239000810019,2.18848670334e-29,1.40409262439e-24,0.000125405062825,4.53927591572e-06,2.69215876639e-14,2.78956860292e-05,4.45071369164e-05,3.17484576344e-05,6.81322146679e-05,3.60052025534e-14,0.000658671813707,5.53517015643e-06,0.0190119785245,0.0164454289018,-67.8392783928
4.39278983742e-06,0.000854323729238,2.70851520863e-11,0.00140632913067,0.00137080006777,6.18804179227e-15,0.000132573766999,1.43003187743e-06,1.06903456634e-05,7.2556743978e-06,0.000497914829521,0.000331239829317,0.000113607701575,8.11595227553e-05,0.000130739388252,2.20155018684e-15,0.000270708470722,5.11645284619e-05,2.01689157298e-05,1.46567368546e-05,0.00144764922923,7.0340293652e-07,0.00335015847706,3.20110676117e-07,7.8413880255e-06,4.58452907566e-08,0.000172159155271,0.000189134415684,1.54688010926e-17,2.1944423916e-07,4.86185639867e-18,7.82014261781e-58,7.153777346e-55,1.83843416695e-08,2.08163372517e-09,9.08704465479e-10,1.79393068038e-08,1.08547158395e-06,9.31222207029e-11,5.26342359339e-08,1.54254903655e-06,2.47206731507e-10,3.11817589177e-18,9.08704465479e-10,2.09377676654e-16,1.54254903655e-06,7.72674441873e-27,1.63208095045e-13,1.37672754194e-06,1.40353640222e-11,1.83843416695e-08,3.11817589177e-18,6.06290077828e-06,1.83843416695e-08,4.25084360538e-06,1.23927560867e-07,1.56616621188e-23,0.000192521925174,1.68441866289e-14,0.000746362005331,5.82370329177e-06,0.000308369461619,1.91790812417e-10,0.0,6.01554200852e-07,9.42359738264e-07,6.17443802293e-208,7.24969196284e-114,2.36309849873e-10,2.97022611432e-19,3.05863957499e-08,0.000179677093763,0.00227377793306,1.53000125433e-06,1.66914244166e-11,0.000184165167141,0.000214383807735,4.21759138875e-06,6.40745628014e-05,1.70503647635e-05,8.05659930066e-05,3.33998877143e-06,0.000184165167141,1.09312181665e-06,9.51501315441e-06,0.000262092387786,1.34747910496e-05,2.75486526192e-07,2.09258010629e-05,1.28906181004e-26,4.10630058604e-07,2.17396778326e-05,1.18586046541e-11,0.000104011753469,1.37457721295e-17,1.34757272479e-06,0.0,0.00094113147591,1.20339192168e-29,7.75131959853e-25,0.000110359158011,4.05991313188e-06,1.85600452296e-14,2.33254106936e-05,4.22528369537e-05,3.10880922369e-05,6.72929937692e-05,2.48574624348e-14,0.000660993492131,9.52900849561e-06,0.0172700202445,0.0160808194835,-67.6792767928
3.95830894724e-06,0.000842039041798,2.28737608385e-11,0.00138302869346,0.0013938215997,4.61410082301e-15,0.000131239646633,7.02180699372e-07,3.60817532399e-06,6.30396324562e-06,0.00047382108727,0.000299712960409,0.000100644115164,7.58822916321e-05,0.00012281741844,1.17639729792e-15,0.000270046064011,4.84134867564e-05,1.82212093486e-05,1.31410896117e-05,0.00138811907759,5.8298593721e-07,0.00334319911399,2.59718744202e-07,7.06066516904e-06,3.41894918175e-08,0.00016527770291,0.000184893895001,1.20693606537e-17,1.73815625242e-07,2.82060200624e-18,1.14638945149e-58,2.44049169004e-56,1.35658205487e-08,1.3413158068e-09,6.45740075742e-10,1.32894849302e-08,9.15000593299e-07,6.53249110103e-11,4.24395779959e-08,1.25564709691e-06,1.73041474772e-10,1.27676609657e-18,6.45740075742e-10,9.88441731982e-17,1.25564709691e-06,2.71017204705e-27,1.11609677591e-13,1.18195134535e-06,8.90711140406e-12,1.35658205487e-08,1.27676609657e-18,5.35864074981e-06,1.35658205487e-08,3.56478173375e-06,9.56438347947e-08,1.05788054351e-23,0.000181107955763,1.29013207481e-14,0.000739324523024,5.03731070794e-06,0.000293586138239,1.67134852629e-10,0.0,5.21801514822e-07,8.81290736301e-07,9.55627774944e-215,1.03153860672e-114,1.94989634706e-10,1.81657237622e-19,2.74635339374e-08,0.000174236716414,0.00227375873492,1.30305679041e-06,1.33767637912e-11,0.000177474868396,0.000207446913233,3.73487545098e-06,6.00555495816e-05,1.53753047658e-05,7.84065231677e-05,3.02807568897e-06,0.000177474868396,8.87826528658e-07,8.62707742423e-06,0.0002555356349,1.26908267858e-05,2.3061513219e-07,1.91991479052e-05,3.24991150255e-27,3.47107705563e-07,1.99046874525e-05,8.42587746816e-12,9.03489441186e-05,8.30622038146e-18,1.17903683586e-06,0.0,0.000293647989935,6.59728244503e-30,4.26359795726e-25,9.67172955123e-05,3.62730140494e-06,1.27603672899e-14,1.94160408488e-05,4.00929137114e-05,3.04377043387e-05,6.64568846641e-05,1.71124807991e-14,0.000663111120221,1.59728728463e-05,0.0163219425215,0.0157200282354,-67.5192751928
3.56320134655e-06,0.000829191801872,1.93015826702e-11,0.00134807773359,0.00141345544034,3.43470897543e-15,0.000129899305442,3.34061119762e-07,1.11141383331e-06,5.46691272013e-06,0.000449702330685,0.000270202405121,8.88343010568e-05,7.08584753892e-05,0.000115210761559,6.24153008736e-16,0.000269314923097,4.57836343327e-05,1.64358943487e-05,1.1769859804e-05,0.00132855562014,4.82132667619e-07,0.0033252517685,2.1016606175e-07,6.3502705349e-06,2.53965541178e-08,0.000158587821316,0.000180695574486,9.40768859774e-18,1.37240039139e-07,1.62911318057e-18,1.65613774054e-59,7.94017474104e-58,9.97008035942e-09,8.58406360205e-10,4.57032857725e-10,9.80558317692e-09,7.69589572169e-07,4.56545016193e-11,3.41399632099e-08,1.0189664796e-06,1.20640944554e-10,5.16842965222e-19,4.57032857725e-10,4.62305225109e-17,1.0189664796e-06,9.40990431768e-28,7.60803043491e-14,1.0130012638e-06,5.62178732438e-12,9.97008035942e-09,5.16842965222e-19,4.72846041276e-06,9.97008035942e-09,2.98095492708e-06,7.35585880229e-08,7.13334336501e-24,0.000170181482323,9.86706568729e-15,0.00073134555893,4.34806335908e-06,0.000279250117595,1.45555390146e-10,0.0,4.52050404451e-07,8.2388869651e-07,1.14498153008e-221,1.45683367942e-115,1.60691031761e-10,1.10730745096e-19,2.46439557858e-08,0.000168871720278,0.00226950086176,1.10736164937e-06,1.07056933034e-11,0.000170890842773,0.000200591781709,3.30261131395e-06,5.62374757216e-05,1.38446987534e-05,7.62730488724e-05,2.74207968446e-06,0.000170890842773,7.18783176015e-07,7.81349407844e-06,0.000249054341819,1.19445160832e-05,1.92671445717e-07,1.75954045822e-05,8.04911963948e-28,2.92856874718e-07,1.82038597491e-05,5.96793487461e-12,7.80800553914e-05,4.99944728679e-18,1.03025949834e-06,0.0,7.25988220948e-05,3.60593480058e-30,2.33667096859e-25,8.44116455809e-05,3.23733237325e-06,8.74889295718e-15,1.6089078843e-05,3.80246210058e-05,2.97972441058e-05,6.5624029347e-05,1.17471849031e-14,0.000665022686995,2.60697542289e-05,0.015787668674,0.0153631630409,-67.3592735927
3.2042947142e-06,0.000815813303352,1.62741125258e-11,0.00130238146792,0.00142954855659,2.55247697286e-15,0.000128553210263,1.53984445071e-07,3.12432530002e-07,4.73220106853e-06,0.000425683994741,0.000242713321296,7.8124038368e-05,6.60835829251e-05,0.000107920934471,3.28806004912e-16,0.000268515615463,4.32713737747e-05,1.48023606225e-05,1.05306948789e-05,0.00126917759626,3.97859394009e-07,0.00329649348482,1.69620380972e-07,5.70469956131e-06,1.87906229093e-08,0.000152088654139,0.000176540924336,7.32575956089e-18,1.08019021536e-07,9.3676459463e-19,2.35780287032e-60,2.4637327687e-59,7.29803354907e-09,5.45619606524e-10,3.22174908491e-10,7.20612007209e-09,6.45850284258e-07,3.17883263138e-11,2.73996048035e-08,8.24358045055e-07,8.37710300692e-11,2.06843754525e-19,3.22174908491e-10,2.14221750247e-17,8.24358045055e-07,3.23416061874e-28,5.16955141213e-14,8.66720690612e-07,3.52887491249e-12,7.29803354907e-09,2.06843754525e-19,4.16558313237e-06,7.29803354907e-09,2.48566458012e-06,5.63763705319e-08,4.80183628975e-24,0.000159736629592,7.53549151111e-15,0.00072245711597,3.74533451977e-06,0.000265365718493,1.26681036641e-10,0.0,3.91128393102e-07,7.69953932155e-07,1.06200506307e-228,2.04217527121e-116,1.32258065181e-10,6.7272266739e-20,2.20998998241e-08,0.000163585370886,0.00226102811108,9.3900994509e-07,8.55627270559e-12,0.00016441948282,0.000193825296503,2.916141032e-06,5.26142847226e-05,1.24483848541e-05,7.41666215853e-05,2.48019050696e-06,0.00016441948282,5.80066678963e-07,7.06893792731e-06,0.000242651144369,1.12346091603e-05,1.60653069821e-07,1.6107717386e-05,1.958413008e-28,2.46617699802e-07,1.66294336474e-05,4.21366882239e-12,6.71326068624e-05,2.99726244401e-18,8.99104088495e-07,0.0,1.42219099541e-05,1.96501318419e-30,1.27596745074e-25,7.33673861793e-05,2.88620835544e-06,5.98203312674e-15,1.32721355278e-05,3.6045221464e-05,2.91666591115e-05,6.47945669859e-05,8.04117075135e-15,0.000666726373443,4.14294742053e-05,0.0154029232077,0.0150103261896,-67.1992719927
2.87863072625e-06,0.000801935757315,1.37104198981e-11,0.00124709922015,0.00144197442967,1.89366321765e-15,0.000127201825725,6.87704153243e-08,8.01546966986e-08,4.0886206622e-06,0.000401884201731,0.000217229464548,6.84542427906e-05,6.15525106045e-05,0.000100948045284,1.71988747697e-16,0.00026764876031,4.08731038818e-05,1.33103696483e-05,9.41214471456e-06,0.0012101931545,3.27602534486e-07,0.00325720662118,1.36536774409e-07,5.11878944529e-06,1.38481511327e-08,0.000145779085033,0.000172431343269,5.69893162316e-18,8.47514295262e-08,5.36264986745e-19,3.30799843257e-61,7.29067858294e-61,5.3206863453e-09,3.44446809473e-10,2.26198962844e-10,5.27463421894e-09,5.40803405232e-07,2.20511374114e-11,2.19388978994e-08,6.64868176746e-07,5.79358773797e-11,8.1839459096e-20,2.26198962844e-10,9.83456957062e-18,6.64868176746e-07,1.10033769972e-28,3.50141595387e-14,7.40298945344e-07,2.20304029688e-12,5.3206863453e-09,8.1839459096e-20,3.66372432833e-06,5.3206863453e-09,2.06678017461e-06,4.30574361799e-08,3.22685380572e-24,0.000149766324662,5.74651929433e-15,0.000712694562791,3.21945966174e-06,0.000251935811403,1.10183603195e-10,0.0,3.37989166663e-07,7.19296248598e-07,7.62558352568e-236,2.84141459297e-117,1.08718412712e-10,4.07339216292e-20,1.98059679911e-08,0.000158380709584,0.00224838774893,7.94521187837e-07,6.82905356951e-12,0.00015806667634,0.000187153925302,2.57116117701e-06,4.91797935803e-05,1.11766646764e-05,7.20882305103e-05,2.24068927591e-06,0.00015806667634,4.66625173167e-07,6.38837406574e-06,0.000236328528847,1.05598595768e-05,1.33691199027e-07,1.47294383161e-05,4.68100648031e-29,2.07286354117e-07,1.51739027337e-05,2.96567878099e-12,5.74253007921e-05,1.78983000637e-18,7.8364146866e-07,0.0,2.20755779747e-06,1.06759830033e-30,6.94228349837e-26,6.35047461654e-05,2.57042426482e-06,4.07896808551e-15,1.08990729834e-05,3.41519913342e-05,2.85458944169e-05,6.39686338977e-05,5.48869897386e-15,0.000668220555402,6.41062670566e-05,0.0150535325216,0.0146616143953,-67.0392703927
2.58345483711e-06,0.000787592163429,1.15412605339e-11,0.00118359558048,0.0014506347113,1.40253167192e-15,0.000125845613998,2.97577655142e-08,1.8766962507e-08,3.52600585992e-06,0.000378412937969,0.000193715586582,5.97623612416e-05,5.72596084488e-05,9.42908818478e-05,8.9324778942e-17,0.000266715027764,3.85852280487e-05,1.19500782562e-05,8.40361193468e-06,0.00115179880908,2.69165545523e-07,0.00320777423445,1.09616870586e-07,4.58770721144e-06,1.01654508851e-08,0.000139657750611,0.000168368158555,4.42899602549e-18,6.6285908517e-08,3.05631547516e-19,4.57372304724e-62,2.05756288613e-62,3.86352802019e-09,2.15968057295e-10,1.58177282677e-10,3.84543955174e-09,4.51837073167e-07,1.5239601312e-11,1.75256677144e-08,5.34587616961e-07,3.99076290514e-11,3.20125023672e-20,1.58177282677e-10,4.47305442987e-18,5.34587616961e-07,3.70576975736e-29,2.36398536463e-14,6.31239091791e-07,1.3678325758e-12,3.86352802019e-09,3.20125023672e-20,3.21707143298e-06,3.86352802019e-09,1.71360491399e-06,3.27707624016e-08,2.16475599355e-24,0.000140262400889,4.37590487175e-15,0.00070209639944,2.76167766523e-06,0.000238961879986,9.57732837706e-11,0.0,2.91700498946e-07,6.71734581299e-07,4.23875159886e-243,3.92405199948e-118,8.92553902693e-11,2.458265059e-20,1.77389424271e-08,0.000153260554215,0.00223165007076,6.70803550543e-07,5.44305223574e-12,0.000151837807025,0.000180583716084,2.26370483676e-06,4.5927722669e-05,1.00203099406e-05,7.00388026795e-05,2.02194740878e-06,0.000151837807025,3.7416972028e-07,5.76705106388e-06,0.000230088832386,9.9190272546e-06,1.11034700441e-07,1.34541359498e-05,1.09914061086e-29,1.73898098799e-07,1.38300258748e-05,2.08072750671e-12,4.88707960595e-05,1.06459159204e-18,6.82132809921e-07,0.0,2.71513888442e-07,5.78289204806e-31,3.76344704366e-26,5.47408805661e-05,2.28675000276e-06,2.77368784859e-15,8.90999455672e-06,3.23422250137e-05,2.79348926507e-05,6.31463635256e-05,3.73580492081e-15,0.000669503806144,9.65851008124e-05,0.0147068821329,0.0143171188196,-66.8792687927
2.3162061192e-06,0.000772816179997,9.7074415009e-12,0.00111338454734,0.00145546051981,1.03703074913e-15,0.000124485034536,1.2475928082e-08,4.01006377328e-09,3.03516161594e-06,0.000355371379811,0.000172119912243,5.19836556437e-05,5.31987451625e-05,8.79470037118e-05,4.60633466688e-17,0.000265715138011,3.64041621687e-05,1.07120570889e-05,7.49530326071e-06,0.00109417854994,2.20671506455e-07,0.00314867386263,8.77730755737e-08,4.10693717946e-06,7.4326850846e-09,0.0001337230535,0.000164352626143,3.43865173928e-18,5.16800328976e-08,1.73415008747e-19,6.23191034033e-63,5.53795083267e-64,2.79418450784e-09,1.34490631882e-10,1.10167176154e-10,2.79230219134e-09,3.76668400634e-07,1.04928989895e-11,1.39676581552e-08,4.28514898046e-07,2.73790812725e-11,1.23797829972e-20,1.10167176154e-10,2.01562641479e-18,4.28514898046e-07,1.23543216385e-29,1.59094838703e-14,5.3732794939e-07,8.44632461422e-13,2.79418450784e-09,1.23797829972e-20,2.8202626359e-06,2.79418450784e-09,1.41674523155e-06,2.48549130925e-08,1.44976073071e-24,0.000131215701263,3.32736614943e-15,0.000690704004644,2.3640715274e-06,0.000226444085847,8.31943498417e-11,0.0,2.51433139733e-07,6.27096642017e-07,1.82398490471e-250,5.37889980542e-119,7.31840122628e-11,1.47860958046e-20,1.58776147137e-08,0.000148227500368,0.00221090775026,5.65118858371e-07,4.33242013913e-12,0.000145737757045,0.000174120294662,1.9901234378e-06,4.28517241146e-05,8.97056520639e-06,6.80192031673e-05,1.82242514952e-06,0.000145737757045,2.99074471726e-07,5.20049334347e-06,0.000223934243554,9.31088129707e-06,9.20357910252e-08,1.2275604238e-05,2.53539903815e-30,1.45611811821e-07,1.25908354719e-05,1.45523688703e-12,4.13782306156e-05,6.30722775056e-19,5.93013472941e-07,0.0,2.646048646e-08,3.12303680995e-31,2.03277817717e-26,4.69915565994e-05,2.0322133853e-06,1.88092138156e-15,7.25110913588e-06,3.0613239297e-05,2.73335940892e-05,6.23278864175e-05,2.53550000494e-15,0.000670574898643,0.000141689728682,0.0143591558769,0.0139769251036,-66.7192671927
2.07450721331e-06,0.000757641993369,8.15840699785e-12,0.0010380698356,0.0014564133525,7.65490161856e-16,0.00012312054383,5.06779785156e-09,7.81989378494e-10,2.60779347146e-06,0.000332851371028,0.000152376636095,4.50523632538e-05,4.93633716014e-05,8.19128365568e-05,2.35858019528e-17,0.000264649860369,3.43263420622e-05,9.58730412938e-06,6.67818207962e-06,0.00103750310866,1.80520958343e-07,0.00308046984614,7.00973160352e-08,3.67226797524e-06,5.41313742945e-09,0.000127973175457,0.000160385930884,2.66711753667e-18,4.01653667897e-08,9.79591363578e-20,8.36795420398e-64,1.4215295319e-65,2.01270766397e-09,8.31820661327e-11,7.64213896067e-11,2.0194896548e-09,3.13307936327e-07,7.19774829987e-12,1.11061076818e-08,3.42433810772e-07,1.87083902669e-11,4.73307052606e-21,7.64213896067e-11,8.99855823878e-19,3.42433810772e-07,4.0770628479e-30,1.06727817283e-14,4.56608261887e-07,5.18712745064e-13,2.01270766397e-09,4.73307052606e-21,2.46836475592e-06,2.01270766397e-09,1.16798554784e-06,1.87856089513e-08,9.69262551309e-25,0.000122616180589,2.52640536321e-15,0.000678561367026,2.01950932255e-06,0.000214381336011,7.22213050445e-11,0.0,2.16450613065e-07,5.85218573392e-07,6.07607186662e-258,7.31830843287e-120,5.99305675192e-11,8.86401834404e-21,1.42026268779e-08,0.000143283923162,0.00218627498475,4.75049456907e-07,3.44369524486e-12,0.000139770911504,0.000167768863793,1.74706856235e-06,3.99454086025e-05,8.01914707196e-06,6.60302354268e-05,1.6406697461e-06,0.000139770911504,2.3828696136e-07,4.6844928656e-06,0.00021786680321,8.73420260924e-06,7.61371981306e-08,1.11878693485e-05,5.74537582761e-31,1.21695922835e-07,1.14496435041e-05,1.01456428068e-12,3.48554573761e-05,3.72201594547e-19,5.14877926671e-07,0.0,2.04328716531e-09,1.68152731876e-31,1.09399386322e-26,4.01726370176e-05,1.80408364784e-06,1.27200695445e-15,5.87449542247e-06,2.89623773458e-05,2.67419367357e-05,6.15133302074e-05,1.71596209579e-15,0.000671432807531,0.000202388197298,0.0140139049733,0.0136411134058,-66.5592655927
1.85615443613e-06,0.00074210418742,6.85101628973e-12,0.000959284618313,0.0014534855971,5.64100670584e-16,0.000121752595167,1.99452543387e-09,1.39169065439e-10,2.23643946362e-06,0.000310935050718,0.000134408385143,3.89027254695e-05,4.57465823256e-05,7.61837681554e-05,1.19910559412e-17,0.000263520012303,3.23482304307e-05,8.56725367832e-06,5.94392237809e-06,0.000981929380916,1.47354559728e-07,0.00300380436073,5.5833855595e-08,3.27977921852e-06,3.92678034155e-09,0.000122406090496,0.000156469186866,2.06665115471e-18,3.11177423548e-08,5.50900259192e-20,1.1072970888e-64,3.47995389454e-67,1.44397916198e-09,5.10978385676e-11,5.27997965422e-11,1.45473415552e-09,2.60027024221e-07,4.91900309613e-12,8.81027410627e-09,2.72804189064e-07,1.27323502432e-11,1.78899635104e-21,5.27997965422e-11,3.98008965182e-19,2.72804189064e-07,1.33187644986e-30,7.13689643256e-15,3.87352968705e-07,3.16818398311e-13,1.44397916198e-09,1.78899635104e-21,2.15685054984e-06,1.44397916198e-09,9.6016932504e-07,1.4148996247e-08,6.4691058234e-25,0.000114453005915,1.91546929191e-15,0.00066571480268,1.72158605951e-06,0.0002027713526,6.26554534859e-11,0.0,1.86099873048e-07,5.45944612052e-07,1.56690603462e-265,9.8829481547e-121,4.90152223558e-11,5.29614783376e-21,1.26963235065e-08,0.000138431979542,0.00215788644805,3.98467063942e-07,2.73353687607e-12,0.000133941164663,0.000161534203787,1.53147390798e-06,3.72023705848e-05,7.15824021806e-06,6.40726417427e-05,1.47531332352e-06,0.000133941164663,1.89248063364e-07,4.21510024834e-06,0.000211888405588,8.18778631972e-06,6.28606907678e-08,1.01851946812e-05,1.27899727529e-31,1.01515673849e-07,1.04000455158e-05,7.05103433361e-13,2.92109730427e-05,2.18777260423e-19,4.46465678564e-07,0.0,1.25022102473e-10,9.02662827455e-32,5.8662490607e-27,3.42013546025e-05,1.59985556363e-06,8.57855442732e-16,4.73779017267e-06,2.73870123843e-05,2.61598563996e-05,6.07028195976e-05,1.15802094327e-15,0.000672076710731,0.000281481967306,0.0136759577811,0.0133097584459,-66.3992639926
1.65910808536e-06,0.000726237613769,5.74848868822e-12,0.000878633823368,0.0014467006331,4.1499478714e-16,0.000120381638393,7.60560470541e-10,2.26035602335e-11,1.9144043893e-06,0.000289694628317,0.000118128600976,3.34698812131e-05,4.23411749235e-05,7.0754244966e-05,6.05307189943e-18,0.000262326458382,3.04663233395e-05,7.6437811729e-06,5.28486416832e-06,0.000927600003873,1.20020133653e-07,0.00291938736097,4.43557579373e-08,2.9258280092e-06,2.8373205106e-09,0.000117019577991,0.000152603437826,1.5997910166e-18,2.40321049287e-08,3.08440053319e-20,1.44396207414e-65,8.12459846558e-69,1.03180055577e-09,3.11752908136e-11,3.6333243836e-11,1.04373062333e-09,2.15327975698e-07,3.34916707444e-12,6.9727841122e-09,2.16665175718e-07,8.63048770785e-12,6.68517020509e-22,3.6333243836e-11,1.74409368646e-19,2.16665175718e-07,4.30693685787e-31,4.75719979222e-15,3.28041509353e-07,1.9245012329e-13,1.03180055577e-09,6.68517020509e-22,1.88157573519e-06,1.03180055577e-09,7.8708717191e-07,1.06197259637e-08,4.31027319733e-25,0.000106714654648,1.45016384086e-15,0.000652212661653,1.46456697685e-06,0.000191610744224,5.43218396697e-11,0.0,1.59802764652e-07,5.09126760385e-07,3.12810551068e-273,1.32471019527e-121,4.003722569e-11,3.15385610804e-21,1.13426143326e-08,0.00013367361107,0.0021258960643,3.33503665653e-07,2.16686195386e-12,0.000128251927833,0.000155420674574,1.34053752038e-06,3.46162118599e-05,6.38049065801e-06,6.21471037975e-05,1.32507049659e-06,0.000128251927833,1.49821050722e-07,3.78861542525e-06,0.000206000799618,7.67044400765e-06,5.17968709507e-08,9.26208418423e-06,2.7970475566e-32,8.45216226331e-08,9.43592270749e-06,4.88487526001e-13,2.43555325247e-05,1.28088566251e-19,3.86648184937e-07,0.0,6.06135886431e-12,4.83105514982e-32,3.13420085895e-27,2.89973780958e-05,1.41723420357e-06,5.76958424645e-16,3.80382213075e-06,2.58845511239e-05,2.55872867755e-05,5.98964763435e-05,7.79273281455e-16,0.000672505990775,0.000381183905578,0.0133498155894,0.012982929556,-66.2392623926
1.48148297739e-06,0.00071007726343,4.81949362339e-12,0.000797641757569,0.00143611252085,3.04787877699e-16,0.000119008119678,2.80997072691e-10,3.35045098935e-12,1.63569677152e-06,0.000269192299849,0.000103443801818,2.86906247223e-05,3.91397068348e-05,6.56178685189e-05,3.03393210708e-18,0.000261070109173,2.86771562349e-05,6.80920424074e-06,4.69397050687e-06,0.000874643085049,9.75436968498e-08,0.00282798565452,3.51445953061e-08,2.60703532279e-06,2.04204082942e-09,0.000111811235713,0.000148789657667,1.23717287927e-18,1.85013291655e-08,1.71924720133e-20,1.8556419423e-66,1.80901069984e-70,7.34319725898e-10,1.88909437103e-11,2.4901797874e-11,7.45857744578e-10,1.77916944364e-07,2.27182987832e-12,5.50569660524e-09,1.71550060079e-07,5.82662014077e-12,2.46974445085e-22,2.4901797874e-11,7.57188130692e-20,1.71550060079e-07,1.37867246246e-31,3.16084804367e-15,2.77338079218e-07,1.16265353879e-13,7.34319725898e-10,2.46974445085e-22,1.6387559731e-06,7.34319725898e-10,6.4337249453e-07,7.94306861106e-09,2.86696941946e-25,9.93890099007e-05,1.09629811869e-15,0.000638105025924,1.24333271931e-06,0.000180895078606,4.70665219969e-11,0.0,1.37048237649e-07,4.74624467047e-07,4.83435148073e-281,1.76243778066e-122,3.26623469266e-11,1.87187124894e-21,1.01268466834e-08,0.000129010547181,0.00209047561844,2.7852447987e-07,1.71531400137e-12,0.000122706138832,0.00014943221916,1.17170441048e-06,3.21805635116e-05,5.67899654624e-06,6.02542433457e-05,1.18873576418e-06,0.000122706138832,1.18229121616e-07,3.40157794817e-06,0.000200205590453,7.18100573806e-06,4.25961176319e-08,8.41328409955e-06,6.00909592026e-33,7.02393042422e-08,8.55144228788e-06,3.37350621245e-13,2.02034530736e-05,7.46969352708e-20,3.34416706028e-07,0.0,2.32851481085e-13,2.5778238581e-32,1.66845258314e-27,2.44836753753e-05,1.25412035718e-06,3.86973040978e-16,3.04021084537e-06,2.44524369226e-05,2.50241595216e-05,5.90944192395e-05,5.22911035227e-16,0.000672720235787,0.000502616932681,0.0130389245152,0.0126606907369,-66.0792607926
